qid	order	query	qld.map
701	stem.trunc5	u s oil indus histo	0.0
701	tagmee.topn3.replace	Petroleum	0.0
701	wiki.topn3.replace	glassforming liquids melts oil natural gas petroleum	0.0
701	wordnet.topn3.replace	United States government USA US anoint vegetable oil crude manufacture story chronicle	0.0
702	-1	Pearl farming	0.0264
702	termluster.topn5.3.qld	pearl farming product fish	0.0861
702	wiki.topn3	pearl farming pearls jewellery components gemstone pearl	0.0801
702	wiki.topn3.replace	pearls jewellery components gemstone pearl	0.0693
702	bt_nllb_french	Cultivation of pearls	0.0488
702	tagmee.topn3.replace	Pearl	0.0326
702	rm3.topn10.10.0.5.qld	pearl farming farm japan jerri product	0.0312
702	tagmee.topn3	pearl farming Pearl	0.0269
702	bt_nllb_chinese_yue	Pearl farming	0.0264
702	bt_nllb_german	Pearl farming	0.0264
702	bt_nllb_korean	Pearl farming	0.0264
702	bt_nllb_malay	Pearl farming	0.0264
702	bt_nllb_russian	Pearl farming	0.0264
702	bt_nllb_swahili	The pearl farm	0.0264
702	bt_nllb_tamil	pearl farming	0.0264
702	conceptluster.topn5.3.qld	pearl farming	0.0264
702	sensedisambiguation	Pearl farming	0.0264
702	sensedisambiguation.replace	pearl farming	0.0264
702	stem.krovetz	pearl farming	0.0264
702	stem.lovins	pearl farm	0.0264
702	stem.paicehusk	pearl farm	0.0264
702	stem.porter	pearl farm	0.0264
702	stem.porter2	pearl farm	0.0264
702	stem.sstemmer	pearl farming	0.0264
702	thesaurus.topn3	pearl farming	0.0264
702	thesaurus.topn3.replace	pearl farming	0.0264
702	docluster.topn10.3.qld	pearl farming farm	0.0184
702	rm3.topn10.10.0.5.bm25	pearl farming coliform cumberland option japan our jerri ocean	0.018
702	word2vec.topn3	pearl farming necklace agriculture agricultural	0.0174
702	wordnet.topn3	pearl farming drop ivory off white agricultural land raise	0.0138
702	anchor.topn3	pearl farming nanyou namro madlen	0.0088
702	relevancefeedback.topn10.qld	pearl farming japan farm jerri option irrig	0.0043
702	bt_nllb_arabic	The pearl planting	0.0035
702	conceptnet.topn3	pearl farming land crop	0.0006
702	conceptnet.topn3.replace	pearl land crop	0.0002
702	glove.topn3	pearl farming harbor http www oklahomacitynationalmemorial org agricultural farmers	0.0002
702	anchor.topn3.replace	nanyou namro madlen farming	0.0
702	bertqe.topn10.bm25	potato program regulatori test servic	0.0
702	bertqe.topn10.qld	seed farm	0.0
702	bt_nllb_persian	The Pearl of the Caribbean	0.0
702	glove.topn3.replace	harbor http www oklahomacitynationalmemorial org agricultural farmers	0.0
702	stem.trunc4	pear farm	0.0
702	stem.trunc5	pearl farmi	0.0
702	word2vec.topn3.replace	necklace agriculture agricultural	0.0
702	wordnet.topn3.replace	off white bead agricultural agrarian	0.0
704	-1	Green party political views	0.0489
704	termluster.topn5.3.qld	green party political views libertarian parti polit state polit nation state parti nation	0.0753
704	bt_nllb_arabic	The political views of the Green Party	0.0489
704	bt_nllb_french	The political views of the Green Party	0.0489
704	bt_nllb_korean	The political views of the Green Party	0.0489
704	bt_nllb_malay	Green Party political views	0.0489
704	bt_nllb_persian	The political views of the Green Party	0.0489
704	bt_nllb_russian	Political views of the Green Party	0.0489
704	bt_nllb_swahili	The political views of the Green Party	0.0489
704	bt_nllb_tamil	Green Party political views	0.0489
704	sensedisambiguation.replace	green party political view	0.0489
704	stem.krovetz	green party politics view	0.0489
704	stem.paicehusk	green party polit view	0.0489
704	stem.porter	green parti polit view	0.0489
704	stem.porter2	green parti polit view	0.0489
704	stem.sstemmer	green party political view	0.0489
704	stem.trunc5	green party polit views	0.0489
704	thesaurus.topn3	green party political views	0.0489
704	thesaurus.topn3.replace	green party political views	0.0489
704	docluster.topn10.3.qld	green party political views parti	0.0372
704	relevancefeedback.topn10.qld	green party political views parti	0.0372
704	rm3.topn10.10.0.5.qld	green party political views parti	0.0372
704	bt_nllb_chinese_yue	The Green Party s political views	0.0277
704	conceptluster.topn5.3.qld	green party political views ideology politics political party green party united states	0.0223
704	tagmee.topn3	green party political views Green Party of the United States Political party Politics Ideology	0.0223
704	tagmee.topn3.replace	Green Party of the United States Political party Politics Ideology	0.0133
704	wiki.topn3	green party political views natural law party united states green national committee maria elizabeth muñoz green party united states political parties portal politics dieter nohlen political party society politics political science politics schools thought social equality egalitarianism ideology	0.0113
704	rm3.topn10.10.0.5.bm25	green party political views indonesia parti polit	0.0111
704	anchor.topn3	green party political views green windi treekrem k cup	0.0092
704	wiki.topn3.replace	natural law party united states green national committee maria elizabeth muñoz green party united states political parties portal politics dieter nohlen political party society politics political science politics schools thought social equality egalitarianism ideology	0.0083
704	word2vec.topn3	green party political views yellow blue red party economic social socio political viewpoints viewpoint	0.0079
704	glove.topn3	green party political views red purple democratic politicians opinions	0.0075
704	anchor.topn3.replace	green windi treekrem k cup party political views	0.0067
704	bt_nllb_german	Political views of the Greens	0.0048
704	wordnet.topn3	green party political views immature super C honey oil political party company regard take in reckon	0.0039
704	sensedisambiguation	Green party political views view	0.0036
704	stem.lovins	green part polit view	0.0027
704	wordnet.topn3.replace	commons unripened viridity company political party political perspective sentiment panorama	0.0011
704	glove.topn3.replace	red purple democratic politicians opinions	0.0002
704	word2vec.topn3.replace	yellow blue red party economic social socio political viewpoints viewpoint	0.0002
704	bertqe.topn10.bm25	n warren lisa chac n	0.0
704	bertqe.topn10.qld	n warren lisa chac n	0.0
704	conceptnet.topn3	green party political views apple plant a color celebration gathering birthday	0.0
704	conceptnet.topn3.replace	apple plant a color celebration gathering birthday political views	0.0
704	stem.trunc4	gree part poli view	0.0
705	-1	Iraq foreign debt reduction	0.1034
705	tagmee.topn3	iraq foreign debt reduction Iraq External debt Debt	0.2475
705	tagmee.topn3.replace	Iraq External debt Debt	0.2208
705	bt_nllb_russian	Reducing Iraq s external debt	0.1946
705	bt_nllb_malay	Reduction of external debt to Iraq	0.1932
705	bt_nllb_french	Reduction of Iraq s external debt	0.1766
705	bt_nllb_chinese_yue	Iraq s foreign debt is falling	0.1303
705	rm3.topn10.10.0.5.bm25	iraq foreign debt reduction develop we	0.1206
705	stem.lovins	iraq foreign debt reduc	0.1196
705	stem.paicehusk	iraq foreign debt reduc	0.1196
705	bt_nllb_german	Reduction of foreign debt in Iraq	0.1034
705	docluster.topn10.3.qld	iraq foreign debt reduction	0.1034
705	sensedisambiguation	Iraq foreign debt reduction	0.1034
705	sensedisambiguation.replace	iraq foreign debt reduction	0.1034
705	stem.krovetz	iraq foreign debt reduction	0.1034
705	stem.porter	iraq foreign debt reduct	0.1034
705	stem.porter2	iraq foreign debt reduct	0.1034
705	stem.sstemmer	iraq foreign debt reduction	0.1034
705	thesaurus.topn3	iraq foreign debt reduction	0.1034
705	thesaurus.topn3.replace	iraq foreign debt reduction	0.1034
705	glove.topn3	iraq foreign debt reduction iraqi baghdad overseas ministry repay reducing	0.0929
705	bt_nllb_persian	Reducing Iraq s foreign debt	0.0924
705	bt_nllb_swahili	Reducing Iraq s foreign debt	0.0924
705	bt_nllb_korean	Iraq s foreign debt reduction	0.0683
705	bt_nllb_tamil	Iraq s foreign debt reduction	0.0683
705	termluster.topn5.3.qld	iraq foreign debt reduction debt depart state depart iraq state unit state servic	0.0633
705	relevancefeedback.topn10.qld	iraq foreign debt reduction develop	0.0588
705	rm3.topn10.10.0.5.qld	iraq foreign debt reduction develop	0.0588
705	glove.topn3.replace	iraqi baghdad overseas ministry repay reducing	0.0471
705	word2vec.topn3	iraq foreign debt reduction iraq afghanistan iraqi domestic international indebtedness reducing	0.0393
705	bt_nllb_arabic	Cut the foreign debt in Iraq	0.0352
705	stem.trunc5	iraq forei debt reduc	0.0336
705	conceptluster.topn5.3.qld	iraq foreign debt reduction debt external debt	0.0172
705	wiki.topn3	iraq foreign debt reduction iraq mesopotamia syria iraq internal debt portfolio investment fixed investment external debt credit finance collateral finance interest debt	0.0172
705	conceptnet.topn3	iraq foreign debt reduction a country a country in the middle east war other money spending money paying by credit card	0.0045
705	word2vec.topn3.replace	iraq afghanistan iraqi domestic international indebtedness reducing	0.0042
705	wordnet.topn3	iraq foreign debt reduction Irak Al Iraq extraneous alien simplification step down	0.0041
705	wordnet.topn3.replace	Republic of Iraq Irak extraneous strange alien debt simplification step down diminution	0.0008
705	anchor.topn3	iraq foreign debt reduction iraq histori syria fortress syria transport s education s tawheed obligation subprim inclosure delan nonreduct frege church organisation fundament	0.0003
705	anchor.topn3.replace	iraq histori syria fortress syria transport s education s tawheed obligation subprim inclosure delan nonreduct frege church organisation fundament	0.0
705	bertqe.topn10.bm25	dc mai	0.0
705	bertqe.topn10.qld	unit state gener account offic	0.0
705	conceptnet.topn3.replace	a country a country in the middle east war other money spending money paying by credit card reduction	0.0
705	stem.trunc4	iraq fore debt redu	0.0
705	wiki.topn3.replace	iraq mesopotamia syria iraq internal debt portfolio investment fixed investment external debt credit finance collateral finance interest debt	0.0
706	-1	Controlling type II diabetes	0.0321
706	sensedisambiguation.replace	see type two diabetes	0.0363
706	bt_nllb_french	Control of type II diabetes	0.0321
706	bt_nllb_german	Control of type II diabetes	0.0321
706	bt_nllb_russian	Control of type II diabetes	0.0321
706	bt_nllb_swahili	Control of type II diabetes	0.0321
706	bt_nllb_tamil	Control of type II diabetes	0.0321
706	stem.krovetz	control type ii diabetes	0.0321
706	stem.porter	control type ii diabet	0.0321
706	stem.porter2	control type ii diabet	0.0321
706	stem.sstemmer	controlling type ii diabete	0.0321
706	thesaurus.topn3	controlling type ii diabetes	0.0321
706	thesaurus.topn3.replace	controlling type ii diabetes	0.0321
706	docluster.topn10.3.qld	controlling type ii diabetes diabet	0.0316
706	rm3.topn10.10.0.5.bm25	controlling type ii diabetes diabet	0.0316
706	sensedisambiguation	Controlling see type II two diabetes	0.0295
706	relevancefeedback.topn10.qld	controlling type ii diabetes diabet word	0.0262
706	bt_nllb_malay	Managing type diabetes	0.0259
706	bt_nllb_arabic	Control of type diabetes	0.0252
706	bt_nllb_chinese_yue	Control of type diabetes	0.0252
706	bt_nllb_korean	Control of type diabetes	0.0252
706	bt_nllb_persian	Control of type diabetes	0.0252
706	stem.paicehusk	control type iy diabet	0.0246
706	rm3.topn10.10.0.5.qld	controlling type ii diabetes diabet cost	0.0225
706	conceptluster.topn5.3.qld	controlling type ii diabetes diabetes mellitus	0.0218
706	tagmee.topn3	controlling type ii diabetes Diabetes mellitus	0.0218
706	glove.topn3	controlling type ii diabetes example iii iv hypertension obesity	0.0095
706	termluster.topn5.3.qld	controlling type ii diabetes type trial studi control diabet diseas type trial studi	0.004
706	wordnet.topn3	controlling type ii diabetes assure contain typewrite eccentric deuce	0.001
706	conceptnet.topn3	controlling type ii diabetes dominant have a keyboard use a computer use a keyboard two iii polydipsia	0.0005
706	tagmee.topn3.replace	Diabetes mellitus	0.0004
706	stem.trunc4	cont type ii diab	0.0003
706	stem.lovins	control typ ii diabes	0.0002
706	stem.trunc5	contr type ii diabe	0.0002
706	wordnet.topn3.replace	ensure moderate manipulate typewrite character case deuce two diabetes	0.0001
706	anchor.topn3	controlling type ii diabetes umbauwagon percent encoding th ii kara ḫardaš nazi bugaš and the events at end of his reign iii	0.0
706	anchor.topn3.replace	controlling umbauwagon percent encoding th ii kara ḫardaš nazi bugaš and the events at end of his reign iii diabetes	0.0
706	bertqe.topn10.bm25	assess number us glycat	0.0
706	bertqe.topn10.qld	evid report technolog assess number	0.0
706	conceptnet.topn3.replace	dominant have a keyboard use a computer use a keyboard two iii polydipsia	0.0
706	glove.topn3.replace	controlling example iii iv hypertension obesity	0.0
706	wiki.topn3	controlling type ii diabetes lymphoma noninfective enteritis colitis cirrhosis diabetes mellitus	0.0
706	wiki.topn3.replace	lymphoma noninfective enteritis colitis cirrhosis diabetes mellitus	0.0
706	word2vec.topn3	controlling type ii diabetes regulating kind iii iv vii	0.0
706	word2vec.topn3.replace	regulating kind iii iv vii diabetes	0.0
707	-1	Aspirin cancer prevention	0.2795
707	tagmee.topn3.replace	Aspirin Cancer Cancer prevention	0.3019
707	tagmee.topn3	aspirin cancer prevention Aspirin Cancer Cancer prevention	0.2998
707	bt_nllb_french	Prevention of cancer by aspirin	0.2795
707	bt_nllb_german	Aspirin for the Prevention of Cancer	0.2795
707	bt_nllb_malay	Aspirin to prevent cancer	0.2795
707	bt_nllb_russian	Prevention of cancer with aspirin	0.2795
707	docluster.topn10.3.qld	aspirin cancer prevention	0.2795
707	rm3.topn10.10.0.5.qld	aspirin cancer prevention	0.2795
707	sensedisambiguation	Aspirin cancer prevention	0.2795
707	sensedisambiguation.replace	aspirin cancer prevention	0.2795
707	stem.krovetz	aspirin cancer prevention	0.2795
707	stem.porter	aspirin cancer prevent	0.2795
707	stem.porter2	aspirin cancer prevent	0.2795
707	stem.sstemmer	aspirin cancer prevention	0.2795
707	thesaurus.topn3	aspirin cancer prevention	0.2795
707	thesaurus.topn3.replace	aspirin cancer prevention	0.2795
707	bt_nllb_chinese_yue	The anti cancer aspirin	0.2726
707	termluster.topn5.3.qld	aspirin cancer prevention cancer colon effect aspirin colon effect studi screen risk	0.2687
707	conceptluster.topn5.3.qld	aspirin cancer prevention cancer cancer prevention	0.2655
707	bt_nllb_tamil	Aspirin is used to prevent cancer	0.2568
707	rm3.topn10.10.0.5.bm25	aspirin cancer prevention i	0.2351
707	relevancefeedback.topn10.qld	aspirin cancer prevention claim	0.2327
707	bt_nllb_korean	Aspirin is a cancer prevention drug	0.1996
707	bt_nllb_swahili	How to fight cancer with aspirin	0.1237
707	stem.lovins	aspirin cancer prevens	0.0869
707	wiki.topn3	aspirin cancer prevention antiplatelet drugs salicylates nausea aspirin types neoplasia types cancer oncology cancer cancer prevention	0.0743
707	wordnet.topn3	aspirin cancer prevention Bayer St Joseph malignant neoplastic disease bar	0.0551
707	glove.topn3	aspirin cancer prevention ibuprofen medications prostate breast combating cdc	0.0399
707	wiki.topn3.replace	antiplatelet drugs salicylates nausea aspirin types neoplasia types cancer oncology cancer cancer prevention	0.0262
707	bertqe.topn10.qld	known risk factor colorect cancer	0.0252
707	word2vec.topn3	aspirin cancer prevention ibuprofen paracetamol leukemia lymphoma	0.011
707	wordnet.topn3.replace	acetylsalicylic acid St Joseph genus Cancer Cancer the Crab bar	0.0102
707	conceptnet.topn3	aspirin cancer prevention a medicine cabinet smoking a disease cigarette smoking suppression	0.0057
707	glove.topn3.replace	ibuprofen medications prostate breast combating cdc	0.0046
707	bt_nllb_arabic	Prevention of cancer	0.0039
707	bt_nllb_persian	Spraying for cancer prevention	0.0022
707	anchor.topn3	aspirin cancer prevention extrusion hydrostat filter modif multi antimicrobi institute upmc insulinoma cancercent	0.002
707	word2vec.topn3.replace	ibuprofen paracetamol leukemia lymphoma prevention	0.0007
707	anchor.topn3.replace	extrusion hydrostat filter modif multi antimicrobi institute upmc insulinoma cancercent prevention	0.0
707	bertqe.topn10.bm25	health care financ wisconsin depart	0.0
707	conceptnet.topn3.replace	a medicine cabinet smoking a disease cigarette smoking suppression	0.0
707	stem.paicehusk	aspirin cant prev	0.0
707	stem.trunc4	aspi canc prev	0.0
707	stem.trunc5	aspir cance preve	0.0
708	-1	Decorative slate sources	0.1784
708	relevancefeedback.topn10.qld	decorative slate sources stone roof	0.19
708	bt_nllb_korean	Decorative slate source	0.1784
708	docluster.topn10.3.qld	decorative slate sources	0.1784
708	stem.krovetz	decorative slate source	0.1784
708	stem.porter	decor slate sourc	0.1784
708	stem.porter2	decor slate sourc	0.1784
708	stem.sstemmer	decorative slate source	0.1784
708	stem.trunc5	decor slate sourc	0.1784
708	thesaurus.topn3	decorative slate sources	0.1784
708	thesaurus.topn3.replace	decorative slate sources	0.1784
708	anchor.topn3	decorative slate sources wirren nusstort	0.102
708	rm3.topn10.10.0.5.bm25	decorative slate sources roof	0.0767
708	rm3.topn10.10.0.5.qld	decorative slate sources roof	0.0767
708	termluster.topn5.3.qld	decorative slate sources centuri color due	0.0762
708	word2vec.topn3	decorative slate sources ornamental limestone souces references	0.0658
708	bt_nllb_swahili	The origins of the decorative slate	0.0606
708	conceptluster.topn5.3.qld	decorative slate sources ornament art slate	0.059
708	tagmee.topn3	decorative slate sources Ornament art Slate	0.059
708	conceptnet.topn3	decorative slate sources spatial unmasking	0.0524
708	conceptnet.topn3.replace	decorative slate spatial unmasking	0.0365
708	sensedisambiguation	Decorative cosmetic slate sources source	0.0312
708	bertqe.topn10.qld	research replac histor roof materi	0.0167
708	tagmee.topn3.replace	Ornament art Slate	0.0098
708	bt_nllb_chinese_yue	Sources of the decoration of the stone tablets	0.0055
708	wordnet.topn3	decorative slate sources cosmetic ornamental ticket reference generator	0.0052
708	sensedisambiguation.replace	cosmetic slate source	0.0037
708	wiki.topn3	decorative slate sources proportion architecture history decorativarts template history architecture ornament art bay architecture politics san francisco bay area defunct american political movements slate	0.0031
708	glove.topn3	decorative slate sources ornamental ornament http www nwguild org according	0.0023
708	bt_nllb_french	Sources of decorative clay	0.0001
708	stem.lovins	decor sl sourc	0.0001
708	anchor.topn3.replace	decorative wirren nusstort sources	0.0
708	bertqe.topn10.bm25	repair replac histor research replac	0.0
708	bt_nllb_arabic	Sources for the decorative pages	0.0
708	bt_nllb_german	Other articles of heading	0.0
708	bt_nllb_malay	Sources of decorative plates	0.0
708	bt_nllb_persian	Sources of fertility	0.0
708	bt_nllb_russian	The sources of decorative leaves	0.0
708	bt_nllb_tamil	The decorative silk pieces	0.0
708	glove.topn3.replace	ornamental ornament http www nwguild org according	0.0
708	stem.paicehusk	dec slat sourc	0.0
708	stem.trunc4	deco slat sour	0.0
708	wiki.topn3.replace	proportion architecture history decorativarts template history architecture ornament art bay architecture politics san francisco bay area defunct american political movements slate	0.0
708	word2vec.topn3.replace	ornamental limestone souces references	0.0
708	wordnet.topn3.replace	ornamental cosmetic ticket informant reservoir seed	0.0
709	-1	Horse racing jockey weight	0.6158
709	sensedisambiguation	Horse sawhorse racing rush jockey weight weight unit	0.6376
709	bt_nllb_french	Weight of the horse racing jockey	0.6158
709	bt_nllb_korean	Horse racing jockey weight	0.6158
709	bt_nllb_swahili	Weight of jockeys in horse racing	0.6158
709	stem.krovetz	horse racing jockey weight	0.6158
709	stem.sstemmer	horse racing jockey weight	0.6158
709	thesaurus.topn3	horse racing jockey weight	0.6158
709	thesaurus.topn3.replace	horse racing jockey weight	0.6158
709	anchor.topn3	horse racing jockey weight samaraa general virginia al diwaniya morabilla eroticid lungitz kheawcha oum sa nanwai jockey weight maximum ccir high molecular	0.6005
709	conceptluster.topn5.3.qld	horse racing jockey weight jockey	0.5658
709	docluster.topn10.3.qld	horse racing jockey weight shall race	0.5475
709	tagmee.topn3	horse racing jockey weight Horse racing Jockey	0.5381
709	bt_nllb_german	Weight of horse racing	0.5337
709	bt_nllb_russian	Weight of the horse race	0.5337
709	stem.porter	hors race jockei weight	0.5119
709	stem.porter2	hors race jockey weight	0.5119
709	relevancefeedback.topn10.qld	horse racing jockey weight race hors shall	0.5087
709	rm3.topn10.10.0.5.bm25	horse racing jockey weight race hors shall	0.5087
709	rm3.topn10.10.0.5.qld	horse racing jockey weight hors race shall	0.5087
709	conceptnet.topn3	horse racing jockey weight animal riding a bicycle rider measurement mass scale	0.4851
709	bt_nllb_tamil	The weight of the horse racing team	0.4846
709	bt_nllb_persian	A joke weight in a horse race	0.4674
709	tagmee.topn3.replace	Horse racing Jockey	0.4407
709	bt_nllb_malay	Heavy jockey horse racing	0.4399
709	wiki.topn3	horse racing jockey weight sports betting horse racing jockey horse racing jockeys horstrainer horse trainers jockey	0.4292
709	termluster.topn5.3.qld	horse racing jockey weight without win whip without win whip ani anoth assign	0.4137
709	wordnet.topn3	horse racing jockey weight gymnastic horse sawbuck buck hotfoot rush along belt along chicane screw shaft angle burden system of weights	0.3804
709	wiki.topn3.replace	sports betting horse racing jockey horse racing jockeys horstrainer horse trainers jockey	0.3745
709	word2vec.topn3	horse racing jockey weight pony racers racer weight	0.2772
709	stem.paicehusk	hors rac jockey weight	0.1946
709	bt_nllb_arabic	Weight of the front runners in horse racing	0.1882
709	sensedisambiguation.replace	sawhorse rush jockey weight unit	0.091
709	glove.topn3	horse racing jockey weight rode racers racer rode load	0.0796
709	stem.trunc5	horse racin jocke weigh	0.0571
709	conceptnet.topn3.replace	animal riding horse a bicycle rider measurement mass scale	0.0056
709	anchor.topn3.replace	samaraa general virginia al diwaniya morabilla eroticid lungitz kheawcha oum sa nanwai jockey weight maximum ccir high molecular	0.0013
709	word2vec.topn3.replace	pony racers racer jockey weight	0.0013
709	bt_nllb_chinese_yue	The weight of the race car	0.0003
709	bertqe.topn10.bm25	word term when us regul	0.0
709	bertqe.topn10.qld	have follow mean unless context	0.0
709	glove.topn3.replace	rode racers racer rode load	0.0
709	stem.lovins	hors rac jocke weight	0.0
709	stem.trunc4	hors raci jock weig	0.0
709	wordnet.topn3.replace	buck Equus caballus hie belt along pelt along chouse cheat screw weight unit system of weights slant	0.0
710	-1	Prostate cancer treatments	0.2001
710	bt_nllb_arabic	Treatment for prostate cancer	0.2001
710	bt_nllb_chinese_yue	Treatment of prostate cancer	0.2001
710	bt_nllb_french	Treatment of prostate cancer	0.2001
710	bt_nllb_german	Treatment of prostate cancer	0.2001
710	bt_nllb_korean	Treatment for prostate cancer	0.2001
710	bt_nllb_malay	Treatment of prostate cancer	0.2001
710	bt_nllb_persian	Treatment for prostate cancer	0.2001
710	bt_nllb_russian	Treatment of prostate cancer	0.2001
710	bt_nllb_swahili	Treatment of prostate cancer	0.2001
710	bt_nllb_tamil	The treatment for prostate cancer	0.2001
710	stem.krovetz	prostate cancer treatment	0.2001
710	stem.porter	prostat cancer treatment	0.2001
710	stem.porter2	prostat cancer treatment	0.2001
710	stem.sstemmer	prostate cancer treatment	0.2001
710	thesaurus.topn3	prostate cancer treatments	0.2001
710	thesaurus.topn3.replace	prostate cancer treatments	0.2001
710	sensedisambiguation	Prostate prostate gland cancer treatments treatment	0.1859
710	docluster.topn10.3.qld	prostate cancer treatments prostat	0.1791
710	relevancefeedback.topn10.qld	prostate cancer treatments prostat	0.1791
710	rm3.topn10.10.0.5.bm25	prostate cancer treatments prostat	0.1791
710	rm3.topn10.10.0.5.qld	prostate cancer treatments prostat	0.1791
710	conceptluster.topn5.3.qld	prostate cancer treatments management cancer	0.1777
710	sensedisambiguation.replace	prostate gland cancer treatment	0.1707
710	tagmee.topn3	prostate cancer treatments Prostate cancer Management of cancer	0.1559
710	wordnet.topn3.replace	prostate gland genus Cancer Cancer the Crab discourse handling intervention	0.0962
710	tagmee.topn3.replace	Prostate cancer Management of cancer	0.0776
710	wordnet.topn3	prostate cancer treatments prostate gland malignant neoplastic disease handling discussion discourse	0.0578
710	termluster.topn5.3.qld	prostate cancer treatments usual urin urethra also area back usual urin urethra	0.0408
710	anchor.topn3	prostate cancer treatments institute upmc insulinoma cancercent	0.0373
710	glove.topn3	prostate cancer treatments cancer pancreatic prostate breast therapies therapy	0.0243
710	conceptnet.topn3	prostate cancer treatments prostate gland smoking a disease cigarette smoking medicaid	0.0143
710	wiki.topn3	prostate cancer treatments male genital neoplasia histopathology lymphoma prostate cancer lymphomatoid granulomatosis brentuximab vedotin treatment lung cancer management cancer	0.0133
710	word2vec.topn3	prostate cancer treatments testicular leukemia lymphoma therapies	0.0099
710	stem.lovins	prost cancer treatment	0.0093
710	anchor.topn3.replace	prostate institute upmc insulinoma cancercent treatments	0.0047
710	glove.topn3.replace	cancer pancreatic prostate breast therapies therapy	0.003
710	stem.trunc5	prost cance treat	0.003
710	wiki.topn3.replace	male genital neoplasia histopathology lymphoma prostate cancer lymphomatoid granulomatosis brentuximab vedotin treatment lung cancer management cancer	0.0017
710	word2vec.topn3.replace	testicular leukemia lymphoma therapies	0.0007
710	conceptnet.topn3.replace	prostate gland smoking a disease cigarette smoking medicaid	0.0003
710	stem.paicehusk	prost cant tre	0.0001
710	bertqe.topn10.bm25	skip navig other health topic	0.0
710	bertqe.topn10.qld	health topic b c d	0.0
710	stem.trunc4	pros canc trea	0.0
711	-1	Train station security measures	0.0419
711	relevancefeedback.topn10.qld	train station security measures measur naval amtrak secur transport	0.2481
711	rm3.topn10.10.0.5.qld	train station security measures measur transit transport naval amtrak y	0.0751
711	rm3.topn10.10.0.5.bm25	train station security measures transport bart y emerg polic secur transit	0.0596
711	bt_nllb_chinese_yue	Security measures at the railway station	0.051
711	bt_nllb_malay	Railway station security measures	0.051
711	bt_nllb_tamil	Railway station security measures	0.051
711	glove.topn3	train station security measures bus operated adding ensure steps	0.0425
711	bt_nllb_arabic	Security measures for the train station	0.0419
711	bt_nllb_korean	Security measures at the train station	0.0419
711	bt_nllb_persian	Security measures at the train station	0.0419
711	stem.krovetz	train station security measure	0.0419
711	stem.porter	train station secur measur	0.0419
711	stem.porter2	train station secur measur	0.0419
711	stem.sstemmer	train station security measure	0.0419
711	thesaurus.topn3	train station security measures	0.0419
711	thesaurus.topn3.replace	train station security measures	0.0419
711	tagmee.topn3	train station security measures Train station Airport security	0.0312
711	docluster.topn10.3.qld	train station security measures secur	0.0287
711	word2vec.topn3	train station security measures railway secuirty safety initiatives	0.0248
711	conceptluster.topn5.3.qld	train station security measures airport security	0.0155
711	sensedisambiguation	Train station security measures standard	0.0147
