qid	order	query	qld.map
817	-1	sports stadium naming rights	0.2248
818	-1	Chaco Culture National Park	0.1261
819	-1	1890 Census	0.0005
820	-1	imported fire ants	0.2831
821	-1	Internet work-at-home scams	0.1822
822	-1	Custer's Last Stand	0.0357
823	-1	Continuing care retirement communities	0.2104
824	-1	Civil Air Patrol	0.118
825	-1	National Guard Involvement in Iraq	0.0228
826	-1	Florida Seminole Indians	0.1734
827	-1	Hidden Markov Modeling HMM	0.3547
828	-1	secret shoppers	0.1833
829	-1	Spanish Civil War support	0.0702
830	-1	model railroads	0.0237
831	-1	Dulles Airport security	0.5627
832	-1	labor union activity	0.0492
833	-1	Iceland government	0.422
834	-1	Global positioning system earthquakes	0.0855
835	-1	Big Dig pork	0.0491
836	-1	illegal immigrant wages	0.1789
837	-1	Eskimo History	0.0262
838	-1	urban suburban coyotes	0.2125
839	-1	textile dyeing techniques	0.2791
840	-1	Geysers	0.0283
841	-1	camel North America	0.1747
842	-1	David McCullough	0.0538
843	-1	Pol Pot	0.303
844	-1	segmental duplications	0.0286
845	-1	New Jersey tomato	0.2538
846	-1	heredity and obesity	0.1693
847	-1	Portugal World War II	0.167
848	-1	radio station call letters	0.0485
849	-1	Scalable Vector Graphics	0.1646
850	-1	Mississippi River flood	0.1155
