qid	order	query	qld.map
722	bt_nllb_korean	Terrorism in Iran	0.2975
722	bt_nllb_persian	Terrorism in Iran	0.2975
722	bt_nllb_russian	Terrorism in Iran	0.2975
723	-1	Executive privilege	0.0901
723	bt_nllb_arabic	Executive privileges	0.0901
723	bt_nllb_chinese_yue	The executive privilege	0.0901
723	bt_nllb_french	Executive privilege	0.0901
723	bt_nllb_korean	The privilege of the executive	0.0901
723	bt_nllb_russian	The executive privilege	0.0901
724	-1	Iran Contra	0.1415
724	bt_nllb_german	Iran Contra	0.1415
724	bt_nllb_malay	Iran Contra	0.1415
724	bt_nllb_swahili	Iran Contra	0.1415
725	-1	Low white blood cell count	0.09
725	bt_nllb_chinese_yue	Low blood cell count	0.0944
725	bt_nllb_korean	Low white blood cell count	0.09
725	bt_nllb_malay	Low white blood cell count	0.09
725	bt_nllb_persian	Low white blood cell count	0.09
725	bt_nllb_russian	Low white blood cell count	0.09
726	-1	Hubble telescope repairs	0.206
726	bt_nllb_arabic	Repairs to the Hubble Telescope	0.206
726	bt_nllb_chinese_yue	The Hubble Telescope is repairing	0.206
726	bt_nllb_french	Repairs of the Hubble Telescope	0.206
726	bt_nllb_german	Repairs of the Hubble Telescope	0.206
726	bt_nllb_korean	Repair of the Hubble Telescope	0.206
726	bt_nllb_malay	Repair of the Hubble telescope	0.206
726	bt_nllb_persian	Repair of the Hubble Telescope	0.206
726	bt_nllb_russian	Repair of the Hubble telescope	0.206
726	bt_nllb_swahili	Repairing the Hubble telescope	0.206
726	bt_nllb_tamil	Hubble telescope repair	0.206
727	-1	Church arson	0.3459
728	-1	whales save endangered	0.1226
729	-1	Whistle blower department of defense	0.0023
729	bt_nllb_korean	The Department of Defense is blowing a whistle	0.058
729	bt_nllb_swahili	Whistle blower defense department	0.0023
730	-1	Gastric bypass complications	0.4508
730	bt_nllb_french	Complications of gastric bypass	0.4508
730	bt_nllb_malay	Gastric bypass complications	0.4508
731	-1	Kurds history	0.0203
731	bt_nllb_chinese_yue	Kurdish history	0.0552
731	bt_nllb_german	Kurdish history	0.0552
731	bt_nllb_malay	Kurdish history	0.0552
731	bt_nllb_arabic	The history of the Kurds	0.0203
731	bt_nllb_french	The history of the Kurds	0.0203
731	bt_nllb_korean	The history of the Kurds	0.0203
731	bt_nllb_russian	The history of the Kurds	0.0203
731	bt_nllb_swahili	The History of the Kurds	0.0203
731	bt_nllb_tamil	The history of the Kurds	0.0203
732	-1	U.S. cheese production	0.0085
732	bt_nllb_arabic	Cheese production in the United States	0.021
732	bt_nllb_french	Cheese production in the United States	0.021
732	bt_nllb_korean	The production of cheese in the United States	0.021
732	bt_nllb_persian	The production of cheese in the United States	0.021
732	bt_nllb_swahili	Cheese production in the United States	0.021
732	bt_nllb_russian	Cheese production in the US	0.0159
733	-1	Airline overbooking	0.2811
733	bt_nllb_malay	Overbooking of airline tickets	0.3428
733	bt_nllb_chinese_yue	The airline is overbooking	0.2811
733	bt_nllb_french	Overbooking of airlines	0.2811
733	bt_nllb_german	Overbooking of airlines	0.2811
733	bt_nllb_persian	Overbooking airlines	0.2811
734	-1	Recycling successes	0.0809
734	bt_nllb_arabic	Recycling successes	0.0809
734	bt_nllb_chinese_yue	Recycling is successful	0.0809
734	bt_nllb_french	Success in recycling	0.0809
734	bt_nllb_korean	Recycling Success	0.0809
734	bt_nllb_persian	Recycling successes	0.0809
734	bt_nllb_tamil	Recycling Successes	0.0809
735	-1	Afghan women condition	0.0927
735	bt_nllb_arabic	The situation of Afghan women	0.1114
735	bt_nllb_chinese_yue	The situation of Afghan women	0.1114
735	bt_nllb_french	The situation of Afghan women	0.1114
735	bt_nllb_persian	The situation of Afghan women	0.1114
735	bt_nllb_swahili	The situation of Afghan women	0.1114
735	bt_nllb_tamil	The situation of Afghan women	0.1114
735	bt_nllb_malay	The condition of Afghan women	0.0927
736	-1	location BSE infections	0.1919
736	bt_nllb_chinese_yue	BSE infection is located	0.1919
736	bt_nllb_german	Location of BSE infections	0.1919
736	bt_nllb_korean	Location of BSE infection	0.1919
736	bt_nllb_malay	location of BSE infection	0.1919
736	bt_nllb_persian	Location of BSE infections	0.1919
736	bt_nllb_russian	location of the BSE infection	0.1919
736	bt_nllb_tamil	Location of BSE infection	0.1919
737	-1	Enron California energy crisis	0.2743
737	bt_nllb_french	Enron California energy crisis	0.2743
737	bt_nllb_german	Enron California energy crisis	0.2743
737	bt_nllb_korean	Enron California the energy crisis	0.2743
737	bt_nllb_malay	The California Enron energy crisis	0.2743
737	bt_nllb_swahili	Enron California energy crisis	0.2743
737	bt_nllb_tamil	Enron California energy crisis	0.2743
738	-1	Anthrax hoaxes	0.3146
739	-1	Habitat for Humanity	0.0382
739	bt_nllb_malay	Habitat for the Human	0.0382
739	bt_nllb_persian	Habitat for Humanity	0.0382
740	-1	regulate assisted living Maryland	0.1694
740	bt_nllb_korean	Assistant living in Maryland	0.2172
740	bt_nllb_french	regulating assisted living in Maryland	0.1694
740	bt_nllb_german	Regulate Assisted Living in Maryland	0.1694
741	-1	Artificial Intelligence	0.025
741	bt_nllb_arabic	Artificial intelligence	0.025
741	bt_nllb_french	Artificial intelligence	0.025
741	bt_nllb_german	Artificial intelligence	0.025
741	bt_nllb_malay	Artificial intelligence	0.025
741	bt_nllb_russian	Artificial intelligence	0.025
741	bt_nllb_tamil	Artificial intelligence	0.025
742	-1	hedge funds fraud protection	0.2041
742	bt_nllb_german	Protection against hedge fund fraud	0.2669
742	bt_nllb_malay	protection against hedge fund fraud	0.2669
742	bt_nllb_persian	Protecting against hedge fund fraud	0.2669
742	bt_nllb_russian	protection against hedge funds fraud	0.2669
742	bt_nllb_swahili	protection against hedge funds fraud	0.2669
742	bt_nllb_korean	Hedge fund fraud protection	0.2041
742	bt_nllb_tamil	Hedge fund fraud protection	0.2041
743	-1	Freighter ship registration	0.0147
743	bt_nllb_french	Register of freight vessels	0.0358
743	bt_nllb_persian	Register of ships	0.0226
743	bt_nllb_chinese_yue	The cargo ship is registered	0.0225
744	-1	Counterfeit ID punishments	0.0
744	bt_nllb_russian	Penalties for counterfeiting identity card	0.0218
744	bt_nllb_arabic	The penalties for a fake identity	0.0062
744	bt_nllb_german	Penalties for counterfeit identification	0.0023
744	bt_nllb_chinese_yue	The punishment for fake ID	0.0022
744	bt_nllb_korean	The punishment for fake ID	0.0022
744	bt_nllb_swahili	False identity judgments	0.001
744	bt_nllb_persian	The penalties for false identity	0.0003
745	-1	Doomsday cults	0.4984
746	-1	Outsource job India	0.3152
746	bt_nllb_korean	Outsourcing jobs in India	0.3152
747	-1	Library computer oversight	0.0552
747	bt_nllb_russian	Computer oversight of the library	0.0552
747	bt_nllb_tamil	Library computer oversight	0.0552
748	-1	Nuclear reactor types	0.0391
748	bt_nllb_arabic	Types of nuclear reactors	0.0391
748	bt_nllb_french	Types of nuclear reactors	0.0391
748	bt_nllb_german	Types of nuclear reactors	0.0391
748	bt_nllb_korean	Type of nuclear reactor	0.0391
748	bt_nllb_malay	Type of nuclear reactor	0.0391
748	bt_nllb_persian	Types of nuclear reactors	0.0391
748	bt_nllb_russian	Types of nuclear reactors	0.0391
748	bt_nllb_swahili	Types of nuclear reactors	0.0391
749	-1	Puerto Rico state	0.1397
749	bt_nllb_arabic	The state of Puerto Rico	0.1397
749	bt_nllb_chinese_yue	Puerto Rico is a state	0.1397
749	bt_nllb_french	State of Puerto Rico	0.1397
749	bt_nllb_german	State of Puerto Rico	0.1397
749	bt_nllb_malay	State of Puerto Rico	0.1397
749	bt_nllb_persian	The state of Puerto Rico	0.1397
749	bt_nllb_russian	The State of Puerto Rico	0.1397
749	bt_nllb_swahili	The State of Puerto Rico	0.1397
749	bt_nllb_tamil	The State of Puerto Rico	0.1397
750	-1	John Edwards womens issues	0.0284
751	-1	Scrabble Players	0.2139
751	bt_nllb_arabic	The scrabble players	0.2139
751	bt_nllb_french	The Scrabble Players	0.2139
751	bt_nllb_korean	Scrabble player	0.2139
751	bt_nllb_malay	Scrabble player	0.2139
751	bt_nllb_russian	Scrabble players	0.2139
751	bt_nllb_swahili	Scrabble players	0.2139
751	bt_nllb_tamil	The Scrabble Players	0.2139
752	-1	Dam removal	0.2294
752	bt_nllb_arabic	Remove the dam	0.2294
752	bt_nllb_french	Removal of the dam	0.2294
752	bt_nllb_german	Removal of the dam	0.2294
752	bt_nllb_malay	Removal of the dam	0.2294
752	bt_nllb_persian	Remove the dam	0.2294
752	bt_nllb_russian	Removing the dam	0.2294
752	bt_nllb_swahili	Removing the dam	0.2294
752	bt_nllb_tamil	Removal of dam	0.2294
753	-1	bullying prevention programs	0.2582
753	bt_nllb_chinese_yue	The bullying prevention program	0.2582
753	bt_nllb_korean	The bullying prevention program	0.2582
753	bt_nllb_malay	The bullying prevention program	0.2582
753	bt_nllb_russian	The program for prevention of bullying	0.2582
754	-1	domestic adoption laws	0.0258
754	bt_nllb_malay	domestic adoption law	0.0258
754	bt_nllb_swahili	domestic adoption laws	0.0258
755	-1	Scottish Highland Games	0.4493
755	bt_nllb_arabic	The Scottish Highland Games	0.4493
755	bt_nllb_french	The Scottish Highlands Games	0.4493
755	bt_nllb_german	Scottish Highland Games	0.4493
755	bt_nllb_korean	The Scottish Highland Games	0.4493
755	bt_nllb_persian	The Scottish Highland Games	0.4493
755	bt_nllb_swahili	The Scottish Highland Games	0.4493
755	bt_nllb_tamil	The Scottish Highlands Games	0.4493
756	-1	Volcanic Activity	0.0647
756	bt_nllb_swahili	The Activity of the Volcano	0.0746
756	bt_nllb_arabic	Volcanic activity	0.0647
756	bt_nllb_chinese_yue	Volcanic activity	0.0647
756	bt_nllb_french	Volcanic activity	0.0647
756	bt_nllb_german	Volcanic activity	0.0647
756	bt_nllb_korean	Volcanic activity	0.0647
756	bt_nllb_malay	Volcanic activity	0.0647
756	bt_nllb_persian	Volcanic activity	0.0647
756	bt_nllb_russian	Volcanic activity	0.0647
756	bt_nllb_tamil	Volcanic activity	0.0647
757	-1	Murals	0.045
757	bt_nllb_korean	The murals	0.045
758	-1	Embryonic stem cells	0.1943
758	bt_nllb_arabic	The embryonic stem cells	0.1943
758	bt_nllb_chinese_yue	embryonic stem cells	0.1943
758	bt_nllb_french	The embryonic stem cells	0.1943
758	bt_nllb_korean	The embryonic stem cell	0.1943
758	bt_nllb_persian	The embryonic stem cells	0.1943
758	bt_nllb_russian	The embryonic stem cells	0.1943
759	-1	civil war battle reenactments	0.17
760	-1	american muslim mosques schools	0.1189
760	bt_nllb_arabic	American Muslim mosques and schools	0.1189
760	bt_nllb_german	American Muslim mosques schools	0.1189
760	bt_nllb_malay	mosque muslim american school	0.1189
760	bt_nllb_persian	American Muslim mosques and schools	0.1189
760	bt_nllb_russian	American Muslim mosques of the school	0.1189
760	bt_nllb_tamil	American Muslim mosques schools	0.1189
761	-1	Problems of Hmong Immigrants	0.2256
761	bt_nllb_french	Hmong immigrant problems	0.2256
761	bt_nllb_german	The problems of Hmong immigrants	0.2256
761	bt_nllb_korean	The Hmong immigrants are a problem	0.2256
761	bt_nllb_malay	Hmong immigrant problem	0.2256
761	bt_nllb_swahili	The Problems of Hmong Immigrants	0.2256
761	bt_nllb_tamil	The problems of the Hmong immigrants	0.2256
762	-1	History of Physicians in America	0.0071
763	-1	Hunting deaths	0.046
763	bt_nllb_french	The Deaths of Hunting	0.046
763	bt_nllb_persian	The death of the hunt	0.046
764	-1	Increase mass transit use	0.0479
765	-1	ephedra ma huang deaths	0.2742
765	bt_nllb_chinese_yue	The death of Ephedra Ma Juan	0.395
766	-1	diamond smuggling	0.2857
766	bt_nllb_arabic	The diamond smuggling	0.2857
766	bt_nllb_chinese_yue	Diamond smuggling	0.2857
766	bt_nllb_french	smuggling of diamonds	0.2857
766	bt_nllb_german	Smuggling of diamonds	0.2857
766	bt_nllb_persian	The diamond smuggling	0.2857
766	bt_nllb_russian	smuggling of diamonds	0.2857
766	bt_nllb_tamil	The smuggling of diamonds	0.2857
767	-1	Pharmacist License requirements	0.134
768	-1	Women in state legislatures	0.0908
768	bt_nllb_chinese_yue	Women in the state legislature	0.0908
768	bt_nllb_german	Women in state legislatures	0.0908
768	bt_nllb_persian	Women in the state legislature	0.0908
769	-1	Kroll Associates Employees	0.0046
769	bt_nllb_french	The employees of Kroll Associates	0.0046
769	bt_nllb_german	Employees of Kroll Associates	0.0046
769	bt_nllb_malay	Employee of Kroll Associates	0.0046
769	bt_nllb_russian	Employees of Kroll Associates	0.0046
769	bt_nllb_swahili	The employees of Kroll Associates	0.0046
770	-1	Kyrgyzstan-United States relations	0.1142
770	bt_nllb_french	Relations between Kyrgyzstan and the United States	0.1464
770	bt_nllb_german	Relations between Kyrgyzstan and the United States	0.1464
770	bt_nllb_persian	Relations between Kyrgyzstan and the United States	0.1464
770	bt_nllb_russian	Relations between Kyrgyzstan and the United States	0.1464
770	bt_nllb_swahili	Relations between Kyrgyzstan and the United States	0.1464
770	bt_nllb_korean	Kyrgyzstan and the United States	0.1167
771	-1	deformed leopard frogs	0.3091
771	bt_nllb_french	deformed leopard frogs	0.3091
771	bt_nllb_german	Deformed leopard frogs	0.3091
771	bt_nllb_russian	deformed frogs of the leopard	0.3091
772	-1	flag display rules	0.2408
772	bt_nllb_french	rules for displaying the flag	0.2408
772	bt_nllb_german	Rules for displaying the flag	0.2408
772	bt_nllb_persian	The flag display rules	0.2408
772	bt_nllb_russian	The flag display rules	0.2408
772	bt_nllb_tamil	Flag display rules	0.2408
773	-1	Pennsylvania slot machine gambling	0.4615
773	bt_nllb_russian	Gambling at the Pennsylvania machines	0.7738
773	bt_nllb_german	Pennsylvania slot machines gambling	0.4615
773	bt_nllb_korean	Pennsylvania slot machine gambling	0.4615
773	bt_nllb_malay	Pennsylvania slot machine gambling	0.4615
773	bt_nllb_tamil	Pennsylvania slot machine gambling	0.4615
774	-1	Causes of Homelessness	0.0786
774	bt_nllb_arabic	The causes of homelessness	0.0786
774	bt_nllb_german	Causes of Homelessness	0.0786
774	bt_nllb_russian	The Causes of Homelessness	0.0786
775	-1	Commercial candy makers	0.0419
776	-1	Magnet schools success	0.0721
776	bt_nllb_arabic	The success of magnet schools	0.0721
776	bt_nllb_chinese_yue	The success of the magnet school	0.0721
776	bt_nllb_french	The Success of Magnetic Schools	0.0721
776	bt_nllb_german	Success of magnet schools	0.0721
776	bt_nllb_malay	Success of magnet school	0.0721
776	bt_nllb_persian	The Success of Magnetic Schools	0.0721
776	bt_nllb_russian	The success of magnet schools	0.0721
776	bt_nllb_swahili	The success of magnetic schools	0.0721
776	bt_nllb_tamil	The success of the magnetic schools	0.0721
777	-1	hybrid alternative fuel cars	0.0925
777	bt_nllb_arabic	Hybrid alternative fuel cars	0.0925
777	bt_nllb_korean	Hybrid alternative fuel cars	0.0925
778	-1	golden ratio	0.0896
778	bt_nllb_arabic	The golden ratio	0.0896
778	bt_nllb_russian	The golden ratio	0.0896
779	-1	Javelinas range and description	0.2772
779	bt_nllb_malay	Range and description of Javelinas	0.2772
780	-1	Arable land	0.0612
781	-1	Squirrel control and protections	0.1092
781	bt_nllb_french	Control and protection of squirrels	0.1092
781	bt_nllb_german	Control and protection of squirrels	0.1092
781	bt_nllb_malay	Squirrel control and protection	0.1092
781	bt_nllb_persian	Control and protection of squirrels	0.1092
782	-1	Orange varieties seasons	0.3217
782	bt_nllb_french	Seasonal orange varieties	0.3217
782	bt_nllb_german	Orange varieties of seasons	0.3217
782	bt_nllb_russian	Orange varieties of the season	0.3217
782	bt_nllb_tamil	Orange varieties seasons	0.3217
783	-1	school mercury poisoning	0.1186
783	bt_nllb_arabic	Mercury poisoning at school	0.1186
783	bt_nllb_german	School mercury poisoning	0.1186
783	bt_nllb_malay	Mercury poisoning in schools	0.1186
783	bt_nllb_russian	school mercury poisoning	0.1186
783	bt_nllb_tamil	Mercury poisoning in schools	0.1186
784	-1	mersenne primes	0.4507
784	bt_nllb_malay	number of mersenne primes	0.4521
784	bt_nllb_swahili	mersenne primes	0.4507
785	-1	Ivory-billed woodpecker	0.1572
785	bt_nllb_french	The species of ivory ball woodpeckers	0.2613
785	bt_nllb_malay	Ivory bodied woodpecker	0.2124
786	-1	Yew trees	0.1022
786	bt_nllb_swahili	The Yew Trees	0.1022
787	-1	Sunflower Cultivation	0.2268
787	bt_nllb_french	The cultivation of sunflower	0.2268
787	bt_nllb_malay	Cultivation of Sunflowers	0.2268
787	bt_nllb_tamil	The cultivation of sunflower	0.2268
788	-1	Reverse mortgages	0.3143
788	bt_nllb_arabic	The reverse mortgage	0.3143
788	bt_nllb_chinese_yue	Reverse mortgages	0.3143
788	bt_nllb_persian	Reverse mortgages	0.3143
789	-1	abandoned mine reclamation	0.0593
790	-1	women's rights in Saudi Arabia	0.4166
790	bt_nllb_chinese_yue	The rights of women in Saudi Arabia	0.4528
790	bt_nllb_arabic	Women s rights in Saudi Arabia	0.4166
790	bt_nllb_french	Women s rights in Saudi Arabia	0.4166
790	bt_nllb_german	Women s rights in Saudi Arabia	0.4166
790	bt_nllb_korean	Women s rights in Saudi Arabia	0.4166
790	bt_nllb_malay	Women s rights in Saudi Arabia	0.4166
790	bt_nllb_persian	Women s rights in Saudi Arabia	0.4166
790	bt_nllb_russian	Women s rights in Saudi Arabia	0.4166
790	bt_nllb_swahili	Women s rights in Saudi Arabia	0.4166
790	bt_nllb_tamil	Women s rights in Saudi Arabia	0.4166
791	-1	Gullah geechee language culture	0.3272
791	bt_nllb_chinese_yue	Gullah geechee language and culture	0.3272
791	bt_nllb_french	The culture of the Gullah Geechee language	0.3272
791	bt_nllb_malay	The culture of the Gullah geechee language	0.3272
792	-1	Social Security means test	0.0582
792	bt_nllb_chinese_yue	Social Security is a test	0.0711
792	bt_nllb_persian	Social Security is a test	0.0711
792	bt_nllb_tamil	Social security testing	0.0711
792	bt_nllb_arabic	Social security means a test	0.0582
792	bt_nllb_french	Social security means testing	0.0582
792	bt_nllb_german	Social security means testing	0.0582
792	bt_nllb_malay	Social Security means testing	0.0582
792	bt_nllb_russian	Social security means a test	0.0582
792	bt_nllb_swahili	Social Security means the test	0.0582
793	-1	Bagpipe Bands	0.0823
794	-1	pet therapy	0.0366
794	bt_nllb_chinese_yue	Pet therapy	0.0366
794	bt_nllb_french	therapy for pets	0.0366
794	bt_nllb_malay	pet therapy	0.0366
794	bt_nllb_tamil	Pet therapy	0.0366
795	-1	notable cocker spaniels	0.0118
795	bt_nllb_korean	A remarkable Coker Spaniel	0.09
795	bt_nllb_arabic	Cockroaches are remarkable Spaniels	0.0507
795	bt_nllb_malay	The famous spaniel cocker	0.0161
795	bt_nllb_swahili	The famous cocker Spaniels	0.0161
795	bt_nllb_french	the remarkable cocker Spaniels	0.0142
795	bt_nllb_persian	Notable spaniels	0.0138
795	bt_nllb_german	Notable Cocker Spaniels	0.0118
796	-1	Blue Grass Music Festival history	0.0822
796	bt_nllb_arabic	The history of the Blue Grass Music Festival	0.0822
796	bt_nllb_french	The history of the Blue Grass Music Festival	0.0822
796	bt_nllb_german	History of the Blue Grass music festival	0.0822
796	bt_nllb_korean	The history of the Blue Grass Music Festival	0.0822
796	bt_nllb_malay	The history of the Blue Grass Music Festival	0.0822
796	bt_nllb_persian	The history of the Blue Grass Music Festival	0.0822
796	bt_nllb_russian	The history of the Blue Grass music festival	0.0822
796	bt_nllb_swahili	The history of the Blue Grass Music Festival	0.0822
797	-1	reintroduction of gray wolves	0.3499
798	-1	Massachusetts textile mills	0.1274
798	bt_nllb_arabic	Textile factories in Massachusetts	0.1288
798	bt_nllb_german	Textile factories in Massachusetts	0.1288
798	bt_nllb_korean	Massachusetts textile factory	0.1288
798	bt_nllb_persian	The textile factories of Massachusetts	0.1288
798	bt_nllb_russian	Textile factories in Massachusetts	0.1288
798	bt_nllb_chinese_yue	The Massachusetts textile mill	0.1274
798	bt_nllb_malay	Massachusetts textile mill	0.1274
798	bt_nllb_tamil	Massachusetts textile mills	0.1274
799	-1	Animals in Alzheimer's research	0.0412
799	bt_nllb_russian	Animals in the Alzheimer s disease studies	0.086
799	bt_nllb_tamil	The animals involved in Alzheimer s disease research	0.0707
799	bt_nllb_chinese_yue	Animals in the Alzheimer s study	0.0702
799	bt_nllb_korean	The animals in the Alzheimer s study	0.0702
799	bt_nllb_arabic	Animals in Alzheimer s research	0.0412
799	bt_nllb_french	Animals in research on Alzheimer s	0.0412
799	bt_nllb_german	Animals in Alzheimer s research	0.0412
799	bt_nllb_malay	Animals in Alzheimer s research	0.0412
799	bt_nllb_persian	Animals in Alzheimer s research	0.0412
799	bt_nllb_swahili	Animals in Alzheimer s research	0.0412
800	-1	Ovarian Cancer Treatment	0.0678
