qid	order	query	qld.recip_rank
1167882	bt_bing_korean	What are the different types of sin and what are their causes	0.1667
1167882	bt_nllb_german	What are the different kinds of sins and how are they caused	0.1111
1167882	bt_nllb_chinese_yue	What kind of sin what causes it	0.0769
1167882	bt_nllb_french	What are the different types of sins and how do they result	0.0769
1167882	bt_nllb_persian	What are the different types of sins and how do they result	0.0769
1167882	bt_bing_persian	What are the different types of sins and how are they created	0.0714
1167882	bt_nllb_swahili	What are the kinds of sins and how do they result	0.0227
1199639	-1	How to "LOSE"all body fat ?	1.0
1199639	bt_nllb_arabic	How do you check all the fat in your body	0.5
1199639	bt_nllb_malay	How do you MEDIATE all the body fat	0.5
1199639	bt_bing_malay	How to LOSS all body fat	0.25
1254390	-1	how do i deap fry chicken?	1.0
1254390	bt_nllb_russian	How do I bake chicken	0.5
1254390	bt_nllb_german	How do I make the chicken	0.3333
1254390	bt_bing_chinese_simplified	How do I eat fried chicken	0.25
1254390	bt_bing_german	How can I defish fried chicken	0.2
1254390	bt_bing_korean	How do you harvest fried chicken	0.2
1254390	bt_bing_swahili	How can I raise fried chicken	0.2
1254390	bt_nllb_arabic	How do I feed fried chicken	0.1429
1254390	bt_nllb_tamil	How do I get the yellow fried chicken	0.125
1254390	bt_nllb_chinese_yue	How do I eat chicken	0.1111
1262692	-1	How can I get rid of pimples on my back?	1.0
1262692	bt_bing_chinese_simplified	How do you get rid of pimples on your back	0.5
1262692	bt_nllb_persian	How do I get rid of my back pain	0.0278
1262692	bt_nllb_chinese_yue	How can I get rid of my back	0.0154
1262692	bt_bing_russian	How do you get rid of acne on your back	0.0111
1262692	bt_bing_malay	How can I get rid of acne on my back	0.0
1262692	bt_bing_swahili	How can I remove the sting on my back	0.0
1262692	bt_nllb_arabic	How can I get rid of bugs on my back	0.0
1262692	bt_nllb_french	How do I get rid of buttons on my back	0.0
1262692	bt_nllb_korean	How do you get rid of this thing on your back	0.0
1262692	bt_nllb_malay	How can I get rid of the acne in my back	0.0
1262692	bt_nllb_russian	How do you get rid of the spleen	0.0
1262692	bt_nllb_swahili	How can I remove the sores on my back	0.0
1262692	bt_nllb_tamil	How can I get rid of the worms in my back	0.0
1282199	-1	how can I hide the cuts on my wrists?	0.5
1282199	bt_bing_chinese_simplified	How to hide a wound on the wrist	0.3333
1282199	bt_bing_russian	How do I hide cuts on my wrists	0.3333
1282199	bt_nllb_arabic	How do I hide my wrists	0.3333
1282199	bt_nllb_chinese_yue	How can I hide the scar on my wrist	0.3333
1282199	bt_nllb_french	How do I hide the cuts on my wrists	0.3333
1282199	bt_bing_arabic	How can I hide wounds on my wrist	0.25
1282199	bt_bing_korean	How can I hide a wound on my wrist	0.25
1282199	bt_bing_malay	How can I hide a wound on my wrist	0.25
1282199	bt_bing_tamil	How do I cover cuts on my wrist	0.25
1282199	bt_nllb_malay	How can I hide the wound in my wrist	0.25
1282199	bt_nllb_korean	How can we hide the torn wounds in the wrist	0.1429
1282199	bt_bing_swahili	How can I hide the cuts on my hands	0.0333
1282199	bt_nllb_persian	How can I hide my hand cuts	0.0333
1282199	bt_nllb_swahili	How can I hide my hand wounds	0.0
1287437	-1	how can i lose 30 pounds by june3?	1.0
1287437	bt_bing_french	How can I lose pounds by June rd	0.5
1287437	bt_bing_russian	How can I lose pounds by June rd	0.5
1287437	bt_nllb_chinese_yue	How can I lose pounds by June rd	0.5
1287437	bt_nllb_french	How can I lose pounds before June rd	0.5
1287437	bt_bing_malay	How can I lose pounds by Jun	0.1429
1287437	bt_nllb_korean	How can we cut pounds by June	0.0625
1290612	-1	why do anxiety and depression seem to coexist?	1.0
1290612	bt_nllb_german	Why do fear and depression seem to be linked	0.3333
1290612	bt_nllb_persian	Why do thinking and depression interact	0.1667
1292734	-1	what color you like the most and why?	0.5
1292734	bt_bing_chinese_simplified	What s your favorite color and why	0.0588
1292734	bt_bing_swahili	What s your favorite color and why	0.0588
1292734	bt_nllb_tamil	What do you like and why	0.0244
1340574	-1	Why do some people only go to church on Easter Sunday and never go again until Christmas ?	1.0
1340574	bt_nllb_chinese_yue	Why do some people go to church only on Easter and not before Christmas	0.5
1340574	bt_nllb_malay	Why do some people just go to church on Easter Sunday and not go again until Christmas	0.5
1340574	bt_nllb_swahili	Why do some people go to church only on Easter and not until Christmas	0.5
1340574	bt_bing_arabic	Why do some people go to church only on Easter and never go again until Christmas	0.25
1351675	-1	Why must I have an uncracked winshield in order to for my car to pass a safety inspeciton?	1.0
1351675	bt_bing_arabic	Why do I have to have a winshield that isn t cracked for my car to pass a safety check	0.3333
1351675	bt_bing_french	Why do I need to have a non cracked windshield for my car to pass a safety inspection	0.3333
1351675	bt_bing_korean	Why does my car need to have a cracked windshield to pass a safety inspection	0.3333
1351675	bt_bing_tamil	Why should I have a crack free windshield for my car to pass a security inspector	0.25
1351675	bt_nllb_korean	Why should I not break the wingsclad to pass the safety check	0.25
1351675	bt_nllb_swahili	Why do I need a safety shield to pass a safety check	0.1
1351675	bt_nllb_german	Why do I have to have an unbroken windshield to get my car through a security check	0.0164
1351675	bt_bing_russian	Why Do I Have To Have A Non Cracked Screen Protector For My Car To Pass A Security Check	0.0
1351675	bt_nllb_arabic	Why would I have to have a window shield if my car hasn t been tested	0.0
1351675	bt_nllb_chinese_yue	Why would I need a window that s not damaged to pass through the security check	0.0
1351675	bt_nllb_french	Why do I have to have a shield without cracks to get my car through a security check	0.0
1351675	bt_nllb_malay	Why do I need a horn shield that doesn t break so my car can pass a security check	0.0
1351675	bt_nllb_persian	Why would I have to have a hole in the door to get my car through security	0.0
1351675	bt_nllb_russian	Why do I need a shield to keep my car safe	0.0
1351675	bt_nllb_tamil	Why should I wear a wing shield in order to go to my car security check	0.0
1364894	-1	Why do we need to tell customer service/operator about our sickness in order to make appointment w/ a doctor?	0.3333
1364894	bt_nllb_french	Why should we inform the customer service operator of our illness before making an appointment with a doctor	0.25
1364894	bt_nllb_chinese_yue	Why would we tell a customer service operator about our condition before we could meet a doctor	0.1667
1364894	bt_nllb_swahili	Why do we need to tell a client care professional about our condition before we can make an appointment with a doctor	0.125
1364894	bt_nllb_russian	Why should we report our illness to the customer service provider operator to make an appointment	0.0588
1373069	-1	Freedom of Speech - why don't people understand how to use it?	0.5
1373069	bt_bing_arabic	Freedom of expression why don t people understand how to use it	0.3333
1373069	bt_bing_german	Freedom of expression why don t people understand how to use it	0.3333
1373069	bt_nllb_arabic	Freedom of expression Why don t people understand how to use it	0.3333
1373069	bt_nllb_korean	Freedom of expression Why don t people understand how to use it	0.3333
1373069	bt_nllb_french	Freedom of speech Why do people not understand how to use it	0.125
1373069	bt_nllb_swahili	Freedom of Speech why do people not understand how to use it	0.125
1373069	bt_nllb_tamil	Freedom of speech Why do people not understand how to use it	0.125
1373069	bt_nllb_chinese_yue	Freedom of speech Why can t people use it	0.1111
143833	-1	What is the difference between coolant and anti-freeze?	1.0
143833	bt_bing_arabic	What is the difference between a radiator and an antifreeze	0.3333
143833	bt_bing_persian	What is the difference between cooling and antifreeze	0.3333
143833	bt_bing_swahili	What s the difference between cold and anti freeze	0.3333
143833	bt_bing_chinese_simplified	What is the difference between coolant and antifreeze	0.25
143833	bt_bing_french	What is the difference between coolant and antifreeze	0.25
143833	bt_bing_german	What is the difference between coolant and antifreeze	0.25
143833	bt_bing_korean	What is the difference between coolant and antifreeze	0.25
143833	bt_bing_russian	What is the difference between coolant and antifreeze	0.25
143833	bt_nllb_malay	What s the difference between a coolant and antifreeze	0.25
143833	bt_nllb_russian	What s the difference between a coolant and an anti inflammatory	0.25
143833	bt_nllb_arabic	What s the difference between a refrigerant and an anti freeze	0.2
143833	bt_nllb_german	What s the difference between refrigerants and anti freeze	0.2
143833	bt_nllb_persian	What is the difference between refrigerant and antifreeze	0.1667
143833	bt_nllb_swahili	What is the difference between cold water and freezing water	0.0159
143833	bt_nllb_korean	What s the difference between refrigerants and anti caking agents	0.0
143833	bt_nllb_tamil	What is the difference between a refrigerant and an anti cold liquid	0.0
1459749	-1	Why don't I have an asthma attack during sex?	1.0
1459749	bt_nllb_swahili	Why do I not have a seizure during sex	0.0
1477322	-1	Why do people say Germans are racists?	1.0
1477322	bt_nllb_korean	Why do Germans call themselves racists	0.25
1477322	bt_nllb_swahili	Why do people call Germans colorful	0.0
1502604	-1	how do crooks  make  fake   passports  ?	1.0
1502604	bt_bing_arabic	How do scammers make fake passports	0.5
1502604	bt_bing_chinese_simplified	How do scammers make fake passports	0.5
1502604	bt_bing_french	How do scammers make fake passports	0.5
1502604	bt_bing_malay	How do criminals make fake passports	0.5
1502604	bt_bing_persian	How do fraudsters make fake passports	0.5
1502604	bt_bing_russian	How Do Fraudsters Make Fake Passports	0.5
1502604	bt_bing_tamil	How can fraudsters make fake passports	0.5
1502604	bt_nllb_arabic	How do scammers make fake passports	0.5
1502604	bt_nllb_german	How do scammers get fake passports	0.5
1502604	bt_nllb_korean	How do fraudsters create fake passports	0.5
1502604	bt_nllb_malay	How do criminals make fake passports	0.5
1502604	bt_nllb_russian	How do scammers make fake passports	0.5
1502604	bt_nllb_swahili	How do criminals make fake passports	0.5
1502604	bt_nllb_tamil	How do fraudsters do fake passports	0.5
1502604	bt_nllb_persian	How do passport thieves make it	0.3333
1509982	-1	How is th Chemistry is a basic of Science?	1.0
1509982	bt_bing_chinese_simplified	How did chemistry become the foundation of science	0.5
1509982	bt_nllb_german	How is chemistry a principle of science	0.3333
1582877	-1	why do we go to school if in the real world we dont use most of it?	0.3333
1582877	bt_bing_tamil	If we don t go to school in the real world why do we go to school	0.125
1582877	bt_nllb_korean	Why don t you go to school and use most of it in the real world	0.0263
1582877	bt_nllb_persian	Why go to school if we don t use it in the real world	0.0189
1582877	bt_bing_arabic	Why go to school if in the real world we don t use most of it	0.0179
1582877	bt_nllb_arabic	Why go to school if in the real world we don t use most of it	0.0179
1582877	bt_bing_persian	Why go to school if we don t use it more in the real world	0.0169
1582877	bt_bing_swahili	Why do we go to school if in the real world we don t use more	0.0141
1582877	bt_nllb_tamil	Why do we go to school when we don t use it in the real world	0.0141
1582877	bt_bing_french	Why do we go to school if in the real world we don t use most of it	0.0135
1582877	bt_bing_german	Why do we go to school if we don t use most of it in the real world	0.0135
1582877	bt_bing_malay	Why do we go to school if in the real world we don t use most of it	0.0135
1582877	bt_bing_russian	Why do we go to school if we don t use most of it in the real world	0.0135
1582877	bt_nllb_french	Why do we go to school if in the real world we don t use most of it	0.0135
1582877	bt_nllb_malay	Why do we go to school if in the real world we don t use most of it	0.0135
1582877	bt_nllb_russian	Why do we go to school if in the real world we don t use most of it	0.0135
1582877	bt_nllb_chinese_yue	If in the real world we don t spend most of our time in school why go	0.0128
1582877	bt_nllb_swahili	why do we go to school like in the real world we don t spend more of it	0.0123
1582877	bt_bing_korean	If we don t use most of them in the real world why do we need to go to school	0.0122
1582877	bt_bing_chinese_simplified	Why do we go to school if we don t use most of our time in the real world	0.01
1582877	bt_nllb_german	Why do we go to school when we don t use most of it	0.0
159716	-1	How do I find an Inmate at Southwest Detention Center 30755 Auld Rd., Murrieta, CA 92563?	0.5
159716	bt_nllb_russian	How can I find a prisoner in Southwest Center Old Red Murrieta CA	0.25
159716	bt_bing_arabic	How do I find an inmate at Southwest Detention Center Old Road Morita CA	0.2
159716	bt_bing_russian	How do I find an inmate at the Southwest Detention Centre Auld Rd Murrieta CA	0.125
159716	bt_nllb_arabic	How do I find a prisoner at the Southwest detention center at Old Street Morita CA	0.0909
159716	bt_nllb_persian	How do I find a prisoner at the Southwest detention center Old Rodeo Morretta CA	0.0909
159716	bt_nllb_tamil	How do you find a prisoner at the Southwest detention center Old Reddy Murrieta CA	0.0909
1607728	-1	what causes gray facial hair in men?	1.0
1607728	bt_bing_korean	What causes white beard in men	0.5
1607728	bt_nllb_swahili	What causes black facial hair in men	0.5
1607728	bt_nllb_tamil	What causes red hair on the face of men	0.3333
1623623	-1	How do you improve fuel efficiency of a 2004, Ford Ikon?	0.5
1623623	bt_bing_persian	How do you improve fuel efficiency since Ford Ikon	0.3333
1623623	bt_nllb_arabic	How do you improve fuel efficiency from the Ford Icon	0.3333
1623623	bt_nllb_malay	How do you improve fuel efficiency from a Ford Icon	0.3333
1623623	bt_nllb_persian	How do you improve fuel efficiency from the Ford icon	0.3333
1663853	-1	what is a wet dream?	1.0
1663853	bt_nllb_chinese_yue	What is the dream	0.1667
1663853	bt_bing_swahili	What is the dream of rain	0.0909
1663853	bt_nllb_swahili	What is a rain dream	0.0909
1663853	bt_bing_chinese_simplified	What is a Dream Relic	0.0303
1702151	-1	How patient a driver are you?	0.3333
1702151	bt_bing_french	How patient are you	0.027
1702151	bt_bing_korean	How patient are you	0.027
1702151	bt_bing_russian	How patient are you	0.027
1702151	bt_bing_swahili	How sick are you	0.0
172731	-1	how for is saturn from the sun?	1.0
172731	bt_nllb_chinese_yue	What does the sun look like	0.5
172731	bt_nllb_russian	How does Saturn move away from the Sun	0.5
172731	bt_nllb_arabic	How is the sun from Sutton	0.0833
172731	bt_nllb_persian	Why is it so fast away from the sun	0.0167
1783010	-1	What is Blaphsemy?	1.0
1783010	bt_bing_chinese_simplified	What is Profanity	0.0625
1783010	bt_bing_arabic	What is Plafsmi	0.0
1783010	bt_bing_french	What is Blaphsemiy	0.0
1783010	bt_bing_german	What is blaphemia	0.0
1783010	bt_bing_korean	What is Vlafsemi	0.0
1783010	bt_bing_persian	What is a bladder	0.0
1783010	bt_bing_tamil	What is Blapsemi	0.0
1783010	bt_nllb_arabic	What is Blassomie	0.0
1783010	bt_nllb_korean	What is a BLAFFSEMY	0.0
1783010	bt_nllb_persian	What is Blassom	0.0
1783010	bt_nllb_russian	What s with the Bluffs	0.0
1783010	bt_nllb_tamil	What is plaphemy	0.0
1794677	-1	How can I treat my Acne Scars?	1.0
1794677	bt_bing_persian	How can I heal my acne scars	0.5
1794677	bt_nllb_chinese_yue	How do I treat scars	0.1667
1794677	bt_nllb_malay	How can I treat my acne	0.125
1794677	bt_nllb_swahili	How can I treat my acne wounds	0.1
1794677	bt_nllb_korean	How can you treat a scarring wound	0.0417
1794677	bt_nllb_persian	How can I heal my wounds	0.0
1794677	bt_nllb_tamil	How can I treat my plum tears	0.0
1821193	-1	Why do people feed poison (sugar) to their kids on Easter, and why are there no chocolate Jesuses?	1.0
1821193	bt_bing_persian	Why do people give poison sugar to their children at Easter and why isn t there chocolate Jesus	0.5
1821193	bt_bing_malay	Why do people give poison to their children at Easter and why is there no chocolate Jesus	0.3333
1821193	bt_nllb_arabic	Why do people feed their children poison sugar at Easter and why aren t there chocolate chips	0.3333
1821193	bt_nllb_malay	Why do people give their children poison sugar at Easter and why don t they have chocolate Jesuses	0.2
1821193	bt_nllb_swahili	Why do people give their children poison sugar at Passover and why is there no Jesus of chocolate	0.2
1821193	bt_nllb_korean	Why do people feed their children toxin on Easter and why don t they have chocolate jesus	0.1667
1821193	bt_nllb_french	Why do people feed their children with poison sugar at the Passover and why isn t Jesus in the chocolate	0.0556
1821193	bt_nllb_chinese_yue	Why do people give children poisoned food on Easter and why do they eat sugary food on Easter	0.0455
1821193	bt_nllb_persian	Why do people poison their children on Passover Day and why do not Jesus have chocolate	0.037
1844896	-1	How to cook Angus burgers?	1.0
1844896	bt_nllb_russian	How do you make Angus burgers	0.5
1844896	bt_nllb_persian	How do we make the grape burgers	0.1667
1850323	-1	Why some men never wash their hands after using the Urinal/Toilet?	1.0
1850323	bt_nllb_arabic	Why don t some men wash their hands after using the bathroom	0.5
1850323	bt_nllb_malay	Why don t some men wash their hands after using the bathroom	0.5
1850323	bt_nllb_korean	Why don t some men wash their hands after using a urine or a vision device	0.125
1862795	-1	How does spending prolonged time in microgravity affect the bodies of astronauts?	1.0
1862795	bt_bing_russian	How does prolonged exposure to microgravity affect astronauts	0.3333
1862795	bt_bing_chinese_simplified	What are the effects of prolonged exposure in microgravity to the astronaut s body	0.25
1862795	bt_bing_german	How does a longer stay in weightlessness affect the body of astronauts	0.2
1862795	bt_nllb_arabic	How does spending a long time in the little gravity affect the bodies of astronauts	0.125
1862795	bt_nllb_swahili	How does long life under the influence of the hands affect the bodies of space travelers	0.0
1866981	-1	I know how I got here, but how did you?	0.02
1866981	bt_bing_chinese_simplified	I know how I got here but how did you get here	0.0172
1866981	bt_bing_korean	I know how I got here but how did you get here	0.0172
1866981	bt_bing_russian	I know how I got here but how did you get here	0.0172
1866981	bt_nllb_arabic	I know how you got here but how did you do it	0.0172
1866981	bt_nllb_russian	I know how I got here but how did you get here	0.0172
1866981	bt_bing_arabic	I know how I got here but how did you do	0.0156
1866981	bt_bing_french	I know how I got here but how did you do it	0.0156
1866981	bt_bing_german	I know how I got here but how did you do it	0.0156
1866981	bt_nllb_german	I know how I got here but how did you do that	0.0156
1866981	bt_nllb_swahili	I know how I got here but how did you do it	0.0156
1866981	bt_nllb_korean	I know how I got here but what happened	0.0141
1866981	bt_bing_malay	I know how I got here but how are you	0.0
1866981	bt_bing_persian	I know how I got here but how are you	0.0
1866981	bt_bing_swahili	I know how I got here but how are you	0.0
1866981	bt_bing_tamil	I know how I got here but how about you	0.0
1866981	bt_nllb_chinese_yue	I know how I got here but how do you do it	0.0
1866981	bt_nllb_french	I know how I got there but how could you	0.0
1866981	bt_nllb_malay	I know how I got here but how do you	0.0
1866981	bt_nllb_persian	I know how I got here but what about you	0.0
1866981	bt_nllb_tamil	I know how I got here but how do you do it	0.0
1880028	-1	What does "see Leaflet" mean on Ept Pregnancy test?	1.0
1937374	-1	how to get 277 V AC ?	1.0
1937374	bt_bing_russian	how do you get AC	0.5
1937374	bt_nllb_arabic	How do I get a AC	0.5
1937374	bt_nllb_persian	How do I get to volts AC	0.5
1937374	bt_nllb_russian	How do you get in AC	0.5
1944018	-1	Why can't teenagers vote?	0.5
1944018	bt_bing_korean	Why can t young people vote	0.05
1944018	bt_bing_persian	Why can t young people vote	0.05
1944018	bt_bing_swahili	Why can t young people vote	0.05
1944018	bt_bing_tamil	Why can t young people vote	0.05
1944018	bt_nllb_swahili	Why can t young people vote	0.05
1944018	bt_nllb_tamil	Why can t young people vote	0.05
1957887	-1	How can I hunt down and punch the people that keep spamming me?	1.0
1957887	bt_nllb_russian	How can I catch and beat people who keep spamming me	0.5
1957887	bt_bing_persian	How can I hunt and punch people who spam me	0.3333
1957887	bt_nllb_chinese_yue	How do I track down and hit people who keep sending me spam	0.3333
1957887	bt_bing_german	How can I chase and beat the people who are constantly spamming me	0.25
1957887	bt_bing_tamil	How can I hunt down and stab people who spam me	0.2
1957887	bt_nllb_swahili	How can I hunt down and beat people who send me spam	0.1667
1957887	bt_nllb_malay	How can I hunt down and beat up people who keep sucking me	0.0233
1957887	bt_nllb_arabic	How can I spot and hit people who keep sending them to me	0.0
1964316	-1	What do you mean by "weed"?	0.3333
1964316	bt_bing_french	What do you mean by grass	0.0
1964316	bt_bing_german	What do you mean by grass	0.0
1964316	bt_bing_persian	What do you mean pruning grass	0.0
1964316	bt_nllb_chinese_yue	What does grass mean	0.0
1964316	bt_nllb_french	What do you mean herb	0.0
1964316	bt_nllb_german	What do you mean throw	0.0
1964316	bt_nllb_korean	What do you mean Macho	0.0
1964316	bt_nllb_malay	What do you mean herbal	0.0
1964316	bt_nllb_persian	What do you mean Cheres	0.0
1964316	bt_nllb_russian	What do you mean grass	0.0
1964316	bt_nllb_tamil	What do you mean by copper	0.0
1968489	-1	Which auto insurance do you use and why?	0.5
1968489	bt_nllb_malay	Which car insurance policy do you use and why	0.0588
1968489	bt_bing_arabic	What car insurance do you use and why	0.0323
1968489	bt_bing_german	What car insurance do you use and why	0.0323
1968489	bt_bing_korean	What car insurance do you use and why	0.0323
1968489	bt_bing_swahili	What car insurance do you use and why	0.0323
1968489	bt_nllb_arabic	What kind of car insurance are you using and why	0.0312
1968489	bt_nllb_korean	What kind of car insurance why	0.0312
1968489	bt_nllb_persian	What kind of car insurance are you using and why	0.0312
1968489	bt_bing_chinese_simplified	Which car insurance do you use and why	0.0303
1968489	bt_bing_french	Which car insurance do you use and why	0.0303
1968489	bt_bing_persian	Which car insurance do you use and why	0.0303
1968489	bt_nllb_tamil	What type of car insurance are you using and why	0.0303
1968489	bt_nllb_french	What kind of car insurance do you use and why	0.0278
1968489	bt_nllb_german	What kind of car insurance do you use and why	0.0278
1968489	bt_nllb_swahili	What kind of car insurance do you use and why	0.0278
1968489	bt_nllb_chinese_yue	What kind of car insurance do you use	0.0256
1968489	bt_nllb_russian	What highway do you use and why	0.0
1971899	-1	what is masturbat***?	1.0
1971899	bt_bing_arabic	What is masturbation	0.0
1971899	bt_bing_french	What is masturbation	0.0
1971899	bt_bing_german	What is masturbating	0.0
1971899	bt_bing_korean	What is masturbation	0.0
1971899	bt_bing_persian	What is masturbation	0.0
1971899	bt_bing_russian	What is masturbation	0.0
1971899	bt_bing_swahili	What s the point of masturbating	0.0
1971899	bt_bing_tamil	What is masturbation	0.0
1971899	bt_nllb_arabic	What is foam manipulation	0.0
1971899	bt_nllb_chinese_yue	What is it	0.0
1971899	bt_nllb_french	What is masturbation	0.0
1971899	bt_nllb_german	What is masturbation	0.0
1971899	bt_nllb_korean	What is a mascara	0.0
1971899	bt_nllb_malay	Is that masturbation	0.0
1971899	bt_nllb_persian	What s a punch	0.0
1971899	bt_nllb_russian	What is masturbation	0.0
1971899	bt_nllb_swahili	What is masturbating	0.0
1971899	bt_nllb_tamil	What self indulgence	0.0
1977054	-1	Couscous is a food from what origin?	1.0
1977054	bt_nllb_arabic	Coscus is a food of what origin	0.0435
1977054	bt_nllb_chinese_yue	What is it	0.0
1977054	bt_nllb_korean	What kind of plant is a cuscus	0.0
1977054	bt_nllb_russian	What kind of coconut product	0.0
1977054	bt_nllb_tamil	What is the food for the gooseberry	0.0
2008017	-1	why do black people like fried chicken somuch?	1.0
2008017	bt_nllb_german	Why do black people like frozen chicken	0.05
2008017	bt_bing_german	Why do black roast chickens like it so much	0.0417
2008017	bt_nllb_tamil	Why do black people prefer roast chicken Somuch	0.0141
2018562	-1	Why does my Black Lab howl to "Law and Order" theme song?	1.0
2018562	bt_bing_french	Why is my Black Lab screaming on the theme song for Law and Order	0.5
2018562	bt_bing_swahili	Why is my Black Lab humming the theme song of Law Order	0.5
2018562	bt_bing_tamil	Why is my Black Lab screaming to the Law and Order theme song	0.5
2018562	bt_nllb_arabic	Why is my black lab yelling at the song Law and Order	0.3333
2018562	bt_nllb_french	Why is my Black Lab yelling at the song Law and Order	0.3333
2018562	bt_nllb_german	Why is my Black Lab yelling Law and Order	0.3333
2018562	bt_nllb_russian	Why is my Black Lab yelling Law and Order	0.3333
2018562	bt_nllb_tamil	Why is my black lab screaming Law and Order title song	0.2
204633	-1	Why do you have memories?	0.5
204633	bt_bing_korean	Why are there memories	0.3333
204633	bt_bing_tamil	Why the memories	0.3333
204633	bt_nllb_korean	Why do you remember	0.0
204963	-1	what does 5 by 5 mean?	0.025
204963	bt_bing_german	What does times mean	0.0167
204963	bt_nllb_french	What does times mean	0.0167
204963	bt_nllb_malay	What does times mean	0.0167
204963	bt_nllb_korean	So what does times mean	0.0127
204963	bt_bing_russian	What does v mean	0.0
204963	bt_nllb_chinese_yue	What does x represent	0.0
204963	bt_nllb_russian	What do you mean times	0.0
204963	bt_nllb_tamil	What is by	0.0
2142044	-1	What do you speculate happened to Natalie Holloway in Aruba?	1.0
2180086	-1	what are mormens?	1.0
2180086	bt_bing_arabic	What are Mormons	0.25
2180086	bt_bing_persian	What is Mormon	0.25
2180086	bt_bing_tamil	What is Mormons	0.25
2180086	bt_nllb_arabic	What are Mormons	0.25
2180086	bt_nllb_chinese_yue	What is a Mormon	0.25
2180086	bt_nllb_french	What are Mormons	0.25
2180086	bt_nllb_german	What are mormons	0.25
2180086	bt_nllb_malay	What is a Mormon	0.25
2180086	bt_nllb_persian	What are Mormons	0.25
2180086	bt_nllb_russian	What are Mormons	0.25
2180086	bt_nllb_tamil	What is Mormonism	0.25
2182052	-1	why is lemonade at restaurants sometimes different?	1.0
