qid	order	query	qld.recip_rank
3554263	bt_nllb_german	Why do some people behave so rude is because of their own problem	0.5
3554263	bt_nllb_persian	Why do some people act so rude for no reason	0.5
3554263	bt_nllb_chinese_yue	Why are some people so rude without any reason Is it because they have problems	0.3333
3559048	-1	How do you sell a junk car without a title?	1.0
3577501	-1	what are some signs that puberty is beginning?	1.0
3639660	-1	Why do most cigarettes have the yellow filter?	1.0
3640705	-1	what is the punishment for child molestors?	1.0
3698636	-1	why do cats headbutt?	1.0
3714728	-1	Why is the world so shallow?	1.0
3723508	-1	What is the difference between an ox and a bull?	1.0
3778229	-1	how were the witches tested in the salem witch trials?	1.0
3825386	-1	How can I develop leanbody and muscles?	0.0909
3872395	-1	what are some easy ways to get a toddler to go to sleep without being mean?	0.25
3874326	-1	How come Compton is only designated for black people?	0.5
3874326	bt_nllb_chinese_yue	Why is Compton designed for black people	1.0
3874326	bt_nllb_french	How come Compton is reserved for blacks	1.0
3874326	bt_nllb_korean	Why is Compton for black people	1.0
387874	-1	Why does asparugus make your pee stink?	1.0
3910925	-1	Why is yawning contagious?	1.0
3960080	-1	Why don't commercial planes fly over the North Pole?	1.0
3971195	-1	How do i get my pitbull more agressive?	1.0
3990512	-1	how can we get concentration onsomething?	0.0833
4003223	-1	What are the marketing gimmicks that will attract males?	0.3333
4012558	-1	what is the term milky way?	1.0
4018891	-1	How do I know if a particular term or phrase is copyrighted?	1.0
402514	-1	why do my baked potatos never taste near as good as when I get them in a nice restaurant?	0.5
4126337	-1	Why does my friend buy...?	0.1667
4126337	bt_nllb_french	Why is my friend buying	0.25
4126337	bt_nllb_german	Why is my friend buying	0.25
4126337	bt_nllb_russian	Why is my friend buying	0.25
4126337	bt_nllb_arabic	Why would my friend buy	0.2
4126337	bt_nllb_tamil	Why would my friend buy	0.2
4153592	-1	what can make someones ear's stink?	0.1667
4165406	-1	Why did the founder of Daewoo get a 10-year jail sentence?	1.0
4185395	-1	how can i cure the std or the sexually transmitted disease?	1.0
4185501	-1	why does the sun shine?	1.0
4190287	-1	Why is switching schools so depressing?	0.5
4196421	-1	how can you be more brilliant?	0.25
4197214	-1	Why my GF feel like pissing during sexual intercourse?	0.3333
421753	-1	how to get rid of a skunk?	1.0
4250296	-1	What do doctors do when a patient has a Do Nor Resuscitate Order?	1.0
4256593	-1	How do I remove the SIMM card on a LG VX8300 Cell Phone?	1.0
4278201	-1	how does Ultraviolet Light Affects Seed Germination and plant growth?	1.0
4283542	-1	i have had loose stools for a week...how do i make it stop?	0.3333
4288761	-1	How can i stop my husband from exhuming my baby's body for compensation?	1.0
4311093	-1	Why hot air rises up?	0.5
4311093	bt_nllb_arabic	Why is the hot air rising	1.0
4311093	bt_nllb_french	Why is the hot air rising	1.0
4311093	bt_nllb_german	Why is the hot air rising	1.0
4311093	bt_nllb_korean	Why is the hot air rising	1.0
4311093	bt_nllb_malay	Why is the hot air rising	1.0
4311093	bt_nllb_russian	Why is the hot air rising	1.0
4311093	bt_nllb_swahili	Why does the hot air increase	1.0
4311093	bt_nllb_tamil	Why is the hot air rising	1.0
4357460	-1	how to make my car faster?	1.0
4365565	-1	How Does Water Pressure Change?	0.125
4367654	-1	Why is April 19th important?	0.2
4367654	bt_nllb_arabic	Why is April important	0.3333
4367654	bt_nllb_chinese_yue	Why is April so important	0.3333
4367654	bt_nllb_french	Why is April important	0.3333
4367654	bt_nllb_german	Why is April important	0.3333
4367654	bt_nllb_korean	Why is April so important	0.3333
4367654	bt_nllb_malay	Why is April so important	0.3333
4367654	bt_nllb_persian	Why is April important	0.3333
4367654	bt_nllb_russian	Why is April important	0.3333
4367654	bt_nllb_swahili	Why is April special	0.3333
4367654	bt_nllb_tamil	Why April is Important	0.3333
4372730	-1	Why doesn't the bible make any sense?	0.0111
4372730	bt_nllb_malay	Why does the Bible make sense	1.0
4372730	bt_nllb_arabic	Why is the Bible not reasonable	0.0476
4377861	-1	how to handsew sequins?	1.0
4385316	-1	How do I keep black birds out of my bar-b-que grill?	1.0
4406669	-1	What do you order at Taco Bell?	1.0
443848	-1	Does anybody know where i could get a free guide on how to train a siberian husky?	1.0
4448097	-1	what is innate immunity?	1.0
4462511	-1	How do i know if my gold fish is pregnant?	1.0
4467100	-1	What does sholomister mean?	0.0
4473137	-1	Causes and effects of the rise of Christanity?	0.3333
4473137	bt_nllb_persian	The causes and effects of Christianity	0.5
4473331	-1	How can I keep my rabit indoors?	1.0
456214	-1	What is the importance of absolute zero temperature?	1.0
474417	-1	what does the prefix "cyclo" mean in greek mythology?	1.0
481173	-1	why live, when your in misery?	1.0
484496	-1	Why a man float on water when he dies?	0.2
484496	bt_nllb_swahili	Why does a person float on water when he dies	0.3333
551239	-1	how do i find out if someone left me a life insurance policy?	0.5
551239	bt_nllb_arabic	How do I know if someone left me a life insurance policy	1.0
551239	bt_nllb_french	How do I know if someone left me a life insurance policy	1.0
551239	bt_nllb_german	How do I know if someone left me a life insurance policy	1.0
551239	bt_nllb_malay	How do I know if someone left my life insurance policy	1.0
551239	bt_nllb_swahili	How do I know if someone left me a life insurance policy	1.0
551239	bt_nllb_tamil	How do I know if someone left me a life insurance policy	1.0
558570	-1	My city just put a ban on pit bulls, how do we reverse the decision?	1.0
654124	-1	Why am I not able to concentrate on my studies?	0.5
667488	-1	how soon can you drive on a newly paved driveway?	0.5
676028	-1	Why do our elected federal senators and congressmen not have to live on regular S.S. like the rest of us?	1.0
707303	-1	How do people get hiccups, what are they, and what exactly is the best way to cure them?	1.0
714612	-1	Why doesn't the water fall off  earth if it's round?	0.0357
714612	bt_nllb_tamil	If it is round why does water not fall from the earth	1.0
714612	bt_nllb_malay	Why doesn t water fall from the earth if it s round	0.037
746920	-1	How do you get rid of wart on your hand a using home method?	0.5
761742	-1	How can I become a playa?	1.0
765138	-1	Why does loving someone hurts like hell?	0.2
785823	-1	how is the library consider as a heart of university?	0.3333
785823	bt_nllb_chinese_yue	Library is the heart of the university	0.5
785823	bt_nllb_german	How does the library feel about the university	0.5
78762	-1	why do i have pterofobia?	0.0
788976	-1	Why did the Bush Admin cover up 9/11?	0.02
788976	bt_nllb_arabic	Why did the Bush administration cover	1.0
788976	bt_nllb_persian	Why did the Bush Administration cover	1.0
788976	bt_nllb_chinese_yue	Why did the Bush administration cover up	0.5
788976	bt_nllb_french	Why did the Bush administration cover up	0.5
788976	bt_nllb_german	Why did the Bush administration cover up	0.5
788976	bt_nllb_korean	Why did the Bush administration cover up	0.5
788976	bt_nllb_russian	Why did the Bush administration cover up	0.5
788976	bt_nllb_tamil	Why did the Bush administration cover up	0.5
788976	bt_nllb_malay	Why did the Bush administration hide	0.1
788976	bt_nllb_swahili	Why did President Bush hide	0.0385
821387	-1	I have mice.How do I get rid of them humanely?	1.0
823384	-1	why did the army have personal cuts in the mid 1990's?	0.0667
823384	bt_nllb_korean	Why did the military cut personnel in the mid s	0.5
823384	bt_nllb_persian	Why did the military cut personnel in the mid s	0.5
8293	-1	Why do men fantasized about raping women?	1.0
849221	-1	when it comes to religion why dont people realize history repeats itself?	0.1667
849221	bt_nllb_swahili	Why do unknown people repeat history	1.0
851124	-1	How is ego a part of our survival instincts?	1.0
896725	-1	what are some good exercises to get rid of those love handles?	1.0
922849	-1	why do some people take life so seriously?	1.0
949154	-1	can anybody tell me what is a butler?	1.0
953489	-1	Why do I have to dumb myself down all the time though I am highly undereducated?	0.0
