qid	order	query	qld.recip_rank
1477322	bt_nllb_russian	Why do people say Germans are racist	1.0
1477322	bt_nllb_tamil	Why do people say that Germans are racist	1.0
1502604	-1	how do crooks  make  fake   passports  ?	1.0
1502604	bt_nllb_chinese_yue	How do you make a fake passport	1.0
1502604	bt_nllb_french	How do crooks make fake passports	1.0
1509982	-1	How is th Chemistry is a basic of Science?	1.0
1509982	bt_nllb_arabic	How is chemistry fundamental to science	1.0
1509982	bt_nllb_chinese_yue	How did chemistry become the basis of science	1.0
1509982	bt_nllb_french	How is chemistry a science foundation	1.0
1509982	bt_nllb_korean	Why is chemistry the basis of science	1.0
1509982	bt_nllb_malay	How is chemistry the basis of science	1.0
1509982	bt_nllb_persian	How about chemistry is a science	1.0
1509982	bt_nllb_russian	How is chemistry the basis of science	1.0
1509982	bt_nllb_swahili	How is Chemistry the basis of Science	1.0
1509982	bt_nllb_tamil	How is the basic science of chemistry based	1.0
1582877	-1	why do we go to school if in the real world we dont use most of it?	0.3333
159716	-1	How do I find an Inmate at Southwest Detention Center 30755 Auld Rd., Murrieta, CA 92563?	0.5
159716	bt_nllb_korean	How do we find the inmates at Murrieta CA in Southwest Prison Wood	1.0
159716	bt_nllb_swahili	How can I find a prisoner at the Southwest Correctional Center Auld Rd Murrieta CA	1.0
159716	bt_nllb_chinese_yue	How do I find a prisoner in the Southwest detention center at Auld Rd Murrieta CA	0.5
159716	bt_nllb_french	How do you find a prisoner at the Southwest detention center Auld Rd Murrieta CA	0.5
159716	bt_nllb_german	How do I find a prisoner at the Southwest Detention Center Auld Rd Murrieta CA	0.5
159716	bt_nllb_malay	How do I find the inmate at Southwest detention center Auld Rd Murrieta CA	0.5
1607728	-1	what causes gray facial hair in men?	1.0
1607728	bt_nllb_arabic	What causes gray hair on men s faces	1.0
1607728	bt_nllb_chinese_yue	What causes gray hair on men s faces	1.0
1607728	bt_nllb_french	What causes gray facial hair in men	1.0
1607728	bt_nllb_german	What causes gray facial hair in men	1.0
1607728	bt_nllb_korean	What causes gray hair on men s faces	1.0
1607728	bt_nllb_malay	What causes gray facial hair in men	1.0
1607728	bt_nllb_persian	What causes gray hair in men	1.0
1607728	bt_nllb_russian	What causes gray hair on men s faces	1.0
1623623	-1	How do you improve fuel efficiency of a 2004, Ford Ikon?	0.5
1623623	bt_nllb_chinese_yue	How do you improve the fuel efficiency of the Ford Icon	0.5
1623623	bt_nllb_french	How can we improve the energy efficiency of a Ford Ikon	0.5
1623623	bt_nllb_german	How do you improve the fuel efficiency of a Ford icon	0.5
1623623	bt_nllb_korean	How can we improve the fuel efficiency of the Ford icon	0.5
1623623	bt_nllb_russian	How do you improve the fuel efficiency of a Ford icon	0.5
1623623	bt_nllb_swahili	How can you improve the fuel efficiency of the Ford Ikon	0.5
1623623	bt_nllb_tamil	How do you improve the fuel efficiency of a Ford icon	0.5
1663853	-1	what is a wet dream?	1.0
1663853	bt_nllb_arabic	What is a wet dream	1.0
1663853	bt_nllb_french	What s a wet dream	1.0
1663853	bt_nllb_german	What s a wet dream	1.0
1663853	bt_nllb_korean	What is a wet dream	1.0
1663853	bt_nllb_malay	What is a wet dream	1.0
1663853	bt_nllb_persian	What are wet dreams	1.0
1663853	bt_nllb_russian	What is a wet dream	1.0
1663853	bt_nllb_tamil	What is a wet dream	1.0
1702151	-1	How patient a driver are you?	0.3333
1702151	bt_nllb_french	Are you a patient driver	0.5
1702151	bt_nllb_arabic	How patient are you as a driver	0.3333
1702151	bt_nllb_chinese_yue	How patient are you as a driver	0.3333
1702151	bt_nllb_german	How patient are you as a driver	0.3333
1702151	bt_nllb_korean	How patient is the driver	0.3333
1702151	bt_nllb_malay	How patient is your driver	0.3333
1702151	bt_nllb_persian	How patient are you as a driver	0.3333
1702151	bt_nllb_russian	How patient are you driver	0.3333
1702151	bt_nllb_swahili	How patient are you as a driver	0.3333
1702151	bt_nllb_tamil	How patient are you as a driver	0.3333
172731	-1	how for is saturn from the sun?	1.0
172731	bt_nllb_french	How far is Saturn from the sun	1.0
172731	bt_nllb_german	How far is Saturn from the sun	1.0
172731	bt_nllb_korean	Why is Saturn so far from the sun	1.0
172731	bt_nllb_malay	How s Saturn from the sun	1.0
172731	bt_nllb_swahili	How is Saturn from the sun	1.0
172731	bt_nllb_tamil	How is Saturn from the sun	1.0
1783010	-1	What is Blaphsemy?	1.0
1783010	bt_nllb_chinese_yue	What is Blaphsemy	1.0
1783010	bt_nllb_french	What is the Blaphsemy	1.0
1783010	bt_nllb_german	What is Blaphsemy	1.0
1783010	bt_nllb_malay	What is that Blaphsemy	1.0
1783010	bt_nllb_swahili	What is Blaphsemy	1.0
1794677	-1	How can I treat my Acne Scars?	1.0
1794677	bt_nllb_arabic	How can I treat acne scars	1.0
1794677	bt_nllb_french	How do I treat my acne scars	1.0
1794677	bt_nllb_german	How can I treat my acne scar	1.0
1794677	bt_nllb_russian	How can I treat my acne scars	1.0
1821193	-1	Why do people feed poison (sugar) to their kids on Easter, and why are there no chocolate Jesuses?	1.0
1821193	bt_nllb_german	Why do people give their children Easter poison sugar and why is there no chocolate Jesus	1.0
1821193	bt_nllb_russian	Why do people feed their children poison sugar at Easter and why is there no chocolate	1.0
1821193	bt_nllb_tamil	Why do people give poison sugar to their children on Easter and why aren t there chocolate jesus	1.0
1844896	-1	How to cook Angus burgers?	1.0
1844896	bt_nllb_arabic	How do you cook Angus burgers	1.0
1844896	bt_nllb_chinese_yue	How do you make Angus hamburgers	1.0
1844896	bt_nllb_french	How do you cook Angus burgers	1.0
1844896	bt_nllb_german	How do you cook Angus burgers	1.0
1844896	bt_nllb_korean	How do you cook an Angus burger	1.0
1844896	bt_nllb_malay	How do you cook an Angus burger	1.0
1844896	bt_nllb_swahili	How to cook Angus burgers	1.0
1844896	bt_nllb_tamil	How do you cook Angus burgers	1.0
1850323	-1	Why some men never wash their hands after using the Urinal/Toilet?	1.0
1850323	bt_nllb_chinese_yue	Why don t some men wash their hands after using a urine or toilet	1.0
1850323	bt_nllb_french	Why do some men never wash their hands after using the urine toilet	1.0
1850323	bt_nllb_german	Why do some men never wash their hands after urinating	1.0
1850323	bt_nllb_persian	Why don t some men wash their hands after using the toilet	1.0
1850323	bt_nllb_russian	Why do some men never wash their hands after using the toilet	1.0
1850323	bt_nllb_swahili	Why do some men never wash their hands after using a urine bottle	1.0
1850323	bt_nllb_tamil	Why do some men not wash their hands after using a toilet	1.0
1862795	-1	How does spending prolonged time in microgravity affect the bodies of astronauts?	1.0
1862795	bt_nllb_chinese_yue	How does the long time spent in microgravity affect the astronaut s body	1.0
1862795	bt_nllb_french	How does microgravity affect astronauts	1.0
1862795	bt_nllb_german	How does a long period of microgravity affect the bodies of astronauts	1.0
1862795	bt_nllb_korean	How does spending a long time in microgravity affect the body of a spacecraft pilot	1.0
1862795	bt_nllb_malay	How does spending so much time in microgravity affect the spacecraft	1.0
1862795	bt_nllb_persian	How does spending a long time in the microgravity affect the astronauts bodies	1.0
1862795	bt_nllb_russian	How long does microgravity affect astronaut bodies	1.0
1862795	bt_nllb_tamil	How does spending long periods of time in microgravity affect the bodies of astronauts	1.0
1866981	-1	I know how I got here, but how did you?	0.02
1880028	-1	What does "see Leaflet" mean on Ept Pregnancy test?	1.0
1880028	bt_nllb_arabic	What does see page mean on the Ept pregnancy test	1.0
1880028	bt_nllb_chinese_yue	What does Ept pregnancy test mean by check the news	1.0
1880028	bt_nllb_french	What does seeing the prospectus mean on the Ept pregnancy test	1.0
1880028	bt_nllb_german	What does see brochure mean for Ept pregnancy test	1.0
1880028	bt_nllb_korean	What does auto reference mean for Ept pregnancy tests	1.0
1880028	bt_nllb_malay	What does see launch mean on the Ept pregnancy test	1.0
1880028	bt_nllb_persian	What does the Ept pregnancy test mean	1.0
1880028	bt_nllb_russian	What does the word check the leaflet mean on the Ept pregnancy test	1.0
1880028	bt_nllb_swahili	What does See Leaflet mean in the Ept Parenting exam	1.0
1880028	bt_nllb_tamil	What does the word Please See Leaflet mean in the Ept Pregnancy test	1.0
1937374	-1	how to get 277 V AC ?	1.0
1937374	bt_nllb_chinese_yue	How do you get V AC	1.0
1937374	bt_nllb_french	How do you get a V AC	1.0
1937374	bt_nllb_german	How do we get V AC	1.0
1937374	bt_nllb_korean	How do you get a V AC	1.0
1937374	bt_nllb_malay	How do I get an AC V	1.0
1937374	bt_nllb_swahili	How do I get V AC	1.0
1937374	bt_nllb_tamil	How do you get V AC	1.0
1944018	-1	Why can't teenagers vote?	0.5
1944018	bt_nllb_arabic	Why can t teenagers vote	0.5
1944018	bt_nllb_chinese_yue	Why can t teenagers vote	0.5
1944018	bt_nllb_french	Why can t teenagers vote	0.5
1944018	bt_nllb_german	Why can t teenagers vote	0.5
1944018	bt_nllb_korean	Why can t teenagers vote	0.5
1944018	bt_nllb_malay	Why can t teenagers vote	0.5
1944018	bt_nllb_persian	Why can t teenagers vote	0.5
1944018	bt_nllb_russian	Why can t teenagers vote	0.5
1957887	-1	How can I hunt down and punch the people that keep spamming me?	1.0
1957887	bt_nllb_french	How can I hunt down and beat people who keep spamming me	1.0
1957887	bt_nllb_german	How can I find and beat the people who still spam me	1.0
1957887	bt_nllb_korean	How can we keep tracking down and beating up people who send us spam	1.0
1957887	bt_nllb_persian	How can I hunt down and beat up people who always spam me	1.0
1957887	bt_nllb_tamil	How can I hunt and beat people who follow me spam	1.0
1964316	-1	What do you mean by "weed"?	0.3333
1964316	bt_nllb_arabic	What do you mean weed	0.3333
1964316	bt_nllb_swahili	What do you mean by weed	0.3333
1968489	-1	Which auto insurance do you use and why?	0.5
1971899	-1	what is masturbat***?	1.0
1977054	-1	Couscous is a food from what origin?	1.0
1977054	bt_nllb_french	What is the origin of couscous	1.0
1977054	bt_nllb_german	What kind of food is couscous	1.0
1977054	bt_nllb_malay	Where did couscous come from	1.0
1977054	bt_nllb_persian	What kind of food is couscous	1.0
1977054	bt_nllb_swahili	What is couscous	1.0
2008017	-1	why do black people like fried chicken somuch?	1.0
2008017	bt_nllb_arabic	Why does a black man like fried chicken	1.0
2008017	bt_nllb_chinese_yue	Why do black people like fried chicken	1.0
2008017	bt_nllb_french	Why do black people like fried chicken	1.0
2008017	bt_nllb_korean	Why do black people like fried chicken	1.0
2008017	bt_nllb_malay	Why do black people like fried chicken	1.0
2008017	bt_nllb_persian	Why do black people like fried chicken	1.0
2008017	bt_nllb_russian	Why do black people like fried chicken	1.0
2008017	bt_nllb_swahili	Why do black people like fried chicken somuch	1.0
2018562	-1	Why does my Black Lab howl to "Law and Order" theme song?	1.0
2018562	bt_nllb_chinese_yue	Why is my black lab called Law and Order	1.0
2018562	bt_nllb_korean	Why does my black lab sing the theme song to Law and Order	1.0
2018562	bt_nllb_malay	Why is my Black Lab yelling at the theme song Law and Order	1.0
2018562	bt_nllb_persian	Why is my black lab singing a song of law and order	1.0
2018562	bt_nllb_swahili	Why is my Black Lab crying out to the Law and Order theme song	1.0
204633	-1	Why do you have memories?	0.5
204633	bt_nllb_arabic	Why do you have memories	0.5
204633	bt_nllb_chinese_yue	Why do you have memories	0.5
204633	bt_nllb_french	Why do you have memories	0.5
204633	bt_nllb_german	Why do you have memories	0.5
204633	bt_nllb_malay	Why do you have memories	0.5
204633	bt_nllb_persian	Why do you have memories	0.5
204633	bt_nllb_russian	Why do you have memories	0.5
204633	bt_nllb_swahili	Why do you have a memory	0.5
204633	bt_nllb_tamil	Why do you have memories	0.5
204963	-1	what does 5 by 5 mean?	0.025
204963	bt_nllb_german	What does out of mean	0.0303
204963	bt_nllb_arabic	What does by mean	0.025
204963	bt_nllb_persian	What does to mean	0.025
204963	bt_nllb_swahili	What does to mean	0.025
2142044	-1	What do you speculate happened to Natalie Holloway in Aruba?	1.0
2142044	bt_nllb_arabic	What do you suppose happened to Natalie Holloway in Aruba	1.0
2142044	bt_nllb_chinese_yue	What do you think happened to Aruba	1.0
2142044	bt_nllb_french	What do you think about what happened to Natalie Holloway in Aruba	1.0
2142044	bt_nllb_german	What happened to Natalie Holloway in Aruba	1.0
2142044	bt_nllb_korean	Can you guess what happened to Natalie Holloway in Aruba	1.0
2142044	bt_nllb_malay	What do you speculate happened to Natalie Holloway in Aruba	1.0
2142044	bt_nllb_persian	Guess what happened to Natalie Halloween in Aruba	1.0
2142044	bt_nllb_russian	What do you think happened to Natalie Holloway on Aruba	1.0
2142044	bt_nllb_swahili	What do you think happened to Natalie Holloway in Aruba	1.0
2142044	bt_nllb_tamil	What do you think happened to Natalie Holloway in Aruba	1.0
2180086	-1	what are mormens?	1.0
2180086	bt_nllb_korean	What is Mormen	1.0
2180086	bt_nllb_swahili	What is a Mormen	1.0
2182052	-1	why is lemonade at restaurants sometimes different?	1.0
2182052	bt_nllb_french	Why is lemonade in restaurants sometimes different	1.0
2182052	bt_nllb_german	Why is lemonade sometimes different in restaurants	1.0
2182052	bt_nllb_malay	Why is lemonade in restaurants sometimes different	1.0
2182052	bt_nllb_persian	Why is lemonade sometimes different in restaurants	1.0
2182052	bt_nllb_russian	Why is lemonade sometimes different in restaurants	1.0
2182052	bt_nllb_swahili	why is the lemonade in restaurants different from time to time	1.0
2182052	bt_nllb_tamil	Why is lemonade sometimes different in restaurants	1.0
2192891	-1	how are braces put on and do they hurt a lot?	1.0
2192891	bt_nllb_malay	How are the braces placed and do they hurt a lot	1.0
2192891	bt_nllb_russian	How do you wear braces and hurt so bad	1.0
2192891	bt_nllb_swahili	How do braces fit and they hurt so much	1.0
224109	-1	what is citriscidal?	0.0
224109	bt_nllb_persian	What is citricidal	1.0
224109	bt_nllb_russian	What is citricidal	1.0
225575	-1	what does 'wet behind the ears' mean?	1.0
225575	bt_nllb_french	What does wet behind the ears mean	1.0
225575	bt_nllb_korean	What do you mean wet behind the ear	1.0
225575	bt_nllb_malay	What do you mean wet behind the ear	1.0
225575	bt_nllb_russian	What do you mean wet behind the ears	1.0
2290758	-1	Why do people ask questions they know?	0.0238
2290758	bt_nllb_arabic	Why do people ask questions they know	0.0238
2290758	bt_nllb_french	Why do people ask questions they know	0.0238
2290758	bt_nllb_german	Why do people ask questions they know	0.0238
2290758	bt_nllb_korean	Why do people ask questions that they know	0.0238
2290758	bt_nllb_malay	Why do people ask questions they know	0.0238
2290758	bt_nllb_persian	Why do people ask questions they know	0.0238
2290758	bt_nllb_russian	Why do people ask questions they know	0.0238
2290758	bt_nllb_swahili	Why do people ask questions they know	0.0238
2291272	-1	How is Catholicism not Christianity?	1.0
2291272	bt_nllb_arabic	How can Catholicism not be Christian	1.0
2291272	bt_nllb_chinese_yue	Why is Catholicism not Christianity	1.0
2291272	bt_nllb_french	How is Catholicism not Christianity	1.0
2291272	bt_nllb_german	In what sense is Catholicism not Christianity	1.0
2291272	bt_nllb_korean	How is Catholicism not Christianity	1.0
2291272	bt_nllb_russian	Why is Catholicism not Christianity	1.0
2291272	bt_nllb_swahili	In what sense is Catholicism not Christianity	1.0
229303	-1	Why  is  the   war continuing  in  Afghanistan?	1.0
229303	bt_nllb_arabic	Why is the war in Afghanistan going on	1.0
229303	bt_nllb_chinese_yue	Why is the war in Afghanistan still going on	1.0
229303	bt_nllb_french	Why is the war in Afghanistan still going on	1.0
229303	bt_nllb_german	Why is the war in Afghanistan going on	1.0
229303	bt_nllb_korean	Why is the war in Afghanistan still going on	1.0
229303	bt_nllb_malay	Why is the war in Afghanistan still going on	1.0
229303	bt_nllb_persian	Why is the war in Afghanistan going on	1.0
229303	bt_nllb_russian	Why is the war in Afghanistan going on	1.0
229303	bt_nllb_swahili	Why is war in Afghanistan	1.0
229303	bt_nllb_tamil	Why is war in Afghanistan continuing	1.0
2307305	-1	Why do man rape little girls?	1.0
2307305	bt_nllb_arabic	Why does a man rape little girls	1.0
2307305	bt_nllb_chinese_yue	Why do men rape little girls	1.0
2307305	bt_nllb_french	Why do men rape little girls	1.0
2307305	bt_nllb_german	Why do men rape little girls	1.0
2307305	bt_nllb_malay	Why does a guy rape a little girl	1.0
2307305	bt_nllb_persian	Why would a man rape a little girl	1.0
2307305	bt_nllb_russian	Why do men rape little girls	1.0
2307305	bt_nllb_swahili	Why do men rape young girls	1.0
2307305	bt_nllb_tamil	Why do men rape girls	1.0
2309774	-1	Why do I keep seeing people on here 'dissing' on the soldiers in Iraq?	1.0
23464	-1	why girls are beautiful?	0.5
23464	bt_nllb_arabic	Why are girls so beautiful	0.5
23464	bt_nllb_chinese_yue	Why are girls so beautiful	0.5
23464	bt_nllb_french	Why are girls so beautiful	0.5
23464	bt_nllb_german	Why are girls beautiful	0.5
23464	bt_nllb_korean	Why are girls so beautiful	0.5
23464	bt_nllb_russian	Why are girls so beautiful	0.5
2380990	-1	Why am I alive?	0.1667
