qid	order	query	qld.recip_rank
715	bt_nllb_malay	Schizophrenia medicines	0.25
715	bt_nllb_russian	Medicines for schizophrenia	0.25
715	bt_nllb_tamil	The following table shows the results of the study	0.0714
715	bt_nllb_korean	The cure for psychosis	0.0149
715	bt_nllb_arabic	The cramping medication	0.0
715	bt_nllb_swahili	Medications for mental illness	0.0
716	-1	Spammer arrest sue	0.125
716	bt_nllb_french	Spammer stopped the prosecution	0.0667
716	bt_nllb_persian	Spammers got him	0.0625
716	bt_nllb_malay	Spammer caught the claim	0.0455
716	bt_nllb_arabic	The race arrest case	0.0
716	bt_nllb_russian	Families of detainees	0.0
717	-1	Gifted talented student programs	1.0
717	bt_nllb_chinese_yue	A great student project	0.0
718	-1	Controlling acid rain	1.0
718	bt_nllb_korean	How to Control the Waves	0.0
718	bt_nllb_tamil	The water is not so hot	0.0
719	-1	Cruise ship damage sea life	1.0
719	bt_nllb_arabic	Damage to freighter ships	0.1429
719	bt_nllb_swahili	Ships of the sea destroying marine life	0.1429
719	bt_nllb_tamil	The impact of marine life	0.0154
720	-1	Federal welfare reform	0.3333
720	bt_nllb_russian	Federal reform of social security	0.0
721	-1	Census data applications	0.25
721	bt_nllb_chinese_yue	The census data request	0.1667
721	bt_nllb_persian	Request for census data	0.1667
721	bt_nllb_swahili	Request for census data	0.1667
721	bt_nllb_arabic	Requests for statistical data	0.0175
721	bt_nllb_malay	Applications for survey data	0.0
722	-1	Iran terrorism	1.0
722	bt_bing_arabic	Iran s terrorism	0.5
722	bt_bing_chinese_simplified	Iranian terrorism	0.5
722	bt_bing_korean	Iranian Terrorism	0.5
722	bt_bing_malay	Iranian terrorism	0.5
722	bt_bing_swahili	Iranian terrorism	0.5
722	bt_nllb_arabic	Iranian terrorism	0.5
722	bt_nllb_chinese_yue	Iran s terrorism	0.5
722	bt_nllb_french	Iran s terrorism	0.5
722	bt_nllb_malay	Iran s terrorism	0.5
722	bt_nllb_swahili	Iran s Terrorism	0.5
722	bt_nllb_tamil	Iran s terrorism	0.5
723	-1	Executive privilege	1.0
723	bt_nllb_german	Leadership privileges	0.0125
723	bt_bing_russian	Manager s Privilege	0.0
723	bt_nllb_malay	Executive power	0.0
723	bt_nllb_persian	Executive credit	0.0
723	bt_nllb_swahili	Leadership Freedom	0.0
723	bt_nllb_tamil	The administrative right	0.0
724	-1	Iran Contra	1.0
724	bt_nllb_chinese_yue	Iranian rebellion	0.0333
724	bt_nllb_korean	The Iranian revolt	0.0204
724	bt_bing_chinese_simplified	Iranian opposition	0.0
724	bt_nllb_arabic	Iran counter	0.0
724	bt_nllb_french	Iran against	0.0
724	bt_nllb_persian	Iran is in control	0.0
724	bt_nllb_russian	Iran is a country	0.0
724	bt_nllb_tamil	Iran counter	0.0
725	-1	Low white blood cell count	0.5
725	bt_nllb_swahili	The number of white blood cells is low	0.25
725	bt_nllb_arabic	Reduced white blood cell count	0.125
725	bt_nllb_french	Low white blood cell content	0.125
725	bt_nllb_tamil	The number of white blooded chickens is low	0.0137
726	-1	Hubble telescope repairs	1.0
727	-1	Church arson	1.0
727	bt_bing_persian	The church fire	0.3333
727	bt_nllb_french	The Church Fire	0.3333
727	bt_nllb_german	Church fire	0.3333
727	bt_nllb_persian	The church fire	0.3333
727	bt_nllb_russian	Fire in the church	0.3333
727	bt_nllb_tamil	The Church Fire	0.3333
727	bt_nllb_swahili	Lighting a fire in a church	0.2
728	-1	whales save endangered	1.0
728	bt_bing_french	Whales save endangered species	0.5
728	bt_nllb_french	wild whales are threatened	0.5
728	bt_nllb_persian	Whales are a dangerous escape	0.5
728	bt_nllb_swahili	whales save those in danger	0.5
728	bt_nllb_arabic	The whales protect the endangered	0.3333
729	-1	Whistle blower department of defense	0.0159
729	bt_bing_french	Ministry of Defence Whistleblower	0.0
729	bt_bing_german	Whistleblower Ministry of Defence	0.0
729	bt_bing_tamil	Whistle Blower Department of Defence	0.0
729	bt_nllb_arabic	Signal to defense	0.0
729	bt_nllb_chinese_yue	Alert Defense Department	0.0
729	bt_nllb_french	Department of Defence	0.0
729	bt_nllb_german	The Department of Defence	0.0
729	bt_nllb_malay	Notice of the call from the Department of Defense	0.0
729	bt_nllb_persian	The Department of Defense	0.0
729	bt_nllb_russian	Murder in Response	0.0
729	bt_nllb_tamil	The Vishal Blowers to the Defense Department	0.0
730	-1	Gastric bypass complications	0.5
730	bt_nllb_persian	The effects of gastric embolism	0.1
730	bt_nllb_chinese_yue	complications of the gastrointestinal tract	0.0164
730	bt_nllb_german	Complications of the stomach circulation	0.0135
730	bt_nllb_arabic	The complexities of metal planning	0.0
730	bt_nllb_korean	I have complications of the stomach and urethra	0.0
730	bt_nllb_tamil	The disease of the stomach	0.0
731	-1	Kurds history	0.1111
732	-1	U.S. cheese production	0.25
732	bt_bing_arabic	Cheese production in the United States	0.2
732	bt_bing_french	Cheese production in the United States	0.2
732	bt_bing_russian	Cheese production in the United States	0.2
732	bt_nllb_arabic	Cheese production in the United States	0.2
732	bt_nllb_french	Cheese production in the United States	0.2
732	bt_nllb_korean	The production of cheese in the United States	0.2
732	bt_nllb_persian	The production of cheese in the United States	0.2
732	bt_nllb_swahili	Cheese production in the United States	0.2
732	bt_nllb_malay	U S manufacturing of cheese	0.0909
732	bt_nllb_chinese_yue	Made in the US	0.0
732	bt_nllb_tamil	The production of briane in the United States	0.0
733	-1	Airline overbooking	1.0
733	bt_nllb_korean	Airline overhead reservation	0.2
733	bt_nllb_tamil	Maximum booking by airlines	0.04
733	bt_bing_swahili	Flight planning	0.0
733	bt_bing_tamil	Flight Over Booking	0.0
733	bt_nllb_russian	Transfer of airlines	0.0
733	bt_nllb_swahili	Passing the space of an airplane	0.0
734	-1	Recycling successes	0.5
734	bt_bing_chinese_simplified	Recycling success stories	0.2
734	bt_bing_korean	Recycling Success Stories	0.2
734	bt_bing_russian	Advances in Recycling	0.0417
734	bt_nllb_german	Recycling sequence	0.0123
734	bt_nllb_malay	Successful Cycles	0.0
734	bt_nllb_russian	Success in Utilization	0.0
734	bt_nllb_swahili	The Success of Order	0.0
735	-1	Afghan women condition	1.0
735	bt_nllb_korean	The state of women in Afghanistan	0.3333
735	bt_nllb_russian	The state of Afghan women	0.3333
735	bt_bing_french	Status of Afghan women	0.25
735	bt_bing_swahili	Status of Afghan women	0.25
735	bt_bing_tamil	Status of Afghan Women	0.25
735	bt_bing_arabic	Situation of Afghan women	0.1667
735	bt_bing_persian	The Situation of Afghan Women	0.1667
735	bt_bing_russian	Situation of Afghan women	0.1667
735	bt_nllb_arabic	The situation of Afghan women	0.1667
735	bt_nllb_chinese_yue	The situation of Afghan women	0.1667
735	bt_nllb_french	The situation of Afghan women	0.1667
735	bt_nllb_persian	The situation of Afghan women	0.1667
735	bt_nllb_swahili	The situation of Afghan women	0.1667
735	bt_nllb_tamil	The situation of Afghan women	0.1667
735	bt_nllb_german	Afghan women	0.125
736	-1	location BSE infections	1.0
736	bt_nllb_arabic	Location Beez infection	0.0
736	bt_nllb_french	localisation of infections at the ESB	0.0
737	-1	Enron California energy crisis	1.0
737	bt_nllb_arabic	The energy crisis in California	0.5
737	bt_nllb_chinese_yue	The energy crisis in California	0.5
737	bt_nllb_russian	The energy crisis in California	0.5
737	bt_nllb_persian	The California Inron Energy Crisis	0.1667
738	-1	Anthrax hoaxes	1.0
738	bt_bing_malay	Anthrax fraud	0.5
738	bt_nllb_german	Counterfeit anthrax	0.0588
738	bt_nllb_tamil	The Anthrax Lies	0.0588
738	bt_bing_korean	Anthrax scam	0.0227
738	bt_nllb_malay	Antrax is a fraud	0.0175
738	bt_nllb_korean	The Antrax Trick	0.0172
738	bt_nllb_french	The Lies Against Anthrax	0.0167
738	bt_bing_arabic	Anthrax tricks	0.0
738	bt_nllb_arabic	Tricks about the Andrax	0.0
738	bt_nllb_chinese_yue	The charcoal fraud	0.0
738	bt_nllb_persian	The tricks of the Anterx	0.0
738	bt_nllb_russian	The Anthrax Deception	0.0
738	bt_nllb_swahili	The Tricks of Anthrax	0.0
739	-1	Habitat for Humanity	0.3333
739	bt_nllb_chinese_yue	The human home	0.125
739	bt_bing_tamil	The habitat of mankind	0.0
739	bt_nllb_arabic	The home of mankind	0.0
739	bt_nllb_french	A Home for Mankind	0.0
739	bt_nllb_german	A Home for Mankind	0.0
739	bt_nllb_korean	The Residence for Mankind	0.0
739	bt_nllb_russian	A Dwelling Place for Mankind	0.0
739	bt_nllb_swahili	The Place of Human Dwelling	0.0
739	bt_nllb_tamil	The Bible says that the earth is the home of the living God	0.0
740	-1	regulate assisted living Maryland	1.0
740	bt_nllb_arabic	Living aid in Maryland	0.2
740	bt_bing_persian	Maryland Life Assistance Adjustment	0.0145
740	bt_nllb_chinese_yue	I m a life coach in Maryland	0.0
740	bt_nllb_malay	Organizing life support in Maryland	0.0
740	bt_nllb_persian	Set up a helping life in Maryland	0.0
740	bt_nllb_tamil	The following is a list of some of the most common types of cancer in the United States	0.0
741	-1	Artificial Intelligence	0.125
741	bt_nllb_chinese_yue	AI is the answer	0.0118
741	bt_nllb_korean	AI	0.0112
741	bt_nllb_persian	The AI	0.0112
741	bt_nllb_swahili	A Craftsman s Mind	0.0
742	-1	hedge funds fraud protection	1.0
742	bt_nllb_french	protection against fraud of investment funds	0.0909
742	bt_nllb_arabic	Securities fraud protection	0.0
742	bt_nllb_chinese_yue	The protection of pension funds	0.0
743	-1	Freighter ship registration	0.2
743	bt_nllb_malay	Registering of cargo vessels	0.1111
743	bt_nllb_tamil	Freight shipping registration	0.0357
743	bt_nllb_korean	Registering the freighter	0.0156
743	bt_bing_malay	Registration of carriers	0.0
743	bt_nllb_arabic	Record of shipping	0.0
743	bt_nllb_german	Registration of freight vehicles	0.0
743	bt_nllb_swahili	Register of freight ships	0.0
744	-1	Counterfeit ID punishments	0.0
745	-1	Doomsday cults	1.0
745	bt_nllb_arabic	The Day of Judgment cult	0.5
745	bt_nllb_russian	The Day of Judgment cult	0.5
745	bt_nllb_chinese_yue	The cult of the last days	0.3333
745	bt_nllb_french	The cults of the Last Judgment Day	0.3333
745	bt_bing_arabic	Doomsday sects	0.1429
745	bt_bing_persian	Sects of the Day of Judgment	0.0
745	bt_bing_tamil	Doomsday Liturgy	0.0
745	bt_nllb_german	The Meaning of the Hereafter	0.0
745	bt_nllb_korean	The Day of Judgment	0.0
745	bt_nllb_malay	Religions of the Last Days	0.0
745	bt_nllb_persian	The worship of the Day of Resurrection	0.0
745	bt_nllb_swahili	Religions of Judgment Day	0.0
745	bt_nllb_tamil	The final day of worship	0.0
746	-1	Outsource job India	1.0
746	bt_bing_swahili	Overseas work in India	0.1667
746	bt_nllb_russian	Work in India	0.0769
746	bt_nllb_persian	Jobs outside India	0.0588
746	bt_nllb_arabic	Foreign work of India	0.0476
746	bt_nllb_swahili	Foreign work in India	0.0476
746	bt_nllb_german	Exploitation of labour in India	0.0303
746	bt_nllb_french	Employment outside India	0.0133
746	bt_nllb_malay	Employment outside India	0.0133
747	-1	Library computer oversight	0.5
747	bt_bing_french	Computer monitoring of the library	0.3333
747	bt_bing_persian	Computer Monitoring Library	0.3333
747	bt_nllb_french	Monitoring of the library computer	0.3333
747	bt_nllb_german	Computer monitoring of libraries	0.3333
747	bt_nllb_malay	Computer monitoring of the library	0.3333
747	bt_nllb_persian	Monitoring the library computer	0.3333
747	bt_bing_malay	Library computer surveillance	0.1429
747	bt_bing_tamil	Library Computer Overview	0.125
747	bt_bing_swahili	Library computer management	0.0909
747	bt_nllb_swahili	The management of library computers	0.0909
747	bt_nllb_chinese_yue	Library computer control	0.0588
747	bt_nllb_korean	Director of the library computer	0.0435
747	bt_bing_arabic	Computer supervision in the library	0.0303
747	bt_bing_chinese_simplified	Library computer supervision	0.0303
747	bt_bing_german	Supervision of the library computer	0.0303
747	bt_bing_korean	Library Computer Supervision	0.0303
747	bt_bing_russian	Computer Supervision of the Library	0.0303
747	bt_nllb_arabic	Supervise the library on the computer	0.0303
748	-1	Nuclear reactor types	0.5
748	bt_nllb_tamil	Types of nuclear power plants	0.1429
748	bt_nllb_chinese_yue	The type of nuclear reaction	0.1
748	bt_bing_korean	Reactor Type	0.0833
749	-1	Puerto Rico state	0.2
749	bt_bing_korean	Puerto Rico	0.1
749	bt_nllb_korean	Puerto Rico	0.1
750	-1	John Edwards womens issues	0.0588
750	bt_bing_arabic	John Edwards Women s Issues	0.0476
750	bt_bing_chinese_simplified	John Edwards Women s Issues	0.0476
750	bt_bing_french	John Edwards Women s Issues	0.0476
750	bt_bing_german	John Edwards Women s Issues	0.0476
750	bt_bing_malay	John Edwards women s issues	0.0476
750	bt_bing_persian	John Edwards Women s Issues	0.0476
750	bt_bing_swahili	John Edwards Women s Issues	0.0476
750	bt_nllb_arabic	The women s issues of John Edwards	0.0476
750	bt_nllb_korean	John Edwards the women s issue	0.0476
750	bt_nllb_malay	John Edwards women s issues	0.0476
750	bt_nllb_persian	John Edwards on women s issues	0.0476
750	bt_nllb_russian	John Edwards women s issues	0.0476
750	bt_nllb_tamil	John Edwards women s issues	0.0476
750	bt_bing_russian	John Edwards Women s Problems	0.037
750	bt_nllb_french	John Edwards women s problems	0.037
750	bt_nllb_swahili	John Edwards Matters of Women	0.02
750	bt_bing_korean	John Eduard Women s Issues	0.0
750	bt_bing_tamil	John Edwards cricketer Women s issues	0.0
750	bt_nllb_chinese_yue	John Edwards is a woman s issue	0.0
750	bt_nllb_german	The Commission has also adopted a number of proposals	0.0
751	-1	Scrabble Players	1.0
751	bt_nllb_chinese_yue	Players	0.0
751	bt_nllb_german	Scrabblers	0.0
751	bt_nllb_persian	The Scribell players	0.0
752	-1	Dam removal	1.0
752	bt_bing_french	Dismantling of dams	0.5
752	bt_bing_russian	Dam dismantling	0.5
752	bt_nllb_korean	Remove the drain	0.5
752	bt_nllb_chinese_yue	It was demolished	0.0
753	-1	bullying prevention programs	1.0
753	bt_nllb_french	the prevention of bullying programmes	0.2
753	bt_nllb_persian	The program is designed to prevent harassment	0.0455
753	bt_nllb_swahili	measures to prevent oppression	0.0294
753	bt_nllb_german	The Commission has also adopted a number of measures to combat the situation in the Member States	0.0
754	-1	domestic adoption laws	0.25
754	bt_nllb_chinese_yue	The National Adoption Act	0.1667
754	bt_bing_russian	National Legislation on Adoption Parole	0.0192
754	bt_bing_arabic	Local Adoption Laws	0.013
754	bt_nllb_arabic	Local adoption laws	0.013
754	bt_bing_persian	Internal Adoption Rules	0.0
755	-1	Scottish Highland Games	1.0
755	bt_nllb_russian	Scottish skiing games	0.3333
756	-1	Volcanic Activity	0.5
756	bt_nllb_swahili	The Activity of the Volcano	0.3333
757	-1	Murals	0.3333
757	bt_nllb_arabic	Wall paintings	0.05
757	bt_nllb_chinese_yue	Wall paintings	0.05
757	bt_nllb_french	Wall paintings	0.05
757	bt_nllb_german	Wall paintings	0.05
757	bt_nllb_malay	Wall painting	0.05
757	bt_nllb_persian	Wall paintings	0.05
757	bt_nllb_tamil	Wall paintings	0.05
757	bt_bing_russian	Frescoes	0.0435
757	bt_nllb_russian	The walls	0.0
757	bt_nllb_swahili	Flowers	0.0
758	-1	Embryonic stem cells	1.0
758	bt_nllb_tamil	The molecules of the embryo	0.0196
758	bt_nllb_german	The following information is provided for in the Annex to this Regulation	0.0
759	-1	civil war battle reenactments	1.0
759	bt_nllb_german	Repeats of civil war	0.2
759	bt_nllb_chinese_yue	The Civil War is happening again	0.1429
759	bt_nllb_russian	Reproduction of the Civil War	0.0303
759	bt_nllb_persian	Civil War actors	0.0286
759	bt_nllb_tamil	The Civil War Revived the Wars	0.025
759	bt_nllb_arabic	The battles of the Civil War	0.0244
759	bt_nllb_french	recreation of civil war battles	0.0238
759	bt_bing_persian	Rebuilding the Civil War	0.0
759	bt_bing_tamil	Civil War War Reforms	0.0
759	bt_nllb_malay	Resistance to the Civil War	0.0
759	bt_nllb_swahili	Exhibits of civil war	0.0
760	-1	american muslim mosques schools	1.0
760	bt_bing_arabic	American Islamic Mosque Schools	0.5
760	bt_nllb_korean	The Islamic Social School of America	0.3333
761	-1	Problems of Hmong Immigrants	1.0
761	bt_bing_persian	The problems of Hmong migrants	0.5
761	bt_nllb_persian	The problems of the Hmong migrants	0.5
761	bt_nllb_chinese_yue	The issue of immigration	0.0227
761	bt_nllb_arabic	The problems of the Mongol immigrants	0.0
762	-1	History of Physicians in America	0.0833
762	bt_bing_korean	History of American Physicians	0.0435
762	bt_bing_arabic	History of doctors in America	0.0189
762	bt_bing_french	History of Doctors in America	0.0189
762	bt_bing_german	History of Doctors in America	0.0189
762	bt_bing_persian	History of Doctors in America	0.0189
762	bt_nllb_arabic	The history of doctors in America	0.0189
762	bt_nllb_french	The history of doctors in America	0.0189
762	bt_nllb_german	The History of Doctors in America	0.0189
762	bt_nllb_malay	The History of the Doctor in America	0.0189
762	bt_nllb_russian	The history of doctors in America	0.0189
762	bt_bing_chinese_simplified	History of American Doctors	0.0114
762	bt_bing_swahili	History of physicians in the United States	0.0
762	bt_bing_tamil	History of Physicians in the United States	0.0
762	bt_nllb_chinese_yue	The history of doctors in the United States	0.0
762	bt_nllb_korean	The history of doctors in the United States	0.0
762	bt_nllb_persian	The history of doctors in the United States	0.0
762	bt_nllb_swahili	The History of Doctors in the United States	0.0
762	bt_nllb_tamil	The history of doctors in the United States	0.0
763	-1	Hunting deaths	0.5
763	bt_nllb_malay	The death of the hunter	0.1667
763	bt_nllb_swahili	The Death of Hunters	0.1667
763	bt_nllb_chinese_yue	The hunt is dead	0.0833
763	bt_nllb_german	The number of deaths in hunting	0.0667
763	bt_nllb_tamil	The deaths of poachers	0.037
763	bt_bing_tamil	Predatory Deaths	0.0
764	-1	Increase mass transit use	1.0
764	bt_nllb_russian	Increasing the use of mass transport	0.5
764	bt_nllb_german	The Commission has also adopted a number of proposals for a new directive on the protection of workers rights	0.0
765	-1	ephedra ma huang deaths	1.0
765	bt_nllb_arabic	The death of Efedra Ma Huang	0.1111
765	bt_bing_chinese_simplified	Ephedra yellow horse died	0.0909
765	bt_nllb_malay	Efedra Ma Huang is dead	0.0909
765	bt_nllb_persian	The death of our father Huang	0.0312
765	bt_nllb_german	The Commission has also adopted a number of measures to combat the spread of the virus	0.0
766	-1	diamond smuggling	1.0
766	bt_nllb_swahili	The sale of diamonds	0.25
767	-1	Pharmacist License requirements	1.0
767	bt_nllb_arabic	The requirements for pharmacy licensure	0.5
767	bt_nllb_malay	Licensing requirements for pharmaceuticals	0.5
767	bt_nllb_tamil	Pharmacy license requirements	0.3333
767	bt_nllb_persian	The conditions of the pharmaceutical license	0.1429
767	bt_nllb_korean	Licensing requirements	0.027
767	bt_nllb_french	Requirements for a pharmacist s licence	0.0238
767	bt_nllb_german	Requirements for the licence of a pharmacist	0.011
767	bt_nllb_swahili	License Requirements for Medicinal Products	0.0
768	-1	Women in state legislatures	0.5
768	bt_nllb_korean	A woman in the State House of Representatives	0.3333
768	bt_nllb_malay	Women in state law	0.125
768	bt_nllb_russian	Women in the legislative bodies of the States	0.0909
768	bt_nllb_tamil	Women in state assemblies	0.0909
768	bt_nllb_arabic	Women in the legislative provinces	0.0
768	bt_nllb_swahili	Women in the state parliament	0.0
769	-1	Kroll Associates Employees	0.1111
769	bt_bing_korean	Kroll Associates Staff	0.0769
769	bt_bing_persian	Kroll Staff Associates	0.0769
769	bt_bing_tamil	Kroll Associates Staff	0.0769
769	bt_nllb_tamil	The staff of Kroll Associates	0.0769
769	bt_bing_chinese_simplified	Kroll Athosiate employees	0.0208
769	bt_nllb_arabic	The staff associates	0.0
769	bt_nllb_chinese_yue	I work for Crowl	0.0
769	bt_nllb_korean	Crowl Co op staff	0.0
769	bt_nllb_persian	Crowley s staff	0.0
770	-1	Kyrgyzstan-United States relations	1.0
770	bt_bing_arabic	Kyrgyz American Relations	0.1667
770	bt_nllb_tamil	The Kyrgyz American relations	0.1667
770	bt_bing_russian	Kyrgyz U S relations	0.1429
771	-1	deformed leopard frogs	1.0
771	bt_bing_arabic	Deformed tiger frogs	0.3333
771	bt_nllb_swahili	Defective leopards	0.25
771	bt_bing_malay	Disabled leopard frog	0.1
771	bt_bing_swahili	Spoiled leopard frog	0.0833
771	bt_nllb_persian	Leopard frogs are perverse	0.0833
771	bt_nllb_malay	A defective lion frog	0.0625
771	bt_nllb_korean	A modified tiger frog	0.0476
771	bt_nllb_arabic	The turning tiger frogs	0.0303
771	bt_nllb_chinese_yue	It s deformed	0.0
771	bt_nllb_tamil	The red colored lion frog	0.0
772	-1	flag display rules	1.0
772	bt_bing_korean	Flagging rules	0.2
772	bt_nllb_arabic	The rules of flagging	0.2
772	bt_nllb_malay	the rules of appearance of the flag	0.2
772	bt_nllb_swahili	rules for flags	0.2
772	bt_nllb_korean	Flag sign rules	0.0625
772	bt_bing_chinese_simplified	Tag display rules	0.0
773	-1	Pennsylvania slot machine gambling	1.0
773	bt_bing_french	Slot Games in Pennsylvania	0.5
773	bt_nllb_chinese_yue	Gambling in Pennsylvania	0.5
773	bt_bing_persian	Gambling Slot Machine Penguin	0.0833
773	bt_nllb_arabic	The gambling projects in the Forex gaming projects	0.0
774	-1	Causes of Homelessness	1.0
774	bt_bing_persian	Reasons for homelessness	0.3333
774	bt_nllb_persian	The reasons for homelessness	0.3333
774	bt_nllb_swahili	Reasons for Homelessness	0.3333
774	bt_nllb_french	The Causes of Poverty	0.1667
774	bt_nllb_chinese_yue	Why they re homeless	0.125
774	bt_nllb_malay	Causes of Housing Emptiness	0.0104
774	bt_nllb_korean	Why I Have No Home	0.0
775	-1	Commercial candy makers	1.0
775	bt_nllb_arabic	The commercial confectioners	0.25
775	bt_bing_french	Commercial Candy Manufacturers	0.0263
775	bt_bing_korean	Commercial Candy Manufacturers	0.0263
775	bt_bing_russian	Commercial Candy Manufacturers	0.0263
775	bt_bing_swahili	Commercial candy manufacturers	0.0263
775	bt_nllb_chinese_yue	Commercial candy manufacturers	0.0263
775	bt_nllb_korean	Commercial candy manufacturers	0.0263
775	bt_nllb_malay	Commercial candy manufacturers	0.0263
775	bt_nllb_russian	Commercial candy manufacturers	0.0263
775	bt_nllb_swahili	Commercial sugar producers	0.0172
775	bt_bing_chinese_simplified	Commercial confectionery manufacturer	0.0
775	bt_bing_german	Commercial Confectionery Manufacturers	0.0
775	bt_nllb_french	Manufacturers of commercial sweets	0.0
775	bt_nllb_german	Manufacturers of commercial sweets	0.0
775	bt_nllb_persian	Commercial sweets manufacturers	0.0
776	-1	Magnet schools success	0.25
776	bt_nllb_korean	Success at Your School	0.0227
777	-1	hybrid alternative fuel cars	0.25
777	bt_bing_arabic	Hybrid Alternative Fuel Vehicles	0.2
777	bt_bing_chinese_simplified	Hybrid alternative fuel vehicles	0.2
777	bt_bing_korean	Hybrid Alternative Fuel Vehicles	0.2
777	bt_bing_persian	Hybrid Vehicles with Alternative Fuel	0.2
777	bt_bing_russian	Hybrid Vehicles on Alternative Fuels	0.2
777	bt_bing_swahili	Alternative hybrid fuel vehicles	0.2
777	bt_nllb_chinese_yue	Hybrid alternative fuel vehicles	0.2
777	bt_nllb_french	hybrid alternative fuel vehicles	0.2
777	bt_nllb_german	Hybrid alternative fuel vehicles	0.2
777	bt_nllb_russian	hybrid vehicles with alternative fuel	0.2
777	bt_nllb_tamil	Hybrid alternative fuel vehicles	0.2
777	bt_nllb_swahili	hybrid fuel vehicles	0.1429
778	-1	golden ratio	1.0
778	bt_bing_malay	Gold Ratio	0.0189
778	bt_nllb_chinese_yue	The gold ratio	0.0189
778	bt_nllb_french	gold ratio	0.0189
