qid	order	query	qld.recip_rank
783	-1	school mercury poisoning	0.3333
784	-1	mersenne primes	1.0
785	-1	Ivory-billed woodpecker	1.0
786	-1	Yew trees	0.5
787	-1	Sunflower Cultivation	1.0
788	-1	Reverse mortgages	1.0
789	-1	abandoned mine reclamation	0.5
790	-1	women's rights in Saudi Arabia	1.0
791	-1	Gullah geechee language culture	1.0
792	-1	Social Security means test	0.2
792	bt_nllb_chinese_yue	Social Security is a test	0.5
792	bt_nllb_persian	Social Security is a test	0.5
792	bt_nllb_tamil	Social security testing	0.5
793	-1	Bagpipe Bands	1.0
794	-1	pet therapy	0.5
794	bt_nllb_russian	therapy of domestic animals	1.0
795	-1	notable cocker spaniels	0.0278
795	bt_nllb_korean	A remarkable Coker Spaniel	0.3333
795	bt_nllb_arabic	Cockroaches are remarkable Spaniels	0.125
795	bt_nllb_persian	Notable spaniels	0.0588
795	bt_nllb_malay	The famous spaniel cocker	0.04
795	bt_nllb_swahili	The famous cocker Spaniels	0.04
795	bt_nllb_french	the remarkable cocker Spaniels	0.0294
796	-1	Blue Grass Music Festival history	0.5
797	-1	reintroduction of gray wolves	1.0
798	-1	Massachusetts textile mills	0.5
799	-1	Animals in Alzheimer's research	1.0
800	-1	Ovarian Cancer Treatment	0.0909
801	-1	Kudzu Pueraria lobata	1.0
802	-1	Volcano eruptions global temperature	1.0
803	-1	May Day	0.0
804	-1	ban on human cloning	0.3333
804	bt_nllb_arabic	Prohibit human cloning	1.0
804	bt_nllb_french	prohibition on cloning humans	1.0
804	bt_nllb_german	Prohibition of cloning of humans	1.0
804	bt_nllb_korean	Prohibition of human reproduction	1.0
804	bt_nllb_malay	Prohibition of human cloning	1.0
805	-1	Identity Theft Passport	0.0909
806	-1	Doctors Without Borders	1.0
807	-1	Sugar tariff-rate quotas	1.0
808	-1	North Korean Counterfeiting	1.0
809	-1	wetlands wastewater treatment	1.0
810	-1	timeshare resales	1.0
811	-1	handwriting recognition	0.5
812	-1	total knee replacement surgery	1.0
813	-1	Atlantic Intracoastal Waterway	1.0
814	-1	Johnstown flood	1.0
815	-1	Coast Guard rescues	0.125
815	bt_nllb_korean	Coast Guard rescued him	1.0
815	bt_nllb_arabic	Saving the Coast Guard	0.3333
815	bt_nllb_russian	Coast Guard is saving	0.3333
816	-1	USAID assistance to Galapagos	1.0
817	-1	sports stadium naming rights	1.0
818	-1	Chaco Culture National Park	1.0
819	-1	1890 Census	0.0175
820	-1	imported fire ants	0.5
820	bt_nllb_persian	Fire ants are in	1.0
821	-1	Internet work-at-home scams	0.3333
821	bt_nllb_german	Internet work to home fraud	1.0
821	bt_nllb_malay	Internet fraud works at home	1.0
821	bt_nllb_persian	Internet scams at work	1.0
821	bt_nllb_french	Internet scams at work from home	0.5
822	-1	Custer's Last Stand	0.3333
822	bt_nllb_malay	Custer s last defense	0.5
822	bt_nllb_russian	Custer s last shot	0.5
823	-1	Continuing care retirement communities	1.0
824	-1	Civil Air Patrol	1.0
825	-1	National Guard Involvement in Iraq	0.1429
825	bt_nllb_swahili	The National Guard s Co operation in Iraq	0.2
826	-1	Florida Seminole Indians	0.25
827	-1	Hidden Markov Modeling HMM	1.0
828	-1	secret shoppers	1.0
829	-1	Spanish Civil War support	0.3333
830	-1	model railroads	0.5
831	-1	Dulles Airport security	1.0
832	-1	labor union activity	1.0
833	-1	Iceland government	1.0
834	-1	Global positioning system earthquakes	0.2
834	bt_nllb_malay	Earthquake global placement system	1.0
835	-1	Big Dig pork	1.0
836	-1	illegal immigrant wages	0.1429
837	-1	Eskimo History	0.0714
838	-1	urban suburban coyotes	1.0
839	-1	textile dyeing techniques	1.0
840	-1	Geysers	1.0
841	-1	camel North America	1.0
842	-1	David McCullough	0.0769
842	bt_nllb_persian	I m going to see David McCullough	1.0
842	bt_nllb_chinese_yue	David McCullough is the author of this book	0.2
843	-1	Pol Pot	1.0
844	-1	segmental duplications	0.1
845	-1	New Jersey tomato	1.0
846	-1	heredity and obesity	1.0
847	-1	Portugal World War II	0.25
847	bt_nllb_chinese_yue	Portugal during the Second World War	1.0
847	bt_nllb_french	Portugal The Second World War	1.0
847	bt_nllb_german	Portugal Second World War	1.0
847	bt_nllb_korean	Portugal during the Second World War	1.0
847	bt_nllb_persian	Portugal during World War II	1.0
847	bt_nllb_russian	Portugal Second world war	1.0
847	bt_nllb_swahili	Portugal during World War II	1.0
847	bt_nllb_tamil	Portugal during World War II	1.0
848	-1	radio station call letters	1.0
849	-1	Scalable Vector Graphics	1.0
850	-1	Mississippi River flood	0.25
