qid	order	query	bm25.map
324	bt_bing_swahili	Argentina United Kingdom relations	0.1154
324	bt_nllb_french	Relations between Argentina and the United Kingdom	0.0894
324	bt_nllb_korean	Relations between Argentina and the United Kingdom	0.0894
324	bt_nllb_tamil	The United States and Argentina have a long history of cooperation	0.0136
324	bt_nllb_german	The Commission has also adopted a proposal for a regulation on the	0.0
325	-1	Cult Lifestyles	0.0495
325	bt_bing_swahili	Cult life	0.0486
325	bt_nllb_arabic	The cult s way of life	0.0144
325	bt_nllb_chinese_yue	The cult s way of life	0.0144
325	bt_nllb_malay	Sect Lifestyle	0.0014
325	bt_nllb_russian	Sect lifestyle	0.0014
325	bt_bing_russian	Iconic Lifestyle	0.0
325	bt_bing_tamil	Liturgical Lifestyles	0.0
325	bt_nllb_french	Worship	0.0
325	bt_nllb_korean	How to Live in Worship	0.0
325	bt_nllb_persian	Religious lifestyle	0.0
325	bt_nllb_swahili	A Life of Worship	0.0
325	bt_nllb_tamil	What is the meaning of this article	0.0
326	-1	Ferry Sinkings	0.5265
326	bt_bing_chinese_simplified	The ferry sank	0.3292
326	bt_nllb_chinese_yue	The ferry sank	0.3292
326	bt_bing_korean	Passenger ship sinking	0.2404
326	bt_bing_persian	Ship Sinkings	0.1329
326	bt_bing_russian	Ferry flooding	0.0648
326	bt_nllb_persian	The ship sank	0.0255
326	bt_bing_french	Ferry Shipwrecks	0.0149
326	bt_nllb_french	The shipwrecks of the ferry	0.0149
326	bt_nllb_tamil	The bus is sinking	0.003
326	bt_bing_tamil	Boat sinking	0.0015
326	bt_nllb_russian	The boat sinks	0.0015
326	bt_nllb_swahili	A Sinking Boat	0.0015
326	bt_nllb_malay	Stop Stop	0.0
327	-1	Modern Slavery	0.1376
327	bt_nllb_korean	Modern slaves	0.0013
328	-1	Pope Beatifications	0.6158
328	bt_nllb_chinese_yue	The Pope declared him a saint	0.0692
328	bt_nllb_swahili	Privileges of the Pope	0.0237
328	bt_nllb_french	Blessings from the Pope	0.0153
328	bt_nllb_korean	Blessings of the Pope	0.0069
328	bt_nllb_russian	The Blessing of the Pope	0.0069
328	bt_nllb_tamil	The Pope s blessing	0.005
328	bt_bing_chinese_simplified	Pope Beatings	0.0043
328	bt_bing_arabic	The Pope s Beatitudes	0.0
328	bt_bing_malay	Whale Blow	0.0
328	bt_bing_persian	Pope Beatrice	0.0
328	bt_bing_swahili	Papal beatings	0.0
328	bt_nllb_arabic	The Pope s statements	0.0
328	bt_nllb_malay	The Meaning of the Whale	0.0
328	bt_nllb_persian	Congratulations Pop	0.0
329	-1	Mexican Air Pollution	0.2746
330	-1	Iran-Iraq Cooperation	0.0267
331	-1	World Bank Criticism	0.1867
331	bt_bing_tamil	World Bank Review	0.079
331	bt_nllb_tamil	The World Bank Review	0.079
331	bt_nllb_russian	The World Bank s critics	0.0042
332	-1	Income Tax Evasion	0.0348
332	bt_bing_chinese_simplified	tax evasion	0.0343
332	bt_bing_french	Tax evasion	0.0343
332	bt_nllb_arabic	Evading income tax	0.0224
332	bt_nllb_persian	Escape from income tax	0.0037
332	bt_nllb_russian	Escape from income tax	0.0037
332	bt_nllb_swahili	Avoiding Income Taxes	0.003
332	bt_nllb_tamil	Income Tax Avoidance	0.003
332	bt_nllb_korean	Income tax	0.0006
332	bt_nllb_chinese_yue	Tax avoidance	0.0002
332	bt_nllb_french	Tax avoidance	0.0002
332	bt_nllb_german	Income tax protection	0.0002
332	bt_nllb_malay	Income Tax Payments	0.0
333	-1	Antibiotics Bacteria Disease	0.2255
333	bt_bing_swahili	Ugonjwa wa Bacteria ya Antibiotics	0.2233
333	bt_nllb_malay	Antibiotics and Disease	0.1785
333	bt_bing_arabic	Antibiotic bacterial diseases	0.1258
333	bt_bing_chinese_simplified	Antibiotic bacterial diseases	0.1258
333	bt_bing_korean	Antibiotics Bacterial Diseases	0.1258
333	bt_bing_malay	Bacterial Disease Antibiotics	0.1258
333	bt_bing_russian	Antibiotics Bacterial Disease	0.1258
333	bt_bing_tamil	Antibiotics Bacterial disease	0.1258
333	bt_nllb_arabic	Antibiotics are bacterial diseases	0.1258
333	bt_nllb_german	Antibiotics and bacterial disease	0.1258
333	bt_nllb_persian	Antibiotics are a bacterial disease	0.1258
333	bt_nllb_russian	Antibiotics and bacterial disease	0.1258
333	bt_nllb_swahili	Antibiotics and Bacterial Disease	0.1258
333	bt_nllb_chinese_yue	Antibiotics bacterial diseases and other diseases	0.1197
333	bt_nllb_tamil	The bacterial disease	0.0136
334	-1	Export Controls Cryptography	0.1111
334	bt_bing_malay	Export Cryptographic Control	0.0278
334	bt_nllb_korean	Export control code	0.0056
334	bt_bing_arabic	Crypto export controls	0.0
334	bt_bing_persian	Crypto Export Control	0.0
334	bt_nllb_persian	Control of crypto exports	0.0
334	bt_nllb_russian	Control of the export of Cryptocurrency	0.0
334	bt_nllb_swahili	The following is a list of the countries of the European Union	0.0
335	-1	Adoptive Biological Parents	0.2591
335	bt_nllb_persian	Adoptive parents	0.257
335	bt_nllb_tamil	Adoptive parents	0.257
335	bt_nllb_chinese_yue	They are biological parents	0.1632
335	bt_bing_tamil	Domesticated Biological Parents	0.1236
335	bt_nllb_russian	Adopters	0.1227
335	bt_bing_chinese_simplified	Healthy parents	0.0018
335	bt_nllb_swahili	Spiritual Parents	0.0
336	-1	Black Bear Attacks	0.033
336	bt_nllb_swahili	Attacks by Steel	0.0
337	-1	Viral Hepatitis	0.1614
337	bt_nllb_tamil	Hepatitis is a viral disease	0.1571
337	bt_nllb_swahili	The Viruses Against Uterine Cells	0.0024
338	-1	Risk of Aspirin	0.375
338	bt_bing_arabic	Aspirin danger	0.1535
338	bt_bing_korean	The dangers of aspirin	0.1535
338	bt_nllb_arabic	The dangers of aspirin	0.1535
338	bt_nllb_korean	The dangers of aspirin	0.1535
338	bt_nllb_swahili	The Dangers of Aspirin	0.1535
338	bt_nllb_chinese_yue	The dangers of drugs	0.0
338	bt_nllb_tamil	The danger of Asparagus	0.0
339	-1	Alzheimer's Drug Treatment	0.2031
339	bt_bing_arabic	Alzheimer s treatment from drug abuse	0.1279
339	bt_nllb_german	Treatment of Alzheimer s disease	0.0816
339	bt_nllb_arabic	The cure for Alzheimer s	0.0784
339	bt_nllb_chinese_yue	Alzheimer s the cure	0.0784
339	bt_nllb_french	Treatment of Alzheimer s	0.0774
339	bt_nllb_malay	Treatment for Alzheimer s	0.0774
339	bt_nllb_persian	Treatment of Alzheimer s	0.0774
339	bt_nllb_russian	Treatment of Alzheimer s	0.0774
339	bt_nllb_korean	The treatment of Alzheimer s disease is medicated	0.039
339	bt_bing_persian	Alzheimer s Medication Treatment	0.03
339	bt_nllb_swahili	Drug Treatment	0.0052
339	bt_nllb_tamil	The following article will help you to understand the benefits of using medication	0.0
340	-1	Land Mine Ban	0.0848
340	bt_bing_malay	Prohibition of Land Mines	0.0413
340	bt_nllb_russian	Prohibition of mining	0.0229
340	bt_nllb_tamil	Prohibition of mining	0.0229
340	bt_nllb_malay	Min Land is banned	0.0
340	bt_nllb_swahili	Preventing the Underground Pipes	0.0
341	-1	Airport Security	0.1908
341	bt_nllb_german	Airport safety	0.0064
342	-1	Diplomatic Expulsion	0.0897
342	bt_bing_tamil	Diplomatic evacuation	0.0
342	bt_nllb_german	The Commission has already adopted a proposal for a directive on the protection of workers rights	0.0
342	bt_nllb_persian	Diplomatic firing	0.0
342	bt_nllb_swahili	International Exclusion	0.0
343	-1	Police Deaths	0.0007
344	-1	Abuses of E-Mail	0.1473
344	bt_bing_french	Misuse of e mail	0.1358
344	bt_bing_german	Misuse of e mail	0.1358
344	bt_nllb_german	Misuse of e mail	0.1358
344	bt_nllb_swahili	Misuse of E mail	0.1358
344	bt_bing_arabic	Email abuse	0.0
344	bt_bing_chinese_simplified	Misuse of email	0.0
344	bt_bing_korean	Email Abuse	0.0
344	bt_bing_malay	Email Abuse	0.0
344	bt_bing_persian	Misuse of email	0.0
344	bt_bing_russian	Email Abuse	0.0
344	bt_bing_swahili	Misuse of email	0.0
344	bt_bing_tamil	Email abuse	0.0
344	bt_nllb_arabic	Email abuse	0.0
344	bt_nllb_chinese_yue	Abuse of email	0.0
344	bt_nllb_korean	Email abuse	0.0
344	bt_nllb_persian	Misuse of email	0.0
344	bt_nllb_russian	The perversion of email	0.0
344	bt_nllb_tamil	Email use is misused	0.0
345	-1	Overseas Tobacco Sales	0.0707
345	bt_bing_arabic	Tobacco sales abroad	0.0655
345	bt_bing_korean	Tobacco sales abroad	0.0655
345	bt_bing_swahili	Tobacco sales abroad	0.0655
345	bt_nllb_french	Tobacco sales abroad	0.0655
345	bt_nllb_malay	Tobacco sales abroad	0.0655
345	bt_nllb_persian	The sale of tobacco abroad	0.0655
345	bt_nllb_russian	The sale of tobacco abroad	0.0655
345	bt_nllb_tamil	The sale of tobacco abroad	0.0655
345	bt_nllb_chinese_yue	I sell cigarettes abroad	0.0648
345	bt_bing_russian	Sale of tobacco products abroad	0.0398
345	bt_bing_persian	Selling Tobacco Abroad	0.0332
345	bt_bing_french	Foreign Tobacco Sales	0.0235
345	bt_bing_tamil	Sale of foreign tobacco	0.0235
345	bt_nllb_korean	Foreign sale of tobacco	0.0235
345	bt_nllb_swahili	The Importance of Tobacco	0.0083
346	-1	Educational Standards	0.043
346	bt_bing_german	Standards	0.0001
346	bt_nllb_french	The rules of education	0.0001
347	-1	Wildlife Extinction	0.0339
347	bt_nllb_tamil	The destruction of wild animals	0.0326
347	bt_bing_tamil	Wildlife destruction	0.0325
347	bt_nllb_swahili	The Extinction of Animals	0.0242
347	bt_nllb_malay	The Beast s Disaster	0.0
348	-1	Agoraphobia	0.81
348	bt_bing_korean	square	0.0
348	bt_nllb_arabic	Terrorism	0.0
348	bt_nllb_chinese_yue	It s a phobia	0.0
348	bt_nllb_persian	Agora phobia	0.0
348	bt_nllb_swahili	The disease of fear	0.0
348	bt_nllb_tamil	The following article will help you to understand the problem	0.0
349	-1	Metabolism	0.1629
349	bt_nllb_chinese_yue	It s the metabolism	0.1485
349	bt_nllb_persian	I m a metabolic	0.122
349	bt_nllb_arabic	Food representation	0.0
349	bt_nllb_korean	The newcomer	0.0
349	bt_nllb_swahili	The warmth	0.0
349	bt_nllb_tamil	The first is the process of making a change	0.0
350	-1	Health and Computer Terminals	0.062
350	bt_nllb_arabic	Health products and computers	0.0212
350	bt_bing_russian	Medical Computer Terminals	0.0142
350	bt_nllb_chinese_yue	Health and the end of the computer	0.0119
350	bt_bing_swahili	Health and Computer Centers	0.0086
350	bt_nllb_russian	Healthcare terminals and computers	0.002
350	bt_bing_arabic	Health and computer stations	0.0015
350	bt_bing_french	Healthcare IT Terminals	0.0
350	bt_nllb_swahili	Healthcare Devices and Computers	0.0
351	-1	Falkland petroleum exploration	0.3606
351	bt_bing_tamil	Falkland Petroleum Research	0.1975
351	bt_nllb_korean	The exploration of the land	0.0
352	-1	British Chunnel impact	0.036
352	bt_bing_korean	UK Chunnel Impact	0.0348
352	bt_bing_persian	Chunnel UK Impact	0.0348
352	bt_bing_malay	British Chunnel Effect	0.0291
352	bt_bing_swahili	British Chunnel Effect	0.0291
352	bt_nllb_malay	The British Chunnel Effect	0.0291
352	bt_nllb_swahili	The Effects of the British Chunnel	0.0291
352	bt_bing_russian	Influence of the British Chunnel	0.0265
352	bt_bing_chinese_simplified	The influence of Chunnel England	0.0236
352	bt_bing_arabic	British Channel Influence	0.0165
352	bt_nllb_arabic	The influence of the British Channel	0.0165
352	bt_nllb_german	The influence of the British Channel	0.0165
352	bt_nllb_russian	The influence of the British Channel	0.0165
352	bt_bing_tamil	British Sunnel Impact	0.0023
352	bt_nllb_korean	The influence of the English Channel	0.0022
352	bt_nllb_chinese_yue	The road crashes	0.0
352	bt_nllb_tamil	The British Subway Effect	0.0
353	-1	Antarctica exploration	0.1812
353	bt_bing_chinese_simplified	Antarctica Expedition	0.1142
353	bt_bing_korean	Antarctica Expedition	0.1142
353	bt_nllb_arabic	Exploring the South Pole	0.0005
353	bt_nllb_persian	Exploration of the South Pole	0.0005
353	bt_nllb_german	The Commission shall adopt delegated acts in accordance with Article of this Regulation	0.0
354	-1	journalist risks	0.0088
354	bt_bing_swahili	Journalist s risk	0.0012
354	bt_nllb_korean	The dangers of journalism	0.0002
354	bt_nllb_swahili	The dangers of journalism	0.0002
354	bt_nllb_tamil	The dangers of journalism	0.0002
354	bt_bing_persian	Risk of journalism	0.0
354	bt_nllb_persian	The risk of journalism	0.0
355	-1	ocean remote sensing	0.1059
355	bt_nllb_chinese_yue	The ocean is remote	0.071
355	bt_bing_swahili	Remote sensing of the sea	0.0568
355	bt_nllb_swahili	sea remote sensing	0.0568
355	bt_nllb_persian	The ocean s re anesthesia	0.006
355	bt_nllb_russian	The ocean distance vision	0.0004
355	bt_nllb_german	The following information is provided	0.0
355	bt_nllb_tamil	The sea vision sensation	0.0
356	-1	postmenopausal estrogen Britain	0.0066
356	bt_bing_chinese_simplified	Postmenopausal estrogen UK	0.0065
356	bt_bing_german	postmenopausal estrogen UK	0.0065
356	bt_bing_korean	Postmenopausal Estrogen UK	0.0065
356	bt_bing_persian	Postmenopausal Estrogen UK	0.0065
356	bt_bing_swahili	Postmenopausal estrogen UK	0.0065
356	bt_bing_tamil	Postmenopausal estrogen UK	0.0065
356	bt_nllb_french	postmenopausal estrogen in the UK	0.0065
356	bt_nllb_german	Postmenopausal estrogen in the UK	0.0065
356	bt_nllb_russian	postmenopausal estrogen of the UK	0.0065
356	bt_nllb_tamil	The U S government has been trying to get the U S to take a step back	0.0
357	-1	territorial waters dispute	0.1566
357	bt_bing_chinese_simplified	Territorial sea disputes	0.1437
357	bt_nllb_chinese_yue	The sea is a dispute	0.0933
357	bt_bing_persian	Differences in territorial waters	0.0356
357	bt_nllb_persian	Differences on territorial waters	0.0356
357	bt_nllb_korean	Territorial disputes	0.0327
357	bt_bing_tamil	Regional water dispute	0.0205
357	bt_nllb_arabic	Regional water dispute	0.0205
357	bt_bing_swahili	Local water crisis	0.0
357	bt_nllb_swahili	District water discussion	0.0
357	bt_nllb_tamil	The problem of land based water	0.0
358	-1	blood-alcohol fatalities	0.1967
358	bt_nllb_tamil	The deaths were caused by blood alcohol	0.1848
358	bt_bing_russian	Deaths with Blood Alcohol Consumption	0.1404
358	bt_bing_arabic	Blood alcohol mortality	0.0841
358	bt_bing_french	Deaths due to alcohol concentration	0.0067
359	-1	mutual fund predictors	0.0104
359	bt_bing_malay	Mutual Fund Forecaster	0.0082
359	bt_bing_swahili	Mutual Fund Forecasters	0.0082
359	bt_nllb_french	forecasters of mutual funds	0.0082
359	bt_nllb_korean	Mutual fund forecasts	0.0082
359	bt_bing_tamil	Mutual Fund Calculators	0.0042
359	bt_nllb_german	The following table shows the main factors	0.0013
359	bt_nllb_tamil	Mutual financial forecasters	0.0004
359	bt_bing_arabic	Fund Forecasters	0.0
359	bt_bing_persian	Forecasters of Joint Venture Funds	0.0
359	bt_nllb_arabic	The expectations in the investment funds	0.0
359	bt_nllb_malay	Predictions of joint funds	0.0
359	bt_nllb_persian	The forecasters of investment funds	0.0
359	bt_nllb_swahili	predictors of joint currencies	0.0
360	-1	drug legalization benefits	0.0445
360	bt_bing_arabic	Benefits of drug rationing	0.0004
360	bt_nllb_swahili	legal benefits of medicines	0.0004
361	-1	clothing sweatshops	0.2788
361	bt_bing_french	Sweatshops	0.2564
361	bt_bing_chinese_simplified	Apparel sweatshops	0.2187
361	bt_nllb_arabic	Clothing shops	0.0067
361	bt_bing_arabic	Factories exploiting workers	0.0035
361	bt_bing_malay	clothing sweat shop	0.0026
361	bt_bing_swahili	Sweaty clothes	0.0
361	bt_nllb_chinese_yue	The clothing factory	0.0
361	bt_nllb_french	clothing workshops	0.0
361	bt_nllb_german	Clothing stores	0.0
361	bt_nllb_korean	Get your clothes on	0.0
361	bt_nllb_malay	clothing store	0.0
361	bt_nllb_persian	Clothing stores	0.0
361	bt_nllb_russian	clothes	0.0
361	bt_nllb_swahili	clothing stores	0.0
361	bt_nllb_tamil	Clothing factories	0.0
362	-1	human smuggling	0.0532
362	bt_bing_korean	Trafficking	0.0256
362	bt_nllb_arabic	Smuggling people	0.0243
362	bt_nllb_russian	smuggling of people	0.0243
362	bt_bing_german	Smuggling	0.0072
362	bt_bing_russian	Smuggling of persons	0.0034
362	bt_nllb_french	Trafficking in persons	0.0007
362	bt_nllb_korean	Trafficking in persons	0.0007
362	bt_bing_persian	Human trafficking	0.0
362	bt_bing_swahili	Human trafficking	0.0
362	bt_bing_tamil	Human trafficking	0.0
362	bt_nllb_chinese_yue	Human trafficking	0.0
362	bt_nllb_german	Human trafficking	0.0
362	bt_nllb_malay	human trafficking	0.0
362	bt_nllb_persian	Human trafficking	0.0
362	bt_nllb_swahili	Human trafficking	0.0
362	bt_nllb_tamil	Human trafficking	0.0
363	-1	transportation tunnel disasters	0.0159
363	bt_nllb_chinese_yue	Traffic accidents	0.0
363	bt_nllb_german	Disturbances in the transport channel	0.0
363	bt_nllb_swahili	disasters of the dam s canals	0.0
364	-1	rabies	0.5187
364	bt_nllb_chinese_yue	Rabies is a disease	0.5149
364	bt_bing_arabic	disease	0.0
364	bt_bing_swahili	rabbi	0.0
364	bt_nllb_arabic	It s ridiculous	0.0
364	bt_nllb_french	the rage	0.0
364	bt_nllb_korean	The Mad Men	0.0
364	bt_nllb_persian	Your anger	0.0
364	bt_nllb_russian	The rage	0.0
364	bt_nllb_swahili	paralysis	0.0
364	bt_nllb_tamil	galley	0.0
365	-1	El Nino	0.5743
365	bt_bing_chinese_simplified	El Niño	0.0015
365	bt_bing_french	El Niño	0.0015
365	bt_bing_german	El Niño	0.0015
365	bt_bing_korean	El Niño	0.0015
365	bt_bing_russian	El Niño	0.0015
365	bt_bing_tamil	El Niño	0.0015
365	bt_nllb_arabic	The Enno	0.0
365	bt_nllb_chinese_yue	Ernesto is the one	0.0
365	bt_nllb_french	The neon	0.0
366	-1	commercial cyanide uses	0.3351
366	bt_nllb_chinese_yue	Commercial use	0.0
367	-1	piracy	0.0174
367	bt_nllb_chinese_yue	Piracy is a crime	0.0158
367	bt_nllb_korean	The pirate act	0.0022
367	bt_nllb_arabic	The pirate	0.0017
367	bt_nllb_french	The Pirate	0.0017
