qid	order	query	bm25.map
314	bt_nllb_persian	Seaweed	0.2075
314	bt_nllb_swahili	Seaweed	0.2075
314	bt_nllb_russian	Sea vegetation	0.0251
314	bt_nllb_arabic	Marine plants	0.0133
314	bt_nllb_german	Protection of the seas	0.0114
314	bt_nllb_chinese_yue	Sea plants	0.0016
314	bt_nllb_korean	Sea plants	0.0016
314	bt_nllb_malay	Sea plants	0.0016
314	bt_nllb_tamil	Sea plants	0.0016
314	bt_nllb_french	marine vegetation	0.0007
315	-1	Unexplained Highway Accidents	0.0136
315	bt_nllb_chinese_yue	The cause of the accident is unknown	0.0419
315	bt_nllb_korean	An unexplained highway accident	0.0136
315	bt_nllb_persian	Unexplained highway accidents	0.0136
315	bt_nllb_tamil	Unidentified road accidents	0.0102
315	bt_nllb_swahili	Unreported Road Accidents	0.0099
315	bt_nllb_arabic	Unexplained road accidents	0.0095
315	bt_nllb_french	Unexplained Road Accidents	0.0095
315	bt_nllb_malay	Unexplained Road Accidents	0.0095
315	bt_nllb_german	Unexplained car accidents	0.0036
315	bt_nllb_russian	Unexplained Accidents	0.0
316	-1	Polygamy Polyandry Polygyny	0.5935
316	bt_nllb_chinese_yue	Polygamy polygamy polygamy and polygamy	0.6448
316	bt_nllb_french	Polygamy and polygamy	0.6448
316	bt_nllb_german	Polygamy and polygamy	0.6448
316	bt_nllb_malay	Polygamy Polygamy	0.6448
316	bt_nllb_russian	Polygamy of the Polygons	0.2604
316	bt_nllb_arabic	Polygamous Polygamous	0.0098
316	bt_nllb_korean	I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married	0.0
316	bt_nllb_persian	A few wives a few wives a few wives	0.0
316	bt_nllb_swahili	Parenting	0.0
316	bt_nllb_tamil	The number of times a person is called a multiple	0.0
317	-1	Unsolicited Faxes	0.525
317	bt_nllb_korean	Unsolicited Parks	0.2173
317	bt_nllb_arabic	The unwanted fax	0.1534
317	bt_nllb_persian	Unwanted fax	0.1534
317	bt_nllb_russian	Unwanted Faxes	0.1534
317	bt_nllb_tamil	Unnecessary Faxes	0.0134
317	bt_nllb_chinese_yue	Fax that nobody asked for	0.0117
317	bt_nllb_french	Faxes not requested	0.0076
317	bt_nllb_german	Faxes not requested	0.0076
317	bt_nllb_swahili	Faxes not requested	0.0076
317	bt_nllb_malay	Fax that you don t want	0.0031
318	-1	Best Retirement Country	0.0016
318	bt_nllb_arabic	The best retirement country	0.0016
318	bt_nllb_chinese_yue	The best retired countries	0.0016
318	bt_nllb_french	The best country for retirement	0.0016
318	bt_nllb_german	Best retirement country	0.0016
318	bt_nllb_korean	The best retirement country	0.0016
318	bt_nllb_malay	The Best Retirement Countries	0.0016
318	bt_nllb_persian	The best country is retired	0.0016
318	bt_nllb_russian	The best country to retire	0.0016
318	bt_nllb_swahili	A Better Land to Leave	0.0001
318	bt_nllb_tamil	The country with the best pension	0.0
319	-1	New Fuel Sources	0.037
319	bt_nllb_arabic	New fuel sources	0.037
319	bt_nllb_chinese_yue	The new fuel source	0.037
319	bt_nllb_french	New sources of fuel	0.037
319	bt_nllb_korean	A new fuel source	0.037
319	bt_nllb_malay	New Fuel Sources	0.037
319	bt_nllb_persian	New fuel sources	0.037
319	bt_nllb_russian	New Fuel Sources	0.037
319	bt_nllb_tamil	New sources of fuel	0.037
319	bt_nllb_german	New fuels	0.0234
319	bt_nllb_swahili	A New Source of Oil	0.0011
320	-1	Undersea Fiber Optic Cable	0.0301
320	bt_nllb_french	Submarine fibre optic cable	0.1055
320	bt_nllb_arabic	The fiber optic cable is underwater	0.0357
320	bt_nllb_malay	Underwater fiber optic cables	0.0357
320	bt_nllb_german	Subsea fibre optic cables	0.0324
320	bt_nllb_korean	Undersea fiber optic cable	0.0301
320	bt_nllb_tamil	Sea glass fiber cable	0.0248
320	bt_nllb_russian	Subsea optical cable made of fibres	0.0139
320	bt_nllb_persian	Subsea fiber optic cables	0.0117
320	bt_nllb_swahili	Before the Undersea Fiber Optic	0.0059
320	bt_nllb_chinese_yue	The subsea fiber	0.0
321	-1	Women in Parliaments	0.1742
321	bt_nllb_arabic	Women in parliaments	0.1742
321	bt_nllb_chinese_yue	Women in the Parliament	0.1742
321	bt_nllb_french	Women in Parliament	0.1742
321	bt_nllb_german	Women in Parliament	0.1742
321	bt_nllb_malay	Women in Parliament	0.1742
321	bt_nllb_persian	Women in Parliament	0.1742
321	bt_nllb_russian	Women in parliaments	0.1742
321	bt_nllb_swahili	Women in Parliament	0.1742
321	bt_nllb_tamil	Women in parliaments	0.1742
321	bt_nllb_korean	Women in Congress	0.0159
322	-1	International Art Crime	0.0004
322	bt_nllb_french	International crime against art	0.0007
322	bt_nllb_arabic	The crime of international art	0.0004
322	bt_nllb_chinese_yue	International art crime	0.0004
322	bt_nllb_german	International art crime	0.0004
322	bt_nllb_korean	International art crime	0.0004
322	bt_nllb_malay	International Art Crimes	0.0004
322	bt_nllb_persian	International crime of art	0.0004
322	bt_nllb_russian	International crime in the field of art	0.0004
322	bt_nllb_tamil	International art crime	0.0004
322	bt_nllb_swahili	Modern Art Crime	0.0
323	-1	Literary/Journalistic Plagiarism	0.217
323	bt_nllb_malay	Literary plagiarism	0.277
323	bt_nllb_french	Literary and journalistic plagiarism	0.217
323	bt_nllb_german	Literary and journalistic plagiarism	0.217
323	bt_nllb_russian	Literary journalistic plagiarism	0.217
323	bt_nllb_chinese_yue	Literary and news copying	0.0179
323	bt_nllb_korean	Literary and historical parallels	0.0021
323	bt_nllb_swahili	Literary journalistic fraud	0.0009
323	bt_nllb_persian	A literary journalistic plague	0.0005
323	bt_nllb_arabic	Literary and journalistic manipulation	0.0
323	bt_nllb_tamil	Literary fictional literature	0.0
324	-1	Argentine/British Relations	0.3428
324	bt_nllb_arabic	Argentine British relations	0.3428
324	bt_nllb_russian	Argentine British relations	0.3428
324	bt_nllb_malay	The Argentine British relationship	0.3175
324	bt_nllb_persian	Relations between Argentina and Britain	0.3094
324	bt_nllb_chinese_yue	Argentina UK relations	0.2576
324	bt_nllb_swahili	Argentina s relationship with Britain	0.254
324	bt_nllb_french	Relations between Argentina and the United Kingdom	0.0894
324	bt_nllb_korean	Relations between Argentina and the United Kingdom	0.0894
324	bt_nllb_tamil	The United States and Argentina have a long history of cooperation	0.0136
324	bt_nllb_german	The Commission has also adopted a proposal for a regulation on the	0.0
325	-1	Cult Lifestyles	0.0495
325	bt_nllb_german	The cult lifestyle	0.0495
325	bt_nllb_arabic	The cult s way of life	0.0144
325	bt_nllb_chinese_yue	The cult s way of life	0.0144
325	bt_nllb_malay	Sect Lifestyle	0.0014
325	bt_nllb_russian	Sect lifestyle	0.0014
325	bt_nllb_french	Worship	0.0
325	bt_nllb_korean	How to Live in Worship	0.0
325	bt_nllb_persian	Religious lifestyle	0.0
325	bt_nllb_swahili	A Life of Worship	0.0
325	bt_nllb_tamil	What is the meaning of this article	0.0
326	-1	Ferry Sinkings	0.5265
326	bt_nllb_arabic	Sink in the ferry	0.5265
326	bt_nllb_german	Ferry sinks	0.5265
326	bt_nllb_korean	Ferry sinking	0.5265
326	bt_nllb_chinese_yue	The ferry sank	0.3292
326	bt_nllb_persian	The ship sank	0.0255
326	bt_nllb_french	The shipwrecks of the ferry	0.0149
326	bt_nllb_tamil	The bus is sinking	0.003
326	bt_nllb_russian	The boat sinks	0.0015
326	bt_nllb_swahili	A Sinking Boat	0.0015
326	bt_nllb_malay	Stop Stop	0.0
327	-1	Modern Slavery	0.1376
327	bt_nllb_malay	Modern day Slavery	0.1428
327	bt_nllb_arabic	Modern slavery	0.1376
327	bt_nllb_chinese_yue	Modern slavery	0.1376
327	bt_nllb_french	Modern Slavery	0.1376
327	bt_nllb_german	Modern Slavery	0.1376
327	bt_nllb_persian	Modern slavery	0.1376
327	bt_nllb_russian	Modern slavery	0.1376
327	bt_nllb_swahili	Modern Slavery	0.1376
327	bt_nllb_tamil	Modern slavery	0.1376
327	bt_nllb_korean	Modern slaves	0.0013
328	-1	Pope Beatifications	0.6158
328	bt_nllb_german	Beatification by the Pope	0.6158
328	bt_nllb_chinese_yue	The Pope declared him a saint	0.0692
328	bt_nllb_swahili	Privileges of the Pope	0.0237
328	bt_nllb_french	Blessings from the Pope	0.0153
328	bt_nllb_korean	Blessings of the Pope	0.0069
328	bt_nllb_russian	The Blessing of the Pope	0.0069
328	bt_nllb_tamil	The Pope s blessing	0.005
328	bt_nllb_arabic	The Pope s statements	0.0
328	bt_nllb_malay	The Meaning of the Whale	0.0
328	bt_nllb_persian	Congratulations Pop	0.0
329	-1	Mexican Air Pollution	0.2746
329	bt_nllb_arabic	Air pollution in Mexico	0.4065
329	bt_nllb_chinese_yue	Air pollution in Mexico	0.4065
329	bt_nllb_french	Air Pollution in Mexico	0.4065
329	bt_nllb_german	Air pollution in Mexico	0.4065
329	bt_nllb_korean	Air Pollution in Mexico	0.4065
329	bt_nllb_malay	Air Pollution in Mexico	0.4065
329	bt_nllb_persian	Air pollution in Mexico	0.4065
329	bt_nllb_russian	Air pollution in Mexico	0.4065
329	bt_nllb_swahili	Air Pollution in Mexico	0.4065
329	bt_nllb_tamil	Mexican air pollution	0.2746
330	-1	Iran-Iraq Cooperation	0.0267
330	bt_nllb_german	Cooperation between Iran and Iraq	0.0346
330	bt_nllb_arabic	Iran Iraq cooperation	0.0267
330	bt_nllb_chinese_yue	Iran Iraq cooperation	0.0267
330	bt_nllb_french	Iran Iraq cooperation	0.0267
330	bt_nllb_korean	Iran Iraq cooperation	0.0267
330	bt_nllb_malay	Iran Iraq cooperation	0.0267
330	bt_nllb_persian	Iran Iraq cooperation	0.0267
330	bt_nllb_russian	Iran Iraq cooperation	0.0267
330	bt_nllb_swahili	Iran Iraq Cooperation	0.0267
330	bt_nllb_tamil	Iran Iraq cooperation	0.0267
331	-1	World Bank Criticism	0.1867
331	bt_nllb_arabic	Criticism of the World Bank	0.1867
331	bt_nllb_chinese_yue	The World Bank is critical	0.1867
331	bt_nllb_french	The criticism of the World Bank	0.1867
331	bt_nllb_german	The criticism of the World Bank	0.1867
331	bt_nllb_korean	Criticism of the World Bank	0.1867
331	bt_nllb_malay	Criticism of the World Bank	0.1867
331	bt_nllb_persian	Criticism of the World Bank	0.1867
331	bt_nllb_swahili	Criticism of the World Bank	0.1867
331	bt_nllb_tamil	The World Bank Review	0.079
331	bt_nllb_russian	The World Bank s critics	0.0042
332	-1	Income Tax Evasion	0.0348
332	bt_nllb_arabic	Evading income tax	0.0224
332	bt_nllb_persian	Escape from income tax	0.0037
332	bt_nllb_russian	Escape from income tax	0.0037
332	bt_nllb_swahili	Avoiding Income Taxes	0.003
332	bt_nllb_tamil	Income Tax Avoidance	0.003
332	bt_nllb_korean	Income tax	0.0006
332	bt_nllb_chinese_yue	Tax avoidance	0.0002
332	bt_nllb_french	Tax avoidance	0.0002
332	bt_nllb_german	Income tax protection	0.0002
332	bt_nllb_malay	Income Tax Payments	0.0
333	-1	Antibiotics Bacteria Disease	0.2255
333	bt_nllb_french	Antibiotics for bacteria	0.26
333	bt_nllb_korean	Antibiotic bacteria disease	0.2255
333	bt_nllb_malay	Antibiotics and Disease	0.1785
333	bt_nllb_arabic	Antibiotics are bacterial diseases	0.1258
333	bt_nllb_german	Antibiotics and bacterial disease	0.1258
333	bt_nllb_persian	Antibiotics are a bacterial disease	0.1258
333	bt_nllb_russian	Antibiotics and bacterial disease	0.1258
333	bt_nllb_swahili	Antibiotics and Bacterial Disease	0.1258
333	bt_nllb_chinese_yue	Antibiotics bacterial diseases and other diseases	0.1197
333	bt_nllb_tamil	The bacterial disease	0.0136
334	-1	Export Controls Cryptography	0.1111
334	bt_nllb_arabic	Export control Encryption	0.5611
334	bt_nllb_tamil	Encryption of export controls	0.5611
334	bt_nllb_chinese_yue	Export controls the password	0.2222
334	bt_nllb_french	Control of exports of cryptography	0.1111
334	bt_nllb_german	Cryptography for export controls	0.1111
334	bt_nllb_malay	Control of the export of cryptography	0.1111
334	bt_nllb_korean	Export control code	0.0056
334	bt_nllb_persian	Control of crypto exports	0.0
334	bt_nllb_russian	Control of the export of Cryptocurrency	0.0
334	bt_nllb_swahili	The following is a list of the countries of the European Union	0.0
335	-1	Adoptive Biological Parents	0.2591
335	bt_nllb_arabic	Adopted biological parents	0.2591
335	bt_nllb_french	Adoptive biological parents	0.2591
335	bt_nllb_german	Adoptive biological parents	0.2591
335	bt_nllb_korean	Adopted biological parents	0.2591
335	bt_nllb_malay	Adoptive biological parents	0.2591
335	bt_nllb_persian	Adoptive parents	0.257
335	bt_nllb_tamil	Adoptive parents	0.257
335	bt_nllb_chinese_yue	They are biological parents	0.1632
335	bt_nllb_russian	Adopters	0.1227
335	bt_nllb_swahili	Spiritual Parents	0.0
336	-1	Black Bear Attacks	0.033
336	bt_nllb_arabic	Black bear attacks	0.033
336	bt_nllb_chinese_yue	Black bear attacks	0.033
336	bt_nllb_french	The attacks of the black bear	0.033
336	bt_nllb_german	Black bear is attacking	0.033
336	bt_nllb_korean	Black bear attack	0.033
336	bt_nllb_malay	Black bear attacks	0.033
336	bt_nllb_persian	The attack of the black bear	0.033
336	bt_nllb_russian	Black bear attacks	0.033
336	bt_nllb_tamil	The Black Bear Attack	0.033
336	bt_nllb_swahili	Attacks by Steel	0.0
337	-1	Viral Hepatitis	0.1614
337	bt_nllb_arabic	Viral hepatitis	0.1614
337	bt_nllb_chinese_yue	Viral hepatitis	0.1614
337	bt_nllb_french	Viral hepatitis	0.1614
337	bt_nllb_german	Viral hepatitis	0.1614
337	bt_nllb_korean	Viral hepatitis	0.1614
337	bt_nllb_malay	Viral hepatitis	0.1614
337	bt_nllb_persian	Viral hepatitis	0.1614
337	bt_nllb_russian	Viral hepatitis	0.1614
337	bt_nllb_tamil	Hepatitis is a viral disease	0.1571
337	bt_nllb_swahili	The Viruses Against Uterine Cells	0.0024
338	-1	Risk of Aspirin	0.375
338	bt_nllb_persian	The risks of aspirin use	0.4167
338	bt_nllb_russian	Risks of using aspirin	0.4167
338	bt_nllb_french	The Risks of Aspirin	0.375
338	bt_nllb_german	Risks of aspirin	0.375
338	bt_nllb_malay	The Risks of Aspirin	0.375
338	bt_nllb_arabic	The dangers of aspirin	0.1535
338	bt_nllb_korean	The dangers of aspirin	0.1535
338	bt_nllb_swahili	The Dangers of Aspirin	0.1535
338	bt_nllb_chinese_yue	The dangers of drugs	0.0
338	bt_nllb_tamil	The danger of Asparagus	0.0
339	-1	Alzheimer's Drug Treatment	0.2031
339	bt_nllb_german	Treatment of Alzheimer s disease	0.0816
339	bt_nllb_arabic	The cure for Alzheimer s	0.0784
339	bt_nllb_chinese_yue	Alzheimer s the cure	0.0784
339	bt_nllb_french	Treatment of Alzheimer s	0.0774
339	bt_nllb_malay	Treatment for Alzheimer s	0.0774
339	bt_nllb_persian	Treatment of Alzheimer s	0.0774
339	bt_nllb_russian	Treatment of Alzheimer s	0.0774
339	bt_nllb_korean	The treatment of Alzheimer s disease is medicated	0.039
339	bt_nllb_swahili	Drug Treatment	0.0052
339	bt_nllb_tamil	The following article will help you to understand the benefits of using medication	0.0
340	-1	Land Mine Ban	0.0848
340	bt_nllb_arabic	The landmine ban	0.1375
340	bt_nllb_french	Prohibition of landmines	0.1119
340	bt_nllb_german	Prohibition of landmines	0.1119
340	bt_nllb_persian	Prohibition of landmines	0.1119
340	bt_nllb_chinese_yue	Banned mines	0.0869
340	bt_nllb_korean	Mine ban	0.0869
340	bt_nllb_russian	Prohibition of mining	0.0229
340	bt_nllb_tamil	Prohibition of mining	0.0229
340	bt_nllb_malay	Min Land is banned	0.0
340	bt_nllb_swahili	Preventing the Underground Pipes	0.0
341	-1	Airport Security	0.1908
341	bt_nllb_arabic	Airport security	0.1908
341	bt_nllb_chinese_yue	Airport security	0.1908
341	bt_nllb_french	Airport security	0.1908
341	bt_nllb_korean	Airport security	0.1908
341	bt_nllb_malay	Airport security	0.1908
341	bt_nllb_persian	Airport security	0.1908
341	bt_nllb_russian	Airport security	0.1908
341	bt_nllb_swahili	Airport Security	0.1908
341	bt_nllb_tamil	Airport security	0.1908
341	bt_nllb_german	Airport safety	0.0064
342	-1	Diplomatic Expulsion	0.0897
342	bt_nllb_arabic	The diplomatic expulsion	0.0897
342	bt_nllb_chinese_yue	Diplomatic expulsion	0.0897
342	bt_nllb_french	Diplomatic expulsion	0.0897
342	bt_nllb_korean	Diplomatic expulsion	0.0897
342	bt_nllb_malay	Diplomatic expulsion	0.0897
342	bt_nllb_russian	Diplomatic expulsion	0.0897
342	bt_nllb_tamil	Diplomatic expulsion	0.0897
342	bt_nllb_german	The Commission has already adopted a proposal for a directive on the protection of workers rights	0.0
342	bt_nllb_persian	Diplomatic firing	0.0
342	bt_nllb_swahili	International Exclusion	0.0
343	-1	Police Deaths	0.0007
343	bt_nllb_malay	Death of a cop	0.0046
343	bt_nllb_chinese_yue	The police are dead	0.0009
343	bt_nllb_korean	Police dead	0.0009
343	bt_nllb_persian	The police are dead	0.0009
343	bt_nllb_russian	The police are dead	0.0009
343	bt_nllb_arabic	Police deaths	0.0007
343	bt_nllb_french	The deaths of police	0.0007
343	bt_nllb_german	Police deaths	0.0007
343	bt_nllb_swahili	The Death of the Police	0.0007
343	bt_nllb_tamil	Police deaths	0.0007
344	-1	Abuses of E-Mail	0.1473
344	bt_nllb_malay	Breach of e mail	0.2841
344	bt_nllb_french	Abuse of e mail	0.1473
344	bt_nllb_german	Misuse of e mail	0.1358
344	bt_nllb_swahili	Misuse of E mail	0.1358
344	bt_nllb_arabic	Email abuse	0.0
344	bt_nllb_chinese_yue	Abuse of email	0.0
344	bt_nllb_korean	Email abuse	0.0
344	bt_nllb_persian	Misuse of email	0.0
344	bt_nllb_russian	The perversion of email	0.0
344	bt_nllb_tamil	Email use is misused	0.0
345	-1	Overseas Tobacco Sales	0.0707
345	bt_nllb_arabic	Tobacco sales outside	0.0775
345	bt_nllb_german	Overseas tobacco sales	0.0707
345	bt_nllb_french	Tobacco sales abroad	0.0655
345	bt_nllb_malay	Tobacco sales abroad	0.0655
345	bt_nllb_persian	The sale of tobacco abroad	0.0655
345	bt_nllb_russian	The sale of tobacco abroad	0.0655
345	bt_nllb_tamil	The sale of tobacco abroad	0.0655
345	bt_nllb_chinese_yue	I sell cigarettes abroad	0.0648
345	bt_nllb_korean	Foreign sale of tobacco	0.0235
345	bt_nllb_swahili	The Importance of Tobacco	0.0083
346	-1	Educational Standards	0.043
346	bt_nllb_arabic	Educational standards	0.043
346	bt_nllb_chinese_yue	The standard of education	0.043
346	bt_nllb_german	Education standards	0.043
346	bt_nllb_korean	The standard of education	0.043
346	bt_nllb_malay	Education Standards	0.043
346	bt_nllb_persian	Educational standards	0.043
346	bt_nllb_russian	The standards of education	0.043
346	bt_nllb_swahili	Educational Standards	0.043
346	bt_nllb_tamil	Educational standards	0.043
346	bt_nllb_french	The rules of education	0.0001
347	-1	Wildlife Extinction	0.0339
347	bt_nllb_chinese_yue	Wildlife is disappearing	0.0784
347	bt_nllb_korean	Extinction of the Wild	0.0771
347	bt_nllb_persian	Extinction of the wild	0.0771
347	bt_nllb_russian	Extinction of the wild	0.0771
347	bt_nllb_arabic	Extinction of wildlife	0.0339
347	bt_nllb_french	Extinction of the Wildlife	0.0339
347	bt_nllb_german	Extinction of the wildlife	0.0339
347	bt_nllb_tamil	The destruction of wild animals	0.0326
347	bt_nllb_swahili	The Extinction of Animals	0.0242
347	bt_nllb_malay	The Beast s Disaster	0.0
348	-1	Agoraphobia	0.81
348	bt_nllb_french	Agoraphobia	0.81
348	bt_nllb_german	Agoraphobia	0.81
348	bt_nllb_korean	Agoraphobia	0.81
348	bt_nllb_malay	Agoraphobia	0.81
348	bt_nllb_russian	The Agoraphobia	0.81
348	bt_nllb_arabic	Terrorism	0.0
348	bt_nllb_chinese_yue	It s a phobia	0.0
348	bt_nllb_persian	Agora phobia	0.0
348	bt_nllb_swahili	The disease of fear	0.0
