qid	order	query	bm25.map
605	-1	Great Britain health care	0.0415
606	-1	leg traps ban	0.3221
607	-1	human genetic code	0.1826
608	-1	taxing social security	0.0548
609	-1	per capita alcohol consumption	0.2655
610	-1	minimum wage adverse impact	0.0193
611	-1	Kurds Germany violence	0.1316
612	-1	Tibet protesters	0.3677
613	-1	Berlin wall disposal	0.1282
614	-1	Flavr Savr tomato	0.0554
615	-1	timber exports Asia	0.0635
616	-1	Volkswagen Mexico	0.7417
617	-1	Russia Cuba economy	0.1841
618	-1	Ayatollah Khomeini death	0.0618
619	-1	Winnie Mandela scandal	0.6183
620	-1	France nuclear testing	0.0545
621	-1	women ordained Church of England	0.3982
622	-1	price fixing	0.0453
623	-1	toxic chemical weapon	0.1641
624	-1	SDI Star Wars	0.2067
625	-1	arrests bombing WTC	0.0314
626	-1	human stampede	0.2396
627	-1	Russian food crisis	0.0044
628	-1	U.S. invasion of Panama	0.101
629	-1	abortion clinic attack	0.1961
630	-1	Gulf War Syndrome	0.7083
631	-1	Mandela South Africa President	0.0924
632	-1	southeast Asia tin mining	0.1807
633	-1	Welsh devolution	0.3969
634	-1	L-tryptophan deaths	0.6687
635	-1	doctor assisted suicides	0.5783
636	-1	jury duty exemptions	0.1066
637	-1	human growth hormone (HGH)	0.3733
638	-1	wrongful convictions	0.0219
639	-1	consumer on-line shopping	0.0963
640	-1	maternity leave policies	0.2132
641	-1	Valdez wildlife marine life	0.2542
642	-1	Tiananmen Square protesters	0.094
643	-1	salmon dams Pacific northwest	0.1195
644	-1	exotic animals import	0.0473
645	-1	software piracy	0.6058
646	-1	food stamps increase	0.1657
647	-1	windmill electricity	0.1907
648	-1	family leave law	0.1069
649	-1	computer viruses	0.5083
650	-1	tax evasion indicted	0.0496
651	-1	U.S. ethnic population	0.0
652	-1	OIC Balkans 1990s	0.2585
653	-1	ETA Basque terrorism	0.5224
654	-1	same-sex schools	0.131
655	-1	ADD diagnosis treatment	0.0
656	-1	lead poisoning children	0.0541
657	-1	school prayer banned	0.4004
658	-1	teenage pregnancy	0.0158
659	-1	cruise health safety	0.3277
660	-1	whale watching California	0.5684
661	-1	melanoma treatment causes	0.5522
662	-1	telemarketer protection	0.5603
663	-1	Agent Orange exposure	0.2557
664	-1	American Indian Museum	0.7871
665	-1	poverty Africa sub-Sahara	0.1831
666	-1	Thatcher resignation impact	0.0054
667	-1	unmarried-partner households	0.3002
668	-1	poverty, disease	0.3023
669	-1	Islamic Revolution	0.0359
670	-1	U.S. elections apathy	0.0057
671	-1	Salvation Army benefits	0.1895
673	-1	Soviet withdrawal Afghanistan	0.1748
674	-1	Greenpeace prosecuted	0.0924
675	-1	Olympics training swimming	0.2224
676	-1	poppy cultivation	0.1459
677	-1	Leaning Tower of Pisa	0.9128
678	-1	joint custody impact	0.1827
679	-1	opening adoption records	0.7167
680	-1	immigrants Spanish school	0.0425
681	-1	wind power location	0.2308
682	-1	adult immigrants English	0.2337
683	-1	Czechoslovakia breakup	0.024
684	-1	part-time benefits	0.0617
685	-1	Oscar winner selection	0.1891
686	-1	Argentina pegging dollar	0.2871
687	-1	Northern Ireland industry	0.2663
688	-1	non-U.S. media bias	0.0021
689	-1	family-planning aid	0.0516
690	-1	college education advantage	0.0
691	-1	clear-cutting forests	0.2883
692	-1	prostate cancer detection treatment	0.3289
693	-1	newspapers electronic media	0.2441
694	-1	compost pile	0.319
695	-1	white collar crime sentence	0.203
696	-1	safety plastic surgery	0.2982
697	-1	air traffic controller	0.0386
698	-1	literacy rates Africa	0.4077
699	-1	term limits	0.3469
700	-1	gasoline tax U.S.	0.0055
