qid	order	query	bm25.map
325	bt_nllb_chinese_yue	The cult s way of life	0.0144
325	bt_nllb_malay	Sect Lifestyle	0.0014
325	bt_nllb_russian	Sect lifestyle	0.0014
325	bt_nllb_french	Worship	0.0
325	bt_nllb_korean	How to Live in Worship	0.0
325	bt_nllb_persian	Religious lifestyle	0.0
325	bt_nllb_swahili	A Life of Worship	0.0
325	bt_nllb_tamil	What is the meaning of this article	0.0
326	-1	Ferry Sinkings	0.5265
326	bt_nllb_chinese_yue	The ferry sank	0.3292
326	bt_nllb_persian	The ship sank	0.0255
326	bt_nllb_french	The shipwrecks of the ferry	0.0149
326	bt_nllb_tamil	The bus is sinking	0.003
326	bt_nllb_russian	The boat sinks	0.0015
326	bt_nllb_swahili	A Sinking Boat	0.0015
326	bt_nllb_malay	Stop Stop	0.0
327	-1	Modern Slavery	0.1376
327	bt_nllb_korean	Modern slaves	0.0013
328	-1	Pope Beatifications	0.6158
328	bt_nllb_chinese_yue	The Pope declared him a saint	0.0692
328	bt_nllb_swahili	Privileges of the Pope	0.0237
328	bt_nllb_french	Blessings from the Pope	0.0153
328	bt_nllb_korean	Blessings of the Pope	0.0069
328	bt_nllb_russian	The Blessing of the Pope	0.0069
328	bt_nllb_tamil	The Pope s blessing	0.005
328	bt_nllb_arabic	The Pope s statements	0.0
328	bt_nllb_malay	The Meaning of the Whale	0.0
328	bt_nllb_persian	Congratulations Pop	0.0
329	-1	Mexican Air Pollution	0.2746
330	-1	Iran-Iraq Cooperation	0.0267
331	-1	World Bank Criticism	0.1867
331	bt_nllb_tamil	The World Bank Review	0.079
331	bt_nllb_russian	The World Bank s critics	0.0042
332	-1	Income Tax Evasion	0.0348
332	bt_nllb_arabic	Evading income tax	0.0224
332	bt_nllb_persian	Escape from income tax	0.0037
332	bt_nllb_russian	Escape from income tax	0.0037
332	bt_nllb_swahili	Avoiding Income Taxes	0.003
332	bt_nllb_tamil	Income Tax Avoidance	0.003
332	bt_nllb_korean	Income tax	0.0006
332	bt_nllb_chinese_yue	Tax avoidance	0.0002
332	bt_nllb_french	Tax avoidance	0.0002
332	bt_nllb_german	Income tax protection	0.0002
332	bt_nllb_malay	Income Tax Payments	0.0
333	-1	Antibiotics Bacteria Disease	0.2255
333	bt_nllb_malay	Antibiotics and Disease	0.1785
333	bt_nllb_arabic	Antibiotics are bacterial diseases	0.1258
333	bt_nllb_german	Antibiotics and bacterial disease	0.1258
333	bt_nllb_persian	Antibiotics are a bacterial disease	0.1258
333	bt_nllb_russian	Antibiotics and bacterial disease	0.1258
333	bt_nllb_swahili	Antibiotics and Bacterial Disease	0.1258
333	bt_nllb_chinese_yue	Antibiotics bacterial diseases and other diseases	0.1197
333	bt_nllb_tamil	The bacterial disease	0.0136
334	-1	Export Controls Cryptography	0.1111
334	bt_nllb_korean	Export control code	0.0056
334	bt_nllb_persian	Control of crypto exports	0.0
334	bt_nllb_russian	Control of the export of Cryptocurrency	0.0
334	bt_nllb_swahili	The following is a list of the countries of the European Union	0.0
335	-1	Adoptive Biological Parents	0.2591
335	bt_nllb_persian	Adoptive parents	0.257
335	bt_nllb_tamil	Adoptive parents	0.257
335	bt_nllb_chinese_yue	They are biological parents	0.1632
335	bt_nllb_russian	Adopters	0.1227
335	bt_nllb_swahili	Spiritual Parents	0.0
336	-1	Black Bear Attacks	0.033
336	bt_nllb_swahili	Attacks by Steel	0.0
337	-1	Viral Hepatitis	0.1614
337	bt_nllb_tamil	Hepatitis is a viral disease	0.1571
337	bt_nllb_swahili	The Viruses Against Uterine Cells	0.0024
338	-1	Risk of Aspirin	0.375
338	bt_nllb_arabic	The dangers of aspirin	0.1535
338	bt_nllb_korean	The dangers of aspirin	0.1535
338	bt_nllb_swahili	The Dangers of Aspirin	0.1535
338	bt_nllb_chinese_yue	The dangers of drugs	0.0
338	bt_nllb_tamil	The danger of Asparagus	0.0
339	-1	Alzheimer's Drug Treatment	0.2031
339	bt_nllb_german	Treatment of Alzheimer s disease	0.0816
339	bt_nllb_arabic	The cure for Alzheimer s	0.0784
339	bt_nllb_chinese_yue	Alzheimer s the cure	0.0784
339	bt_nllb_french	Treatment of Alzheimer s	0.0774
339	bt_nllb_malay	Treatment for Alzheimer s	0.0774
339	bt_nllb_persian	Treatment of Alzheimer s	0.0774
339	bt_nllb_russian	Treatment of Alzheimer s	0.0774
339	bt_nllb_korean	The treatment of Alzheimer s disease is medicated	0.039
339	bt_nllb_swahili	Drug Treatment	0.0052
339	bt_nllb_tamil	The following article will help you to understand the benefits of using medication	0.0
340	-1	Land Mine Ban	0.0848
340	bt_nllb_russian	Prohibition of mining	0.0229
340	bt_nllb_tamil	Prohibition of mining	0.0229
340	bt_nllb_malay	Min Land is banned	0.0
340	bt_nllb_swahili	Preventing the Underground Pipes	0.0
341	-1	Airport Security	0.1908
341	bt_nllb_german	Airport safety	0.0064
342	-1	Diplomatic Expulsion	0.0897
342	bt_nllb_german	The Commission has already adopted a proposal for a directive on the protection of workers rights	0.0
342	bt_nllb_persian	Diplomatic firing	0.0
342	bt_nllb_swahili	International Exclusion	0.0
343	-1	Police Deaths	0.0007
344	-1	Abuses of E-Mail	0.1473
344	bt_nllb_german	Misuse of e mail	0.1358
344	bt_nllb_swahili	Misuse of E mail	0.1358
344	bt_nllb_arabic	Email abuse	0.0
344	bt_nllb_chinese_yue	Abuse of email	0.0
344	bt_nllb_korean	Email abuse	0.0
344	bt_nllb_persian	Misuse of email	0.0
344	bt_nllb_russian	The perversion of email	0.0
344	bt_nllb_tamil	Email use is misused	0.0
345	-1	Overseas Tobacco Sales	0.0707
345	bt_nllb_french	Tobacco sales abroad	0.0655
345	bt_nllb_malay	Tobacco sales abroad	0.0655
345	bt_nllb_persian	The sale of tobacco abroad	0.0655
345	bt_nllb_russian	The sale of tobacco abroad	0.0655
345	bt_nllb_tamil	The sale of tobacco abroad	0.0655
345	bt_nllb_chinese_yue	I sell cigarettes abroad	0.0648
345	bt_nllb_korean	Foreign sale of tobacco	0.0235
345	bt_nllb_swahili	The Importance of Tobacco	0.0083
346	-1	Educational Standards	0.043
346	bt_nllb_french	The rules of education	0.0001
347	-1	Wildlife Extinction	0.0339
347	bt_nllb_tamil	The destruction of wild animals	0.0326
347	bt_nllb_swahili	The Extinction of Animals	0.0242
347	bt_nllb_malay	The Beast s Disaster	0.0
348	-1	Agoraphobia	0.81
348	bt_nllb_arabic	Terrorism	0.0
348	bt_nllb_chinese_yue	It s a phobia	0.0
348	bt_nllb_persian	Agora phobia	0.0
348	bt_nllb_swahili	The disease of fear	0.0
348	bt_nllb_tamil	The following article will help you to understand the problem	0.0
349	-1	Metabolism	0.1629
349	bt_nllb_chinese_yue	It s the metabolism	0.1485
349	bt_nllb_persian	I m a metabolic	0.122
349	bt_nllb_arabic	Food representation	0.0
349	bt_nllb_korean	The newcomer	0.0
349	bt_nllb_swahili	The warmth	0.0
349	bt_nllb_tamil	The first is the process of making a change	0.0
350	-1	Health and Computer Terminals	0.062
350	bt_nllb_arabic	Health products and computers	0.0212
350	bt_nllb_chinese_yue	Health and the end of the computer	0.0119
350	bt_nllb_russian	Healthcare terminals and computers	0.002
350	bt_nllb_swahili	Healthcare Devices and Computers	0.0
351	-1	Falkland petroleum exploration	0.3606
351	bt_nllb_korean	The exploration of the land	0.0
352	-1	British Chunnel impact	0.036
352	bt_nllb_malay	The British Chunnel Effect	0.0291
352	bt_nllb_swahili	The Effects of the British Chunnel	0.0291
352	bt_nllb_arabic	The influence of the British Channel	0.0165
352	bt_nllb_german	The influence of the British Channel	0.0165
352	bt_nllb_russian	The influence of the British Channel	0.0165
352	bt_nllb_korean	The influence of the English Channel	0.0022
352	bt_nllb_chinese_yue	The road crashes	0.0
352	bt_nllb_tamil	The British Subway Effect	0.0
353	-1	Antarctica exploration	0.1812
353	bt_nllb_arabic	Exploring the South Pole	0.0005
353	bt_nllb_persian	Exploration of the South Pole	0.0005
353	bt_nllb_german	The Commission shall adopt delegated acts in accordance with Article of this Regulation	0.0
354	-1	journalist risks	0.0088
354	bt_nllb_korean	The dangers of journalism	0.0002
354	bt_nllb_swahili	The dangers of journalism	0.0002
354	bt_nllb_tamil	The dangers of journalism	0.0002
354	bt_nllb_persian	The risk of journalism	0.0
355	-1	ocean remote sensing	0.1059
355	bt_nllb_chinese_yue	The ocean is remote	0.071
355	bt_nllb_swahili	sea remote sensing	0.0568
355	bt_nllb_persian	The ocean s re anesthesia	0.006
355	bt_nllb_russian	The ocean distance vision	0.0004
355	bt_nllb_german	The following information is provided	0.0
355	bt_nllb_tamil	The sea vision sensation	0.0
356	-1	postmenopausal estrogen Britain	0.0066
356	bt_nllb_french	postmenopausal estrogen in the UK	0.0065
356	bt_nllb_german	Postmenopausal estrogen in the UK	0.0065
356	bt_nllb_russian	postmenopausal estrogen of the UK	0.0065
356	bt_nllb_tamil	The U S government has been trying to get the U S to take a step back	0.0
357	-1	territorial waters dispute	0.1566
357	bt_nllb_chinese_yue	The sea is a dispute	0.0933
357	bt_nllb_persian	Differences on territorial waters	0.0356
357	bt_nllb_korean	Territorial disputes	0.0327
357	bt_nllb_arabic	Regional water dispute	0.0205
357	bt_nllb_swahili	District water discussion	0.0
357	bt_nllb_tamil	The problem of land based water	0.0
358	-1	blood-alcohol fatalities	0.1967
358	bt_nllb_tamil	The deaths were caused by blood alcohol	0.1848
359	-1	mutual fund predictors	0.0104
359	bt_nllb_french	forecasters of mutual funds	0.0082
359	bt_nllb_korean	Mutual fund forecasts	0.0082
359	bt_nllb_german	The following table shows the main factors	0.0013
359	bt_nllb_tamil	Mutual financial forecasters	0.0004
359	bt_nllb_arabic	The expectations in the investment funds	0.0
359	bt_nllb_malay	Predictions of joint funds	0.0
359	bt_nllb_persian	The forecasters of investment funds	0.0
359	bt_nllb_swahili	predictors of joint currencies	0.0
360	-1	drug legalization benefits	0.0445
360	bt_nllb_swahili	legal benefits of medicines	0.0004
361	-1	clothing sweatshops	0.2788
361	bt_nllb_arabic	Clothing shops	0.0067
361	bt_nllb_chinese_yue	The clothing factory	0.0
361	bt_nllb_french	clothing workshops	0.0
361	bt_nllb_german	Clothing stores	0.0
361	bt_nllb_korean	Get your clothes on	0.0
361	bt_nllb_malay	clothing store	0.0
361	bt_nllb_persian	Clothing stores	0.0
361	bt_nllb_russian	clothes	0.0
361	bt_nllb_swahili	clothing stores	0.0
361	bt_nllb_tamil	Clothing factories	0.0
362	-1	human smuggling	0.0532
362	bt_nllb_arabic	Smuggling people	0.0243
362	bt_nllb_russian	smuggling of people	0.0243
362	bt_nllb_french	Trafficking in persons	0.0007
362	bt_nllb_korean	Trafficking in persons	0.0007
362	bt_nllb_chinese_yue	Human trafficking	0.0
362	bt_nllb_german	Human trafficking	0.0
362	bt_nllb_malay	human trafficking	0.0
362	bt_nllb_persian	Human trafficking	0.0
362	bt_nllb_swahili	Human trafficking	0.0
362	bt_nllb_tamil	Human trafficking	0.0
363	-1	transportation tunnel disasters	0.0159
363	bt_nllb_chinese_yue	Traffic accidents	0.0
363	bt_nllb_german	Disturbances in the transport channel	0.0
363	bt_nllb_swahili	disasters of the dam s canals	0.0
364	-1	rabies	0.5187
364	bt_nllb_chinese_yue	Rabies is a disease	0.5149
364	bt_nllb_arabic	It s ridiculous	0.0
364	bt_nllb_french	the rage	0.0
364	bt_nllb_korean	The Mad Men	0.0
364	bt_nllb_persian	Your anger	0.0
364	bt_nllb_russian	The rage	0.0
364	bt_nllb_swahili	paralysis	0.0
364	bt_nllb_tamil	galley	0.0
365	-1	El Nino	0.5743
365	bt_nllb_arabic	The Enno	0.0
365	bt_nllb_chinese_yue	Ernesto is the one	0.0
365	bt_nllb_french	The neon	0.0
366	-1	commercial cyanide uses	0.3351
366	bt_nllb_chinese_yue	Commercial use	0.0
367	-1	piracy	0.0174
367	bt_nllb_chinese_yue	Piracy is a crime	0.0158
367	bt_nllb_korean	The pirate act	0.0022
367	bt_nllb_arabic	The pirate	0.0017
367	bt_nllb_french	The Pirate	0.0017
367	bt_nllb_persian	The pirate	0.0017
367	bt_nllb_russian	The Pirate	0.0017
367	bt_nllb_tamil	Navy	0.0011
367	bt_nllb_german	The Commission	0.0
367	bt_nllb_malay	The robbers	0.0
367	bt_nllb_swahili	crime	0.0
368	-1	in vitro fertilization	0.3464
368	bt_nllb_arabic	Infertilization in the virus	0.0265
368	bt_nllb_chinese_yue	Outdoor fertilization	0.0051
368	bt_nllb_swahili	The reproduction of creatures	0.0023
368	bt_nllb_korean	Modified by bit	0.0
368	bt_nllb_persian	Encoding in the test	0.0
369	-1	anorexia nervosa bulimia	0.2574
369	bt_nllb_german	anorexia nervosa bulimia and other	0.2538
369	bt_nllb_chinese_yue	Dieting disorders and bipolar disorder	0.1942
369	bt_nllb_tamil	Anorexia nervosa is a common cause of pneumonia	0.1624
369	bt_nllb_french	bulimia anorexia nervous system	0.1217
369	bt_nllb_persian	Nervous and tired insomnia	0.0015
369	bt_nllb_arabic	Neural dysfunction of the polymerase chain reaction	0.0
369	bt_nllb_korean	I have a nervous breakdown	0.0
370	-1	food/drug laws	0.0024
370	bt_nllb_swahili	food blood laws	0.0004
371	-1	health insurance holistic	0.0
372	-1	Native American casino	0.1062
372	bt_nllb_arabic	The original American casino	0.042
372	bt_nllb_malay	The original American casino	0.042
372	bt_nllb_german	Local casino	0.0153
373	-1	encryption equipment export	0.1161
373	bt_nllb_swahili	outside of encryption equipment	0.0591
373	bt_nllb_korean	Export of cryptographic equipment	0.0125
373	bt_nllb_russian	Export of cipher substitution	0.0
374	-1	Nobel prize winners	0.0628
374	bt_nllb_german	Nobel laureates	0.058
374	bt_nllb_russian	Nobel laureates	0.058
375	-1	hydrogen energy	0.1679
375	bt_nllb_chinese_yue	Air	0.0
376	-1	World Court	0.0166
376	bt_nllb_german	Court of Justice	0.0002
377	-1	cigar smoking	0.253
377	bt_nllb_tamil	Smoking tobacco	0.0037
377	bt_nllb_chinese_yue	I smoke	0.0036
377	bt_nllb_german	Smoking of cigarettes	0.0026
377	bt_nllb_malay	Smoking a cigarette	0.0026
377	bt_nllb_russian	smoking a cigarette	0.0026
377	bt_nllb_korean	Smoking is a big deal	0.0012
377	bt_nllb_persian	Smoking is a big deal	0.0012
377	bt_nllb_arabic	Smoking	0.0003
377	bt_nllb_swahili	smoking	0.0003
378	-1	euro opposition	0.0003
378	bt_nllb_german	The euro resistance	0.0
378	bt_nllb_tamil	Anti euro	0.0
379	-1	mainstreaming	0.0664
379	bt_nllb_arabic	The integration	0.0
379	bt_nllb_chinese_yue	It s a combination	0.0
379	bt_nllb_french	integration	0.0
379	bt_nllb_german	The Commission shall adopt a decision on the following	0.0
379	bt_nllb_korean	Integration	0.0
379	bt_nllb_malay	control	0.0
379	bt_nllb_persian	Continuous	0.0
379	bt_nllb_russian	integration	0.0
379	bt_nllb_swahili	to insert	0.0
379	bt_nllb_tamil	spread	0.0
380	-1	obesity medical treatment	0.2101
380	bt_nllb_arabic	Medical treatment for depression	0.0
380	bt_nllb_swahili	treatment of the terminal illness	0.0
381	-1	alternative medicine	0.0459
381	bt_nllb_chinese_yue	It s a substitute for medicine	0.0
381	bt_nllb_korean	Other medicines	0.0
382	-1	hydrogen fuel automobiles	0.5061
382	bt_nllb_arabic	Hydrogen fueled cars	0.466
382	bt_nllb_korean	Hydrogen fuel cars	0.466
382	bt_nllb_malay	hydrogen fuel vehicles	0.4454
382	bt_nllb_persian	Hydrogen fuel vehicles	0.4454
382	bt_nllb_russian	hydrogen fuel vehicles	0.4454
382	bt_nllb_swahili	hydrogen fuel vehicles	0.4454
382	bt_nllb_tamil	Hydrogen Fuel Vehicles	0.4454
382	bt_nllb_german	Hydrogen vehicles	0.3218
382	bt_nllb_french	Hydrogen fuelled vehicles	0.2745
382	bt_nllb_chinese_yue	Fuel cars	0.0406
383	-1	mental illness drugs	0.0132
383	bt_nllb_german	Drugs for mental health	0.0071
383	bt_nllb_french	medicines for mental illness	0.0064
383	bt_nllb_tamil	The psychological drugs	0.0036
383	bt_nllb_malay	mental illness	0.0003
383	bt_nllb_swahili	drugs	0.0002
384	-1	space station moon	0.1
385	-1	hybrid fuel cars	0.2788
385	bt_nllb_chinese_yue	Hybrid cars	0.2663
385	bt_nllb_german	Hybrid vehicles	0.2602
385	bt_nllb_malay	hybrid fuel	0.1213
385	bt_nllb_persian	Combined fuel cars	0.0211
385	bt_nllb_arabic	Fuel cars are homeless	0.0023
386	-1	teaching disabled children	0.0231
386	bt_nllb_arabic	Education of children with disabilities	0.0167
386	bt_nllb_french	education of disabled children	0.0167
386	bt_nllb_german	Education for children with disabilities	0.0167
386	bt_nllb_korean	Education for Disabled Children	0.0167
386	bt_nllb_russian	education of children with disabilities	0.0167
387	-1	radioactive waste	0.0554
387	bt_nllb_swahili	Radioactive fuel	0.0469
387	bt_nllb_tamil	Radiation waste	0.0106
387	bt_nllb_persian	The radiation	0.0
388	-1	organic soil enhancement	0.0173
388	bt_nllb_arabic	Organic soil reinforcement	0.0166
388	bt_nllb_german	organic soil extraction	0.0159
388	bt_nllb_korean	Organic Soil Promotion	0.0125
389	-1	illegal technology transfer	0.0173
389	bt_nllb_tamil	Illegal technology exchange	0.01
389	bt_nllb_chinese_yue	Illegal transportation technology	0.0009
389	bt_nllb_malay	unauthorized technology transfer	0.0002
390	-1	orphan drugs	0.0736
390	bt_nllb_chinese_yue	Orphan medicine	0.0156
390	bt_nllb_swahili	medicines for orphans	0.0156
390	bt_nllb_tamil	Orphan medicines	0.0156
390	bt_nllb_german	Orphans	0.0054
391	-1	R&D drug prices	0.2009
391	bt_nllb_malay	R D costs of medicines	0.1271
391	bt_nllb_german	Price for research and development of medicinal products	0.1051
391	bt_nllb_russian	R D prices	0.0388
391	bt_nllb_arabic	Research and development	0.0005
392	-1	robotics	0.2847
392	bt_nllb_german	Other vehicles	0.0032
393	-1	mercy killing	0.0541
393	bt_nllb_french	murder of mercy	0.0174
393	bt_nllb_korean	Murder of mercy	0.0174
393	bt_nllb_persian	A merciful murder	0.0174
393	bt_nllb_malay	Killing with compassion	0.0111
393	bt_nllb_german	Mercy	0.0019
393	bt_nllb_russian	mercy	0.0019
393	bt_nllb_tamil	The Bible says that the wicked will be put to death	0.0
394	-1	home schooling	0.0105
394	bt_nllb_french	home education	0.0078
394	bt_nllb_korean	Home education	0.0078
394	bt_nllb_swahili	home education	0.0078
394	bt_nllb_german	Home	0.0
395	-1	tourism	0.0297
395	bt_nllb_chinese_yue	Traveling	0.0
396	-1	sick building syndrome	0.1426
396	bt_nllb_swahili	building sickness	0.1123
396	bt_nllb_chinese_yue	The sick room syndrome	0.1118
396	bt_nllb_tamil	Ill building disease	0.019
396	bt_nllb_german	Disease and building syndrome	0.0067
396	bt_nllb_russian	building disease syndrome	0.0067
396	bt_nllb_arabic	The patient syndrome	0.0
397	-1	automobile recalls	0.0098
397	bt_nllb_chinese_yue	The car warns	0.0
397	bt_nllb_french	car reminders	0.0
397	bt_nllb_german	Car disabilities	0.0
397	bt_nllb_korean	Car recovery	0.0
397	bt_nllb_malay	return of the car	0.0
397	bt_nllb_persian	The car inspector	0.0
397	bt_nllb_russian	The car reviews	0.0
397	bt_nllb_swahili	remembering cars	0.0
398	-1	dismantling Europe's arsenal	0.0117
398	bt_nllb_arabic	Dismantling the arsenal of Europe	0.0032
398	bt_nllb_malay	breaking up the European weapons	0.0019
398	bt_nllb_persian	The destruction of the European arsenal	0.0013
398	bt_nllb_russian	The destruction of the European arsenal	0.0013
398	bt_nllb_tamil	The European Arsenal is being dismantled	0.0007
398	bt_nllb_french	dismantling of the European arsenal	0.0006
398	bt_nllb_swahili	the destruction of European weapons	0.0003
398	bt_nllb_german	The Commission has asked the Commission to discuss the	0.0
399	-1	oceanographic vessels	0.134
399	bt_nllb_arabic	The ocean ships	0.0175
399	bt_nllb_french	ocean going vessels	0.0129
399	bt_nllb_german	Sea going vessels	0.0045
399	bt_nllb_chinese_yue	Marine ships	0.0004
399	bt_nllb_swahili	ships of the sea	0.0
399	bt_nllb_tamil	Ships of the sea	0.0
400	-1	Amazon rain forest	0.2689
400	bt_nllb_arabic	The Amazon rainforest	0.2668
400	bt_nllb_chinese_yue	The Amazon rainforest	0.2668
400	bt_nllb_french	The Amazon Rainforest	0.2668
400	bt_nllb_german	The Amazon rainforest	0.2668
400	bt_nllb_korean	The Amazon rainforest	0.2668
400	bt_nllb_malay	The Amazon rainforest	0.2668
400	bt_nllb_persian	The Amazon rainforest	0.2668
400	bt_nllb_russian	The Amazon rainforest	0.2668
400	bt_nllb_swahili	The Amazon rainforest	0.2668
400	bt_nllb_tamil	The Amazon Rainforest	0.2668
401	-1	foreign minorities, Germany	0.0123
401	bt_nllb_korean	Foreign language minorities Germany	0.0112
