qid	order	query	qld.map
114	wiki.topn3	adobe indian houses buildings structures construction material adobe buildings structures pueblos adobe indigenous peoples united states native american topics native american history native americans united states houses residential area building house	0.0219
115	-1	pacific northwest laboratory	0.125
115	bt_nllb_arabic	Pacific Northwest lab	0.25
115	bt_nllb_persian	Pacific Northwest lab	0.25
115	wordnet.topn3	pacific northwest laboratory peaceable Pacific Ocean northwestward science lab lab	0.25
116	-1	california franchise tax board	0.0836
116	conceptluster.topn5.3.qld	california franchise tax board california franchise tax board git object	0.0839
117	-1	dangers of asbestos	0.0449
117	tagmee.topn3	dangers asbestos Risk Asbestos	0.0808
117	conceptluster.topn5.3.bm25	dangers asbestos asbestos risk death cellulos carbon restringido video	0.0756
117	conceptluster.topn5.3.qld	dangers asbestos risk asbestos git object	0.0749
117	word2vec.topn3	dangers asbestos perils hazards asbestos containing asbestos related	0.0715
117	sensedisambiguation	dangers risk of asbestos	0.0559
117	relevancefeedback.topn10.qld	dangers of asbestos asbesto cancer	0.0496
117	conceptnet.topn3	dangers asbestos chrysotile	0.0453
118	-1	poem in your pocket day	0.0672
119	-1	interview thank you	0.092
120	-1	tv on computer	0.0181
120	glove.topn3	tv computer television broadcast software	0.0372
120	tagmee.topn3	tv computer Television Computer	0.0362
120	conceptluster.topn5.3.qld	tv computer television computer git object	0.019
121	-1	sit and reach test	0.063
122	-1	culpeper national cemetery	0.0169
122	termluster.topn5.3.bm25	culpeper national cemetery death cellulos carbon restringido video	0.1053
122	docluster.topn10.3.bm25	culpeper national cemetery death cellulos carbon restringido video life trivia obama organ	0.105
122	stem.paicehusk	culpep nat cemetery	0.0205
122	relevancefeedback.topn10.bm25	culpeper national cemetery culpep counti cemeteri tour stop va	0.0192
123	-1	von willebrand disease	0.2171
123	bt_nllb_chinese_yue	Von Willebrand s disease is the most common	0.2452
123	conceptluster.topn5.3.bm25	von willebrand disease von willebrand disease death cellulos carbon restringido video	0.2265
123	conceptluster.topn5.3.qld	von willebrand disease von willebrand disease git object	0.2202
124	-1	bowflex power pro	0.0579
124	tagmee.topn3	bowflex power pro Bowflex	0.0719
124	conceptluster.topn5.3.qld	bowflex power pro bowflex git object	0.0687
124	wiki.topn3	bowflex power pro activity tracker shapeways channel stuffing bowflex	0.0674
124	conceptluster.topn5.3.bm25	bowflex power pro bowflex death cellulos carbon restringido video	0.0631
125	-1	butter and margarine	0.1224
125	conceptluster.topn5.3.qld	butter margarine butter margarine git object	0.124
126	-1	us capitol map	0.0
126	wordnet.topn3	us capitol map u uracil Capitol Building mathematical function represent	0.02
126	wordnet.topn3.replace	u uracil Capitol Building mathematical function represent	0.0033
127	-1	dutchess county tourism	0.1436
127	relevancefeedback.topn10.bm25	dutchess county tourism counti vassar http tour	0.1846
128	-1	atypical squamous cells	0.0521
129	-1	iowa food stamp program	0.0004
129	tagmee.topn3	iowa food stamp program Iowa Supplemental Nutrition Assistance Program	0.002
129	conceptluster.topn5.3.bm25	iowa food stamp program iowa supplemental nutrition assistance program death cellulos carbon restringido video	0.0019
129	conceptluster.topn5.3.qld	iowa food stamp program iowa supplemental nutrition assistance program git object	0.0019
129	bt_nllb_swahili	Iowa s food hand program	0.0018
129	anchor.topn3	iowa food stamp program iowa histori iowa educ mus catin neophobia food foods cross solfar postag neopost web en programming attack programming kbounc programming histori	0.0013
129	relevancefeedback.topn10.bm25	iowa food stamp program coin depart charl corn state nutrit kb	0.0008
129	relevancefeedback.topn10.qld	iowa food stamp program depart state coin notic	0.0005
130	-1	fact on uranus	0.1547
131	-1	equal opportunity employer	0.0054
131	relevancefeedback.topn10.bm25	equal opportunity employer action district hyanni engin nsw employ disabl	0.25
131	stem.porter2	equal opportun employ	0.025
131	relevancefeedback.topn10.qld	equal opportunity employer women action practic employ	0.0114
132	-1	mothers day songs	0.0164
132	sensedisambiguation.replace	mother day sung	0.098
132	sensedisambiguation	mothers mother day songs sung	0.0934
132	relevancefeedback.topn10.qld	mothers day songs dai mother i song	0.0264
133	-1	all men are created equal	0.0498
133	wiki.topn3	men created equal life liberty thpursuit happiness virginia declaration rights act thgradual abolition slavery men created equal	0.1369
133	wiki.topn3.replace	life liberty thpursuit happiness virginia declaration rights act thgradual abolition slavery men created equal	0.0957
134	-1	electronic skeet shoot	0.0
135	-1	source of the nile	0.0
135	conceptluster.topn5.3.qld	source nile nile git object	0.0041
136	-1	american military university	0.0
137	-1	rock and gem shows	0.0972
138	-1	jax chemical company	0.1761
138	sensedisambiguation.replace	jax chemical ship s company	0.2577
139	-1	rocky mountain news	0.0159
139	wiki.topn3	rocky mountain news defunct newspapers colorado thdenver post media denver colorado rocky mountain news	0.128
139	wiki.topn3.replace	defunct newspapers colorado thdenver post media denver colorado rocky mountain news	0.1035
139	bt_nllb_arabic	News from the Rockies	0.0481
140	-1	east ridge high school	0.0
141	-1	va dmv registration	0.1021
141	sensedisambiguation.replace	virginia dmv registration	0.1136
142	-1	illinois state tax	0.0616
142	conceptnet.topn3	illinois state tax Moline government money payment	0.2242
142	bt_nllb_chinese_yue	Illinois tax rate	0.1357
142	relevancefeedback.topn10.bm25	illinois state tax illinoi	0.1308
142	relevancefeedback.topn10.qld	illinois state tax illinoi	0.1308
142	wiki.topn3	illinois state tax illinois county seats illinois chicago illinois original jurisdiction resolution law united states administrativlaw state government standard deduction k clayton antitrust act taxation united states	0.0773
143	-1	arkadelphia health club	0.0
144	-1	trombone for sale	0.0738
145	-1	vines for shade	0.075
146	-1	sherwood regional library	0.1638
147	-1	tangible personal property tax	0.2413
147	relevancefeedback.topn10.qld	tangible personal property tax properti vehicl person	0.3212
148	-1	martha stewart and imclone	0.2405
148	wiki.topn3	martha stewart imclone money magazine amanda hesser brandweek martha stewart health maintenancorganization corporatraid pharmaceutical research manufacturers america imclone systems	0.3088
148	glove.topn3	martha stewart imclone stewart lehf campbell payne waksal genentech	0.2626
148	docluster.topn10.3.bm25	martha stewart and imclone death cellulos carbon restringido video life trivia obama organ	0.2584
148	tagmee.topn3	martha stewart imclone Martha Stewart ImClone Systems	0.2522
148	tagmee.topn3.replace	Martha Stewart ImClone Systems	0.2506
148	conceptluster.topn5.3.qld	martha stewart imclone martha stewart imclone systems git object	0.2458
148	conceptluster.topn5.3.bm25	martha stewart imclone imclone systems martha stewart death cellulos carbon restringido video	0.241
149	-1	uplift at yellowstone national park	0.1204
149	word2vec.topn3	uplift yellowstone national park yosemite supervolcano super volcano regional international local parkland	0.2319
149	word2vec.topn3.replace	uplift yosemite supervolcano super volcano regional international local parkland	0.1535
149	glove.topn3	uplift yellowstone national park js em yosemite elk public adjacent	0.1478
149	relevancefeedback.topn10.bm25	uplift at yellowstone national park yellowston	0.1323
149	relevancefeedback.topn10.qld	uplift at yellowstone national park yellowston	0.1323
149	docluster.topn10.3.qld	uplift at yellowstone national park git object trivia	0.1226
149	termluster.topn5.3.qld	uplift yellowstone national park git object	0.1205
150	-1	tn highway patrol	0.0061
150	relevancefeedback.topn10.bm25	tn highway patrol state crash safeti new offic	0.0109
150	sensedisambiguation	tn tennessee highway patrol	0.0076
151	-1	403b	0.0
151	rm3.topn10.10.0.5.bm25	403b	0.0927
151	rm3.topn10.10.0.5.qld	403b	0.0927
151	wiki.topn3	b plan federal employees retirement system roth k b	0.0551
151	wiki.topn3.replace	plan federal employees retirement system roth k b	0.0138
151	word2vec.topn3	b participant directed retirement savings	0.0043
151	word2vec.topn3.replace	participant directed retirement savings	0.004
151	relevancefeedback.topn10.bm25	b plan r form sai loan contribut download	0.0011
152	-1	angular cheilitis	0.0
153	-1	pocono	0.2146
154	-1	figs	0.0205
154	bt_nllb_tamil	The fig trees	0.0579
155	-1	last supper painting	0.1826
155	conceptluster.topn5.3.qld	last supper painting last supper painting git object	0.1912
156	-1	university of phoenix	0.0746
156	anchor.topn3	university phoenix aplagaria gaethof ex phoenix	0.0762
157	-1	the beatles rock band	0.0032
157	tagmee.topn3.replace	The Beatles album The Beatles Rock Band	0.1441
157	conceptluster.topn5.3.qld	beatles rock band beatles album beatles rock band git object	0.1264
