qid	order	query	qld.map
143	-1	arkadelphia health club	0.0
144	-1	trombone for sale	0.0738
145	-1	vines for shade	0.075
146	-1	sherwood regional library	0.1638
147	-1	tangible personal property tax	0.2413
148	-1	martha stewart and imclone	0.2405
149	-1	uplift at yellowstone national park	0.1204
150	-1	tn highway patrol	0.0061
151	-1	403b	0.0
152	-1	angular cheilitis	0.0
153	-1	pocono	0.2146
154	-1	figs	0.0205
155	-1	last supper painting	0.1826
156	-1	university of phoenix	0.0746
157	-1	the beatles rock band	0.0032
158	-1	septic system design	0.3468
159	-1	porterville	0.2394
160	-1	grilling	0.0058
161	-1	furniture for small spaces	0.0284
162	-1	dnr	0.025
163	-1	arkansas	0.0022
164	-1	hobby stores	0.0058
165	-1	blue throated hummingbird	0.0009
166	-1	computer programming	0.0018
167	-1	barbados	0.0005
168	-1	lipoma	0.2925
169	-1	battles in the civil war	0.0114
170	-1	scooters	0.0
171	-1	ron howard	0.1014
172	-1	becoming a paralegal	0.0913
173	-1	hip fractures	0.3086
174	-1	rock art	0.0799
175	-1	signs of a heartattack	0.0255
176	-1	weather strip	0.0
177	-1	best long term care insurance	0.0418
178	-1	pork tenderloin	0.0373
179	-1	black history	0.0165
180	-1	newyork hotels	0.0018
181	-1	old coins	0.0176
182	-1	quit smoking	0.0585
183	-1	kansas city mo	0.0004
184	-1	civil right movement	0.0264
185	-1	credit report	0.0005
186	-1	unc	0.0073
187	-1	vanuatu	0.0192
188	-1	internet phone service	0.0
189	-1	gs pay rate	0.0045
190	-1	brooks brothers clearance	0.0651
191	-1	churchill downs	0.0627
192	-1	condos in florida	0.009
193	-1	dog clean up bags	0.0902
194	-1	designer dog breeds	0.8316
195	-1	pressure washers	0.0
196	-1	sore throat	0.1158
197	-1	idaho state flower	0.0867
198	-1	indiana state fairgrounds	0.164
199	-1	fybromyalgia	0.0082
200	-1	ontario california airport	0.1668
