qid	order	query	qld.map
25	bt_nllb_arabic	The key	0.0
25	bt_nllb_chinese_yue	Acid	0.0
25	bt_nllb_german	Other	0.0
25	bt_nllb_persian	I m going to take a look	0.0
25	bt_nllb_tamil	Eclidis	0.0
26	-1	lower heart rate	0.0761
26	bt_bing_korean	Low heart rate	0.0103
26	bt_bing_swahili	Low heart rate	0.0103
26	bt_nllb_swahili	low heart rate	0.0103
26	bt_bing_arabic	Decreased heart rate	0.0101
26	bt_bing_french	Decreased heart rate	0.0101
26	bt_bing_russian	decreased heart rate	0.0101
26	bt_nllb_russian	decreased heart rate	0.0101
26	bt_nllb_tamil	Heart rate decreases	0.0101
26	bt_bing_tamil	Reduced heart rate	0.006
26	bt_nllb_chinese_yue	My heart is racing	0.0
27	-1	starbucks	0.0508
27	bt_nllb_malay	Starbucks is a great place to start	0.0078
27	bt_nllb_arabic	I m not	0.0
27	bt_nllb_french	the stars	0.0
27	bt_nllb_german	Other articles of heading No	0.0
27	bt_nllb_korean	I m not going to say	0.0
27	bt_nllb_persian	I m going to start	0.0
28	-1	inuyasha	0.0419
28	bt_nllb_chinese_yue	Inouasha	0.0
28	bt_nllb_french	at the same time	0.0
28	bt_nllb_korean	I m not going to lie	0.0
28	bt_nllb_russian	Innuendous	0.0
28	bt_nllb_swahili	It s a fire	0.0
29	-1	ps 2 games	0.013
3	-1	getting organized	0.0772
3	bt_nllb_chinese_yue	Organize yourself	0.0041
3	bt_nllb_tamil	How to Organize	0.0009
3	bt_bing_arabic	marshalling	0.0
3	bt_bing_chinese_simplified	In order	0.0
3	bt_bing_german	Organize	0.0
3	bt_bing_malay	Orderly	0.0
3	bt_bing_persian	Organized	0.0
3	bt_bing_russian	How to Clean Up	0.0
3	bt_bing_swahili	Organized	0.0
3	bt_nllb_arabic	The organization	0.0
3	bt_nllb_french	get settled	0.0
3	bt_nllb_german	to organize themselves	0.0
3	bt_nllb_malay	organized	0.0
3	bt_nllb_persian	They re organized	0.0
3	bt_nllb_russian	organizing	0.0
3	bt_nllb_swahili	to be organized	0.0
30	-1	diabetes education	0.0551
30	bt_nllb_german	Education in the field of diabetes	0.0273
30	bt_nllb_russian	education in the field of diabetes	0.0273
31	-1	atari	0.1633
31	bt_nllb_korean	Atari please	0.0608
31	bt_nllb_arabic	I m not going to	0.0
31	bt_nllb_chinese_yue	Itari	0.0
31	bt_nllb_french	the flow rate	0.0
31	bt_nllb_german	Other	0.0
31	bt_nllb_persian	You know you re a father	0.0
31	bt_nllb_russian	The atrium	0.0
31	bt_nllb_swahili	the heavens	0.0
31	bt_nllb_tamil	the battery	0.0
32	-1	website design hosting	0.0272
32	bt_nllb_arabic	Hosting the site design	0.0065
32	bt_bing_arabic	Web Design Hosting	0.0047
32	bt_bing_swahili	web design host	0.0047
32	bt_bing_tamil	Web Design Hosting	0.0047
32	bt_nllb_french	web design hosting	0.0047
32	bt_nllb_german	Web design hosting	0.0047
32	bt_nllb_korean	Web design hosting	0.0047
32	bt_nllb_persian	Web design hosting	0.0047
32	bt_nllb_swahili	web design host	0.0047
32	bt_nllb_tamil	Web design hosting	0.0047
32	bt_nllb_chinese_yue	Design hosting and hosting	0.0033
32	bt_bing_persian	Web Hosting	0.0
32	bt_nllb_russian	Web hosting	0.0
33	-1	elliptical trainer	0.1452
33	bt_bing_chinese_simplified	Elliptical	0.0892
33	bt_bing_french	elliptical cross trainer	0.0848
33	bt_bing_arabic	Elliptical coach	0.0113
33	bt_nllb_russian	The elliptical coach	0.0113
33	bt_bing_malay	Ellipsed trainer	0.0094
33	bt_nllb_korean	The Eliptic Trainer	0.0054
33	bt_bing_tamil	Ellipsis Trainer	0.0
33	bt_nllb_arabic	The purple trainer	0.0
33	bt_nllb_chinese_yue	Form training	0.0
33	bt_nllb_tamil	The elephant training	0.0
34	-1	cell phones	0.0078
34	bt_bing_arabic	Phones	0.0001
34	bt_bing_french	Phones	0.0001
34	bt_nllb_chinese_yue	The phone	0.0001
34	bt_nllb_korean	I m going to use my cell phone	0.0001
34	bt_bing_malay	mobile phone	0.0
34	bt_bing_persian	Mobile	0.0
34	bt_bing_swahili	Mobile phones	0.0
34	bt_nllb_french	mobile phones	0.0
34	bt_nllb_german	Mobile phones	0.0
34	bt_nllb_russian	The mobile phones	0.0
34	bt_nllb_swahili	mobile phones	0.0
35	-1	hoboken	0.2209
35	bt_nllb_arabic	Hopokin	0.0
35	bt_nllb_chinese_yue	It s not	0.0
35	bt_nllb_french	happiness	0.0
35	bt_nllb_german	Keyword	0.0
35	bt_nllb_malay	excited	0.0
35	bt_nllb_russian	The match	0.0
35	bt_nllb_tamil	Hopkone	0.0
36	-1	gps	0.0343
36	bt_bing_chinese_simplified	global positioning system	0.0006
36	bt_nllb_korean	GPS is on the way	0.0004
36	bt_bing_korean	Safe Safes	0.0
36	bt_nllb_arabic	The information detectors	0.0
36	bt_nllb_chinese_yue	GPS is the key	0.0
37	-1	pampered chef	0.0349
37	bt_bing_malay	pampered cook	0.0032
37	bt_bing_arabic	Spoiled Chef	0.0
37	bt_bing_german	spoiled chef	0.0
37	bt_bing_persian	Chef Pomperd	0.0
37	bt_bing_russian	Spoiled Chef	0.0
37	bt_bing_swahili	The Chef is a Chef	0.0
37	bt_bing_tamil	Beloved Chef	0.0
37	bt_nllb_arabic	A cooking obsessed	0.0
37	bt_nllb_chinese_yue	The teacher of eating	0.0
37	bt_nllb_french	lazy cook	0.0
37	bt_nllb_german	Nice cook	0.0
37	bt_nllb_korean	A cook	0.0
37	bt_nllb_malay	The series chef	0.0
37	bt_nllb_persian	She s a great cook	0.0
37	bt_nllb_russian	The fat chef	0.0
37	bt_nllb_swahili	A lovely chef	0.0
37	bt_nllb_tamil	The cook is a delightful cook	0.0
38	-1	dogs for adoption	0.0265
38	bt_bing_arabic	For adoption	0.0
38	bt_nllb_chinese_yue	Keeping dogs	0.0
38	bt_nllb_persian	Dogs for the well	0.0
38	bt_nllb_swahili	breeding dog	0.0
38	bt_nllb_tamil	Dogs to Be Raised	0.0
39	-1	disneyland hotel	0.0325
4	-1	toilet	0.0424
4	bt_bing_chinese_simplified	lavatory	0.0
4	bt_nllb_korean	The bathroom	0.0
40	-1	michworks	0.0397
40	bt_bing_chinese_simplified	Michworks Inc	0.0347
40	bt_bing_arabic	MicWorks	0.0
40	bt_bing_korean	MIHIWORKS	0.0
40	bt_bing_persian	Mix	0.0
40	bt_bing_russian	Meechworks	0.0
40	bt_bing_tamil	Misworks	0.0
40	bt_nllb_arabic	Projects	0.0
40	bt_nllb_chinese_yue	The factory	0.0
40	bt_nllb_french	the factories	0.0
40	bt_nllb_german	Meworks	0.0
40	bt_nllb_korean	The Mitchwork	0.0
40	bt_nllb_malay	work	0.0
40	bt_nllb_persian	Industrial workshops	0.0
40	bt_nllb_russian	Michelle	0.0
40	bt_nllb_tamil	The Bible is a source of inspiration	0.0
41	-1	orange county convention center	0.0464
41	bt_nllb_malay	orange district convention center	0.0227
41	bt_nllb_tamil	Orange District Convention Center	0.0227
41	bt_nllb_chinese_yue	The State Convention Center	0.0003
42	-1	the music man	0.0
43	-1	the secret garden	0.2108
44	-1	map of the united states	0.0202
44	bt_bing_korean	USA Map	0.0198
44	bt_bing_arabic	United States Chart	0.0
45	-1	solar panels	0.0774
45	bt_nllb_tamil	Solar powered boxes	0.0036
45	bt_nllb_german	Solar cells	0.0006
45	bt_nllb_swahili	Sunspots	0.0
46	-1	alexian brothers hospital	0.3116
46	bt_nllb_tamil	The hospital of the Brotherhood of Alexians	0.147
46	bt_nllb_arabic	The hospital of the Elks Brothers	0.0676
46	bt_bing_chinese_simplified	Blossoms Horspittal Alex County Alex Brothers Hospital	0.0
46	bt_bing_tamil	Alexion Brothers Hospital	0.0
46	bt_nllb_french	the Alexia brothers hospital	0.0
46	bt_nllb_german	The Alexic Brothers Hospital	0.0
46	bt_nllb_persian	The hospital of the Alexins	0.0
46	bt_nllb_swahili	Brother Alexia s hospital	0.0
47	-1	indexed annuity	0.1203
47	bt_nllb_korean	The indexed annual rate	0.006
47	bt_bing_persian	Annual Index	0.0007
47	bt_bing_arabic	Indexed pension	0.0
47	bt_bing_french	Indexed pension	0.0
47	bt_bing_german	Indexed pension	0.0
47	bt_nllb_arabic	The revised annual	0.0
47	bt_nllb_chinese_yue	The indexed pension	0.0
47	bt_nllb_persian	Indicated yearly	0.0
47	bt_nllb_tamil	Indicative annual amount	0.0
48	-1	wilson antenna	0.0253
48	bt_bing_swahili	Antenna ya Wilson	0.0236
48	bt_bing_malay	Wilson s antenna	0.0227
48	bt_bing_russian	Wilson s antenna	0.0227
48	bt_nllb_french	Wilson s antenna	0.0227
48	bt_nllb_malay	Wilson s antenna	0.0227
48	bt_nllb_arabic	I m a fan of Wilson	0.0
48	bt_nllb_chinese_yue	Wilson s skyline is	0.0
48	bt_nllb_german	Other of a kind used for the manufacture of goods	0.0
48	bt_nllb_persian	It s not like that	0.0
49	-1	flame designs	0.101
49	bt_bing_russian	Flame Structures	0.0008
49	bt_bing_french	Flame Drawings	0.0
49	bt_bing_malay	Fire design	0.0
49	bt_nllb_arabic	Fire designs	0.0
49	bt_nllb_chinese_yue	Design of burning	0.0
49	bt_nllb_malay	fire design	0.0
49	bt_nllb_persian	Fire designs	0.0
49	bt_nllb_russian	flame fuelled structures	0.0
49	bt_nllb_swahili	fire structures	0.0
49	bt_nllb_tamil	The shape of the flame	0.0
5	-1	mitchell college	0.0013
5	bt_bing_swahili	Mitchell University	0.0
5	bt_nllb_tamil	Michael College	0.0
50	-1	dog heat	0.0107
50	bt_bing_arabic	heat	0.0
50	bt_bing_french	Dog Warmth	0.0
50	bt_bing_korean	Dog Hit	0.0
50	bt_bing_persian	The warmth of the dog	0.0
50	bt_nllb_chinese_yue	It s hot	0.0
50	bt_nllb_german	Hot dogs	0.0
50	bt_nllb_korean	Ten dogs	0.0
50	bt_nllb_malay	Hot dog	0.0
50	bt_nllb_swahili	hot dogs	0.0
6	-1	kcs	0.0
7	-1	air travel information	0.0943
7	bt_bing_german	Information about air travel	0.0873
7	bt_nllb_russian	Information about air travel	0.0873
7	bt_nllb_swahili	Air travel news	0.0576
7	bt_bing_russian	Flight Information	0.0016
7	bt_bing_tamil	Flight Information	0.0016
7	bt_bing_swahili	Aviation Information	0.0
8	-1	appraisals	0.0006
8	bt_bing_arabic	Assessments	0.0
8	bt_bing_chinese_simplified	assess	0.0
8	bt_bing_french	Evaluations	0.0
8	bt_bing_german	Guesses	0.0
8	bt_bing_korean	evaluation	0.0
8	bt_bing_malay	Valuation	0.0
8	bt_bing_persian	Assessments	0.0
8	bt_bing_russian	Evaluation	0.0
8	bt_bing_swahili	Assessment	0.0
8	bt_bing_tamil	Ratings	0.0
8	bt_nllb_arabic	The ratings	0.0
8	bt_nllb_chinese_yue	The evaluation	0.0
8	bt_nllb_french	the evaluations	0.0
8	bt_nllb_german	The following is a summary of the evaluations	0.0
8	bt_nllb_korean	The evaluation	0.0
8	bt_nllb_malay	evaluation	0.0
8	bt_nllb_persian	The evaluations	0.0
8	bt_nllb_russian	The evaluation	0.0
8	bt_nllb_swahili	evaluation	0.0
8	bt_nllb_tamil	Assessments	0.0
9	-1	used car parts	0.0519
9	bt_bing_arabic	Used Auto Parts	0.0451
9	bt_bing_french	Used Auto Parts	0.0451
9	bt_bing_german	Used Auto Parts	0.0451
9	bt_bing_russian	Used Auto Parts	0.0451
9	bt_bing_chinese_simplified	Used car accessories	0.0054
9	bt_nllb_german	Parts of used vehicles	0.004
9	bt_nllb_swahili	used parts of vehicles	0.004
9	bt_nllb_tamil	Used vehicle parts	0.004
9	bt_bing_persian	Used Machine Parts	0.0003
51	-1	horse hooves	0.1857
51	bt_bing_german	Horse s hooves	0.162
51	bt_nllb_korean	The horse s hoof	0.0825
51	bt_nllb_persian	Horse shoes	0.0298
51	bt_nllb_swahili	horse shoes	0.0298
51	bt_nllb_malay	The horse s heel	0.0256
51	bt_bing_chinese_simplified	horseshoe	0.0015
51	bt_bing_korean	Horseshoe	0.0015
51	bt_nllb_arabic	The horse s horns	0.0009
51	bt_nllb_chinese_yue	The horse	0.0
51	bt_nllb_french	horse knives	0.0
51	bt_nllb_german	Horse collars	0.0
51	bt_nllb_russian	The final cops	0.0
51	bt_nllb_tamil	The horse and the horse	0.0
52	-1	avp	0.1039
52	bt_bing_arabic	AFP	0.0
52	bt_bing_korean	SWIFT	0.0
52	bt_bing_russian	WUAs	0.0
52	bt_nllb_arabic	A B	0.0
52	bt_nllb_chinese_yue	It s not	0.0
52	bt_nllb_french	the	0.0
52	bt_nllb_german	The	0.0
52	bt_nllb_korean	Abby please	0.0
52	bt_nllb_malay	consignment	0.0
52	bt_nllb_persian	Yes I did	0.0
52	bt_nllb_russian	The APP	0.0
52	bt_nllb_swahili	of	0.0
52	bt_nllb_tamil	Abbey	0.0
53	-1	discovery channel store	0.0405
53	bt_nllb_french	channel store	0.0229
53	bt_nllb_chinese_yue	I found the Channel Store	0.015
53	bt_bing_swahili	Discovery Center Store	0.0127
53	bt_nllb_korean	Search channel store	0.0091
53	bt_nllb_arabic	The Discovery Channel shop	0.0027
53	bt_nllb_german	The discovery channel shop	0.0027
53	bt_nllb_malay	channel discovery shop	0.0027
53	bt_nllb_persian	The Discovery Channel shop	0.0027
53	bt_nllb_tamil	Discovery channel shop	0.0027
53	bt_bing_chinese_simplified	Diskov Lichanel store	0.0
53	bt_nllb_russian	opening channel shop	0.0
53	bt_nllb_swahili	storage of the discovery center	0.0
54	-1	president of the united states	0.0531
54	bt_bing_korean	President of the United States of America	0.0003
54	bt_bing_russian	President of the United States of America	0.0003
55	-1	iron	0.0041
56	-1	uss yorktown charleston sc	0.0058
56	bt_bing_russian	USS Yorktown Charleston South Carolina	0.0
56	bt_bing_swahili	Charleston SC US	0.0
56	bt_nllb_arabic	We are in Yorktown Charleston SC	0.0
56	bt_nllb_chinese_yue	Charleston SC York U S A	0.0
56	bt_nllb_french	We are in Yorktown Charleston SC	0.0
56	bt_nllb_german	We are in Yorktown Charleston SC	0.0
56	bt_nllb_korean	Yorktown Charleston SC USA	0.0
56	bt_nllb_persian	We are Yorkston S	0.0
56	bt_nllb_russian	We re in Yorktown Charleston SC	0.0
56	bt_nllb_swahili	We are Yorktown Charleston SC	0.0
56	bt_nllb_tamil	The United States is a member of the Charleston S C	0.0
57	-1	ct jobs	0.1536
57	bt_bing_french	CT Job Openings	0.0817
57	bt_bing_chinese_simplified	CT Positions	0.0042
57	bt_bing_persian	CT Work	0.0019
57	bt_bing_swahili	CT work	0.0019
57	bt_nllb_russian	The CT work	0.0019
57	bt_nllb_arabic	The functions of technology	0.0
57	bt_nllb_chinese_yue	work	0.0
57	bt_nllb_french	employment in technology	0.0
57	bt_nllb_german	Employment	0.0
57	bt_nllb_korean	IT work	0.0
57	bt_nllb_malay	The job	0.0
57	bt_nllb_persian	Jobs	0.0
57	bt_nllb_swahili	work activities	0.0
57	bt_nllb_tamil	jobs	0.0
58	-1	penguins	0.0536
58	bt_nllb_chinese_yue	Stand up and be counted	0.0
59	-1	how to build a fence	0.0063
59	bt_bing_korean	How to make a fence	0.0026
59	bt_nllb_swahili	how to build a yard	0.0003
59	bt_nllb_chinese_yue	How to do this	0.0
59	bt_nllb_tamil	How to Build a Wall	0.0
60	-1	bellevue	0.049
60	bt_nllb_russian	I m going to the Bellevue	0.0107
60	bt_bing_tamil	Bellview	0.0
60	bt_nllb_arabic	Belvio please	0.0
60	bt_nllb_chinese_yue	Belvi who is a writer	0.0
60	bt_nllb_persian	Blue you know	0.0
60	bt_nllb_tamil	Belvive	0.0
61	-1	worm	0.0139
61	bt_nllb_german	Other worms	0.0004
61	bt_bing_persian	Cream	0.0
61	bt_nllb_french	see	0.0
61	bt_nllb_korean	I m not sure	0.0
61	bt_nllb_swahili	a butterfly	0.0
61	bt_nllb_tamil	eagle	0.0
62	-1	texas border patrol	0.3436
62	bt_nllb_swahili	Texas border security	0.2491
62	bt_nllb_chinese_yue	Texas Border Patrol is a police force	0.0377
63	-1	flushing	0.0512
63	bt_bing_arabic	Cleaning	0.0
63	bt_bing_chinese_simplified	rinse	0.0
63	bt_bing_german	Rinsing	0.0
63	bt_nllb_arabic	The magic	0.0
63	bt_nllb_chinese_yue	Water	0.0
63	bt_nllb_french	pollution	0.0
63	bt_nllb_german	Shaking	0.0
63	bt_nllb_korean	I m not afraid of you	0.0
63	bt_nllb_malay	Sweating	0.0
63	bt_nllb_persian	Wash it	0.0
63	bt_nllb_russian	washing	0.0
63	bt_nllb_swahili	showering	0.0
63	bt_nllb_tamil	washing	0.0
64	-1	moths	0.0855
64	bt_bing_french	Butterflies	0.0002
64	bt_bing_malay	Butterfly	0.0002
64	bt_bing_persian	Butterflies	0.0002
64	bt_nllb_chinese_yue	Butterflies	0.0002
64	bt_nllb_korean	The butterfly	0.0002
64	bt_nllb_swahili	butterflies	0.0002
64	bt_nllb_arabic	The surprises	0.0
64	bt_nllb_french	the flies	0.0
64	bt_nllb_german	Weaknesses	0.0
64	bt_nllb_malay	Waves	0.0
64	bt_nllb_persian	The stars	0.0
64	bt_nllb_russian	The Motels	0.0
64	bt_nllb_tamil	the beans	0.0
65	-1	korean language	0.1061
65	bt_bing_chinese_simplified	Korean	0.0018
65	bt_bing_korean	Korean	0.0018
65	bt_bing_malay	Korean	0.0018
65	bt_bing_russian	Korean	0.0018
65	bt_nllb_chinese_yue	Korean	0.0018
65	bt_nllb_korean	Korean	0.0018
65	bt_nllb_malay	Korean	0.0018
65	bt_nllb_swahili	Korean	0.0018
66	-1	income tax return online	0.0014
66	bt_nllb_arabic	Tax returns on the Internet	0.0
66	bt_nllb_malay	online income tax declaration	0.0
66	bt_nllb_persian	Pay back your online income tax	0.0
66	bt_nllb_russian	online registration of the tax declaration	0.0
66	bt_nllb_swahili	reporting income tax online	0.0
67	-1	vldl levels	0.1023
67	bt_bing_swahili	VLDL standards	0.0796
67	bt_nllb_arabic	The VLD levels	0.0
67	bt_nllb_russian	The levels	0.0
68	-1	pvc	0.0338
68	bt_bing_arabic	Plastic	0.0
68	bt_bing_persian	Poke	0.0
68	bt_nllb_arabic	The equipment	0.0
68	bt_nllb_chinese_yue	It s not	0.0
68	bt_nllb_german	Other	0.0
68	bt_nllb_russian	The PFC	0.0
69	-1	sewing instructions	0.1257
69	bt_nllb_tamil	Sewing methods	0.001
69	bt_nllb_chinese_yue	Follow the instructions	0.0
69	bt_nllb_german	Directives on needle layers	0.0
69	bt_nllb_korean	The line	0.0
69	bt_nllb_persian	The instructions for chewing	0.0
70	-1	to be or not to be that is the question	0.0
71	-1	living in india	0.0
72	-1	the sun	0.0
73	-1	neil young	0.1458
73	bt_nllb_chinese_yue	Neil Young is a great guy	0.0592
73	bt_bing_swahili	Neil the Younger	0.0053
73	bt_nllb_arabic	Neal Young	0.0
73	bt_nllb_persian	Young Neal	0.0
73	bt_nllb_russian	Neal Young	0.0
74	-1	kiwi	0.0007
74	bt_nllb_arabic	The key	0.0
74	bt_nllb_chinese_yue	Kewey	0.0
74	bt_nllb_german	Other	0.0
74	bt_nllb_korean	You know Kiwi	0.0
74	bt_nllb_persian	What	0.0
74	bt_nllb_russian	What s up	0.0
74	bt_nllb_tamil	the key	0.0
75	-1	tornadoes	0.1873
75	bt_nllb_korean	I m going to have a tornado	0.0074
75	bt_bing_arabic	Hurricanes	0.0
75	bt_bing_tamil	Cyclones	0.0
75	bt_nllb_arabic	Hurricanes	0.0
75	bt_nllb_chinese_yue	The wind	0.0
75	bt_nllb_persian	The storm	0.0
75	bt_nllb_swahili	storms	0.0
75	bt_nllb_tamil	storm	0.0
76	-1	raised gardens	0.1493
76	bt_nllb_french	and gardens raised high	0.1303
76	bt_bing_french	Raised Beds	0.1055
76	bt_bing_chinese_simplified	Elevated garden	0.0014
76	bt_bing_german	Elevated Gardens	0.0014
76	bt_bing_russian	Elevated gardens	0.0014
76	bt_nllb_arabic	Gardens of high height	0.0002
76	bt_bing_arabic	High Gardens	0.0001
76	bt_bing_persian	Tall Gardens	0.0001
76	bt_nllb_chinese_yue	The trees	0.0
76	bt_nllb_german	and gardens well groomed	0.0
76	bt_nllb_korean	A magnificent garden	0.0
76	bt_nllb_malay	and gardens planted	0.0
76	bt_nllb_persian	Gardens that have become gardens	0.0
76	bt_nllb_russian	and gardens that are laid out	0.0
76	bt_nllb_swahili	And gardens that are taken away	0.0
76	bt_nllb_tamil	The gardens are grown	0.0
77	-1	bobcat	0.0272
77	bt_bing_french	lynx	0.0
77	bt_bing_russian	lynx	0.0
77	bt_nllb_arabic	The popcorn	0.0
77	bt_nllb_chinese_yue	Fish	0.0
77	bt_nllb_french	the toolbox	0.0
77	bt_nllb_german	Other of a thickness of less than mm	0.0
77	bt_nllb_korean	Oh my God	0.0
77	bt_nllb_malay	unemployment	0.0
77	bt_nllb_persian	The club	0.0
77	bt_nllb_swahili	grey	0.0
77	bt_nllb_tamil	the beans	0.0
78	-1	dieting	0.0002
78	bt_bing_french	Regime	0.0
78	bt_nllb_chinese_yue	Food	0.0
78	bt_nllb_french	dietary	0.0
78	bt_nllb_swahili	eating food	0.0
78	bt_nllb_tamil	food	0.0
79	-1	voyager	0.007
79	bt_bing_chinese_simplified	seafarer	0.0
79	bt_bing_french	The Traveller	0.0
79	bt_bing_german	Traveller	0.0
79	bt_bing_russian	traveller	0.0
79	bt_nllb_arabic	The traveler	0.0
79	bt_nllb_chinese_yue	Travelers	0.0
79	bt_nllb_french	traveller	0.0
79	bt_nllb_german	Travellers	0.0
79	bt_nllb_korean	Travelers	0.0
79	bt_nllb_malay	tourists	0.0
79	bt_nllb_persian	The trip	0.0
79	bt_nllb_russian	The traveller	0.0
79	bt_nllb_swahili	traveler	0.0
79	bt_nllb_tamil	traveler	0.0
80	-1	keyboard reviews	0.0786
80	bt_bing_chinese_simplified	Keyboard comments	0.0016
80	bt_nllb_french	revision of the keyboard	0.0003
80	bt_bing_persian	Keyboard Checker	0.0
80	bt_nllb_german	Key parts ratings	0.0
80	bt_nllb_persian	Check the keypad	0.0
81	-1	afghanistan	0.0319
81	bt_nllb_german	The situation in Afghanistan	0.0007
82	-1	joints	0.0015
82	bt_bing_german	fugues	0.0
82	bt_bing_swahili	Links	0.0
82	bt_nllb_chinese_yue	We are united	0.0
82	bt_nllb_german	Other including	0.0
82	bt_nllb_swahili	the organs	0.0
83	-1	memory	0.0
84	-1	continental plates	0.309
84	bt_bing_malay	Continent plate	0.1371
84	bt_nllb_persian	Continental pages	0.0
85	-1	milwaukee journal sentinel	0.0516
85	bt_nllb_persian	The Milwaukee Sentinel	0.0501
85	bt_bing_chinese_simplified	Milwaukee Sentinel Magazine	0.0388
85	bt_nllb_russian	Milwaukee Sentinel magazine	0.0388
85	bt_nllb_german	The Milwaukee Journal Sentinel is the first of its kind	0.0363
85	bt_nllb_korean	The Milwaukee Journal Sentinel is the first of its kind	0.0363
85	bt_nllb_malay	The Milwaukee Journal Sentinel is the first of its kind	0.0363
85	bt_nllb_tamil	The Milwaukee Journal of the Sun	0.0166
85	bt_nllb_french	The Milwaukee Sentinel newspaper	0.0108
85	bt_nllb_swahili	Milwaukee newspaper sentinel	0.0108
85	bt_nllb_chinese_yue	Milwaukee Diary the Watchman	0.0
86	-1	bart sf	0.3296
