qid	order	query	qld.ndcg
33	-1	elliptical trainer	0.3532
33	sensedisambiguation	elliptical elliptic trainer	0.3724
33	conceptluster.topn5.3.bm25	elliptical trainer elliptical trainer mg manag fungi your plan	0.3534
34	-1	cell phones	0.0833
34	glove.topn3	cell phones cellular telephones cellphones	0.2105
34	conceptluster.topn5.3.bm25	cell phones mg manag fungi your plan	0.145
34	termluster.topn5.3.bm25	cell phones mg manag fungi your plan	0.145
34	docluster.topn10.3.bm25	cell phones mg manag fungi your plan busi should	0.131
34	word2vec.topn3	cell phones cellular telephones handsets	0.1085
34	wordnet.topn3	cell phones mobile phone cellular telephone cellular phone call ring speech sound	0.1048
34	bt_bing_korean	cellular phone	0.0931
34	relevancefeedback.topn10.qld	cell phones phone revers	0.0849
35	-1	hoboken	0.4495
35	tagmee.topn3	hoboken Hoboken New Jersey	0.4815
36	-1	gps	0.1411
36	glove.topn3	gps positioning navigation	0.2926
36	wiki.topn3	gps missile guidance geographical technology radio navigation global positioning system	0.187
36	wiki.topn3.replace	missile guidance geographical technology radio navigation global positioning system	0.1525
37	-1	pampered chef	0.2212
37	sensedisambiguation	pampered pamper chef	0.2233
38	-1	dogs for adoption	0.1384
39	-1	disneyland hotel	0.1621
39	tagmee.topn3	disneyland hotel Disneyland Hotel California	0.1997
39	conceptluster.topn5.3.qld	disneyland hotel disneyland hotel california standard student object	0.1932
39	tagmee.topn3.replace	Disneyland Hotel California	0.1718
39	conceptluster.topn5.3.bm25	disneyland hotel disneyland hotel california mg manag fungi your plan	0.1678
4	-1	toilet	0.1599
40	-1	michworks	0.1695
40	relevancefeedback.topn10.qld	michworks resum michigan bike i search work counti	0.2368
40	relevancefeedback.topn10.bm25	michworks michigan search work bike counti	0.1862
41	-1	orange county convention center	0.228
42	-1	the music man	0.0
43	-1	the secret garden	0.4045
43	wiki.topn3	secret garden novels frances hodgson burnett littlwomen thchristmas miraclof jonathan toomey secret garden	0.6788
43	wiki.topn3.replace	novels frances hodgson burnett littlwomen thchristmas miraclof jonathan toomey secret garden	0.5835
44	-1	map of the united states	0.0822
44	bt_bing_russian	Map of the United States of America	0.1058
45	-1	solar panels	0.278
45	relevancefeedback.topn10.qld	solar panels panel	0.2823
45	sensedisambiguation	solar panels panel	0.2823
46	-1	alexian brothers hospital	0.5105
47	-1	indexed annuity	0.3216
47	sensedisambiguation	indexed index annuity	0.3421
48	-1	wilson antenna	0.1098
48	relevancefeedback.topn10.qld	wilson antenna cb http	0.2021
48	conceptluster.topn5.3.bm25	wilson antenna antenna radio robert woodrow wilson bed toilet dusseldorf hote	0.1194
48	bt_nllb_tamil	The first is the Wilson antenna	0.1187
48	tagmee.topn3	wilson antenna Robert Woodrow Wilson Antenna radio	0.1165
48	conceptluster.topn5.3.qld	wilson antenna robert woodrow wilson antenna radio dusseldorf room apart	0.1152
49	-1	flame designs	0.2795
49	relevancefeedback.topn10.bm25	flame designs nebula game clipart	0.4265
5	-1	mitchell college	0.0167
50	-1	dog heat	0.0706
50	bt_nllb_french	heat from the dog	0.0756
6	-1	kcs	0.0
7	-1	air travel information	0.308
8	-1	appraisals	0.0147
8	conceptnet.topn3	appraisals establish a worth	0.0294
9	-1	used car parts	0.1166
9	docluster.topn10.3.qld	used car parts part figur us auto	0.1585
9	relevancefeedback.topn10.qld	used car parts part figur us auto	0.1585
9	conceptluster.topn5.3.qld	used car parts part	0.1521
9	termluster.topn5.3.qld	used car parts part	0.1521
9	bt_nllb_chinese_yue	With car parts	0.1391
9	bt_nllb_russian	parts for cars	0.1391
9	docluster.topn10.3.bm25	used car parts figur auto direct game object part string f you	0.1228
9	relevancefeedback.topn10.bm25	used car parts figur auto direct game object part string f you	0.1228
51	-1	horse hooves	0.3072
52	-1	avp	0.3249
53	-1	discovery channel store	0.1131
54	-1	president of the united states	0.1371
54	word2vec.topn3	president united states vice president unified sates states	0.2889
54	wiki.topn3.replace	presidency united states cabinet united states democratiparty vice presidents united states president united states	0.268
54	wiki.topn3	president united states presidency united states cabinet united states democratiparty vice presidents united states president united states	0.2153
54	relevancefeedback.topn10.qld	president of the united states state larg articl shall	0.2052
55	-1	iron	0.0623
55	wordnet.topn3	iron smoothing iron atomic number	0.1972
56	-1	uss yorktown charleston sc	0.0945
56	tagmee.topn3.replace	USS Yorktown CV Charleston South Carolina	0.1892
56	bertqe.topn10.qld	yorktown jcpenni yorktown yorktown theater	0.1879
56	bt_bing_chinese_simplified	USS Charleston Yorktown	0.1742
56	bt_bing_german	USS Yorktown Charleston United States of America	0.1567
56	tagmee.topn3	uss yorktown charleston sc USS Yorktown CV Charleston South Carolina	0.1482
56	conceptluster.topn5.3.bm25	uss yorktown charleston sc charleston south carolina uss yorktown cv univers wand us math hunt	0.1445
56	conceptluster.topn5.3.qld	uss yorktown charleston sc charleston south carolina uss yorktown cv depauw colleg mi	0.1179
56	relevancefeedback.topn10.bm25	uss yorktown charleston sc carolina program aircraft pleasant discharg museum	0.1062
56	docluster.topn10.3.bm25	uss yorktown charleston sc univers wand us math hunt we can annapoli danc data	0.0973
57	-1	ct jobs	0.2061
58	-1	penguins	0.2528
59	-1	how to build a fence	0.0471
59	conceptnet.topn3	build fence construct a board make gate get an sword post	0.0974
59	tagmee.topn3	build fence	0.0854
59	thesaurus.topn3	build fence	0.0854
59	thesaurus.topn3.replace	build fence	0.0854
59	wiki.topn3	build fence	0.0854
59	relevancefeedback.topn10.bm25	how to build a fence fenc shed you dog weapon	0.085
60	-1	bellevue	0.1587
61	-1	worm	0.0951
62	-1	texas border patrol	0.4564
62	wiki.topn3.replace	texas states confederate states america louisiana texas united states border patrol el paso intelligenccenter u s customs border protection united states border patrol	0.5071
62	wiki.topn3	texas border patrol texas states confederate states america louisiana texas united states border patrol el paso intelligenccenter u s customs border protection united states border patrol	0.5062
62	tagmee.topn3.replace	Texas United States Border Patrol	0.4681
62	tagmee.topn3	texas border patrol Texas United States Border Patrol	0.4603
62	conceptluster.topn5.3.qld	texas border patrol united states border patrol texas c	0.4602
62	conceptluster.topn5.3.bm25	texas border patrol united states border patrol texas c print dropbox read team	0.4595
63	-1	flushing	0.2288
63	tagmee.topn3	flushing Flushing Queens	0.3422
63	conceptluster.topn5.3.qld	flushing flushing queens c	0.332
63	conceptluster.topn5.3.bm25	flushing flushing queens c print dropbox read team	0.2939
63	tagmee.topn3.replace	Flushing Queens	0.2438
64	-1	moths	0.2244
65	-1	korean language	0.2702
65	glove.topn3	korean language korea word	0.463
65	wiki.topn3	korean language languages north korea languages korea buyeo languages korean language	0.3815
65	wiki.topn3.replace	languages north korea languages korea buyeo languages korean language	0.3728
65	relevancefeedback.topn10.qld	korean language languag word peopl talk said	0.299
65	stem.krovetz	korea language	0.2936
65	conceptluster.topn5.3.bm25	korean language korean language c print dropbox read team	0.2802
65	conceptluster.topn5.3.qld	korean language korean language c	0.2758
65	termluster.topn5.3.qld	korean language c	0.2753
66	-1	income tax return online	0.0237
66	termluster.topn5.3.bm25	income tax return online c print dropbox read team	0.0295
66	docluster.topn10.3.bm25	income tax return online c print dropbox read team set imag	0.0284
66	bt_nllb_chinese_yue	Tax returns online	0.0257
67	-1	vldl levels	0.2025
67	stem.trunc4	vldl leve	0.3005
67	bt_bing_swahili	VLDL standards	0.2312
67	wordnet.topn3	vldl levels very low density lipoprotein horizontal surface tear down	0.224
67	tagmee.topn3	vldl levels Very low density lipoprotein	0.2079
68	-1	pvc	0.1471
68	wordnet.topn3	pvc premature ventricular contraction polyvinyl chloride	0.2336
68	wordnet.topn3.replace	premature ventricular contraction polyvinyl chloride	0.2075
68	tagmee.topn3	pvc Polyvinyl chloride	0.1991
68	conceptluster.topn5.3.qld	pvc polyvinyl chloride c	0.1749
68	conceptluster.topn5.3.bm25	pvc polyvinyl chloride c print dropbox read team	0.1674
69	-1	sewing instructions	0.2965
70	-1	to be or not to be that is the question	0.0
71	-1	living in india	0.0
71	wiki.topn3	living india states territories established india hindustani speaking countries territories india	0.0389
71	wiki.topn3.replace	states territories established india hindustani speaking countries territories india	0.0361
71	word2vec.topn3	living india non living pakistan indian nepal	0.0356
71	wordnet.topn3	living india populate dwell experience Republic of India Bharat	0.027
71	wordnet.topn3.replace	populate dwell experience Republic of India Bharat	0.0256
71	conceptnet.topn3	living india home room house a temple a country in Asia a very populous country	0.0154
71	word2vec.topn3.replace	non living pakistan indian nepal	0.0154
71	relevancefeedback.topn10.qld	living in india object live exam hplc bangalor tv	0.0135
71	glove.topn3	living india indian pakistan	0.0107
71	glove.topn3.replace	living indian pakistan	0.0087
71	tagmee.topn3	living india India	0.0069
71	bt_nllb_chinese_yue	I live in India	0.0059
71	bt_nllb_korean	I live in India	0.0059
71	conceptluster.topn5.3.bm25	living india india energi acceler object	0.0054
72	-1	the sun	0.0
72	sensedisambiguation	the sun sunlight	0.02
72	glove.topn3	sun bright sky	0.0177
72	word2vec.topn3	sun sunlight sunshine sun	0.0113
72	word2vec.topn3.replace	sunlight sunshine sun	0.0052
73	-1	neil young	0.2861
73	conceptluster.topn5.3.qld	neil young neil young air	0.2923
74	-1	kiwi	0.0177
74	word2vec.topn3	kiwi kiwifruit	0.182
74	conceptnet.topn3	kiwi edible fruit	0.0937
74	word2vec.topn3.replace	kiwifruit	0.0778
74	wordnet.topn3	kiwi apteryx Chinese gooseberry Actinidia deliciosa	0.0631
74	wordnet.topn3.replace	apteryx Chinese gooseberry Actinidia deliciosa	0.0584
75	-1	tornadoes	0.3563
76	-1	raised gardens	0.2611
76	bt_nllb_french	and gardens raised high	0.2636
77	-1	bobcat	0.1386
78	-1	dieting	0.0082
78	wiki.topn3	dieting food faddism junk food macrobiotic diet dieting	0.0945
78	wiki.topn3.replace	food faddism junk food macrobiotic diet dieting	0.0908
78	conceptluster.topn5.3.bm25	dieting dieting energi acceler object	0.0223
78	conceptluster.topn5.3.qld	dieting dieting air	0.0168
78	termluster.topn5.3.qld	dieting air	0.0088
79	-1	voyager	0.0853
79	wiki.topn3	voyager missions uranus missions neptune missions saturn voyager program	0.4727
79	wiki.topn3.replace	missions uranus missions neptune missions saturn voyager program	0.3996
79	conceptluster.topn5.3.bm25	voyager voyager program energi acceler object	0.2899
79	tagmee.topn3	voyager Voyager program	0.2229
79	tagmee.topn3.replace	Voyager program	0.175
79	conceptluster.topn5.3.qld	voyager voyager program air	0.0947
79	bertqe.topn10.qld	free encyclopedia voyag from	0.0864
80	-1	keyboard reviews	0.2048
81	-1	afghanistan	0.1437
81	bt_nllb_chinese_yue	Afghanistan is a country	0.2669
81	anchor.topn3	afghanistan junbish عالی present	0.182
81	wordnet.topn3	afghanistan Islamic State of Afghanistan	0.1686
82	-1	joints	0.0283
82	glove.topn3	joints tendons aching	0.0363
83	-1	memory	0.0
83	glove.topn3	memory remembering	0.1567
83	conceptnet.topn3	memory remembering something brain	0.0751
83	conceptnet.topn3.replace	remembering something brain	0.0388
83	word2vec.topn3	memory recollection	0.0193
84	-1	continental plates	0.4898
85	-1	milwaukee journal sentinel	0.1334
85	conceptluster.topn5.3.qld	milwaukee journal sentinel milwaukee journal sentinel perform apprais art how	0.1405
85	conceptluster.topn5.3.bm25	milwaukee journal sentinel milwaukee journal sentinel art system apprais f	0.1352
86	-1	bart sf	0.58
87	-1	who invented music	0.0262
87	tagmee.topn3	invented music The Who The Music	0.2159
87	thesaurus.topn3	invented music	0.195
87	thesaurus.topn3.replace	invented music	0.195
87	wiki.topn3	invented music throlling stones fleetwood mac led zeppelin weakness nonof business good good people makit last music	0.1436
87	conceptnet.topn3.replace	invented dance record rock	0.111
87	conceptnet.topn3	invented music dance record rock	0.11
87	conceptluster.topn5.3.qld	invented music music perform apprais art how	0.0726
87	bt_nllb_chinese_yue	The people who invented music	0.0683
87	conceptluster.topn5.3.bm25	invented music music art system apprais f	0.0549
87	bt_bing_persian	The One Who Invented Music	0.045
88	-1	forearm pain	0.2156
89	-1	ocd	0.2316
89	wiki.topn3	ocd behavioral addiction substancusdisorder social anxiety disorder obsessive compulsive disorder	0.3994
89	conceptluster.topn5.3.qld	ocd obsessive compulsive disorder perform apprais art how	0.3949
89	conceptluster.topn5.3.bm25	ocd obsessive compulsive disorder art system apprais f	0.3271
89	tagmee.topn3	ocd Obsessive compulsive disorder	0.3219
89	glove.topn3	ocd obsessive compulsive adhd	0.2901
89	wiki.topn3.replace	behavioral addiction substancusdisorder social anxiety disorder obsessive compulsive disorder	0.2574
90	-1	mgb	0.2852
90	relevancefeedback.topn10.bm25	mgb part busi group regist british mine metro	0.3263
91	-1	er tv show	0.1105
91	tagmee.topn3	er tv show ER TV series ER TV series Television program	0.2112
91	conceptluster.topn5.3.qld	er tv show television program er tv series part car	0.1928
91	conceptluster.topn5.3.bm25	er tv show er tv series television program figur auto direct game object	0.1844
91	tagmee.topn3.replace	ER TV series ER TV series Television program	0.1789
92	-1	the wall	0.0
92	word2vec.topn3	wall wall brick	0.0179
93	-1	raffles	0.157
94	-1	titan	0.0466
96	-1	rice	0.2104
97	-1	south africa	0.0358
97	wiki.topn3	south africa afrikaans speaking countries territories south africa bantu countries territories south africa	0.2672
97	wiki.topn3.replace	afrikaans speaking countries territories south africa bantu countries territories south africa	0.2289
97	conceptnet.topn3	south africa in the south a continent a village an elephant	0.0391
97	wordnet.topn3	south africa Dixie in the south	0.0371
98	-1	sat	0.1274
99	-1	satellite	0.0
99	wordnet.topn3	satellite artificial satellite planet	0.1285
99	wordnet.topn3.replace	artificial satellite planet	0.1241
99	bertqe.topn10.qld	technolog space satellit amateur observ	0.1203
99	glove.topn3	satellite launch	0.0993
99	relevancefeedback.topn10.bm25	satellite satellit semant studi motion glonass	0.0263
99	glove.topn3.replace	launch	0.0076
101	-1	ritz carlton lake las vegas	0.2198
101	anchor.topn3	ritz carlton lake las vegas iż żgħira calender van gunnison kalausa halawet spreyton yanama yungay lake landslid	0.2324
101	bt_nllb_chinese_yue	The Ritz Carlton Lake in Las Vegas is a great place to visit	0.2225
102	-1	fickle creek farm	0.023
103	-1	madam cj walker	0.1324
103	bt_bing_russian	Madame C J Walker	0.4216
103	tagmee.topn3.replace	Madam C J Walker	0.4216
103	conceptluster.topn5.3.bm25	madam cj walker madam c j walker death cellulos carbon restringido video	0.2765
103	bt_nllb_russian	Madam K W Walker please	0.2621
103	conceptluster.topn5.3.qld	madam cj walker madam c j walker git object	0.2613
103	conceptnet.topn3.replace	madam j chief justice walker	0.2557
103	tagmee.topn3	madam cj walker Madam C J Walker	0.2496
103	wiki.topn3	madam cj walker bondagand freedom negro academy legal rights association madam c j walker	0.1835
103	docluster.topn10.3.bm25	madam cj walker death cellulos carbon restringido video life trivia obama organ	0.1642
103	wiki.topn3.replace	bondagand freedom negro academy legal rights association madam c j walker	0.1532
103	termluster.topn5.3.bm25	madam cj walker death cellulos carbon restringido video	0.1485
103	stem.paicehusk	madam cj walk	0.1406
103	stem.trunc5	madam cj walke	0.1406
103	conceptnet.topn3	madam cj walker j chief justice	0.1342
104	-1	indiana child support	0.1265
104	relevancefeedback.topn10.qld	indiana child support percent	0.2993
104	wiki.topn3	indiana child support indiana ohio cities indiana indiana noncustodial parent geduldig v aiello child abusprevention treatment act child support united states	0.1961
104	conceptnet.topn3	indiana child support daughter toy column help a column	0.1723
104	bt_nllb_german	Child support from Indiana	0.1414
105	-1	sonoma county medical services	0.2132
105	conceptluster.topn5.3.bm25	sonoma county medical services sonoma county california health care death cellulos carbon restringido video	0.2343
105	bt_bing_chinese_simplified	Sonoma County Health Services	0.2285
105	bt_bing_korean	Sonoma County Health Services	0.2285
105	bt_bing_russian	Sonoma County Health Services	0.2285
105	bt_nllb_chinese_yue	Health services in Sonoma County	0.2285
105	bt_nllb_korean	Sonoma County Health Services	0.2285
105	tagmee.topn3	sonoma county medical services Sonoma County California Health care Health care	0.2196
106	-1	universal animal cuts reviews	0.0424
107	-1	cass county missouri	0.0558
107	docluster.topn10.3.qld	cass county missouri git object trivia	0.2068
107	docluster.topn10.3.bm25	cass county missouri death cellulos carbon restringido video life trivia obama organ	0.1349
108	-1	ralph owen brewster	0.6822
108	bertqe.topn10.qld	from senat ralph owen brewster	0.7026
109	-1	mayo clinic jacksonville fl	0.0313
109	conceptnet.topn3	mayo clinic jacksonville fl mayonnaise yukon territory eye clinic hospital Florida	0.0375
109	tagmee.topn3	mayo clinic jacksonville fl Mayo Clinic Jacksonville Florida	0.0344
109	conceptluster.topn5.3.qld	mayo clinic jacksonville fl mayo clinic jacksonville florida git object	0.0342
109	conceptluster.topn5.3.bm25	mayo clinic jacksonville fl mayo clinic jacksonville florida death cellulos carbon restringido video	0.0341
109	bt_bing_arabic	Mayo Clinic Jacksonville Florida	0.0324
109	bt_bing_chinese_simplified	Mayo Clinic in Jacksonville Florida	0.0324
109	bt_bing_french	Mayo Clinic Jacksonville Florida	0.0324
109	bt_nllb_arabic	The Mayo Jacksonville clinic in Florida	0.0324
109	bt_nllb_french	The Mayo Clinic in Jacksonville Florida	0.0324
109	tagmee.topn3.replace	Mayo Clinic Jacksonville Florida	0.0324
110	-1	map of brazil	0.1879
111	-1	lymphoma in dogs	0.3722
111	tagmee.topn3	lymphoma dogs Lymphoma in animals	0.3925
111	conceptluster.topn5.3.qld	lymphoma dogs lymphoma animals git object	0.3885
112	-1	kenmore gas water heater	0.0
113	-1	hp mini 2140	0.0
113	rm3.topn10.10.0.5.bm25	hp mini 2140	0.0515
113	rm3.topn10.10.0.5.qld	hp mini 2140	0.0515
114	-1	adobe indian houses	0.1213
115	-1	pacific northwest laboratory	0.1505
115	bt_nllb_arabic	Pacific Northwest lab	0.2385
115	bt_nllb_persian	Pacific Northwest lab	0.2385
115	wordnet.topn3	pacific northwest laboratory peaceable Pacific Ocean northwestward science lab lab	0.2385
116	-1	california franchise tax board	0.1688
116	conceptluster.topn5.3.qld	california franchise tax board california franchise tax board git object	0.1689
117	-1	dangers of asbestos	0.1322
117	tagmee.topn3	dangers asbestos Risk Asbestos	0.1609
117	word2vec.topn3	dangers asbestos perils hazards asbestos containing asbestos related	0.1573
117	conceptluster.topn5.3.qld	dangers asbestos risk asbestos git object	0.1542
117	relevancefeedback.topn10.qld	dangers of asbestos asbesto cancer	0.15
117	sensedisambiguation	dangers risk of asbestos	0.1403
117	conceptluster.topn5.3.bm25	dangers asbestos asbestos risk death cellulos carbon restringido video	0.1376
117	relevancefeedback.topn10.bm25	dangers of asbestos asbesto issu hydrogen cancer blog	0.1329
118	-1	poem in your pocket day	0.295
119	-1	interview thank you	0.2578
120	-1	tv on computer	0.1141
120	bt_bing_korean	TV on your computer	0.2165
120	bt_bing_russian	TV on your computer	0.2165
120	tagmee.topn3	tv computer Television Computer	0.1381
120	glove.topn3	tv computer television broadcast software	0.1237
121	-1	sit and reach test	0.1652
122	-1	culpeper national cemetery	0.1004
122	termluster.topn5.3.bm25	culpeper national cemetery death cellulos carbon restringido video	0.2002
122	docluster.topn10.3.bm25	culpeper national cemetery death cellulos carbon restringido video life trivia obama organ	0.1997
122	stem.paicehusk	culpep nat cemetery	0.1056
122	relevancefeedback.topn10.bm25	culpeper national cemetery culpep counti cemeteri tour stop va	0.1013
123	-1	von willebrand disease	0.4183
123	bt_nllb_chinese_yue	Von Willebrand s disease is the most common	0.4295
123	conceptluster.topn5.3.bm25	von willebrand disease von willebrand disease death cellulos carbon restringido video	0.424
123	wordnet.topn3	von willebrand disease E A von Willebrand Erik von Willebrand	0.4236
123	wordnet.topn3.replace	von E A von Willebrand Erik von Willebrand disease	0.42
123	conceptluster.topn5.3.qld	von willebrand disease von willebrand disease git object	0.4189
124	-1	bowflex power pro	0.1264
124	tagmee.topn3	bowflex power pro Bowflex	0.1651
124	conceptluster.topn5.3.qld	bowflex power pro bowflex git object	0.1625
124	bt_bing_persian	Bowflex Power Professional	0.1617
124	sensedisambiguation.replace	bowflex world power professional	0.1585
124	wiki.topn3	bowflex power pro activity tracker shapeways channel stuffing bowflex	0.1499
124	conceptluster.topn5.3.bm25	bowflex power pro bowflex death cellulos carbon restringido video	0.1467
124	bt_nllb_french	Power for bowflex	0.1341
125	-1	butter and margarine	0.2259
125	conceptluster.topn5.3.qld	butter margarine butter margarine git object	0.2267
126	-1	us capitol map	0.0
126	wordnet.topn3	us capitol map u uracil Capitol Building mathematical function represent	0.098
126	wordnet.topn3.replace	u uracil Capitol Building mathematical function represent	0.057
127	-1	dutchess county tourism	0.3107
127	relevancefeedback.topn10.bm25	dutchess county tourism counti vassar http tour	0.3366
128	-1	atypical squamous cells	0.2142
129	-1	iowa food stamp program	0.0077
129	tagmee.topn3	iowa food stamp program Iowa Supplemental Nutrition Assistance Program	0.0348
129	conceptluster.topn5.3.bm25	iowa food stamp program iowa supplemental nutrition assistance program death cellulos carbon restringido video	0.0345
129	conceptluster.topn5.3.qld	iowa food stamp program iowa supplemental nutrition assistance program git object	0.0345
129	bt_nllb_swahili	Iowa s food hand program	0.0341
129	anchor.topn3	iowa food stamp program iowa histori iowa educ mus catin neophobia food foods cross solfar postag neopost web en programming attack programming kbounc programming histori	0.0313
129	relevancefeedback.topn10.bm25	iowa food stamp program coin depart charl corn state nutrit kb	0.009
129	relevancefeedback.topn10.qld	iowa food stamp program depart state coin notic	0.008
130	-1	fact on uranus	0.2754
131	-1	equal opportunity employer	0.0859
131	relevancefeedback.topn10.bm25	equal opportunity employer action district hyanni engin nsw employ disabl	0.477
131	stem.porter2	equal opportun employ	0.1379
131	relevancefeedback.topn10.qld	equal opportunity employer women action practic employ	0.1055
132	-1	mothers day songs	0.1071
132	sensedisambiguation.replace	mother day sung	0.2599
132	sensedisambiguation	mothers mother day songs sung	0.2555
132	relevancefeedback.topn10.qld	mothers day songs dai mother i song	0.128
133	-1	all men are created equal	0.1802
133	wiki.topn3	men created equal life liberty thpursuit happiness virginia declaration rights act thgradual abolition slavery men created equal	0.3119
133	wiki.topn3.replace	life liberty thpursuit happiness virginia declaration rights act thgradual abolition slavery men created equal	0.2727
134	-1	electronic skeet shoot	0.0
134	bt_bing_malay	Electronic skeet visualization	0.0864
134	bt_bing_persian	Electronic skeet firing	0.0311
135	-1	source of the nile	0.0
135	conceptluster.topn5.3.qld	source nile nile git object	0.0738
136	-1	american military university	0.0
137	-1	rock and gem shows	0.2403
138	-1	jax chemical company	0.4203
138	sensedisambiguation.replace	jax chemical ship s company	0.4803
139	-1	rocky mountain news	0.0824
139	wiki.topn3	rocky mountain news defunct newspapers colorado thdenver post media denver colorado rocky mountain news	0.2999
139	wiki.topn3.replace	defunct newspapers colorado thdenver post media denver colorado rocky mountain news	0.2764
139	bt_bing_french	News from the Rockies	0.142
139	bt_nllb_arabic	News from the Rockies	0.142
140	-1	east ridge high school	0.0
141	-1	va dmv registration	0.3043
141	termluster.topn5.3.bm25	va dmv registration death cellulos carbon restringido video	0.3211
141	sensedisambiguation.replace	virginia dmv registration	0.3102
142	-1	illinois state tax	0.2587
142	conceptnet.topn3	illinois state tax Moline government money payment	0.4016
142	bt_nllb_chinese_yue	Illinois tax rate	0.345
142	relevancefeedback.topn10.bm25	illinois state tax illinoi	0.3414
142	relevancefeedback.topn10.qld	illinois state tax illinoi	0.3414
142	wiki.topn3	illinois state tax illinois county seats illinois chicago illinois original jurisdiction resolution law united states administrativlaw state government standard deduction k clayton antitrust act taxation united states	0.2825
143	-1	arkadelphia health club	0.0
144	-1	trombone for sale	0.1954
145	-1	vines for shade	0.2233
146	-1	sherwood regional library	0.4173
147	-1	tangible personal property tax	0.4163
147	relevancefeedback.topn10.qld	tangible personal property tax properti vehicl person	0.5076
147	conceptluster.topn5.3.bm25	tangible personal property tax personal property property tax death cellulos carbon restringido video	0.4324
147	termluster.topn5.3.bm25	tangible personal property tax death cellulos carbon restringido video	0.4303
148	-1	martha stewart and imclone	0.4285
148	wiki.topn3	martha stewart imclone money magazine amanda hesser brandweek martha stewart health maintenancorganization corporatraid pharmaceutical research manufacturers america imclone systems	0.4555
148	tagmee.topn3	martha stewart imclone Martha Stewart ImClone Systems	0.4373
148	tagmee.topn3.replace	Martha Stewart ImClone Systems	0.4369
148	glove.topn3	martha stewart imclone stewart lehf campbell payne waksal genentech	0.4323
148	conceptluster.topn5.3.qld	martha stewart imclone martha stewart imclone systems git object	0.4302
149	-1	uplift at yellowstone national park	0.2989
149	word2vec.topn3	uplift yellowstone national park yosemite supervolcano super volcano regional international local parkland	0.466
149	relevancefeedback.topn10.bm25	uplift at yellowstone national park yellowston	0.3318
149	relevancefeedback.topn10.qld	uplift at yellowstone national park yellowston	0.3318
149	word2vec.topn3.replace	uplift yosemite supervolcano super volcano regional international local parkland	0.3169
149	docluster.topn10.3.qld	uplift at yellowstone national park git object trivia	0.305
