qid	order	query	qld.ndcg
175	bt_nllb_arabic	Signs of a heart attack	0.2186
175	bt_nllb_chinese_yue	Signs of heart attack	0.2186
175	bt_nllb_french	signs of heart attack	0.2186
175	bt_nllb_german	Signs of a Heart Attack	0.2186
175	bt_nllb_korean	Signs of a heart attack	0.2186
175	bt_nllb_malay	Signs of a heart attack	0.2186
175	bt_nllb_persian	Signs of a heart attack	0.2186
175	bt_nllb_russian	signs of heart attack	0.2186
175	bt_nllb_swahili	signs of heart attack	0.2186
175	bt_nllb_tamil	The symptoms of a heart attack	0.216
176	-1	weather strip	0.0
177	-1	best long term care insurance	0.2121
178	-1	pork tenderloin	0.2021
179	-1	black history	0.0637
180	-1	newyork hotels	0.0106
180	bt_nllb_tamil	New York hotels are located in the city of New York	0.0258
180	bt_nllb_arabic	The hotels in New York	0.0213
180	bt_nllb_french	hotels in New York	0.0213
180	bt_nllb_german	Hotels in New York	0.0213
180	bt_nllb_korean	The New York Hotel	0.0213
180	bt_nllb_malay	hotel in New York	0.0213
180	bt_nllb_persian	The hotels in New York	0.0213
180	bt_nllb_russian	hotels in New York	0.0213
180	bt_nllb_swahili	hotels in New York	0.0213
181	-1	old coins	0.1632
182	-1	quit smoking	0.1915
183	-1	kansas city mo	0.0077
184	-1	civil right movement	0.1532
185	-1	credit report	0.0077
186	-1	unc	0.0324
187	-1	vanuatu	0.0762
188	-1	internet phone service	0.0
189	-1	gs pay rate	0.0231
189	bt_nllb_korean	Gs wage rate	0.119
189	bt_nllb_malay	Gs wage rate	0.119
189	bt_nllb_tamil	Gs wage rate	0.119
189	bt_nllb_chinese_yue	Gs the salary rate	0.0966
190	-1	brooks brothers clearance	0.1498
190	bt_nllb_korean	The Brooks Brothers are promoted	0.1573
191	-1	churchill downs	0.1921
192	-1	condos in florida	0.0532
193	-1	dog clean up bags	0.3287
193	bt_nllb_tamil	Clean the dog s bag	0.3682
194	-1	designer dog breeds	0.5869
195	-1	pressure washers	0.0
196	-1	sore throat	0.2388
197	-1	idaho state flower	0.1479
198	-1	indiana state fairgrounds	0.388
199	-1	fybromyalgia	0.0355
199	bt_nllb_french	fibromyalgia	0.2068
199	bt_nllb_german	Fibromyalgia	0.2068
199	bt_nllb_malay	Fibromyalgia	0.2068
199	bt_nllb_persian	Fibromyalgia	0.2068
199	bt_nllb_russian	Fibromyalgia	0.2068
200	-1	ontario california airport	0.344
