qid	order	query	qld.map
INEX_LD-2010106	-1	organic food advantages disadvantages	0.0
INEX_LD-2010106	wiki.topn3	organic food advantages disadvantages organic farming organic movement local food organic food	0.3311
INEX_LD-2010106	wiki.topn3.replace	organic farming organic movement local food organic food	0.3126
INEX_LD-2010106	tagmee.topn3.replace	Organic food	0.2509
INEX_LD-2010106	stem.lovins	organ food advant disadvant	0.1486
INEX_LD-2010106	wordnet.topn3.replace	constitutional organic fertilizer constituent solid food food for thought reward vantage disfavor disfavour	0.1155
INEX_LD-2010106	wordnet.topn3	organic food advantages disadvantages constitutive organic fertilizer organic fertiliser food for thought solid food nutrient reward vantage disfavour disfavor	0.1045
INEX_LD-2010106	conceptluster.topn5.3.bm25	organic food advantages disadvantages organic food	0.0763
INEX_LD-2010106	conceptluster.topn5.3.qld	organic food advantages disadvantages organic food	0.0763
INEX_LD-2010106	tagmee.topn3	organic food advantages disadvantages Organic food	0.0763
INEX_LD-2010106	stem.trunc5	organ food advan disad	0.0341
INEX_LD-2010106	anchor.topn3	organic food advantages disadvantages supported ungarinjin brevispirif neophobia food foods cross solfar	0.0301
INEX_LD-2010106	bt_nllb_persian	The benefits of organic food	0.0135
INEX_LD-2010106	bt_nllb_swahili	benefits of organic food loss	0.0054
INEX_LD-2010106	relevancefeedback.topn10.qld	organic food advantages disadvantages cattl swot advantag societi strateg sourc design pesticid oxid metal	0.0014
INEX_LD-2010106	bt_nllb_french	Benefits of organic food disadvantages	0.0009
INEX_LD-2010106	bt_nllb_german	Benefits of organic food Disadvantages	0.0009
INEX_LD-2010106	bt_nllb_malay	The excess of organic food weakness	0.0009
INEX_LD-2010106	bt_nllb_tamil	The benefits of organic food disadvantages	0.0009
INEX_LD-2010106	anchor.topn3.replace	supported ungarinjin brevispirif neophobia food foods cross solfar advantages disadvantages	0.0007
INEX_LD-20120111	-1	vietnam war movie	0.3114
INEX_LD-20120112	-1	vietnam war facts	0.1152
INEX_LD-20120112	conceptluster.topn5.3.bm25	vietnam war facts vietnam war	0.2078
INEX_LD-20120112	conceptluster.topn5.3.qld	vietnam war facts vietnam war	0.2078
INEX_LD-20120112	tagmee.topn3	vietnam war facts Vietnam War	0.2078
INEX_LD-20120112	tagmee.topn3.replace	Vietnam War	0.1815
INEX_LD-20120112	sensedisambiguation.replace	vietnam war war fact	0.1503
INEX_LD-20120121	-1	vietnam food recipes	0.1341
INEX_LD-20120121	bt_nllb_chinese_yue	The Vietnamese food recipe	0.1593
INEX_LD-20120121	bt_nllb_french	Vietnamese food recipes	0.1593
INEX_LD-20120121	bt_nllb_malay	Vietnamese food recipes	0.1593
INEX_LD-20120121	bt_nllb_persian	Vietnamese food recipes	0.1593
INEX_LD-20120121	bt_nllb_swahili	Vietnamese food recipes	0.1593
INEX_LD-20120121	relevancefeedback.topn10.qld	vietnam food recipes joei cook recip icarli carrot raw vietnames bánh	0.1546
INEX_LD-20120121	sensedisambiguation	vietnam vietnam war food recipes recipe	0.1507
INEX_LD-20120122	-1	vietnamese food blog	0.0646
INEX_LD-20120122	sensedisambiguation.replace	vietnamese food web log	0.1288
INEX_LD-20120122	relevancefeedback.topn10.qld	vietnamese food blog australia vietnames battl rice televis	0.092
INEX_LD-20120122	conceptnet.topn3	vietnamese food blog cake plate rice weblog	0.0706
INEX_LD-20120122	relevancefeedback.topn10.bm25	vietnamese food blog australia vietnames rice impun svitak american fashion	0.0649
INEX_LD-20120131	-1	vietnam travel national park	0.1168
INEX_LD-20120131	conceptluster.topn5.3.bm25	vietnam travel national park vietnam national park tourism	0.1457
INEX_LD-20120131	conceptluster.topn5.3.qld	vietnam travel national park vietnam tourism national park	0.1457
INEX_LD-20120131	tagmee.topn3	vietnam travel national park Vietnam Tourism National park	0.1457
INEX_LD-20120131	sensedisambiguation	vietnam vietnam war travel national park parking lot	0.1398
INEX_LD-20120132	-1	vietnam travel airports	0.4514
INEX_LD-20120132	bt_nllb_persian	Airports in Vietnam	0.8095
INEX_LD-20120132	bt_nllb_russian	Airports of Vietnam	0.8095
INEX_LD-20120132	bt_nllb_swahili	Airports in Vietnam	0.8095
INEX_LD-20120132	bt_nllb_tamil	Airports in Vietnam	0.8095
INEX_LD-20120132	sensedisambiguation	vietnam vietnam war travel airports airport	0.7627
INEX_LD-20120211	-1	guitar chord tuning	0.5169
INEX_LD-20120211	sensedisambiguation	guitar chord tuning tune	0.5881
INEX_LD-20120211	relevancefeedback.topn10.qld	guitar chord tuning tune d	0.5831
INEX_LD-20120212	-1	guitar chord minor	0.2699
INEX_LD-20120212	wiki.topn3	guitar chord minor guitar chords major chord minor chord guitar chord glissando major scale legato minor scale	0.2805
INEX_LD-20120221	-1	guitar classical flamenco	0.4129
INEX_LD-20120222	-1	guitar classical bach	0.3691
INEX_LD-20120231	-1	guitar origin Russia	0.0434
INEX_LD-20120231	conceptnet.topn3	guitar origin russia string instrument chord a country	0.2375
INEX_LD-20120231	tagmee.topn3.replace	Guitar Russia	0.2347
INEX_LD-20120231	bt_nllb_arabic	The origin of the guitar is Russian	0.2225
INEX_LD-20120231	bt_nllb_malay	Russian guitar origin	0.2225
INEX_LD-20120231	bt_nllb_persian	The origins of the Russian guitar	0.2225
INEX_LD-20120231	bt_nllb_swahili	the origin of the Russian guitar	0.2225
INEX_LD-20120231	wiki.topn3	guitar origin russia spanish musical instruments guitars bass guitar guitar north asian countries russia member states commonwealth independent states russia	0.2091
INEX_LD-20120231	glove.topn3	guitar origin russia bass russian ukraine	0.1775
INEX_LD-20120231	conceptluster.topn5.3.bm25	guitar origin russia guitar	0.1697
INEX_LD-20120231	conceptluster.topn5.3.qld	guitar origin russia guitar	0.1697
INEX_LD-20120231	wiki.topn3.replace	spanish musical instruments guitars bass guitar guitar north asian countries russia member states commonwealth independent states russia	0.1439
INEX_LD-20120231	tagmee.topn3	guitar origin russia Guitar Russia	0.1337
INEX_LD-20120231	bt_nllb_chinese_yue	Guitar is from Russia	0.1173
INEX_LD-20120232	-1	guitar origin blues	0.1444
INEX_LD-20120232	relevancefeedback.topn10.qld	guitar origin blues blue	0.1931
INEX_LD-20120232	wiki.topn3	guitar origin blues spanish musical instruments guitars bass guitar guitar west records ken music jonny king origin records blues styles blues rhythm blues blues	0.1902
INEX_LD-20120232	wiki.topn3.replace	spanish musical instruments guitars bass guitar guitar west records ken music jonny king origin records blues styles blues rhythm blues blues	0.17
INEX_LD-20120311	-1	tango culture movies	0.1046
INEX_LD-20120311	bt_nllb_arabic	The tango culture films	0.4981
INEX_LD-20120311	bt_nllb_chinese_yue	The tango culture film	0.4981
INEX_LD-20120311	bt_nllb_french	films of tango culture	0.4981
INEX_LD-20120311	bt_nllb_korean	The Tango culture film	0.4981
INEX_LD-20120311	bt_nllb_malay	tango culture film	0.4981
INEX_LD-20120311	bt_nllb_russian	The film of tango culture	0.4981
INEX_LD-20120311	tagmee.topn3.replace	Tango Culture Film	0.4981
INEX_LD-20120311	bt_nllb_tamil	The film is about the culture of the Tangos	0.3729
INEX_LD-20120311	conceptluster.topn5.3.bm25	tango culture movies tango film culture	0.332
INEX_LD-20120311	conceptluster.topn5.3.qld	tango culture movies culture tango film	0.332
INEX_LD-20120311	tagmee.topn3	tango culture movies Tango Culture Film	0.332
INEX_LD-20120311	bt_nllb_german	Other films of tango	0.1943
INEX_LD-20120311	glove.topn3	tango culture movies flamenco dancing films	0.1202
INEX_LD-20120312	-1	tango culture countries	0.3056
INEX_LD-20120312	conceptluster.topn5.3.bm25	tango culture countries nation tango music culture	0.3318
INEX_LD-20120312	conceptluster.topn5.3.qld	tango culture countries tango music culture nation	0.3318
INEX_LD-20120312	tagmee.topn3	tango culture countries Tango music Culture Nation	0.3318
INEX_LD-20120312	tagmee.topn3.replace	Tango music Culture Nation	0.3292
INEX_LD-20120321	-1	tango music  composers	0.3866
INEX_LD-20120321	bt_nllb_french	composers of tango	0.467
INEX_LD-20120321	bt_nllb_german	Tango composers	0.467
INEX_LD-20120321	bt_nllb_persian	Tangos are composers	0.467
INEX_LD-20120321	bt_nllb_russian	The composers of the tango	0.467
INEX_LD-20120322	-1	tango music instruments	0.3282
INEX_LD-20120331	-1	tango dance styles	0.61
INEX_LD-20120331	tagmee.topn3	tango dance styles Tango Tango	0.7469
INEX_LD-20120331	conceptluster.topn5.3.bm25	tango dance styles tango	0.7437
INEX_LD-20120331	conceptluster.topn5.3.qld	tango dance styles tango	0.7437
INEX_LD-20120331	bt_nllb_french	dance of tango	0.7206
INEX_LD-20120332	-1	tango dance history	0.3404
INEX_LD-20120332	tagmee.topn3.replace	Tango Tango History of dance	0.4973
INEX_LD-20120332	tagmee.topn3	tango dance history Tango Tango History of dance	0.456
INEX_LD-20120411	-1	bicycle sport races	0.2133
INEX_LD-20120412	-1	bicycle sport disciplines	0.1806
INEX_LD-20120412	glove.topn3	bicycle sport disciplines bike aforementioned namely	0.3054
INEX_LD-20120412	word2vec.topn3	bicycle sport disciplines bike football sub disciplines	0.2989
INEX_LD-20120412	sensedisambiguation	bicycle sport disciplines discipline	0.2562
INEX_LD-20120412	conceptluster.topn5.3.bm25	bicycle sport disciplines olympic sports sport bicycle	0.2315
INEX_LD-20120412	conceptluster.topn5.3.qld	bicycle sport disciplines sport olympic sports bicycle	0.2315
INEX_LD-20120412	tagmee.topn3	bicycle sport disciplines Bicycle Sport Olympic sports	0.2315
INEX_LD-20120421	-1	bicycle holiday towns	0.0296
INEX_LD-20120421	word2vec.topn3	bicycle holiday towns bike vacation busman cities villages	0.1258
INEX_LD-20120421	glove.topn3	bicycle holiday towns bike christmas villages cities	0.0733
INEX_LD-20120421	conceptluster.topn5.3.bm25	bicycle holiday towns vacation bicycle	0.0432
INEX_LD-20120421	conceptluster.topn5.3.qld	bicycle holiday towns vacation bicycle	0.0432
INEX_LD-20120421	tagmee.topn3	bicycle holiday towns Bicycle Vacation	0.0432
INEX_LD-20120421	bt_nllb_swahili	bicycle holiday villages	0.0309
INEX_LD-20120422	-1	bicycle holiday nature	0.0366
INEX_LD-20120422	wiki.topn3	bicycle holiday nature bicycles cycle types road cycles bicycle harvest festival christmas tree new year holiday nature life biosphere nature	0.0801
INEX_LD-20120422	bt_nllb_arabic	The nature of the bike holiday	0.0756
INEX_LD-20120422	bt_nllb_persian	The nature of the bike holiday	0.0756
INEX_LD-20120422	wiki.topn3.replace	bicycles cycle types road cycles bicycle harvest festival christmas tree new year holiday nature life biosphere nature	0.0731
INEX_LD-20120422	bt_nllb_tamil	Cycling holiday nature	0.0544
INEX_LD-20120422	sensedisambiguation.replace	bicycle vacation nature	0.0389
INEX_LD-20120431	-1	bicycle benefits health	0.0556
INEX_LD-20120431	wordnet.topn3	bicycle benefits health wheel pedal cycle gain welfare wellness	0.25
INEX_LD-20120431	conceptluster.topn5.3.bm25	bicycle benefits health health bicycle	0.0714
INEX_LD-20120431	conceptluster.topn5.3.qld	bicycle benefits health health bicycle	0.0714
INEX_LD-20120432	-1	bicycle benefits environment	0.2891
INEX_LD-20120511	-1	female rock singers	0.2207
INEX_LD-20120512	-1	south korean girl groups	0.4628
INEX_LD-20120512	conceptluster.topn5.3.bm25	south korean girl groups koreans girl group	0.4966
INEX_LD-20120512	conceptluster.topn5.3.qld	south korean girl groups koreans girl group	0.4966
INEX_LD-20120512	tagmee.topn3	south korean girl groups Koreans Girl group	0.4966
INEX_LD-20120512	relevancefeedback.topn10.bm25	south korean girl groups music group	0.493
INEX_LD-20120512	stem.krovetz	south korea girl group	0.4926
INEX_LD-20120512	stem.trunc5	south korea girl group	0.4926
INEX_LD-20120512	bt_nllb_chinese_yue	The Korean girl group	0.4797
INEX_LD-20120512	tagmee.topn3.replace	Koreans Girl group	0.4797
INEX_LD-20120521	-1	electronic music genres	0.2088
INEX_LD-20120521	word2vec.topn3	electronic music genres non electronic electonic music subgenres sub genres	0.3185
INEX_LD-20120521	bt_nllb_chinese_yue	Electronic music is a genre of music	0.2202
INEX_LD-20120521	sensedisambiguation.replace	electronic music music genre	0.2202
INEX_LD-20120521	tagmee.topn3.replace	Electronic music Music genre	0.2202
INEX_LD-20120521	conceptluster.topn5.3.bm25	electronic music genres music genre electronic music	0.2151
INEX_LD-20120521	conceptluster.topn5.3.qld	electronic music genres electronic music music genre	0.2151
INEX_LD-20120521	tagmee.topn3	electronic music genres Electronic music Music genre	0.2151
INEX_LD-20120522	-1	digital music notation formats	0.3505
INEX_LD-20120522	sensedisambiguation	digital music notation note formats format	0.3703
INEX_LD-20120531	-1	music conferences	0.5918
INEX_LD-20120532	-1	intellectual property rights lobby	0.1368
INEX_LD-20120532	conceptluster.topn5.3.bm25	intellectual property rights lobby intellectual property	0.2064
INEX_LD-20120532	conceptluster.topn5.3.qld	intellectual property rights lobby intellectual property	0.2064
INEX_LD-20120532	bt_nllb_tamil	Promotion of intellectual property rights	0.2028
INEX_LD-20120532	tagmee.topn3	intellectual property rights lobby Intellectual property Intellectual property	0.1954
INEX_LD-20120532	tagmee.topn3.replace	Intellectual property Intellectual property	0.1663
INEX_LD-20120532	relevancefeedback.topn10.qld	intellectual property rights lobby direct treati properti law intellectu organ campaign design	0.1578
INEX_LD-20120532	word2vec.topn3	intellectual property rights lobby intellecutal academic property rights rights rights	0.1398
INEX_LD-2012301	-1	Niagara falls origin lake	0.4028
INEX_LD-2012301	sensedisambiguation	Niagara falls precipitate origin lake	0.6801
INEX_LD-2012301	wordnet.topn3	niagara falls origin lake Niagara River Niagara Falls waterfall fall down gloaming stock bloodline inception	0.6093
INEX_LD-2012301	word2vec.topn3	niagara falls origin lake sioux roanoke Niagra fell orgin origin pond	0.5917
INEX_LD-2012301	tagmee.topn3.replace	Niagara Falls Abiogenesis Lake	0.4836
INEX_LD-2012301	wiki.topn3	niagara falls origin lake geography niagara falls ontario niagara river waterfalls ontario niagara falls evolutionarily significant biological phenomena carbon evolutionary history life abiogenesis lakes bodies water river lake	0.483
INEX_LD-2012301	relevancefeedback.topn10.qld	niagara falls origin lake fall novel	0.47
INEX_LD-2012301	conceptluster.topn5.3.bm25	niagara falls origin lake niagara falls lake abiogenesis	0.4522
INEX_LD-2012301	conceptluster.topn5.3.qld	niagara falls origin lake niagara falls abiogenesis lake	0.4522
INEX_LD-2012301	tagmee.topn3	niagara falls origin lake Niagara Falls Abiogenesis Lake	0.4522
INEX_LD-2012301	wiki.topn3.replace	geography niagara falls ontario niagara river waterfalls ontario niagara falls evolutionarily significant biological phenomena carbon evolutionary history life abiogenesis lakes bodies water river lake	0.423
INEX_LD-2012301	anchor.topn3	niagara falls origin lake mississauga niagara mainhatten snappers checkers getarum ncc yanama yungay lake landslid	0.405
INEX_LD-2012303	-1	 Valley fever fungal infection San Joaquin	0.2698
INEX_LD-2012303	bt_nllb_french	Fungal infestation from San Joaquin Valley fever	0.4444
INEX_LD-2012303	word2vec.topn3	valley fever fungal infection san joaquin hills typhoid bacterial fungi fungus disease virus francisco bernardino diego mateo vicente clemente	0.3481
INEX_LD-2012303	glove.topn3	valley fever fungal infection san joaquin hills dengue pathogen bacterial francisco diego navarro lihks	0.3409
INEX_LD-2012303	bt_nllb_arabic	Fungal fever in the San Joaquin Valley	0.2778
INEX_LD-2012303	relevancefeedback.topn10.bm25	valley fever fungal infection san joaquin arthroconidia coccidioid alternaria throat amphotericin infect transmiss posadasii penicilliosi	0.2778
INEX_LD-2012305	-1	North Dakota's lowest river of another colour	0.0136
INEX_LD-2012305	bt_nllb_chinese_yue	Lower rivers in North Dakota	0.0981
INEX_LD-2012305	bt_nllb_malay	The lower North Dakota River is of a different color	0.0717
INEX_LD-2012305	relevancefeedback.topn10.qld	north dakota s lowest river of another colour grand dakota creek	0.0504
INEX_LD-2012305	rm3.topn10.10.0.5.bm25	North Dakotas lowest river of another colour	0.0485
INEX_LD-2012305	rm3.topn10.10.0.5.qld	North Dakotas lowest river of another colour	0.0485
INEX_LD-2012305	bt_nllb_arabic	The lowest river in North Dakota is another color	0.0427
INEX_LD-2012305	bt_nllb_french	The lowest river in North Dakota of a different color	0.0403
INEX_LD-2012305	bt_nllb_german	The lowest river in North Dakota of a different color	0.0403
INEX_LD-2012305	bt_nllb_korean	The lowest river in North Dakota of a different color	0.0403
INEX_LD-2012305	bt_nllb_persian	The lowest river in North Dakota of a different color	0.0403
INEX_LD-2012307	-1	 July, 1850  president died Millard Fillmore sworn following day	0.1775
INEX_LD-2012307	conceptnet.topn3	july president died millard fillmore sworn following day leader cross millard county President Fillmore ventura county kentucky pledged claque birthday morning time	0.4062
INEX_LD-2012307	bt_nllb_french	The President of the Republic died the day after Millard Fillmore died	0.3929
INEX_LD-2012307	bt_nllb_chinese_yue	In July President Millard Fillmore died	0.3854
INEX_LD-2012307	stem.krovetz	july president die millard fillmore sworn following day	0.3514
INEX_LD-2012307	stem.porter2	juli presid die millard fillmor sworn follow day	0.3514
INEX_LD-2012307	sensedisambiguation.replace	july president of the united states die Millard fillmore trust watch sidereal day	0.3235
INEX_LD-2012307	sensedisambiguation	July president president of the united states died die Millard Fillmore sworn trust following watch day sidereal day	0.2872
INEX_LD-2012307	bt_nllb_tamil	July President Millard Fillmore died and was sworn in the next day	0.2719
INEX_LD-2012307	rm3.topn10.10.0.5.bm25	 July, 1850  president died Millard Fillmore sworn following day	0.227
INEX_LD-2012307	rm3.topn10.10.0.5.qld	 July, 1850  president died Millard Fillmore sworn following day	0.227
INEX_LD-2012307	glove.topn3	july president died millard fillmore sworn following day april june vice death killed fillmore hohtz millard kd oath swore after week	0.2163
INEX_LD-2012307	stem.lovins	jl presid di millard fillmor sworn follow day	0.1859
INEX_LD-2012307	relevancefeedback.topn10.bm25	july president died millard fillmore sworn following day district taylor selden fillmor state treati	0.1806
INEX_LD-2012307	relevancefeedback.topn10.qld	july president died millard fillmore sworn following day state taylor district fillmor treati selden	0.1806
INEX_LD-2012309	-1	residents small island city-state  Malay Peninsula Chinese	0.0831
