qid	order	query	qld.map
INEX_LD-2009111	relevancefeedback.topn10.bm25	europe solar power facility radar univers energi centrosolar advanc	0.1511
INEX_LD-2009111	bt_nllb_tamil	Europe solar powered	0.1449
INEX_LD-2009111	tagmee.topn3.replace	Europe Solar power	0.1449
INEX_LD-2009111	glove.topn3	europe solar power facility european asia photovoltaic geothermal control addition	0.1365
INEX_LD-2009111	conceptnet.topn3	europe solar power facility a kingdom continent a castle sun energy arboretum artifact menagerie	0.1249
INEX_LD-2009111	bt_bing_arabic	Solar Power Facility in Europe	0.1228
INEX_LD-2009111	bt_bing_tamil	Europe Solar Power Facility	0.1228
INEX_LD-2009111	bt_nllb_arabic	Europe solar power facility	0.1228
INEX_LD-2009111	docluster.topn10.3.bm25	europe solar power facility	0.1228
INEX_LD-2009111	docluster.topn10.3.qld	europe solar power facility	0.1228
INEX_LD-2009111	relevancefeedback.topn10.qld	europe solar power facility	0.1228
INEX_LD-2009111	rm3.topn10.10.0.5.bm25	europe solar power facility	0.1228
INEX_LD-2009111	rm3.topn10.10.0.5.qld	europe solar power facility	0.1228
INEX_LD-2009111	stem.krovetz	europe solar power facility	0.1228
INEX_LD-2009111	stem.porter	europ solar power facil	0.1228
INEX_LD-2009111	stem.porter2	europ solar power facil	0.1228
INEX_LD-2009111	stem.sstemmer	europe solar power facility	0.1228
INEX_LD-2009111	stem.trunc5	europ solar power facil	0.1228
INEX_LD-2009111	termluster.topn5.3.bm25	europe solar power facility	0.1228
INEX_LD-2009111	termluster.topn5.3.qld	europe solar power facility	0.1228
INEX_LD-2009111	thesaurus.topn3	europe solar power facility	0.1228
INEX_LD-2009111	thesaurus.topn3.replace	europe solar power facility	0.1228
INEX_LD-2009115	-1	virtual museums	0.4025
INEX_LD-2009115	bt_bing_arabic	Virtual museums	0.4025
INEX_LD-2009115	bt_bing_chinese_simplified	Virtual museum	0.4025
INEX_LD-2009115	bt_bing_french	Virtual Museums	0.4025
INEX_LD-2009115	bt_bing_german	Virtual Museums	0.4025
INEX_LD-2009115	bt_bing_korean	Virtual Museum	0.4025
INEX_LD-2009115	bt_bing_malay	Virtual museum	0.4025
INEX_LD-2009115	bt_bing_persian	Virtual Museums	0.4025
INEX_LD-2009115	bt_bing_russian	Virtual Museums	0.4025
INEX_LD-2009115	bt_bing_swahili	Virtual museums	0.4025
INEX_LD-2009115	bt_bing_tamil	Virtual museums	0.4025
INEX_LD-2009115	bt_nllb_arabic	Virtual museums	0.4025
INEX_LD-2009115	bt_nllb_chinese_yue	A virtual museum	0.4025
INEX_LD-2009115	bt_nllb_french	virtual museums	0.4025
INEX_LD-2009115	bt_nllb_german	Virtual museums	0.4025
INEX_LD-2009115	bt_nllb_korean	Virtual museum	0.4025
INEX_LD-2009115	bt_nllb_persian	Virtual museums	0.4025
INEX_LD-2009115	bt_nllb_russian	virtual museums	0.4025
INEX_LD-2009115	bt_nllb_swahili	virtual museums	0.4025
INEX_LD-2009115	bt_nllb_tamil	Virtual museums	0.4025
INEX_LD-2009115	conceptluster.topn5.3.bm25	virtual museums	0.4025
INEX_LD-2009115	conceptluster.topn5.3.qld	virtual museums	0.4025
INEX_LD-2009115	docluster.topn10.3.bm25	virtual museums	0.4025
INEX_LD-2009115	docluster.topn10.3.qld	virtual museums	0.4025
INEX_LD-2009115	rm3.topn10.10.0.5.bm25	virtual museums	0.4025
INEX_LD-2009115	rm3.topn10.10.0.5.qld	virtual museums	0.4025
INEX_LD-2009115	sensedisambiguation.replace	virtual museum	0.4025
INEX_LD-2009115	stem.krovetz	virtual museum	0.4025
INEX_LD-2009115	stem.porter	virtual museum	0.4025
INEX_LD-2009115	stem.porter2	virtual museum	0.4025
INEX_LD-2009115	stem.sstemmer	virtual museum	0.4025
INEX_LD-2009115	tagmee.topn3	virtual museums	0.4025
INEX_LD-2009115	termluster.topn5.3.bm25	virtual museums	0.4025
INEX_LD-2009115	termluster.topn5.3.qld	virtual museums	0.4025
INEX_LD-2009115	thesaurus.topn3	virtual museums	0.4025
INEX_LD-2009115	thesaurus.topn3.replace	virtual museums	0.4025
INEX_LD-2009115	wiki.topn3	virtual museums	0.4025
INEX_LD-2010004	-1	Indian food	0.2021
INEX_LD-2010004	bt_bing_arabic	Indian Food	0.2021
INEX_LD-2010004	bt_bing_german	Indian food	0.2021
INEX_LD-2010004	bt_bing_korean	Indian Food	0.2021
INEX_LD-2010004	bt_bing_malay	Indian food	0.2021
INEX_LD-2010004	bt_bing_persian	Indian food	0.2021
INEX_LD-2010004	bt_bing_swahili	Indian food	0.2021
INEX_LD-2010004	bt_bing_tamil	Indian Food	0.2021
INEX_LD-2010004	bt_nllb_arabic	Indian food	0.2021
INEX_LD-2010004	bt_nllb_chinese_yue	Indian food	0.2021
INEX_LD-2010004	bt_nllb_french	Indian food	0.2021
INEX_LD-2010004	bt_nllb_german	Indian food	0.2021
INEX_LD-2010004	bt_nllb_korean	Indian food	0.2021
INEX_LD-2010004	bt_nllb_malay	Indian food	0.2021
INEX_LD-2010004	bt_nllb_persian	Indian food	0.2021
INEX_LD-2010004	bt_nllb_russian	Indian food	0.2021
INEX_LD-2010004	bt_nllb_swahili	Indian Food	0.2021
INEX_LD-2010004	bt_nllb_tamil	Indian food	0.2021
INEX_LD-2010004	conceptluster.topn5.3.bm25	indian food	0.2021
INEX_LD-2010004	conceptluster.topn5.3.qld	indian food	0.2021
INEX_LD-2010004	docluster.topn10.3.bm25	indian food	0.2021
INEX_LD-2010004	docluster.topn10.3.qld	indian food	0.2021
INEX_LD-2010004	rm3.topn10.10.0.5.bm25	Indian food	0.2021
INEX_LD-2010004	rm3.topn10.10.0.5.qld	Indian food	0.2021
INEX_LD-2010004	sensedisambiguation	Indian food	0.2021
INEX_LD-2010004	sensedisambiguation.replace	indian food	0.2021
INEX_LD-2010004	stem.krovetz	indian food	0.2021
INEX_LD-2010004	stem.porter	indian food	0.2021
INEX_LD-2010004	stem.porter2	indian food	0.2021
INEX_LD-2010004	stem.sstemmer	indian food	0.2021
INEX_LD-2010004	tagmee.topn3	indian food	0.2021
INEX_LD-2010004	termluster.topn5.3.bm25	indian food	0.2021
INEX_LD-2010004	termluster.topn5.3.qld	indian food	0.2021
INEX_LD-2010004	thesaurus.topn3	indian food	0.2021
INEX_LD-2010004	thesaurus.topn3.replace	indian food	0.2021
INEX_LD-2010004	wiki.topn3	indian food	0.2021
INEX_LD-2010014	-1	composer museum	0.0472
INEX_LD-2010014	bt_bing_arabic	Composer Museum	0.0472
INEX_LD-2010014	bt_bing_chinese_simplified	Museum of the Composers	0.0472
INEX_LD-2010014	bt_bing_french	Composers Museum	0.0472
INEX_LD-2010014	bt_bing_german	Composers Museum	0.0472
INEX_LD-2010014	bt_bing_korean	Composers Museum	0.0472
INEX_LD-2010014	bt_bing_malay	Composer museum	0.0472
INEX_LD-2010014	bt_bing_persian	Composer Museum	0.0472
INEX_LD-2010014	bt_bing_russian	Museum of Composers	0.0472
INEX_LD-2010014	bt_nllb_french	museum of the composer	0.0472
INEX_LD-2010014	bt_nllb_russian	The Composers Museum	0.0472
INEX_LD-2010014	conceptluster.topn5.3.bm25	composer museum	0.0472
INEX_LD-2010014	conceptluster.topn5.3.qld	composer museum	0.0472
INEX_LD-2010014	docluster.topn10.3.bm25	composer museum	0.0472
INEX_LD-2010014	docluster.topn10.3.qld	composer museum	0.0472
INEX_LD-2010014	rm3.topn10.10.0.5.bm25	composer museum	0.0472
INEX_LD-2010014	rm3.topn10.10.0.5.qld	composer museum	0.0472
INEX_LD-2010014	sensedisambiguation	composer museum	0.0472
INEX_LD-2010014	sensedisambiguation.replace	composer museum	0.0472
INEX_LD-2010014	stem.krovetz	composer museum	0.0472
INEX_LD-2010014	stem.lovins	composer museum	0.0472
INEX_LD-2010014	stem.sstemmer	composer museum	0.0472
INEX_LD-2010014	tagmee.topn3	composer museum	0.0472
INEX_LD-2010014	termluster.topn5.3.bm25	composer museum	0.0472
INEX_LD-2010014	termluster.topn5.3.qld	composer museum	0.0472
INEX_LD-2010014	thesaurus.topn3	composer museum	0.0472
INEX_LD-2010014	thesaurus.topn3.replace	composer museum	0.0472
INEX_LD-2010014	wiki.topn3	composer museum	0.0472
INEX_LD-2010014	wordnet.topn3	composer museum	0.0472
INEX_LD-2010014	wordnet.topn3.replace	composer museum	0.0472
INEX_LD-2010019	-1	gallo roman architecture in paris	0.0045
