qid	order	query	qld.map
INEX_LD-20120322	bt_bing_arabic	Tango instruments	0.3225
INEX_LD-20120322	bt_bing_chinese_simplified	Tango instruments	0.3225
INEX_LD-20120322	bt_bing_korean	Tango Instruments	0.3225
INEX_LD-20120322	bt_nllb_arabic	Tangos and instruments	0.3225
INEX_LD-20120322	bt_nllb_russian	Tangos and other musical instruments	0.1785
INEX_LD-20120322	bt_nllb_malay	tangos	0.0967
INEX_LD-20120322	bt_nllb_tamil	The first is the tango	0.0281
INEX_LD-20120322	bt_nllb_german	Other instruments for the musical use of instruments	0.0
INEX_LD-20120322	bt_nllb_swahili	Cucumber musical instruments	0.0
INEX_LD-20120331	-1	tango dance styles	0.61
INEX_LD-20120331	bt_bing_arabic	Tango styles	0.3768
INEX_LD-20120331	bt_bing_chinese_simplified	Tango style	0.3768
INEX_LD-20120331	bt_nllb_persian	The style of tango	0.3768
INEX_LD-20120331	bt_nllb_german	Dancing styles	0.0571
INEX_LD-20120332	-1	tango dance history	0.3404
INEX_LD-20120332	bt_bing_arabic	History of tango	0.208
INEX_LD-20120332	bt_bing_chinese_simplified	Tango History	0.208
INEX_LD-20120332	bt_nllb_russian	The history of the tango	0.208
INEX_LD-20120332	bt_nllb_german	The history of dance	0.0516
INEX_LD-20120332	bt_nllb_swahili	The history of the cucumber dance	0.0008
INEX_LD-20120411	-1	bicycle sport races	0.2133
INEX_LD-20120411	bt_nllb_russian	The bicycle race	0.1137
INEX_LD-20120411	bt_bing_french	Cycling sports races	0.0799
INEX_LD-20120411	bt_bing_russian	Cycling Sport Racing	0.0799
INEX_LD-20120411	bt_bing_swahili	Cycling sports races	0.0799
INEX_LD-20120411	bt_nllb_korean	Cycling sports race	0.0799
INEX_LD-20120411	bt_bing_arabic	Cycling Races	0.036
INEX_LD-20120411	bt_bing_german	Cycling Races	0.036
INEX_LD-20120411	bt_nllb_chinese_yue	Cycling races	0.036
INEX_LD-20120411	bt_nllb_french	cycling races	0.036
INEX_LD-20120411	bt_nllb_malay	cycling races	0.036
INEX_LD-20120411	bt_nllb_persian	Cycling races	0.036
INEX_LD-20120411	bt_nllb_swahili	cycling races	0.036
INEX_LD-20120411	bt_nllb_arabic	The biking races	0.0207
INEX_LD-20120411	bt_bing_chinese_simplified	Cycling competitions	0.0089
INEX_LD-20120411	bt_nllb_tamil	Cycling competitions	0.0089
INEX_LD-20120411	bt_nllb_german	Cycling	0.0034
INEX_LD-20120411	bt_bing_persian	Cycling Tournament	0.0001
INEX_LD-20120412	-1	bicycle sport disciplines	0.1806
INEX_LD-20120412	bt_bing_korean	Bicycle Sports	0.1348
INEX_LD-20120412	bt_nllb_russian	bicycle sports	0.1348
INEX_LD-20120412	bt_bing_persian	Sports Bikes	0.0833
INEX_LD-20120412	bt_bing_german	Cycling Disciplines	0.0792
INEX_LD-20120412	bt_bing_russian	Cycling disciplines	0.0792
INEX_LD-20120412	bt_nllb_german	Cycling disciplines	0.0792
INEX_LD-20120412	bt_nllb_malay	cycling discipline	0.0792
INEX_LD-20120412	bt_bing_swahili	Cycling sports disciplines	0.0729
INEX_LD-20120412	bt_bing_french	Cycling sports	0.0543
INEX_LD-20120412	bt_nllb_french	cycling sports	0.0543
INEX_LD-20120412	bt_nllb_korean	Cycling sports	0.0543
INEX_LD-20120412	bt_nllb_persian	Cycling sports	0.0543
INEX_LD-20120412	bt_nllb_tamil	Cycling sports fields	0.0144
INEX_LD-20120412	bt_bing_tamil	Bicycle Games Categories	0.0101
INEX_LD-20120412	bt_bing_arabic	Sports specialties for cycling	0.0047
INEX_LD-20120412	bt_bing_chinese_simplified	Cycling	0.004
INEX_LD-20120412	bt_nllb_arabic	Cycling	0.004
INEX_LD-20120412	bt_nllb_chinese_yue	Cycling	0.004
INEX_LD-20120412	bt_nllb_swahili	Cycling classes	0.0011
INEX_LD-20120421	-1	bicycle holiday towns	0.0296
INEX_LD-20120421	bt_bing_malay	Bicycle holiday city	0.0081
INEX_LD-20120421	bt_bing_persian	Bicycle Holiday Cities	0.0081
INEX_LD-20120421	bt_bing_tamil	Bicycle Holiday Cities	0.0081
INEX_LD-20120421	bt_nllb_french	cities for holiday by bicycle	0.0081
INEX_LD-20120421	bt_nllb_malay	city holiday bicycle	0.0081
INEX_LD-20120421	bt_nllb_korean	A bicycle resort town	0.0067
INEX_LD-20120421	bt_nllb_arabic	Bike holiday towns	0.0045
INEX_LD-20120421	bt_nllb_tamil	Cycling holiday cities	0.0044
INEX_LD-20120421	bt_bing_french	Cycling holiday towns	0.0032
INEX_LD-20120421	bt_bing_swahili	Cycling holiday towns	0.0032
INEX_LD-20120421	bt_nllb_german	Cycling holiday towns	0.0032
INEX_LD-20120421	bt_nllb_persian	Cycling holiday towns	0.0032
INEX_LD-20120421	bt_bing_arabic	Holiday Bike Cities	0.0
INEX_LD-20120421	bt_bing_chinese_simplified	Bike resort town	0.0
INEX_LD-20120421	bt_bing_german	Cycling Resorts	0.0
INEX_LD-20120421	bt_bing_russian	Cycling Resort Towns	0.0
INEX_LD-20120421	bt_nllb_chinese_yue	Cycling cities	0.0
INEX_LD-20120421	bt_nllb_russian	cities for cycling	0.0
INEX_LD-20120422	-1	bicycle holiday nature	0.0366
INEX_LD-20120422	bt_bing_russian	Cycling in nature	0.0196
INEX_LD-20120422	bt_nllb_russian	nature of cycling	0.0196
INEX_LD-20120422	bt_bing_swahili	Origins of cycling holidays	0.0042
INEX_LD-20120422	bt_nllb_chinese_yue	The nature of cycling vacation	0.0035
INEX_LD-20120422	bt_bing_chinese_simplified	Bike vacation nature	0.0006
INEX_LD-20120422	bt_nllb_german	Cycling leave	0.0
INEX_LD-20120422	bt_nllb_swahili	the origin of bicycle holidays	0.0
INEX_LD-20120431	-1	bicycle benefits health	0.0556
INEX_LD-20120431	bt_nllb_german	Bicycles for Health	0.0192
INEX_LD-20120431	bt_bing_arabic	Benefits of a healthy bike	0.0054
INEX_LD-20120431	bt_bing_swahili	The benefits of healthy cycling	0.0051
INEX_LD-20120431	bt_bing_persian	Bicycles are good for health	0.005
INEX_LD-20120431	bt_nllb_chinese_yue	Bicycles are good for health	0.005
INEX_LD-20120431	bt_nllb_persian	Bicycles are good for health	0.005
INEX_LD-20120431	bt_nllb_russian	Bicycles are good for health	0.005
INEX_LD-20120431	bt_bing_chinese_simplified	Bicycles are good for your health	0.0
INEX_LD-20120431	bt_bing_french	Cycling is good for your health	0.0
INEX_LD-20120431	bt_bing_german	Cycling is good for your health	0.0
INEX_LD-20120431	bt_bing_korean	Cycling is good for your health	0.0
INEX_LD-20120431	bt_bing_russian	Cycling is good for your health	0.0
INEX_LD-20120431	bt_nllb_french	Health Benefits	0.0
INEX_LD-20120432	-1	bicycle benefits environment	0.2891
INEX_LD-20120432	bt_bing_swahili	Cycling Benefit Environment	0.2024
INEX_LD-20120432	bt_bing_german	Cycling benefits from the environment	0.1986
INEX_LD-20120432	bt_nllb_arabic	The benefits of bicycles	0.1005
INEX_LD-20120432	bt_nllb_malay	environmental benefits of bicycles	0.072
INEX_LD-20120432	bt_nllb_swahili	environmental benefits of bicycles	0.072
INEX_LD-20120432	bt_bing_arabic	Bike Environmental Benefits	0.069
INEX_LD-20120432	bt_nllb_chinese_yue	The benefits of cycling are environmental	0.044
INEX_LD-20120432	bt_bing_chinese_simplified	Bicycle welfare environment	0.0131
INEX_LD-20120432	bt_bing_russian	Advantages of Bicycle Environment	0.0025
INEX_LD-20120432	bt_bing_french	Advantages for cycling Environment	0.0
INEX_LD-20120432	bt_bing_persian	Environmental Bike Advantages	0.0
INEX_LD-20120432	bt_nllb_french	environmental benefits	0.0
INEX_LD-20120511	-1	female rock singers	0.2207
INEX_LD-20120511	bt_bing_french	Rock singers	0.0378
INEX_LD-20120511	bt_bing_german	Rock Singers	0.0378
INEX_LD-20120511	bt_bing_russian	Rock Singers	0.0378
INEX_LD-20120511	bt_bing_swahili	Rock singers	0.0378
INEX_LD-20120511	bt_nllb_french	rock singers	0.0378
INEX_LD-20120511	bt_nllb_chinese_yue	She s a rock and roll singer	0.0232
INEX_LD-20120511	bt_nllb_arabic	A female rock song	0.0214
INEX_LD-20120511	bt_nllb_swahili	rock musicians	0.0011
INEX_LD-20120511	bt_bing_arabic	Rock divas	0.0003
INEX_LD-20120512	-1	south korean girl groups	0.4628
INEX_LD-20120521	-1	electronic music genres	0.2088
INEX_LD-20120521	bt_bing_swahili	Electronic music	0.1244
INEX_LD-20120521	bt_nllb_swahili	electronic music	0.1244
INEX_LD-20120521	bt_bing_arabic	Types of electronic music	0.1174
INEX_LD-20120521	bt_nllb_german	Music genres	0.0205
INEX_LD-20120522	-1	digital music notation formats	0.3505
INEX_LD-20120522	bt_bing_chinese_simplified	Digital Music Sheet Music Format	0.0314
INEX_LD-20120522	bt_nllb_korean	Digital music label format	0.0033
INEX_LD-20120522	bt_nllb_chinese_yue	Digital music recording format	0.0032
INEX_LD-20120522	bt_bing_tamil	Digital music encoding formats	0.0008
INEX_LD-20120522	bt_nllb_arabic	The digital music signal forms	0.0004
INEX_LD-20120522	bt_bing_persian	Digital Music Signage Formats	0.0
INEX_LD-20120522	bt_nllb_tamil	Digital music reference forms	0.0
INEX_LD-20120531	-1	music conferences	0.5918
INEX_LD-20120531	bt_nllb_korean	I m going to a music conference	0.0014
INEX_LD-20120531	bt_nllb_chinese_yue	The concert	0.0011
INEX_LD-20120531	bt_bing_chinese_simplified	Musical sessions	0.0
INEX_LD-20120531	bt_nllb_french	music lectures	0.0
INEX_LD-20120531	bt_nllb_swahili	music meetings	0.0
INEX_LD-20120531	bt_nllb_tamil	Music conventions	0.0
INEX_LD-20120532	-1	intellectual property rights lobby	0.1368
