qid	order	query	bm25.ndcg
1957887	-1	How can I hunt down and punch the people that keep spamming me?	0.3432
1964316	-1	What do you mean by "weed"?	0.3902
1968489	-1	Which auto insurance do you use and why?	0.554
1971899	-1	what is masturbat***?	0.2195
1977054	-1	Couscous is a food from what origin?	0.5444
2008017	-1	why do black people like fried chicken somuch?	0.6203
2018562	-1	Why does my Black Lab howl to "Law and Order" theme song?	0.7312
204633	-1	Why do you have memories?	0.1826
204963	-1	what does 5 by 5 mean?	0.0
2142044	-1	What do you speculate happened to Natalie Holloway in Aruba?	0.5155
2180086	-1	what are mormens?	0.1701
2182052	-1	why is lemonade at restaurants sometimes different?	0.7477
2192891	-1	how are braces put on and do they hurt a lot?	0.5751
224109	-1	what is citriscidal?	0.0
225575	-1	what does 'wet behind the ears' mean?	0.6266
2290758	-1	Why do people ask questions they know?	0.1261
2291272	-1	How is Catholicism not Christianity?	0.58
229303	-1	Why  is  the   war continuing  in  Afghanistan?	0.6851
2307305	-1	Why do man rape little girls?	0.5423
2309774	-1	Why do I keep seeing people on here 'dissing' on the soldiers in Iraq?	0.4958
23464	-1	why girls are beautiful?	0.7106
2380990	-1	Why am I alive?	0.2187
2382487	-1	what do i do if i have not started my period in like almost 6 months?	0.1381
2418598	-1	why do wisdom varies from person to person?	0.4432
2443586	-1	What is a Bro?	0.4684
2446614	-1	how could u get success?	0.3184
2452795	-1	How can I heat the water within a 150 gal tank that's open to the atmosphere in Feb.?	0.6217
2479423	-1	Why is there brail on the keypads at drive up ATM's?	0.7747
2484180	-1	why do people judge a dog by what he looks like?	0.3539
2528767	-1	How do I determine the charge of the iron ion in FeCl3?	0.6128
2529114	-1	since i have premature ejaculation problem, how to satisfy my girl?	0.5649
2539741	-1	what cause the car to have white smoke coming from the muffler and making a kicking or knocking sounds?	0.654
2551845	-1	Why is GW dogged for not getting OBL yet killing Zarkawi is a non-event?	0.3766
2582920	-1	What is the difference in a dried plum and a dried prune?	0.854
2592121	-1	how to rollover 401k into real estate?	0.583
2619912	-1	How were you saved from sin-and born again as Jesus says "Except you repent, and be born again..." How didYou?	0.7272
2634143	-1	what is direct borrowing, phonological borrowing, linguistic borrowing, cultural borrowing,intimate borrowing?	0.4792
2643507	-1	why does milk cost more than gas per gallon?	0.7346
2713171	-1	What does the sentence's mean?	0.2019
2722241	-1	why do some animals hide in a dark place b4 they die?	0.258
2783398	-1	What is a nucleus?	0.6988
2785579	-1	If you could be an element of weather, which would you choose, and why?	0.0771
2795030	-1	Why do people drink Cuervo when it tastes the same going down as coming up?	0.4704
2797224	-1	Muslims Are The Happiest People Ever, Why?	0.5493
2799913	-1	What's the proper way to express sorrow at a funeral?	0.5011
2814599	-1	what does the word remission mean when referring to cancer patients?	0.6613
2814722	-1	why is the new jersey smoking ban not considered unconstitutional?	0.5672
2815090	-1	how cloning will affects our community?	0.3742
2838988	-1	How can I get a cork out of, not into, a wine bottle without a corkscrew?	0.8234
2847807	-1	How can I get rid of the hicups?	0.302
2862887	-1	how to care for a spiked dragon and what to feed them?	0.3726
2864267	-1	what exemplifies effective customer service?	0.7867
2892478	-1	what factors cause the Earth to heat unevenly?	0.7192
2956570	-1	What are the words to write the sound of raindrops, moving train & scribbling w/ pencil on paper figuratively?	0.7395
2976644	-1	How amoeba catches its prey?	0.6519
3040435	-1	USA have Snow, Hurricanes, Flood, Earthquakes and politicians, Brazil only have politicians, why?	0.6235
3074429	-1	How can we understand Islam and Muslims better?	0.5646
3078448	-1	How do you prevent chicken from drying out when you cook it?	0.4487
312215	-1	how good is apple pie when it is cold?	0.694
3155314	-1	we have pork chops, veal chops, lamb chops, why is there not any beef chops ?	0.4707
3206998	-1	how does disneyland make it snow?	0.4011
3239329	-1	Why do we wee a lot in the cold weather especially at night?	0.4553
3269759	-1	what is artificial intelligence?	0.5092
3278654	-1	Why do Kamikaze pilots wear helmets?	0.6668
3280768	-1	why is islam so hated in america?	0.4089
3295055	-1	What causes skin discoloration, specifically, whitening of the skin between fingers?	0.6084
3301173	-1	how to design road crust for national highways?	0.7498
3313308	-1	how can I enjoy my time alone?	0.1872
3363149	-1	Why do Arabs and Mexicans look alike?	0.6927
3369088	-1	how can we stop the spread of islam?	0.5213
3382736	-1	what is minimalist cubisium?	0.6193
3385681	-1	if red bull is soo bad for people ,then why is it soo popular?	0.2225
3389038	-1	why the media in US and Europe is always attacking the Arabs and Islam without finding the truth about them?	0.5282
3396066	-1	Why do airplanes fly so high?	0.5268
34041	-1	what are the symptoms of strep throat?	0.8702
3411123	-1	Why does'nt America regard foriegn credentials?	0.3537
3496147	-1	Why was I punished for being christlike?	0.3591
3499881	-1	Why is Gordon Ramsey so popular?	0.3433
3507491	-1	Why is religious freedom more important today?	0.7043
354733	-1	What are the names of some famous photographers and why do their work stand up?	0.3598
3552010	-1	Why do parent put kids on restriction?	0.3861
3554263	-1	why some people behave so rude without reason,is it due to their own problem?	0.3353
3559048	-1	How do you sell a junk car without a title?	0.7785
3577501	-1	what are some signs that puberty is beginning?	0.6252
3639660	-1	Why do most cigarettes have the yellow filter?	0.6373
3640705	-1	what is the punishment for child molestors?	0.3196
3698636	-1	why do cats headbutt?	0.1328
3714728	-1	Why is the world so shallow?	0.3974
3723508	-1	What is the difference between an ox and a bull?	0.7023
3778229	-1	how were the witches tested in the salem witch trials?	0.7358
3825386	-1	How can I develop leanbody and muscles?	0.3358
3872395	-1	what are some easy ways to get a toddler to go to sleep without being mean?	0.1027
3874326	-1	How come Compton is only designated for black people?	0.2777
387874	-1	Why does asparugus make your pee stink?	0.637
3910925	-1	Why is yawning contagious?	0.7326
3960080	-1	Why don't commercial planes fly over the North Pole?	0.7656
3971195	-1	How do i get my pitbull more agressive?	0.3837
3990512	-1	how can we get concentration onsomething?	0.0637
4003223	-1	What are the marketing gimmicks that will attract males?	0.4862
4012558	-1	what is the term milky way?	0.7552
4018891	-1	How do I know if a particular term or phrase is copyrighted?	0.3244
402514	-1	why do my baked potatos never taste near as good as when I get them in a nice restaurant?	0.6275
4126337	-1	Why does my friend buy...?	0.2582
4153592	-1	what can make someones ear's stink?	0.2434
4165406	-1	Why did the founder of Daewoo get a 10-year jail sentence?	0.649
4185395	-1	how can i cure the std or the sexually transmitted disease?	0.6419
4185501	-1	why does the sun shine?	0.5587
4190287	-1	Why is switching schools so depressing?	0.4591
4196421	-1	how can you be more brilliant?	0.5063
4197214	-1	Why my GF feel like pissing during sexual intercourse?	0.4939
421753	-1	how to get rid of a skunk?	0.3789
4250296	-1	What do doctors do when a patient has a Do Nor Resuscitate Order?	0.2239
4256593	-1	How do I remove the SIMM card on a LG VX8300 Cell Phone?	0.701
4278201	-1	how does Ultraviolet Light Affects Seed Germination and plant growth?	0.867
4283542	-1	i have had loose stools for a week...how do i make it stop?	0.3914
4288761	-1	How can i stop my husband from exhuming my baby's body for compensation?	0.2393
4311093	-1	Why hot air rises up?	0.7067
4357460	-1	how to make my car faster?	0.2926
4365565	-1	How Does Water Pressure Change?	0.3858
4367654	-1	Why is April 19th important?	0.2512
4372730	-1	Why doesn't the bible make any sense?	0.1859
4377861	-1	how to handsew sequins?	0.9502
4385316	-1	How do I keep black birds out of my bar-b-que grill?	0.3927
4406669	-1	What do you order at Taco Bell?	0.4545
443848	-1	Does anybody know where i could get a free guide on how to train a siberian husky?	0.6361
4448097	-1	what is innate immunity?	0.7279
4462511	-1	How do i know if my gold fish is pregnant?	0.565
4467100	-1	What does sholomister mean?	0.0
4473137	-1	Causes and effects of the rise of Christanity?	0.5264
4473331	-1	How can I keep my rabit indoors?	0.3427
456214	-1	What is the importance of absolute zero temperature?	0.9268
474417	-1	what does the prefix "cyclo" mean in greek mythology?	0.7271
481173	-1	why live, when your in misery?	0.5048
484496	-1	Why a man float on water when he dies?	0.4525
551239	-1	how do i find out if someone left me a life insurance policy?	0.6601
558570	-1	My city just put a ban on pit bulls, how do we reverse the decision?	0.6795
654124	-1	Why am I not able to concentrate on my studies?	0.4514
667488	-1	how soon can you drive on a newly paved driveway?	0.5401
676028	-1	Why do our elected federal senators and congressmen not have to live on regular S.S. like the rest of us?	0.564
707303	-1	How do people get hiccups, what are they, and what exactly is the best way to cure them?	0.5712
714612	-1	Why doesn't the water fall off  earth if it's round?	0.5619
746920	-1	How do you get rid of wart on your hand a using home method?	0.524
761742	-1	How can I become a playa?	0.4813
765138	-1	Why does loving someone hurts like hell?	0.4322
785823	-1	how is the library consider as a heart of university?	0.5127
78762	-1	why do i have pterofobia?	0.0
788976	-1	Why did the Bush Admin cover up 9/11?	0.0949
821387	-1	I have mice.How do I get rid of them humanely?	0.2995
823384	-1	why did the army have personal cuts in the mid 1990's?	0.3764
8293	-1	Why do men fantasized about raping women?	0.7256
849221	-1	when it comes to religion why dont people realize history repeats itself?	0.5459
851124	-1	How is ego a part of our survival instincts?	0.6196
896725	-1	what are some good exercises to get rid of those love handles?	0.4097
922849	-1	why do some people take life so seriously?	0.3441
949154	-1	can anybody tell me what is a butler?	0.3544
953489	-1	Why do I have to dumb myself down all the time though I am highly undereducated?	0.1463
