,qid,order,query,qld.map
80,716,bt_bing_chinese_simplified,Spammers are arrested and prosecuted,0.1473
81,716,bt_bing_tamil,Spammer Arrest Case,0.1355
82,716,bt_nllb_tamil,The case of the arrest of the spammers,0.1355
83,716,sensedisambiguation.replace,spammer halt sue,0.1288
84,716,conceptluster.topn5.3.qld,spammer arrest sue arrest lawsuit spamming,0.1245
85,716,tagmee.topn3,spammer arrest sue Spamming Arrest Lawsuit,0.1245
86,716,bt_nllb_swahili,Spammer arrested trial,0.1209
87,716,bt_bing_persian,Spammer Arrest Complaint,0.0963
88,716,sensedisambiguation,Spammer arrest halt sue,0.0953
89,716,bt_bing_french,Arrest of a spammer,0.0851
90,716,stem.lovins,spammer arrest su,0.0772
91,716,tagmee.topn3.replace,Spamming Arrest Lawsuit,0.07
92,716,bt_nllb_chinese_yue,Arrest and prosecution of spam,0.066
93,717,-1,Gifted talented student programs,0.1056
94,717,word2vec.topn3,gifted talented student programs talented skilled gifted skilled multi talented teacher programmes,0.1201
95,717,relevancefeedback.topn10.qld,gifted talented student programs gift g,0.119
96,717,conceptluster.topn5.3.qld,gifted talented student programs student gifted education master business administration,0.1145
97,717,tagmee.topn3,gifted talented student programs Gifted education Student Master of Business Administration,0.1145
98,717,termluster.topn5.3.qld,gifted talented student programs academ curriculum develop student school requir perform school talent texa teacher state,0.1103
99,718,-1,Controlling acid rain,0.1113
100,719,-1,Cruise ship damage sea life,0.0312
101,719,bt_bing_arabic,Cruise ship damaging marine life,0.0902
102,719,bt_bing_french,Cruise ship damages marine life,0.0902
103,719,bt_bing_german,Cruise ship damages marine life,0.0902
104,719,bt_bing_korean,Cruise ship damage marine life,0.0902
105,719,bt_bing_malay,Cruise ships damage marine life,0.0902
106,719,bt_bing_persian,Cruise ship damages marine life,0.0902
107,719,bt_bing_russian,Cruise Ship Damages Marine Life,0.0902
108,719,bt_nllb_chinese_yue,Cruising ships are damaging marine life,0.0902
109,719,bt_nllb_french,Cruise ships are damaging marine life,0.0902
110,719,bt_nllb_korean,The damage to marine life on cruise ships,0.0902
111,719,bt_nllb_malay,Damage to the marine life cruise ship,0.0902
112,719,bt_nllb_persian,Cruise ships are damaging marine life,0.0902
113,719,bt_nllb_russian,Damage to marine life on cruise ships,0.0902
114,719,bt_nllb_german,Damage to marine structures of cruise ships,0.0882
115,719,tagmee.topn3,cruise ship damage sea life Cruise ship Marine biology,0.0536
116,719,bt_bing_chinese_simplified,Cruise ships destroy marine life,0.0517
117,719,bt_bing_swahili,Cruise ship destroys marine life,0.0517
118,719,tagmee.topn3.replace,Cruise ship Marine biology,0.049
119,719,glove.topn3,cruise ship damage sea life ship vessel caused ocean waters lives even,0.0433
120,719,wiki.topn3,cruise ship damage sea life cruisline cruise ship templates holland america line cruise ship plankton oceanography ocean current marine biology,0.0347
121,719,anchor.topn3,cruise ship damage sea life kommuna cunnari communa normalhöhennul trsa vega apicomplexan kdblife nánjīng small,0.0336
122,719,wiki.topn3.replace,cruisline cruise ship templates holland america line cruise ship plankton oceanography ocean current marine biology,0.033
123,720,-1,Federal welfare reform,0.0556
124,720,docluster.topn10.3.qld,federal welfare reform welfar state,0.0833
125,720,rm3.topn10.10.0.5.bm25,federal welfare reform state welfar,0.0833
126,720,relevancefeedback.topn10.qld,federal welfare reform welfar immigr state we,0.0672
127,720,rm3.topn10.10.0.5.qld,federal welfare reform state welfar immigr,0.0658
128,721,-1,Census data applications,0.0088
129,721,bt_bing_swahili,Use of census data,0.038
130,721,bt_nllb_korean,Apply for census data,0.017
131,721,stem.trunc5,censu data appli,0.017
132,721,bt_bing_chinese_simplified,Census Data App,0.0149
133,721,glove.topn3,census data applications population inhabitants information analysis applying,0.0097
134,721,tagmee.topn3,census data applications Census Data Application software,0.0094
135,722,-1,Iran terrorism,0.2975
136,722,word2vec.topn3,iran terrorism iranian Iran iran terrorist,0.3095
137,722,glove.topn3,iran terrorism tehran iranian terrorist,0.2985
138,723,-1,Executive privilege,0.0901
139,723,rm3.topn10.10.0.5.qld,executive privilege presid privileg,0.2571
140,723,rm3.topn10.10.0.5.bm25,executive privilege privileg presid see attornei,0.2439
141,724,-1,Iran Contra,0.1415
142,724,rm3.topn10.10.0.5.bm25,iran contra casei cia defend record,0.2418
143,724,relevancefeedback.topn10.qld,iran contra defend cia casei,0.2305
144,724,rm3.topn10.10.0.5.qld,iran contra casei cia defend,0.2305
145,724,conceptnet.topn3,iran contra Nicaraguan,0.1656
146,725,-1,Low white blood cell count,0.09
147,725,relevancefeedback.topn10.qld,low white blood cell count platelet your,0.1
148,725,bt_nllb_chinese_yue,Low blood cell count,0.0944
149,726,-1,Hubble telescope repairs,0.206
150,727,-1,Church arson,0.3459
151,727,sensedisambiguation,Church church service arson,0.4205
152,727,wordnet.topn3,church arson church service church building Christian church incendiarism fire raising,0.3757
153,727,termluster.topn5.3.qld,church arson arson feder fire church feder fire,0.352
154,728,-1,whales save endangered,0.1226
155,728,bt_bing_chinese_simplified,Whales save endangered whales,0.1418
156,728,bt_bing_german,Whales save endangered whales,0.1418
157,728,bt_bing_tamil,Whales save endangered whales,0.1418
158,728,docluster.topn10.3.qld,whales save endangered whale,0.1418
159,728,relevancefeedback.topn10.qld,whales save endangered whale endang,0.1362
160,728,rm3.topn10.10.0.5.qld,whales save endangered whale endang,0.1362
161,728,sensedisambiguation,whales whale save write endangered queer,0.1275
162,729,-1,Whistle blower department of defense,0.0023
163,729,glove.topn3,whistle blower department defense blowing whistleblower administration defence,0.0804
164,729,bt_nllb_korean,The Department of Defense is blowing a whistle,0.058
165,729,word2vec.topn3,whistle blower department defense swanee whistle blowing dept defence,0.0476
166,729,conceptluster.topn5.3.qld,whistle blower department defense whistleblower united states department defense,0.0271
167,729,tagmee.topn3,whistle blower department defense Whistleblower United States Department of Defense,0.0271
168,729,bt_bing_chinese_simplified,Whistleblower Ministry of Defense,0.0173
169,729,bt_bing_korean,Whistleblower Ministry of Defense,0.0173
170,729,bt_bing_russian,Ministry of Defense Whistleblower,0.0173
171,729,glove.topn3.replace,blowing whistleblower administration defence,0.013
172,729,bt_bing_malay,Department of Defense whistleblower,0.0118
173,729,tagmee.topn3.replace,Whistleblower United States Department of Defense,0.0095
174,729,termluster.topn5.3.qld,whistle blower department defense said new govern depart govern said whistl said new,0.0062
175,729,stem.paicehusk,whistl blow depart of defens,0.0048
176,729,wiki.topn3,whistle blower department defense grounds termination employment insider trading conflict interest whistleblower nuclear weapons infrastructure united states military industrial complex government agencies established united states department defense,0.0046
177,729,word2vec.topn3.replace,swanee whistle blowing dept defence,0.0035
178,729,bt_bing_arabic,whistle blower mod,0.0025
179,730,-1,Gastric bypass complications,0.4508
180,730,termluster.topn5.3.qld,gastric bypass complications bypass complic obes complic gastric obes weight veri surgeri,0.4823
181,730,bt_bing_french,Complications of Gastric Bypass Surgery,0.4774
182,730,docluster.topn10.3.qld,gastric bypass complications you weight surgeri,0.4761
183,730,conceptluster.topn5.3.qld,gastric bypass complications gastric bypass surgery complication medicine,0.4696
184,730,tagmee.topn3,gastric bypass complications Gastric bypass surgery Complication medicine,0.4696
185,730,relevancefeedback.topn10.qld,gastric bypass complications you surgeri obes weight oper,0.4683
186,730,rm3.topn10.10.0.5.bm25,gastric bypass complications you weight obes surgeri,0.4656
187,730,rm3.topn10.10.0.5.qld,gastric bypass complications you weight obes surgeri health,0.4538
188,731,-1,Kurds history,0.0203
189,731,conceptnet.topn3.replace,kurds past subject school,0.161
190,731,word2vec.topn3,kurds history kurdish history,0.1319
191,731,glove.topn3,kurds history kurdish sunnis historical ever,0.1223
192,731,stem.paicehusk,kurd hist,0.1001
193,731,stem.trunc4,kurd hist,0.1001
194,731,conceptnet.topn3,kurds history past subject school,0.0887
195,731,stem.lovins,kurd histor,0.0809
196,731,glove.topn3.replace,kurdish sunnis historical ever,0.0753
197,731,bt_nllb_chinese_yue,Kurdish history,0.0552
198,731,bt_nllb_german,Kurdish history,0.0552
199,731,bt_nllb_malay,Kurdish history,0.0552
200,731,word2vec.topn3.replace,kurdish history,0.0552
201,731,sensedisambiguation,Kurds kurd history,0.0489
202,731,wiki.topn3.replace,kurdistan mahabad mahabad kurds history academidisciplines literature history,0.0369
203,731,wiki.topn3,kurds history kurdistan mahabad mahabad kurds history academidisciplines literature history,0.0348
204,731,anchor.topn3.replace,kurds recuyel seeg théodrat,0.0298
205,731,wordnet.topn3.replace,kurds account chronicle,0.0257
206,732,-1,U.S. cheese production,0.0085
207,732,wordnet.topn3,u s cheese production United States government USA US cheeseflower high mallow output yield,0.0394
208,732,glove.topn3,u s cheese production us u s cheddar producing produced,0.0329
209,732,rm3.topn10.10.0.5.qld,u s cheese production product dairi export import milk u cooper,0.0314
210,732,rm3.topn10.10.0.5.bm25,u s cheese production product milk dairi import export,0.0293
211,732,word2vec.topn3.replace,usa u s american cheddar producing,0.0258
212,732,glove.topn3.replace,us u s cheddar producing produced,0.0215
213,732,bt_bing_swahili,American cheese production,0.0214
214,732,bt_bing_arabic,Cheese production in the United States,0.021
215,732,bt_bing_french,Cheese production in the United States,0.021
216,732,bt_bing_russian,Cheese production in the United States,0.021
217,732,bt_nllb_arabic,Cheese production in the United States,0.021
218,732,bt_nllb_french,Cheese production in the United States,0.021
219,732,bt_nllb_korean,The production of cheese in the United States,0.021
220,732,bt_nllb_persian,The production of cheese in the United States,0.021
221,732,bt_nllb_swahili,Cheese production in the United States,0.021
222,732,word2vec.topn3,u s cheese production usa u s american cheddar producing,0.0185
223,732,bt_nllb_russian,Cheese production in the US,0.0159
224,732,relevancefeedback.topn10.qld,u s cheese production b chees milk import u i product,0.0094
225,733,-1,Airline overbooking,0.2811
226,733,termluster.topn5.3.qld,airline overbooking ticket overbook flight ticket flight airlin,0.3499
227,733,bt_nllb_malay,Overbooking of airline tickets,0.3428
228,733,tagmee.topn3,airline overbooking Airline Overselling,0.3094
229,733,conceptluster.topn5.3.qld,airline overbooking overselling,0.3034
230,733,rm3.topn10.10.0.5.bm25,airline overbooking airlin consum your you,0.2902
231,733,docluster.topn10.3.qld,airline overbooking airlin consum you,0.2842
232,733,relevancefeedback.topn10.qld,airline overbooking airlin consum you,0.2842
233,733,rm3.topn10.10.0.5.qld,airline overbooking airlin you consum,0.2842
234,734,-1,Recycling successes,0.0809
235,735,-1,Afghan women condition,0.0927
236,735,wiki.topn3,afghan women condition states territories established territories military occupation education afghanistan afghanistan women afghanistan afghan peacjirga afghan presidential election women s rights afghanistan,0.1501
237,735,bt_bing_chinese_simplified,Situation of women in Afghanistan,0.1232
238,735,wiki.topn3.replace,states territories established territories military occupation education afghanistan afghanistan women afghanistan afghan peacjirga afghan presidential election women s rights afghanistan,0.1195
239,735,bt_bing_arabic,Situation of Afghan women,0.1114
240,735,bt_bing_persian,The Situation of Afghan Women,0.1114
241,735,bt_bing_russian,Situation of Afghan women,0.1114
242,735,bt_nllb_arabic,The situation of Afghan women,0.1114
243,735,bt_nllb_chinese_yue,The situation of Afghan women,0.1114
244,735,bt_nllb_french,The situation of Afghan women,0.1114
245,735,bt_nllb_persian,The situation of Afghan women,0.1114
246,735,bt_nllb_swahili,The situation of Afghan women,0.1114
247,735,bt_nllb_tamil,The situation of Afghan women,0.1114
248,736,-1,location BSE infections,0.1919
249,737,-1,Enron California energy crisis,0.2743
250,738,-1,Anthrax hoaxes,0.3146
251,738,docluster.topn10.3.qld,anthrax hoaxes hoax,0.462
252,738,termluster.topn5.3.qld,anthrax hoaxes emerg feder hoax year would threat,0.3993
253,738,relevancefeedback.topn10.qld,anthrax hoaxes hoax u i we,0.3348
254,738,rm3.topn10.10.0.5.qld,anthrax hoaxes hoax we i,0.3348
255,738,rm3.topn10.10.0.5.bm25,anthrax hoaxes hoax i we were,0.331
256,739,-1,Habitat for Humanity,0.0382
257,739,sensedisambiguation,Habitat for Humanity world,0.0428
258,740,-1,regulate assisted living Maryland,0.1694
259,740,bt_nllb_korean,Assistant living in Maryland,0.2172
260,740,bt_bing_swahili,Managing assisted living in Maryland,0.181
261,740,bt_bing_arabic,Maryland assisted living organization,0.1764
262,741,-1,Artificial Intelligence,0.025
263,741,conceptnet.topn3.replace,artificial learning United States intelligence agency,0.0449
264,741,conceptnet.topn3,artificial intelligence learning United States intelligence agency,0.0311
265,741,sensedisambiguation,Artificial Intelligence news,0.0255
266,742,-1,hedge funds fraud protection,0.2041
267,742,bt_bing_korean,Hedge Fund Fraud Prevention,0.269
268,742,bt_bing_german,Protection against hedge fund fraud,0.2669
269,742,bt_nllb_german,Protection against hedge fund fraud,0.2669
270,742,bt_nllb_malay,protection against hedge fund fraud,0.2669
271,742,bt_nllb_persian,Protecting against hedge fund fraud,0.2669
272,742,bt_nllb_russian,protection against hedge funds fraud,0.2669
273,742,bt_nllb_swahili,protection against hedge funds fraud,0.2669
274,742,stem.trunc5,hedge funds fraud prote,0.2635
275,742,conceptluster.topn5.3.qld,hedge funds fraud protection security finance hedge fund fraud,0.2506
276,742,tagmee.topn3,hedge funds fraud protection Hedge fund Fraud Security finance,0.2506
277,742,tagmee.topn3.replace,Hedge fund Fraud Security finance,0.2393
278,742,docluster.topn10.3.qld,hedge funds fraud protection fund,0.2122
279,742,rm3.topn10.10.0.5.qld,hedge funds fraud protection fund,0.2122
280,743,-1,Freighter ship registration,0.0147
281,743,conceptluster.topn5.3.qld,freighter ship registration ship registration cargo ship,0.0754
282,743,tagmee.topn3,freighter ship registration Cargo ship Cargo ship Ship registration,0.0683
283,743,termluster.topn5.3.qld,freighter ship registration vessel,0.0466
284,743,word2vec.topn3,freighter ship registration cargo tanker vessel warship registering,0.0457
285,743,glove.topn3,freighter ship registration ship vessel voter identification,0.0435
286,743,bt_nllb_french,Register of freight vessels,0.0358
287,743,bertqe.topn10.bm25,under flag conveni nation secur,0.0347
288,743,stem.lovins,freighter ship register,0.0301
289,743,tagmee.topn3.replace,Cargo ship Cargo ship Ship registration,0.0241
290,743,wordnet.topn3,freighter ship registration merchantman bottom merchant ship transport embark enrolment adjustment readjustment,0.0231
291,743,bt_nllb_persian,Register of ships,0.0226
292,743,bt_nllb_chinese_yue,The cargo ship is registered,0.0225
293,743,bt_bing_arabic,Cargo Ship Registration,0.0149
294,743,bt_bing_chinese_simplified,Cargo ship registration,0.0149
295,743,bt_bing_french,Registration of a cargo ship,0.0149
296,743,bt_bing_german,Registration of cargo ships,0.0149
297,743,bt_bing_korean,Cargo Ship Registration,0.0149
298,743,bt_bing_persian,Registration of cargo ships,0.0149
299,743,bt_bing_russian,Cargo Ship Registration,0.0149
300,743,bt_bing_swahili,Registration of cargo ship,0.0149
301,743,bt_bing_tamil,Cargo Ship Registration,0.0149
302,744,-1,Counterfeit ID punishments,0.0
303,744,glove.topn3,counterfeit id punishments fake identification meted,0.0529
304,744,bt_nllb_russian,Penalties for counterfeiting identity card,0.0218
305,744,glove.topn3.replace,fake identification meted,0.0105
306,744,bt_nllb_arabic,The penalties for a fake identity,0.0062
307,744,bt_bing_chinese_simplified,Penalties for forging identity documents,0.0058
308,744,bt_bing_russian,Penalties for Identity Card Forgery,0.0036
309,744,bt_nllb_german,Penalties for counterfeit identification,0.0023
310,744,bt_nllb_chinese_yue,The punishment for fake ID,0.0022
311,744,bt_nllb_korean,The punishment for fake ID,0.0022
312,744,bt_bing_korean,Penalties for fake IDs,0.0013
313,744,bt_bing_tamil,Fake ID penalties,0.0013
314,744,bt_bing_french,Penalties for identity forgery,0.001
315,744,bt_nllb_swahili,False identity judgments,0.001
316,744,bt_bing_arabic,Penalties for identity fraud,0.0009
317,744,bt_bing_persian,Fraudulent punishments,0.0009
318,744,stem.paicehusk,counterfeit id pun,0.0007
319,744,conceptnet.topn3,counterfeit id punishments Idaho buying a beer Sentences,0.0004
320,744,sensedisambiguation.replace,counterfeit idaho punishment,0.0004
321,744,wiki.topn3,counterfeit id punishments counterfeiters forgery theft counterfeit transactional analysis brief reactivpsychosis neurosis id ego super ego necessity retributivjustice mobbing punishment,0.0004
322,744,bt_nllb_persian,The penalties for false identity,0.0003
323,744,conceptnet.topn3.replace,counterfeit Idaho buying a beer Sentences,0.0002
324,744,bt_bing_swahili,Counter identification penalty,0.0001
325,744,wiki.topn3.replace,counterfeiters forgery theft counterfeit transactional analysis brief reactivpsychosis neurosis id ego super ego necessity retributivjustice mobbing punishment,0.0001
326,745,-1,Doomsday cults,0.4984
327,745,termluster.topn5.3.qld,doomsday cults number new,0.5003
328,746,-1,Outsource job India,0.3152
329,746,anchor.topn3,outsource job india yustino ndugai nilgri india histori olatpur,0.328
330,747,-1,Library computer oversight,0.0552
331,747,tagmee.topn3,library computer oversight Library Computer Regulation,0.0721
332,747,docluster.topn10.3.qld,library computer oversight librari comput cost,0.0658
333,747,rm3.topn10.10.0.5.qld,library computer oversight librari cost comput,0.0658
334,747,rm3.topn10.10.0.5.bm25,library computer oversight cost comput exce,0.0565
335,747,relevancefeedback.topn10.qld,library computer oversight librari comput cost h,0.0564
336,747,conceptluster.topn5.3.qld,library computer oversight regulation computer,0.0556
337,748,-1,Nuclear reactor types,0.0391
338,749,-1,Puerto Rico state,0.1397
339,749,glove.topn3,puerto rico state rico rican puerto pwehr federal,0.2481
340,749,glove.topn3.replace,rico rican puerto pwehr federal,0.1956
341,750,-1,John Edwards womens issues,0.0284
342,751,-1,Scrabble Players,0.2139
343,751,rm3.topn10.10.0.5.bm25,scrabble players friendship home number video rockvil,0.2182
344,752,-1,Dam removal,0.2294
345,753,-1,bullying prevention programs,0.2582
346,753,rm3.topn10.10.0.5.qld,bullying prevention programs bulli program school,0.311
347,753,rm3.topn10.10.0.5.bm25,bullying prevention programs bulli school,0.2631
348,754,-1,domestic adoption laws,0.0258
349,754,rm3.topn10.10.0.5.qld,domestic adoption laws adopt,0.0461
350,754,rm3.topn10.10.0.5.bm25,domestic adoption laws visit adopt section court shall,0.0356
351,754,docluster.topn10.3.qld,domestic adoption laws law adopt,0.0304
352,754,bt_bing_chinese_simplified,Domestic Adoption Act,0.0269
353,755,-1,Scottish Highland Games,0.4493
354,755,tagmee.topn3,scottish highland games Scottish people Highland games Highland games,0.4788
355,755,wiki.topn3,scottish highland games scottish people scottish society fife scottish people highland games angus graham strongman ballachulish highland games highland games angus graham strongman ballachulish highland games,0.4511
356,756,-1,Volcanic Activity,0.0647
357,756,relevancefeedback.topn10.qld,volcanic activity volcan volcano lake erupt activ,0.1015
358,756,glove.topn3,volcanic activity eruptions lava suggesting,0.0939
359,756,rm3.topn10.10.0.5.qld,volcanic activity volcano volcan mount lake lassen,0.0785
360,756,bt_nllb_swahili,The Activity of the Volcano,0.0746
361,756,wiki.topn3,volcanic activity volcanoes magma volcanirocks volcano volcanoes magma volcanirocks volcano,0.0716
362,756,rm3.topn10.10.0.5.bm25,volcanic activity volcano lake helen mount lassen baker volcan,0.0711
363,757,-1,Murals,0.045
364,757,termluster.topn5.3.qld,murals panel artist,0.0577
365,757,docluster.topn10.3.qld,murals mural your,0.0493
366,757,wordnet.topn3,murals wall painting,0.0451
367,758,-1,Embryonic stem cells,0.1943
368,758,glove.topn3,embryonic stem cells stem embryo embryonic tissues,0.2362
369,758,bertqe.topn10.qld,iii what embryon stem cell,0.2246
370,758,glove.topn3.replace,stem embryo embryonic tissues,0.2143
371,758,termluster.topn5.3.qld,embryonic stem cells yet would work adult also ani yet would work,0.2037
372,759,-1,civil war battle reenactments,0.17
373,759,rm3.topn10.10.0.5.qld,civil war battle reenactments park reenact program florida,0.2698
374,759,word2vec.topn3,civil war battle reenactments rights era civl conflict skirmish re enactments re enactment,0.1905
375,759,rm3.topn10.10.0.5.bm25,civil war battle reenactments reenact park manassa file,0.1714
376,760,-1,american muslim mosques schools,0.1189
377,760,conceptnet.topn3.replace,dollar muslim mosques an eraser places to learn things classrooms,0.2102
378,760,conceptnet.topn3,american muslim mosques schools dollar an eraser places to learn things classrooms,0.2089
379,760,bt_bing_korean,Muslim Mosque School of America,0.2081
380,760,stem.krovetz,america muslim mosque school,0.2081
381,760,bt_bing_arabic,American Islamic Mosque Schools,0.1861
382,760,wiki.topn3.replace,american people immigration united states ethnigroups united states americans muslim american society thmosqucares islam washington d c islam united states quraniwords phrases muslims islam muslim mosques mosque architecture islamiculture mosque athari hanbali muwatta imam malik madhhab,0.1838
383,760,bt_bing_swahili,Islamic mosque schools of America,0.1801
384,760,wiki.topn3,american muslim mosques schools american people immigration united states ethnigroups united states americans muslim american society thmosqucares islam washington d c islam united states quraniwords phrases muslims islam muslim mosques mosque architecture islamiculture mosque athari hanbali muwatta imam malik madhhab,0.1797
385,760,conceptluster.topn5.3.qld,american muslim mosques schools americans islam united states mosque muslim madhhab,0.1514
386,760,tagmee.topn3,american muslim mosques schools Americans Islam in the United States Muslim Mosque Madhhab,0.1514
387,760,word2vec.topn3,american muslim mosques schools british america islamic moslem masjids colleges universities,0.1261
388,760,termluster.topn5.3.qld,american muslim mosques schools also america commun also america american york year washington york year washington,0.1244
389,760,tagmee.topn3.replace,Americans Islam in the United States Muslim Mosque Madhhab,0.1207
390,760,docluster.topn10.3.qld,american muslim mosques schools islam i saudi,0.1195
391,760,relevancefeedback.topn10.qld,american muslim mosques schools islam i saudi,0.1195
392,760,rm3.topn10.10.0.5.bm25,american muslim mosques schools islam saudi i,0.1195
393,760,rm3.topn10.10.0.5.qld,american muslim mosques schools islam saudi i,0.1195
394,761,-1,Problems of Hmong Immigrants,0.2256
395,762,-1,History of Physicians in America,0.0071
396,763,-1,Hunting deaths,0.046
397,763,glove.topn3,hunting deaths hunters fatalities,0.2411
398,763,bt_bing_russian,Hunting Fatalities,0.1453
399,763,glove.topn3.replace,hunters fatalities,0.0916
400,764,-1,Increase mass transit use,0.0479
401,764,bt_bing_tamil,Increase mass transit usage,0.0543
402,765,-1,ephedra ma huang deaths,0.2742
403,765,bt_bing_korean,Ephedra Death,0.4869
404,765,bt_nllb_chinese_yue,The death of Ephedra Ma Juan,0.395
405,765,glove.topn3,ephedra huang deaths ephedrine supplements cheng yu fatalities,0.3546
406,765,rm3.topn10.10.0.5.qld,ephedra ma huang deaths ephedrin heart supplement,0.3391
407,765,rm3.topn10.10.0.5.bm25,ephedra ma huang deaths ephedrin supplement heart drug,0.3303
408,765,relevancefeedback.topn10.qld,ephedra ma huang deaths ephedrin heart drug product supplement,0.3229
409,765,docluster.topn10.3.qld,ephedra ma huang deaths ephedrin,0.3084
410,765,thesaurus.topn3,ephedra huang deaths,0.3032
411,765,thesaurus.topn3.replace,ephedra huang deaths,0.3032
412,765,termluster.topn5.3.qld,ephedra huang deaths advers case contain advers case contain supplement public product,0.291
413,765,bt_bing_french,Ephedra Ma Huang s Death,0.2832
414,765,bt_bing_malay,Ephedra Ma Huang s death,0.2832
