,qid,order,query,qld.recip_rank
115,729,stem.paicehusk,whistl blow depart of defens,0.0333
116,729,wiki.topn3,whistle blower department defense grounds termination employment insider trading conflict interest whistleblower nuclear weapons infrastructure united states military industrial complex government agencies established united states department defense,0.0323
117,729,word2vec.topn3.replace,swanee whistle blowing dept defence,0.0244
118,729,bt_bing_arabic,whistle blower mod,0.0172
119,730,-1,Gastric bypass complications,0.5
120,730,bt_nllb_swahili,Problems with gastric surgery,1.0
121,730,conceptluster.topn5.3.qld,gastric bypass complications gastric bypass surgery complication medicine,1.0
122,730,tagmee.topn3,gastric bypass complications Gastric bypass surgery Complication medicine,1.0
123,730,tagmee.topn3.replace,Gastric bypass surgery Complication medicine,1.0
124,731,-1,Kurds history,0.1111
125,731,bt_nllb_chinese_yue,Kurdish history,1.0
126,731,bt_nllb_german,Kurdish history,1.0
127,731,bt_nllb_malay,Kurdish history,1.0
128,731,conceptnet.topn3,kurds history past subject school,1.0
129,731,conceptnet.topn3.replace,kurds past subject school,1.0
130,731,glove.topn3,kurds history kurdish sunnis historical ever,1.0
131,731,stem.lovins,kurd histor,1.0
132,731,stem.paicehusk,kurd hist,1.0
133,731,stem.trunc4,kurd hist,1.0
134,731,word2vec.topn3,kurds history kurdish history,1.0
135,731,word2vec.topn3.replace,kurdish history,1.0
136,731,wordnet.topn3.replace,kurds account chronicle,1.0
137,731,glove.topn3.replace,kurdish sunnis historical ever,0.5
138,731,bt_nllb_persian,The history of Kurdistan,0.2
139,731,sensedisambiguation,Kurds kurd history,0.2
140,731,wordnet.topn3,kurds history story chronicle,0.125
141,732,-1,U.S. cheese production,0.25
142,732,bt_bing_german,Cheese production in the USA,1.0
143,732,bt_bing_swahili,American cheese production,1.0
144,732,bt_nllb_german,The production of cheese in the USA,1.0
145,732,glove.topn3,u s cheese production us u s cheddar producing produced,1.0
146,732,glove.topn3.replace,us u s cheddar producing produced,1.0
147,732,rm3.topn10.10.0.5.bm25,u s cheese production product milk dairi import export,1.0
148,732,rm3.topn10.10.0.5.qld,u s cheese production product dairi export import milk u cooper,1.0
149,732,word2vec.topn3.replace,usa u s american cheddar producing,1.0
150,732,bt_nllb_russian,Cheese production in the US,0.5
151,732,word2vec.topn3,u s cheese production usa u s american cheddar producing,0.5
152,732,wordnet.topn3,u s cheese production United States government USA US cheeseflower high mallow output yield,0.5
153,733,-1,Airline overbooking,1.0
154,734,-1,Recycling successes,0.5
155,734,rm3.topn10.10.0.5.bm25,recycling successes project counti,1.0
156,734,stem.lovins,recycl succes,1.0
157,734,word2vec.topn3,recycling successes recyling triumphs achievements failures,1.0
158,734,wordnet.topn3,recycling successes reuse reprocess winner achiever succeeder,1.0
159,735,-1,Afghan women condition,1.0
160,736,-1,location BSE infections,1.0
161,737,-1,Enron California energy crisis,1.0
162,738,-1,Anthrax hoaxes,1.0
163,739,-1,Habitat for Humanity,0.3333
164,739,relevancefeedback.topn10.qld,habitat for humanity assess faith diseas,1.0
165,739,rm3.topn10.10.0.5.bm25,habitat for humanity hous faith indiana,1.0
166,739,rm3.topn10.10.0.5.qld,habitat for humanity faith hous,1.0
167,739,sensedisambiguation,Habitat for Humanity world,1.0
168,739,termluster.topn5.3.qld,habitat humanity human servic servic habitat,1.0
169,739,wiki.topn3,habitat humanity sumter county georgia united way america homeless shelter habitat humanity,1.0
170,739,wiki.topn3.replace,sumter county georgia united way america homeless shelter habitat humanity,0.5
171,740,-1,regulate assisted living Maryland,1.0
172,741,-1,Artificial Intelligence,0.125
173,741,conceptnet.topn3,artificial intelligence learning United States intelligence agency,0.3333
174,741,conceptnet.topn3.replace,artificial learning United States intelligence agency,0.3333
175,741,word2vec.topn3,artificial intelligence artifical synthetic intellegence intelligence,0.3333
176,741,relevancefeedback.topn10.qld,artificial intelligence class artifici intellig s http,0.2
177,741,wordnet.topn3,artificial intelligence unreal hokey intelligence service tidings intelligence agency,0.1667
178,741,wiki.topn3,artificial intelligence unsolved problems computer science computational neuroscience simulation artificial intelligence,0.1429
179,742,-1,hedge funds fraud protection,1.0
180,743,-1,Freighter ship registration,0.2
181,743,bertqe.topn10.bm25,under flag conveni nation secur,1.0
182,743,bt_nllb_french,Register of freight vessels,1.0
183,743,termluster.topn5.3.qld,freighter ship registration vessel,1.0
184,743,bt_nllb_chinese_yue,The cargo ship is registered,0.5
185,743,bt_nllb_persian,Register of ships,0.5
186,743,glove.topn3,freighter ship registration ship vessel voter identification,0.5
187,743,tagmee.topn3.replace,Cargo ship Cargo ship Ship registration,0.5
188,743,tagmee.topn3,freighter ship registration Cargo ship Cargo ship Ship registration,0.3333
189,743,conceptluster.topn5.3.qld,freighter ship registration ship registration cargo ship,0.25
190,743,stem.lovins,freighter ship register,0.25
191,743,word2vec.topn3,freighter ship registration cargo tanker vessel warship registering,0.25
192,744,-1,Counterfeit ID punishments,0.0
193,744,bt_nllb_russian,Penalties for counterfeiting identity card,0.3333
194,744,glove.topn3,counterfeit id punishments fake identification meted,0.2
195,744,bt_bing_chinese_simplified,Penalties for forging identity documents,0.1429
196,744,bt_nllb_chinese_yue,The punishment for fake ID,0.1111
197,744,bt_nllb_korean,The punishment for fake ID,0.1111
198,744,bt_bing_russian,Penalties for Identity Card Forgery,0.1
199,744,bt_nllb_german,Penalties for counterfeit identification,0.1
200,744,glove.topn3.replace,fake identification meted,0.0833
201,744,bt_bing_french,Penalties for identity forgery,0.0588
202,744,bt_nllb_arabic,The penalties for a fake identity,0.0455
203,744,bt_nllb_swahili,False identity judgments,0.0278
204,744,bt_bing_persian,Fraudulent punishments,0.0244
205,744,bt_nllb_persian,The penalties for false identity,0.0227
206,744,stem.paicehusk,counterfeit id pun,0.0189
207,744,bt_bing_korean,Penalties for fake IDs,0.0169
208,744,bt_bing_tamil,Fake ID penalties,0.0169
209,744,bt_bing_arabic,Penalties for identity fraud,0.0154
210,744,conceptnet.topn3.replace,counterfeit Idaho buying a beer Sentences,0.0135
211,744,conceptnet.topn3,counterfeit id punishments Idaho buying a beer Sentences,0.0119
212,744,sensedisambiguation.replace,counterfeit idaho punishment,0.0116
213,744,wiki.topn3,counterfeit id punishments counterfeiters forgery theft counterfeit transactional analysis brief reactivpsychosis neurosis id ego super ego necessity retributivjustice mobbing punishment,0.0112
214,744,wiki.topn3.replace,counterfeiters forgery theft counterfeit transactional analysis brief reactivpsychosis neurosis id ego super ego necessity retributivjustice mobbing punishment,0.0109
215,744,bt_bing_swahili,Counter identification penalty,0.0106
216,745,-1,Doomsday cults,1.0
217,746,-1,Outsource job India,1.0
218,747,-1,Library computer oversight,0.5
219,747,glove.topn3,library computer oversight archive software supervision accountability,1.0
220,747,rm3.topn10.10.0.5.bm25,library computer oversight cost comput exce,1.0
221,747,sensedisambiguation,Library computer oversight supervision,1.0
222,747,wiki.topn3,library computer oversight libraries book promotion public library library computers computer hardware software computer policy consumer protection income regulation,1.0
223,747,wiki.topn3.replace,libraries book promotion public library library computers computer hardware software computer policy consumer protection income regulation,1.0
224,748,-1,Nuclear reactor types,0.5
225,748,anchor.topn3,nuclear reactor types kernkraftwerk kkl union frussia reactor romawa reactor adam core,1.0
226,748,anchor.topn3.replace,kernkraftwerk kkl union frussia reactor romawa reactor adam core types,1.0
227,748,wiki.topn3,nuclear reactor types nuclear fission uranium nuclear fuel nuclear reactor ellipsoidal reflector spotlight sourcfour fresnel lantern parabolic aluminized reflector light,1.0
228,749,-1,Puerto Rico state,0.2
229,749,glove.topn3,puerto rico state rico rican puerto pwehr federal,1.0
230,749,glove.topn3.replace,rico rican puerto pwehr federal,1.0
231,749,sensedisambiguation,Puerto Rico anti racketeering law state state of matter,1.0
232,749,word2vec.topn3,puerto rico state rican rico ricans puerto ricans rican federal,1.0
233,749,anchor.topn3,puerto rico state rico melanesotypu rico barrio puerto rico barrio rico histori daflepur hyperaggress hsiwan,0.3333
234,749,anchor.topn3.replace,rico melanesotypu rico barrio puerto rico barrio rico histori daflepur hyperaggress hsiwan,0.25
235,749,word2vec.topn3.replace,rican rico ricans puerto ricans rican federal,0.25
236,750,-1,John Edwards womens issues,0.0588
237,751,-1,Scrabble Players,1.0
238,752,-1,Dam removal,1.0
239,753,-1,bullying prevention programs,1.0
240,754,-1,domestic adoption laws,0.25
241,754,bt_nllb_korean,Adoption laws in the country,1.0
242,754,bt_nllb_persian,The rules of domestic adoption,1.0
243,754,docluster.topn10.3.qld,domestic adoption laws law adopt,1.0
244,754,word2vec.topn3,domestic adoption laws foreign international non adoption statutes regulations,1.0
245,754,word2vec.topn3.replace,foreign international non adoption statutes regulations,1.0
246,754,bt_bing_chinese_simplified,Domestic Adoption Act,0.5
247,754,bt_nllb_tamil,The adoption laws are the same as the national laws,0.5
248,754,relevancefeedback.topn10.qld,domestic adoption laws law entiti adopt section,0.5
249,754,rm3.topn10.10.0.5.qld,domestic adoption laws adopt,0.5
250,754,bt_bing_french,National Adoption Laws,0.3333
251,754,bt_nllb_french,national laws on adoption,0.3333
252,754,bt_nllb_german,National adoption laws,0.3333
253,754,bt_nllb_russian,national laws on adoption,0.3333
254,754,rm3.topn10.10.0.5.bm25,domestic adoption laws visit adopt section court shall,0.3333
255,755,-1,Scottish Highland Games,1.0
256,756,-1,Volcanic Activity,0.5
257,756,conceptnet.topn3,volcanic activity unstable play,1.0
258,756,glove.topn3,volcanic activity eruptions lava suggesting,1.0
259,756,glove.topn3.replace,eruptions lava suggesting,1.0
260,757,-1,Murals,0.3333
261,757,docluster.topn10.3.qld,murals mural your,1.0
262,757,relevancefeedback.topn10.qld,murals mural your montana,1.0
263,757,rm3.topn10.10.0.5.qld,murals mural your design montana art,1.0
264,757,termluster.topn5.3.qld,murals panel artist,1.0
265,757,word2vec.topn3,murals frescoes,1.0
266,758,-1,Embryonic stem cells,1.0
267,759,-1,civil war battle reenactments,1.0
268,760,-1,american muslim mosques schools,1.0
269,761,-1,Problems of Hmong Immigrants,1.0
270,762,-1,History of Physicians in America,0.0833
271,763,-1,Hunting deaths,0.5
272,763,bt_bing_russian,Hunting Fatalities,1.0
273,763,bt_nllb_arabic,The deaths from hunting,1.0
274,763,bt_nllb_korean,Deaths from Hunting,1.0
275,763,bt_nllb_russian,Death from Hunting,1.0
276,763,glove.topn3,hunting deaths hunters fatalities,1.0
277,763,word2vec.topn3,hunting deaths fatalities killings,1.0
278,763,word2vec.topn3.replace,hunting fatalities killings,1.0
279,764,-1,Increase mass transit use,1.0
280,765,-1,ephedra ma huang deaths,1.0
281,766,-1,diamond smuggling,1.0
282,767,-1,Pharmacist License requirements,1.0
283,768,-1,Women in state legislatures,0.5
284,768,rm3.topn10.10.0.5.bm25,women in state legislatures b minnesota,1.0
285,769,-1,Kroll Associates Employees,0.1111
286,769,wiki.topn3,kroll associates employees general atlantic wilson sonsini goodrich rosati asia kroll inc,1.0
287,769,wiki.topn3.replace,general atlantic wilson sonsini goodrich rosati asia kroll inc,1.0
288,769,relevancefeedback.topn10.qld,kroll associates employees train mr wage illinoi law fraser gepner,0.5
289,769,stem.trunc5,kroll assoc emplo,0.1667
290,770,-1,Kyrgyzstan-United States relations,1.0
291,771,-1,deformed leopard frogs,1.0
292,772,-1,flag display rules,1.0
293,773,-1,Pennsylvania slot machine gambling,1.0
294,774,-1,Causes of Homelessness,1.0
295,775,-1,Commercial candy makers,1.0
296,776,-1,Magnet schools success,0.25
297,776,bertqe.topn10.bm25,new haven bloomfield receiv nearli,1.0
298,776,glove.topn3,magnet schools success http www mediabynumbers com colleges achieved,1.0
299,776,termluster.topn5.3.qld,magnet schools success art children design support success student art children design,1.0
300,776,wiki.topn3.replace,magnet schools national honor society alternativschool magnet school magnet schools national honor society alternativschool magnet school,1.0
301,776,wordnet.topn3,magnet schools success attracter attractive feature attractor schooltime educate winner achiever succeeder,1.0
302,776,wiki.topn3,magnet schools success magnet schools national honor society alternativschool magnet school magnet schools national honor society alternativschool magnet school,0.5
303,776,rm3.topn10.10.0.5.bm25,magnet schools success school msap,0.3333
304,777,-1,hybrid alternative fuel cars,0.25
305,777,anchor.topn3,hybrid alternative fuel cars reassoci arbutu hybrids goos fuel inject mixed oxid gas motor geilli idlicot schiedt,1.0
306,777,bt_nllb_persian,Hybrid fuel cars are replacing them,1.0
307,777,conceptluster.topn5.3.qld,hybrid alternative fuel cars hybrid vehicle alternative fuel vehicle,1.0
308,777,stem.trunc4,hybr alte fuel cars,1.0
309,777,tagmee.topn3,hybrid alternative fuel cars Hybrid vehicle Alternative fuel vehicle,1.0
310,777,wiki.topn3,hybrid alternative fuel cars powertrain ac propulsion automotivaerodynamics hybrid vehicle alternative fuels miles per gallon gasolinequivalent hybrid vehicldrivetrain alternative fuel vehicle,1.0
311,777,wiki.topn3.replace,powertrain ac propulsion automotivaerodynamics hybrid vehicle alternative fuels miles per gallon gasolinequivalent hybrid vehicldrivetrain alternative fuel vehicle,1.0
312,777,conceptnet.topn3,hybrid alternative fuel cars organism unconventional oil coal gas go fast driven,0.5
313,777,glove.topn3,hybrid alternative fuel cars concept preferable gasoline vehicles,0.5
314,777,relevancefeedback.topn10.qld,hybrid alternative fuel cars electr hydrogen transport,0.5
315,777,rm3.topn10.10.0.5.bm25,hybrid alternative fuel cars hydrogen transport ga vehicl,0.5
316,777,rm3.topn10.10.0.5.qld,hybrid alternative fuel cars hydrogen vehicl,0.5
317,777,word2vec.topn3,hybrid alternative fuel cars non hybrid gasoline automobiles vehicles,0.5
318,777,wordnet.topn3,hybrid alternative fuel cars loan blend intercrossed crossbreed substitute fire railroad car cable car,0.5
319,777,bt_nllb_malay,hybrid alternative fuels,0.3333
320,777,word2vec.topn3.replace,non hybrid alternative gasoline automobiles vehicles,0.3333
321,778,-1,golden ratio,1.0
322,779,-1,Javelinas range and description,1.0
323,780,-1,Arable land,1.0
324,781,-1,Squirrel control and protections,0.5
325,781,bertqe.topn10.bm25,squirrel stand your kitchen window,1.0
326,781,bertqe.topn10.qld,squirrel stand your kitchen window,1.0
327,781,conceptluster.topn5.3.qld,squirrel control protections pest control,1.0
328,781,docluster.topn10.3.qld,squirrel control and protections motor bait,1.0
329,781,relevancefeedback.topn10.qld,squirrel control and protections ky shall bait motor pest,1.0
330,781,rm3.topn10.10.0.5.bm25,squirrel control and protections ground,1.0
331,781,rm3.topn10.10.0.5.qld,squirrel control and protections shall bait motor pest,1.0
332,781,sensedisambiguation.replace,squirrel restraint and security,1.0
333,781,tagmee.topn3,squirrel control protections Squirrel Pest control,1.0
334,781,tagmee.topn3.replace,Squirrel Pest control,1.0
335,781,termluster.topn5.3.qld,squirrel control protections control damag pest damag pest squirrel,1.0
336,781,wiki.topn3,squirrel control protections weasel otter chipmunk squirrel snakoil junk food flea pest control,1.0
337,781,wiki.topn3.replace,weasel otter chipmunk squirrel snakoil junk food flea pest control,1.0
338,781,word2vec.topn3,squirrel control protections raccoon contol safeguards,1.0
339,782,-1,Orange varieties seasons,1.0
340,783,-1,school mercury poisoning,0.3333
341,783,conceptluster.topn5.3.qld,school mercury poisoning shoaling schooling mercury poisoning,1.0
342,783,glove.topn3,school mercury poisoning students piyanart srivalo contamination,1.0
343,783,tagmee.topn3,school mercury poisoning Shoaling and schooling Mercury poisoning,1.0
344,783,tagmee.topn3.replace,Shoaling and schooling Mercury poisoning,1.0
345,783,termluster.topn5.3.qld,school mercury poisoning also mercuri program work school program work school program,1.0
346,783,bertqe.topn10.bm25,counti emerg respons newsclip luzern,0.5
347,783,bertqe.topn10.qld,counti emerg respons newsclip luzern,0.5
348,784,-1,mersenne primes,1.0
349,785,-1,Ivory-billed woodpecker,1.0
350,786,-1,Yew trees,0.5
351,786,anchor.topn3,yew trees taxu floridana marsiling baleu osch os delhez,1.0
352,786,conceptluster.topn5.3.qld,yew trees taxus baccata,1.0
353,786,rm3.topn10.10.0.5.bm25,yew trees from new cancer paclitaxel,1.0
354,786,rm3.topn10.10.0.5.qld,yew trees environment taxol zone herb tree forest would,1.0
355,786,sensedisambiguation,Yew trees tree,1.0
356,786,tagmee.topn3,yew trees Taxus baccata Taxus baccata,1.0
357,786,tagmee.topn3.replace,Taxus baccata Taxus baccata,1.0
358,786,wordnet.topn3.replace,yew tree diagram corner,1.0
359,787,-1,Sunflower Cultivation,1.0
360,788,-1,Reverse mortgages,1.0
361,789,-1,abandoned mine reclamation,0.5
362,789,conceptluster.topn5.3.qld,abandoned mine reclamation mining mine reclamation,1.0
363,789,stem.trunc4,aban mine recl,1.0
364,789,tagmee.topn3,abandoned mine reclamation Mining Mine reclamation,1.0
365,789,tagmee.topn3.replace,Mining Mine reclamation,1.0
366,789,termluster.topn5.3.qld,abandoned mine reclamation site reclam project abandon coal reclam site project pennsylvania,1.0
367,789,wordnet.topn3,abandoned mine reclamation derelict deserted give up reformation renewal,1.0
368,790,-1,women's rights in Saudi Arabia,1.0
369,791,-1,Gullah geechee language culture,1.0
370,792,-1,Social Security means test,0.2
371,792,relevancefeedback.topn10.qld,social security means test program secur benefit earn,1.0
372,792,rm3.topn10.10.0.5.qld,social security means test secur earn program benefit,1.0
373,792,bt_bing_russian,Social Security Need Test,0.5
374,792,bt_nllb_chinese_yue,Social Security is a test,0.5
375,792,bt_nllb_persian,Social Security is a test,0.5
376,792,bt_nllb_tamil,Social security testing,0.5
377,792,conceptluster.topn5.3.qld,social security means test social security united states means test,0.5
378,792,docluster.topn10.3.qld,social security means test secur earn benefit,0.5
379,792,tagmee.topn3,social security means test Social Security United States Means test,0.5
380,792,glove.topn3,social security means test welfare context adding ensure hence,0.25
381,792,termluster.topn5.3.qld,social security means test benefit individu mean year work test year work test benefit individu mean,0.25
382,793,-1,Bagpipe Bands,1.0
383,794,-1,pet therapy,0.5
384,794,bt_nllb_russian,therapy of domestic animals,1.0
385,794,conceptluster.topn5.3.qld,pet therapy animal assisted therapy,1.0
386,794,conceptnet.topn3,pet therapy dog a dog,1.0
387,794,glove.topn3,pet therapy dog treatments,1.0
388,794,tagmee.topn3,pet therapy Animal assisted therapy,1.0
389,794,termluster.topn5.3.qld,pet therapy follow therapi activ work set section,1.0
390,795,-1,notable cocker spaniels,0.0278
391,795,conceptnet.topn3,notable cocker spaniels luminary noteworthy far famed pamper cocker spaniel indulge,1.0
392,795,conceptnet.topn3.replace,luminary noteworthy far famed pamper cocker spaniel indulge spaniels,1.0
393,795,stem.krovetz,notable cock spaniel,0.5
394,795,stem.paicehusk,not cock spaniel,0.5
395,795,bt_nllb_korean,A remarkable Coker Spaniel,0.3333
396,795,bt_bing_malay,Famous cockerel spaniel,0.2
397,795,bt_nllb_arabic,Cockroaches are remarkable Spaniels,0.125
398,795,termluster.topn5.3.qld,notable cocker spaniels english spaniel english cocker,0.0625
399,795,bt_nllb_persian,Notable spaniels,0.0588
400,795,bt_bing_persian,Impressive spaniel,0.05
401,795,word2vec.topn3.replace,noteworthy noteable note worthy spaniel spaniels spaniels,0.05
402,795,wordnet.topn3,notable cocker spaniels noteworthy luminary English cocker spaniel mollycoddle indulge,0.05
403,795,wordnet.topn3.replace,leading light noteworthy famous mollycoddle English cocker spaniel cocker spaniel spaniels,0.0455
404,795,word2vec.topn3,notable cocker spaniels noteworthy noteable note worthy spaniel spaniels,0.0435
405,795,bt_bing_chinese_simplified,The famous cocker spaniel,0.04
406,795,bt_bing_russian,Famous Cocker Spaniels,0.04
407,795,bt_bing_swahili,Famous cocker spaniels,0.04
408,795,bt_nllb_malay,The famous spaniel cocker,0.04
409,795,bt_nllb_swahili,The famous cocker Spaniels,0.04
410,795,glove.topn3,notable cocker spaniels noteworthy well known jarvis rw cocker,0.0357
411,795,conceptluster.topn5.3.qld,notable cocker spaniels cocker spaniel spaniel,0.0312
412,795,stem.lovins,not cocker spaniel,0.0312
413,795,tagmee.topn3,notable cocker spaniels Cocker Spaniel Spaniel,0.0312
414,795,bt_bing_arabic,Prominent cocker spaniel,0.0303
415,795,sensedisambiguation,notable noteworthy cocker cocker spaniel spaniels spaniel,0.0303
416,795,tagmee.topn3.replace,Cocker Spaniel Spaniel,0.0303
417,795,wiki.topn3.replace,labradoodle pointer dog breed show dog cocker spaniel foxhound basset fauvdbretagne welsh springer spaniel spaniel,0.0303
418,795,bt_nllb_french,the remarkable cocker Spaniels,0.0294
419,795,sensedisambiguation.replace,noteworthy cocker spaniel spaniel,0.0294
420,795,bt_bing_french,Cocker Spaniel Notable Spaniels,0.0286
421,796,-1,Blue Grass Music Festival history,0.5
422,796,conceptluster.topn5.3.qld,blue grass music festival history bluegrass music,1.0
423,796,conceptnet.topn3,blue grass music festival history color sky colour the park lawn dance record rock christmas past subject school,1.0
424,796,glove.topn3,blue grass music festival history red bright lawn pasture songs fest historical ever,1.0
425,796,rm3.topn10.10.0.5.bm25,blue grass music festival history festiv,1.0
