,qid,order,query,qld.recip_rank
57,704,wordnet.topn3.replace,commons unripened viridity company political party political perspective sentiment panorama,0.037
58,704,word2vec.topn3.replace,yellow blue red party economic social socio political viewpoints viewpoint,0.0222
59,704,glove.topn3.replace,red purple democratic politicians opinions,0.0125
60,704,bertqe.topn10.bm25,n warren lisa chac n,0.0
61,704,bertqe.topn10.qld,n warren lisa chac n,0.0
62,704,conceptnet.topn3,green party political views apple plant a color celebration gathering birthday,0.0
63,704,conceptnet.topn3.replace,apple plant a color celebration gathering birthday political views,0.0
64,704,stem.trunc4,gree part poli view,0.0
65,705,-1,Iraq foreign debt reduction,1.0
66,705,bt_bing_korean,Reduction of Iraq s foreign debt,0.5
67,705,bt_bing_malay,Reduction of Iraq s foreign debt,0.5
68,705,bt_bing_swahili,Reducing Iraq s foreign debt,0.5
69,705,bt_nllb_arabic,Cut the foreign debt in Iraq,0.5
70,705,bt_nllb_chinese_yue,Iraq s foreign debt is falling,0.5
71,705,bt_nllb_korean,Iraq s foreign debt reduction,0.5
72,705,bt_nllb_persian,Reducing Iraq s foreign debt,0.5
73,705,bt_nllb_swahili,Reducing Iraq s foreign debt,0.5
74,705,bt_nllb_tamil,Iraq s foreign debt reduction,0.5
75,705,stem.lovins,iraq foreign debt reduc,0.5
76,705,stem.paicehusk,iraq foreign debt reduc,0.5
77,705,tagmee.topn3,iraq foreign debt reduction Iraq External debt Debt,0.5
78,705,termluster.topn5.3.qld,iraq foreign debt reduction debt depart state depart iraq state unit state servic,0.5
79,705,word2vec.topn3.replace,iraq afghanistan iraqi domestic international indebtedness reducing,0.5
80,705,wiki.topn3,iraq foreign debt reduction iraq mesopotamia syria iraq internal debt portfolio investment fixed investment external debt credit finance collateral finance interest debt,0.1667
81,705,conceptnet.topn3,iraq foreign debt reduction a country a country in the middle east war other money spending money paying by credit card,0.1111
82,705,relevancefeedback.topn10.qld,iraq foreign debt reduction develop,0.0909
83,705,rm3.topn10.10.0.5.qld,iraq foreign debt reduction develop,0.0909
84,705,conceptluster.topn5.3.qld,iraq foreign debt reduction debt external debt,0.0714
85,705,wordnet.topn3.replace,Republic of Iraq Irak extraneous strange alien debt simplification step down diminution,0.0714
86,705,wordnet.topn3,iraq foreign debt reduction Irak Al Iraq extraneous alien simplification step down,0.0556
87,705,stem.trunc5,iraq forei debt reduc,0.0323
88,705,anchor.topn3,iraq foreign debt reduction iraq histori syria fortress syria transport s education s tawheed obligation subprim inclosure delan nonreduct frege church organisation fundament,0.0161
89,705,anchor.topn3.replace,iraq histori syria fortress syria transport s education s tawheed obligation subprim inclosure delan nonreduct frege church organisation fundament,0.0
90,705,bertqe.topn10.bm25,dc mai,0.0
91,705,bertqe.topn10.qld,unit state gener account offic,0.0
92,705,conceptnet.topn3.replace,a country a country in the middle east war other money spending money paying by credit card reduction,0.0
93,705,stem.trunc4,iraq fore debt redu,0.0
94,705,wiki.topn3.replace,iraq mesopotamia syria iraq internal debt portfolio investment fixed investment external debt credit finance collateral finance interest debt,0.0
95,706,-1,Controlling type II diabetes,0.2
96,706,conceptluster.topn5.3.qld,controlling type ii diabetes diabetes mellitus,0.1429
97,706,tagmee.topn3,controlling type ii diabetes Diabetes mellitus,0.1429
98,706,docluster.topn10.3.qld,controlling type ii diabetes diabet,0.125
99,706,rm3.topn10.10.0.5.bm25,controlling type ii diabetes diabet,0.125
100,706,termluster.topn5.3.qld,controlling type ii diabetes type trial studi control diabet diseas type trial studi,0.125
101,706,relevancefeedback.topn10.qld,controlling type ii diabetes diabet word,0.1111
102,706,conceptnet.topn3,controlling type ii diabetes dominant have a keyboard use a computer use a keyboard two iii polydipsia,0.1
103,706,glove.topn3,controlling type ii diabetes example iii iv hypertension obesity,0.1
104,706,rm3.topn10.10.0.5.qld,controlling type ii diabetes diabet cost,0.0909
105,706,bt_bing_korean,Type Diabetes Control,0.0714
106,706,bt_nllb_arabic,Control of type diabetes,0.0714
107,706,bt_nllb_chinese_yue,Control of type diabetes,0.0714
108,706,bt_nllb_korean,Control of type diabetes,0.0714
109,706,bt_nllb_persian,Control of type diabetes,0.0714
110,706,stem.paicehusk,control type iy diabet,0.0714
111,706,stem.lovins,control typ ii diabes,0.0588
112,706,stem.trunc4,cont type ii diab,0.0476
113,706,stem.trunc5,contr type ii diabe,0.0278
114,706,wordnet.topn3,controlling type ii diabetes assure contain typewrite eccentric deuce,0.0204
115,706,tagmee.topn3.replace,Diabetes mellitus,0.0182
116,706,wordnet.topn3.replace,ensure moderate manipulate typewrite character case deuce two diabetes,0.0141
117,706,anchor.topn3,controlling type ii diabetes umbauwagon percent encoding th ii kara ḫardaš nazi bugaš and the events at end of his reign iii,0.0104
118,706,anchor.topn3.replace,controlling umbauwagon percent encoding th ii kara ḫardaš nazi bugaš and the events at end of his reign iii diabetes,0.0
119,706,bertqe.topn10.bm25,assess number us glycat,0.0
120,706,bertqe.topn10.qld,evid report technolog assess number,0.0
121,706,conceptnet.topn3.replace,dominant have a keyboard use a computer use a keyboard two iii polydipsia,0.0
122,706,glove.topn3.replace,controlling example iii iv hypertension obesity,0.0
123,706,wiki.topn3,controlling type ii diabetes lymphoma noninfective enteritis colitis cirrhosis diabetes mellitus,0.0
124,706,wiki.topn3.replace,lymphoma noninfective enteritis colitis cirrhosis diabetes mellitus,0.0
125,706,word2vec.topn3,controlling type ii diabetes regulating kind iii iv vii,0.0
126,706,word2vec.topn3.replace,regulating kind iii iv vii diabetes,0.0
127,707,-1,Aspirin cancer prevention,1.0
128,707,bt_nllb_swahili,How to fight cancer with aspirin,0.5
129,707,bt_nllb_korean,Aspirin is a cancer prevention drug,0.3333
130,707,glove.topn3.replace,ibuprofen medications prostate breast combating cdc,0.3333
131,707,wiki.topn3,aspirin cancer prevention antiplatelet drugs salicylates nausea aspirin types neoplasia types cancer oncology cancer cancer prevention,0.3333
132,707,word2vec.topn3,aspirin cancer prevention ibuprofen paracetamol leukemia lymphoma,0.25
133,707,bertqe.topn10.qld,known risk factor colorect cancer,0.2
134,707,bt_nllb_arabic,Prevention of cancer,0.2
135,707,conceptnet.topn3,aspirin cancer prevention a medicine cabinet smoking a disease cigarette smoking suppression,0.1429
136,707,wiki.topn3.replace,antiplatelet drugs salicylates nausea aspirin types neoplasia types cancer oncology cancer cancer prevention,0.125
137,707,bt_nllb_persian,Spraying for cancer prevention,0.1
138,707,stem.lovins,aspirin cancer prevens,0.0714
139,707,word2vec.topn3.replace,ibuprofen paracetamol leukemia lymphoma prevention,0.0312
140,707,anchor.topn3,aspirin cancer prevention extrusion hydrostat filter modif multi antimicrobi institute upmc insulinoma cancercent,0.0196
141,707,anchor.topn3.replace,extrusion hydrostat filter modif multi antimicrobi institute upmc insulinoma cancercent prevention,0.0
142,707,bertqe.topn10.bm25,health care financ wisconsin depart,0.0
143,707,conceptnet.topn3.replace,a medicine cabinet smoking a disease cigarette smoking suppression,0.0
144,707,stem.paicehusk,aspirin cant prev,0.0
145,707,stem.trunc4,aspi canc prev,0.0
146,707,stem.trunc5,aspir cance preve,0.0
147,708,-1,Decorative slate sources,1.0
148,708,conceptluster.topn5.3.qld,decorative slate sources ornament art slate,0.5
149,708,tagmee.topn3,decorative slate sources Ornament art Slate,0.5
150,708,word2vec.topn3,decorative slate sources ornamental limestone souces references,0.5
151,708,sensedisambiguation.replace,cosmetic slate source,0.3333
152,708,tagmee.topn3.replace,Ornament art Slate,0.1667
153,708,anchor.topn3,decorative slate sources wirren nusstort,0.1111
154,708,conceptnet.topn3,decorative slate sources spatial unmasking,0.0909
155,708,conceptnet.topn3.replace,decorative slate spatial unmasking,0.0714
156,708,wordnet.topn3,decorative slate sources cosmetic ornamental ticket reference generator,0.0714
157,708,sensedisambiguation,Decorative cosmetic slate sources source,0.0667
158,708,wiki.topn3,decorative slate sources proportion architecture history decorativarts template history architecture ornament art bay architecture politics san francisco bay area defunct american political movements slate,0.0357
159,708,bt_nllb_chinese_yue,Sources of the decoration of the stone tablets,0.0286
160,708,glove.topn3,decorative slate sources ornamental ornament http www nwguild org according,0.0172
161,708,stem.lovins,decor sl sourc,0.0161
162,708,bt_nllb_french,Sources of decorative clay,0.0102
163,708,anchor.topn3.replace,decorative wirren nusstort sources,0.0
164,708,bertqe.topn10.bm25,repair replac histor research replac,0.0
165,708,bt_bing_korean,Slate sauce for garnish,0.0
166,708,bt_bing_persian,Decorative Boulder Sources,0.0
167,708,bt_bing_swahili,Sources of jewelry,0.0
168,708,bt_nllb_arabic,Sources for the decorative pages,0.0
169,708,bt_nllb_german,Other articles of heading,0.0
170,708,bt_nllb_malay,Sources of decorative plates,0.0
171,708,bt_nllb_persian,Sources of fertility,0.0
172,708,bt_nllb_russian,The sources of decorative leaves,0.0
173,708,bt_nllb_tamil,The decorative silk pieces,0.0
174,708,glove.topn3.replace,ornamental ornament http www nwguild org according,0.0
175,708,stem.paicehusk,dec slat sourc,0.0
176,708,stem.trunc4,deco slat sour,0.0
177,708,wiki.topn3.replace,proportion architecture history decorativarts template history architecture ornament art bay architecture politics san francisco bay area defunct american political movements slate,0.0
178,708,word2vec.topn3.replace,ornamental limestone souces references,0.0
179,708,wordnet.topn3.replace,ornamental cosmetic ticket informant reservoir seed,0.0
180,709,-1,Horse racing jockey weight,1.0
181,709,sensedisambiguation.replace,sawhorse rush jockey weight unit,0.25
182,709,conceptnet.topn3.replace,animal riding horse a bicycle rider measurement mass scale,0.1429
183,709,word2vec.topn3.replace,pony racers racer jockey weight,0.0526
184,709,bt_nllb_chinese_yue,The weight of the race car,0.0312
185,709,anchor.topn3.replace,samaraa general virginia al diwaniya morabilla eroticid lungitz kheawcha oum sa nanwai jockey weight maximum ccir high molecular,0.0213
186,709,bertqe.topn10.bm25,word term when us regul,0.0
187,709,bertqe.topn10.qld,have follow mean unless context,0.0
188,709,glove.topn3.replace,rode racers racer rode load,0.0
189,709,stem.lovins,hors rac jocke weight,0.0
190,709,stem.trunc4,hors raci jock weig,0.0
191,709,wordnet.topn3.replace,buck Equus caballus hie belt along pelt along chouse cheat screw weight unit system of weights slant,0.0
192,710,-1,Prostate cancer treatments,1.0
193,710,conceptnet.topn3,prostate cancer treatments prostate gland smoking a disease cigarette smoking medicaid,0.5
194,710,tagmee.topn3,prostate cancer treatments Prostate cancer Management of cancer,0.5
195,710,termluster.topn5.3.qld,prostate cancer treatments usual urin urethra also area back usual urin urethra,0.5
196,710,wordnet.topn3,prostate cancer treatments prostate gland malignant neoplastic disease handling discussion discourse,0.5
197,710,stem.trunc5,prost cance treat,0.3333
198,710,tagmee.topn3.replace,Prostate cancer Management of cancer,0.2
199,710,wiki.topn3,prostate cancer treatments male genital neoplasia histopathology lymphoma prostate cancer lymphomatoid granulomatosis brentuximab vedotin treatment lung cancer management cancer,0.2
200,710,glove.topn3.replace,cancer pancreatic prostate breast therapies therapy,0.1667
201,710,wordnet.topn3.replace,prostate gland genus Cancer Cancer the Crab discourse handling intervention,0.1667
202,710,glove.topn3,prostate cancer treatments cancer pancreatic prostate breast therapies therapy,0.1429
203,710,word2vec.topn3.replace,testicular leukemia lymphoma therapies,0.0769
204,710,conceptnet.topn3.replace,prostate gland smoking a disease cigarette smoking medicaid,0.0714
205,710,anchor.topn3,prostate cancer treatments institute upmc insulinoma cancercent,0.0526
206,710,wiki.topn3.replace,male genital neoplasia histopathology lymphoma prostate cancer lymphomatoid granulomatosis brentuximab vedotin treatment lung cancer management cancer,0.0357
207,710,anchor.topn3.replace,prostate institute upmc insulinoma cancercent treatments,0.0182
208,710,stem.paicehusk,prost cant tre,0.0139
209,710,bertqe.topn10.bm25,skip navig other health topic,0.0
210,710,bertqe.topn10.qld,health topic b c d,0.0
211,710,stem.trunc4,pros canc trea,0.0
212,711,-1,Train station security measures,0.5
213,711,rm3.topn10.10.0.5.bm25,train station security measures transport bart y emerg polic secur transit,0.3333
214,711,wiki.topn3,train station security measures railway stations east japan railway company west japan railway company train station computer assisted passenger prescreening system shobomb plot richard reid airport security,0.3333
215,711,word2vec.topn3,train station security measures railway secuirty safety initiatives,0.3333
216,711,bt_nllb_french,Safety measures at railway stations,0.25
217,711,bt_nllb_german,Safety measures for railway stations,0.25
218,711,bt_nllb_russian,Safety measures at railway stations,0.25
219,711,docluster.topn10.3.qld,train station security measures secur,0.25
220,711,sensedisambiguation,Train station security measures standard,0.25
221,711,tagmee.topn3.replace,Train station Airport security,0.25
222,711,conceptluster.topn5.3.qld,train station security measures airport security,0.1111
223,711,termluster.topn5.3.qld,train station security measures identifi personnel respons establish oper provid work train servic safeti review relat,0.1111
224,711,wiki.topn3.replace,railway stations east japan railway company west japan railway company train station computer assisted passenger prescreening system shobomb plot richard reid airport security,0.0769
225,711,stem.lovins,train stat secur measur,0.0556
226,711,sensedisambiguation.replace,train station security standard,0.0435
227,711,wordnet.topn3,train station security measures civilize geartrain cultivate place post security department certificate security measure standard evaluate bill,0.0417
228,711,anchor.topn3,train station security measures mats cs atc doctors shimoyashiki station bird negeori,0.0
229,711,anchor.topn3.replace,mats cs atc doctors shimoyashiki station bird negeori security measures,0.0
230,711,bertqe.topn10.bm25,tnite stai gener account offic,0.0
231,711,bertqe.topn10.qld,train need secur foreign standard,0.0
232,711,bt_bing_malay,Train station safety measures,0.0
233,711,bt_bing_swahili,Train station safety measures,0.0
234,711,bt_nllb_swahili,Safety measures at the train station,0.0
235,711,conceptnet.topn3,train station security measures compete become a scuba diver guard a door with a lock time,0.0
236,711,conceptnet.topn3.replace,compete become a scuba diver station guard a door with a lock time,0.0
237,711,glove.topn3.replace,bus operated adding ensure steps,0.0
238,711,stem.paicehusk,train stat sec meas,0.0
239,711,stem.trunc4,trai stat secu meas,0.0
240,711,stem.trunc5,train stati secur measu,0.0
241,711,word2vec.topn3.replace,train railway secuirty safety initiatives,0.0
242,711,wordnet.topn3.replace,string civilize groom send place post protection security system standard touchstone,0.0
243,712,-1,Pyramid scheme,1.0
244,712,bt_bing_persian,Pyramid Plan,0.5
245,712,rm3.topn10.10.0.5.bm25,pyramid scheme invest,0.5
246,712,rm3.topn10.10.0.5.qld,pyramid scheme invest,0.5
247,712,bertqe.topn10.qld,scheme work your behalf attornei,0.3333
248,712,wiki.topn3,pyramid scheme shell corporation market manipulation bear raid pyramid scheme,0.3333
249,712,bt_nllb_arabic,The pyramid system,0.25
250,712,bt_nllb_swahili,The pyramidal system,0.25
251,712,conceptnet.topn3.replace,pyramid programming language,0.25
252,712,sensedisambiguation.replace,pyramid system,0.25
253,712,bt_nllb_tamil,The Pyramid Project,0.2
254,712,wiki.topn3.replace,shell corporation market manipulation bear raid pyramid scheme,0.2
255,712,wordnet.topn3,pyramid scheme Pyramids of Egypt outline dodging intrigue,0.2
256,712,anchor.topn3,pyramid scheme djoserti userkar lamw ffss yīnyáng bas flat for sal,0.125
257,712,stem.trunc5,pyram schem,0.0345
258,712,wordnet.topn3.replace,Great Pyramid schema connive strategy,0.0119
259,712,anchor.topn3.replace,djoserti userkar lamw ffss yīnyáng bas flat for sal,0.0
260,712,bt_bing_arabic,Pyramid diagram,0.0
261,712,bt_bing_chinese_simplified,MLM,0.0
262,712,bt_nllb_german,The following is the list of the categories of products,0.0
263,712,glove.topn3.replace,gigantic scam,0.0
264,712,stem.lovins,pyramid schem,0.0
265,712,stem.paicehusk,pyramid schem,0.0
266,712,stem.trunc4,pyra sche,0.0
267,713,-1,Chesapeake Bay Maryland clean,0.3333
268,713,docluster.topn10.3.qld,chesapeake bay maryland clean bai http,0.25
269,713,termluster.topn5.3.qld,chesapeake bay maryland clean water state restor bai chesapeak commiss,0.2
270,713,conceptnet.topn3,chesapeake bay maryland clean virginia native american united states MD a state cloth wash,0.1667
271,713,tagmee.topn3,chesapeake bay maryland clean Chesapeake Bay Maryland,0.1667
272,713,glove.topn3,chesapeake bay maryland clean potomac http www co mo md us tampa chesapeake virginia md sure,0.1429
273,713,bertqe.topn10.bm25,flow bai it river high,0.125
274,713,wordnet.topn3,chesapeake bay maryland clean bay laurel quest Old Line State Free State clean and jerk uncontaminating fair,0.125
275,713,anchor.topn3.replace,chesapeake bay geographi kambuyi båtklubb maryland histori maryland educ arksansa root fungu tyvek geo therm,0.1
276,713,wiki.topn3,chesapeake bay maryland clean estuaries maryland estuaries virginia estuaries united states chesapeake bay maryland virginia virginia maryland,0.1
277,713,bt_nllb_tamil,Chesapeake Bay is Maryland s cleanest,0.0833
278,713,bt_nllb_persian,Chesapeake Bay Maryland is clear,0.0588
279,713,tagmee.topn3.replace,Chesapeake Bay Maryland,0.0588
280,713,word2vec.topn3,chesapeake bay maryland clean sarasota virgina spokane estuary kentucky virginia baltimore tidy,0.0556
281,713,stem.paicehusk,chesapeak bay maryland cle,0.05
282,713,wiki.topn3.replace,estuaries maryland estuaries virginia estuaries united states chesapeake bay maryland virginia virginia maryland,0.05
283,713,glove.topn3.replace,potomac http www co mo md us tampa chesapeake virginia md sure,0.0476
284,713,wordnet.topn3.replace,chesapeake true laurel quest embayment Old Line State MD scavenge sporty unobjectionable,0.0476
285,713,stem.trunc4,ches bay mary clea,0.0125
286,713,bertqe.topn10.qld,river high nutrient level threaten,0.0
287,713,bt_bing_swahili,Cherry Blossom Bay Clean,0.0
288,713,conceptnet.topn3.replace,virginia native american united states bay MD a state cloth wash,0.0
289,713,word2vec.topn3.replace,sarasota virgina spokane estuary kentucky virginia baltimore tidy,0.0
290,714,-1,License restrictions older drivers,1.0
291,714,bt_nllb_chinese_yue,The driver is a restricted driver,0.3333
292,714,bt_bing_swahili,Former drivers license restrictions,0.25
293,714,sensedisambiguation,License restrictions restriction older previous drivers driver,0.25
294,714,termluster.topn5.3.qld,license restrictions older drivers condit includ indic year without result licens must passeng unless new month,0.25
295,714,anchor.topn3,license restrictions older drivers extreme charact ghostbusters apress cecropioides ref cecropioid thumbnail a,0.2
296,714,conceptnet.topn3,license restrictions older drivers permit minimum security turn cars back trailers,0.2
297,714,rm3.topn10.10.0.5.bm25,license restrictions older drivers renew driver licens drive you,0.2
298,714,bt_bing_malay,Restrictions on old driver s licenses,0.1667
299,714,bt_nllb_korean,Restrictions on old driver s licenses,0.1667
300,714,glove.topn3,license restrictions older drivers licence younger newer motorists,0.1667
301,714,sensedisambiguation.replace,license restriction previous driver,0.1429
302,714,stem.lovins,licens restrict older driver,0.125
303,714,stem.porter,licens restrict older driver,0.125
304,714,stem.porter2,licens restrict older driver,0.125
305,714,bt_bing_german,Driving licence restrictions older drivers,0.1111
306,714,bt_nllb_french,Restrictions on driving licences for older drivers,0.1111
307,714,bt_nllb_german,Licence restrictions for older drivers,0.0833
308,714,bt_bing_korean,License Restriction Elderly Drivers,0.0769
309,714,wiki.topn3.replace,inventory vendor tradsecret license policy consumer protection income regulation driving licences vehiclregistration motor vehicltheft driver s license,0.0769
310,714,word2vec.topn3,license restrictions older drivers licence constraints prohibitions younger newer old motorists,0.0625
311,714,conceptnet.topn3.replace,permit minimum security older turn cars back trailers,0.0588
312,714,wordnet.topn3,license restrictions older drivers certify permit limitation confinement Old sometime senior device driver number one wood,0.0556
313,714,wordnet.topn3.replace,certify permission limitation confinement aged senior sr number one wood device driver,0.04
314,714,anchor.topn3.replace,extreme charact ghostbusters apress restrictions cecropioides ref cecropioid thumbnail a drivers,0.0256
315,714,stem.krovetz,license restriction old driver,0.0244
316,714,stem.trunc5,licen restr older drive,0.0106
317,714,bertqe.topn10.bm25,appendix b licens renew requir,0.0
318,714,bertqe.topn10.qld,nation highwai traffic safeti administr,0.0
319,714,glove.topn3.replace,licence restrictions younger newer motorists,0.0
320,714,stem.paicehusk,licens restrict old driv,0.0
321,714,stem.trunc4,lice rest olde driv,0.0
322,714,word2vec.topn3.replace,licence constraints prohibitions younger newer old motorists,0.0
323,715,-1,Schizophrenia drugs,1.0
324,715,bt_bing_arabic,Schizophrenia medications,0.5
325,715,bt_bing_chinese_simplified,Schizophrenia medications,0.5
326,715,bt_bing_french,Medications for schizophrenia,0.5
327,715,bt_bing_german,Medication for schizophrenia,0.5
328,715,bt_bing_korean,Schizophrenia Medications,0.5
329,715,bt_bing_russian,Medications for Schizophrenia,0.5
330,715,bt_bing_swahili,Schizophrenia medication,0.5
331,715,bt_bing_tamil,Schizophrenia Medications,0.5
332,715,sensedisambiguation,Schizophrenia drugs drug,0.5
333,715,stem.lovins,schizophren drug,0.5
334,715,stem.paicehusk,schizophren drug,0.5
335,715,termluster.topn5.3.qld,schizophrenia drugs affect behavior brain type symptom state,0.3333
336,715,word2vec.topn3.replace,psychosis schizophrenics medications,0.3333
337,715,bt_nllb_german,Schizophrenia medicines,0.25
338,715,bt_nllb_malay,Schizophrenia medicines,0.25
339,715,bt_nllb_russian,Medicines for schizophrenia,0.25
340,715,rm3.topn10.10.0.5.qld,schizophrenia drugs older drug patient,0.25
341,715,anchor.topn3,schizophrenia drugs hebephrenia disorgan schizophrenia thenphel kunzong ongyal,0.1667
342,715,word2vec.topn3,schizophrenia drugs psychosis schizophrenics medications,0.1111
343,715,conceptnet.topn3,schizophrenia drugs a person a mental disorder mental illness cloud your mind get high,0.1
344,715,glove.topn3,schizophrenia drugs psychosis bipolar medications,0.0769
345,715,relevancefeedback.topn10.qld,schizophrenia drugs drug patient x health older,0.0769
346,715,rm3.topn10.10.0.5.bm25,schizophrenia drugs older drug al,0.0769
347,715,bt_nllb_tamil,The following table shows the results of the study,0.0714
348,715,wiki.topn3,schizophrenia drugs psychiatridiseases disorders schizophrenia psychopathology schizophrenia opiate empathogen entactogen antidepressant psychoactive drug,0.0714
349,715,wiki.topn3.replace,psychiatridiseases disorders schizophrenia psychopathology schizophrenia opiate empathogen entactogen antidepressant psychoactive drug,0.0556
350,715,tagmee.topn3.replace,Schizophrenia Psychoactive drug,0.0526
351,715,tagmee.topn3,schizophrenia drugs Schizophrenia Psychoactive drug,0.0476
352,715,conceptluster.topn5.3.qld,schizophrenia drugs psychoactive drug,0.0455
353,715,anchor.topn3.replace,hebephrenia disorgan schizophrenia thenphel kunzong ongyal,0.0263
354,715,bt_nllb_korean,The cure for psychosis,0.0149
355,715,bertqe.topn10.qld,can other peopl help what,0.0118
356,715,bertqe.topn10.bm25,diseas approxim percent popul,0.0
357,715,bt_nllb_arabic,The cramping medication,0.0
358,715,bt_nllb_swahili,Medications for mental illness,0.0
359,715,conceptnet.topn3.replace,a person a mental disorder mental illness cloud your mind get high,0.0
360,715,glove.topn3.replace,psychosis bipolar medications,0.0
361,715,stem.trunc4,schi drug,0.0
362,715,stem.trunc5,schiz drugs,0.0
363,716,-1,Spammer arrest sue,0.125
364,716,stem.trunc4,spam arre sue,0.1111
365,716,bt_nllb_french,Spammer stopped the prosecution,0.0667
366,716,glove.topn3,spammer arrest sue kd ooooooooooooooooooooooooooooooooooooooo sued suing,0.0667
367,716,bt_nllb_persian,Spammers got him,0.0625
368,716,stem.krovetz,spam arrest sue,0.0588
369,716,stem.paicehusk,spam arrest sue,0.0588
370,716,wiki.topn3,spammer arrest sue openlaw children s onlinprivacy protection act acceptabluspolicy spamming law enforcement agency powers assault trial arrest breach contract damages fin penalty lawsuit,0.0588
371,716,word2vec.topn3,spammer arrest sue spam re arrest countersue counter sue suing,0.0476
372,716,bt_nllb_malay,Spammer caught the claim,0.0455
373,716,anchor.topn3,spammer arrest sue phenomena imag phenomena challeng phenomena gam controversy b promontori summit tracklist mani ch drahim,0.0
374,716,anchor.topn3.replace,phenomena imag phenomena challeng phenomena gam controversy b promontori summit tracklist mani ch drahim,0.0
375,716,bertqe.topn10.bm25,terror homeland secur h r,0.0
376,716,bertqe.topn10.qld,h r reduct distribut rid,0.0
377,716,bt_nllb_arabic,The race arrest case,0.0
378,716,bt_nllb_russian,Families of detainees,0.0
