,qid,order,query,qld.ndcg
95,705,rm3.topn10.10.0.5.qld,iraq foreign debt reduction develop,0.1598
96,705,glove.topn3.replace,iraqi baghdad overseas ministry repay reducing,0.1527
97,705,word2vec.topn3,iraq foreign debt reduction iraq afghanistan iraqi domestic international indebtedness reducing,0.1437
98,705,stem.trunc5,iraq forei debt reduc,0.1379
99,705,bt_nllb_arabic,Cut the foreign debt in Iraq,0.134
100,705,conceptluster.topn5.3.qld,iraq foreign debt reduction debt external debt,0.0944
101,705,wiki.topn3,iraq foreign debt reduction iraq mesopotamia syria iraq internal debt portfolio investment fixed investment external debt credit finance collateral finance interest debt,0.0909
102,705,conceptnet.topn3,iraq foreign debt reduction a country a country in the middle east war other money spending money paying by credit card,0.0404
103,705,wordnet.topn3,iraq foreign debt reduction Irak Al Iraq extraneous alien simplification step down,0.0346
104,705,word2vec.topn3.replace,iraq afghanistan iraqi domestic international indebtedness reducing,0.0329
105,705,wordnet.topn3.replace,Republic of Iraq Irak extraneous strange alien debt simplification step down diminution,0.0128
106,705,anchor.topn3,iraq foreign debt reduction iraq histori syria fortress syria transport s education s tawheed obligation subprim inclosure delan nonreduct frege church organisation fundament,0.0093
107,705,anchor.topn3.replace,iraq histori syria fortress syria transport s education s tawheed obligation subprim inclosure delan nonreduct frege church organisation fundament,0.0
108,705,bertqe.topn10.bm25,dc mai,0.0
109,705,bertqe.topn10.qld,unit state gener account offic,0.0
110,705,conceptnet.topn3.replace,a country a country in the middle east war other money spending money paying by credit card reduction,0.0
111,705,stem.trunc4,iraq fore debt redu,0.0
112,705,wiki.topn3.replace,iraq mesopotamia syria iraq internal debt portfolio investment fixed investment external debt credit finance collateral finance interest debt,0.0
113,706,-1,Controlling type II diabetes,0.1284
114,706,sensedisambiguation,Controlling see type II two diabetes,0.1279
115,706,docluster.topn10.3.qld,controlling type ii diabetes diabet,0.1267
116,706,rm3.topn10.10.0.5.bm25,controlling type ii diabetes diabet,0.1267
117,706,relevancefeedback.topn10.qld,controlling type ii diabetes diabet word,0.1144
118,706,bt_nllb_malay,Managing type diabetes,0.1097
119,706,rm3.topn10.10.0.5.qld,controlling type ii diabetes diabet cost,0.1039
120,706,bt_bing_korean,Type Diabetes Control,0.1035
121,706,bt_nllb_arabic,Control of type diabetes,0.1035
122,706,bt_nllb_chinese_yue,Control of type diabetes,0.1035
123,706,bt_nllb_korean,Control of type diabetes,0.1035
124,706,bt_nllb_persian,Control of type diabetes,0.1035
125,706,stem.paicehusk,control type iy diabet,0.1028
126,706,conceptluster.topn5.3.qld,controlling type ii diabetes diabetes mellitus,0.0985
127,706,tagmee.topn3,controlling type ii diabetes Diabetes mellitus,0.0985
128,706,bt_bing_swahili,Managing Type II Diabetes,0.096
129,706,glove.topn3,controlling type ii diabetes example iii iv hypertension obesity,0.0635
130,706,termluster.topn5.3.qld,controlling type ii diabetes type trial studi control diabet diseas type trial studi,0.0419
131,706,wordnet.topn3,controlling type ii diabetes assure contain typewrite eccentric deuce,0.0217
132,706,tagmee.topn3.replace,Diabetes mellitus,0.0114
133,706,conceptnet.topn3,controlling type ii diabetes dominant have a keyboard use a computer use a keyboard two iii polydipsia,0.0103
134,706,stem.trunc4,cont type ii diab,0.0085
135,706,stem.trunc5,contr type ii diabe,0.0078
136,706,wordnet.topn3.replace,ensure moderate manipulate typewrite character case deuce two diabetes,0.0071
137,706,stem.lovins,control typ ii diabes,0.0054
138,706,anchor.topn3,controlling type ii diabetes umbauwagon percent encoding th ii kara ḫardaš nazi bugaš and the events at end of his reign iii,0.0034
139,706,anchor.topn3.replace,controlling umbauwagon percent encoding th ii kara ḫardaš nazi bugaš and the events at end of his reign iii diabetes,0.0
140,706,bertqe.topn10.bm25,assess number us glycat,0.0
141,706,bertqe.topn10.qld,evid report technolog assess number,0.0
142,706,conceptnet.topn3.replace,dominant have a keyboard use a computer use a keyboard two iii polydipsia,0.0
143,706,glove.topn3.replace,controlling example iii iv hypertension obesity,0.0
144,706,wiki.topn3,controlling type ii diabetes lymphoma noninfective enteritis colitis cirrhosis diabetes mellitus,0.0
145,706,wiki.topn3.replace,lymphoma noninfective enteritis colitis cirrhosis diabetes mellitus,0.0
146,706,word2vec.topn3,controlling type ii diabetes regulating kind iii iv vii,0.0
147,706,word2vec.topn3.replace,regulating kind iii iv vii diabetes,0.0
148,707,-1,Aspirin cancer prevention,0.5656
149,707,tagmee.topn3,aspirin cancer prevention Aspirin Cancer Cancer prevention,0.5585
150,707,tagmee.topn3.replace,Aspirin Cancer Cancer prevention,0.5429
151,707,bt_nllb_tamil,Aspirin is used to prevent cancer,0.5353
152,707,bt_nllb_chinese_yue,The anti cancer aspirin,0.5329
153,707,relevancefeedback.topn10.qld,aspirin cancer prevention claim,0.5233
154,707,termluster.topn5.3.qld,aspirin cancer prevention cancer colon effect aspirin colon effect studi screen risk,0.5219
155,707,rm3.topn10.10.0.5.bm25,aspirin cancer prevention i,0.5187
156,707,conceptluster.topn5.3.qld,aspirin cancer prevention cancer cancer prevention,0.4984
157,707,bt_nllb_korean,Aspirin is a cancer prevention drug,0.4318
158,707,bt_nllb_swahili,How to fight cancer with aspirin,0.3345
159,707,stem.lovins,aspirin cancer prevens,0.312
160,707,wiki.topn3,aspirin cancer prevention antiplatelet drugs salicylates nausea aspirin types neoplasia types cancer oncology cancer cancer prevention,0.2605
161,707,wordnet.topn3,aspirin cancer prevention Bayer St Joseph malignant neoplastic disease bar,0.2007
162,707,glove.topn3,aspirin cancer prevention ibuprofen medications prostate breast combating cdc,0.1561
163,707,wiki.topn3.replace,antiplatelet drugs salicylates nausea aspirin types neoplasia types cancer oncology cancer cancer prevention,0.1321
164,707,bertqe.topn10.qld,known risk factor colorect cancer,0.1285
165,707,word2vec.topn3,aspirin cancer prevention ibuprofen paracetamol leukemia lymphoma,0.0838
166,707,wordnet.topn3.replace,acetylsalicylic acid St Joseph genus Cancer Cancer the Crab bar,0.0793
167,707,conceptnet.topn3,aspirin cancer prevention a medicine cabinet smoking a disease cigarette smoking suppression,0.0574
168,707,anchor.topn3,aspirin cancer prevention extrusion hydrostat filter modif multi antimicrobi institute upmc insulinoma cancercent,0.0424
169,707,bt_nllb_arabic,Prevention of cancer,0.0388
170,707,glove.topn3.replace,ibuprofen medications prostate breast combating cdc,0.0339
171,707,bt_nllb_persian,Spraying for cancer prevention,0.0216
172,707,word2vec.topn3.replace,ibuprofen paracetamol leukemia lymphoma prevention,0.0182
173,707,anchor.topn3.replace,extrusion hydrostat filter modif multi antimicrobi institute upmc insulinoma cancercent prevention,0.0
174,707,bertqe.topn10.bm25,health care financ wisconsin depart,0.0
175,707,conceptnet.topn3.replace,a medicine cabinet smoking a disease cigarette smoking suppression,0.0
176,707,stem.paicehusk,aspirin cant prev,0.0
177,707,stem.trunc4,aspi canc prev,0.0
178,707,stem.trunc5,aspir cance preve,0.0
179,708,-1,Decorative slate sources,0.3663
180,708,relevancefeedback.topn10.qld,decorative slate sources stone roof,0.3479
181,708,bt_bing_french,Decorative slate springs,0.3185
182,708,bt_bing_german,Decorative slate springs,0.3185
183,708,termluster.topn5.3.qld,decorative slate sources centuri color due,0.2482
184,708,rm3.topn10.10.0.5.bm25,decorative slate sources roof,0.2436
185,708,rm3.topn10.10.0.5.qld,decorative slate sources roof,0.2436
186,708,anchor.topn3,decorative slate sources wirren nusstort,0.2435
187,708,bt_nllb_swahili,The origins of the decorative slate,0.1973
188,708,word2vec.topn3,decorative slate sources ornamental limestone souces references,0.1951
189,708,conceptnet.topn3,decorative slate sources spatial unmasking,0.186
190,708,conceptluster.topn5.3.qld,decorative slate sources ornament art slate,0.1829
191,708,tagmee.topn3,decorative slate sources Ornament art Slate,0.1829
192,708,conceptnet.topn3.replace,decorative slate spatial unmasking,0.1608
193,708,sensedisambiguation,Decorative cosmetic slate sources source,0.1569
194,708,bt_bing_russian,Sources of Ornamental Slate,0.1373
195,708,tagmee.topn3.replace,Ornament art Slate,0.0878
196,708,bertqe.topn10.qld,research replac histor roof materi,0.0793
197,708,bt_nllb_chinese_yue,Sources of the decoration of the stone tablets,0.0563
198,708,wordnet.topn3,decorative slate sources cosmetic ornamental ticket reference generator,0.055
199,708,wiki.topn3,decorative slate sources proportion architecture history decorativarts template history architecture ornament art bay architecture politics san francisco bay area defunct american political movements slate,0.044
200,708,sensedisambiguation.replace,cosmetic slate source,0.0426
201,708,glove.topn3,decorative slate sources ornamental ornament http www nwguild org according,0.0416
202,708,stem.lovins,decor sl sourc,0.0048
203,708,bt_nllb_french,Sources of decorative clay,0.0043
204,708,anchor.topn3.replace,decorative wirren nusstort sources,0.0
205,708,bertqe.topn10.bm25,repair replac histor research replac,0.0
206,708,bt_bing_korean,Slate sauce for garnish,0.0
207,708,bt_bing_persian,Decorative Boulder Sources,0.0
208,708,bt_bing_swahili,Sources of jewelry,0.0
209,708,bt_nllb_arabic,Sources for the decorative pages,0.0
210,708,bt_nllb_german,Other articles of heading,0.0
211,708,bt_nllb_malay,Sources of decorative plates,0.0
212,708,bt_nllb_persian,Sources of fertility,0.0
213,708,bt_nllb_russian,The sources of decorative leaves,0.0
214,708,bt_nllb_tamil,The decorative silk pieces,0.0
215,708,glove.topn3.replace,ornamental ornament http www nwguild org according,0.0
216,708,stem.paicehusk,dec slat sourc,0.0
217,708,stem.trunc4,deco slat sour,0.0
218,708,wiki.topn3.replace,proportion architecture history decorativarts template history architecture ornament art bay architecture politics san francisco bay area defunct american political movements slate,0.0
219,708,word2vec.topn3.replace,ornamental limestone souces references,0.0
220,708,wordnet.topn3.replace,ornamental cosmetic ticket informant reservoir seed,0.0
221,709,-1,Horse racing jockey weight,0.677
222,709,anchor.topn3,horse racing jockey weight samaraa general virginia al diwaniya morabilla eroticid lungitz kheawcha oum sa nanwai jockey weight maximum ccir high molecular,0.6742
223,709,bt_bing_german,Horse racing jockey s weight,0.6708
224,709,conceptluster.topn5.3.qld,horse racing jockey weight jockey,0.6373
225,709,docluster.topn10.3.qld,horse racing jockey weight shall race,0.6315
226,709,stem.porter,hors race jockei weight,0.6217
227,709,stem.porter2,hors race jockey weight,0.6217
228,709,tagmee.topn3,horse racing jockey weight Horse racing Jockey,0.6213
229,709,bt_bing_persian,Weight Horse Racing,0.6175
230,709,bt_nllb_german,Weight of horse racing,0.6175
231,709,bt_nllb_russian,Weight of the horse race,0.6175
232,709,relevancefeedback.topn10.qld,horse racing jockey weight race hors shall,0.6047
233,709,rm3.topn10.10.0.5.bm25,horse racing jockey weight race hors shall,0.6047
234,709,rm3.topn10.10.0.5.qld,horse racing jockey weight hors race shall,0.6047
235,709,conceptnet.topn3,horse racing jockey weight animal riding a bicycle rider measurement mass scale,0.5876
236,709,bt_nllb_tamil,The weight of the horse racing team,0.5801
237,709,bt_nllb_persian,A joke weight in a horse race,0.5751
238,709,bt_bing_arabic,Weight Knight Horse Racing,0.5619
239,709,tagmee.topn3.replace,Horse racing Jockey,0.5535
240,709,bt_nllb_malay,Heavy jockey horse racing,0.5533
241,709,wordnet.topn3,horse racing jockey weight gymnastic horse sawbuck buck hotfoot rush along belt along chicane screw shaft angle burden system of weights,0.5302
242,709,termluster.topn5.3.qld,horse racing jockey weight without win whip without win whip ani anoth assign,0.5265
243,709,wiki.topn3,horse racing jockey weight sports betting horse racing jockey horse racing jockeys horstrainer horse trainers jockey,0.5251
244,709,wiki.topn3.replace,sports betting horse racing jockey horse racing jockeys horstrainer horse trainers jockey,0.4974
245,709,word2vec.topn3,horse racing jockey weight pony racers racer weight,0.4467
246,709,stem.paicehusk,hors rac jockey weight,0.3859
247,709,bt_nllb_arabic,Weight of the front runners in horse racing,0.3652
248,709,sensedisambiguation.replace,sawhorse rush jockey weight unit,0.2613
249,709,glove.topn3,horse racing jockey weight rode racers racer rode load,0.2274
250,709,stem.trunc5,horse racin jocke weigh,0.2175
251,709,conceptnet.topn3.replace,animal riding horse a bicycle rider measurement mass scale,0.0523
252,709,word2vec.topn3.replace,pony racers racer jockey weight,0.0257
253,709,anchor.topn3.replace,samaraa general virginia al diwaniya morabilla eroticid lungitz kheawcha oum sa nanwai jockey weight maximum ccir high molecular,0.025
254,709,bt_nllb_chinese_yue,The weight of the race car,0.0073
255,709,bertqe.topn10.bm25,word term when us regul,0.0
256,709,bertqe.topn10.qld,have follow mean unless context,0.0
257,709,glove.topn3.replace,rode racers racer rode load,0.0
258,709,stem.lovins,hors rac jocke weight,0.0
259,709,stem.trunc4,hors raci jock weig,0.0
260,709,wordnet.topn3.replace,buck Equus caballus hie belt along pelt along chouse cheat screw weight unit system of weights slant,0.0
261,710,-1,Prostate cancer treatments,0.3479
262,710,sensedisambiguation,Prostate prostate gland cancer treatments treatment,0.3365
263,710,sensedisambiguation.replace,prostate gland cancer treatment,0.3341
264,710,docluster.topn10.3.qld,prostate cancer treatments prostat,0.33
265,710,relevancefeedback.topn10.qld,prostate cancer treatments prostat,0.33
266,710,rm3.topn10.10.0.5.bm25,prostate cancer treatments prostat,0.33
267,710,rm3.topn10.10.0.5.qld,prostate cancer treatments prostat,0.33
268,710,conceptluster.topn5.3.qld,prostate cancer treatments management cancer,0.3279
269,710,tagmee.topn3,prostate cancer treatments Prostate cancer Management of cancer,0.2969
270,710,wordnet.topn3.replace,prostate gland genus Cancer Cancer the Crab discourse handling intervention,0.2218
271,710,tagmee.topn3.replace,Prostate cancer Management of cancer,0.1905
272,710,wordnet.topn3,prostate cancer treatments prostate gland malignant neoplastic disease handling discussion discourse,0.1625
273,710,termluster.topn5.3.qld,prostate cancer treatments usual urin urethra also area back usual urin urethra,0.1556
274,710,anchor.topn3,prostate cancer treatments institute upmc insulinoma cancercent,0.1441
275,710,glove.topn3,prostate cancer treatments cancer pancreatic prostate breast therapies therapy,0.1118
276,710,conceptnet.topn3,prostate cancer treatments prostate gland smoking a disease cigarette smoking medicaid,0.0777
277,710,wiki.topn3,prostate cancer treatments male genital neoplasia histopathology lymphoma prostate cancer lymphomatoid granulomatosis brentuximab vedotin treatment lung cancer management cancer,0.0722
278,710,word2vec.topn3,prostate cancer treatments testicular leukemia lymphoma therapies,0.0652
279,710,anchor.topn3.replace,prostate institute upmc insulinoma cancercent treatments,0.0532
280,710,stem.lovins,prost cancer treatment,0.0407
281,710,glove.topn3.replace,cancer pancreatic prostate breast therapies therapy,0.026
282,710,wiki.topn3.replace,male genital neoplasia histopathology lymphoma prostate cancer lymphomatoid granulomatosis brentuximab vedotin treatment lung cancer management cancer,0.0248
283,710,stem.trunc5,prost cance treat,0.022
284,710,word2vec.topn3.replace,testicular leukemia lymphoma therapies,0.0128
285,710,conceptnet.topn3.replace,prostate gland smoking a disease cigarette smoking medicaid,0.0082
286,710,stem.paicehusk,prost cant tre,0.0064
287,710,bertqe.topn10.bm25,skip navig other health topic,0.0
288,710,bertqe.topn10.qld,health topic b c d,0.0
289,710,stem.trunc4,pros canc trea,0.0
290,711,-1,Train station security measures,0.2085
291,711,bt_bing_tamil,Railway Station Security Measures,0.1905
292,711,bt_nllb_chinese_yue,Security measures at the railway station,0.1905
293,711,bt_nllb_malay,Railway station security measures,0.1905
294,711,bt_nllb_tamil,Railway station security measures,0.1905
295,711,bt_bing_french,Security measures at stations,0.1663
296,711,bt_bing_german,Security measures at the station,0.1663
297,711,tagmee.topn3,train station security measures Train station Airport security,0.1552
298,711,docluster.topn10.3.qld,train station security measures secur,0.1506
299,711,conceptluster.topn5.3.qld,train station security measures airport security,0.1202
300,711,sensedisambiguation,Train station security measures standard,0.1095
301,711,word2vec.topn3,train station security measures railway secuirty safety initiatives,0.1084
302,711,wordnet.topn3,train station security measures civilize geartrain cultivate place post security department certificate security measure standard evaluate bill,0.0663
303,711,wiki.topn3,train station security measures railway stations east japan railway company west japan railway company train station computer assisted passenger prescreening system shobomb plot richard reid airport security,0.0636
304,711,bt_nllb_french,Safety measures at railway stations,0.0602
305,711,bt_nllb_german,Safety measures for railway stations,0.0602
306,711,bt_nllb_russian,Safety measures at railway stations,0.0602
307,711,stem.lovins,train stat secur measur,0.0561
308,711,tagmee.topn3.replace,Train station Airport security,0.035
309,711,termluster.topn5.3.qld,train station security measures identifi personnel respons establish oper provid work train servic safeti review relat,0.0272
310,711,sensedisambiguation.replace,train station security standard,0.0221
311,711,wiki.topn3.replace,railway stations east japan railway company west japan railway company train station computer assisted passenger prescreening system shobomb plot richard reid airport security,0.0157
312,711,anchor.topn3,train station security measures mats cs atc doctors shimoyashiki station bird negeori,0.0
313,711,anchor.topn3.replace,mats cs atc doctors shimoyashiki station bird negeori security measures,0.0
314,711,bertqe.topn10.bm25,tnite stai gener account offic,0.0
315,711,bertqe.topn10.qld,train need secur foreign standard,0.0
316,711,bt_bing_malay,Train station safety measures,0.0
317,711,bt_bing_swahili,Train station safety measures,0.0
318,711,bt_nllb_swahili,Safety measures at the train station,0.0
319,711,conceptnet.topn3,train station security measures compete become a scuba diver guard a door with a lock time,0.0
320,711,conceptnet.topn3.replace,compete become a scuba diver station guard a door with a lock time,0.0
321,711,glove.topn3.replace,bus operated adding ensure steps,0.0
322,711,stem.paicehusk,train stat sec meas,0.0
323,711,stem.trunc4,trai stat secu meas,0.0
324,711,stem.trunc5,train stati secur measu,0.0
325,711,word2vec.topn3.replace,train railway secuirty safety initiatives,0.0
326,711,wordnet.topn3.replace,string civilize groom send place post protection security system standard touchstone,0.0
327,712,-1,Pyramid scheme,0.3531
328,712,word2vec.topn3.replace,pyramid like scheme,0.3473
329,712,conceptnet.topn3,pyramid scheme programming language,0.3345
330,712,relevancefeedback.topn10.qld,pyramid scheme busi,0.3276
331,712,wiki.topn3,pyramid scheme shell corporation market manipulation bear raid pyramid scheme,0.2961
332,712,termluster.topn5.3.qld,pyramid scheme mai make monei mai make monei,0.2938
333,712,rm3.topn10.10.0.5.bm25,pyramid scheme invest,0.2783
334,712,rm3.topn10.10.0.5.qld,pyramid scheme invest,0.2783
335,712,glove.topn3,pyramid scheme gigantic scam,0.2757
336,712,bertqe.topn10.bm25,pyramid scheme topic what you,0.2667
337,712,wordnet.topn3,pyramid scheme Pyramids of Egypt outline dodging intrigue,0.252
338,712,anchor.topn3,pyramid scheme djoserti userkar lamw ffss yīnyáng bas flat for sal,0.2282
339,712,bt_bing_persian,Pyramid Plan,0.1772
340,712,wiki.topn3.replace,shell corporation market manipulation bear raid pyramid scheme,0.1538
341,712,bt_bing_russian,Pyramid,0.1447
342,712,bt_nllb_arabic,The pyramid system,0.0889
343,712,bt_nllb_swahili,The pyramidal system,0.0889
344,712,sensedisambiguation.replace,pyramid system,0.0889
345,712,bt_nllb_tamil,The Pyramid Project,0.0707
346,712,conceptnet.topn3.replace,pyramid programming language,0.0508
347,712,bertqe.topn10.qld,scheme work your behalf attornei,0.0355
348,712,wordnet.topn3.replace,Great Pyramid schema connive strategy,0.0035
349,712,stem.trunc5,pyram schem,0.0023
350,712,anchor.topn3.replace,djoserti userkar lamw ffss yīnyáng bas flat for sal,0.0
351,712,bt_bing_arabic,Pyramid diagram,0.0
352,712,bt_bing_chinese_simplified,MLM,0.0
353,712,bt_nllb_german,The following is the list of the categories of products,0.0
354,712,glove.topn3.replace,gigantic scam,0.0
355,712,stem.lovins,pyramid schem,0.0
356,712,stem.paicehusk,pyramid schem,0.0
357,712,stem.trunc4,pyra sche,0.0
358,713,-1,Chesapeake Bay Maryland clean,0.2295
359,713,rm3.topn10.10.0.5.qld,chesapeake bay maryland clean marina bai island,0.2094
360,713,rm3.topn10.10.0.5.bm25,chesapeake bay maryland clean program bai plan water,0.1816
361,713,wordnet.topn3,chesapeake bay maryland clean bay laurel quest Old Line State Free State clean and jerk uncontaminating fair,0.1719
362,713,docluster.topn10.3.qld,chesapeake bay maryland clean bai http,0.1658
363,713,tagmee.topn3,chesapeake bay maryland clean Chesapeake Bay Maryland,0.1543
364,713,anchor.topn3,chesapeake bay maryland clean bay geographi kambuyi båtklubb maryland histori maryland educ arksansa root fungu tyvek geo therm,0.1317
365,713,bt_bing_korean,Chesapeake Bay MD Clean,0.11
366,713,termluster.topn5.3.qld,chesapeake bay maryland clean water state restor bai chesapeak commiss,0.1056
367,713,sensedisambiguation.replace,Chesapeake true laurel maryland clean and jerk,0.0834
368,713,bt_nllb_tamil,Chesapeake Bay is Maryland s cleanest,0.0826
369,713,conceptnet.topn3,chesapeake bay maryland clean virginia native american united states MD a state cloth wash,0.0755
370,713,tagmee.topn3.replace,Chesapeake Bay Maryland,0.0726
371,713,stem.paicehusk,chesapeak bay maryland cle,0.0714
372,713,anchor.topn3.replace,chesapeake bay geographi kambuyi båtklubb maryland histori maryland educ arksansa root fungu tyvek geo therm,0.0579
373,713,bt_nllb_persian,Chesapeake Bay Maryland is clear,0.0552
374,713,glove.topn3,chesapeake bay maryland clean potomac http www co mo md us tampa chesapeake virginia md sure,0.0421
375,713,word2vec.topn3,chesapeake bay maryland clean sarasota virgina spokane estuary kentucky virginia baltimore tidy,0.0372
376,713,stem.trunc5,chesa bay maryl clean,0.0254
377,713,wiki.topn3,chesapeake bay maryland clean estuaries maryland estuaries virginia estuaries united states chesapeake bay maryland virginia virginia maryland,0.0231
