,qid,order,query,qld.map
93,704,stem.trunc5,green party polit views,0.0489
94,704,thesaurus.topn3,green party political views,0.0489
95,704,thesaurus.topn3.replace,green party political views,0.0489
96,705,-1,Iraq foreign debt reduction,0.1034
97,705,tagmee.topn3,iraq foreign debt reduction Iraq External debt Debt,0.2475
98,705,tagmee.topn3.replace,Iraq External debt Debt,0.2208
99,705,bt_bing_tamil,Iraqi Foreign Debt Reduction,0.1979
100,705,bt_bing_persian,Reducing Iraq s External Debt,0.1946
101,705,bt_nllb_russian,Reducing Iraq s external debt,0.1946
102,705,bt_nllb_malay,Reduction of external debt to Iraq,0.1932
103,705,bt_bing_arabic,Iraq s external debt reduction,0.1766
104,705,bt_bing_french,Reduction of Iraq s external debt,0.1766
105,705,bt_bing_german,Reduction of Iraq s external debt,0.1766
106,705,bt_bing_russian,Reduction of Iraq s external debt,0.1766
107,705,bt_nllb_french,Reduction of Iraq s external debt,0.1766
108,705,bt_nllb_chinese_yue,Iraq s foreign debt is falling,0.1303
109,705,rm3.topn10.10.0.5.bm25,iraq foreign debt reduction develop we,0.1206
110,705,stem.lovins,iraq foreign debt reduc,0.1196
111,705,stem.paicehusk,iraq foreign debt reduc,0.1196
112,705,bt_nllb_german,Reduction of foreign debt in Iraq,0.1034
113,705,docluster.topn10.3.qld,iraq foreign debt reduction,0.1034
114,705,original,Iraq foreign debt reduction,0.1034
115,705,sensedisambiguation,Iraq foreign debt reduction,0.1034
116,705,sensedisambiguation.replace,iraq foreign debt reduction,0.1034
117,705,stem.krovetz,iraq foreign debt reduction,0.1034
118,705,stem.porter,iraq foreign debt reduct,0.1034
119,705,stem.porter2,iraq foreign debt reduct,0.1034
120,705,stem.sstemmer,iraq foreign debt reduction,0.1034
121,705,thesaurus.topn3,iraq foreign debt reduction,0.1034
122,705,thesaurus.topn3.replace,iraq foreign debt reduction,0.1034
123,706,-1,Controlling type II diabetes,0.0321
124,706,sensedisambiguation.replace,see type two diabetes,0.0363
125,706,bt_bing_arabic,Controlling type II diabetes,0.0321
126,706,bt_bing_chinese_simplified,Control of type II diabetes,0.0321
127,706,bt_bing_french,Controlling Type II Diabetes,0.0321
128,706,bt_bing_german,Control of type II diabetes,0.0321
129,706,bt_bing_malay,Controlling type II diabetes,0.0321
130,706,bt_bing_persian,Control of Type II Diabetes,0.0321
131,706,bt_bing_russian,Controlling Type II Diabetes,0.0321
132,706,bt_bing_tamil,Control of Type II Diabetes,0.0321
133,706,bt_nllb_french,Control of type II diabetes,0.0321
134,706,bt_nllb_german,Control of type II diabetes,0.0321
135,706,bt_nllb_russian,Control of type II diabetes,0.0321
136,706,bt_nllb_swahili,Control of type II diabetes,0.0321
137,706,bt_nllb_tamil,Control of type II diabetes,0.0321
138,706,original,Controlling type II diabetes,0.0321
139,706,stem.krovetz,control type ii diabetes,0.0321
140,706,stem.porter,control type ii diabet,0.0321
141,706,stem.porter2,control type ii diabet,0.0321
142,706,stem.sstemmer,controlling type ii diabete,0.0321
143,706,thesaurus.topn3,controlling type ii diabetes,0.0321
144,706,thesaurus.topn3.replace,controlling type ii diabetes,0.0321
145,707,-1,Aspirin cancer prevention,0.2795
146,707,tagmee.topn3.replace,Aspirin Cancer Cancer prevention,0.3019
147,707,tagmee.topn3,aspirin cancer prevention Aspirin Cancer Cancer prevention,0.2998
148,707,bt_bing_arabic,Aspirin Cancer Prevention,0.2795
149,707,bt_bing_chinese_simplified,Aspirin cancer prevention,0.2795
150,707,bt_bing_french,Aspirin Cancer Prevention,0.2795
151,707,bt_bing_german,Prevention of Aspirin Cancer,0.2795
152,707,bt_bing_korean,Aspirin Cancer Prevention,0.2795
153,707,bt_bing_malay,Aspirin cancer prevention,0.2795
154,707,bt_bing_persian,Aspirin Cancer Prevention,0.2795
155,707,bt_bing_russian,Cancer Prevention with Aspirin,0.2795
156,707,bt_bing_swahili,Aspirin cancer prevention,0.2795
157,707,bt_bing_tamil,Aspirin Cancer Prevention,0.2795
158,707,bt_nllb_french,Prevention of cancer by aspirin,0.2795
159,707,bt_nllb_german,Aspirin for the Prevention of Cancer,0.2795
160,707,bt_nllb_malay,Aspirin to prevent cancer,0.2795
161,707,bt_nllb_russian,Prevention of cancer with aspirin,0.2795
162,707,docluster.topn10.3.qld,aspirin cancer prevention,0.2795
163,707,original,Aspirin cancer prevention,0.2795
164,707,rm3.topn10.10.0.5.qld,aspirin cancer prevention,0.2795
165,707,sensedisambiguation,Aspirin cancer prevention,0.2795
166,707,sensedisambiguation.replace,aspirin cancer prevention,0.2795
167,707,stem.krovetz,aspirin cancer prevention,0.2795
168,707,stem.porter,aspirin cancer prevent,0.2795
169,707,stem.porter2,aspirin cancer prevent,0.2795
170,707,stem.sstemmer,aspirin cancer prevention,0.2795
171,707,thesaurus.topn3,aspirin cancer prevention,0.2795
172,707,thesaurus.topn3.replace,aspirin cancer prevention,0.2795
173,708,-1,Decorative slate sources,0.1784
174,708,relevancefeedback.topn10.qld,decorative slate sources stone roof,0.19
175,708,bt_bing_arabic,Sources of decorative slate,0.1784
176,708,bt_bing_chinese_simplified,Sources of decorative slates,0.1784
177,708,bt_bing_malay,Sources of decorative slate,0.1784
178,708,bt_bing_tamil,Decorative slate sources,0.1784
179,708,bt_nllb_korean,Decorative slate source,0.1784
180,708,docluster.topn10.3.qld,decorative slate sources,0.1784
181,708,original,Decorative slate sources,0.1784
182,708,stem.krovetz,decorative slate source,0.1784
183,708,stem.porter,decor slate sourc,0.1784
184,708,stem.porter2,decor slate sourc,0.1784
185,708,stem.sstemmer,decorative slate source,0.1784
186,708,stem.trunc5,decor slate sourc,0.1784
187,708,thesaurus.topn3,decorative slate sources,0.1784
188,708,thesaurus.topn3.replace,decorative slate sources,0.1784
189,709,-1,Horse racing jockey weight,0.6158
190,709,sensedisambiguation,Horse sawhorse racing rush jockey weight weight unit,0.6376
191,709,bt_bing_chinese_simplified,Horse jockey weight,0.6262
192,709,bt_bing_swahili,Weight of horse jockey,0.6262
193,709,bt_bing_russian,Weight Jockey Races,0.6161
194,709,bt_bing_french,Horse Racing Jockey Weight,0.6158
195,709,bt_bing_korean,Horse racing jockey weight,0.6158
196,709,bt_bing_malay,Weight of horse racing jockeys,0.6158
197,709,bt_bing_tamil,Horse racing jockey weight,0.6158
198,709,bt_nllb_french,Weight of the horse racing jockey,0.6158
199,709,bt_nllb_korean,Horse racing jockey weight,0.6158
200,709,bt_nllb_swahili,Weight of jockeys in horse racing,0.6158
201,709,original,Horse racing jockey weight,0.6158
202,709,stem.krovetz,horse racing jockey weight,0.6158
203,709,stem.sstemmer,horse racing jockey weight,0.6158
204,709,thesaurus.topn3,horse racing jockey weight,0.6158
205,709,thesaurus.topn3.replace,horse racing jockey weight,0.6158
206,710,-1,Prostate cancer treatments,0.2001
207,710,bt_bing_arabic,Prostate Cancer Treatments,0.2001
208,710,bt_bing_chinese_simplified,Prostate cancer treatment,0.2001
209,710,bt_bing_french,Prostate Cancer Treatments,0.2001
210,710,bt_bing_german,Treatments for Prostate Cancer,0.2001
211,710,bt_bing_korean,Prostate Cancer Treatment,0.2001
212,710,bt_bing_malay,Prostate cancer treatment,0.2001
213,710,bt_bing_persian,Prostate Cancer Treatment,0.2001
214,710,bt_bing_russian,Prostate Cancer Treatment,0.2001
215,710,bt_bing_swahili,Prostate cancer treatment,0.2001
216,710,bt_bing_tamil,Prostate cancer treatments,0.2001
217,710,bt_nllb_arabic,Treatment for prostate cancer,0.2001
218,710,bt_nllb_chinese_yue,Treatment of prostate cancer,0.2001
219,710,bt_nllb_french,Treatment of prostate cancer,0.2001
220,710,bt_nllb_german,Treatment of prostate cancer,0.2001
221,710,bt_nllb_korean,Treatment for prostate cancer,0.2001
222,710,bt_nllb_malay,Treatment of prostate cancer,0.2001
223,710,bt_nllb_persian,Treatment for prostate cancer,0.2001
224,710,bt_nllb_russian,Treatment of prostate cancer,0.2001
225,710,bt_nllb_swahili,Treatment of prostate cancer,0.2001
226,710,bt_nllb_tamil,The treatment for prostate cancer,0.2001
227,710,original,Prostate cancer treatments,0.2001
228,710,stem.krovetz,prostate cancer treatment,0.2001
229,710,stem.porter,prostat cancer treatment,0.2001
230,710,stem.porter2,prostat cancer treatment,0.2001
231,710,stem.sstemmer,prostate cancer treatment,0.2001
232,710,thesaurus.topn3,prostate cancer treatments,0.2001
233,710,thesaurus.topn3.replace,prostate cancer treatments,0.2001
234,711,-1,Train station security measures,0.0419
235,711,relevancefeedback.topn10.qld,train station security measures measur naval amtrak secur transport,0.2481
236,711,rm3.topn10.10.0.5.qld,train station security measures measur transit transport naval amtrak y,0.0751
237,711,rm3.topn10.10.0.5.bm25,train station security measures transport bart y emerg polic secur transit,0.0596
238,711,bt_bing_tamil,Railway Station Security Measures,0.051
239,711,bt_nllb_chinese_yue,Security measures at the railway station,0.051
240,711,bt_nllb_malay,Railway station security measures,0.051
241,711,bt_nllb_tamil,Railway station security measures,0.051
242,711,glove.topn3,train station security measures bus operated adding ensure steps,0.0425
243,711,bt_bing_arabic,Security measures for the train station,0.0419
244,711,bt_bing_chinese_simplified,Train station security measures,0.0419
245,711,bt_bing_korean,Security measures at train stations,0.0419
246,711,bt_bing_persian,Train Station Security Measures,0.0419
247,711,bt_bing_russian,Security measures at the train station,0.0419
248,711,bt_nllb_arabic,Security measures for the train station,0.0419
249,711,bt_nllb_korean,Security measures at the train station,0.0419
250,711,bt_nllb_persian,Security measures at the train station,0.0419
251,711,original,Train station security measures,0.0419
252,711,stem.krovetz,train station security measure,0.0419
253,711,stem.porter,train station secur measur,0.0419
254,711,stem.porter2,train station secur measur,0.0419
255,711,stem.sstemmer,train station security measure,0.0419
256,711,thesaurus.topn3,train station security measures,0.0419
257,711,thesaurus.topn3.replace,train station security measures,0.0419
258,712,-1,Pyramid scheme,0.2003
259,712,word2vec.topn3,pyramid scheme pyramid like,0.2086
260,712,word2vec.topn3.replace,pyramid like scheme,0.2072
261,712,sensedisambiguation,Pyramid scheme system,0.2026
262,712,conceptnet.topn3,pyramid scheme programming language,0.2009
263,712,bt_bing_french,Pyramid scheme,0.2003
264,712,bt_bing_german,Pyramid scheme,0.2003
265,712,bt_bing_korean,Pyramid scheme,0.2003
266,712,bt_bing_malay,Pyramid scheme,0.2003
267,712,bt_bing_swahili,Pyramid scheme,0.2003
268,712,bt_bing_tamil,Pyramid Scheme,0.2003
269,712,bt_nllb_chinese_yue,The pyramid scheme,0.2003
270,712,bt_nllb_french,The pyramid scheme,0.2003
271,712,bt_nllb_korean,The pyramid scheme,0.2003
272,712,bt_nllb_malay,The Pyramid Scheme,0.2003
273,712,bt_nllb_persian,The pyramid scheme,0.2003
274,712,bt_nllb_russian,The pyramid scheme,0.2003
275,712,conceptluster.topn5.3.qld,pyramid scheme,0.2003
276,712,docluster.topn10.3.qld,pyramid scheme,0.2003
277,712,original,Pyramid scheme,0.2003
278,712,stem.krovetz,pyramid scheme,0.2003
279,712,stem.porter,pyramid scheme,0.2003
280,712,stem.porter2,pyramid scheme,0.2003
281,712,stem.sstemmer,pyramid scheme,0.2003
282,712,tagmee.topn3,pyramid scheme Pyramid scheme,0.2003
283,712,tagmee.topn3.replace,Pyramid scheme,0.2003
284,712,thesaurus.topn3,pyramid scheme,0.2003
285,712,thesaurus.topn3.replace,pyramid scheme,0.2003
286,713,-1,Chesapeake Bay Maryland clean,0.0949
287,713,sensedisambiguation,Chesapeake Bay true laurel Maryland clean clean and jerk,0.1187
288,713,relevancefeedback.topn10.qld,chesapeake bay maryland clean http marina bai,0.1184
289,713,bt_bing_arabic,Chesapeake Bay Maryland Clean,0.0949
290,713,bt_bing_chinese_simplified,Chesapeake Bay Maryland Clean,0.0949
291,713,bt_bing_french,Chesapeake Bay Maryland clean,0.0949
292,713,bt_bing_german,Chesapeake Bay Maryland clean,0.0949
293,713,bt_bing_malay,Chesapeake Bay Maryland clean,0.0949
294,713,bt_bing_persian,Chesapeake Maryland Bay Clean,0.0949
295,713,bt_bing_russian,Chesapeake Bay Maryland is clean,0.0949
296,713,bt_bing_tamil,Chesapeake Bay Maryland Cleaning,0.0949
297,713,bt_nllb_arabic,Chesapeake Bay Maryland is clean,0.0949
298,713,bt_nllb_chinese_yue,Chesapeake Bay is clean in Maryland,0.0949
299,713,bt_nllb_french,Chesapeake Bay Maryland clean,0.0949
300,713,bt_nllb_german,Chesapeake Bay Maryland clean,0.0949
301,713,bt_nllb_korean,Chesapeake Bay Maryland is clean,0.0949
302,713,bt_nllb_malay,Chesapeake Bay Maryland is clean,0.0949
303,713,bt_nllb_russian,The clean Chesapeake Bay of Maryland,0.0949
304,713,bt_nllb_swahili,Chesapeake Bay Maryland clean,0.0949
305,713,conceptluster.topn5.3.qld,chesapeake bay maryland clean,0.0949
306,713,original,Chesapeake Bay Maryland clean,0.0949
307,713,stem.krovetz,chesapeake bay maryland clean,0.0949
308,713,stem.lovins,chesapeak bay maryland clean,0.0949
309,713,stem.porter,chesapeak bai maryland clean,0.0949
310,713,stem.porter2,chesapeak bay maryland clean,0.0949
311,713,stem.sstemmer,chesapeake bay maryland clean,0.0949
312,713,thesaurus.topn3,chesapeake bay maryland clean,0.0949
313,713,thesaurus.topn3.replace,chesapeake bay maryland clean,0.0949
314,714,-1,License restrictions older drivers,0.0769
315,714,docluster.topn10.3.qld,license restrictions older drivers renew driver restrict licens,0.1231
316,714,relevancefeedback.topn10.qld,license restrictions older drivers renew licens driver restrict,0.1231
317,714,rm3.topn10.10.0.5.qld,license restrictions older drivers driver renew licens,0.1031
318,714,bt_bing_arabic,Older drivers license restrictions,0.0769
319,714,bt_bing_persian,Restrictions on older drivers licenses,0.0769
320,714,bt_bing_russian,Licensing Restrictions for Older Drivers,0.0769
321,714,bt_bing_tamil,License Restrictions Older Drivers,0.0769
322,714,bt_nllb_arabic,The restrictions on older drivers licenses,0.0769
323,714,bt_nllb_persian,Restrictions on older drivers licenses,0.0769
324,714,original,License restrictions older drivers,0.0769
325,714,stem.sstemmer,license restriction older driver,0.0769
326,714,thesaurus.topn3,license restrictions older drivers,0.0769
327,714,thesaurus.topn3.replace,license restrictions older drivers,0.0769
328,715,-1,Schizophrenia drugs,0.0737
329,715,docluster.topn10.3.qld,schizophrenia drugs patient,0.1008
330,715,bt_bing_malay,Schizophrenia drugs,0.0737
331,715,bt_bing_persian,Schizophrenia Drugs,0.0737
332,715,bt_nllb_chinese_yue,Schizophrenia drugs,0.0737
333,715,bt_nllb_french,Drugs for schizophrenia,0.0737
334,715,bt_nllb_persian,The schizophrenia drugs,0.0737
335,715,original,Schizophrenia drugs,0.0737
336,715,sensedisambiguation.replace,schizophrenia drug,0.0737
337,715,stem.krovetz,schizophrenia drug,0.0737
338,715,stem.porter,schizophrenia drug,0.0737
339,715,stem.porter2,schizophrenia drug,0.0737
340,715,stem.sstemmer,schizophrenia drug,0.0737
341,715,thesaurus.topn3,schizophrenia drugs,0.0737
342,715,thesaurus.topn3.replace,schizophrenia drugs,0.0737
343,716,-1,Spammer arrest sue,0.0532
344,716,bt_bing_arabic,Lawsuit against the arrest of spammers,0.1893
345,716,bt_bing_german,Spammer Arrest Lawsuit,0.1863
346,716,bt_bing_russian,Spammer Arrest Lawsuit,0.1863
347,716,bt_nllb_german,Spammer arrest lawsuit,0.1863
348,716,bt_nllb_korean,Spammers arresting lawsuit,0.1863
349,716,bt_bing_chinese_simplified,Spammers are arrested and prosecuted,0.1473
350,716,bt_bing_tamil,Spammer Arrest Case,0.1355
351,716,bt_nllb_tamil,The case of the arrest of the spammers,0.1355
352,716,sensedisambiguation.replace,spammer halt sue,0.1288
353,716,conceptluster.topn5.3.qld,spammer arrest sue arrest lawsuit spamming,0.1245
354,716,tagmee.topn3,spammer arrest sue Spamming Arrest Lawsuit,0.1245
355,716,bt_nllb_swahili,Spammer arrested trial,0.1209
356,716,bt_bing_persian,Spammer Arrest Complaint,0.0963
357,716,sensedisambiguation,Spammer arrest halt sue,0.0953
358,716,bt_bing_french,Arrest of a spammer,0.0851
359,716,stem.lovins,spammer arrest su,0.0772
360,716,tagmee.topn3.replace,Spamming Arrest Lawsuit,0.07
361,716,bt_nllb_chinese_yue,Arrest and prosecution of spam,0.066
362,716,bt_bing_korean,Arrest and sue spammers,0.0532
363,716,bt_bing_swahili,Spammer sue arrest,0.0532
364,716,original,Spammer arrest sue,0.0532
365,716,stem.porter,spammer arrest sue,0.0532
366,716,stem.porter2,spammer arrest sue,0.0532
367,716,stem.sstemmer,spammer arrest sue,0.0532
368,716,thesaurus.topn3,spammer arrest sue,0.0532
369,716,thesaurus.topn3.replace,spammer arrest sue,0.0532
370,717,-1,Gifted talented student programs,0.1056
371,717,word2vec.topn3,gifted talented student programs talented skilled gifted skilled multi talented teacher programmes,0.1201
372,717,relevancefeedback.topn10.qld,gifted talented student programs gift g,0.119
373,717,conceptluster.topn5.3.qld,gifted talented student programs student gifted education master business administration,0.1145
374,717,tagmee.topn3,gifted talented student programs Gifted education Student Master of Business Administration,0.1145
375,717,termluster.topn5.3.qld,gifted talented student programs academ curriculum develop student school requir perform school talent texa teacher state,0.1103
376,717,bt_bing_french,Programs for Gifted and Talented Students,0.1056
377,717,bt_bing_russian,Programs for Gifted Talented Students,0.1056
378,717,bt_bing_tamil,Gifting Talented Student Programs,0.1056
379,717,original,Gifted talented student programs,0.1056
380,717,stem.krovetz,gifted talented student program,0.1056
381,717,stem.porter,gift talent student program,0.1056
382,717,stem.porter2,gift talent student program,0.1056
383,717,stem.sstemmer,gifted talented student program,0.1056
384,717,thesaurus.topn3,gifted talented student programs,0.1056
385,717,thesaurus.topn3.replace,gifted talented student programs,0.1056
386,718,-1,Controlling acid rain,0.1113
387,718,bt_bing_arabic,Acid rain control,0.1113
388,718,bt_bing_chinese_simplified,Control acid rain,0.1113
389,718,bt_bing_french,Acid rain control,0.1113
390,718,bt_bing_german,Acid rain control,0.1113
391,718,bt_bing_korean,Acid rain control,0.1113
392,718,bt_bing_malay,Controlling acid rain,0.1113
393,718,bt_bing_persian,Acid rain control,0.1113
394,718,bt_bing_russian,Acid rain control,0.1113
395,718,bt_bing_swahili,Controlling acid rain,0.1113
396,718,bt_bing_tamil,Control of acid rain,0.1113
397,718,bt_nllb_arabic,Control of acid rain,0.1113
398,718,bt_nllb_chinese_yue,Control the acid rain,0.1113
399,718,bt_nllb_french,Control of acid rain,0.1113
400,718,bt_nllb_german,Control of acid rain,0.1113
401,718,bt_nllb_persian,Acid rain control,0.1113
402,718,bt_nllb_russian,Control of acid rain,0.1113
403,718,bt_nllb_swahili,Control of acid rain,0.1113
404,718,original,Controlling acid rain,0.1113
405,718,stem.krovetz,control acid rain,0.1113
406,718,stem.paicehusk,control acid rain,0.1113
407,718,stem.porter,control acid rain,0.1113
408,718,stem.porter2,control acid rain,0.1113
409,718,stem.sstemmer,controlling acid rain,0.1113
410,718,thesaurus.topn3,controlling acid rain,0.1113
411,718,thesaurus.topn3.replace,controlling acid rain,0.1113
412,719,-1,Cruise ship damage sea life,0.0312
413,719,bt_bing_arabic,Cruise ship damaging marine life,0.0902
414,719,bt_bing_french,Cruise ship damages marine life,0.0902
415,719,bt_bing_german,Cruise ship damages marine life,0.0902
416,719,bt_bing_korean,Cruise ship damage marine life,0.0902
417,719,bt_bing_malay,Cruise ships damage marine life,0.0902
418,719,bt_bing_persian,Cruise ship damages marine life,0.0902
419,719,bt_bing_russian,Cruise Ship Damages Marine Life,0.0902
420,719,bt_nllb_chinese_yue,Cruising ships are damaging marine life,0.0902
421,719,bt_nllb_french,Cruise ships are damaging marine life,0.0902
422,719,bt_nllb_korean,The damage to marine life on cruise ships,0.0902
423,719,bt_nllb_malay,Damage to the marine life cruise ship,0.0902
424,719,bt_nllb_persian,Cruise ships are damaging marine life,0.0902
425,719,bt_nllb_russian,Damage to marine life on cruise ships,0.0902
426,719,bt_nllb_german,Damage to marine structures of cruise ships,0.0882
427,719,tagmee.topn3,cruise ship damage sea life Cruise ship Marine biology,0.0536
428,719,bt_bing_chinese_simplified,Cruise ships destroy marine life,0.0517
429,719,bt_bing_swahili,Cruise ship destroys marine life,0.0517
430,719,tagmee.topn3.replace,Cruise ship Marine biology,0.049
431,719,glove.topn3,cruise ship damage sea life ship vessel caused ocean waters lives even,0.0433
432,719,wiki.topn3,cruise ship damage sea life cruisline cruise ship templates holland america line cruise ship plankton oceanography ocean current marine biology,0.0347
433,719,anchor.topn3,cruise ship damage sea life kommuna cunnari communa normalhöhennul trsa vega apicomplexan kdblife nánjīng small,0.0336
434,719,wiki.topn3.replace,cruisline cruise ship templates holland america line cruise ship plankton oceanography ocean current marine biology,0.033
435,719,original,Cruise ship damage sea life,0.0312
436,719,stem.krovetz,cruise ship damage sea life,0.0312
437,719,stem.sstemmer,cruise ship damage sea life,0.0312
438,719,thesaurus.topn3,cruise ship damage sea life,0.0312
439,719,thesaurus.topn3.replace,cruise ship damage sea life,0.0312
440,720,-1,Federal welfare reform,0.0556
441,720,docluster.topn10.3.qld,federal welfare reform welfar state,0.0833
442,720,rm3.topn10.10.0.5.bm25,federal welfare reform state welfar,0.0833
443,720,relevancefeedback.topn10.qld,federal welfare reform welfar immigr state we,0.0672
444,720,rm3.topn10.10.0.5.qld,federal welfare reform state welfar immigr,0.0658
445,720,bt_bing_arabic,Federal welfare reform,0.0556
446,720,bt_bing_korean,Federal Welfare Reform,0.0556
447,720,bt_bing_malay,Federal welfare reform,0.0556
448,720,bt_bing_persian,Federal welfare reform,0.0556
449,720,bt_bing_russian,Federal Welfare Reform,0.0556
450,720,bt_bing_swahili,Federal welfare reform,0.0556
451,720,bt_bing_tamil,Federal welfare reform,0.0556
452,720,bt_nllb_arabic,Federal welfare reform,0.0556
453,720,bt_nllb_chinese_yue,Federal welfare reform,0.0556
454,720,bt_nllb_french,Federal welfare reform,0.0556
455,720,bt_nllb_german,Federal welfare reform,0.0556
456,720,bt_nllb_korean,Federal welfare reforms,0.0556
457,720,bt_nllb_malay,Federal Welfare Reform,0.0556
458,720,bt_nllb_persian,Federal welfare reforms,0.0556
459,720,bt_nllb_swahili,Reforms to federal welfare,0.0556
460,720,bt_nllb_tamil,Federal welfare reform,0.0556
461,720,conceptluster.topn5.3.qld,federal welfare reform federalism welfare reform,0.0556
462,720,original,Federal welfare reform,0.0556
463,720,stem.krovetz,federal welfare reform,0.0556
464,720,stem.lovins,feder welfar reform,0.0556
465,720,stem.porter,feder welfar reform,0.0556
466,720,stem.porter2,feder welfar reform,0.0556
467,720,stem.sstemmer,federal welfare reform,0.0556
468,720,tagmee.topn3,federal welfare reform Federalism Welfare reform,0.0556
469,720,tagmee.topn3.replace,Federalism Welfare reform,0.0556
470,720,thesaurus.topn3,federal welfare reform,0.0556
