,qid,order,query,bm25.recip_rank
53,704,stem.lovins,green part polit view,0.0909
54,704,glove.topn3,green party political views red purple democratic politicians opinions,0.0476
55,704,wordnet.topn3,green party political views immature super C honey oil political party company regard take in reckon,0.0476
56,704,anchor.topn3.replace,green windi treekrem k cup party political views,0.04
57,704,wordnet.topn3.replace,commons unripened viridity company political party political perspective sentiment panorama,0.0345
58,704,word2vec.topn3.replace,yellow blue red party economic social socio political viewpoints viewpoint,0.0217
59,704,rm3.topn10.10.0.5.bm25,green party political views indonesia parti polit,0.0156
60,704,bertqe.topn10.bm25,n warren lisa chac n,0.0
61,704,bertqe.topn10.qld,n warren lisa chac n,0.0
62,704,conceptnet.topn3,green party political views apple plant a color celebration gathering birthday,0.0
63,704,conceptnet.topn3.replace,apple plant a color celebration gathering birthday political views,0.0
64,704,glove.topn3.replace,red purple democratic politicians opinions,0.0
65,704,stem.trunc4,gree part poli view,0.0
66,705,-1,Iraq foreign debt reduction,1.0
67,705,stem.lovins,iraq foreign debt reduc,0.5
68,705,stem.paicehusk,iraq foreign debt reduc,0.5
69,705,bt_bing_korean,Reduction of Iraq s foreign debt,0.3333
70,705,bt_bing_malay,Reduction of Iraq s foreign debt,0.3333
71,705,bt_nllb_korean,Iraq s foreign debt reduction,0.3333
72,705,bt_nllb_tamil,Iraq s foreign debt reduction,0.3333
73,705,glove.topn3.replace,iraqi baghdad overseas ministry repay reducing,0.3333
74,705,bt_bing_swahili,Reducing Iraq s foreign debt,0.25
75,705,bt_nllb_persian,Reducing Iraq s foreign debt,0.25
76,705,bt_nllb_swahili,Reducing Iraq s foreign debt,0.25
77,705,conceptluster.topn5.3.qld,iraq foreign debt reduction debt external debt,0.25
78,705,wiki.topn3,iraq foreign debt reduction iraq mesopotamia syria iraq internal debt portfolio investment fixed investment external debt credit finance collateral finance interest debt,0.25
79,705,wordnet.topn3,iraq foreign debt reduction Irak Al Iraq extraneous alien simplification step down,0.0833
80,705,bt_nllb_arabic,Cut the foreign debt in Iraq,0.0769
81,705,stem.trunc4,iraq fore debt redu,0.0714
82,705,wiki.topn3.replace,iraq mesopotamia syria iraq internal debt portfolio investment fixed investment external debt credit finance collateral finance interest debt,0.0417
83,705,anchor.topn3,iraq foreign debt reduction iraq histori syria fortress syria transport s education s tawheed obligation subprim inclosure delan nonreduct frege church organisation fundament,0.0357
84,705,conceptnet.topn3,iraq foreign debt reduction a country a country in the middle east war other money spending money paying by credit card,0.0192
85,705,anchor.topn3.replace,iraq histori syria fortress syria transport s education s tawheed obligation subprim inclosure delan nonreduct frege church organisation fundament,0.0
86,705,bertqe.topn10.bm25,dc mai,0.0
87,705,bertqe.topn10.qld,unit state gener account offic,0.0
88,705,conceptnet.topn3.replace,a country a country in the middle east war other money spending money paying by credit card reduction,0.0
89,705,wordnet.topn3.replace,Republic of Iraq Irak extraneous strange alien debt simplification step down diminution,0.0
90,706,-1,Controlling type II diabetes,0.1667
91,706,rm3.topn10.10.0.5.qld,controlling type ii diabetes diabet cost,0.1111
92,706,wordnet.topn3,controlling type ii diabetes assure contain typewrite eccentric deuce,0.0909
93,706,wordnet.topn3.replace,ensure moderate manipulate typewrite character case deuce two diabetes,0.0588
94,706,stem.trunc4,cont type ii diab,0.0345
95,706,glove.topn3,controlling type ii diabetes example iii iv hypertension obesity,0.0286
96,706,stem.paicehusk,control type iy diabet,0.0213
97,706,conceptnet.topn3,controlling type ii diabetes dominant have a keyboard use a computer use a keyboard two iii polydipsia,0.0196
98,706,stem.lovins,control typ ii diabes,0.0133
99,706,anchor.topn3,controlling type ii diabetes umbauwagon percent encoding th ii kara ḫardaš nazi bugaš and the events at end of his reign iii,0.0132
100,706,stem.trunc5,contr type ii diabe,0.013
101,706,bertqe.topn10.bm25,assess number us glycat,0.0122
102,706,anchor.topn3.replace,controlling umbauwagon percent encoding th ii kara ḫardaš nazi bugaš and the events at end of his reign iii diabetes,0.0
103,706,bertqe.topn10.qld,evid report technolog assess number,0.0
104,706,conceptnet.topn3.replace,dominant have a keyboard use a computer use a keyboard two iii polydipsia,0.0
105,706,glove.topn3.replace,controlling example iii iv hypertension obesity,0.0
106,706,tagmee.topn3.replace,Diabetes mellitus,0.0
107,706,wiki.topn3,controlling type ii diabetes lymphoma noninfective enteritis colitis cirrhosis diabetes mellitus,0.0
108,706,wiki.topn3.replace,lymphoma noninfective enteritis colitis cirrhosis diabetes mellitus,0.0
109,706,word2vec.topn3,controlling type ii diabetes regulating kind iii iv vii,0.0
110,706,word2vec.topn3.replace,regulating kind iii iv vii diabetes,0.0
111,707,-1,Aspirin cancer prevention,1.0
112,707,wordnet.topn3.replace,acetylsalicylic acid St Joseph genus Cancer Cancer the Crab bar,0.3333
113,707,stem.lovins,aspirin cancer prevens,0.25
114,707,wiki.topn3,aspirin cancer prevention antiplatelet drugs salicylates nausea aspirin types neoplasia types cancer oncology cancer cancer prevention,0.25
115,707,wiki.topn3.replace,antiplatelet drugs salicylates nausea aspirin types neoplasia types cancer oncology cancer cancer prevention,0.2
116,707,bt_nllb_swahili,How to fight cancer with aspirin,0.0625
117,707,word2vec.topn3,aspirin cancer prevention ibuprofen paracetamol leukemia lymphoma,0.0625
118,707,anchor.topn3,aspirin cancer prevention extrusion hydrostat filter modif multi antimicrobi institute upmc insulinoma cancercent,0.0556
119,707,glove.topn3.replace,ibuprofen medications prostate breast combating cdc,0.0455
120,707,bertqe.topn10.qld,known risk factor colorect cancer,0.0435
121,707,bt_nllb_arabic,Prevention of cancer,0.0152
122,707,conceptnet.topn3,aspirin cancer prevention a medicine cabinet smoking a disease cigarette smoking suppression,0.0147
123,707,bt_nllb_persian,Spraying for cancer prevention,0.0118
124,707,anchor.topn3.replace,extrusion hydrostat filter modif multi antimicrobi institute upmc insulinoma cancercent prevention,0.0
125,707,bertqe.topn10.bm25,health care financ wisconsin depart,0.0
126,707,conceptnet.topn3.replace,a medicine cabinet smoking a disease cigarette smoking suppression,0.0
127,707,stem.paicehusk,aspirin cant prev,0.0
128,707,stem.trunc4,aspi canc prev,0.0
129,707,stem.trunc5,aspir cance preve,0.0
130,707,word2vec.topn3.replace,ibuprofen paracetamol leukemia lymphoma prevention,0.0
131,708,-1,Decorative slate sources,1.0
132,708,conceptluster.topn5.3.qld,decorative slate sources ornament art slate,0.5
133,708,relevancefeedback.topn10.qld,decorative slate sources stone roof,0.5
134,708,tagmee.topn3,decorative slate sources Ornament art Slate,0.5
135,708,bt_nllb_swahili,The origins of the decorative slate,0.25
136,708,conceptnet.topn3,decorative slate sources spatial unmasking,0.25
137,708,word2vec.topn3,decorative slate sources ornamental limestone souces references,0.25
138,708,bertqe.topn10.qld,research replac histor roof materi,0.2
139,708,bt_bing_french,Decorative slate springs,0.2
140,708,bt_bing_german,Decorative slate springs,0.2
141,708,conceptnet.topn3.replace,decorative slate spatial unmasking,0.2
142,708,sensedisambiguation.replace,cosmetic slate source,0.1667
143,708,sensedisambiguation,Decorative cosmetic slate sources source,0.1429
144,708,bt_bing_russian,Sources of Ornamental Slate,0.0417
145,708,stem.lovins,decor sl sourc,0.0323
146,708,wordnet.topn3,decorative slate sources cosmetic ornamental ticket reference generator,0.0278
147,708,wiki.topn3,decorative slate sources proportion architecture history decorativarts template history architecture ornament art bay architecture politics san francisco bay area defunct american political movements slate,0.025
148,708,bertqe.topn10.bm25,repair replac histor research replac,0.0147
149,708,tagmee.topn3.replace,Ornament art Slate,0.0139
150,708,anchor.topn3.replace,decorative wirren nusstort sources,0.0
151,708,bt_bing_korean,Slate sauce for garnish,0.0
152,708,bt_bing_persian,Decorative Boulder Sources,0.0
153,708,bt_bing_swahili,Sources of jewelry,0.0
154,708,bt_nllb_arabic,Sources for the decorative pages,0.0
155,708,bt_nllb_chinese_yue,Sources of the decoration of the stone tablets,0.0
156,708,bt_nllb_french,Sources of decorative clay,0.0
157,708,bt_nllb_german,Other articles of heading,0.0
158,708,bt_nllb_malay,Sources of decorative plates,0.0
159,708,bt_nllb_persian,Sources of fertility,0.0
160,708,bt_nllb_russian,The sources of decorative leaves,0.0
161,708,bt_nllb_tamil,The decorative silk pieces,0.0
162,708,glove.topn3,decorative slate sources ornamental ornament http www nwguild org according,0.0
163,708,glove.topn3.replace,ornamental ornament http www nwguild org according,0.0
164,708,stem.paicehusk,dec slat sourc,0.0
165,708,stem.trunc4,deco slat sour,0.0
166,708,wiki.topn3.replace,proportion architecture history decorativarts template history architecture ornament art bay architecture politics san francisco bay area defunct american political movements slate,0.0
167,708,word2vec.topn3.replace,ornamental limestone souces references,0.0
168,708,wordnet.topn3.replace,ornamental cosmetic ticket informant reservoir seed,0.0
169,709,-1,Horse racing jockey weight,1.0
170,709,sensedisambiguation.replace,sawhorse rush jockey weight unit,0.3333
171,709,bt_bing_arabic,Weight Knight Horse Racing,0.1667
172,709,bt_nllb_persian,A joke weight in a horse race,0.1667
173,709,word2vec.topn3.replace,pony racers racer jockey weight,0.0769
174,709,conceptnet.topn3.replace,animal riding horse a bicycle rider measurement mass scale,0.0455
175,709,anchor.topn3.replace,samaraa general virginia al diwaniya morabilla eroticid lungitz kheawcha oum sa nanwai jockey weight maximum ccir high molecular,0.0286
176,709,bertqe.topn10.bm25,word term when us regul,0.0
177,709,bertqe.topn10.qld,have follow mean unless context,0.0
178,709,bt_nllb_chinese_yue,The weight of the race car,0.0
179,709,glove.topn3.replace,rode racers racer rode load,0.0
180,709,stem.lovins,hors rac jocke weight,0.0
181,709,stem.trunc4,hors raci jock weig,0.0
182,709,wordnet.topn3.replace,buck Equus caballus hie belt along pelt along chouse cheat screw weight unit system of weights slant,0.0
183,710,-1,Prostate cancer treatments,1.0
184,710,conceptnet.topn3,prostate cancer treatments prostate gland smoking a disease cigarette smoking medicaid,0.3333
185,710,sensedisambiguation.replace,prostate gland cancer treatment,0.3333
186,710,glove.topn3,prostate cancer treatments cancer pancreatic prostate breast therapies therapy,0.25
187,710,glove.topn3.replace,cancer pancreatic prostate breast therapies therapy,0.25
188,710,wordnet.topn3,prostate cancer treatments prostate gland malignant neoplastic disease handling discussion discourse,0.2
189,710,conceptnet.topn3.replace,prostate gland smoking a disease cigarette smoking medicaid,0.1667
190,710,tagmee.topn3.replace,Prostate cancer Management of cancer,0.1667
191,710,wiki.topn3,prostate cancer treatments male genital neoplasia histopathology lymphoma prostate cancer lymphomatoid granulomatosis brentuximab vedotin treatment lung cancer management cancer,0.1429
192,710,word2vec.topn3.replace,testicular leukemia lymphoma therapies,0.1
193,710,wiki.topn3.replace,male genital neoplasia histopathology lymphoma prostate cancer lymphomatoid granulomatosis brentuximab vedotin treatment lung cancer management cancer,0.0769
194,710,anchor.topn3,prostate cancer treatments institute upmc insulinoma cancercent,0.037
195,710,stem.paicehusk,prost cant tre,0.037
196,710,anchor.topn3.replace,prostate institute upmc insulinoma cancercent treatments,0.0192
197,710,bertqe.topn10.bm25,skip navig other health topic,0.0
198,710,bertqe.topn10.qld,health topic b c d,0.0
199,710,stem.trunc4,pros canc trea,0.0
200,711,-1,Train station security measures,0.25
201,711,conceptluster.topn5.3.qld,train station security measures airport security,0.2
202,711,termluster.topn5.3.qld,train station security measures identifi personnel respons establish oper provid work train servic safeti review relat,0.1429
203,711,sensedisambiguation.replace,train station security standard,0.0588
204,711,glove.topn3,train station security measures bus operated adding ensure steps,0.0526
205,711,wiki.topn3,train station security measures railway stations east japan railway company west japan railway company train station computer assisted passenger prescreening system shobomb plot richard reid airport security,0.0526
206,711,bt_bing_french,Security measures at stations,0.0435
207,711,bt_bing_german,Security measures at the station,0.0435
208,711,bt_bing_malay,Train station safety measures,0.0286
209,711,bt_bing_swahili,Train station safety measures,0.0286
210,711,bt_nllb_swahili,Safety measures at the train station,0.0286
211,711,wordnet.topn3,train station security measures civilize geartrain cultivate place post security department certificate security measure standard evaluate bill,0.02
212,711,anchor.topn3,train station security measures mats cs atc doctors shimoyashiki station bird negeori,0.0
213,711,anchor.topn3.replace,mats cs atc doctors shimoyashiki station bird negeori security measures,0.0
214,711,bertqe.topn10.bm25,tnite stai gener account offic,0.0
215,711,bertqe.topn10.qld,train need secur foreign standard,0.0
216,711,conceptnet.topn3,train station security measures compete become a scuba diver guard a door with a lock time,0.0
217,711,conceptnet.topn3.replace,compete become a scuba diver station guard a door with a lock time,0.0
218,711,glove.topn3.replace,bus operated adding ensure steps,0.0
219,711,stem.lovins,train stat secur measur,0.0
220,711,stem.paicehusk,train stat sec meas,0.0
221,711,stem.trunc4,trai stat secu meas,0.0
222,711,stem.trunc5,train stati secur measu,0.0
223,711,wiki.topn3.replace,railway stations east japan railway company west japan railway company train station computer assisted passenger prescreening system shobomb plot richard reid airport security,0.0
224,711,word2vec.topn3.replace,train railway secuirty safety initiatives,0.0
225,711,wordnet.topn3.replace,string civilize groom send place post protection security system standard touchstone,0.0
226,712,-1,Pyramid scheme,1.0
227,712,bt_bing_persian,Pyramid Plan,0.5
228,712,glove.topn3,pyramid scheme gigantic scam,0.5
229,712,rm3.topn10.10.0.5.bm25,pyramid scheme invest,0.5
230,712,rm3.topn10.10.0.5.qld,pyramid scheme invest,0.5
231,712,wiki.topn3,pyramid scheme shell corporation market manipulation bear raid pyramid scheme,0.3333
232,712,bt_bing_russian,Pyramid,0.25
233,712,bt_nllb_arabic,The pyramid system,0.25
234,712,bt_nllb_swahili,The pyramidal system,0.25
235,712,sensedisambiguation.replace,pyramid system,0.25
236,712,bt_nllb_tamil,The Pyramid Project,0.2
237,712,wiki.topn3.replace,shell corporation market manipulation bear raid pyramid scheme,0.1667
238,712,anchor.topn3,pyramid scheme djoserti userkar lamw ffss yīnyáng bas flat for sal,0.125
239,712,wordnet.topn3,pyramid scheme Pyramids of Egypt outline dodging intrigue,0.0833
240,712,wordnet.topn3.replace,Great Pyramid schema connive strategy,0.0238
241,712,stem.lovins,pyramid schem,0.0189
242,712,stem.paicehusk,pyramid schem,0.0189
243,712,anchor.topn3.replace,djoserti userkar lamw ffss yīnyáng bas flat for sal,0.0
244,712,bt_bing_arabic,Pyramid diagram,0.0
245,712,bt_bing_chinese_simplified,MLM,0.0
246,712,bt_nllb_german,The following is the list of the categories of products,0.0
247,712,glove.topn3.replace,gigantic scam,0.0
248,712,stem.trunc4,pyra sche,0.0
249,712,stem.trunc5,pyram schem,0.0
250,713,-1,Chesapeake Bay Maryland clean,1.0
251,713,bertqe.topn10.bm25,flow bai it river high,0.5
252,713,glove.topn3.replace,potomac http www co mo md us tampa chesapeake virginia md sure,0.5
253,713,rm3.topn10.10.0.5.qld,chesapeake bay maryland clean marina bai island,0.5
254,713,termluster.topn5.3.qld,chesapeake bay maryland clean water state restor bai chesapeak commiss,0.5
255,713,wordnet.topn3,chesapeake bay maryland clean bay laurel quest Old Line State Free State clean and jerk uncontaminating fair,0.3333
256,713,anchor.topn3,chesapeake bay maryland clean bay geographi kambuyi båtklubb maryland histori maryland educ arksansa root fungu tyvek geo therm,0.25
257,713,bt_bing_korean,Chesapeake Bay MD Clean,0.25
258,713,conceptnet.topn3,chesapeake bay maryland clean virginia native american united states MD a state cloth wash,0.25
259,713,rm3.topn10.10.0.5.bm25,chesapeake bay maryland clean program bai plan water,0.25
260,713,bt_nllb_tamil,Chesapeake Bay is Maryland s cleanest,0.2
261,713,word2vec.topn3,chesapeake bay maryland clean sarasota virgina spokane estuary kentucky virginia baltimore tidy,0.1111
262,713,bt_nllb_persian,Chesapeake Bay Maryland is clear,0.1
263,713,anchor.topn3.replace,chesapeake bay geographi kambuyi båtklubb maryland histori maryland educ arksansa root fungu tyvek geo therm,0.0833
264,713,wiki.topn3.replace,estuaries maryland estuaries virginia estuaries united states chesapeake bay maryland virginia virginia maryland,0.0769
265,713,wiki.topn3,chesapeake bay maryland clean estuaries maryland estuaries virginia estuaries united states chesapeake bay maryland virginia virginia maryland,0.0667
266,713,tagmee.topn3.replace,Chesapeake Bay Maryland,0.0588
267,713,wordnet.topn3.replace,chesapeake true laurel quest embayment Old Line State MD scavenge sporty unobjectionable,0.0556
268,713,stem.paicehusk,chesapeak bay maryland cle,0.0526
269,713,stem.trunc5,chesa bay maryl clean,0.037
270,713,conceptnet.topn3.replace,virginia native american united states bay MD a state cloth wash,0.0185
271,713,stem.trunc4,ches bay mary clea,0.0179
272,713,bertqe.topn10.qld,river high nutrient level threaten,0.0
273,713,bt_bing_swahili,Cherry Blossom Bay Clean,0.0
274,713,word2vec.topn3.replace,sarasota virgina spokane estuary kentucky virginia baltimore tidy,0.0
275,714,-1,License restrictions older drivers,1.0
276,714,bt_nllb_tamil,Driving license restrictions,0.5
277,714,rm3.topn10.10.0.5.bm25,license restrictions older drivers renew driver licens drive you,0.5
278,714,wiki.topn3,license restrictions older drivers inventory vendor tradsecret license policy consumer protection income regulation driving licences vehiclregistration motor vehicltheft driver s license,0.5
279,714,anchor.topn3,license restrictions older drivers extreme charact ghostbusters apress cecropioides ref cecropioid thumbnail a,0.3333
280,714,conceptluster.topn5.3.qld,license restrictions older drivers regulation driver s license,0.3333
281,714,tagmee.topn3,license restrictions older drivers License Regulation Driver s license,0.3333
282,714,bt_bing_chinese_simplified,Driver s license restrictions for older drivers,0.25
283,714,bt_bing_french,Driver s License Restrictions for Older Drivers,0.25
284,714,bt_nllb_malay,Restrictions on older driver s licenses,0.25
285,714,bt_nllb_swahili,Restrictions on older driver s licenses,0.25
286,714,termluster.topn5.3.qld,license restrictions older drivers condit includ indic year without result licens must passeng unless new month,0.25
287,714,conceptnet.topn3,license restrictions older drivers permit minimum security turn cars back trailers,0.125
288,714,bt_bing_swahili,Former drivers license restrictions,0.1111
289,714,bt_nllb_chinese_yue,The driver is a restricted driver,0.1111
290,714,wordnet.topn3,license restrictions older drivers certify permit limitation confinement Old sometime senior device driver number one wood,0.1
291,714,bt_bing_german,Driving licence restrictions older drivers,0.0909
292,714,bt_nllb_french,Restrictions on driving licences for older drivers,0.0909
293,714,conceptnet.topn3.replace,permit minimum security older turn cars back trailers,0.0909
294,714,stem.lovins,licens restrict older driver,0.0667
295,714,stem.porter,licens restrict older driver,0.0667
296,714,stem.porter2,licens restrict older driver,0.0667
297,714,bt_nllb_german,Licence restrictions for older drivers,0.0435
298,714,wordnet.topn3.replace,certify permission limitation confinement aged senior sr number one wood device driver,0.0435
299,714,glove.topn3,license restrictions older drivers licence younger newer motorists,0.0303
300,714,bt_bing_korean,License Restriction Elderly Drivers,0.0294
301,714,sensedisambiguation.replace,license restriction previous driver,0.0244
302,714,word2vec.topn3,license restrictions older drivers licence constraints prohibitions younger newer old motorists,0.0213
303,714,anchor.topn3.replace,extreme charact ghostbusters apress restrictions cecropioides ref cecropioid thumbnail a drivers,0.0
304,714,bertqe.topn10.bm25,appendix b licens renew requir,0.0
305,714,bertqe.topn10.qld,nation highwai traffic safeti administr,0.0
306,714,bt_bing_malay,Restrictions on old driver s licenses,0.0
307,714,bt_nllb_korean,Restrictions on old driver s licenses,0.0
308,714,glove.topn3.replace,licence restrictions younger newer motorists,0.0
309,714,stem.krovetz,license restriction old driver,0.0
310,714,stem.paicehusk,licens restrict old driv,0.0
311,714,stem.trunc4,lice rest olde driv,0.0
312,714,stem.trunc5,licen restr older drive,0.0
313,714,wiki.topn3.replace,inventory vendor tradsecret license policy consumer protection income regulation driving licences vehiclregistration motor vehicltheft driver s license,0.0
314,714,word2vec.topn3.replace,licence constraints prohibitions younger newer old motorists,0.0
315,715,-1,Schizophrenia drugs,0.5
316,715,termluster.topn5.3.qld,schizophrenia drugs affect behavior brain type symptom state,0.3333
317,715,bt_bing_arabic,Schizophrenia medications,0.25
318,715,bt_bing_chinese_simplified,Schizophrenia medications,0.25
319,715,bt_bing_french,Medications for schizophrenia,0.25
320,715,bt_bing_german,Medication for schizophrenia,0.25
321,715,bt_bing_korean,Schizophrenia Medications,0.25
322,715,bt_bing_russian,Medications for Schizophrenia,0.25
323,715,bt_bing_swahili,Schizophrenia medication,0.25
324,715,bt_bing_tamil,Schizophrenia Medications,0.25
325,715,relevancefeedback.topn10.qld,schizophrenia drugs drug patient x health older,0.25
326,715,rm3.topn10.10.0.5.qld,schizophrenia drugs older drug patient,0.25
327,715,rm3.topn10.10.0.5.bm25,schizophrenia drugs older drug al,0.2
328,715,wiki.topn3,schizophrenia drugs psychiatridiseases disorders schizophrenia psychopathology schizophrenia opiate empathogen entactogen antidepressant psychoactive drug,0.2
329,715,word2vec.topn3,schizophrenia drugs psychosis schizophrenics medications,0.2
330,715,conceptnet.topn3,schizophrenia drugs a person a mental disorder mental illness cloud your mind get high,0.1667
331,715,wordnet.topn3,schizophrenia drugs dementia praecox schizophrenic psychosis do drugs dose,0.125
332,715,wordnet.topn3.replace,schizophrenic psychosis dementia praecox dose do drugs,0.125
333,715,tagmee.topn3,schizophrenia drugs Schizophrenia Psychoactive drug,0.1
334,715,tagmee.topn3.replace,Schizophrenia Psychoactive drug,0.1
335,715,conceptluster.topn5.3.qld,schizophrenia drugs psychoactive drug,0.0833
336,715,bt_nllb_tamil,The following table shows the results of the study,0.0625
337,715,wiki.topn3.replace,psychiatridiseases disorders schizophrenia psychopathology schizophrenia opiate empathogen entactogen antidepressant psychoactive drug,0.0625
338,715,anchor.topn3,schizophrenia drugs hebephrenia disorgan schizophrenia thenphel kunzong ongyal,0.0526
339,715,anchor.topn3.replace,hebephrenia disorgan schizophrenia thenphel kunzong ongyal,0.0286
340,715,glove.topn3,schizophrenia drugs psychosis bipolar medications,0.0179
341,715,bt_nllb_korean,The cure for psychosis,0.0119
342,715,bertqe.topn10.bm25,diseas approxim percent popul,0.0
343,715,bertqe.topn10.qld,can other peopl help what,0.0
344,715,bt_nllb_arabic,The cramping medication,0.0
345,715,bt_nllb_swahili,Medications for mental illness,0.0
346,715,conceptnet.topn3.replace,a person a mental disorder mental illness cloud your mind get high,0.0
347,715,glove.topn3.replace,psychosis bipolar medications,0.0
348,715,stem.trunc4,schi drug,0.0
349,715,stem.trunc5,schiz drugs,0.0
350,716,-1,Spammer arrest sue,0.3333
351,716,conceptnet.topn3,spammer arrest sue sender obstructing justice action,0.2
352,716,relevancefeedback.topn10.qld,spammer arrest sue spam mail hr consum re email,0.2
353,716,wordnet.topn3.replace,spammer stoppage hold back apprehension process Eugene Sue litigate,0.2
354,716,docluster.topn10.3.qld,spammer arrest sue spam,0.1667
355,716,tagmee.topn3.replace,Spamming Arrest Lawsuit,0.1667
356,716,wiki.topn3,spammer arrest sue openlaw children s onlinprivacy protection act acceptabluspolicy spamming law enforcement agency powers assault trial arrest breach contract damages fin penalty lawsuit,0.1667
357,716,rm3.topn10.10.0.5.qld,spammer arrest sue spam hr mail consum,0.1429
358,716,stem.trunc4,spam arre sue,0.125
359,716,wordnet.topn3,spammer arrest sue nail contain stop litigate Eugene Sue,0.1111
360,716,glove.topn3,spammer arrest sue kd ooooooooooooooooooooooooooooooooooooooo sued suing,0.1
361,716,termluster.topn5.3.qld,spammer arrest sue consum legisl requir,0.1
362,716,stem.krovetz,spam arrest sue,0.0667
363,716,stem.paicehusk,spam arrest sue,0.0667
364,716,rm3.topn10.10.0.5.bm25,spammer arrest sue hr spam mail qmail consum,0.0588
365,716,word2vec.topn3,spammer arrest sue spam re arrest countersue counter sue suing,0.0588
366,716,bt_nllb_french,Spammer stopped the prosecution,0.0476
367,716,bt_nllb_persian,Spammers got him,0.0303
368,716,bt_nllb_malay,Spammer caught the claim,0.0196
369,716,wiki.topn3.replace,openlaw children s onlinprivacy protection act acceptabluspolicy spamming law enforcement agency powers assault trial arrest breach contract damages fin penalty lawsuit,0.0182
370,716,word2vec.topn3.replace,spam re arrest countersue counter sue suing,0.0111
371,716,anchor.topn3,spammer arrest sue phenomena imag phenomena challeng phenomena gam controversy b promontori summit tracklist mani ch drahim,0.0
372,716,anchor.topn3.replace,phenomena imag phenomena challeng phenomena gam controversy b promontori summit tracklist mani ch drahim,0.0
373,716,bertqe.topn10.bm25,terror homeland secur h r,0.0
374,716,bertqe.topn10.qld,h r reduct distribut rid,0.0
375,716,bt_nllb_arabic,The race arrest case,0.0
376,716,bt_nllb_russian,Families of detainees,0.0
