qid	order	query	qld.recip_rank
302	stem.krovetz	poliomyeliti and post polio	1.0
302	stem.porter	poliomyel and post polio	1.0
302	stem.porter2	poliomyel and post polio	1.0
302	stem.sstemmer	poliomyeliti and post polio	1.0
302	tagmee.topn3	poliomyelitis post polio Poliomyelitis Post polio syndrome	1.0
302	tagmee.topn3.replace	Poliomyelitis Post polio syndrome	1.0
302	termluster.topn5.3.bm25	poliomyelitis post polio	1.0
302	termluster.topn5.3.qld	poliomyelitis post polio	1.0
302	thesaurus.topn3	poliomyelitis post polio	1.0
302	thesaurus.topn3.replace	poliomyelitis post polio	1.0
302	word2vec.topn3	poliomyelitis post polio polio poliovirus Guillain Barr amyotrophy	1.0
302	wordnet.topn3	poliomyelitis post polio polio acute anterior poliomyelitis	1.0
302	wordnet.topn3.replace	polio acute anterior poliomyelitis post polio	1.0
302	stem.paicehusk	poliomyelit and post polio	0.5
302	stem.trunc5	polio and post polio	0.5
302	wiki.topn3	poliomyelitis post polio thrombosis encephalitis renal failure poliomyelitis rett syndrome deep brain stimulation national perinatal epidemiology unit post polio syndrome	0.5
302	wiki.topn3.replace	thrombosis encephalitis renal failure poliomyelitis rett syndrome deep brain stimulation national perinatal epidemiology unit post polio syndrome	0.3333
302	glove.topn3.replace	polio measles mangxamba http www kasparovchess com	0.25
302	word2vec.topn3.replace	polio poliovirus Guillain Barr amyotrophy	0.125
302	bertqe.topn10.bm25	reflect i m probabl most independ	0.0833
302	bertqe.topn10.qld	franklin roosevelt geoffrei c ward	0.0
302	stem.lovins	poliomyelit and post poli	0.0
302	stem.trunc4	poli and post poli	0.0
303	-1	Hubble Telescope Achievements	0.5
303	wiki.topn3	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	1.0
303	wiki.topn3.replace	great observatories program hubble space telescope standard candles hubble space telescope	1.0
303	anchor.topn3	hubble telescope achievements	0.5
303	anchor.topn3.replace	hubble telescope achievements	0.5
303	conceptluster.topn5.3.bm25	hubble telescope achievements hubble space telescope	0.5
303	conceptluster.topn5.3.qld	hubble telescope achievements hubble space telescope	0.5
303	docluster.topn10.3.bm25	hubble telescope achievements	0.5
303	docluster.topn10.3.qld	hubble telescope achievements	0.5
303	rm3.topn10.10.0.5.bm25	Hubble Telescope Achievements	0.5
303	rm3.topn10.10.0.5.qld	Hubble Telescope Achievements	0.5
303	sensedisambiguation	Hubble Telescope Achievements accomplishment	0.5
303	stem.krovetz	hubble telescope achievement	0.5
303	stem.lovins	hubbl telescop achievement	0.5
303	stem.paicehusk	hubbl telescop achiev	0.5
303	stem.porter	hubbl telescop achiev	0.5
303	stem.porter2	hubbl telescop achiev	0.5
303	stem.sstemmer	hubble telescope achievement	0.5
303	tagmee.topn3	hubble telescope achievements Hubble Space Telescope	0.5
303	termluster.topn5.3.bm25	hubble telescope achievements	0.5
303	termluster.topn5.3.qld	hubble telescope achievements	0.5
303	thesaurus.topn3	hubble telescope achievements	0.5
303	thesaurus.topn3.replace	hubble telescope achievements	0.5
303	word2vec.topn3	hubble telescope achievements kepler milkyway moon observatory accomplishments successes	0.5
303	relevancefeedback.topn10.bm25	hubble telescope achievements launch space mirror have report telescop univers hubbl	0.3333
303	relevancefeedback.topn10.qld	hubble telescope achievements telescop have univers hubbl mirror space	0.3333
303	sensedisambiguation.replace	hubble telescope accomplishment	0.25
303	wordnet.topn3	hubble telescope achievements Edwin Hubble Edwin Powell Hubble scope accomplishment	0.25
303	wordnet.topn3.replace	Edwin Hubble Edwin Powell Hubble scope accomplishment	0.25
303	conceptnet.topn3.replace	Edwin Powell Hubble scotland heap telescope achievements	0.2
303	tagmee.topn3.replace	Hubble Space Telescope	0.2
303	conceptnet.topn3	hubble telescope achievements Edwin Powell Hubble scotland heap	0.1667
303	stem.trunc5	hubbl teles achie	0.0833
303	glove.topn3	hubble telescope achievements telescope nasa hubble accomplishments	0.0625
303	glove.topn3.replace	telescope nasa hubble accomplishments	0.0435
303	word2vec.topn3.replace	kepler milkyway moon observatory accomplishments successes	0.0118
303	bertqe.topn10.bm25	see full complex movi like	0.0
303	bertqe.topn10.qld	wednesdai home edit column on	0.0
303	stem.trunc4	hubb tele achi	0.0
304	-1	Endangered Species (Mammals)	0.25
304	conceptluster.topn5.3.bm25	endangered species mammals endangered species	1.0
304	conceptluster.topn5.3.qld	endangered species mammals endangered species	1.0
304	stem.lovins	endanger speci mam	1.0
304	stem.paicehusk	endang specy mam	1.0
304	word2vec.topn3	endangered species mammals imperiled endagered subspecies genus genera vertebrates reptiles	1.0
304	relevancefeedback.topn10.bm25	endangered species mammals other dolphin dune lion wildlif net fox bear whale	0.5
304	wiki.topn3	endangered species mammals iucn red list biota conservation status iucn red list endangered species mammals therapsids synapsids mammal	0.5
304	wordnet.topn3	endangered species mammals queer imperil metal money mintage mammalian	0.5
304	sensedisambiguation	Endangered queer Species coinage Mammals mammal	0.3333
304	anchor.topn3	endangered species mammals abs dissé sous le lud aaaaaaah	0.25
304	conceptnet.topn3	endangered species mammals plant vulnerable dolphins fur dogs	0.25
304	docluster.topn10.3.bm25	endangered species mammals	0.25
304	docluster.topn10.3.qld	endangered species mammals	0.25
304	rm3.topn10.10.0.5.bm25	Endangered Species (Mammals)	0.25
304	rm3.topn10.10.0.5.qld	Endangered Species (Mammals)	0.25
304	stem.krovetz	endanger species mammal	0.25
304	stem.porter	endang speci mammal	0.25
304	stem.porter2	endang speci mammal	0.25
304	stem.sstemmer	endangered specy mammal	0.25
304	tagmee.topn3	endangered species mammals Endangered species Mammal	0.25
304	tagmee.topn3.replace	Endangered species Mammal	0.25
304	termluster.topn5.3.bm25	endangered species mammals	0.25
304	termluster.topn5.3.qld	endangered species mammals	0.25
304	thesaurus.topn3	endangered species mammals	0.25
304	thesaurus.topn3.replace	endangered species mammals	0.25
304	wiki.topn3.replace	iucn red list biota conservation status iucn red list endangered species mammals therapsids synapsids mammal	0.25
304	conceptnet.topn3.replace	plant vulnerable species dolphins fur dogs	0.2
304	glove.topn3	endangered species mammals imperiled wildlife endangered mammals reptiles amphibians	0.2
304	anchor.topn3.replace	endangered abs dissé sous le lud aaaaaaah mammals	0.1667
304	glove.topn3.replace	imperiled wildlife endangered mammals reptiles amphibians	0.1429
304	word2vec.topn3.replace	imperiled endagered subspecies genus genera vertebrates reptiles	0.1429
304	bertqe.topn10.bm25	develop wildlif offici proud work	0.125
304	relevancefeedback.topn10.qld	endangered species mammals wildlif dune oil fox other dolphin we bear lion	0.125
304	bertqe.topn10.qld	suitcas thai intern sundai night	0.0769
304	stem.trunc5	endan speci mamma	0.05
304	sensedisambiguation.replace	queer coinage mammal	0.0
304	stem.trunc4	enda spec mamm	0.0
304	wordnet.topn3.replace	queer imperil metal money mintage mammalian	0.0
305	-1	Most Dangerous Vehicles	0.0833
305	conceptluster.topn5.3.bm25	dangerous vehicles risk	0.5
305	conceptluster.topn5.3.qld	dangerous vehicles risk	0.5
305	wordnet.topn3	dangerous vehicles life threatening unsafe fomite	0.5
305	termluster.topn5.3.bm25	dangerous vehicles	0.25
305	termluster.topn5.3.qld	dangerous vehicles	0.25
305	thesaurus.topn3	dangerous vehicles	0.25
305	thesaurus.topn3.replace	dangerous vehicles	0.25
305	sensedisambiguation	Most Dangerous Vehicles vehicle	0.1429
305	tagmee.topn3	dangerous vehicles Risk Vehicle	0.0909
305	tagmee.topn3.replace	Risk Vehicle	0.0909
305	docluster.topn10.3.bm25	most dangerous vehicles	0.0833
305	docluster.topn10.3.qld	most dangerous vehicles	0.0833
305	rm3.topn10.10.0.5.bm25	Most Dangerous Vehicles	0.0833
305	rm3.topn10.10.0.5.qld	Most Dangerous Vehicles	0.0833
305	sensedisambiguation.replace	Most dangerous vehicle	0.0833
305	stem.krovetz	most dangerous vehicle	0.0833
305	stem.lovins	most danger vehicl	0.0833
305	stem.porter	most danger vehicl	0.0833
305	stem.porter2	most danger vehicl	0.0833
305	stem.sstemmer	most dangerous vehicle	0.0833
305	wiki.topn3	dangerous vehicles risk assessment optimism bias risk management risk truck semi trailer motor vehicle vehicle	0.0833
305	wiki.topn3.replace	risk assessment optimism bias risk management risk truck semi trailer motor vehicle vehicle	0.0714
305	conceptnet.topn3.replace	Explosives driving Some people vehicles	0.0625
305	glove.topn3	dangerous vehicles potentially difficult cars	0.0435
305	glove.topn3.replace	potentially difficult cars	0.037
305	conceptnet.topn3	dangerous vehicles Explosives driving Some people	0.0345
305	anchor.topn3	dangerous vehicles idhún deadston aud	0.0333
305	wordnet.topn3.replace	life threatening unsafe fomite	0.0233
305	anchor.topn3.replace	idhún deadston aud vehicles	0.0192
305	word2vec.topn3	dangerous vehicles hazardous risky perilous cars trucks	0.0182
305	bertqe.topn10.bm25	smirnov gener cleanup space must	0.0
305	bertqe.topn10.qld	counti edit measur school perform	0.0
305	relevancefeedback.topn10.bm25	most dangerous vehicles vote govern over close arab space control system plan	0.0
305	relevancefeedback.topn10.qld	most dangerous vehicles control govern system pound vote dollar	0.0
305	stem.paicehusk	most dang vehic	0.0
305	stem.trunc4	most dang vehi	0.0
305	stem.trunc5	most dange vehic	0.0
305	word2vec.topn3.replace	hazardous risky perilous cars trucks	0.0
306	-1	African Civilian Deaths	1.0
306	docluster.topn10.3.bm25	african civilian deaths	1.0
306	docluster.topn10.3.qld	african civilian deaths	1.0
306	glove.topn3	african civilian deaths africa military fatalities	1.0
306	relevancefeedback.topn10.bm25	african civilian deaths januari french doe mandela belgian polic rwanda	1.0
306	relevancefeedback.topn10.qld	african civilian deaths januari death french polic car court	1.0
306	rm3.topn10.10.0.5.bm25	African Civilian Deaths	1.0
306	rm3.topn10.10.0.5.qld	African Civilian Deaths	1.0
306	sensedisambiguation	African Civilian Deaths end	1.0
306	sensedisambiguation.replace	african civilian end	1.0
306	stem.krovetz	africa civilian death	1.0
306	stem.porter	african civilian death	1.0
306	stem.porter2	african civilian death	1.0
306	stem.sstemmer	african civilian death	1.0
306	stem.trunc5	afric civil death	1.0
306	termluster.topn5.3.bm25	african civilian deaths	1.0
306	termluster.topn5.3.qld	african civilian deaths	1.0
306	thesaurus.topn3	african civilian deaths	1.0
306	thesaurus.topn3.replace	african civilian deaths	1.0
306	anchor.topn3	african civilian deaths capensis african grebenchikov chirman ortho phthalaldehyd program histori	0.5
306	bertqe.topn10.bm25	nd faction call pullout west	0.5
306	conceptluster.topn5.3.bm25	african civilian deaths collateral damage north african campaign	0.5
306	conceptluster.topn5.3.qld	african civilian deaths collateral damage north african campaign	0.5
306	conceptnet.topn3	african civilian deaths Xhosa Mozambican civil civilize fighting war love	0.5
306	stem.lovins	african civil death	0.5
306	tagmee.topn3	african civilian deaths North African Campaign Civilian Collateral damage	0.5
306	wordnet.topn3	african civilian deaths decease end	0.3333
306	conceptnet.topn3.replace	Xhosa Mozambican civil civilize fighting war love	0.25
306	glove.topn3.replace	africa military fatalities	0.25
306	word2vec.topn3	african civilian deaths africa sub saharan military non military fatalities killings	0.25
306	wordnet.topn3.replace	african civilian decease end	0.25
306	tagmee.topn3.replace	North African Campaign Civilian Collateral damage	0.2
306	word2vec.topn3.replace	africa sub saharan military non military fatalities killings	0.1429
306	stem.paicehusk	afr civil death	0.0476
306	wiki.topn3	african civilian deaths s africa s egypt egypt world war ii north african campaign small arms reconnaissance company military unit civilian warfare disinformation information warfare collateral damage	0.0333
306	anchor.topn3.replace	capensis african grebenchikov chirman ortho phthalaldehyd program histori deaths	0.0244
306	bertqe.topn10.qld	year case date case date	0.0
306	stem.trunc4	afri civi deat	0.0
306	wiki.topn3.replace	s africa s egypt egypt world war ii north african campaign small arms reconnaissance company military unit civilian warfare disinformation information warfare collateral damage	0.0
307	-1	New Hydroelectric Projects	1.0
307	anchor.topn3	new hydroelectric projects bibalayeva forms new yappin	1.0
307	anchor.topn3.replace	bibalayeva forms new yappin hydroelectric projects	1.0
307	conceptluster.topn5.3.bm25	new hydroelectric projects hydroelectricity	1.0
307	conceptluster.topn5.3.qld	new hydroelectric projects hydroelectricity	1.0
307	conceptnet.topn3.replace	city modern old hydroelectric projects	1.0
307	docluster.topn10.3.bm25	new hydroelectric projects	1.0
307	docluster.topn10.3.qld	new hydroelectric projects	1.0
307	glove.topn3.replace	york same hydropower development	1.0
307	relevancefeedback.topn10.qld	new hydroelectric projects power electr cost slovak project	1.0
307	rm3.topn10.10.0.5.bm25	New Hydroelectric Projects	1.0
307	rm3.topn10.10.0.5.qld	New Hydroelectric Projects	1.0
307	sensedisambiguation	New raw Hydroelectric Projects undertaking	1.0
307	stem.krovetz	new hydroelectric project	1.0
307	stem.lovins	new hydroelectr project	1.0
307	stem.porter	new hydroelectric project	1.0
307	stem.porter2	new hydroelectr project	1.0
307	stem.sstemmer	new hydroelectric project	1.0
307	tagmee.topn3	new hydroelectric projects Hydroelectricity Project	1.0
307	tagmee.topn3.replace	Hydroelectricity Project	1.0
307	termluster.topn5.3.bm25	new hydroelectric projects	1.0
307	termluster.topn5.3.qld	new hydroelectric projects	1.0
307	thesaurus.topn3	new hydroelectric projects	1.0
307	thesaurus.topn3.replace	new hydroelectric projects	1.0
307	wiki.topn3	new hydroelectric projects hydroelectricity hydropower francis turbine hydroelectricity product management theory constraints function engineering project	1.0
307	wiki.topn3.replace	hydroelectricity hydropower francis turbine hydroelectricity product management theory constraints function engineering project	1.0
307	bertqe.topn10.bm25	power council udc text	0.5
307	conceptnet.topn3	new hydroelectric projects city modern old	0.5
307	glove.topn3	new hydroelectric projects york same hydropower development	0.5
307	relevancefeedback.topn10.bm25	new hydroelectric projects cost dig power electr china programm million	0.5
307	sensedisambiguation.replace	raw hydroelectric undertaking	0.5
307	stem.trunc5	new hydro proje	0.3333
307	word2vec.topn3	new hydroelectric projects brand new newer newest hydro electric hydropower initiatives	0.25
307	word2vec.topn3.replace	brand new newer newest hydro electric hydropower initiatives	0.1429
307	stem.paicehusk	new hydroelect project	0.0357
307	bertqe.topn10.qld	us onli f a minsk izvestiya	0.0233
307	wordnet.topn3	new hydroelectric projects young freshly novel stick out image contrive	0.0156
307	stem.trunc4	new hydr proj	0.0
307	wordnet.topn3.replace	young freshly novel hydroelectric stick out image contrive	0.0
308	-1	Implant Dentistry	1.0
308	anchor.topn3	implant dentistry defibrillatorto ketodesogestrel carviovert	1.0
308	conceptluster.topn5.3.bm25	implant dentistry dental implant	1.0
308	conceptluster.topn5.3.qld	implant dentistry dental implant	1.0
308	conceptnet.topn3	implant dentistry plant dental medicine dental	1.0
308	conceptnet.topn3.replace	plant dental medicine dental	1.0
308	docluster.topn10.3.bm25	implant dentistry	1.0
308	docluster.topn10.3.qld	implant dentistry	1.0
308	rm3.topn10.10.0.5.bm25	Implant Dentistry	1.0
308	rm3.topn10.10.0.5.qld	Implant Dentistry	1.0
308	sensedisambiguation	Implant plant Dentistry	1.0
308	stem.krovetz	implant dentistry	1.0
308	stem.porter	implant dentistri	1.0
308	stem.porter2	implant dentistri	1.0
308	stem.sstemmer	implant dentistry	1.0
308	tagmee.topn3	implant dentistry Dental implant Dentistry	1.0
308	tagmee.topn3.replace	Dental implant Dentistry	1.0
308	termluster.topn5.3.bm25	implant dentistry	1.0
308	termluster.topn5.3.qld	implant dentistry	1.0
308	thesaurus.topn3	implant dentistry	1.0
308	thesaurus.topn3.replace	implant dentistry	1.0
308	wiki.topn3	implant dentistry soft tissue sinus lift sinus surgery dental implant cardiology physical therapy otolaryngology dentistry	1.0
308	wiki.topn3.replace	soft tissue sinus lift sinus surgery dental implant cardiology physical therapy otolaryngology dentistry	1.0
308	word2vec.topn3	implant dentistry dental dentists	1.0
308	word2vec.topn3.replace	implant dental dentists	1.0
308	wordnet.topn3	implant dentistry embed plant odontology dental medicine	1.0
308	glove.topn3	implant dentistry orthodontics ophthalmology	0.25
308	relevancefeedback.topn10.bm25	implant dentistry polyclin dow nicholson corn hi human ey	0.2
308	wordnet.topn3.replace	embed plant odontology dental medicine	0.2
308	anchor.topn3.replace	defibrillatorto ketodesogestrel carviovert dentistry	0.125
308	relevancefeedback.topn10.qld	implant dentistry tft biosensor cell he film tax polyclin champagneforashlei	0.125
308	sensedisambiguation.replace	plant dentistry	0.1
308	stem.lovins	impl dentister	0.0667
308	glove.topn3.replace	implant orthodontics ophthalmology	0.025
308	bertqe.topn10.bm25	van nui year ha	0.0
308	bertqe.topn10.qld	water excim laser j d moscow	0.0
308	stem.paicehusk	impl dent	0.0
308	stem.trunc4	impl dent	0.0
308	stem.trunc5	impla denti	0.0
309	-1	Rap and Crime	0.0
309	conceptnet.topn3	rap crime music hip hop	0.0227
309	wiki.topn3	rap crime reggaeton underground hip hop gangsta rap rapping	0.0179
309	wiki.topn3.replace	reggaeton underground hip hop gangsta rap rapping	0.0179
309	word2vec.topn3	rap crime hip hop hiphop criminality	0.0172
309	conceptnet.topn3.replace	music hip hop crime	0.0145
309	anchor.topn3	rap crime country br album r a p r a l p anti corruption anti econom drug	0.0
309	anchor.topn3.replace	country br album r a p r a l p anti corruption anti econom drug	0.0
309	bertqe.topn10.bm25	septemb saturdai orang	0.0
309	bertqe.topn10.qld	saturdai orang counti edit pop	0.0
309	conceptluster.topn5.3.bm25	rap crime rapping	0.0
309	conceptluster.topn5.3.qld	rap crime rapping	0.0
309	docluster.topn10.3.bm25	rap and crime	0.0
309	docluster.topn10.3.qld	rap and crime	0.0
309	glove.topn3	rap crime hop rappers criminal	0.0
309	glove.topn3.replace	hop rappers criminal	0.0
309	relevancefeedback.topn10.bm25	rap and crime x vote organ car r d rep mr	0.0
309	relevancefeedback.topn10.qld	rap and crime organ x vote r d rep car	0.0
309	rm3.topn10.10.0.5.bm25	Rap and Crime	0.0
309	rm3.topn10.10.0.5.qld	Rap and Crime	0.0
309	sensedisambiguation	Rap and Crime	0.0
309	sensedisambiguation.replace	rap and crime	0.0
309	stem.krovetz	rap and crime	0.0
309	stem.lovins	rap and crim	0.0
309	stem.paicehusk	rap and crim	0.0
309	stem.porter	rap and crime	0.0
309	stem.porter2	rap and crime	0.0
309	stem.sstemmer	rap and crime	0.0
309	stem.trunc4	rap and crim	0.0
309	stem.trunc5	rap and crime	0.0
309	tagmee.topn3	rap crime Rapping	0.0
309	tagmee.topn3.replace	Rapping	0.0
309	termluster.topn5.3.bm25	rap crime	0.0
309	termluster.topn5.3.qld	rap crime	0.0
309	thesaurus.topn3	rap crime	0.0
309	thesaurus.topn3.replace	rap crime	0.0
309	word2vec.topn3.replace	hip hop hiphop criminality	0.0
309	wordnet.topn3	rap crime whang hip hop criminal offense criminal offence law breaking	0.0
309	wordnet.topn3.replace	whang hip hop criminal offense criminal offence law breaking	0.0
310	-1	Radio Waves and Brain Cancer	1.0
310	anchor.topn3	radio waves brain cancer wcmz tv a radio televis radyjo brain jupit voxel bas maic institute upmc insulinoma cancercent	1.0
310	docluster.topn10.3.bm25	radio waves and brain cancer	1.0
310	docluster.topn10.3.qld	radio waves and brain cancer	1.0
310	rm3.topn10.10.0.5.bm25	Radio Waves and Brain Cancer	1.0
310	rm3.topn10.10.0.5.qld	Radio Waves and Brain Cancer	1.0
310	sensedisambiguation	Radio Waves wave and Brain mind Cancer	1.0
310	sensedisambiguation.replace	radio wave and mind cancer	1.0
310	stem.krovetz	radio wave and brain cancer	1.0
310	stem.porter	radio wave and brain cancer	1.0
310	stem.porter2	radio wave and brain cancer	1.0
310	stem.sstemmer	radio wave and brain cancer	1.0
310	termluster.topn5.3.bm25	radio waves brain cancer	1.0
310	termluster.topn5.3.qld	radio waves brain cancer	1.0
310	thesaurus.topn3	radio waves brain cancer	1.0
310	thesaurus.topn3.replace	radio waves brain cancer	1.0
310	word2vec.topn3	radio waves brain cancer television brain leukemia lymphoma	1.0
310	word2vec.topn3.replace	television waves brain leukemia lymphoma	1.0
310	wordnet.topn3	radio waves brain cancer radiocommunication radio receiver tuner curl brainpower encephalon Crab genus Cancer	1.0
310	stem.trunc5	radio waves and brain cance	0.5
310	wiki.topn3.replace	waveguide near far field optical heterodyndetection radio wave lymphoma brain tumor aneurysm brain tumor	0.5
310	conceptluster.topn5.3.bm25	radio waves brain cancer radio wave brain tumor	0.3333
310	conceptluster.topn5.3.qld	radio waves brain cancer radio wave brain tumor	0.3333
310	relevancefeedback.topn10.bm25	radio waves and brain cancer cellular ross mri eksuzian thought from fairbank	0.3333
310	relevancefeedback.topn10.qld	radio waves and brain cancer cellular ross thought mri which explos field d research	0.3333
310	tagmee.topn3	radio waves brain cancer Radio wave Brain tumor	0.3333
310	wiki.topn3	radio waves brain cancer waveguide near far field optical heterodyndetection radio wave lymphoma brain tumor aneurysm brain tumor	0.3333
310	anchor.topn3.replace	wcmz tv a radio televis radyjo waves brain jupit voxel bas maic institute upmc insulinoma cancercent	0.1667
310	stem.lovins	radi wav and brain cancer	0.1667
310	stem.paicehusk	radio wav and brain cant	0.0833
310	tagmee.topn3.replace	Radio wave Brain tumor	0.0667
310	glove.topn3	radio waves brain cancer broadcast broadcasts tidal heart prostate breast	0.0345
310	conceptnet.topn3	radio waves brain cancer sound ocean head mind smoking a disease cigarette smoking	0.0233
310	bertqe.topn10.bm25	commerci prototyp magnet reson imag	0.0
310	bertqe.topn10.qld	reson imag system instal diason	0.0
310	conceptnet.topn3.replace	radio sound ocean head mind smoking a disease cigarette smoking	0.0
310	glove.topn3.replace	broadcast broadcasts tidal heart prostate breast	0.0
310	stem.trunc4	radi wave and brai canc	0.0
310	wordnet.topn3.replace	radiocommunication radio receiver tuner curl brainpower encephalon Crab genus Cancer	0.0
311	-1	Industrial Espionage	1.0
311	conceptluster.topn5.3.bm25	industrial espionage industrial espionage	1.0
311	conceptluster.topn5.3.qld	industrial espionage industrial espionage	1.0
311	docluster.topn10.3.bm25	industrial espionage	1.0
311	docluster.topn10.3.qld	industrial espionage	1.0
311	glove.topn3	industrial espionage manufacturing spying spy	1.0
311	relevancefeedback.topn10.bm25	industrial espionage british ha militari mr servic pound embassi compani	1.0
311	relevancefeedback.topn10.qld	industrial espionage room x program right compani british dollar ha	1.0
311	rm3.topn10.10.0.5.bm25	Industrial Espionage	1.0
311	rm3.topn10.10.0.5.qld	Industrial Espionage	1.0
311	sensedisambiguation	Industrial Espionage	1.0
311	sensedisambiguation.replace	industrial espionage	1.0
311	stem.krovetz	industrial espionage	1.0
311	stem.porter	industri espionag	1.0
311	stem.porter2	industri espionag	1.0
311	stem.sstemmer	industrial espionage	1.0
311	tagmee.topn3	industrial espionage Industrial espionage	1.0
311	tagmee.topn3.replace	Industrial espionage	1.0
311	termluster.topn5.3.bm25	industrial espionage	1.0
311	termluster.topn5.3.qld	industrial espionage	1.0
311	thesaurus.topn3	industrial espionage	1.0
311	thesaurus.topn3.replace	industrial espionage	1.0
311	wiki.topn3	industrial espionage big brother nineteen eighty four echelon surveillance databases industrial espionage	1.0
311	wiki.topn3.replace	big brother nineteen eighty four echelon surveillance databases industrial espionage	1.0
311	word2vec.topn3	industrial espionage agricultural non industrial spying spy	1.0
311	word2vec.topn3.replace	agricultural non industrial spying spy	1.0
311	wordnet.topn3	industrial espionage	1.0
311	wordnet.topn3.replace	industrial espionage	1.0
311	conceptnet.topn3	industrial espionage factory postindustrial	0.3333
311	anchor.topn3	industrial espionage l aviazon sc agrícolas	0.25
311	glove.topn3.replace	manufacturing spying spy	0.1667
311	conceptnet.topn3.replace	factory postindustrial espionage	0.1
311	anchor.topn3.replace	l aviazon sc agrícolas espionage	0.0385
311	bertqe.topn10.bm25	san cristob de la casa	0.0
311	bertqe.topn10.qld	mai saturdai san	0.0
311	stem.lovins	industr espion	0.0
311	stem.paicehusk	indust esp	0.0
311	stem.trunc4	indu espi	0.0
311	stem.trunc5	indus espio	0.0
312	-1	Hydroponics	1.0
312	anchor.topn3	hydroponics	1.0
312	anchor.topn3.replace	hydroponics	1.0
312	conceptluster.topn5.3.bm25	hydroponics	1.0
312	conceptluster.topn5.3.qld	hydroponics	1.0
312	conceptnet.topn3	hydroponics	1.0
312	conceptnet.topn3.replace	hydroponics	1.0
312	docluster.topn10.3.bm25	hydroponics	1.0
312	docluster.topn10.3.qld	hydroponics	1.0
312	glove.topn3	hydroponics ooooooooooooooooooooooooooooooooooooooo aquaponics	1.0
312	relevancefeedback.topn10.bm25	hydroponics space marijuana polic ae s collect contract chicori room group	1.0
312	relevancefeedback.topn10.qld	hydroponics space al room marijuana polic chicori we	1.0
