qid	order	query	qld.recip_rank
400	-1	Amazon rain forest	1.0
401	-1	foreign minorities, Germany	0.5
402	-1	behavioral genetics	1.0
403	-1	osteoporosis	1.0
404	-1	Ireland, peace talks	0.2
405	-1	cosmic events	0.25
406	-1	Parkinson's disease	1.0
407	-1	poaching, wildlife preserves	1.0
408	-1	tropical storms	1.0
409	-1	legal, Pan Am, 103	0.25
410	-1	Schengen agreement	1.0
411	-1	salvaging, shipwreck, treasure	1.0
412	-1	airport security	1.0
413	-1	steel production	1.0
414	-1	Cuba, sugar, exports	1.0
415	-1	drugs, Golden Triangle	1.0
416	-1	Three Gorges Project	1.0
417	-1	creativity	1.0
418	-1	quilts, income	1.0
419	-1	recycle, automobile tires	1.0
420	-1	carbon monoxide poisoning	1.0
421	-1	industrial waste disposal	0.2
422	-1	art, stolen, forged	0.5
423	-1	Milosevic, Mirjana Markovic	1.0
424	-1	suicides	0.125
425	-1	counterfeiting money	1.0
426	-1	law enforcement, dogs	0.25
427	-1	UV damage, eyes	1.0
428	-1	declining birth rates	1.0
429	-1	Legionnaires' disease	1.0
430	-1	killer bee attacks	1.0
431	-1	robotic technology	1.0
432	-1	profiling, motorists, police	0.0102
433	-1	Greek, philosophy, stoicism	0.5
434	-1	Estonia, economy	1.0
435	-1	curbing population growth	0.5
436	-1	railway accidents	0.25
437	-1	deregulation, gas, electric	0.0588
438	-1	tourism, increase	0.25
439	-1	inventions, scientific discoveries	0.5
440	-1	child labor	0.3333
441	-1	Lyme disease	1.0
442	-1	heroic acts	0.5
443	-1	U.S., investment, Africa	0.0189
444	-1	supercritical fluids	1.0
445	-1	women clergy	1.0
446	-1	tourists, violence	1.0
447	-1	Stirling engine	0.3333
448	-1	ship losses	0.2
449	-1	antibiotics ineffectiveness	0.1429
450	-1	King Hussein, peace	1.0
601	-1	Turkey Iraq water	1.0
602	-1	Czech, Slovak sovereignty	0.5
603	-1	Tobacco cigarette lawsuit	1.0
604	-1	Lyme disease arthritis	1.0
605	-1	Great Britain health care	0.1
606	-1	leg traps ban	1.0
607	-1	human genetic code	0.5
608	-1	taxing social security	0.2
609	-1	per capita alcohol consumption	1.0
610	-1	minimum wage adverse impact	0.0238
611	-1	Kurds Germany violence	1.0
612	-1	Tibet protesters	1.0
613	-1	Berlin wall disposal	1.0
614	-1	Flavr Savr tomato	1.0
615	-1	timber exports Asia	0.5
616	-1	Volkswagen Mexico	1.0
617	-1	Russia Cuba economy	0.5
618	-1	Ayatollah Khomeini death	0.125
619	-1	Winnie Mandela scandal	1.0
620	-1	France nuclear testing	0.3333
621	-1	women ordained Church of England	1.0
622	-1	price fixing	0.0625
623	-1	toxic chemical weapon	1.0
624	-1	SDI Star Wars	1.0
625	-1	arrests bombing WTC	0.25
626	-1	human stampede	0.1111
627	-1	Russian food crisis	0.04
628	-1	U.S. invasion of Panama	0.5
629	-1	abortion clinic attack	0.3333
630	-1	Gulf War Syndrome	1.0
631	-1	Mandela South Africa President	1.0
632	-1	southeast Asia tin mining	1.0
633	-1	Welsh devolution	1.0
634	-1	L-tryptophan deaths	1.0
635	-1	doctor assisted suicides	1.0
636	-1	jury duty exemptions	0.3333
637	-1	human growth hormone (HGH)	1.0
638	-1	wrongful convictions	0.3333
639	-1	consumer on-line shopping	1.0
640	-1	maternity leave policies	1.0
641	-1	Valdez wildlife marine life	0.25
642	-1	Tiananmen Square protesters	1.0
643	-1	salmon dams Pacific northwest	1.0
644	-1	exotic animals import	1.0
645	-1	software piracy	1.0
646	-1	food stamps increase	0.25
647	-1	windmill electricity	1.0
648	-1	family leave law	0.3333
649	-1	computer viruses	1.0
650	-1	tax evasion indicted	0.25
651	-1	U.S. ethnic population	0.0167
652	-1	OIC Balkans 1990s	1.0
653	-1	ETA Basque terrorism	1.0
654	-1	same-sex schools	1.0
655	-1	ADD diagnosis treatment	0.0
656	-1	lead poisoning children	1.0
657	-1	school prayer banned	1.0
658	-1	teenage pregnancy	1.0
659	-1	cruise health safety	1.0
660	-1	whale watching California	1.0
661	-1	melanoma treatment causes	1.0
662	-1	telemarketer protection	1.0
663	-1	Agent Orange exposure	1.0
664	-1	American Indian Museum	0.3333
665	-1	poverty Africa sub-Sahara	1.0
666	-1	Thatcher resignation impact	0.027
667	-1	unmarried-partner households	1.0
668	-1	poverty, disease	0.5
669	-1	Islamic Revolution	1.0
670	-1	U.S. elections apathy	0.0385
671	-1	Salvation Army benefits	1.0
673	-1	Soviet withdrawal Afghanistan	1.0
674	-1	Greenpeace prosecuted	0.1429
675	-1	Olympics training swimming	0.5
676	-1	poppy cultivation	1.0
677	-1	Leaning Tower of Pisa	1.0
678	-1	joint custody impact	1.0
679	-1	opening adoption records	1.0
680	-1	immigrants Spanish school	0.25
681	-1	wind power location	1.0
682	-1	adult immigrants English	1.0
683	-1	Czechoslovakia breakup	1.0
684	-1	part-time benefits	1.0
685	-1	Oscar winner selection	1.0
686	-1	Argentina pegging dollar	0.25
687	-1	Northern Ireland industry	1.0
688	-1	non-U.S. media bias	0.0417
689	-1	family-planning aid	0.0303
690	-1	college education advantage	0.0417
691	-1	clear-cutting forests	1.0
692	-1	prostate cancer detection treatment	0.3333
693	-1	newspapers electronic media	0.25
694	-1	compost pile	1.0
695	-1	white collar crime sentence	0.5
696	-1	safety plastic surgery	1.0
697	-1	air traffic controller	0.5
698	-1	literacy rates Africa	1.0
699	-1	term limits	0.5
700	-1	gasoline tax U.S.	0.5
