qid	order	query	qld.recip_rank
304	bt_nllb_arabic	Endangered species mammals	0.25
304	bt_nllb_french	Endangered species mammal	0.25
304	bt_nllb_german	Endangered species mammal	0.25
304	bt_nllb_malay	Endangered species mammal	0.25
304	bt_nllb_russian	Threatened species self miners	0.1
305	-1	Most Dangerous Vehicles	0.0833
305	bt_nllb_arabic	The most dangerous cars	0.0909
305	bt_nllb_chinese_yue	The most dangerous car	0.0909
305	bt_nllb_swahili	The Most Dangerous Cars	0.0909
305	bt_nllb_french	The most dangerous vehicles	0.0833
305	bt_nllb_german	Most dangerous vehicles	0.0833
305	bt_nllb_korean	The most dangerous vehicle	0.0833
305	bt_nllb_malay	The Most Dangerous Vehicle	0.0833
305	bt_nllb_persian	The most dangerous vehicles	0.0833
305	bt_nllb_russian	The most dangerous vehicles	0.0833
305	bt_nllb_tamil	The most dangerous vehicles	0.0833
306	-1	African Civilian Deaths	1.0
306	bt_nllb_arabic	The killing of civilians in Africa	1.0
306	bt_nllb_french	The deaths of African civilians	1.0
306	bt_nllb_german	African civilian deaths	1.0
306	bt_nllb_russian	Death of civilians in Africa	1.0
306	bt_nllb_malay	The Death of African Citizens	0.3333
306	bt_nllb_persian	Death of African citizens	0.3333
306	bt_nllb_tamil	The death of African citizens	0.3333
306	bt_nllb_chinese_yue	African citizens dying	0.25
306	bt_nllb_korean	African citizens killed	0.25
306	bt_nllb_swahili	The Deaths of Politicians in Africa	0.2
307	-1	New Hydroelectric Projects	1.0
307	bt_nllb_arabic	New hydropower projects	1.0
307	bt_nllb_chinese_yue	New hydroelectric projects	1.0
307	bt_nllb_french	New hydroelectric projects	1.0
307	bt_nllb_korean	A new hydropower project	1.0
307	bt_nllb_malay	New Hydroelectric Project	1.0
307	bt_nllb_persian	New projects for hydroelectricity	1.0
307	bt_nllb_russian	New hydroelectric projects	1.0
307	bt_nllb_tamil	New hydroelectric projects	1.0
307	bt_nllb_german	New hydropower plants	0.5
307	bt_nllb_swahili	New Water Power Projects	0.5
308	-1	Implant Dentistry	1.0
308	bt_nllb_chinese_yue	Dentistry of implants	1.0
308	bt_nllb_french	Dentistry by implant	1.0
308	bt_nllb_german	Implant teeth	1.0
308	bt_nllb_malay	Dental Implantation	1.0
308	bt_nllb_persian	Dental implant	1.0
308	bt_nllb_russian	Dentistry of implants	1.0
308	bt_nllb_swahili	Tooth disease of the gums	0.5
308	bt_nllb_korean	Implantation surgery	0.1111
308	bt_nllb_arabic	Hosted dentistry	0.1
308	bt_nllb_tamil	Surgery	0.0
309	-1	Rap and Crime	0.0
309	bt_nllb_arabic	Rape and murder	0.0
309	bt_nllb_chinese_yue	Rape and crime	0.0
309	bt_nllb_french	Rap and crime	0.0
309	bt_nllb_german	Rap and crime	0.0
309	bt_nllb_korean	Rape and crime	0.0
309	bt_nllb_malay	Rap and Crime	0.0
309	bt_nllb_persian	Rap and crime	0.0
309	bt_nllb_russian	Rape and Crime	0.0
309	bt_nllb_swahili	Crime and Crime	0.0
309	bt_nllb_tamil	Sexual abuse	0.0
310	-1	Radio Waves and Brain Cancer	1.0
310	bt_nllb_arabic	Radio waves and brain cancer	1.0
310	bt_nllb_french	Radio waves and brain cancer	1.0
310	bt_nllb_german	Radio waves and brain cancer	1.0
310	bt_nllb_malay	Radio waves and brain cancer	1.0
310	bt_nllb_persian	Radio waves and brain cancer	1.0
310	bt_nllb_russian	Radio waves and brain cancer	1.0
310	bt_nllb_swahili	Radio Waves and Brain Cancer	1.0
310	bt_nllb_tamil	Radio waves and brain cancer	1.0
310	bt_nllb_chinese_yue	Radiation and brain cancer	0.5
310	bt_nllb_korean	Radiation and Brain Cancer	0.5
311	-1	Industrial Espionage	1.0
311	bt_nllb_arabic	Industrial espionage	1.0
311	bt_nllb_french	Industrial espionage	1.0
311	bt_nllb_russian	Industrial espionage	1.0
311	bt_nllb_swahili	Industrial Intelligence	1.0
311	bt_nllb_tamil	Industrial intelligence	1.0
311	bt_nllb_malay	Industrial surveillance	0.5
311	bt_nllb_chinese_yue	Industrial spy	0.3333
311	bt_nllb_korean	The spy industry	0.3333
311	bt_nllb_persian	Industrial spy	0.3333
311	bt_nllb_german	The Commission has also adopted a number of proposals	0.0
312	-1	Hydroponics	1.0
312	bt_nllb_arabic	The hydroponics	1.0
312	bt_nllb_french	Hydroponics	1.0
312	bt_nllb_malay	Hydroponics	1.0
312	bt_nllb_persian	Hydroponics	1.0
312	bt_nllb_russian	Hydroponics	1.0
312	bt_nllb_swahili	Hydroponics	1.0
312	bt_nllb_chinese_yue	Hydromechanics	0.0
312	bt_nllb_german	Hydrogen	0.0
312	bt_nllb_korean	Fish	0.0
312	bt_nllb_tamil	The waterfall	0.0
313	-1	Magnetic Levitation-Maglev	1.0
313	bt_nllb_chinese_yue	The magnetic Levitation Maglev	1.0
313	bt_nllb_german	Magnetic levitation maglev	1.0
313	bt_nllb_malay	Magnetic levitation of the Maglev	1.0
313	bt_nllb_russian	Magnetic levitation of the Maglev	1.0
313	bt_nllb_swahili	Magnetic Levitation Maglev	1.0
313	bt_nllb_tamil	Magnetic levitation McLav	1.0
313	bt_nllb_korean	Self levitization Maghreb	0.5
313	bt_nllb_french	Magnetic lift	0.1667
313	bt_nllb_persian	Magnetic Lithium Magluff	0.0909
313	bt_nllb_arabic	Magnetic distortion	0.05
314	-1	Marine Vegetation	0.0303
314	bt_nllb_arabic	Marine plants	1.0
314	bt_nllb_german	Protection of the seas	1.0
314	bt_nllb_persian	Seaweed	1.0
314	bt_nllb_russian	Sea vegetation	1.0
314	bt_nllb_swahili	Seaweed	1.0
314	bt_nllb_chinese_yue	Sea plants	0.1667
314	bt_nllb_korean	Sea plants	0.1667
314	bt_nllb_malay	Sea plants	0.1667
314	bt_nllb_tamil	Sea plants	0.1667
314	bt_nllb_french	marine vegetation	0.0303
315	-1	Unexplained Highway Accidents	0.1667
315	bt_nllb_korean	An unexplained highway accident	0.1667
315	bt_nllb_persian	Unexplained highway accidents	0.1667
315	bt_nllb_chinese_yue	The cause of the accident is unknown	0.0833
315	bt_nllb_tamil	Unidentified road accidents	0.0833
315	bt_nllb_german	Unexplained car accidents	0.0278
315	bt_nllb_arabic	Unexplained road accidents	0.0217
315	bt_nllb_french	Unexplained Road Accidents	0.0217
315	bt_nllb_malay	Unexplained Road Accidents	0.0217
315	bt_nllb_swahili	Unreported Road Accidents	0.02
315	bt_nllb_russian	Unexplained Accidents	0.0
316	-1	Polygamy Polyandry Polygyny	1.0
316	bt_nllb_chinese_yue	Polygamy polygamy polygamy and polygamy	1.0
316	bt_nllb_french	Polygamy and polygamy	1.0
316	bt_nllb_german	Polygamy and polygamy	1.0
316	bt_nllb_malay	Polygamy Polygamy	1.0
316	bt_nllb_russian	Polygamy of the Polygons	0.5
316	bt_nllb_arabic	Polygamous Polygamous	0.3333
316	bt_nllb_korean	I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married	0.0
316	bt_nllb_persian	A few wives a few wives a few wives	0.0
316	bt_nllb_swahili	Parenting	0.0
316	bt_nllb_tamil	The number of times a person is called a multiple	0.0
317	-1	Unsolicited Faxes	1.0
317	bt_nllb_arabic	The unwanted fax	1.0
317	bt_nllb_persian	Unwanted fax	1.0
317	bt_nllb_russian	Unwanted Faxes	1.0
317	bt_nllb_french	Faxes not requested	0.25
317	bt_nllb_german	Faxes not requested	0.25
317	bt_nllb_korean	Unsolicited Parks	0.25
317	bt_nllb_swahili	Faxes not requested	0.25
317	bt_nllb_chinese_yue	Fax that nobody asked for	0.1
317	bt_nllb_malay	Fax that you don t want	0.0476
317	bt_nllb_tamil	Unnecessary Faxes	0.0222
318	-1	Best Retirement Country	0.1429
318	bt_nllb_tamil	The country with the best pension	0.1667
318	bt_nllb_arabic	The best retirement country	0.1429
318	bt_nllb_chinese_yue	The best retired countries	0.1429
318	bt_nllb_french	The best country for retirement	0.1429
318	bt_nllb_german	Best retirement country	0.1429
318	bt_nllb_korean	The best retirement country	0.1429
318	bt_nllb_malay	The Best Retirement Countries	0.1429
318	bt_nllb_persian	The best country is retired	0.1429
318	bt_nllb_russian	The best country to retire	0.1429
318	bt_nllb_swahili	A Better Land to Leave	0.0217
319	-1	New Fuel Sources	0.3333
319	bt_nllb_german	New fuels	0.5
319	bt_nllb_arabic	New fuel sources	0.3333
319	bt_nllb_chinese_yue	The new fuel source	0.3333
319	bt_nllb_french	New sources of fuel	0.3333
319	bt_nllb_korean	A new fuel source	0.3333
319	bt_nllb_malay	New Fuel Sources	0.3333
319	bt_nllb_persian	New fuel sources	0.3333
319	bt_nllb_russian	New Fuel Sources	0.3333
319	bt_nllb_swahili	A New Source of Oil	0.3333
319	bt_nllb_tamil	New sources of fuel	0.3333
320	-1	Undersea Fiber Optic Cable	0.125
320	bt_nllb_arabic	The fiber optic cable is underwater	0.1667
320	bt_nllb_malay	Underwater fiber optic cables	0.1667
320	bt_nllb_german	Subsea fibre optic cables	0.125
320	bt_nllb_korean	Undersea fiber optic cable	0.125
320	bt_nllb_russian	Subsea optical cable made of fibres	0.125
320	bt_nllb_tamil	Sea glass fiber cable	0.1
320	bt_nllb_french	Submarine fibre optic cable	0.0714
320	bt_nllb_swahili	Before the Undersea Fiber Optic	0.05
320	bt_nllb_persian	Subsea fiber optic cables	0.0357
320	bt_nllb_chinese_yue	The subsea fiber	0.0
321	-1	Women in Parliaments	1.0
321	bt_nllb_arabic	Women in parliaments	1.0
321	bt_nllb_chinese_yue	Women in the Parliament	1.0
321	bt_nllb_french	Women in Parliament	1.0
321	bt_nllb_german	Women in Parliament	1.0
321	bt_nllb_korean	Women in Congress	1.0
321	bt_nllb_malay	Women in Parliament	1.0
321	bt_nllb_persian	Women in Parliament	1.0
321	bt_nllb_russian	Women in parliaments	1.0
321	bt_nllb_swahili	Women in Parliament	1.0
321	bt_nllb_tamil	Women in parliaments	1.0
322	-1	International Art Crime	0.0
322	bt_nllb_arabic	The crime of international art	0.0
322	bt_nllb_chinese_yue	International art crime	0.0
322	bt_nllb_french	International crime against art	0.0
322	bt_nllb_german	International art crime	0.0
322	bt_nllb_korean	International art crime	0.0
322	bt_nllb_malay	International Art Crimes	0.0
322	bt_nllb_persian	International crime of art	0.0
322	bt_nllb_russian	International crime in the field of art	0.0
322	bt_nllb_swahili	Modern Art Crime	0.0
322	bt_nllb_tamil	International art crime	0.0
323	-1	Literary/Journalistic Plagiarism	1.0
323	bt_nllb_french	Literary and journalistic plagiarism	1.0
323	bt_nllb_german	Literary and journalistic plagiarism	1.0
323	bt_nllb_malay	Literary plagiarism	1.0
323	bt_nllb_russian	Literary journalistic plagiarism	1.0
323	bt_nllb_chinese_yue	Literary and news copying	0.5
323	bt_nllb_swahili	Literary journalistic fraud	0.125
323	bt_nllb_korean	Literary and historical parallels	0.0588
323	bt_nllb_persian	A literary journalistic plague	0.0123
323	bt_nllb_arabic	Literary and journalistic manipulation	0.0
323	bt_nllb_tamil	Literary fictional literature	0.0
324	-1	Argentine/British Relations	1.0
324	bt_nllb_arabic	Argentine British relations	1.0
324	bt_nllb_chinese_yue	Argentina UK relations	1.0
324	bt_nllb_malay	The Argentine British relationship	1.0
324	bt_nllb_persian	Relations between Argentina and Britain	1.0
324	bt_nllb_russian	Argentine British relations	1.0
324	bt_nllb_swahili	Argentina s relationship with Britain	1.0
324	bt_nllb_french	Relations between Argentina and the United Kingdom	0.5
324	bt_nllb_korean	Relations between Argentina and the United Kingdom	0.5
324	bt_nllb_tamil	The United States and Argentina have a long history of cooperation	0.0833
324	bt_nllb_german	The Commission has also adopted a proposal for a regulation on the	0.0
325	-1	Cult Lifestyles	0.0833
325	bt_nllb_german	The cult lifestyle	0.0833
325	bt_nllb_arabic	The cult s way of life	0.0345
325	bt_nllb_chinese_yue	The cult s way of life	0.0345
325	bt_nllb_malay	Sect Lifestyle	0.0213
325	bt_nllb_russian	Sect lifestyle	0.0213
325	bt_nllb_french	Worship	0.0
325	bt_nllb_korean	How to Live in Worship	0.0
325	bt_nllb_persian	Religious lifestyle	0.0
325	bt_nllb_swahili	A Life of Worship	0.0
325	bt_nllb_tamil	What is the meaning of this article	0.0
326	-1	Ferry Sinkings	1.0
326	bt_nllb_arabic	Sink in the ferry	1.0
326	bt_nllb_chinese_yue	The ferry sank	1.0
326	bt_nllb_german	Ferry sinks	1.0
326	bt_nllb_korean	Ferry sinking	1.0
326	bt_nllb_persian	The ship sank	0.1429
326	bt_nllb_russian	The boat sinks	0.025
326	bt_nllb_swahili	A Sinking Boat	0.025
326	bt_nllb_tamil	The bus is sinking	0.02
326	bt_nllb_french	The shipwrecks of the ferry	0.0
326	bt_nllb_malay	Stop Stop	0.0
327	-1	Modern Slavery	0.0909
327	bt_nllb_malay	Modern day Slavery	0.25
327	bt_nllb_arabic	Modern slavery	0.0909
327	bt_nllb_chinese_yue	Modern slavery	0.0909
327	bt_nllb_french	Modern Slavery	0.0909
327	bt_nllb_german	Modern Slavery	0.0909
327	bt_nllb_persian	Modern slavery	0.0909
327	bt_nllb_russian	Modern slavery	0.0909
327	bt_nllb_swahili	Modern Slavery	0.0909
327	bt_nllb_tamil	Modern slavery	0.0909
327	bt_nllb_korean	Modern slaves	0.0
328	-1	Pope Beatifications	1.0
328	bt_nllb_chinese_yue	The Pope declared him a saint	1.0
328	bt_nllb_german	Beatification by the Pope	1.0
328	bt_nllb_swahili	Privileges of the Pope	1.0
328	bt_nllb_french	Blessings from the Pope	0.0833
328	bt_nllb_korean	Blessings of the Pope	0.0833
328	bt_nllb_russian	The Blessing of the Pope	0.0833
328	bt_nllb_tamil	The Pope s blessing	0.0833
328	bt_nllb_arabic	The Pope s statements	0.02
328	bt_nllb_malay	The Meaning of the Whale	0.0
328	bt_nllb_persian	Congratulations Pop	0.0
329	-1	Mexican Air Pollution	1.0
329	bt_nllb_arabic	Air pollution in Mexico	1.0
329	bt_nllb_chinese_yue	Air pollution in Mexico	1.0
329	bt_nllb_french	Air Pollution in Mexico	1.0
329	bt_nllb_german	Air pollution in Mexico	1.0
329	bt_nllb_korean	Air Pollution in Mexico	1.0
329	bt_nllb_malay	Air Pollution in Mexico	1.0
329	bt_nllb_persian	Air pollution in Mexico	1.0
329	bt_nllb_russian	Air pollution in Mexico	1.0
329	bt_nllb_swahili	Air Pollution in Mexico	1.0
329	bt_nllb_tamil	Mexican air pollution	1.0
330	-1	Iran-Iraq Cooperation	1.0
330	bt_nllb_arabic	Iran Iraq cooperation	1.0
330	bt_nllb_chinese_yue	Iran Iraq cooperation	1.0
330	bt_nllb_french	Iran Iraq cooperation	1.0
330	bt_nllb_korean	Iran Iraq cooperation	1.0
330	bt_nllb_malay	Iran Iraq cooperation	1.0
330	bt_nllb_persian	Iran Iraq cooperation	1.0
330	bt_nllb_russian	Iran Iraq cooperation	1.0
330	bt_nllb_swahili	Iran Iraq Cooperation	1.0
330	bt_nllb_tamil	Iran Iraq cooperation	1.0
330	bt_nllb_german	Cooperation between Iran and Iraq	0.3333
331	-1	World Bank Criticism	1.0
331	bt_nllb_arabic	Criticism of the World Bank	1.0
331	bt_nllb_chinese_yue	The World Bank is critical	1.0
331	bt_nllb_french	The criticism of the World Bank	1.0
331	bt_nllb_german	The criticism of the World Bank	1.0
331	bt_nllb_korean	Criticism of the World Bank	1.0
331	bt_nllb_malay	Criticism of the World Bank	1.0
331	bt_nllb_persian	Criticism of the World Bank	1.0
331	bt_nllb_swahili	Criticism of the World Bank	1.0
331	bt_nllb_tamil	The World Bank Review	1.0
331	bt_nllb_russian	The World Bank s critics	0.0909
332	-1	Income Tax Evasion	0.0455
332	bt_nllb_persian	Escape from income tax	0.125
332	bt_nllb_russian	Escape from income tax	0.125
332	bt_nllb_arabic	Evading income tax	0.1
332	bt_nllb_swahili	Avoiding Income Taxes	0.0909
332	bt_nllb_tamil	Income Tax Avoidance	0.0909
332	bt_nllb_korean	Income tax	0.0189
332	bt_nllb_chinese_yue	Tax avoidance	0.0185
332	bt_nllb_french	Tax avoidance	0.0185
332	bt_nllb_malay	Income Tax Payments	0.0154
332	bt_nllb_german	Income tax protection	0.0114
333	-1	Antibiotics Bacteria Disease	1.0
333	bt_nllb_arabic	Antibiotics are bacterial diseases	1.0
333	bt_nllb_chinese_yue	Antibiotics bacterial diseases and other diseases	1.0
333	bt_nllb_french	Antibiotics for bacteria	1.0
333	bt_nllb_german	Antibiotics and bacterial disease	1.0
333	bt_nllb_korean	Antibiotic bacteria disease	1.0
333	bt_nllb_malay	Antibiotics and Disease	1.0
333	bt_nllb_persian	Antibiotics are a bacterial disease	1.0
333	bt_nllb_russian	Antibiotics and bacterial disease	1.0
333	bt_nllb_swahili	Antibiotics and Bacterial Disease	1.0
333	bt_nllb_tamil	The bacterial disease	0.5
334	-1	Export Controls Cryptography	0.5
334	bt_nllb_arabic	Export control Encryption	1.0
334	bt_nllb_tamil	Encryption of export controls	1.0
334	bt_nllb_chinese_yue	Export controls the password	0.5
334	bt_nllb_french	Control of exports of cryptography	0.5
334	bt_nllb_german	Cryptography for export controls	0.5
334	bt_nllb_malay	Control of the export of cryptography	0.5
334	bt_nllb_korean	Export control code	0.05
334	bt_nllb_persian	Control of crypto exports	0.0
334	bt_nllb_russian	Control of the export of Cryptocurrency	0.0
334	bt_nllb_swahili	The following is a list of the countries of the European Union	0.0
335	-1	Adoptive Biological Parents	1.0
335	bt_nllb_arabic	Adopted biological parents	1.0
335	bt_nllb_french	Adoptive biological parents	1.0
335	bt_nllb_german	Adoptive biological parents	1.0
335	bt_nllb_korean	Adopted biological parents	1.0
335	bt_nllb_malay	Adoptive biological parents	1.0
335	bt_nllb_persian	Adoptive parents	1.0
335	bt_nllb_russian	Adopters	1.0
335	bt_nllb_tamil	Adoptive parents	1.0
335	bt_nllb_chinese_yue	They are biological parents	0.5
335	bt_nllb_swahili	Spiritual Parents	0.0
336	-1	Black Bear Attacks	1.0
336	bt_nllb_arabic	Black bear attacks	1.0
336	bt_nllb_chinese_yue	Black bear attacks	1.0
336	bt_nllb_french	The attacks of the black bear	1.0
336	bt_nllb_german	Black bear is attacking	1.0
336	bt_nllb_korean	Black bear attack	1.0
336	bt_nllb_malay	Black bear attacks	1.0
336	bt_nllb_persian	The attack of the black bear	1.0
336	bt_nllb_russian	Black bear attacks	1.0
336	bt_nllb_tamil	The Black Bear Attack	1.0
336	bt_nllb_swahili	Attacks by Steel	0.0
337	-1	Viral Hepatitis	1.0
337	bt_nllb_arabic	Viral hepatitis	1.0
337	bt_nllb_chinese_yue	Viral hepatitis	1.0
337	bt_nllb_french	Viral hepatitis	1.0
337	bt_nllb_german	Viral hepatitis	1.0
337	bt_nllb_korean	Viral hepatitis	1.0
337	bt_nllb_malay	Viral hepatitis	1.0
337	bt_nllb_persian	Viral hepatitis	1.0
337	bt_nllb_russian	Viral hepatitis	1.0
337	bt_nllb_tamil	Hepatitis is a viral disease	1.0
337	bt_nllb_swahili	The Viruses Against Uterine Cells	0.1
338	-1	Risk of Aspirin	1.0
338	bt_nllb_french	The Risks of Aspirin	1.0
338	bt_nllb_german	Risks of aspirin	1.0
338	bt_nllb_malay	The Risks of Aspirin	1.0
338	bt_nllb_persian	The risks of aspirin use	1.0
338	bt_nllb_russian	Risks of using aspirin	1.0
338	bt_nllb_arabic	The dangers of aspirin	0.3333
338	bt_nllb_korean	The dangers of aspirin	0.3333
338	bt_nllb_swahili	The Dangers of Aspirin	0.3333
338	bt_nllb_chinese_yue	The dangers of drugs	0.0
338	bt_nllb_tamil	The danger of Asparagus	0.0
339	-1	Alzheimer's Drug Treatment	0.5
339	bt_nllb_french	Treatment of Alzheimer s	0.2
339	bt_nllb_malay	Treatment for Alzheimer s	0.2
339	bt_nllb_persian	Treatment of Alzheimer s	0.2
339	bt_nllb_russian	Treatment of Alzheimer s	0.2
339	bt_nllb_arabic	The cure for Alzheimer s	0.1429
339	bt_nllb_chinese_yue	Alzheimer s the cure	0.1429
339	bt_nllb_german	Treatment of Alzheimer s disease	0.125
339	bt_nllb_korean	The treatment of Alzheimer s disease is medicated	0.0385
339	bt_nllb_swahili	Drug Treatment	0.0323
339	bt_nllb_tamil	The following article will help you to understand the benefits of using medication	0.0
340	-1	Land Mine Ban	1.0
340	bt_nllb_arabic	The landmine ban	1.0
340	bt_nllb_chinese_yue	Banned mines	1.0
340	bt_nllb_french	Prohibition of landmines	1.0
340	bt_nllb_german	Prohibition of landmines	1.0
340	bt_nllb_korean	Mine ban	1.0
340	bt_nllb_persian	Prohibition of landmines	1.0
340	bt_nllb_russian	Prohibition of mining	0.25
340	bt_nllb_tamil	Prohibition of mining	0.25
340	bt_nllb_malay	Min Land is banned	0.0
340	bt_nllb_swahili	Preventing the Underground Pipes	0.0
341	-1	Airport Security	1.0
341	bt_nllb_arabic	Airport security	1.0
341	bt_nllb_chinese_yue	Airport security	1.0
341	bt_nllb_french	Airport security	1.0
341	bt_nllb_korean	Airport security	1.0
341	bt_nllb_malay	Airport security	1.0
341	bt_nllb_persian	Airport security	1.0
341	bt_nllb_russian	Airport security	1.0
341	bt_nllb_swahili	Airport Security	1.0
341	bt_nllb_tamil	Airport security	1.0
341	bt_nllb_german	Airport safety	0.0345
342	-1	Diplomatic Expulsion	0.5
342	bt_nllb_arabic	The diplomatic expulsion	0.5
342	bt_nllb_chinese_yue	Diplomatic expulsion	0.5
342	bt_nllb_french	Diplomatic expulsion	0.5
342	bt_nllb_korean	Diplomatic expulsion	0.5
342	bt_nllb_malay	Diplomatic expulsion	0.5
342	bt_nllb_russian	Diplomatic expulsion	0.5
342	bt_nllb_tamil	Diplomatic expulsion	0.5
342	bt_nllb_german	The Commission has already adopted a proposal for a directive on the protection of workers rights	0.0
342	bt_nllb_persian	Diplomatic firing	0.0
342	bt_nllb_swahili	International Exclusion	0.0
343	-1	Police Deaths	0.0909
343	bt_nllb_arabic	Police deaths	0.0909
343	bt_nllb_french	The deaths of police	0.0909
343	bt_nllb_german	Police deaths	0.0909
343	bt_nllb_swahili	The Death of the Police	0.0909
343	bt_nllb_tamil	Police deaths	0.0909
343	bt_nllb_malay	Death of a cop	0.0714
343	bt_nllb_chinese_yue	The police are dead	0.0417
343	bt_nllb_korean	Police dead	0.0417
343	bt_nllb_persian	The police are dead	0.0417
343	bt_nllb_russian	The police are dead	0.0417
344	-1	Abuses of E-Mail	1.0
344	bt_nllb_french	Abuse of e mail	1.0
344	bt_nllb_malay	Breach of e mail	1.0
344	bt_nllb_german	Misuse of e mail	0.3333
344	bt_nllb_swahili	Misuse of E mail	0.3333
344	bt_nllb_arabic	Email abuse	0.0
344	bt_nllb_chinese_yue	Abuse of email	0.0
344	bt_nllb_korean	Email abuse	0.0
344	bt_nllb_persian	Misuse of email	0.0
344	bt_nllb_russian	The perversion of email	0.0
344	bt_nllb_tamil	Email use is misused	0.0
345	-1	Overseas Tobacco Sales	0.1667
345	bt_nllb_chinese_yue	I sell cigarettes abroad	1.0
345	bt_nllb_french	Tobacco sales abroad	0.5
345	bt_nllb_malay	Tobacco sales abroad	0.5
345	bt_nllb_persian	The sale of tobacco abroad	0.5
345	bt_nllb_russian	The sale of tobacco abroad	0.5
345	bt_nllb_tamil	The sale of tobacco abroad	0.5
345	bt_nllb_arabic	Tobacco sales outside	0.25
345	bt_nllb_german	Overseas tobacco sales	0.1667
345	bt_nllb_korean	Foreign sale of tobacco	0.0714
345	bt_nllb_swahili	The Importance of Tobacco	0.0333
346	-1	Educational Standards	0.5
346	bt_nllb_arabic	Educational standards	0.5
346	bt_nllb_chinese_yue	The standard of education	0.5
346	bt_nllb_german	Education standards	0.5
346	bt_nllb_korean	The standard of education	0.5
346	bt_nllb_malay	Education Standards	0.5
346	bt_nllb_persian	Educational standards	0.5
346	bt_nllb_russian	The standards of education	0.5
346	bt_nllb_swahili	Educational Standards	0.5
346	bt_nllb_tamil	Educational standards	0.5
346	bt_nllb_french	The rules of education	0.0179
347	-1	Wildlife Extinction	0.1111
347	bt_nllb_korean	Extinction of the Wild	1.0
347	bt_nllb_persian	Extinction of the wild	1.0
347	bt_nllb_russian	Extinction of the wild	1.0
347	bt_nllb_swahili	The Extinction of Animals	0.5
347	bt_nllb_tamil	The destruction of wild animals	0.5
347	bt_nllb_chinese_yue	Wildlife is disappearing	0.2
347	bt_nllb_arabic	Extinction of wildlife	0.1111
347	bt_nllb_french	Extinction of the Wildlife	0.1111
347	bt_nllb_german	Extinction of the wildlife	0.1111
347	bt_nllb_malay	The Beast s Disaster	0.0
348	-1	Agoraphobia	1.0
348	bt_nllb_french	Agoraphobia	1.0
348	bt_nllb_german	Agoraphobia	1.0
348	bt_nllb_korean	Agoraphobia	1.0
348	bt_nllb_malay	Agoraphobia	1.0
348	bt_nllb_russian	The Agoraphobia	1.0
348	bt_nllb_arabic	Terrorism	0.0
348	bt_nllb_chinese_yue	It s a phobia	0.0
348	bt_nllb_persian	Agora phobia	0.0
348	bt_nllb_swahili	The disease of fear	0.0
348	bt_nllb_tamil	The following article will help you to understand the problem	0.0
349	-1	Metabolism	1.0
349	bt_nllb_chinese_yue	It s the metabolism	1.0
349	bt_nllb_french	The metabolism	1.0
349	bt_nllb_german	The metabolism	1.0
349	bt_nllb_malay	The metabolism	1.0
349	bt_nllb_persian	I m a metabolic	1.0
349	bt_nllb_russian	The metabolism	1.0
349	bt_nllb_arabic	Food representation	0.0
349	bt_nllb_korean	The newcomer	0.0
349	bt_nllb_swahili	The warmth	0.0
349	bt_nllb_tamil	The first is the process of making a change	0.0
