qid	order	query	qld.recip_rank
315	word2vec.topn3.replace	inexplicable mysterious roadway road fatalities incidents	0.2
316	-1	Polygamy Polyandry Polygyny	1.0
317	-1	Unsolicited Faxes	1.0
318	-1	Best Retirement Country	0.1429
318	sensedisambiguation	Best Retirement Country state	1.0
318	glove.topn3	best retirement country well better nation already	0.5
318	glove.topn3.replace	well better retirement nation already	0.2
319	-1	New Fuel Sources	0.3333
319	conceptnet.topn3	new fuel sources city modern old oil coal gas spatial unmasking	1.0
319	conceptnet.topn3.replace	city modern old oil coal gas spatial unmasking	1.0
319	relevancefeedback.topn10.qld	new fuel sources radioact sup cost power percent niiar kg it	1.0
319	anchor.topn3	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.5
319	sensedisambiguation	New raw Fuel Sources source	0.5
319	sensedisambiguation.replace	raw fuel source	0.5
320	-1	Undersea Fiber Optic Cable	0.125
320	anchor.topn3	undersea fiber optic cable uuv samayamaayi adventure queu fibr cable nowiki disappearing fila itmo spbsu	0.3333
320	anchor.topn3.replace	uuv samayamaayi adventure queu fibr cable nowiki disappearing fila itmo spbsu cable	0.1667
321	-1	Women in Parliaments	1.0
322	-1	International Art Crime	0.0
322	word2vec.topn3.replace	national global domestic artwork artworks criminality	0.1667
322	word2vec.topn3	international art crime national global domestic artwork artworks criminality	0.1
322	sensedisambiguation	International Art artwork Crime	0.0323
322	wordnet.topn3.replace	external artwork artistry artistic creation criminal offense criminal offence law breaking	0.027
322	wordnet.topn3	international art crime external artwork artistry artistic creation criminal offense criminal offence law breaking	0.0244
322	conceptnet.topn3	international art crime painting paint paintings	0.0222
322	sensedisambiguation.replace	international artwork crime	0.0204
322	tagmee.topn3.replace	Art and Crime	0.0185
322	conceptluster.topn5.3.bm25	international art crime art crime	0.0128
322	conceptluster.topn5.3.qld	international art crime art crime	0.0128
322	tagmee.topn3	international art crime Art and Crime	0.0128
322	glove.topn3.replace	global which museum criminal	0.0108
323	-1	Literary/Journalistic Plagiarism	1.0
324	-1	Argentine/British Relations	1.0
325	-1	Cult Lifestyles	0.0833
325	glove.topn3	cult lifestyles followers sect sedentary	0.5
325	anchor.topn3	cult lifestyles genestealer reproduct cult tsumbubura	0.25
325	stem.trunc4	cult life	0.1429
325	stem.trunc5	cult lifes	0.1429
325	wiki.topn3.replace	cults anti cult terms concepts occult cult lifestyle lifestylmagazine travel lifestyle sociology	0.1429
326	-1	Ferry Sinkings	1.0
327	-1	Modern Slavery	0.0909
327	tagmee.topn3.replace	Slavery Slavery in the United States	1.0
327	word2vec.topn3	modern slavery contemporary modern day ancient slaves enslavement	1.0
327	tagmee.topn3	modern slavery Slavery Slavery in the United States	0.5
327	wordnet.topn3	modern slavery Bodoni modernistic bondage slaveholding	0.5
327	anchor.topn3.replace	burdah jardot originalité slavery	0.3333
327	conceptluster.topn5.3.bm25	modern slavery slavery united states	0.3333
327	conceptluster.topn5.3.qld	modern slavery slavery united states	0.3333
327	word2vec.topn3.replace	contemporary modern day ancient slaves enslavement	0.3333
327	relevancefeedback.topn10.bm25	modern slavery murder india iv econom slaveri our westwood r rep d	0.25
327	relevancefeedback.topn10.qld	modern slavery murder india our said hi westwood she cent econom	0.1667
327	wordnet.topn3.replace	Bodoni modernistic bondage slaveholding	0.1667
327	wiki.topn3	modern slavery slave trade slavery civil war slavery emancipation proclamation frederick douglass jefferson davis slavery united states	0.1111
328	-1	Pope Beatifications	1.0
329	-1	Mexican Air Pollution	1.0
330	-1	Iran-Iraq Cooperation	1.0
331	-1	World Bank Criticism	1.0
332	-1	Income Tax Evasion	0.0455
332	bertqe.topn10.bm25	tax evas connect j david	1.0
332	relevancefeedback.topn10.bm25	income tax evasion both yuan incom rmb hunter sturman	1.0
332	stem.paicehusk	incom tax evas	1.0
332	stem.porter	incom tax evas	1.0
332	stem.porter2	incom tax evas	1.0
332	wiki.topn3	income tax evasion bank fraud arrest warrant plea bargain tax evasion bank fraud arrest warrant plea bargain tax evasion	1.0
332	wiki.topn3.replace	bank fraud arrest warrant plea bargain tax evasion bank fraud arrest warrant plea bargain tax evasion	1.0
332	tagmee.topn3.replace	Tax evasion Tax evasion	0.0625
332	tagmee.topn3	income tax evasion Tax evasion Tax evasion	0.0588
332	conceptluster.topn5.3.bm25	income tax evasion tax evasion	0.0526
332	conceptluster.topn5.3.qld	income tax evasion tax evasion	0.0526
332	glove.topn3	income tax evasion taxes income embezzlement laundering	0.0526
333	-1	Antibiotics Bacteria Disease	1.0
334	-1	Export Controls Cryptography	0.5
334	glove.topn3	export controls cryptography import cryptographic public key	1.0
334	sensedisambiguation.replace	export restraint cryptography	1.0
334	tagmee.topn3	export controls cryptography Cryptography	1.0
334	tagmee.topn3.replace	Cryptography	1.0
334	wiki.topn3	export controls cryptography outlinof cryptography glossary cryptographic keys plaintext cryptography	1.0
334	wiki.topn3.replace	outlinof cryptography glossary cryptographic keys plaintext cryptography	1.0
335	-1	Adoptive Biological Parents	1.0
336	-1	Black Bear Attacks	1.0
337	-1	Viral Hepatitis	1.0
338	-1	Risk of Aspirin	1.0
339	-1	Alzheimer's Drug Treatment	0.5
339	conceptluster.topn5.3.bm25	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	1.0
339	conceptluster.topn5.3.qld	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	1.0
339	wiki.topn3	alzheimer s drug treatment dementia aphasias unsolved problems neuroscience alzheimer s disease dementia aphasias unsolved problems neuroscience alzheimer s disease opiate empathogen entactogen antidepressant psychoactive drug substancusdisorder behavioral addiction stress psychological addiction	1.0
339	wiki.topn3.replace	dementia aphasias unsolved problems neuroscience alzheimer s disease dementia aphasias unsolved problems neuroscience alzheimer s disease opiate empathogen entactogen antidepressant psychoactive drug substancusdisorder behavioral addiction stress psychological addiction	1.0
340	-1	Land Mine Ban	1.0
341	-1	Airport Security	1.0
342	-1	Diplomatic Expulsion	0.5
342	bertqe.topn10.bm25	militari aid spy tit tat	1.0
342	conceptluster.topn5.3.bm25	diplomatic expulsion diplomacy deportation	1.0
342	conceptluster.topn5.3.qld	diplomatic expulsion diplomacy deportation	1.0
342	glove.topn3	diplomatic expulsion relations expelled expel	1.0
342	glove.topn3.replace	relations expelled expel	1.0
342	relevancefeedback.topn10.qld	diplomatic expulsion soviet mr iraqi albanian u consul british	1.0
342	tagmee.topn3	diplomatic expulsion Diplomacy Deportation	1.0
342	wiki.topn3	diplomatic expulsion foreign relations deputy chief mission spherof influence diplomacy extradition ethnic cleansing persona non grata deportation	1.0
343	-1	Police Deaths	0.0909
343	conceptnet.topn3	police deaths chief fighting war love	0.5
343	wiki.topn3	police deaths publisafety crime prevention law enforcement police life senescence disease death	0.5
343	word2vec.topn3.replace	cops policemen fatalities killings	0.3333
343	wordnet.topn3	police deaths patrol police force dying last	0.3333
343	relevancefeedback.topn10.bm25	police deaths he constitut ingel freewai hanson shoot were hi i	0.2
343	word2vec.topn3	police deaths cops policemen fatalities killings	0.1667
343	sensedisambiguation	Police Deaths end	0.1111
344	-1	Abuses of E-Mail	1.0
345	-1	Overseas Tobacco Sales	0.1667
345	relevancefeedback.topn10.bm25	overseas tobacco sales compani rate dollar per	1.0
345	relevancefeedback.topn10.qld	overseas tobacco sales dollar export per invest	1.0
345	word2vec.topn3.replace	abroad stateside cigarettes smoking marketing	1.0
345	glove.topn3	overseas tobacco sales abroad elsewhere cigarette cigarettes retail selling	0.5
345	glove.topn3.replace	abroad elsewhere cigarette cigarettes retail selling	0.5
345	word2vec.topn3	overseas tobacco sales abroad stateside cigarettes smoking marketing	0.5
345	conceptluster.topn5.3.bm25	overseas tobacco sales sales tax	0.3333
345	conceptluster.topn5.3.qld	overseas tobacco sales sales tax	0.3333
345	sensedisambiguation	Overseas oversea Tobacco Sales sale	0.2
345	tagmee.topn3	overseas tobacco sales Tobacco Sales tax	0.2
346	-1	Educational Standards	0.5
346	word2vec.topn3	educational standards instructional standards	1.0
347	-1	Wildlife Extinction	0.1111
347	wordnet.topn3	wildlife extinction experimental extinction extermination	1.0
347	wordnet.topn3.replace	wildlife experimental extinction extermination	0.3333
347	word2vec.topn3	wildlife extinction wild life habitat extirpation	0.2
347	glove.topn3	wildlife extinction conservation wetlands extirpation danger	0.1667
347	word2vec.topn3.replace	wild life habitat extirpation	0.1667
347	conceptluster.topn5.3.bm25	wildlife extinction quaternary extinction event	0.125
347	conceptluster.topn5.3.qld	wildlife extinction quaternary extinction event	0.125
347	relevancefeedback.topn10.bm25	wildlife extinction manag wildlif sell eagl extinct said road otter	0.125
347	stem.paicehusk	wildl extinct	0.125
348	-1	Agoraphobia	1.0
349	-1	Metabolism	1.0
350	-1	Health and Computer Terminals	1.0
351	-1	Falkland petroleum exploration	1.0
352	-1	British Chunnel impact	1.0
353	-1	Antarctica exploration	1.0
354	-1	journalist risks	0.3333
354	glove.topn3	journalist risks reporter photographer dangers	0.5
355	-1	ocean remote sensing	1.0
356	-1	postmenopausal estrogen Britain	0.0476
356	word2vec.topn3.replace	post menopausal premenopausal pre menopausal oestrogen progesterone britian Britian british	1.0
356	wiki.topn3.replace	endometriosis hormontherapy fragilx syndrome menopause hormones brain androgen receptor follicle stimulating hormone estrogen	0.25
356	glove.topn3.replace	premenopausal post menopausal progesterone hormone british uk	0.2
356	wiki.topn3	postmenopausal estrogen britain endometriosis hormontherapy fragilx syndrome menopause hormones brain androgen receptor follicle stimulating hormone estrogen	0.1429
356	word2vec.topn3	postmenopausal estrogen britain post menopausal premenopausal pre menopausal oestrogen progesterone britian Britian british	0.1429
356	relevancefeedback.topn10.bm25	postmenopausal estrogen britain women calcium medic treatment	0.1
356	relevancefeedback.topn10.qld	postmenopausal estrogen britain women calcium medic treatment mr	0.1
356	sensedisambiguation.replace	postmenopausal estrogen united kingdom	0.1
356	bertqe.topn10.bm25	studi sai calcium supplement mai	0.0714
356	bertqe.topn10.qld	studi sai calcium supplement mai	0.0714
356	sensedisambiguation	postmenopausal estrogen Britain united kingdom	0.0667
356	glove.topn3	postmenopausal estrogen britain premenopausal post menopausal progesterone hormone british uk	0.0526
356	stem.porter	postmenopaus estrogen britain	0.0526
356	stem.porter2	postmenopaus estrogen britain	0.0526
356	anchor.topn3	postmenopausal estrogen britain androgen estrogens nortestosteron drywall	0.05
357	-1	territorial waters dispute	1.0
358	-1	blood-alcohol fatalities	0.3333
358	glove.topn3	blood alcohol fatalities mangxamba gahsh deaths	1.0
358	relevancefeedback.topn10.bm25	blood alcohol fatalities ornela said mann drunk giunta rausi alcohol drink barsumyan driver	1.0
358	relevancefeedback.topn10.qld	blood alcohol fatalities ornela drink drunk driver giunta mann said alcohol rausi barsumyan	1.0
358	sensedisambiguation	blood alcohol fatalities fatality	1.0
358	tagmee.topn3.replace	Blood alcohol content Death	1.0
358	word2vec.topn3	blood alcohol fatalities breath alcohol BrAC deaths casualties	1.0
358	wordnet.topn3	blood alcohol fatalities human death	1.0
358	wiki.topn3.replace	corporattitle driving thinfluence amway blood alcohol content life senescence disease death	0.5
359	-1	mutual fund predictors	0.0667
359	wordnet.topn3	mutual fund predictors reciprocal common investment trust store prognosticator forecaster	1.0
359	conceptluster.topn5.3.bm25	mutual fund predictors mutual fund	0.25
359	conceptluster.topn5.3.qld	mutual fund predictors mutual fund	0.25
359	tagmee.topn3	mutual fund predictors Mutual fund	0.25
359	tagmee.topn3.replace	Mutual fund	0.25
359	wordnet.topn3.replace	reciprocal common investment trust store prognosticator forecaster	0.25
359	wiki.topn3	mutual fund predictors fixed income assets management exchange traded fund mutual fund	0.2
359	wiki.topn3.replace	fixed income assets management exchange traded fund mutual fund	0.1429
359	stem.krovetz	mutual fund predict	0.125
359	stem.paicehusk	mut fund predict	0.0714
360	-1	drug legalization benefits	1.0
361	-1	clothing sweatshops	0.5
361	conceptnet.topn3	clothing sweatshops the closet dress a person	1.0
361	conceptnet.topn3.replace	the closet dress a person sweatshops	1.0
361	glove.topn3	clothing sweatshops apparel em	1.0
361	relevancefeedback.topn10.bm25	clothing sweatshops labor said cloth home our bill sew	1.0
361	relevancefeedback.topn10.qld	clothing sweatshops labor said cloth sew home bill our	1.0
361	wiki.topn3	clothing sweatshops footwear fashion accessory sewing clothing big business exploitation rent control sweatshop	1.0
361	wiki.topn3.replace	footwear fashion accessory sewing clothing big business exploitation rent control sweatshop	1.0
361	word2vec.topn3	clothing sweatshops apparel garments sweat shops	1.0
361	wordnet.topn3	clothing sweatshops apparel vesture wear	1.0
362	-1	human smuggling	0.5
362	conceptluster.topn5.3.bm25	human smuggling people smuggling	1.0
362	conceptluster.topn5.3.qld	human smuggling people smuggling	1.0
362	relevancefeedback.topn10.bm25	human smuggling peru polic have cuban smuggler x iraq fujian from case	1.0
362	tagmee.topn3	human smuggling People smuggling	1.0
362	tagmee.topn3.replace	People smuggling	1.0
362	wiki.topn3	human smuggling arms trafficking intimidation violent crime people smuggling	1.0
362	wiki.topn3.replace	arms trafficking intimidation violent crime people smuggling	1.0
362	word2vec.topn3	human smuggling non human nonhuman smugglers smuggler	1.0
363	-1	transportation tunnel disasters	1.0
364	-1	rabies	1.0
365	-1	El Nino	1.0
366	-1	commercial cyanide uses	1.0
367	-1	piracy	0.25
368	-1	in vitro fertilization	1.0
369	-1	anorexia nervosa bulimia	1.0
370	-1	food/drug laws	0.1429
370	glove.topn3.replace	food drug regulations	0.3333
370	glove.topn3	food drug laws regulations	0.25
370	relevancefeedback.topn10.qld	food drug laws drug object calori crimin said discount nation index	0.2
371	-1	health insurance holistic	0.0
371	wiki.topn3.replace	health insurance types insurance medicar united states health insurance integrativmedicine mindfulness based stress reduction psychiatric times holistic health	0.2
371	wiki.topn3	health insurance holistic health insurance types insurance medicar united states health insurance integrativmedicine mindfulness based stress reduction psychiatric times holistic health	0.1667
371	wordnet.topn3	health insurance holistic wellness indemnity insurance policy policy	0.1429
371	word2vec.topn3	health insurance holistic well being wellbeing nutrition premiums wholistic integrative	0.0714
371	tagmee.topn3.replace	Health insurance Holistic health	0.0588
371	anchor.topn3	health insurance holistic mapogo center midland health northwest	0.0385
371	conceptluster.topn5.3.bm25	health insurance holistic health insurance holistic health	0.0286
371	conceptluster.topn5.3.qld	health insurance holistic holistic health health insurance	0.0286
371	tagmee.topn3	health insurance holistic Health insurance Holistic health	0.0286
371	wordnet.topn3.replace	wellness indemnity insurance policy policy holistic	0.0213
371	relevancefeedback.topn10.qld	health insurance holistic you he popul enright food have us	0.0196
371	relevancefeedback.topn10.bm25	health insurance holistic you trade group alvarez he ab	0.0185
371	stem.lovins	health insur hol	0.0182
371	conceptnet.topn3	health insurance holistic eating vegetables a mineral maintaining muscle strength expensive health insurance	0.0179
371	sensedisambiguation	health insurance policy holistic	0.0159
372	-1	Native American casino	1.0
373	-1	encryption equipment export	1.0
374	-1	Nobel prize winners	0.25
374	conceptnet.topn3	nobel prize winners Alfred Bernhard Nobel nobelist reward happy	1.0
374	conceptnet.topn3.replace	Alfred Bernhard Nobel nobelist reward happy	1.0
374	glove.topn3	nobel prize winners laureate prize nobel finalists	1.0
374	glove.topn3.replace	laureate prize nobel finalists	1.0
374	relevancefeedback.topn10.bm25	nobel prize winners diet award cern hi ca	1.0
374	stem.paicehusk	nobel priz win	1.0
374	wiki.topn3	nobel prize winners awards established nobel prizin physics maricurie nobel prize	1.0
374	wiki.topn3.replace	awards established nobel prizin physics maricurie nobel prize	1.0
374	word2vec.topn3	nobel prize winners pulitzer IgNobel losers	1.0
374	wordnet.topn3.replace	Alfred Bernhard Nobel Alfred Nobel lever loot appreciate succeeder achiever	1.0
374	anchor.topn3	nobel prize winners nobel exaucé starodubka friedebert sødringsk	0.5
374	anchor.topn3.replace	nobel exaucé starodubka friedebert sødringsk winners	0.5
374	bertqe.topn10.qld	chemistri thursdai while two american	0.5
374	relevancefeedback.topn10.qld	nobel prize winners diet award de juli ca clock	0.5
374	stem.lovins	nobel priz winner	0.5
374	stem.trunc5	nobel prize winne	0.5
374	tagmee.topn3.replace	Nobel Prize	0.5
374	wordnet.topn3	nobel prize winners Alfred Bernhard Nobel Alfred Nobel lever loot appreciate succeeder achiever	0.5
374	conceptluster.topn5.3.bm25	nobel prize winners nobel prize	0.3333
374	conceptluster.topn5.3.qld	nobel prize winners nobel prize	0.3333
374	sensedisambiguation	Nobel prize trophy winners winner	0.3333
374	tagmee.topn3	nobel prize winners Nobel Prize	0.3333
375	-1	hydrogen energy	1.0
376	-1	World Court	0.25
376	word2vec.topn3	world court globe country rulings	0.5
377	-1	cigar smoking	1.0
378	-1	euro opposition	0.05
378	glove.topn3	euro opposition currency european supporters opponents	1.0
378	relevancefeedback.topn10.qld	euro opposition direct incom dollar vote state	1.0
378	wiki.topn3	euro opposition currencies caribbean symbols european union economics euro election boycott clientelism electoral list opposition politics	1.0
378	wiki.topn3.replace	currencies caribbean symbols european union economics euro election boycott clientelism electoral list opposition politics	1.0
378	tagmee.topn3.replace	Euro Opposition politics	0.3333
378	glove.topn3.replace	currency european supporters opponents	0.25
378	conceptluster.topn5.3.bm25	euro opposition opposition politics euro	0.1667
378	conceptluster.topn5.3.qld	euro opposition opposition politics euro	0.1667
378	conceptnet.topn3	euro opposition europe against tertium quid	0.1667
378	tagmee.topn3	euro opposition Euro Opposition politics	0.1667
378	word2vec.topn3	euro opposition opponents	0.1429
378	wordnet.topn3	euro opposition opponent	0.1429
378	word2vec.topn3.replace	euro opponents	0.1111
378	wordnet.topn3.replace	euro opponent	0.1111
379	-1	mainstreaming	0.25
380	-1	obesity medical treatment	0.3333
380	bertqe.topn10.qld	bar diet clinic advertis claim	1.0
380	conceptluster.topn5.3.bm25	obesity medical treatment therapy obesity	1.0
380	conceptluster.topn5.3.qld	obesity medical treatment obesity therapy	1.0
380	tagmee.topn3	obesity medical treatment Obesity Therapy	1.0
380	tagmee.topn3.replace	Obesity Therapy	1.0
380	wiki.topn3	obesity medical treatment bariatrics overweight body shape obesity diagnosis hyperkinetic disorder symptom therapy	1.0
380	wiki.topn3.replace	bariatrics overweight body shape obesity diagnosis hyperkinetic disorder symptom therapy	1.0
380	word2vec.topn3	obesity medical treatment obesity related non medical medicine treament treatement	1.0
380	word2vec.topn3.replace	obesity related non medical medicine treament treatement	1.0
380	anchor.topn3.replace	obesity zéphire prehistoriqu infirmièr tretman poseban treatment	0.5
380	bertqe.topn10.bm25	counti edit court bar diet	0.5
380	glove.topn3	obesity medical treatment diabetes overweight doctors hospital treated treat	0.5
380	relevancefeedback.topn10.bm25	obesity medical treatment plan drug diet children clinic obes weight exercis healthcar cent	0.5
380	relevancefeedback.topn10.qld	obesity medical treatment diet healthcar drug plan clinic weight cholesterol children have	0.5
381	-1	alternative medicine	1.0
382	-1	hydrogen fuel automobiles	1.0
383	-1	mental illness drugs	0.3333
383	conceptnet.topn3	mental illness drugs psychogenic psychical disease cloud your mind get high	0.5
383	wiki.topn3	mental illness drugs mania personality disorder psychosis mental disorder opiate empathogen entactogen antidepressant psychoactive drug	0.5
383	wiki.topn3.replace	mania personality disorder psychosis mental disorder opiate empathogen entactogen antidepressant psychoactive drug	0.5
384	-1	space station moon	0.5
384	conceptnet.topn3	space station moon a star the moon room	1.0
384	wiki.topn3	space station moon spacecraft spaceflight spacecraft space station moon earth habitable zone planets moon	1.0
384	wiki.topn3.replace	spacecraft spaceflight spacecraft space station moon earth habitable zone planets moon	1.0
384	word2vec.topn3	space station moon space railway lunar	1.0
384	word2vec.topn3.replace	space railway lunar	1.0
384	wordnet.topn3	space station moon distance quad send post lunar month lunation moonshine	1.0
385	-1	hybrid fuel cars	1.0
386	-1	teaching disabled children	0.2
386	relevancefeedback.topn10.qld	teaching disabled children us center school program he lesson learn music	1.0
386	stem.lovins	teach disabl childr	0.5
386	word2vec.topn3	teaching disabled children learning instruction handicapped kids adults parents	0.5
386	word2vec.topn3.replace	learning instruction handicapped kids adults parents	0.5
386	wordnet.topn3.replace	learn education incapacitate handicapped fry youngster baby	0.5
386	wordnet.topn3	teaching disabled children learn education incapacitate handicapped fry youngster baby	0.3333
386	relevancefeedback.topn10.bm25	teaching disabled children center buckei orang he barsch protest school learn read music	0.25
387	-1	radioactive waste	0.5
388	-1	organic soil enhancement	0.3333
388	stem.trunc5	organ soil enhan	0.5
388	wordnet.topn3	organic soil enhancement organic fertilizer constitutional constitutive land bemire filth sweetening	0.5
389	-1	illegal technology transfer	0.125
389	glove.topn3.replace	smuggling tech transfer	0.25
390	-1	orphan drugs	1.0
391	-1	R&D drug prices	0.5
391	conceptluster.topn5.3.bm25	r drug prices research development pharmaceutical drug price	1.0
391	conceptluster.topn5.3.qld	r drug prices pharmaceutical drug research development price	1.0
391	sensedisambiguation	R roentgen D drug prices price	1.0
391	tagmee.topn3	r drug prices Research and development Pharmaceutical drug Price	1.0
391	termluster.topn5.3.bm25	r drug prices	1.0
391	termluster.topn5.3.qld	r drug prices	1.0
391	thesaurus.topn3	r drug prices	1.0
391	thesaurus.topn3.replace	r drug prices	1.0
391	wiki.topn3	r drug prices research development quality assurance microelectronics research development musclrelaxant bupropion paracetamol pharmaceutical drug demand markup business marginal cost price	1.0
392	-1	robotics	1.0
393	-1	mercy killing	1.0
394	-1	home schooling	0.1111
395	-1	tourism	0.2
395	anchor.topn3	tourism taiyen week small turismo br small silay	1.0
395	relevancefeedback.topn10.bm25	tourism pound lake he art merseysid counti airlin export weil quattro	1.0
395	glove.topn3	tourism tourist industry	0.5
395	glove.topn3.replace	tourist industry	0.3333
395	word2vec.topn3	tourism tourist tourism related	0.25
396	-1	sick building syndrome	1.0
397	-1	automobile recalls	0.25
397	glove.topn3	automobile recalls auto	0.5
397	glove.topn3.replace	auto recalls	0.5
397	sensedisambiguation	automobile car recalls recall	0.3333
398	-1	dismantling Europe's arsenal	1.0
399	-1	oceanographic vessels	0.3333
399	conceptnet.topn3	oceanographic vessels ocean	1.0
399	glove.topn3.replace	oceanography hydrographic ships	1.0
399	relevancefeedback.topn10.bm25	oceanographic vessels research nato boat titan submarin japan ship	1.0
399	stem.trunc5	ocean vesse	1.0
399	wiki.topn3	oceanographic vessels survey vessel displacement fluid remotely operated vehicle research vessel	1.0
399	wiki.topn3.replace	survey vessel displacement fluid remotely operated vehicle research vessel	1.0
399	word2vec.topn3.replace	oceanography hydrographic ships	1.0
399	wordnet.topn3.replace	oceanographic vas watercraft	1.0
399	wordnet.topn3	oceanographic vessels vas watercraft	0.5
400	-1	Amazon rain forest	1.0
401	-1	foreign minorities, Germany	0.5
401	wordnet.topn3.replace	alien extraneous nonage FRG Federal Republic of Germany	1.0
402	-1	behavioral genetics	1.0
403	-1	osteoporosis	1.0
404	-1	Ireland, peace talks	0.2
404	anchor.topn3	ireland peace talks killeevi donaghcump i	0.3333
404	relevancefeedback.topn10.qld	ireland peace talks govern ireland peac he fein mr	0.3333
404	glove.topn3	ireland peace talks irish dublin accord talks negotiations discussions	0.25
404	word2vec.topn3	ireland peace talks irish ireland england peace tranquility negotiations discussions	0.25
405	-1	cosmic events	0.25
405	glove.topn3.replace	galactic k addition	0.5
405	wordnet.topn3	cosmic events outcome consequence	0.5
405	wordnet.topn3.replace	cosmic upshot issue result	0.5
405	relevancefeedback.topn10.bm25	cosmic events energi univers particl radiat space earth yard	0.3333
405	relevancefeedback.topn10.qld	cosmic events energi univers particl cane festiv yard radiat fox ad	0.3333
406	-1	Parkinson's disease	1.0
407	-1	poaching, wildlife preserves	1.0
408	-1	tropical storms	1.0
409	-1	legal, Pan Am, 103	0.25
409	rm3.topn10.10.0.5.bm25	legal, Pan Am, 103	1.0
409	rm3.topn10.10.0.5.qld	legal, Pan Am, 103	1.0
409	conceptluster.topn5.3.bm25	legal pan pan flight pan american world airways	0.5
409	conceptluster.topn5.3.qld	legal pan pan american world airways pan flight	0.5
409	tagmee.topn3	legal pan Pan American World Airways Pan Am Flight	0.5
409	wiki.topn3	legal pan lockheed l constellation civil aeronautics board eastern air lines pan american world airways aviation accidents incidents scotland terrorist incidents airliner bombings pan flight	0.5
409	tagmee.topn3.replace	Pan American World Airways Pan Am Flight	0.3333
410	-1	Schengen agreement	1.0
411	-1	salvaging, shipwreck, treasure	1.0
412	-1	airport security	1.0
413	-1	steel production	1.0
414	-1	Cuba, sugar, exports	1.0
415	-1	drugs, Golden Triangle	1.0
416	-1	Three Gorges Project	1.0
417	-1	creativity	1.0
418	-1	quilts, income	1.0
419	-1	recycle, automobile tires	1.0
