qid	order	query	bm25.map
702	stem.porter2	pearl farm	0.0199
702	stem.sstemmer	pearl farming	0.0199
702	thesaurus.topn3	pearl farming	0.0199
702	thesaurus.topn3.replace	pearl farming	0.0199
704	-1	Green party political views	0.0575
704	termluster.topn5.3.qld	green party political views libertarian parti polit state polit nation state parti nation	0.1084
704	docluster.topn10.3.qld	green party political views parti	0.0962
704	relevancefeedback.topn10.qld	green party political views parti	0.0962
704	rm3.topn10.10.0.5.qld	green party political views parti	0.0962
704	bt_bing_arabic	Political views of the Green Party	0.0575
704	bt_bing_french	Green Party Political Views	0.0575
704	bt_bing_korean	Political views of the Green Party	0.0575
704	bt_bing_malay	Green party political views	0.0575
704	bt_bing_russian	Political views of the Green Party	0.0575
704	bt_bing_swahili	Political views of the Green Party	0.0575
704	bt_bing_tamil	Green Party political views	0.0575
704	bt_nllb_arabic	The political views of the Green Party	0.0575
704	bt_nllb_french	The political views of the Green Party	0.0575
704	bt_nllb_korean	The political views of the Green Party	0.0575
704	bt_nllb_malay	Green Party political views	0.0575
704	bt_nllb_persian	The political views of the Green Party	0.0575
704	bt_nllb_russian	Political views of the Green Party	0.0575
704	bt_nllb_swahili	The political views of the Green Party	0.0575
704	bt_nllb_tamil	Green Party political views	0.0575
704	sensedisambiguation.replace	green party political view	0.0575
704	stem.krovetz	green party politics view	0.0575
704	stem.paicehusk	green party polit view	0.0575
704	stem.porter	green parti polit view	0.0575
704	stem.porter2	green parti polit view	0.0575
704	stem.sstemmer	green party political view	0.0575
704	stem.trunc5	green party polit views	0.0575
704	thesaurus.topn3	green party political views	0.0575
704	thesaurus.topn3.replace	green party political views	0.0575
705	-1	Iraq foreign debt reduction	0.1226
705	tagmee.topn3	iraq foreign debt reduction Iraq External debt Debt	0.2779
705	tagmee.topn3.replace	Iraq External debt Debt	0.2512
705	stem.trunc5	iraq forei debt reduc	0.2441
705	bt_nllb_malay	Reduction of external debt to Iraq	0.2287
705	bt_bing_tamil	Iraqi Foreign Debt Reduction	0.2229
705	rm3.topn10.10.0.5.bm25	iraq foreign debt reduction develop we	0.1834
705	bt_bing_persian	Reducing Iraq s External Debt	0.1818
705	bt_nllb_russian	Reducing Iraq s external debt	0.1818
705	termluster.topn5.3.qld	iraq foreign debt reduction debt depart state depart iraq state unit state servic	0.1759
705	bt_bing_arabic	Iraq s external debt reduction	0.1743
705	bt_bing_french	Reduction of Iraq s external debt	0.1743
705	bt_bing_german	Reduction of Iraq s external debt	0.1743
705	bt_bing_russian	Reduction of Iraq s external debt	0.1743
705	bt_nllb_french	Reduction of Iraq s external debt	0.1743
705	stem.trunc4	iraq fore debt redu	0.1632
705	conceptluster.topn5.3.qld	iraq foreign debt reduction debt external debt	0.1525
705	bt_nllb_chinese_yue	Iraq s foreign debt is falling	0.1501
705	bt_nllb_german	Reduction of foreign debt in Iraq	0.1226
705	docluster.topn10.3.qld	iraq foreign debt reduction	0.1226
705	sensedisambiguation	Iraq foreign debt reduction	0.1226
705	sensedisambiguation.replace	iraq foreign debt reduction	0.1226
705	stem.krovetz	iraq foreign debt reduction	0.1226
705	stem.porter	iraq foreign debt reduct	0.1226
705	stem.porter2	iraq foreign debt reduct	0.1226
705	stem.sstemmer	iraq foreign debt reduction	0.1226
705	thesaurus.topn3	iraq foreign debt reduction	0.1226
705	thesaurus.topn3.replace	iraq foreign debt reduction	0.1226
706	-1	Controlling type II diabetes	0.025
706	sensedisambiguation.replace	see type two diabetes	0.0438
706	bt_bing_korean	Type Diabetes Control	0.0398
706	bt_nllb_arabic	Control of type diabetes	0.0398
706	bt_nllb_chinese_yue	Control of type diabetes	0.0398
706	bt_nllb_korean	Control of type diabetes	0.0398
706	bt_nllb_persian	Control of type diabetes	0.0398
706	docluster.topn10.3.qld	controlling type ii diabetes diabet	0.0301
706	rm3.topn10.10.0.5.bm25	controlling type ii diabetes diabet	0.0301
706	sensedisambiguation	Controlling see type II two diabetes	0.0277
706	bt_bing_arabic	Controlling type II diabetes	0.025
706	bt_bing_chinese_simplified	Control of type II diabetes	0.025
706	bt_bing_french	Controlling Type II Diabetes	0.025
706	bt_bing_german	Control of type II diabetes	0.025
706	bt_bing_malay	Controlling type II diabetes	0.025
706	bt_bing_persian	Control of Type II Diabetes	0.025
706	bt_bing_russian	Controlling Type II Diabetes	0.025
706	bt_bing_tamil	Control of Type II Diabetes	0.025
706	bt_nllb_french	Control of type II diabetes	0.025
706	bt_nllb_german	Control of type II diabetes	0.025
706	bt_nllb_russian	Control of type II diabetes	0.025
706	bt_nllb_swahili	Control of type II diabetes	0.025
706	bt_nllb_tamil	Control of type II diabetes	0.025
706	stem.krovetz	control type ii diabetes	0.025
706	stem.porter	control type ii diabet	0.025
706	stem.porter2	control type ii diabet	0.025
706	stem.sstemmer	controlling type ii diabete	0.025
706	thesaurus.topn3	controlling type ii diabetes	0.025
706	thesaurus.topn3.replace	controlling type ii diabetes	0.025
707	-1	Aspirin cancer prevention	0.1885
707	termluster.topn5.3.qld	aspirin cancer prevention cancer colon effect aspirin colon effect studi screen risk	0.3019
707	conceptluster.topn5.3.qld	aspirin cancer prevention cancer cancer prevention	0.2383
707	tagmee.topn3.replace	Aspirin Cancer Cancer prevention	0.2026
707	tagmee.topn3	aspirin cancer prevention Aspirin Cancer Cancer prevention	0.1947
707	bt_bing_arabic	Aspirin Cancer Prevention	0.1885
707	bt_bing_chinese_simplified	Aspirin cancer prevention	0.1885
707	bt_bing_french	Aspirin Cancer Prevention	0.1885
707	bt_bing_german	Prevention of Aspirin Cancer	0.1885
707	bt_bing_korean	Aspirin Cancer Prevention	0.1885
707	bt_bing_malay	Aspirin cancer prevention	0.1885
707	bt_bing_persian	Aspirin Cancer Prevention	0.1885
707	bt_bing_russian	Cancer Prevention with Aspirin	0.1885
707	bt_bing_swahili	Aspirin cancer prevention	0.1885
707	bt_bing_tamil	Aspirin Cancer Prevention	0.1885
707	bt_nllb_french	Prevention of cancer by aspirin	0.1885
707	bt_nllb_german	Aspirin for the Prevention of Cancer	0.1885
707	bt_nllb_malay	Aspirin to prevent cancer	0.1885
707	bt_nllb_russian	Prevention of cancer with aspirin	0.1885
707	docluster.topn10.3.qld	aspirin cancer prevention	0.1885
707	rm3.topn10.10.0.5.qld	aspirin cancer prevention	0.1885
707	sensedisambiguation	Aspirin cancer prevention	0.1885
707	sensedisambiguation.replace	aspirin cancer prevention	0.1885
707	stem.krovetz	aspirin cancer prevention	0.1885
707	stem.porter	aspirin cancer prevent	0.1885
707	stem.porter2	aspirin cancer prevent	0.1885
707	stem.sstemmer	aspirin cancer prevention	0.1885
707	thesaurus.topn3	aspirin cancer prevention	0.1885
707	thesaurus.topn3.replace	aspirin cancer prevention	0.1885
708	-1	Decorative slate sources	0.1026
708	relevancefeedback.topn10.qld	decorative slate sources stone roof	0.1226
708	bt_bing_arabic	Sources of decorative slate	0.1026
708	bt_bing_chinese_simplified	Sources of decorative slates	0.1026
708	bt_bing_malay	Sources of decorative slate	0.1026
708	bt_bing_tamil	Decorative slate sources	0.1026
708	bt_nllb_korean	Decorative slate source	0.1026
708	docluster.topn10.3.qld	decorative slate sources	0.1026
708	stem.krovetz	decorative slate source	0.1026
708	stem.porter	decor slate sourc	0.1026
708	stem.porter2	decor slate sourc	0.1026
708	stem.sstemmer	decorative slate source	0.1026
708	stem.trunc5	decor slate sourc	0.1026
708	thesaurus.topn3	decorative slate sources	0.1026
708	thesaurus.topn3.replace	decorative slate sources	0.1026
709	-1	Horse racing jockey weight	0.6481
709	docluster.topn10.3.qld	horse racing jockey weight shall race	0.6746
709	relevancefeedback.topn10.qld	horse racing jockey weight race hors shall	0.6631
709	rm3.topn10.10.0.5.bm25	horse racing jockey weight race hors shall	0.6631
709	rm3.topn10.10.0.5.qld	horse racing jockey weight hors race shall	0.6631
709	sensedisambiguation	Horse sawhorse racing rush jockey weight weight unit	0.6584
709	bt_bing_german	Horse racing jockey s weight	0.6564
709	bt_bing_french	Horse Racing Jockey Weight	0.6481
709	bt_bing_korean	Horse racing jockey weight	0.6481
709	bt_bing_malay	Weight of horse racing jockeys	0.6481
709	bt_bing_tamil	Horse racing jockey weight	0.6481
709	bt_nllb_french	Weight of the horse racing jockey	0.6481
709	bt_nllb_korean	Horse racing jockey weight	0.6481
709	bt_nllb_swahili	Weight of jockeys in horse racing	0.6481
709	stem.krovetz	horse racing jockey weight	0.6481
709	stem.sstemmer	horse racing jockey weight	0.6481
709	thesaurus.topn3	horse racing jockey weight	0.6481
709	thesaurus.topn3.replace	horse racing jockey weight	0.6481
710	-1	Prostate cancer treatments	0.2122
710	bt_bing_arabic	Prostate Cancer Treatments	0.2122
710	bt_bing_chinese_simplified	Prostate cancer treatment	0.2122
710	bt_bing_french	Prostate Cancer Treatments	0.2122
710	bt_bing_german	Treatments for Prostate Cancer	0.2122
710	bt_bing_korean	Prostate Cancer Treatment	0.2122
710	bt_bing_malay	Prostate cancer treatment	0.2122
710	bt_bing_persian	Prostate Cancer Treatment	0.2122
710	bt_bing_russian	Prostate Cancer Treatment	0.2122
710	bt_bing_swahili	Prostate cancer treatment	0.2122
710	bt_bing_tamil	Prostate cancer treatments	0.2122
710	bt_nllb_arabic	Treatment for prostate cancer	0.2122
710	bt_nllb_chinese_yue	Treatment of prostate cancer	0.2122
710	bt_nllb_french	Treatment of prostate cancer	0.2122
710	bt_nllb_german	Treatment of prostate cancer	0.2122
710	bt_nllb_korean	Treatment for prostate cancer	0.2122
710	bt_nllb_malay	Treatment of prostate cancer	0.2122
710	bt_nllb_persian	Treatment for prostate cancer	0.2122
710	bt_nllb_russian	Treatment of prostate cancer	0.2122
710	bt_nllb_swahili	Treatment of prostate cancer	0.2122
710	bt_nllb_tamil	The treatment for prostate cancer	0.2122
710	stem.krovetz	prostate cancer treatment	0.2122
710	stem.porter	prostat cancer treatment	0.2122
710	stem.porter2	prostat cancer treatment	0.2122
710	stem.sstemmer	prostate cancer treatment	0.2122
710	thesaurus.topn3	prostate cancer treatments	0.2122
710	thesaurus.topn3.replace	prostate cancer treatments	0.2122
711	-1	Train station security measures	0.0812
711	relevancefeedback.topn10.qld	train station security measures measur naval amtrak secur transport	0.1707
711	docluster.topn10.3.qld	train station security measures secur	0.1127
711	bt_bing_arabic	Security measures for the train station	0.0812
711	bt_bing_chinese_simplified	Train station security measures	0.0812
711	bt_bing_korean	Security measures at train stations	0.0812
711	bt_bing_persian	Train Station Security Measures	0.0812
711	bt_bing_russian	Security measures at the train station	0.0812
711	bt_nllb_arabic	Security measures for the train station	0.0812
711	bt_nllb_korean	Security measures at the train station	0.0812
711	bt_nllb_persian	Security measures at the train station	0.0812
711	stem.krovetz	train station security measure	0.0812
711	stem.porter	train station secur measur	0.0812
711	stem.porter2	train station secur measur	0.0812
711	stem.sstemmer	train station security measure	0.0812
711	thesaurus.topn3	train station security measures	0.0812
711	thesaurus.topn3.replace	train station security measures	0.0812
712	-1	Pyramid scheme	0.2062
712	word2vec.topn3	pyramid scheme pyramid like	0.2064
712	bt_bing_french	Pyramid scheme	0.2062
712	bt_bing_german	Pyramid scheme	0.2062
712	bt_bing_korean	Pyramid scheme	0.2062
712	bt_bing_malay	Pyramid scheme	0.2062
712	bt_bing_swahili	Pyramid scheme	0.2062
712	bt_bing_tamil	Pyramid Scheme	0.2062
712	bt_nllb_chinese_yue	The pyramid scheme	0.2062
712	bt_nllb_french	The pyramid scheme	0.2062
712	bt_nllb_korean	The pyramid scheme	0.2062
712	bt_nllb_malay	The Pyramid Scheme	0.2062
712	bt_nllb_persian	The pyramid scheme	0.2062
712	bt_nllb_russian	The pyramid scheme	0.2062
712	conceptluster.topn5.3.qld	pyramid scheme	0.2062
712	docluster.topn10.3.qld	pyramid scheme	0.2062
712	stem.krovetz	pyramid scheme	0.2062
712	stem.porter	pyramid scheme	0.2062
712	stem.porter2	pyramid scheme	0.2062
712	stem.sstemmer	pyramid scheme	0.2062
712	tagmee.topn3	pyramid scheme Pyramid scheme	0.2062
712	tagmee.topn3.replace	Pyramid scheme	0.2062
712	thesaurus.topn3	pyramid scheme	0.2062
712	thesaurus.topn3.replace	pyramid scheme	0.2062
713	-1	Chesapeake Bay Maryland clean	0.1163
713	sensedisambiguation	Chesapeake Bay true laurel Maryland clean clean and jerk	0.1213
713	bt_bing_arabic	Chesapeake Bay Maryland Clean	0.1163
713	bt_bing_chinese_simplified	Chesapeake Bay Maryland Clean	0.1163
713	bt_bing_french	Chesapeake Bay Maryland clean	0.1163
713	bt_bing_german	Chesapeake Bay Maryland clean	0.1163
713	bt_bing_malay	Chesapeake Bay Maryland clean	0.1163
713	bt_bing_persian	Chesapeake Maryland Bay Clean	0.1163
713	bt_bing_russian	Chesapeake Bay Maryland is clean	0.1163
713	bt_bing_tamil	Chesapeake Bay Maryland Cleaning	0.1163
713	bt_nllb_arabic	Chesapeake Bay Maryland is clean	0.1163
713	bt_nllb_chinese_yue	Chesapeake Bay is clean in Maryland	0.1163
713	bt_nllb_french	Chesapeake Bay Maryland clean	0.1163
713	bt_nllb_german	Chesapeake Bay Maryland clean	0.1163
713	bt_nllb_korean	Chesapeake Bay Maryland is clean	0.1163
713	bt_nllb_malay	Chesapeake Bay Maryland is clean	0.1163
713	bt_nllb_russian	The clean Chesapeake Bay of Maryland	0.1163
713	bt_nllb_swahili	Chesapeake Bay Maryland clean	0.1163
713	conceptluster.topn5.3.qld	chesapeake bay maryland clean	0.1163
713	stem.krovetz	chesapeake bay maryland clean	0.1163
713	stem.lovins	chesapeak bay maryland clean	0.1163
713	stem.porter	chesapeak bai maryland clean	0.1163
713	stem.porter2	chesapeak bay maryland clean	0.1163
713	stem.sstemmer	chesapeake bay maryland clean	0.1163
713	thesaurus.topn3	chesapeake bay maryland clean	0.1163
713	thesaurus.topn3.replace	chesapeake bay maryland clean	0.1163
714	-1	License restrictions older drivers	0.0787
714	docluster.topn10.3.qld	license restrictions older drivers renew driver restrict licens	0.1136
714	relevancefeedback.topn10.qld	license restrictions older drivers renew licens driver restrict	0.1136
714	rm3.topn10.10.0.5.qld	license restrictions older drivers driver renew licens	0.0956
714	tagmee.topn3	license restrictions older drivers License Regulation Driver s license	0.0797
714	conceptluster.topn5.3.qld	license restrictions older drivers regulation driver s license	0.0792
714	bt_bing_arabic	Older drivers license restrictions	0.0787
714	bt_bing_persian	Restrictions on older drivers licenses	0.0787
714	bt_bing_russian	Licensing Restrictions for Older Drivers	0.0787
714	bt_bing_tamil	License Restrictions Older Drivers	0.0787
714	bt_nllb_arabic	The restrictions on older drivers licenses	0.0787
714	bt_nllb_persian	Restrictions on older drivers licenses	0.0787
714	stem.sstemmer	license restriction older driver	0.0787
714	thesaurus.topn3	license restrictions older drivers	0.0787
714	thesaurus.topn3.replace	license restrictions older drivers	0.0787
715	-1	Schizophrenia drugs	0.0574
715	docluster.topn10.3.qld	schizophrenia drugs patient	0.1488
715	sensedisambiguation	Schizophrenia drugs drug	0.101
715	rm3.topn10.10.0.5.qld	schizophrenia drugs older drug patient	0.0709
715	bt_bing_malay	Schizophrenia drugs	0.0574
715	bt_bing_persian	Schizophrenia Drugs	0.0574
715	bt_nllb_chinese_yue	Schizophrenia drugs	0.0574
715	bt_nllb_french	Drugs for schizophrenia	0.0574
715	bt_nllb_persian	The schizophrenia drugs	0.0574
715	sensedisambiguation.replace	schizophrenia drug	0.0574
715	stem.krovetz	schizophrenia drug	0.0574
715	stem.porter	schizophrenia drug	0.0574
715	stem.porter2	schizophrenia drug	0.0574
715	stem.sstemmer	schizophrenia drug	0.0574
715	thesaurus.topn3	schizophrenia drugs	0.0574
715	thesaurus.topn3.replace	schizophrenia drugs	0.0574
716	-1	Spammer arrest sue	0.0541
716	bt_bing_arabic	Lawsuit against the arrest of spammers	0.1726
716	bt_bing_german	Spammer Arrest Lawsuit	0.1645
716	bt_bing_russian	Spammer Arrest Lawsuit	0.1645
716	bt_nllb_german	Spammer arrest lawsuit	0.1645
716	bt_nllb_korean	Spammers arresting lawsuit	0.1645
716	bt_bing_tamil	Spammer Arrest Case	0.1295
716	bt_nllb_tamil	The case of the arrest of the spammers	0.1295
716	conceptluster.topn5.3.qld	spammer arrest sue arrest lawsuit spamming	0.1248
716	tagmee.topn3	spammer arrest sue Spamming Arrest Lawsuit	0.1248
716	bt_bing_chinese_simplified	Spammers are arrested and prosecuted	0.1238
716	bt_nllb_swahili	Spammer arrested trial	0.1069
716	bt_bing_french	Arrest of a spammer	0.0843
716	bt_bing_persian	Spammer Arrest Complaint	0.0842
716	tagmee.topn3.replace	Spamming Arrest Lawsuit	0.0694
716	bt_nllb_chinese_yue	Arrest and prosecution of spam	0.0605
716	bt_bing_korean	Arrest and sue spammers	0.0541
716	bt_bing_swahili	Spammer sue arrest	0.0541
716	stem.porter	spammer arrest sue	0.0541
716	stem.porter2	spammer arrest sue	0.0541
716	stem.sstemmer	spammer arrest sue	0.0541
716	thesaurus.topn3	spammer arrest sue	0.0541
716	thesaurus.topn3.replace	spammer arrest sue	0.0541
717	-1	Gifted talented student programs	0.0881
717	termluster.topn5.3.qld	gifted talented student programs academ curriculum develop student school requir perform school talent texa teacher state	0.1259
717	conceptluster.topn5.3.qld	gifted talented student programs student gifted education master business administration	0.1133
717	tagmee.topn3	gifted talented student programs Gifted education Student Master of Business Administration	0.1133
717	relevancefeedback.topn10.qld	gifted talented student programs gift g	0.1115
717	bt_bing_german	Programs for Gifted Talents	0.0978
717	word2vec.topn3	gifted talented student programs talented skilled gifted skilled multi talented teacher programmes	0.0963
717	docluster.topn10.3.qld	gifted talented student programs gift	0.0928
717	rm3.topn10.10.0.5.qld	gifted talented student programs gift	0.0928
717	bt_bing_french	Programs for Gifted and Talented Students	0.0881
717	bt_bing_russian	Programs for Gifted Talented Students	0.0881
717	bt_bing_tamil	Gifting Talented Student Programs	0.0881
717	stem.krovetz	gifted talented student program	0.0881
717	stem.porter	gift talent student program	0.0881
717	stem.porter2	gift talent student program	0.0881
717	stem.sstemmer	gifted talented student program	0.0881
717	thesaurus.topn3	gifted talented student programs	0.0881
717	thesaurus.topn3.replace	gifted talented student programs	0.0881
718	-1	Controlling acid rain	0.1068
718	bt_bing_arabic	Acid rain control	0.1068
718	bt_bing_chinese_simplified	Control acid rain	0.1068
718	bt_bing_french	Acid rain control	0.1068
718	bt_bing_german	Acid rain control	0.1068
718	bt_bing_korean	Acid rain control	0.1068
718	bt_bing_malay	Controlling acid rain	0.1068
718	bt_bing_persian	Acid rain control	0.1068
718	bt_bing_russian	Acid rain control	0.1068
718	bt_bing_swahili	Controlling acid rain	0.1068
718	bt_bing_tamil	Control of acid rain	0.1068
718	bt_nllb_arabic	Control of acid rain	0.1068
718	bt_nllb_chinese_yue	Control the acid rain	0.1068
718	bt_nllb_french	Control of acid rain	0.1068
718	bt_nllb_german	Control of acid rain	0.1068
718	bt_nllb_persian	Acid rain control	0.1068
718	bt_nllb_russian	Control of acid rain	0.1068
718	bt_nllb_swahili	Control of acid rain	0.1068
718	stem.krovetz	control acid rain	0.1068
718	stem.paicehusk	control acid rain	0.1068
718	stem.porter	control acid rain	0.1068
718	stem.porter2	control acid rain	0.1068
718	stem.sstemmer	controlling acid rain	0.1068
718	thesaurus.topn3	controlling acid rain	0.1068
718	thesaurus.topn3.replace	controlling acid rain	0.1068
719	-1	Cruise ship damage sea life	0.0176
719	bt_bing_arabic	Cruise ship damaging marine life	0.0508
719	bt_bing_french	Cruise ship damages marine life	0.0508
719	bt_bing_german	Cruise ship damages marine life	0.0508
719	bt_bing_korean	Cruise ship damage marine life	0.0508
719	bt_bing_malay	Cruise ships damage marine life	0.0508
719	bt_bing_persian	Cruise ship damages marine life	0.0508
719	bt_bing_russian	Cruise Ship Damages Marine Life	0.0508
719	bt_nllb_chinese_yue	Cruising ships are damaging marine life	0.0508
719	bt_nllb_french	Cruise ships are damaging marine life	0.0508
719	bt_nllb_korean	The damage to marine life on cruise ships	0.0508
719	bt_nllb_malay	Damage to the marine life cruise ship	0.0508
719	bt_nllb_persian	Cruise ships are damaging marine life	0.0508
719	bt_nllb_russian	Damage to marine life on cruise ships	0.0508
719	glove.topn3	cruise ship damage sea life ship vessel caused ocean waters lives even	0.0349
719	wiki.topn3	cruise ship damage sea life cruisline cruise ship templates holland america line cruise ship plankton oceanography ocean current marine biology	0.0334
719	bt_nllb_german	Damage to marine structures of cruise ships	0.0299
719	tagmee.topn3	cruise ship damage sea life Cruise ship Marine biology	0.0258
719	anchor.topn3	cruise ship damage sea life kommuna cunnari communa normalhöhennul trsa vega apicomplexan kdblife nánjīng small	0.0239
719	wiki.topn3.replace	cruisline cruise ship templates holland america line cruise ship plankton oceanography ocean current marine biology	0.0227
719	word2vec.topn3	cruise ship damage sea life small ship vessel warship damange harm ocean lives life life	0.0209
719	sensedisambiguation	Cruise ship damage wrong sea life liveliness	0.0182
719	stem.krovetz	cruise ship damage sea life	0.0176
719	stem.sstemmer	cruise ship damage sea life	0.0176
719	thesaurus.topn3	cruise ship damage sea life	0.0176
719	thesaurus.topn3.replace	cruise ship damage sea life	0.0176
720	-1	Federal welfare reform	0.0517
720	docluster.topn10.3.qld	federal welfare reform welfar state	0.067
720	rm3.topn10.10.0.5.bm25	federal welfare reform state welfar	0.067
720	bt_bing_arabic	Federal welfare reform	0.0517
720	bt_bing_korean	Federal Welfare Reform	0.0517
720	bt_bing_malay	Federal welfare reform	0.0517
720	bt_bing_persian	Federal welfare reform	0.0517
720	bt_bing_russian	Federal Welfare Reform	0.0517
720	bt_bing_swahili	Federal welfare reform	0.0517
720	bt_bing_tamil	Federal welfare reform	0.0517
720	bt_nllb_arabic	Federal welfare reform	0.0517
720	bt_nllb_chinese_yue	Federal welfare reform	0.0517
720	bt_nllb_french	Federal welfare reform	0.0517
720	bt_nllb_german	Federal welfare reform	0.0517
720	bt_nllb_korean	Federal welfare reforms	0.0517
720	bt_nllb_malay	Federal Welfare Reform	0.0517
720	bt_nllb_persian	Federal welfare reforms	0.0517
720	bt_nllb_swahili	Reforms to federal welfare	0.0517
720	bt_nllb_tamil	Federal welfare reform	0.0517
720	conceptluster.topn5.3.qld	federal welfare reform federalism welfare reform	0.0517
720	stem.krovetz	federal welfare reform	0.0517
720	stem.lovins	feder welfar reform	0.0517
720	stem.porter	feder welfar reform	0.0517
720	stem.porter2	feder welfar reform	0.0517
720	stem.sstemmer	federal welfare reform	0.0517
720	tagmee.topn3	federal welfare reform Federalism Welfare reform	0.0517
720	tagmee.topn3.replace	Federalism Welfare reform	0.0517
720	thesaurus.topn3	federal welfare reform	0.0517
720	thesaurus.topn3.replace	federal welfare reform	0.0517
721	-1	Census data applications	0.0056
721	bt_bing_swahili	Use of census data	0.0241
721	bt_nllb_russian	Applications for the population census data	0.0116
721	termluster.topn5.3.qld	census data applications area counti number ani total	0.0058
721	bt_bing_arabic	Census Data Applications	0.0056
721	bt_bing_french	Applications of Census Data	0.0056
721	bt_bing_german	Census Data Applications	0.0056
721	bt_bing_korean	Census Data Application	0.0056
721	bt_bing_malay	Census data application	0.0056
721	bt_bing_persian	Census Data Applications	0.0056
721	bt_bing_russian	Census Data Applications	0.0056
721	bt_bing_tamil	Census Data Applications	0.0056
721	bt_nllb_french	Applications of census data	0.0056
721	bt_nllb_german	Applications for census data	0.0056
721	bt_nllb_tamil	Applications for census data	0.0056
721	sensedisambiguation.replace	census data application	0.0056
721	stem.krovetz	census data application	0.0056
721	stem.porter	censu data applic	0.0056
721	stem.porter2	census data applic	0.0056
721	stem.sstemmer	census data application	0.0056
721	thesaurus.topn3	census data applications	0.0056
721	thesaurus.topn3.replace	census data applications	0.0056
722	-1	Iran terrorism	0.1881
722	conceptluster.topn5.3.qld	iran terrorism iran state sponsored terrorism	0.233
722	tagmee.topn3	iran terrorism Iran and state sponsored terrorism	0.233
722	word2vec.topn3	iran terrorism iranian Iran iran terrorist	0.2172
722	wiki.topn3	iran terrorism terrorism iran quds force al jazeera controversies criticism iran state sponsored terrorism	0.2132
722	bt_bing_french	Terrorism in Iran	0.1881
722	bt_bing_german	Terrorism in Iran	0.1881
722	bt_bing_persian	Iran Terrorism	0.1881
722	bt_bing_russian	Terrorism in Iran	0.1881
722	bt_bing_tamil	Iran terrorism	0.1881
