qid	order	query	bm25.map
705	-1	Iraq foreign debt reduction	0.1226
705	tagmee.topn3	iraq foreign debt reduction Iraq External debt Debt	0.2779
705	tagmee.topn3.replace	Iraq External debt Debt	0.2512
705	stem.trunc5	iraq forei debt reduc	0.2441
705	rm3.topn10.10.0.5.bm25	iraq foreign debt reduction develop we	0.1834
705	termluster.topn5.3.qld	iraq foreign debt reduction debt depart state depart iraq state unit state servic	0.1759
705	stem.trunc4	iraq fore debt redu	0.1632
705	conceptluster.topn5.3.qld	iraq foreign debt reduction debt external debt	0.1525
705	docluster.topn10.3.qld	iraq foreign debt reduction	0.1226
705	sensedisambiguation	Iraq foreign debt reduction	0.1226
705	sensedisambiguation.replace	iraq foreign debt reduction	0.1226
705	stem.krovetz	iraq foreign debt reduction	0.1226
705	stem.porter	iraq foreign debt reduct	0.1226
705	stem.porter2	iraq foreign debt reduct	0.1226
705	stem.sstemmer	iraq foreign debt reduction	0.1226
705	thesaurus.topn3	iraq foreign debt reduction	0.1226
705	thesaurus.topn3.replace	iraq foreign debt reduction	0.1226
705	stem.lovins	iraq foreign debt reduc	0.1068
705	stem.paicehusk	iraq foreign debt reduc	0.1068
705	relevancefeedback.topn10.qld	iraq foreign debt reduction develop	0.1004
705	rm3.topn10.10.0.5.qld	iraq foreign debt reduction develop	0.1004
705	glove.topn3	iraq foreign debt reduction iraqi baghdad overseas ministry repay reducing	0.0812
705	wiki.topn3	iraq foreign debt reduction iraq mesopotamia syria iraq internal debt portfolio investment fixed investment external debt credit finance collateral finance interest debt	0.0599
705	wordnet.topn3	iraq foreign debt reduction Irak Al Iraq extraneous alien simplification step down	0.0227
705	word2vec.topn3	iraq foreign debt reduction iraq afghanistan iraqi domestic international indebtedness reducing	0.0216
705	glove.topn3.replace	iraqi baghdad overseas ministry repay reducing	0.017
705	word2vec.topn3.replace	iraq afghanistan iraqi domestic international indebtedness reducing	0.0075
705	wiki.topn3.replace	iraq mesopotamia syria iraq internal debt portfolio investment fixed investment external debt credit finance collateral finance interest debt	0.0044
705	anchor.topn3	iraq foreign debt reduction iraq histori syria fortress syria transport s education s tawheed obligation subprim inclosure delan nonreduct frege church organisation fundament	0.0006
705	conceptnet.topn3	iraq foreign debt reduction a country a country in the middle east war other money spending money paying by credit card	0.0001
705	anchor.topn3.replace	iraq histori syria fortress syria transport s education s tawheed obligation subprim inclosure delan nonreduct frege church organisation fundament	0.0
705	bertqe.topn10.bm25	dc mai	0.0
705	bertqe.topn10.qld	unit state gener account offic	0.0
705	conceptnet.topn3.replace	a country a country in the middle east war other money spending money paying by credit card reduction	0.0
705	wordnet.topn3.replace	Republic of Iraq Irak extraneous strange alien debt simplification step down diminution	0.0
706	-1	Controlling type II diabetes	0.025
706	sensedisambiguation.replace	see type two diabetes	0.0438
706	docluster.topn10.3.qld	controlling type ii diabetes diabet	0.0301
706	rm3.topn10.10.0.5.bm25	controlling type ii diabetes diabet	0.0301
706	sensedisambiguation	Controlling see type II two diabetes	0.0277
706	stem.krovetz	control type ii diabetes	0.025
706	stem.porter	control type ii diabet	0.025
706	stem.porter2	control type ii diabet	0.025
706	stem.sstemmer	controlling type ii diabete	0.025
706	thesaurus.topn3	controlling type ii diabetes	0.025
706	thesaurus.topn3.replace	controlling type ii diabetes	0.025
706	relevancefeedback.topn10.qld	controlling type ii diabetes diabet word	0.0209
706	rm3.topn10.10.0.5.qld	controlling type ii diabetes diabet cost	0.0109
706	termluster.topn5.3.qld	controlling type ii diabetes type trial studi control diabet diseas type trial studi	0.0083
706	conceptluster.topn5.3.qld	controlling type ii diabetes diabetes mellitus	0.0075
706	tagmee.topn3	controlling type ii diabetes Diabetes mellitus	0.0075
706	stem.paicehusk	control type iy diabet	0.006
706	glove.topn3	controlling type ii diabetes example iii iv hypertension obesity	0.001
706	wordnet.topn3	controlling type ii diabetes assure contain typewrite eccentric deuce	0.0007
706	wordnet.topn3.replace	ensure moderate manipulate typewrite character case deuce two diabetes	0.0004
706	anchor.topn3	controlling type ii diabetes umbauwagon percent encoding th ii kara ḫardaš nazi bugaš and the events at end of his reign iii	0.0001
706	bertqe.topn10.bm25	assess number us glycat	0.0001
706	conceptnet.topn3	controlling type ii diabetes dominant have a keyboard use a computer use a keyboard two iii polydipsia	0.0001
706	stem.lovins	control typ ii diabes	0.0001
706	stem.trunc4	cont type ii diab	0.0001
706	stem.trunc5	contr type ii diabe	0.0001
706	anchor.topn3.replace	controlling umbauwagon percent encoding th ii kara ḫardaš nazi bugaš and the events at end of his reign iii diabetes	0.0
706	bertqe.topn10.qld	evid report technolog assess number	0.0
706	conceptnet.topn3.replace	dominant have a keyboard use a computer use a keyboard two iii polydipsia	0.0
706	glove.topn3.replace	controlling example iii iv hypertension obesity	0.0
706	tagmee.topn3.replace	Diabetes mellitus	0.0
706	wiki.topn3	controlling type ii diabetes lymphoma noninfective enteritis colitis cirrhosis diabetes mellitus	0.0
706	wiki.topn3.replace	lymphoma noninfective enteritis colitis cirrhosis diabetes mellitus	0.0
706	word2vec.topn3	controlling type ii diabetes regulating kind iii iv vii	0.0
706	word2vec.topn3.replace	regulating kind iii iv vii diabetes	0.0
707	-1	Aspirin cancer prevention	0.1885
707	termluster.topn5.3.qld	aspirin cancer prevention cancer colon effect aspirin colon effect studi screen risk	0.3019
707	conceptluster.topn5.3.qld	aspirin cancer prevention cancer cancer prevention	0.2383
707	tagmee.topn3.replace	Aspirin Cancer Cancer prevention	0.2026
707	tagmee.topn3	aspirin cancer prevention Aspirin Cancer Cancer prevention	0.1947
707	docluster.topn10.3.qld	aspirin cancer prevention	0.1885
707	rm3.topn10.10.0.5.qld	aspirin cancer prevention	0.1885
707	sensedisambiguation	Aspirin cancer prevention	0.1885
707	sensedisambiguation.replace	aspirin cancer prevention	0.1885
707	stem.krovetz	aspirin cancer prevention	0.1885
707	stem.porter	aspirin cancer prevent	0.1885
707	stem.porter2	aspirin cancer prevent	0.1885
707	stem.sstemmer	aspirin cancer prevention	0.1885
707	thesaurus.topn3	aspirin cancer prevention	0.1885
707	thesaurus.topn3.replace	aspirin cancer prevention	0.1885
707	relevancefeedback.topn10.qld	aspirin cancer prevention claim	0.1662
707	rm3.topn10.10.0.5.bm25	aspirin cancer prevention i	0.1361
707	stem.lovins	aspirin cancer prevens	0.1178
707	wiki.topn3	aspirin cancer prevention antiplatelet drugs salicylates nausea aspirin types neoplasia types cancer oncology cancer cancer prevention	0.0315
707	wordnet.topn3	aspirin cancer prevention Bayer St Joseph malignant neoplastic disease bar	0.0202
707	anchor.topn3	aspirin cancer prevention extrusion hydrostat filter modif multi antimicrobi institute upmc insulinoma cancercent	0.0143
707	bertqe.topn10.qld	known risk factor colorect cancer	0.0135
707	glove.topn3	aspirin cancer prevention ibuprofen medications prostate breast combating cdc	0.0105
707	wiki.topn3.replace	antiplatelet drugs salicylates nausea aspirin types neoplasia types cancer oncology cancer cancer prevention	0.0075
707	wordnet.topn3.replace	acetylsalicylic acid St Joseph genus Cancer Cancer the Crab bar	0.0052
707	word2vec.topn3	aspirin cancer prevention ibuprofen paracetamol leukemia lymphoma	0.0029
707	conceptnet.topn3	aspirin cancer prevention a medicine cabinet smoking a disease cigarette smoking suppression	0.0007
707	glove.topn3.replace	ibuprofen medications prostate breast combating cdc	0.0004
707	anchor.topn3.replace	extrusion hydrostat filter modif multi antimicrobi institute upmc insulinoma cancercent prevention	0.0
707	bertqe.topn10.bm25	health care financ wisconsin depart	0.0
707	conceptnet.topn3.replace	a medicine cabinet smoking a disease cigarette smoking suppression	0.0
707	stem.paicehusk	aspirin cant prev	0.0
707	stem.trunc4	aspi canc prev	0.0
707	stem.trunc5	aspir cance preve	0.0
707	word2vec.topn3.replace	ibuprofen paracetamol leukemia lymphoma prevention	0.0
708	-1	Decorative slate sources	0.1026
708	relevancefeedback.topn10.qld	decorative slate sources stone roof	0.1226
708	docluster.topn10.3.qld	decorative slate sources	0.1026
708	stem.krovetz	decorative slate source	0.1026
708	stem.porter	decor slate sourc	0.1026
708	stem.porter2	decor slate sourc	0.1026
708	stem.sstemmer	decorative slate source	0.1026
708	stem.trunc5	decor slate sourc	0.1026
708	thesaurus.topn3	decorative slate sources	0.1026
708	thesaurus.topn3.replace	decorative slate sources	0.1026
708	anchor.topn3	decorative slate sources wirren nusstort	0.0929
708	word2vec.topn3	decorative slate sources ornamental limestone souces references	0.0881
708	termluster.topn5.3.qld	decorative slate sources centuri color due	0.0719
708	rm3.topn10.10.0.5.bm25	decorative slate sources roof	0.0605
708	rm3.topn10.10.0.5.qld	decorative slate sources roof	0.0605
708	conceptluster.topn5.3.qld	decorative slate sources ornament art slate	0.0465
708	tagmee.topn3	decorative slate sources Ornament art Slate	0.0465
708	conceptnet.topn3	decorative slate sources spatial unmasking	0.0445
708	sensedisambiguation	Decorative cosmetic slate sources source	0.0345
708	conceptnet.topn3.replace	decorative slate spatial unmasking	0.016
708	bertqe.topn10.qld	research replac histor roof materi	0.0094
708	sensedisambiguation.replace	cosmetic slate source	0.0054
708	wordnet.topn3	decorative slate sources cosmetic ornamental ticket reference generator	0.001
708	wiki.topn3	decorative slate sources proportion architecture history decorativarts template history architecture ornament art bay architecture politics san francisco bay area defunct american political movements slate	0.0008
708	bertqe.topn10.bm25	repair replac histor research replac	0.0006
708	tagmee.topn3.replace	Ornament art Slate	0.0005
708	stem.lovins	decor sl sourc	0.0002
708	anchor.topn3.replace	decorative wirren nusstort sources	0.0
708	glove.topn3	decorative slate sources ornamental ornament http www nwguild org according	0.0
708	glove.topn3.replace	ornamental ornament http www nwguild org according	0.0
708	stem.paicehusk	dec slat sourc	0.0
708	stem.trunc4	deco slat sour	0.0
708	wiki.topn3.replace	proportion architecture history decorativarts template history architecture ornament art bay architecture politics san francisco bay area defunct american political movements slate	0.0
708	word2vec.topn3.replace	ornamental limestone souces references	0.0
708	wordnet.topn3.replace	ornamental cosmetic ticket informant reservoir seed	0.0
709	-1	Horse racing jockey weight	0.6481
709	docluster.topn10.3.qld	horse racing jockey weight shall race	0.6746
709	relevancefeedback.topn10.qld	horse racing jockey weight race hors shall	0.6631
709	rm3.topn10.10.0.5.bm25	horse racing jockey weight race hors shall	0.6631
709	rm3.topn10.10.0.5.qld	horse racing jockey weight hors race shall	0.6631
709	sensedisambiguation	Horse sawhorse racing rush jockey weight weight unit	0.6584
709	stem.krovetz	horse racing jockey weight	0.6481
709	stem.sstemmer	horse racing jockey weight	0.6481
709	thesaurus.topn3	horse racing jockey weight	0.6481
709	thesaurus.topn3.replace	horse racing jockey weight	0.6481
709	conceptluster.topn5.3.qld	horse racing jockey weight jockey	0.6166
709	stem.porter	hors race jockei weight	0.6112
709	stem.porter2	hors race jockey weight	0.6112
709	anchor.topn3	horse racing jockey weight samaraa general virginia al diwaniya morabilla eroticid lungitz kheawcha oum sa nanwai jockey weight maximum ccir high molecular	0.5978
709	tagmee.topn3	horse racing jockey weight Horse racing Jockey	0.5949
709	conceptnet.topn3	horse racing jockey weight animal riding a bicycle rider measurement mass scale	0.495
709	wordnet.topn3	horse racing jockey weight gymnastic horse sawbuck buck hotfoot rush along belt along chicane screw shaft angle burden system of weights	0.4759
709	termluster.topn5.3.qld	horse racing jockey weight without win whip without win whip ani anoth assign	0.4477
709	tagmee.topn3.replace	Horse racing Jockey	0.4403
709	wiki.topn3	horse racing jockey weight sports betting horse racing jockey horse racing jockeys horstrainer horse trainers jockey	0.4377
709	stem.paicehusk	hors rac jockey weight	0.4166
709	sensedisambiguation.replace	sawhorse rush jockey weight unit	0.3731
709	word2vec.topn3	horse racing jockey weight pony racers racer weight	0.3697
709	wiki.topn3.replace	sports betting horse racing jockey horse racing jockeys horstrainer horse trainers jockey	0.2982
709	glove.topn3	horse racing jockey weight rode racers racer rode load	0.1635
709	stem.trunc5	horse racin jocke weigh	0.1158
709	anchor.topn3.replace	samaraa general virginia al diwaniya morabilla eroticid lungitz kheawcha oum sa nanwai jockey weight maximum ccir high molecular	0.0032
709	conceptnet.topn3.replace	animal riding horse a bicycle rider measurement mass scale	0.0013
709	word2vec.topn3.replace	pony racers racer jockey weight	0.0013
709	bertqe.topn10.bm25	word term when us regul	0.0
709	bertqe.topn10.qld	have follow mean unless context	0.0
709	glove.topn3.replace	rode racers racer rode load	0.0
709	stem.lovins	hors rac jocke weight	0.0
709	stem.trunc4	hors raci jock weig	0.0
709	wordnet.topn3.replace	buck Equus caballus hie belt along pelt along chouse cheat screw weight unit system of weights slant	0.0
710	-1	Prostate cancer treatments	0.2122
710	stem.krovetz	prostate cancer treatment	0.2122
710	stem.porter	prostat cancer treatment	0.2122
710	stem.porter2	prostat cancer treatment	0.2122
710	stem.sstemmer	prostate cancer treatment	0.2122
710	thesaurus.topn3	prostate cancer treatments	0.2122
710	thesaurus.topn3.replace	prostate cancer treatments	0.2122
710	docluster.topn10.3.qld	prostate cancer treatments prostat	0.2076
710	relevancefeedback.topn10.qld	prostate cancer treatments prostat	0.2076
710	rm3.topn10.10.0.5.bm25	prostate cancer treatments prostat	0.2076
710	rm3.topn10.10.0.5.qld	prostate cancer treatments prostat	0.2076
710	conceptluster.topn5.3.qld	prostate cancer treatments management cancer	0.1605
710	tagmee.topn3	prostate cancer treatments Prostate cancer Management of cancer	0.1578
710	sensedisambiguation	Prostate prostate gland cancer treatments treatment	0.1315
710	sensedisambiguation.replace	prostate gland cancer treatment	0.0986
710	wordnet.topn3.replace	prostate gland genus Cancer Cancer the Crab discourse handling intervention	0.0652
710	wordnet.topn3	prostate cancer treatments prostate gland malignant neoplastic disease handling discussion discourse	0.0412
710	tagmee.topn3.replace	Prostate cancer Management of cancer	0.0372
710	anchor.topn3	prostate cancer treatments institute upmc insulinoma cancercent	0.0335
710	termluster.topn5.3.qld	prostate cancer treatments usual urin urethra also area back usual urin urethra	0.0223
710	anchor.topn3.replace	prostate institute upmc insulinoma cancercent treatments	0.0108
710	glove.topn3	prostate cancer treatments cancer pancreatic prostate breast therapies therapy	0.0095
710	stem.lovins	prost cancer treatment	0.0072
710	stem.trunc5	prost cance treat	0.0067
710	word2vec.topn3	prostate cancer treatments testicular leukemia lymphoma therapies	0.0066
710	conceptnet.topn3	prostate cancer treatments prostate gland smoking a disease cigarette smoking medicaid	0.0063
710	wiki.topn3	prostate cancer treatments male genital neoplasia histopathology lymphoma prostate cancer lymphomatoid granulomatosis brentuximab vedotin treatment lung cancer management cancer	0.0029
710	glove.topn3.replace	cancer pancreatic prostate breast therapies therapy	0.0018
710	conceptnet.topn3.replace	prostate gland smoking a disease cigarette smoking medicaid	0.0007
710	word2vec.topn3.replace	testicular leukemia lymphoma therapies	0.0006
710	stem.paicehusk	prost cant tre	0.0003
710	wiki.topn3.replace	male genital neoplasia histopathology lymphoma prostate cancer lymphomatoid granulomatosis brentuximab vedotin treatment lung cancer management cancer	0.0003
710	bertqe.topn10.bm25	skip navig other health topic	0.0
710	bertqe.topn10.qld	health topic b c d	0.0
710	stem.trunc4	pros canc trea	0.0
711	-1	Train station security measures	0.0812
711	relevancefeedback.topn10.qld	train station security measures measur naval amtrak secur transport	0.1707
711	docluster.topn10.3.qld	train station security measures secur	0.1127
711	stem.krovetz	train station security measure	0.0812
711	stem.porter	train station secur measur	0.0812
711	stem.porter2	train station secur measur	0.0812
711	stem.sstemmer	train station security measure	0.0812
711	thesaurus.topn3	train station security measures	0.0812
711	thesaurus.topn3.replace	train station security measures	0.0812
711	rm3.topn10.10.0.5.qld	train station security measures measur transit transport naval amtrak y	0.0544
711	rm3.topn10.10.0.5.bm25	train station security measures transport bart y emerg polic secur transit	0.0533
711	tagmee.topn3	train station security measures Train station Airport security	0.0434
711	sensedisambiguation	Train station security measures standard	0.0339
711	conceptluster.topn5.3.qld	train station security measures airport security	0.0215
711	word2vec.topn3	train station security measures railway secuirty safety initiatives	0.0176
711	glove.topn3	train station security measures bus operated adding ensure steps	0.0115
711	termluster.topn5.3.qld	train station security measures identifi personnel respons establish oper provid work train servic safeti review relat	0.0053
711	tagmee.topn3.replace	Train station Airport security	0.0046
711	sensedisambiguation.replace	train station security standard	0.0023
711	wiki.topn3	train station security measures railway stations east japan railway company west japan railway company train station computer assisted passenger prescreening system shobomb plot richard reid airport security	0.0019
711	wordnet.topn3	train station security measures civilize geartrain cultivate place post security department certificate security measure standard evaluate bill	0.0003
711	anchor.topn3	train station security measures mats cs atc doctors shimoyashiki station bird negeori	0.0
711	anchor.topn3.replace	mats cs atc doctors shimoyashiki station bird negeori security measures	0.0
711	bertqe.topn10.bm25	tnite stai gener account offic	0.0
711	bertqe.topn10.qld	train need secur foreign standard	0.0
711	conceptnet.topn3	train station security measures compete become a scuba diver guard a door with a lock time	0.0
711	conceptnet.topn3.replace	compete become a scuba diver station guard a door with a lock time	0.0
711	glove.topn3.replace	bus operated adding ensure steps	0.0
711	stem.lovins	train stat secur measur	0.0
711	stem.paicehusk	train stat sec meas	0.0
711	stem.trunc4	trai stat secu meas	0.0
711	stem.trunc5	train stati secur measu	0.0
711	wiki.topn3.replace	railway stations east japan railway company west japan railway company train station computer assisted passenger prescreening system shobomb plot richard reid airport security	0.0
711	word2vec.topn3.replace	train railway secuirty safety initiatives	0.0
711	wordnet.topn3.replace	string civilize groom send place post protection security system standard touchstone	0.0
712	-1	Pyramid scheme	0.2062
712	word2vec.topn3	pyramid scheme pyramid like	0.2064
712	conceptluster.topn5.3.qld	pyramid scheme	0.2062
712	docluster.topn10.3.qld	pyramid scheme	0.2062
712	stem.krovetz	pyramid scheme	0.2062
712	stem.porter	pyramid scheme	0.2062
712	stem.porter2	pyramid scheme	0.2062
712	stem.sstemmer	pyramid scheme	0.2062
712	tagmee.topn3	pyramid scheme Pyramid scheme	0.2062
712	tagmee.topn3.replace	Pyramid scheme	0.2062
712	thesaurus.topn3	pyramid scheme	0.2062
712	thesaurus.topn3.replace	pyramid scheme	0.2062
712	relevancefeedback.topn10.qld	pyramid scheme busi	0.2023
712	word2vec.topn3.replace	pyramid like scheme	0.2016
712	termluster.topn5.3.qld	pyramid scheme mai make monei mai make monei	0.1944
712	conceptnet.topn3	pyramid scheme programming language	0.1922
712	wiki.topn3	pyramid scheme shell corporation market manipulation bear raid pyramid scheme	0.1727
712	bertqe.topn10.bm25	pyramid scheme topic what you	0.1664
712	rm3.topn10.10.0.5.bm25	pyramid scheme invest	0.1573
712	rm3.topn10.10.0.5.qld	pyramid scheme invest	0.1573
712	sensedisambiguation	Pyramid scheme system	0.1478
712	glove.topn3	pyramid scheme gigantic scam	0.0973
712	anchor.topn3	pyramid scheme djoserti userkar lamw ffss yīnyáng bas flat for sal	0.0945
712	wiki.topn3.replace	shell corporation market manipulation bear raid pyramid scheme	0.0682
712	wordnet.topn3	pyramid scheme Pyramids of Egypt outline dodging intrigue	0.0488
712	stem.lovins	pyramid schem	0.0035
712	stem.paicehusk	pyramid schem	0.0035
712	conceptnet.topn3.replace	pyramid programming language	0.0032
712	bertqe.topn10.qld	scheme work your behalf attornei	0.0025
712	sensedisambiguation.replace	pyramid system	0.0015
712	wordnet.topn3.replace	Great Pyramid schema connive strategy	0.0001
712	anchor.topn3.replace	djoserti userkar lamw ffss yīnyáng bas flat for sal	0.0
712	glove.topn3.replace	gigantic scam	0.0
712	stem.trunc4	pyra sche	0.0
712	stem.trunc5	pyram schem	0.0
713	-1	Chesapeake Bay Maryland clean	0.1163
713	sensedisambiguation	Chesapeake Bay true laurel Maryland clean clean and jerk	0.1213
713	conceptluster.topn5.3.qld	chesapeake bay maryland clean	0.1163
713	stem.krovetz	chesapeake bay maryland clean	0.1163
713	stem.lovins	chesapeak bay maryland clean	0.1163
713	stem.porter	chesapeak bai maryland clean	0.1163
713	stem.porter2	chesapeak bay maryland clean	0.1163
713	stem.sstemmer	chesapeake bay maryland clean	0.1163
713	thesaurus.topn3	chesapeake bay maryland clean	0.1163
713	thesaurus.topn3.replace	chesapeake bay maryland clean	0.1163
713	relevancefeedback.topn10.qld	chesapeake bay maryland clean http marina bai	0.1003
713	rm3.topn10.10.0.5.bm25	chesapeake bay maryland clean program bai plan water	0.0894
713	tagmee.topn3	chesapeake bay maryland clean Chesapeake Bay Maryland	0.0883
713	wordnet.topn3	chesapeake bay maryland clean bay laurel quest Old Line State Free State clean and jerk uncontaminating fair	0.088
713	rm3.topn10.10.0.5.qld	chesapeake bay maryland clean marina bai island	0.0729
713	docluster.topn10.3.qld	chesapeake bay maryland clean bai http	0.0602
713	anchor.topn3	chesapeake bay maryland clean bay geographi kambuyi båtklubb maryland histori maryland educ arksansa root fungu tyvek geo therm	0.0497
713	termluster.topn5.3.qld	chesapeake bay maryland clean water state restor bai chesapeak commiss	0.0279
713	sensedisambiguation.replace	Chesapeake true laurel maryland clean and jerk	0.0273
713	conceptnet.topn3	chesapeake bay maryland clean virginia native american united states MD a state cloth wash	0.0188
713	tagmee.topn3.replace	Chesapeake Bay Maryland	0.0139
713	glove.topn3	chesapeake bay maryland clean potomac http www co mo md us tampa chesapeake virginia md sure	0.0138
713	stem.paicehusk	chesapeak bay maryland cle	0.0126
713	glove.topn3.replace	potomac http www co mo md us tampa chesapeake virginia md sure	0.0072
713	word2vec.topn3	chesapeake bay maryland clean sarasota virgina spokane estuary kentucky virginia baltimore tidy	0.0051
