qid	order	query	bm25.map
733	-1	Airline overbooking	0.2056
733	bt_nllb_malay	Overbooking of airline tickets	0.264
734	-1	Recycling successes	0.0631
735	-1	Afghan women condition	0.0818
736	-1	location BSE infections	0.1868
737	-1	Enron California energy crisis	0.2734
738	-1	Anthrax hoaxes	0.4188
739	-1	Habitat for Humanity	0.1165
740	-1	regulate assisted living Maryland	0.1754
740	bt_nllb_korean	Assistant living in Maryland	0.1925
741	-1	Artificial Intelligence	0.0091
742	-1	hedge funds fraud protection	0.1473
742	bt_nllb_german	Protection against hedge fund fraud	0.2368
742	bt_nllb_malay	protection against hedge fund fraud	0.2368
742	bt_nllb_persian	Protecting against hedge fund fraud	0.2368
742	bt_nllb_russian	protection against hedge funds fraud	0.2368
742	bt_nllb_swahili	protection against hedge funds fraud	0.2368
743	-1	Freighter ship registration	0.0011
743	bt_nllb_persian	Register of ships	0.037
743	bt_nllb_chinese_yue	The cargo ship is registered	0.0225
743	bt_nllb_french	Register of freight vessels	0.0045
743	bt_nllb_tamil	Freight shipping registration	0.0026
744	-1	Counterfeit ID punishments	0.0007
744	bt_nllb_russian	Penalties for counterfeiting identity card	0.0161
744	bt_nllb_german	Penalties for counterfeit identification	0.0051
744	bt_nllb_arabic	The penalties for a fake identity	0.005
744	bt_nllb_chinese_yue	The punishment for fake ID	0.0026
744	bt_nllb_korean	The punishment for fake ID	0.0026
744	bt_nllb_tamil	The punishment for counterfeiting identifiers	0.0011
745	-1	Doomsday cults	0.2095
746	-1	Outsource job India	0.1881
746	bt_nllb_tamil	Outsourced work India	0.2177
747	-1	Library computer oversight	0.0457
748	-1	Nuclear reactor types	0.2225
749	-1	Puerto Rico state	0.236
750	-1	John Edwards womens issues	0.087
750	bt_nllb_french	John Edwards women s problems	0.1698
751	-1	Scrabble Players	0.2278
752	-1	Dam removal	0.2216
753	-1	bullying prevention programs	0.088
753	bt_nllb_arabic	Prevention of bullying	0.124
753	bt_nllb_tamil	Prevention of bullying	0.124
754	-1	domestic adoption laws	0.0304
755	-1	Scottish Highland Games	0.4151
756	-1	Volcanic Activity	0.0253
756	bt_nllb_swahili	The Activity of the Volcano	0.0274
757	-1	Murals	0.0386
758	-1	Embryonic stem cells	0.1532
759	-1	civil war battle reenactments	0.2895
760	-1	american muslim mosques schools	0.1204
761	-1	Problems of Hmong Immigrants	0.269
762	-1	History of Physicians in America	0.0098
763	-1	Hunting deaths	0.0594
764	-1	Increase mass transit use	0.0391
765	-1	ephedra ma huang deaths	0.1843
765	bt_nllb_chinese_yue	The death of Ephedra Ma Juan	0.2938
766	-1	diamond smuggling	0.2323
766	bt_nllb_malay	The diamond trade	0.2785
767	-1	Pharmacist License requirements	0.136
768	-1	Women in state legislatures	0.079
769	-1	Kroll Associates Employees	0.0021
770	-1	Kyrgyzstan-United States relations	0.179
771	-1	deformed leopard frogs	0.4013
772	-1	flag display rules	0.2227
773	-1	Pennsylvania slot machine gambling	0.4926
773	bt_nllb_russian	Gambling at the Pennsylvania machines	0.8294
773	bt_nllb_french	Pennsylvania slot machines	0.5
774	-1	Causes of Homelessness	0.0452
775	-1	Commercial candy makers	0.0161
776	-1	Magnet schools success	0.1183
777	-1	hybrid alternative fuel cars	0.076
778	-1	golden ratio	0.0981
779	-1	Javelinas range and description	0.2684
780	-1	Arable land	0.0695
781	-1	Squirrel control and protections	0.1243
782	-1	Orange varieties seasons	0.3651
783	-1	school mercury poisoning	0.0181
784	-1	mersenne primes	0.5239
784	bt_nllb_malay	number of mersenne primes	0.6004
785	-1	Ivory-billed woodpecker	0.2308
786	-1	Yew trees	0.1231
787	-1	Sunflower Cultivation	0.2271
788	-1	Reverse mortgages	0.3322
789	-1	abandoned mine reclamation	0.0583
790	-1	women's rights in Saudi Arabia	0.446
790	bt_nllb_chinese_yue	The rights of women in Saudi Arabia	0.4598
791	-1	Gullah geechee language culture	0.3329
792	-1	Social Security means test	0.0896
792	bt_nllb_chinese_yue	Social Security is a test	0.1252
792	bt_nllb_persian	Social Security is a test	0.1252
792	bt_nllb_tamil	Social security testing	0.1252
793	-1	Bagpipe Bands	0.1459
794	-1	pet therapy	0.1475
795	-1	notable cocker spaniels	0.0138
795	bt_nllb_korean	A remarkable Coker Spaniel	0.0935
795	bt_nllb_arabic	Cockroaches are remarkable Spaniels	0.0566
795	bt_nllb_malay	The famous spaniel cocker	0.0285
795	bt_nllb_swahili	The famous cocker Spaniels	0.0285
795	bt_nllb_french	the remarkable cocker Spaniels	0.0267
795	bt_nllb_persian	Notable spaniels	0.0201
796	-1	Blue Grass Music Festival history	0.1438
797	-1	reintroduction of gray wolves	0.2093
797	bt_nllb_russian	Restarting the use of gray wolves	0.2433
797	bt_nllb_persian	The gray wolves	0.2175
798	-1	Massachusetts textile mills	0.1227
798	bt_nllb_arabic	Textile factories in Massachusetts	0.1691
798	bt_nllb_german	Textile factories in Massachusetts	0.1691
798	bt_nllb_korean	Massachusetts textile factory	0.1691
798	bt_nllb_persian	The textile factories of Massachusetts	0.1691
798	bt_nllb_russian	Textile factories in Massachusetts	0.1691
799	-1	Animals in Alzheimer's research	0.0362
799	bt_nllb_chinese_yue	Animals in the Alzheimer s study	0.0924
799	bt_nllb_korean	The animals in the Alzheimer s study	0.0924
799	bt_nllb_russian	Animals in the Alzheimer s disease studies	0.0913
799	bt_nllb_tamil	The animals involved in Alzheimer s disease research	0.0773
800	-1	Ovarian Cancer Treatment	0.0585
801	-1	Kudzu Pueraria lobata	0.1926
802	-1	Volcano eruptions global temperature	0.2885
802	bt_nllb_german	Volcanic eruptions global temperature	0.3657
802	bt_nllb_malay	Global temperature volcanic eruption	0.3657
802	bt_nllb_russian	Volcanic eruptions global temperature	0.3657
802	bt_nllb_arabic	Volcanic eruptions Global warming	0.3491
802	bt_nllb_french	Volcanic eruptions and global warming	0.3491
802	bt_nllb_korean	Volcanic eruptions are global warming	0.3491
802	bt_nllb_tamil	Volcanic eruptions global warming	0.3491
802	bt_nllb_persian	The eruption of a global warming volcano	0.3154
803	-1	May Day	0.0
804	-1	ban on human cloning	0.2399
804	bt_nllb_arabic	Prohibit human cloning	0.2654
804	bt_nllb_french	prohibition on cloning humans	0.2654
804	bt_nllb_german	Prohibition of cloning of humans	0.2654
804	bt_nllb_malay	Prohibition of human cloning	0.2654
805	-1	Identity Theft Passport	0.0839
806	-1	Doctors Without Borders	0.114
807	-1	Sugar tariff-rate quotas	0.3722
807	bt_nllb_french	Tariff quota for sugar	0.3783
808	-1	North Korean Counterfeiting	0.4433
809	-1	wetlands wastewater treatment	0.1823
810	-1	timeshare resales	0.2847
811	-1	handwriting recognition	0.183
812	-1	total knee replacement surgery	0.3697
813	-1	Atlantic Intracoastal Waterway	0.1667
814	-1	Johnstown flood	0.3191
815	-1	Coast Guard rescues	0.0789
815	bt_nllb_korean	Coast Guard rescued him	0.1147
816	-1	USAID assistance to Galapagos	0.7127
816	bt_nllb_korean	USAID support for the Galapagos region	0.7726
816	bt_nllb_chinese_yue	USAID is helping Galapagos	0.7647
816	bt_nllb_russian	USAID s assistance to the Galapagos	0.7455
816	bt_nllb_tamil	USAID assistance to the Galapagos area	0.7214
817	-1	sports stadium naming rights	0.2739
817	bt_nllb_chinese_yue	The naming rights of the stadium	0.3085
817	bt_nllb_swahili	right to the name of the stadium	0.3085
817	bt_nllb_tamil	Naming rights of the stadium	0.3085
818	-1	Chaco Culture National Park	0.1765
818	bt_nllb_malay	The Chaco Cultural Park	0.1858
819	-1	1890 Census	0.0001
820	-1	imported fire ants	0.2784
821	-1	Internet work-at-home scams	0.191
821	bt_nllb_french	Internet scams at work from home	0.2143
822	-1	Custer's Last Stand	0.0266
822	bt_nllb_malay	Custer s last defense	0.1104
822	bt_nllb_russian	Custer s last shot	0.0939
822	bt_nllb_german	Custer s final point of view	0.0441
822	bt_nllb_swahili	Custer s Final Victory	0.0438
823	-1	Continuing care retirement communities	0.1352
824	-1	Civil Air Patrol	0.1047
825	-1	National Guard Involvement in Iraq	0.0143
826	-1	Florida Seminole Indians	0.1275
827	-1	Hidden Markov Modeling HMM	0.1592
827	bt_nllb_chinese_yue	The hidden Malkov simulates HMM	0.2218
827	bt_nllb_korean	HMM hidden maquette modeling	0.2085
827	bt_nllb_persian	The secret modeling of Markov HMM	0.177
827	bt_nllb_swahili	Secret Markov Modeling HMM	0.177
828	-1	secret shoppers	0.1878
829	-1	Spanish Civil War support	0.0688
830	-1	model railroads	0.0316
831	-1	Dulles Airport security	0.2596
832	-1	labor union activity	0.0403
833	-1	Iceland government	0.2555
834	-1	Global positioning system earthquakes	0.1607
835	-1	Big Dig pork	0.0711
836	-1	illegal immigrant wages	0.2128
837	-1	Eskimo History	0.0134
838	-1	urban suburban coyotes	0.2522
838	bt_nllb_russian	urban coyotes	0.436
838	bt_nllb_swahili	urban coyotes	0.436
839	-1	textile dyeing techniques	0.2526
840	-1	Geysers	0.0581
840	bt_nllb_german	Other geysers	0.1555
841	-1	camel North America	0.2392
842	-1	David McCullough	0.0563
842	bt_nllb_persian	I m going to see David McCullough	0.0917
843	-1	Pol Pot	0.2766
844	-1	segmental duplications	0.048
845	-1	New Jersey tomato	0.1689
845	bt_nllb_french	Tomatoes from New Jersey	0.2037
845	bt_nllb_german	Tomatoes from New Jersey	0.2037
845	bt_nllb_russian	Tomatoes from New Jersey	0.2037
846	-1	heredity and obesity	0.0962
847	-1	Portugal World War II	0.1364
847	bt_nllb_chinese_yue	Portugal during the Second World War	0.1755
847	bt_nllb_korean	Portugal during the Second World War	0.1755
847	bt_nllb_persian	Portugal during World War II	0.1555
847	bt_nllb_swahili	Portugal during World War II	0.1555
847	bt_nllb_tamil	Portugal during World War II	0.1555
848	-1	radio station call letters	0.0756
849	-1	Scalable Vector Graphics	0.1384
850	-1	Mississippi River flood	0.0705
