,qid,order,query,qld.ndcg
155,INEX_LD-2009063,wiki.topn3.replace,invasion normandy operation overlord battle caen normandy landings operation neptune normandy landings invasion normandy operation overlord omaha beach normandy landings utah beach invasion normandy,0.3844
156,INEX_LD-2009063,sensedisambiguation,D Day normandy normandie invasion,0.3667
157,INEX_LD-2009063,relevancefeedback.topn10.qld,d day normandy invasion normandi invas book ddai oper airborn bridg utah,0.3665
158,INEX_LD-2009063,conceptluster.topn5.3.bm25,d day normandy invasion invasion normandy normandy landings operation overlord,0.3626
159,INEX_LD-2009063,conceptluster.topn5.3.qld,d day normandy invasion invasion normandy normandy landings operation overlord,0.3626
160,INEX_LD-2009063,tagmee.topn3,d day normandy invasion Normandy landings Operation Overlord Invasion of Normandy,0.3626
161,INEX_LD-2009063,relevancefeedback.topn10.bm25,d day normandy invasion airborn oper normandi utah bridg book ddai gold,0.3625
162,INEX_LD-2009063,tagmee.topn3.replace,Normandy landings Operation Overlord Invasion of Normandy,0.3581
163,INEX_LD-2009063,bt_bing_arabic,D Day Invasion of Normandy,0.327
164,INEX_LD-2009063,bt_bing_german,D Day invasion of Normandy,0.327
165,INEX_LD-2009063,bt_bing_korean,D Day Normandy Invasion,0.327
166,INEX_LD-2009063,bt_bing_malay,The normandy invasion of D Day,0.327
167,INEX_LD-2009063,bt_bing_persian,D Day Normandy Invasion,0.327
168,INEX_LD-2009063,bt_bing_swahili,D Day invasion normandy,0.327
169,INEX_LD-2009063,bt_bing_tamil,D Day Normandy Invasion,0.327
170,INEX_LD-2009063,bt_nllb_arabic,The Normandy invasion on D Day,0.327
171,INEX_LD-2009063,bt_nllb_french,Invasion of Normandy on D Day,0.327
172,INEX_LD-2009063,bt_nllb_german,The invasion of Normandy on D Day,0.327
173,INEX_LD-2009063,bt_nllb_korean,D Day invasion of Normandy,0.327
174,INEX_LD-2009063,bt_nllb_malay,D Day invasion of Normandy,0.327
175,INEX_LD-2009063,bt_nllb_russian,The invasion of Normandy on D Day,0.327
176,INEX_LD-2009063,bt_nllb_swahili,D Day invasion of Normandy,0.327
177,INEX_LD-2009063,conceptnet.topn3,d day normandy invasion,0.327
178,INEX_LD-2009063,conceptnet.topn3.replace,d day normandy invasion,0.327
179,INEX_LD-2009063,docluster.topn10.3.bm25,d day normandy invasion,0.327
180,INEX_LD-2009063,docluster.topn10.3.qld,d day normandy invasion,0.327
181,INEX_LD-2009063,original,D Day normandy invasion,0.327
182,INEX_LD-2009063,rm3.topn10.10.0.5.bm25,D-Day normandy invasion,0.327
183,INEX_LD-2009063,rm3.topn10.10.0.5.qld,D-Day normandy invasion,0.327
184,INEX_LD-2009063,sensedisambiguation.replace,d day normandie invasion,0.327
185,INEX_LD-2009063,stem.krovetz,d day normandy invasion,0.327
186,INEX_LD-2009063,stem.sstemmer,d day normandy invasion,0.327
187,INEX_LD-2009063,termluster.topn5.3.bm25,d day normandy invasion,0.327
188,INEX_LD-2009063,termluster.topn5.3.qld,d day normandy invasion,0.327
189,INEX_LD-2009063,thesaurus.topn3,d day normandy invasion,0.327
190,INEX_LD-2009063,thesaurus.topn3.replace,d day normandy invasion,0.327
191,INEX_LD-2009074,-1,web ranking scoring algorithm,0.5827
192,INEX_LD-2009074,bt_bing_arabic,Web ranking recording algorithm,0.6093
193,INEX_LD-2009074,bt_nllb_french,web ranking algorithm,0.6076
194,INEX_LD-2009074,bt_nllb_korean,Web ranking algorithm,0.6076
195,INEX_LD-2009074,bt_nllb_malay,algorithm for ranking the web,0.6076
196,INEX_LD-2009074,bt_nllb_chinese_yue,The ranking algorithm for websites,0.5923
197,INEX_LD-2009074,bt_bing_french,Web Ranking Scoring Algorithm,0.5827
198,INEX_LD-2009074,bt_bing_german,Web Ranking Scoring Algorithm,0.5827
199,INEX_LD-2009074,bt_bing_korean,Web Rank Scoring Algorithm,0.5827
200,INEX_LD-2009074,bt_bing_persian,Web Ranking Scoring Algorithm,0.5827
201,INEX_LD-2009074,bt_bing_tamil,Web Ranking Score Algorithm,0.5827
202,INEX_LD-2009074,bt_nllb_persian,The algorithm for web ranking scores,0.5827
203,INEX_LD-2009074,bt_nllb_swahili,web ranking scoring algorithm,0.5827
204,INEX_LD-2009074,bt_nllb_tamil,Web ranking score algorithm,0.5827
205,INEX_LD-2009074,docluster.topn10.3.bm25,web ranking scoring algorithm,0.5827
206,INEX_LD-2009074,docluster.topn10.3.qld,web ranking scoring algorithm,0.5827
207,INEX_LD-2009074,original,web ranking scoring algorithm,0.5827
208,INEX_LD-2009074,rm3.topn10.10.0.5.bm25,web ranking scoring algorithm,0.5827
209,INEX_LD-2009074,rm3.topn10.10.0.5.qld,web ranking scoring algorithm,0.5827
210,INEX_LD-2009074,stem.krovetz,web ranking score algorithm,0.5827
211,INEX_LD-2009074,stem.porter,web rank score algorithm,0.5827
212,INEX_LD-2009074,stem.porter2,web rank score algorithm,0.5827
213,INEX_LD-2009074,stem.sstemmer,web ranking scoring algorithm,0.5827
214,INEX_LD-2009074,termluster.topn5.3.bm25,web ranking scoring algorithm,0.5827
215,INEX_LD-2009074,termluster.topn5.3.qld,web ranking scoring algorithm,0.5827
216,INEX_LD-2009074,thesaurus.topn3,web ranking scoring algorithm,0.5827
217,INEX_LD-2009074,thesaurus.topn3.replace,web ranking scoring algorithm,0.5827
218,INEX_LD-2009096,-1,Eiffel,0.6355
219,INEX_LD-2009096,wordnet.topn3,eiffel Alexandre Gustave Eiffel,0.6375
220,INEX_LD-2009096,bt_bing_arabic,Eiffel,0.6355
221,INEX_LD-2009096,bt_bing_chinese_simplified,Eiffel,0.6355
222,INEX_LD-2009096,bt_bing_german,Eiffel,0.6355
223,INEX_LD-2009096,bt_bing_korean,Eiffel,0.6355
224,INEX_LD-2009096,bt_bing_malay,Eiffel,0.6355
225,INEX_LD-2009096,bt_bing_persian,Eiffel,0.6355
226,INEX_LD-2009096,bt_bing_russian,Eiffel,0.6355
227,INEX_LD-2009096,bt_bing_swahili,Eiffel,0.6355
228,INEX_LD-2009096,bt_bing_tamil,Eiffel,0.6355
229,INEX_LD-2009096,bt_nllb_malay,The Eiffel,0.6355
230,INEX_LD-2009096,bt_nllb_russian,The Eiffel,0.6355
231,INEX_LD-2009096,bt_nllb_swahili,Eiffel,0.6355
232,INEX_LD-2009096,conceptluster.topn5.3.bm25,eiffel,0.6355
233,INEX_LD-2009096,conceptluster.topn5.3.qld,eiffel,0.6355
234,INEX_LD-2009096,docluster.topn10.3.bm25,eiffel,0.6355
235,INEX_LD-2009096,docluster.topn10.3.qld,eiffel,0.6355
236,INEX_LD-2009096,original,Eiffel,0.6355
237,INEX_LD-2009096,rm3.topn10.10.0.5.bm25,Eiffel,0.6355
238,INEX_LD-2009096,rm3.topn10.10.0.5.qld,Eiffel,0.6355
239,INEX_LD-2009096,sensedisambiguation,Eiffel,0.6355
240,INEX_LD-2009096,sensedisambiguation.replace,eiffel,0.6355
241,INEX_LD-2009096,stem.krovetz,eiffel,0.6355
242,INEX_LD-2009096,stem.lovins,eiffel,0.6355
243,INEX_LD-2009096,stem.paicehusk,eiffel,0.6355
244,INEX_LD-2009096,stem.porter,eiffel,0.6355
245,INEX_LD-2009096,stem.porter2,eiffel,0.6355
246,INEX_LD-2009096,stem.sstemmer,eiffel,0.6355
247,INEX_LD-2009096,tagmee.topn3,eiffel,0.6355
248,INEX_LD-2009096,termluster.topn5.3.bm25,eiffel,0.6355
249,INEX_LD-2009096,termluster.topn5.3.qld,eiffel,0.6355
250,INEX_LD-2009096,thesaurus.topn3,eiffel,0.6355
251,INEX_LD-2009096,thesaurus.topn3.replace,eiffel,0.6355
252,INEX_LD-2009096,wiki.topn3,eiffel,0.6355
253,INEX_LD-2009111,-1,europe solar power facility,0.2883
254,INEX_LD-2009111,bt_nllb_korean,European solar power plants,0.4551
255,INEX_LD-2009111,bt_nllb_persian,European solar power plants,0.4551
256,INEX_LD-2009111,bt_nllb_russian,European solar power plant,0.4551
257,INEX_LD-2009111,word2vec.topn3.replace,germany european europe photovoltaic non solar power authority facilty,0.4395
258,INEX_LD-2009111,word2vec.topn3,europe solar power facility germany european europe photovoltaic non solar power authority facilty,0.4088
259,INEX_LD-2009111,sensedisambiguation,europe european union solar power world power facility,0.4061
260,INEX_LD-2009111,sensedisambiguation.replace,european union solar world power facility,0.3898
261,INEX_LD-2009111,bt_nllb_tamil,Europe solar powered,0.3406
262,INEX_LD-2009111,tagmee.topn3.replace,Europe Solar power,0.3406
263,INEX_LD-2009111,bt_bing_french,Solar power plant in Europe,0.3287
264,INEX_LD-2009111,bt_bing_german,Solar power plant in Europe,0.3287
265,INEX_LD-2009111,bt_bing_russian,Solar power plant in Europe,0.3287
266,INEX_LD-2009111,bt_nllb_chinese_yue,Solar powered plants in Europe,0.3287
267,INEX_LD-2009111,bt_nllb_german,Europe solar power plant,0.3287
268,INEX_LD-2009111,conceptluster.topn5.3.bm25,europe solar power facility solar power europe,0.3251
269,INEX_LD-2009111,conceptluster.topn5.3.qld,europe solar power facility solar power europe,0.3251
270,INEX_LD-2009111,tagmee.topn3,europe solar power facility Europe Solar power,0.3251
271,INEX_LD-2009111,bt_bing_chinese_simplified,European solar power facilities,0.3223
272,INEX_LD-2009111,bt_nllb_malay,European solar power facilities,0.3223
273,INEX_LD-2009111,wiki.topn3.replace,cultural concepts peninsulas asia europe europe solar energy solar power alternative energy solar power,0.3127
274,INEX_LD-2009111,relevancefeedback.topn10.bm25,europe solar power facility radar univers energi centrosolar advanc,0.3117
275,INEX_LD-2009111,wiki.topn3,europe solar power facility cultural concepts peninsulas asia europe europe solar energy solar power alternative energy solar power,0.3071
276,INEX_LD-2009111,glove.topn3,europe solar power facility european asia photovoltaic geothermal control addition,0.2991
277,INEX_LD-2009111,bt_bing_swahili,European Solar Power Station,0.2894
278,INEX_LD-2009111,conceptnet.topn3,europe solar power facility a kingdom continent a castle sun energy arboretum artifact menagerie,0.2886
279,INEX_LD-2009111,bt_bing_arabic,Solar Power Facility in Europe,0.2883
280,INEX_LD-2009111,bt_bing_tamil,Europe Solar Power Facility,0.2883
281,INEX_LD-2009111,bt_nllb_arabic,Europe solar power facility,0.2883
282,INEX_LD-2009111,docluster.topn10.3.bm25,europe solar power facility,0.2883
283,INEX_LD-2009111,docluster.topn10.3.qld,europe solar power facility,0.2883
284,INEX_LD-2009111,original,europe solar power facility,0.2883
285,INEX_LD-2009111,relevancefeedback.topn10.qld,europe solar power facility,0.2883
286,INEX_LD-2009111,rm3.topn10.10.0.5.bm25,europe solar power facility,0.2883
287,INEX_LD-2009111,rm3.topn10.10.0.5.qld,europe solar power facility,0.2883
288,INEX_LD-2009111,stem.krovetz,europe solar power facility,0.2883
289,INEX_LD-2009111,stem.porter,europ solar power facil,0.2883
290,INEX_LD-2009111,stem.porter2,europ solar power facil,0.2883
291,INEX_LD-2009111,stem.sstemmer,europe solar power facility,0.2883
292,INEX_LD-2009111,stem.trunc5,europ solar power facil,0.2883
293,INEX_LD-2009111,termluster.topn5.3.bm25,europe solar power facility,0.2883
294,INEX_LD-2009111,termluster.topn5.3.qld,europe solar power facility,0.2883
295,INEX_LD-2009111,thesaurus.topn3,europe solar power facility,0.2883
296,INEX_LD-2009111,thesaurus.topn3.replace,europe solar power facility,0.2883
297,INEX_LD-2009115,-1,virtual museums,0.6456
298,INEX_LD-2009115,bt_bing_arabic,Virtual museums,0.6456
299,INEX_LD-2009115,bt_bing_chinese_simplified,Virtual museum,0.6456
300,INEX_LD-2009115,bt_bing_french,Virtual Museums,0.6456
301,INEX_LD-2009115,bt_bing_german,Virtual Museums,0.6456
302,INEX_LD-2009115,bt_bing_korean,Virtual Museum,0.6456
303,INEX_LD-2009115,bt_bing_malay,Virtual museum,0.6456
304,INEX_LD-2009115,bt_bing_persian,Virtual Museums,0.6456
305,INEX_LD-2009115,bt_bing_russian,Virtual Museums,0.6456
306,INEX_LD-2009115,bt_bing_swahili,Virtual museums,0.6456
307,INEX_LD-2009115,bt_bing_tamil,Virtual museums,0.6456
308,INEX_LD-2009115,bt_nllb_arabic,Virtual museums,0.6456
309,INEX_LD-2009115,bt_nllb_chinese_yue,A virtual museum,0.6456
310,INEX_LD-2009115,bt_nllb_french,virtual museums,0.6456
311,INEX_LD-2009115,bt_nllb_german,Virtual museums,0.6456
312,INEX_LD-2009115,bt_nllb_korean,Virtual museum,0.6456
313,INEX_LD-2009115,bt_nllb_persian,Virtual museums,0.6456
314,INEX_LD-2009115,bt_nllb_russian,virtual museums,0.6456
315,INEX_LD-2009115,bt_nllb_swahili,virtual museums,0.6456
316,INEX_LD-2009115,bt_nllb_tamil,Virtual museums,0.6456
317,INEX_LD-2009115,conceptluster.topn5.3.bm25,virtual museums,0.6456
318,INEX_LD-2009115,conceptluster.topn5.3.qld,virtual museums,0.6456
319,INEX_LD-2009115,docluster.topn10.3.bm25,virtual museums,0.6456
320,INEX_LD-2009115,docluster.topn10.3.qld,virtual museums,0.6456
321,INEX_LD-2009115,original,virtual museums,0.6456
322,INEX_LD-2009115,rm3.topn10.10.0.5.bm25,virtual museums,0.6456
323,INEX_LD-2009115,rm3.topn10.10.0.5.qld,virtual museums,0.6456
324,INEX_LD-2009115,sensedisambiguation.replace,virtual museum,0.6456
325,INEX_LD-2009115,stem.krovetz,virtual museum,0.6456
326,INEX_LD-2009115,stem.porter,virtual museum,0.6456
327,INEX_LD-2009115,stem.porter2,virtual museum,0.6456
328,INEX_LD-2009115,stem.sstemmer,virtual museum,0.6456
329,INEX_LD-2009115,tagmee.topn3,virtual museums,0.6456
330,INEX_LD-2009115,termluster.topn5.3.bm25,virtual museums,0.6456
331,INEX_LD-2009115,termluster.topn5.3.qld,virtual museums,0.6456
332,INEX_LD-2009115,thesaurus.topn3,virtual museums,0.6456
333,INEX_LD-2009115,thesaurus.topn3.replace,virtual museums,0.6456
334,INEX_LD-2009115,wiki.topn3,virtual museums,0.6456
335,INEX_LD-2010004,-1,Indian food,0.3536
336,INEX_LD-2010004,bt_bing_arabic,Indian Food,0.3536
337,INEX_LD-2010004,bt_bing_german,Indian food,0.3536
338,INEX_LD-2010004,bt_bing_korean,Indian Food,0.3536
339,INEX_LD-2010004,bt_bing_malay,Indian food,0.3536
340,INEX_LD-2010004,bt_bing_persian,Indian food,0.3536
341,INEX_LD-2010004,bt_bing_swahili,Indian food,0.3536
342,INEX_LD-2010004,bt_bing_tamil,Indian Food,0.3536
343,INEX_LD-2010004,bt_nllb_arabic,Indian food,0.3536
344,INEX_LD-2010004,bt_nllb_chinese_yue,Indian food,0.3536
345,INEX_LD-2010004,bt_nllb_french,Indian food,0.3536
346,INEX_LD-2010004,bt_nllb_german,Indian food,0.3536
347,INEX_LD-2010004,bt_nllb_korean,Indian food,0.3536
348,INEX_LD-2010004,bt_nllb_malay,Indian food,0.3536
349,INEX_LD-2010004,bt_nllb_persian,Indian food,0.3536
350,INEX_LD-2010004,bt_nllb_russian,Indian food,0.3536
351,INEX_LD-2010004,bt_nllb_swahili,Indian Food,0.3536
