,qid,order,query,bm25.ndcg
44,INEX_LD-2009063,tagmee.topn3.replace,Normandy landings Operation Overlord Invasion of Normandy,0.3231
45,INEX_LD-2009063,sensedisambiguation,D Day normandy normandie invasion,0.3092
46,INEX_LD-2009063,word2vec.topn3,d day normandy invasion normandy DDay stalingrad d day stalingrad jutland invading,0.3036
47,INEX_LD-2009063,wordnet.topn3,d day normandy invasion June encroachment intrusion,0.3025
48,INEX_LD-2009074,-1,web ranking scoring algorithm,0.4032
49,INEX_LD-2009074,bt_nllb_chinese_yue,The ranking algorithm for websites,0.5535
50,INEX_LD-2009074,bt_nllb_french,web ranking algorithm,0.5371
51,INEX_LD-2009074,bt_nllb_korean,Web ranking algorithm,0.5371
52,INEX_LD-2009074,bt_nllb_malay,algorithm for ranking the web,0.5371
53,INEX_LD-2009074,stem.lovins,web rank scor algorithm,0.5358
54,INEX_LD-2009074,stem.paicehusk,web rank scor algorithm,0.5358
55,INEX_LD-2009074,bt_bing_arabic,Web ranking recording algorithm,0.5168
56,INEX_LD-2009074,relevancefeedback.topn10.bm25,web ranking scoring algorithm aim browser cluster speech reput engin rank journal bossam certif,0.4061
57,INEX_LD-2009096,-1,Eiffel,0.5578
58,INEX_LD-2009096,wordnet.topn3,eiffel Alexandre Gustave Eiffel,0.5789
59,INEX_LD-2009111,-1,europe solar power facility,0.1792
60,INEX_LD-2009111,sensedisambiguation.replace,european union solar world power facility,0.3624
61,INEX_LD-2009111,word2vec.topn3.replace,germany european europe photovoltaic non solar power authority facilty,0.3313
62,INEX_LD-2009111,sensedisambiguation,europe european union solar power world power facility,0.331
63,INEX_LD-2009111,word2vec.topn3,europe solar power facility germany european europe photovoltaic non solar power authority facilty,0.3188
64,INEX_LD-2009111,bt_nllb_korean,European solar power plants,0.3153
65,INEX_LD-2009111,bt_nllb_persian,European solar power plants,0.3153
66,INEX_LD-2009111,bt_nllb_russian,European solar power plant,0.3153
67,INEX_LD-2009111,bt_bing_chinese_simplified,European solar power facilities,0.2911
68,INEX_LD-2009111,bt_nllb_malay,European solar power facilities,0.2911
69,INEX_LD-2009111,bt_bing_malay,European Solar Energy Facilities,0.2849
70,INEX_LD-2009111,bt_bing_persian,European Solar Energy Facility,0.2849
71,INEX_LD-2009111,bt_bing_french,Solar power plant in Europe,0.2385
72,INEX_LD-2009111,bt_bing_german,Solar power plant in Europe,0.2385
73,INEX_LD-2009111,bt_bing_russian,Solar power plant in Europe,0.2385
74,INEX_LD-2009111,bt_nllb_chinese_yue,Solar powered plants in Europe,0.2385
75,INEX_LD-2009111,bt_nllb_german,Europe solar power plant,0.2385
76,INEX_LD-2009111,conceptnet.topn3,europe solar power facility a kingdom continent a castle sun energy arboretum artifact menagerie,0.2183
77,INEX_LD-2009111,bt_bing_swahili,European Solar Power Station,0.2175
78,INEX_LD-2009111,conceptluster.topn5.3.bm25,europe solar power facility solar power europe,0.2015
79,INEX_LD-2009111,conceptluster.topn5.3.qld,europe solar power facility solar power europe,0.2015
80,INEX_LD-2009111,tagmee.topn3,europe solar power facility Europe Solar power,0.2015
81,INEX_LD-2009111,glove.topn3,europe solar power facility european asia photovoltaic geothermal control addition,0.198
82,INEX_LD-2009111,relevancefeedback.topn10.bm25,europe solar power facility radar univers energi centrosolar advanc,0.1923
83,INEX_LD-2009111,wiki.topn3,europe solar power facility cultural concepts peninsulas asia europe europe solar energy solar power alternative energy solar power,0.184
84,INEX_LD-2009115,-1,virtual museums,0.8029
85,INEX_LD-2010004,-1,Indian food,0.3178
86,INEX_LD-2010014,-1,composer museum,0.2056
87,INEX_LD-2010014,bt_bing_tamil,Music Composer Museum,0.2327
88,INEX_LD-2010019,-1,gallo roman architecture in paris,0.028
89,INEX_LD-2010019,wiki.topn3,gallo roman architecture paris amphitheatrof ththregauls praetorian prefecture gaul roman gaul gallo roman culture outlinof classical architecture frigidarium peristyle ancient roman architecture world heritage sites france rd century bestablishments companions liberation paris,0.4916
90,INEX_LD-2010019,wiki.topn3.replace,amphitheatrof ththregauls praetorian prefecture gaul roman gaul gallo roman culture outlinof classical architecture frigidarium peristyle ancient roman architecture world heritage sites france rd century bestablishments companions liberation paris,0.4856
91,INEX_LD-2010019,tagmee.topn3.replace,Gallo Roman culture Ancient Roman architecture Paris,0.2927
92,INEX_LD-2010019,bt_nllb_chinese_yue,Ancient Roman architecture in Paris,0.2591
93,INEX_LD-2010019,conceptluster.topn5.3.bm25,gallo roman architecture paris paris ancient roman architecture gallo roman culture,0.2588
94,INEX_LD-2010019,conceptluster.topn5.3.qld,gallo roman architecture paris gallo roman culture ancient roman architecture paris,0.2588
95,INEX_LD-2010019,tagmee.topn3,gallo roman architecture paris Gallo Roman culture Ancient Roman architecture Paris,0.2588
96,INEX_LD-2010019,conceptnet.topn3.replace,gallo roman gaulish roman column the Eiffel tower France a cafe,0.1198
97,INEX_LD-2010019,conceptnet.topn3,gallo roman architecture paris gallo roman gaulish column the Eiffel tower France a cafe,0.0996
98,INEX_LD-2010019,wordnet.topn3,gallo roman architecture paris roman print papistical roman letters computer architecture capital of France French capital genus Paris,0.0789
99,INEX_LD-2010019,sensedisambiguation,gallo roman architecture computer architecture in paris,0.0327
100,INEX_LD-2010020,-1,electricity source in France,0.1658
101,INEX_LD-2010020,bt_nllb_tamil,Electricity in France,0.445
102,INEX_LD-2010020,wordnet.topn3,electricity source france electrical energy rootage germ generator Jacques Anatole Francois Thibault French Republic,0.3458
103,INEX_LD-2010020,glove.topn3,electricity source france generators utilities according french paris,0.2298
104,INEX_LD-2010037,-1,social network API,0.4347
105,INEX_LD-2010037,conceptnet.topn3,social network api party,0.4673
106,INEX_LD-2010043,-1,List of films from the surrealist category,0.2715
107,INEX_LD-2010043,conceptluster.topn5.3.bm25,list films surrealist category film surrealist cinema,0.3977
108,INEX_LD-2010043,conceptluster.topn5.3.qld,list films surrealist category film surrealist cinema,0.3977
109,INEX_LD-2010043,tagmee.topn3,list films surrealist category Film Surrealist cinema,0.3977
110,INEX_LD-2010043,tagmee.topn3.replace,Film Surrealist cinema,0.3722
111,INEX_LD-2010043,bt_bing_chinese_simplified,List of films in the surrealist category,0.3444
112,INEX_LD-2010043,bt_bing_french,List of films in the Surrealist category,0.3444
113,INEX_LD-2010043,bt_bing_persian,List of Surrealist films,0.3444
114,INEX_LD-2010043,bt_nllb_arabic,List of films of the Surrealist category,0.3444
115,INEX_LD-2010043,bt_nllb_french,List of films in the Surrealist category,0.3444
116,INEX_LD-2010043,bt_nllb_german,List of films in the Surrealist category,0.3444
117,INEX_LD-2010043,bt_nllb_korean,List of films in the surrealist category,0.3444
118,INEX_LD-2010043,bt_nllb_persian,List of Surrealist films,0.3444
119,INEX_LD-2010043,bt_nllb_tamil,List of Surrealist films,0.3444
120,INEX_LD-2010043,termluster.topn5.3.bm25,list films surrealist category,0.3444
121,INEX_LD-2010043,termluster.topn5.3.qld,list films surrealist category,0.3444
122,INEX_LD-2010043,thesaurus.topn3,list films surrealist category,0.3444
123,INEX_LD-2010043,thesaurus.topn3.replace,list films surrealist category,0.3444
124,INEX_LD-2010043,wiki.topn3,list films surrealist category film art media media formats film french impressionist cinema reversmotion collagfilm surrealist cinema,0.3191
125,INEX_LD-2010057,-1,Einstein Relativity theory,0.5798
126,INEX_LD-2010069,-1,summer flowers,0.0893
127,INEX_LD-2010069,sensedisambiguation,summer flowers flower,0.1046
128,INEX_LD-2010100,-1,house concrete wood,0.1814
129,INEX_LD-2010100,wordnet.topn3.replace,household planetary house home concrete wood,0.2831
130,INEX_LD-2010100,stem.paicehusk,hous concret wood,0.2447
131,INEX_LD-2010100,stem.porter,hous concret wood,0.2447
132,INEX_LD-2010100,stem.porter2,hous concret wood,0.2447
133,INEX_LD-2010100,conceptnet.topn3,house concrete wood home room tree material paper,0.2378
134,INEX_LD-2010100,wiki.topn3,house concrete wood houses residential area building house heterogeneous chemical mixtures concrete composite materials concrete woodworking materials clay biodegradable materials wood,0.2234
135,INEX_LD-2010100,wiki.topn3.replace,houses residential area building house heterogeneous chemical mixtures concrete composite materials concrete woodworking materials clay biodegradable materials wood,0.1982
136,INEX_LD-2010100,conceptnet.topn3.replace,home room concrete tree material paper,0.1937
137,INEX_LD-2010106,-1,organic food advantages disadvantages,0.0
138,INEX_LD-2010106,tagmee.topn3.replace,Organic food,0.4014
139,INEX_LD-2010106,wiki.topn3.replace,organic farming organic movement local food organic food,0.3923
140,INEX_LD-2010106,stem.lovins,organ food advant disadvant,0.2817
141,INEX_LD-2010106,wiki.topn3,organic food advantages disadvantages organic farming organic movement local food organic food,0.2743
142,INEX_LD-2010106,stem.trunc5,organ food advan disad,0.1451
143,INEX_LD-2010106,wordnet.topn3.replace,constitutional organic fertilizer constituent solid food food for thought reward vantage disfavor disfavour,0.1336
144,INEX_LD-2010106,wordnet.topn3,organic food advantages disadvantages constitutive organic fertilizer organic fertiliser food for thought solid food nutrient reward vantage disfavour disfavor,0.0419
145,INEX_LD-2010106,bt_bing_korean,Organ Acid Foods Pros and Cons,0.0373
146,INEX_LD-2010106,bt_nllb_persian,The benefits of organic food,0.0278
147,INEX_LD-2010106,relevancefeedback.topn10.qld,organic food advantages disadvantages cattl swot advantag societi strateg sourc design pesticid oxid metal,0.0268
148,INEX_LD-2010106,anchor.topn3,organic food advantages disadvantages supported ungarinjin brevispirif neophobia food foods cross solfar,0.0252
149,INEX_LD-2010106,bt_nllb_swahili,benefits of organic food loss,0.025
150,INEX_LD-20120111,-1,vietnam war movie,0.4729
151,INEX_LD-20120111,conceptluster.topn5.3.bm25,vietnam war movie vietnam war war film,0.6132
152,INEX_LD-20120111,conceptluster.topn5.3.qld,vietnam war movie war film vietnam war,0.6132
153,INEX_LD-20120111,tagmee.topn3,vietnam war movie Vietnam War War film,0.6132
154,INEX_LD-20120111,sensedisambiguation,vietnam vietnam war war movie,0.5232
155,INEX_LD-20120111,sensedisambiguation.replace,vietnam war war movie,0.5028
156,INEX_LD-20120112,-1,vietnam war facts,0.1296
157,INEX_LD-20120112,tagmee.topn3.replace,Vietnam War,0.2853
158,INEX_LD-20120112,stem.trunc4,viet war fact,0.219
159,INEX_LD-20120112,conceptnet.topn3,vietnam war facts in Asia battle,0.2173
160,INEX_LD-20120112,conceptluster.topn5.3.bm25,vietnam war facts vietnam war,0.2086
161,INEX_LD-20120112,conceptluster.topn5.3.qld,vietnam war facts vietnam war,0.2086
162,INEX_LD-20120112,tagmee.topn3,vietnam war facts Vietnam War,0.2086
163,INEX_LD-20120112,glove.topn3,vietnam war facts laos vietnamese conflict truth,0.1932
164,INEX_LD-20120112,word2vec.topn3,vietnam war facts Veitnam cambodia conflict non facts truths,0.1869
165,INEX_LD-20120112,glove.topn3.replace,laos vietnamese conflict truth,0.143
166,INEX_LD-20120112,sensedisambiguation.replace,vietnam war war fact,0.1369
167,INEX_LD-20120112,bt_nllb_german,Facts from the Vietnam War,0.1363
168,INEX_LD-20120112,wiki.topn3,vietnam war facts wars involving north korea united states army vietnam war laotian civil war vietnam war,0.1303
169,INEX_LD-20120121,-1,vietnam food recipes,0.1789
170,INEX_LD-20120121,conceptnet.topn3,vietnam food recipes in Asia cake plate rice found in cookbooks passed from generation to generation,0.3406
171,INEX_LD-20120121,relevancefeedback.topn10.qld,vietnam food recipes joei cook recip icarli carrot raw vietnames bánh,0.2709
172,INEX_LD-20120121,bt_bing_chinese_simplified,Vietnamese food recipes,0.2244
173,INEX_LD-20120121,bt_bing_french,Vietnamese Food Recipes,0.2244
174,INEX_LD-20120121,bt_bing_german,Recipes for Vietnamese food,0.2244
175,INEX_LD-20120121,bt_bing_korean,Vietnamese Food Recipes,0.2244
176,INEX_LD-20120121,bt_bing_malay,Vietnamese food recipes,0.2244
177,INEX_LD-20120121,bt_bing_persian,Vietnamese Food Recipes,0.2244
178,INEX_LD-20120121,bt_bing_swahili,Vietnamese food recipes,0.2244
179,INEX_LD-20120121,bt_nllb_chinese_yue,The Vietnamese food recipe,0.2244
180,INEX_LD-20120121,bt_nllb_french,Vietnamese food recipes,0.2244
181,INEX_LD-20120121,bt_nllb_malay,Vietnamese food recipes,0.2244
182,INEX_LD-20120121,bt_nllb_persian,Vietnamese food recipes,0.2244
183,INEX_LD-20120121,bt_nllb_swahili,Vietnamese food recipes,0.2244
184,INEX_LD-20120121,bt_bing_russian,Vietnamese Cuisine Recipes,0.194
185,INEX_LD-20120121,bt_nllb_arabic,Vietnamese recipes,0.1853
186,INEX_LD-20120121,bt_nllb_german,Vietnamese recipes,0.1853
187,INEX_LD-20120121,bt_nllb_russian,Vietnamese recipes,0.1853
188,INEX_LD-20120122,-1,vietnamese food blog,0.2857
189,INEX_LD-20120131,-1,vietnam travel national park,0.0989
190,INEX_LD-20120131,conceptluster.topn5.3.bm25,vietnam travel national park vietnam national park tourism,0.2123
191,INEX_LD-20120131,conceptluster.topn5.3.qld,vietnam travel national park vietnam tourism national park,0.2123
192,INEX_LD-20120131,tagmee.topn3,vietnam travel national park Vietnam Tourism National park,0.2123
193,INEX_LD-20120131,bt_nllb_arabic,Vietnamese national park,0.1914
194,INEX_LD-20120131,bt_nllb_french,Vietnamese national park,0.1914
195,INEX_LD-20120131,bt_bing_persian,Vietnam National Park Trip,0.1516
196,INEX_LD-20120131,bt_nllb_malay,Vietnamese Travel National Park,0.1376
197,INEX_LD-20120131,bt_nllb_chinese_yue,Vietnamese National Park for tourism,0.1032
198,INEX_LD-20120132,-1,vietnam travel airports,0.4023
199,INEX_LD-20120132,bt_bing_swahili,Airports in Vietnam,0.8669
200,INEX_LD-20120132,bt_nllb_persian,Airports in Vietnam,0.8669
201,INEX_LD-20120132,bt_nllb_russian,Airports of Vietnam,0.8669
202,INEX_LD-20120132,bt_nllb_swahili,Airports in Vietnam,0.8669
203,INEX_LD-20120132,bt_nllb_tamil,Airports in Vietnam,0.8669
204,INEX_LD-20120132,bt_nllb_chinese_yue,Vietnamese tourist airport,0.4619
205,INEX_LD-20120211,-1,guitar chord tuning,0.6403
206,INEX_LD-20120211,bt_nllb_arabic,The tuning on the guitar,0.7086
207,INEX_LD-20120211,relevancefeedback.topn10.qld,guitar chord tuning tune d,0.6531
208,INEX_LD-20120211,sensedisambiguation,guitar chord tuning tune,0.6494
209,INEX_LD-20120212,-1,guitar chord minor,0.3671
210,INEX_LD-20120212,bt_nllb_chinese_yue,The chord of the guitar,0.4317
211,INEX_LD-20120212,conceptluster.topn5.3.bm25,guitar chord minor guitar chord minor scale,0.4266
212,INEX_LD-20120212,conceptluster.topn5.3.qld,guitar chord minor minor scale guitar chord,0.4266
213,INEX_LD-20120212,tagmee.topn3,guitar chord minor Guitar chord Minor scale,0.4266
214,INEX_LD-20120212,tagmee.topn3.replace,Guitar chord Minor scale,0.4167
215,INEX_LD-20120212,wiki.topn3,guitar chord minor guitar chords major chord minor chord guitar chord glissando major scale legato minor scale,0.4017
216,INEX_LD-20120221,-1,guitar classical flamenco,0.6399
217,INEX_LD-20120221,tagmee.topn3.replace,Guitar Classical guitar Flamenco,0.6456
218,INEX_LD-20120221,conceptluster.topn5.3.bm25,guitar classical flamenco flamenco guitar classical guitar,0.6434
219,INEX_LD-20120221,conceptluster.topn5.3.qld,guitar classical flamenco classical guitar flamenco guitar,0.6434
220,INEX_LD-20120221,tagmee.topn3,guitar classical flamenco Guitar Classical guitar Flamenco,0.6434
221,INEX_LD-20120222,-1,guitar classical bach,0.5941
222,INEX_LD-20120231,-1,guitar origin Russia,0.1129
223,INEX_LD-20120231,bt_bing_persian,SOURCE Russian guitar,0.3567
224,INEX_LD-20120231,tagmee.topn3.replace,Guitar Russia,0.3236
225,INEX_LD-20120231,conceptnet.topn3,guitar origin russia string instrument chord a country,0.2584
226,INEX_LD-20120231,bt_bing_malay,the origin of the Russian guitar,0.2515
227,INEX_LD-20120231,bt_bing_swahili,The origin of the Russian guitar,0.2515
228,INEX_LD-20120231,bt_nllb_arabic,The origin of the guitar is Russian,0.2515
229,INEX_LD-20120231,bt_nllb_malay,Russian guitar origin,0.2515
230,INEX_LD-20120231,bt_nllb_persian,The origins of the Russian guitar,0.2515
231,INEX_LD-20120231,bt_nllb_swahili,the origin of the Russian guitar,0.2515
232,INEX_LD-20120231,glove.topn3,guitar origin russia bass russian ukraine,0.2321
233,INEX_LD-20120231,word2vec.topn3,guitar origin russia guitarist orgin origin ukraine russians putin,0.196
234,INEX_LD-20120231,wiki.topn3.replace,spanish musical instruments guitars bass guitar guitar north asian countries russia member states commonwealth independent states russia,0.1563
235,INEX_LD-20120231,conceptluster.topn5.3.bm25,guitar origin russia guitar,0.1487
236,INEX_LD-20120231,conceptluster.topn5.3.qld,guitar origin russia guitar,0.1487
237,INEX_LD-20120231,tagmee.topn3,guitar origin russia Guitar Russia,0.1148
238,INEX_LD-20120232,-1,guitar origin blues,0.3044
239,INEX_LD-20120232,relevancefeedback.topn10.qld,guitar origin blues blue,0.352
240,INEX_LD-20120311,-1,tango culture movies,0.4239
241,INEX_LD-20120311,bt_bing_french,Films about tango culture,0.5561
242,INEX_LD-20120311,bt_bing_german,Films about tango culture,0.5561
243,INEX_LD-20120311,bt_bing_russian,Films about tango culture,0.5561
244,INEX_LD-20120311,bt_nllb_tamil,The film is about the culture of the Tangos,0.5561
245,INEX_LD-20120311,bt_bing_chinese_simplified,Tango Culture Films,0.5439
246,INEX_LD-20120311,bt_bing_korean,Tango Culture Film,0.5439
247,INEX_LD-20120311,bt_bing_malay,Tango Cultural Films,0.5439
248,INEX_LD-20120311,bt_bing_persian,Tango Culture Film,0.5439
249,INEX_LD-20120311,bt_nllb_arabic,The tango culture films,0.5439
250,INEX_LD-20120311,bt_nllb_chinese_yue,The tango culture film,0.5439
251,INEX_LD-20120311,bt_nllb_french,films of tango culture,0.5439
252,INEX_LD-20120311,bt_nllb_korean,The Tango culture film,0.5439
253,INEX_LD-20120311,bt_nllb_malay,tango culture film,0.5439
254,INEX_LD-20120311,bt_nllb_russian,The film of tango culture,0.5439
255,INEX_LD-20120311,tagmee.topn3.replace,Tango Culture Film,0.5439
256,INEX_LD-20120311,conceptluster.topn5.3.bm25,tango culture movies tango film culture,0.5065
257,INEX_LD-20120311,conceptluster.topn5.3.qld,tango culture movies culture tango film,0.5065
258,INEX_LD-20120311,tagmee.topn3,tango culture movies Tango Culture Film,0.5065
259,INEX_LD-20120312,-1,tango culture countries,0.3045
260,INEX_LD-20120312,word2vec.topn3,tango culture countries milonga traditions nations countires coutries,0.4589
261,INEX_LD-20120312,wiki.topn3,tango culture countries tango bandoneon nuevo tango tango music sociology culture society counterculture culture independence nationality society nation,0.4454
262,INEX_LD-20120312,conceptnet.topn3,tango culture countries dance Kalashnikov culture continent flag war,0.3983
263,INEX_LD-20120312,conceptluster.topn5.3.bm25,tango culture countries nation tango music culture,0.3808
264,INEX_LD-20120312,conceptluster.topn5.3.qld,tango culture countries tango music culture nation,0.3808
265,INEX_LD-20120312,tagmee.topn3,tango culture countries Tango music Culture Nation,0.3808
266,INEX_LD-20120312,tagmee.topn3.replace,Tango music Culture Nation,0.3497
267,INEX_LD-20120312,word2vec.topn3.replace,milonga traditions nations countires coutries,0.3104
268,INEX_LD-20120312,glove.topn3,tango culture countries flamenco dancing nations governments,0.3055
269,INEX_LD-20120321,-1,tango music  composers,0.6384
270,INEX_LD-20120321,bt_bing_arabic,Tango composers,0.6953
271,INEX_LD-20120321,bt_nllb_french,composers of tango,0.6953
272,INEX_LD-20120321,bt_nllb_german,Tango composers,0.6953
273,INEX_LD-20120321,bt_nllb_persian,Tangos are composers,0.6953
274,INEX_LD-20120321,bt_nllb_russian,The composers of the tango,0.6953
275,INEX_LD-20120321,sensedisambiguation,tango music composers composer,0.651
276,INEX_LD-20120322,-1,tango music instruments,0.4511
277,INEX_LD-20120322,bt_nllb_russian,Tangos and other musical instruments,0.5907
278,INEX_LD-20120322,sensedisambiguation,tango music instruments musical instrument,0.5038
279,INEX_LD-20120322,bt_bing_arabic,Tango instruments,0.4739
280,INEX_LD-20120322,bt_bing_chinese_simplified,Tango instruments,0.4739
281,INEX_LD-20120322,bt_bing_korean,Tango Instruments,0.4739
282,INEX_LD-20120322,bt_nllb_arabic,Tangos and instruments,0.4739
283,INEX_LD-20120322,sensedisambiguation.replace,tango music musical instrument,0.453
284,INEX_LD-20120322,tagmee.topn3.replace,Tango music Musical instrument,0.453
285,INEX_LD-20120331,-1,tango dance styles,0.6711
286,INEX_LD-20120331,tagmee.topn3,tango dance styles Tango Tango,0.7639
287,INEX_LD-20120331,conceptluster.topn5.3.bm25,tango dance styles tango,0.7596
288,INEX_LD-20120331,conceptluster.topn5.3.qld,tango dance styles tango,0.7596
289,INEX_LD-20120331,bt_nllb_french,dance of tango,0.701
290,INEX_LD-20120332,-1,tango dance history,0.6239
291,INEX_LD-20120332,tagmee.topn3.replace,Tango Tango History of dance,0.6933
292,INEX_LD-20120332,tagmee.topn3,tango dance history Tango Tango History of dance,0.6635
293,INEX_LD-20120411,-1,bicycle sport races,0.3153
294,INEX_LD-20120412,-1,bicycle sport disciplines,0.3257
295,INEX_LD-20120412,glove.topn3,bicycle sport disciplines bike aforementioned namely,0.4219
296,INEX_LD-20120412,conceptluster.topn5.3.bm25,bicycle sport disciplines olympic sports sport bicycle,0.4105
297,INEX_LD-20120412,conceptluster.topn5.3.qld,bicycle sport disciplines sport olympic sports bicycle,0.4105
298,INEX_LD-20120412,tagmee.topn3,bicycle sport disciplines Bicycle Sport Olympic sports,0.4105
299,INEX_LD-20120412,tagmee.topn3.replace,Bicycle Sport Olympic sports,0.3536
300,INEX_LD-20120412,sensedisambiguation,bicycle sport disciplines discipline,0.3445
301,INEX_LD-20120412,word2vec.topn3,bicycle sport disciplines bike football sub disciplines,0.3369
302,INEX_LD-20120421,-1,bicycle holiday towns,0.1052
303,INEX_LD-20120421,word2vec.topn3,bicycle holiday towns bike vacation busman cities villages,0.1629
304,INEX_LD-20120421,glove.topn3,bicycle holiday towns bike christmas villages cities,0.1528
305,INEX_LD-20120421,conceptluster.topn5.3.bm25,bicycle holiday towns vacation bicycle,0.1389
306,INEX_LD-20120421,conceptluster.topn5.3.qld,bicycle holiday towns vacation bicycle,0.1389
307,INEX_LD-20120421,tagmee.topn3,bicycle holiday towns Bicycle Vacation,0.1389
308,INEX_LD-20120422,-1,bicycle holiday nature,0.0861
309,INEX_LD-20120422,wiki.topn3,bicycle holiday nature bicycles cycle types road cycles bicycle harvest festival christmas tree new year holiday nature life biosphere nature,0.1954
310,INEX_LD-20120422,wiki.topn3.replace,bicycles cycle types road cycles bicycle harvest festival christmas tree new year holiday nature life biosphere nature,0.1873
311,INEX_LD-20120422,bt_bing_arabic,Nature Holiday Bikes,0.1739
312,INEX_LD-20120422,bt_bing_malay,The nature of bike holidays,0.1739
313,INEX_LD-20120422,bt_bing_persian,Nature Bike Holidays,0.1739
314,INEX_LD-20120422,bt_nllb_arabic,The nature of the bike holiday,0.1739
315,INEX_LD-20120422,bt_nllb_persian,The nature of the bike holiday,0.1739
316,INEX_LD-20120422,bt_bing_russian,Cycling in nature,0.1448
