,qid,order,query,bm25.recip_rank
111,INEX_LD-2009053,conceptluster.topn5.3.bm25,finland car industry manufacturer saab sisu sisu auto automotive industry saab automobile finland,0.3333
112,INEX_LD-2009053,conceptluster.topn5.3.qld,finland car industry manufacturer saab sisu saab automobile finland automotive industry sisu auto,0.3333
113,INEX_LD-2009053,conceptnet.topn3.replace,a country drive commercial enterprise food manufacturer saab monte carlo turbo a brand of car will finnish perseverance,0.3333
114,INEX_LD-2009053,docluster.topn10.3.bm25,finland car industry manufacturer saab sisu,0.3333
115,INEX_LD-2009053,docluster.topn10.3.qld,finland car industry manufacturer saab sisu,0.3333
116,INEX_LD-2009053,original,finland car industry manufacturer saab sisu,0.3333
117,INEX_LD-2009053,rm3.topn10.10.0.5.bm25,finland car industry manufacturer saab sisu,0.3333
118,INEX_LD-2009053,rm3.topn10.10.0.5.qld,finland car industry manufacturer saab sisu,0.3333
119,INEX_LD-2009053,sensedisambiguation,finland car industry manufacturer saab sisu,0.3333
120,INEX_LD-2009053,sensedisambiguation.replace,finland car industry manufacturer saab sisu,0.3333
121,INEX_LD-2009053,stem.krovetz,finland car industry manufacturer saab sisu,0.3333
122,INEX_LD-2009053,stem.porter,finland car industri manufactur saab sisu,0.3333
123,INEX_LD-2009053,stem.porter2,finland car industri manufactur saab sisu,0.3333
124,INEX_LD-2009053,stem.sstemmer,finland car industry manufacturer saab sisu,0.3333
125,INEX_LD-2009053,termluster.topn5.3.bm25,finland car industry manufacturer saab sisu,0.3333
126,INEX_LD-2009053,termluster.topn5.3.qld,finland car industry manufacturer saab sisu,0.3333
127,INEX_LD-2009053,thesaurus.topn3,finland car industry manufacturer saab sisu,0.3333
128,INEX_LD-2009053,thesaurus.topn3.replace,finland car industry manufacturer saab sisu,0.3333
129,INEX_LD-2009053,wordnet.topn3.replace,Suomi Republic of Finland railway car motorcar elevator car diligence producer manufacturing business maker saab sisu,0.3333
130,INEX_LD-2009061,-1,france second world war normandy,1.0
131,INEX_LD-2009061,bertqe.topn10.qld,oper neptun militari histori normandi,1.0
132,INEX_LD-2009061,bt_bing_malay,France of the Second World War Normandy,1.0
133,INEX_LD-2009061,bt_nllb_french,France Second World War Normandy,1.0
134,INEX_LD-2009061,bt_nllb_german,France Second World War Normandy,1.0
135,INEX_LD-2009061,bt_nllb_korean,France during World War II Normandy,1.0
136,INEX_LD-2009061,bt_nllb_malay,France Second World War Normandy,1.0
137,INEX_LD-2009061,bt_nllb_persian,France the Second World War Normandy,1.0
138,INEX_LD-2009061,bt_nllb_russian,France Second World War Normandy,1.0
139,INEX_LD-2009061,bt_nllb_swahili,France Second World War Normandy,1.0
140,INEX_LD-2009061,conceptluster.topn5.3.bm25,france second world war normandy france world war ii operation overlord,1.0
141,INEX_LD-2009061,conceptluster.topn5.3.qld,france second world war normandy world war ii france operation overlord,1.0
142,INEX_LD-2009061,conceptnet.topn3,france second world war normandy country Paris first minute rank battle,1.0
143,INEX_LD-2009061,docluster.topn10.3.bm25,france second world war normandy,1.0
144,INEX_LD-2009061,docluster.topn10.3.qld,france second world war normandy,1.0
145,INEX_LD-2009061,original,france second world war normandy,1.0
146,INEX_LD-2009061,relevancefeedback.topn10.qld,france second world war normandy commando beach bridg cemeteri divis caen battl,1.0
147,INEX_LD-2009061,rm3.topn10.10.0.5.bm25,france second world war normandy,1.0
148,INEX_LD-2009061,rm3.topn10.10.0.5.qld,france second world war normandy,1.0
149,INEX_LD-2009061,stem.krovetz,france second world war normandy,1.0
150,INEX_LD-2009061,stem.porter,franc second world war normandi,1.0
151,INEX_LD-2009061,stem.porter2,franc second world war normandi,1.0
152,INEX_LD-2009061,stem.sstemmer,france second world war normandy,1.0
153,INEX_LD-2009061,tagmee.topn3,france second world war normandy France World War II World War II Operation Overlord,1.0
154,INEX_LD-2009061,tagmee.topn3.replace,France World War II World War II Operation Overlord,1.0
155,INEX_LD-2009061,termluster.topn5.3.bm25,france second world war normandy,1.0
156,INEX_LD-2009061,termluster.topn5.3.qld,france second world war normandy,1.0
157,INEX_LD-2009061,thesaurus.topn3,france second world war normandy,1.0
158,INEX_LD-2009061,thesaurus.topn3.replace,france second world war normandy,1.0
159,INEX_LD-2009061,wiki.topn3,france second world war normandy france southern europe italy france wars involving luxembourg wars involving poland wars involving netherlands world war ii wars involving luxembourg wars involving poland wars involving netherlands world war ii operation neptune normandy landings invasion normandy operation overlord,1.0
160,INEX_LD-2009061,wiki.topn3.replace,france southern europe italy france wars involving luxembourg wars involving poland wars involving netherlands world war ii wars involving luxembourg wars involving poland wars involving netherlands world war ii operation neptune normandy landings invasion normandy operation overlord,1.0
161,INEX_LD-2009061,word2vec.topn3,france second world war normandy germany europe britain third fourth fifth globe country conflict d day stalingrad jutland,1.0
162,INEX_LD-2009061,word2vec.topn3.replace,germany europe britain third fourth fifth globe country conflict d day stalingrad jutland,1.0
163,INEX_LD-2009062,-1,social network group selection,0.1
164,INEX_LD-2009062,bt_bing_chinese_simplified,Social network group selection,0.1
165,INEX_LD-2009062,bt_bing_german,Group selection on social networks,0.1
166,INEX_LD-2009062,bt_bing_malay,Selection of social network groups,0.1
167,INEX_LD-2009062,bt_bing_persian,Select Social Network Group,0.1
168,INEX_LD-2009062,bt_bing_swahili,Social Network Group Selection,0.1
169,INEX_LD-2009062,bt_bing_tamil,Social Network Group Selection,0.1
170,INEX_LD-2009062,bt_nllb_french,selection of social network group,0.1
171,INEX_LD-2009062,bt_nllb_german,Selection of groups in the social network,0.1
172,INEX_LD-2009062,bt_nllb_russian,selection of groups in social networks,0.1
173,INEX_LD-2009062,bt_nllb_tamil,Social networking group selection,0.1
174,INEX_LD-2009062,conceptluster.topn5.3.bm25,social network group selection social network group selection,0.1
175,INEX_LD-2009062,conceptluster.topn5.3.qld,social network group selection group selection social network,0.1
176,INEX_LD-2009062,docluster.topn10.3.bm25,social network group selection,0.1
177,INEX_LD-2009062,docluster.topn10.3.qld,social network group selection,0.1
178,INEX_LD-2009062,original,social network group selection,0.1
179,INEX_LD-2009062,rm3.topn10.10.0.5.bm25,social network group selection,0.1
180,INEX_LD-2009062,rm3.topn10.10.0.5.qld,social network group selection,0.1
181,INEX_LD-2009062,stem.krovetz,social network group selection,0.1
182,INEX_LD-2009062,stem.porter,social network group select,0.1
183,INEX_LD-2009062,stem.porter2,social network group select,0.1
184,INEX_LD-2009062,stem.sstemmer,social network group selection,0.1
185,INEX_LD-2009062,tagmee.topn3,social network group selection Social network Group selection,0.1
186,INEX_LD-2009062,tagmee.topn3.replace,Social network Group selection,0.1
187,INEX_LD-2009062,termluster.topn5.3.bm25,social network group selection,0.1
188,INEX_LD-2009062,termluster.topn5.3.qld,social network group selection,0.1
189,INEX_LD-2009062,thesaurus.topn3,social network group selection,0.1
190,INEX_LD-2009062,thesaurus.topn3.replace,social network group selection,0.1
191,INEX_LD-2009063,-1,D-Day normandy invasion,1.0
192,INEX_LD-2009063,anchor.topn3,d day normandy invasion d day overlord italy salerno elongatopothyn chlorotocella sorosporium,1.0
193,INEX_LD-2009063,bt_bing_arabic,D Day Invasion of Normandy,1.0
194,INEX_LD-2009063,bt_bing_chinese_simplified,Normandy landings,1.0
195,INEX_LD-2009063,bt_bing_french,Normandy landings,1.0
196,INEX_LD-2009063,bt_bing_german,D Day invasion of Normandy,1.0
197,INEX_LD-2009063,bt_bing_korean,D Day Normandy Invasion,1.0
198,INEX_LD-2009063,bt_bing_malay,The normandy invasion of D Day,1.0
199,INEX_LD-2009063,bt_bing_persian,D Day Normandy Invasion,1.0
200,INEX_LD-2009063,bt_bing_russian,D Day landings in Normandy,1.0
201,INEX_LD-2009063,bt_bing_swahili,D Day invasion normandy,1.0
202,INEX_LD-2009063,bt_bing_tamil,D Day Normandy Invasion,1.0
203,INEX_LD-2009063,bt_nllb_arabic,The Normandy invasion on D Day,1.0
204,INEX_LD-2009063,bt_nllb_french,Invasion of Normandy on D Day,1.0
205,INEX_LD-2009063,bt_nllb_german,The invasion of Normandy on D Day,1.0
206,INEX_LD-2009063,bt_nllb_korean,D Day invasion of Normandy,1.0
207,INEX_LD-2009063,bt_nllb_malay,D Day invasion of Normandy,1.0
208,INEX_LD-2009063,bt_nllb_persian,The Normandy attack on D Day,1.0
209,INEX_LD-2009063,bt_nllb_russian,The invasion of Normandy on D Day,1.0
210,INEX_LD-2009063,bt_nllb_swahili,D Day invasion of Normandy,1.0
211,INEX_LD-2009063,conceptluster.topn5.3.bm25,d day normandy invasion invasion normandy normandy landings operation overlord,1.0
212,INEX_LD-2009063,conceptluster.topn5.3.qld,d day normandy invasion invasion normandy normandy landings operation overlord,1.0
213,INEX_LD-2009063,conceptnet.topn3,d day normandy invasion,1.0
214,INEX_LD-2009063,conceptnet.topn3.replace,d day normandy invasion,1.0
215,INEX_LD-2009063,docluster.topn10.3.bm25,d day normandy invasion,1.0
216,INEX_LD-2009063,docluster.topn10.3.qld,d day normandy invasion,1.0
217,INEX_LD-2009063,glove.topn3,d day normandy invasion normandy landings d day brittany invading invaded,1.0
218,INEX_LD-2009063,glove.topn3.replace,normandy landings d day brittany invading invaded,1.0
219,INEX_LD-2009063,original,D Day normandy invasion,1.0
220,INEX_LD-2009063,relevancefeedback.topn10.bm25,d day normandy invasion airborn oper normandi utah bridg book ddai gold,1.0
221,INEX_LD-2009063,relevancefeedback.topn10.qld,d day normandy invasion normandi invas book ddai oper airborn bridg utah,1.0
222,INEX_LD-2009063,rm3.topn10.10.0.5.bm25,D-Day normandy invasion,1.0
223,INEX_LD-2009063,rm3.topn10.10.0.5.qld,D-Day normandy invasion,1.0
224,INEX_LD-2009063,sensedisambiguation,D Day normandy normandie invasion,1.0
225,INEX_LD-2009063,sensedisambiguation.replace,d day normandie invasion,1.0
226,INEX_LD-2009063,stem.krovetz,d day normandy invasion,1.0
227,INEX_LD-2009063,stem.sstemmer,d day normandy invasion,1.0
228,INEX_LD-2009063,tagmee.topn3,d day normandy invasion Normandy landings Operation Overlord Invasion of Normandy,1.0
229,INEX_LD-2009063,tagmee.topn3.replace,Normandy landings Operation Overlord Invasion of Normandy,1.0
230,INEX_LD-2009063,termluster.topn5.3.bm25,d day normandy invasion,1.0
231,INEX_LD-2009063,termluster.topn5.3.qld,d day normandy invasion,1.0
232,INEX_LD-2009063,thesaurus.topn3,d day normandy invasion,1.0
233,INEX_LD-2009063,thesaurus.topn3.replace,d day normandy invasion,1.0
234,INEX_LD-2009063,wiki.topn3,d day normandy invasion invasion normandy operation overlord battle caen normandy landings operation neptune normandy landings invasion normandy operation overlord omaha beach normandy landings utah beach invasion normandy,1.0
235,INEX_LD-2009063,wiki.topn3.replace,invasion normandy operation overlord battle caen normandy landings operation neptune normandy landings invasion normandy operation overlord omaha beach normandy landings utah beach invasion normandy,1.0
236,INEX_LD-2009063,word2vec.topn3,d day normandy invasion normandy DDay stalingrad d day stalingrad jutland invading,1.0
237,INEX_LD-2009063,word2vec.topn3.replace,normandy DDay stalingrad d day stalingrad jutland invading,1.0
238,INEX_LD-2009063,wordnet.topn3,d day normandy invasion June encroachment intrusion,1.0
239,INEX_LD-2009074,-1,web ranking scoring algorithm,0.2
240,INEX_LD-2009074,bt_bing_arabic,Web ranking recording algorithm,1.0
241,INEX_LD-2009074,bt_nllb_chinese_yue,The ranking algorithm for websites,1.0
242,INEX_LD-2009074,bt_nllb_french,web ranking algorithm,1.0
243,INEX_LD-2009074,bt_nllb_korean,Web ranking algorithm,1.0
244,INEX_LD-2009074,bt_nllb_malay,algorithm for ranking the web,1.0
245,INEX_LD-2009074,stem.lovins,web rank scor algorithm,1.0
246,INEX_LD-2009074,stem.paicehusk,web rank scor algorithm,1.0
247,INEX_LD-2009074,word2vec.topn3,web ranking scoring algorithm internet web based algorith,1.0
248,INEX_LD-2009074,wordnet.topn3,web ranking scoring algorithm vane network order grade hit grade tally algorithmic program algorithmic rule,1.0
249,INEX_LD-2009074,bertqe.topn10.qld,softwar onlin compani semant web,0.5
250,INEX_LD-2009074,bt_bing_russian,Web Ranking Evaluation Algorithm,0.5
251,INEX_LD-2009074,bt_nllb_arabic,The algorithm for registering rankings on the Internet,0.5
252,INEX_LD-2009074,glove.topn3,web ranking scoring algorithm internet online top computation,0.5
253,INEX_LD-2009074,relevancefeedback.topn10.bm25,web ranking scoring algorithm aim browser cluster speech reput engin rank journal bossam certif,0.5
254,INEX_LD-2009074,wordnet.topn3.replace,vane network World Wide Web order rate higher ranking marking nock hit algorithmic rule algorithmic program,0.5
255,INEX_LD-2009074,relevancefeedback.topn10.qld,web ranking scoring algorithm rank aim googl browser cluster server search spam learn,0.3333
256,INEX_LD-2009074,bt_bing_malay,web position scoring algorithm,0.25
257,INEX_LD-2009074,bt_bing_french,Web Ranking Scoring Algorithm,0.2
258,INEX_LD-2009074,bt_bing_german,Web Ranking Scoring Algorithm,0.2
259,INEX_LD-2009074,bt_bing_korean,Web Rank Scoring Algorithm,0.2
260,INEX_LD-2009074,bt_bing_persian,Web Ranking Scoring Algorithm,0.2
261,INEX_LD-2009074,bt_bing_tamil,Web Ranking Score Algorithm,0.2
262,INEX_LD-2009074,bt_nllb_persian,The algorithm for web ranking scores,0.2
263,INEX_LD-2009074,bt_nllb_swahili,web ranking scoring algorithm,0.2
264,INEX_LD-2009074,bt_nllb_tamil,Web ranking score algorithm,0.2
265,INEX_LD-2009074,conceptluster.topn5.3.bm25,web ranking scoring algorithm scoring algorithm,0.2
266,INEX_LD-2009074,conceptluster.topn5.3.qld,web ranking scoring algorithm scoring algorithm,0.2
267,INEX_LD-2009074,conceptnet.topn3,web ranking scoring algorithm spider internet marking playing sport,0.2
268,INEX_LD-2009074,docluster.topn10.3.bm25,web ranking scoring algorithm,0.2
269,INEX_LD-2009074,docluster.topn10.3.qld,web ranking scoring algorithm,0.2
270,INEX_LD-2009074,original,web ranking scoring algorithm,0.2
271,INEX_LD-2009074,rm3.topn10.10.0.5.bm25,web ranking scoring algorithm,0.2
272,INEX_LD-2009074,rm3.topn10.10.0.5.qld,web ranking scoring algorithm,0.2
273,INEX_LD-2009074,stem.krovetz,web ranking score algorithm,0.2
274,INEX_LD-2009074,stem.porter,web rank score algorithm,0.2
275,INEX_LD-2009074,stem.porter2,web rank score algorithm,0.2
276,INEX_LD-2009074,stem.sstemmer,web ranking scoring algorithm,0.2
277,INEX_LD-2009074,tagmee.topn3,web ranking scoring algorithm Scoring algorithm,0.2
278,INEX_LD-2009074,termluster.topn5.3.bm25,web ranking scoring algorithm,0.2
279,INEX_LD-2009074,termluster.topn5.3.qld,web ranking scoring algorithm,0.2
280,INEX_LD-2009074,thesaurus.topn3,web ranking scoring algorithm,0.2
281,INEX_LD-2009074,thesaurus.topn3.replace,web ranking scoring algorithm,0.2
282,INEX_LD-2009096,-1,Eiffel,1.0
283,INEX_LD-2009096,bt_bing_arabic,Eiffel,1.0
284,INEX_LD-2009096,bt_bing_chinese_simplified,Eiffel,1.0
285,INEX_LD-2009096,bt_bing_french,Eiffel tower,1.0
286,INEX_LD-2009096,bt_bing_german,Eiffel,1.0
287,INEX_LD-2009096,bt_bing_korean,Eiffel,1.0
288,INEX_LD-2009096,bt_bing_malay,Eiffel,1.0
289,INEX_LD-2009096,bt_bing_persian,Eiffel,1.0
290,INEX_LD-2009096,bt_bing_russian,Eiffel,1.0
291,INEX_LD-2009096,bt_bing_swahili,Eiffel,1.0
292,INEX_LD-2009096,bt_bing_tamil,Eiffel,1.0
293,INEX_LD-2009096,bt_nllb_malay,The Eiffel,1.0
294,INEX_LD-2009096,bt_nllb_russian,The Eiffel,1.0
295,INEX_LD-2009096,bt_nllb_swahili,Eiffel,1.0
296,INEX_LD-2009096,conceptluster.topn5.3.bm25,eiffel,1.0
297,INEX_LD-2009096,conceptluster.topn5.3.qld,eiffel,1.0
298,INEX_LD-2009096,docluster.topn10.3.bm25,eiffel,1.0
299,INEX_LD-2009096,docluster.topn10.3.qld,eiffel,1.0
300,INEX_LD-2009096,glove.topn3,eiffel tower stk,1.0
301,INEX_LD-2009096,original,Eiffel,1.0
302,INEX_LD-2009096,relevancefeedback.topn10.qld,eiffel program softwar copi sexual languag objectori develop,1.0
303,INEX_LD-2009096,rm3.topn10.10.0.5.bm25,Eiffel,1.0
304,INEX_LD-2009096,rm3.topn10.10.0.5.qld,Eiffel,1.0
305,INEX_LD-2009096,sensedisambiguation,Eiffel,1.0
306,INEX_LD-2009096,sensedisambiguation.replace,eiffel,1.0
307,INEX_LD-2009096,stem.krovetz,eiffel,1.0
308,INEX_LD-2009096,stem.lovins,eiffel,1.0
309,INEX_LD-2009096,stem.paicehusk,eiffel,1.0
310,INEX_LD-2009096,stem.porter,eiffel,1.0
311,INEX_LD-2009096,stem.porter2,eiffel,1.0
312,INEX_LD-2009096,stem.sstemmer,eiffel,1.0
313,INEX_LD-2009096,tagmee.topn3,eiffel,1.0
314,INEX_LD-2009096,termluster.topn5.3.bm25,eiffel,1.0
315,INEX_LD-2009096,termluster.topn5.3.qld,eiffel,1.0
316,INEX_LD-2009096,thesaurus.topn3,eiffel,1.0
317,INEX_LD-2009096,thesaurus.topn3.replace,eiffel,1.0
318,INEX_LD-2009096,wiki.topn3,eiffel,1.0
319,INEX_LD-2009096,wordnet.topn3,eiffel Alexandre Gustave Eiffel,1.0
320,INEX_LD-2009096,wordnet.topn3.replace,Alexandre Gustave Eiffel,1.0
321,INEX_LD-2009111,-1,europe solar power facility,0.5
322,INEX_LD-2009111,bertqe.topn10.bm25,solar power countri attribut label,1.0
