,qid,order,query,bm25.map
27,INEX_LD-2009022,bt_nllb_russian,The kitchen of the sequoia,0.0
28,INEX_LD-2009022,bt_nllb_tamil,The food is cooked by Tshuang,0.0
29,INEX_LD-2009022,glove.topn3.replace,mangxamba localweather dessert supplies dishes,0.0
30,INEX_LD-2009022,stem.trunc4,szec dish food cuis,0.0
31,INEX_LD-2009022,stem.trunc5,szech dish food cuisi,0.0
32,INEX_LD-2009039,-1,roman architecture,0.0851
33,INEX_LD-2009039,wiki.topn3.replace,outlinof classical architecture frigidarium peristyle ancient roman architecture,0.0659
34,INEX_LD-2009039,conceptnet.topn3,roman architecture column,0.0603
35,INEX_LD-2009039,conceptnet.topn3.replace,roman column,0.0322
36,INEX_LD-2009039,word2vec.topn3,roman architecture etruscan,0.0105
37,INEX_LD-2009039,stem.trunc4,roma arch,0.0069
38,INEX_LD-2009039,word2vec.topn3.replace,etruscan architecture,0.0047
39,INEX_LD-2009039,wordnet.topn3,roman architecture roman print papistical roman letters computer architecture,0.0025
40,INEX_LD-2009039,sensedisambiguation,roman architecture computer architecture,0.0009
41,INEX_LD-2009039,bertqe.topn10.bm25,like arrow anchor dart egganddart,0.0008
42,INEX_LD-2009039,glove.topn3,roman architecture catholic catholics design,0.0003
43,INEX_LD-2009039,sensedisambiguation.replace,roman computer architecture,0.0003
44,INEX_LD-2009039,relevancefeedback.topn10.bm25,roman architecture egganddart pennsylvania butler manassa museum mariazel histor perspect buckingham,0.0002
45,INEX_LD-2009039,relevancefeedback.topn10.qld,roman architecture pennsylvania object treasur trophi architectur carolina indiana,0.0002
46,INEX_LD-2009039,anchor.topn3,roman architecture romanization mongolian nuko wąbrzeźno,0.0
47,INEX_LD-2009039,anchor.topn3.replace,romanization mongolian nuko wąbrzeźno architecture,0.0
48,INEX_LD-2009039,bertqe.topn10.qld,similar decor vertic arrang hunt,0.0
49,INEX_LD-2009039,glove.topn3.replace,catholic catholics design,0.0
50,INEX_LD-2009039,stem.paicehusk,rom architect,0.0
51,INEX_LD-2009039,stem.trunc5,roman archi,0.0
52,INEX_LD-2009039,wordnet.topn3.replace,R C papist roman type computer architecture,0.0
53,INEX_LD-2009053,-1,finland car industry manufacturer saab sisu,0.3173
54,INEX_LD-2009053,bt_bing_arabic,Finland manufacturer Saab Sisu,0.2621
55,INEX_LD-2009053,stem.paicehusk,finland car industry manufact saab sisu,0.245
56,INEX_LD-2009053,bt_bing_french,Finnish car manufacturer Saab Sisu,0.2434
57,INEX_LD-2009053,bt_bing_german,Finnish car manufacturer Saab Sisu,0.2434
58,INEX_LD-2009053,bt_nllb_chinese_yue,Finnish car manufacturer Saab sisu,0.2434
59,INEX_LD-2009053,bt_nllb_french,Finnish car manufacturer saab sisu,0.2434
60,INEX_LD-2009053,bt_nllb_german,Finnish car manufacturer Saab sisu,0.2434
61,INEX_LD-2009053,bt_nllb_malay,Finnish car manufacturer saab sisu,0.2434
62,INEX_LD-2009053,bt_nllb_persian,Finnish car manufacturer Saab sisu,0.2434
63,INEX_LD-2009053,bt_nllb_swahili,Finnish car manufacturer saab sisu,0.2434
64,INEX_LD-2009053,word2vec.topn3,finland car industry manufacturer saab sisu sweden norway scandinavia automobile vehicle industy maker supplier maruti rafi virk Finnishness perkele suomalainen,0.2348
65,INEX_LD-2009053,anchor.topn3,finland car industry manufacturer saab sisu estonia lithuania norway mashti lc used car x turbo x drakens nalle sisu lahore iii kb,0.2337
66,INEX_LD-2009053,conceptnet.topn3,finland car industry manufacturer saab sisu a country drive commercial enterprise food manufacturer saab monte carlo turbo a brand of car will finnish perseverance,0.2168
67,INEX_LD-2009053,conceptluster.topn5.3.bm25,finland car industry manufacturer saab sisu sisu auto automotive industry saab automobile finland,0.2132
68,INEX_LD-2009053,conceptluster.topn5.3.qld,finland car industry manufacturer saab sisu saab automobile finland automotive industry sisu auto,0.2132
69,INEX_LD-2009053,bt_bing_malay,Finnish car industry manufacturer Saab Sisu,0.1815
70,INEX_LD-2009053,bt_nllb_arabic,Finnish car manufacturing plant Sap Sisu,0.1738
71,INEX_LD-2009053,relevancefeedback.topn10.bm25,finland car industry manufacturer saab sisu patria motor automot associ,0.1661
72,INEX_LD-2009053,glove.topn3,finland car industry manufacturer saab sisu sweden finnish vehicle business maker volvo http www statoil com mangxamba localweather,0.1614
73,INEX_LD-2009053,wiki.topn3,finland car industry manufacturer saab sisu finnish speaking countries territories finland states territories established finland list automobilmanufacturers daimler ag vehiclidentification number automotive industry list automobilmanufacturers daimler ag vehiclidentification number automotive industry car manufacturers sweden motor vehicle manufacturers sweden saab saab automobile sisu motor vehicle manufacturers finland sisu ra ds sisu auto,0.1599
74,INEX_LD-2009053,relevancefeedback.topn10.qld,finland car industry manufacturer saab sisu motor patria automot sweden,0.1576
75,INEX_LD-2009053,bt_bing_swahili,Finnish auto industry manufacturer Saab Sisu,0.1555
76,INEX_LD-2009053,wordnet.topn3.replace,Suomi Republic of Finland railway car motorcar elevator car diligence producer manufacturing business maker saab sisu,0.155
77,INEX_LD-2009053,bt_bing_russian,Finnish automotive manufacturer Saab Sisu,0.1523
78,INEX_LD-2009053,stem.trunc5,finla car indus manuf saab sisu,0.139
79,INEX_LD-2009053,stem.trunc4,finl car indu manu saab sisu,0.121
80,INEX_LD-2009053,tagmee.topn3,finland car industry manufacturer saab sisu Finland Automotive industry Automotive industry Saab Automobile Sisu Auto,0.1085
81,INEX_LD-2009053,wordnet.topn3,finland car industry manufacturer saab sisu Republic of Finland Suomi machine railroad car motorcar manufacture manufacturing business maker,0.1083
82,INEX_LD-2009053,bt_bing_korean,Finnish automotive industry manufacturer Saab Sisu,0.1064
83,INEX_LD-2009053,wiki.topn3.replace,finnish speaking countries territories finland states territories established finland list automobilmanufacturers daimler ag vehiclidentification number automotive industry list automobilmanufacturers daimler ag vehiclidentification number automotive industry car manufacturers sweden motor vehicle manufacturers sweden saab saab automobile sisu motor vehicle manufacturers finland sisu ra ds sisu auto,0.0972
84,INEX_LD-2009053,bt_bing_persian,Finland subcisso automobile manufacturer,0.0875
85,INEX_LD-2009053,bt_nllb_russian,Finnish manufacturer of automotive industry Saab Suzi,0.0873
86,INEX_LD-2009053,anchor.topn3.replace,estonia lithuania norway mashti lc used car industry manufacturer x turbo x drakens nalle sisu lahore iii kb,0.0526
87,INEX_LD-2009053,conceptnet.topn3.replace,a country drive commercial enterprise food manufacturer saab monte carlo turbo a brand of car will finnish perseverance,0.0471
88,INEX_LD-2009053,bt_nllb_tamil,Sappha Sysu Finnish automotive manufacturer,0.0412
89,INEX_LD-2009053,tagmee.topn3.replace,Finland Automotive industry Automotive industry Saab Automobile Sisu Auto,0.0399
90,INEX_LD-2009053,bt_bing_chinese_simplified,Sabosisu a Finnish manufacturer of the automotive industry,0.0365
91,INEX_LD-2009053,bt_nllb_korean,Finnish car manufacturer Sava Saassu,0.0235
92,INEX_LD-2009053,glove.topn3.replace,sweden finnish vehicle business maker volvo http www statoil com mangxamba localweather,0.0024
93,INEX_LD-2009053,bertqe.topn10.bm25,compani establish automot compani,0.0004
94,INEX_LD-2009053,bertqe.topn10.qld,compani establish automot compani,0.0004
95,INEX_LD-2009053,word2vec.topn3.replace,sweden norway scandinavia automobile vehicle industy maker supplier maruti rafi virk Finnishness perkele suomalainen,0.0
96,INEX_LD-2009061,-1,france second world war normandy,0.204
97,INEX_LD-2009061,wiki.topn3.replace,france southern europe italy france wars involving luxembourg wars involving poland wars involving netherlands world war ii wars involving luxembourg wars involving poland wars involving netherlands world war ii operation neptune normandy landings invasion normandy operation overlord,0.1943
98,INEX_LD-2009061,sensedisambiguation,france second world worldly concern war normandy normandie,0.1703
99,INEX_LD-2009061,bertqe.topn10.qld,oper neptun militari histori normandi,0.1478
100,INEX_LD-2009061,conceptluster.topn5.3.bm25,france second world war normandy france world war ii operation overlord,0.1401
101,INEX_LD-2009061,conceptluster.topn5.3.qld,france second world war normandy world war ii france operation overlord,0.1401
102,INEX_LD-2009061,tagmee.topn3,france second world war normandy France World War II World War II Operation Overlord,0.1331
103,INEX_LD-2009061,relevancefeedback.topn10.bm25,france second world war normandy commando beach divis batteri bridg oper,0.1035
104,INEX_LD-2009061,bt_nllb_korean,France during World War II Normandy,0.087
105,INEX_LD-2009061,bt_bing_arabic,France World War II Normandy,0.0824
106,INEX_LD-2009061,bt_bing_chinese_simplified,France World War II Normandy,0.0824
107,INEX_LD-2009061,bt_bing_french,France World War II Normandy,0.0824
108,INEX_LD-2009061,bt_bing_german,France World War II Normandy,0.0824
109,INEX_LD-2009061,bt_bing_persian,France World War II Normandy,0.0824
110,INEX_LD-2009061,bt_bing_russian,France World War II Normandy,0.0824
111,INEX_LD-2009061,bt_bing_tamil,France World War II Normandy,0.0824
112,INEX_LD-2009061,bt_nllb_tamil,France World War II Normandy,0.0824
113,INEX_LD-2009061,stem.paicehusk,frant second world war normandy,0.0768
114,INEX_LD-2009061,bt_nllb_chinese_yue,France World War II Normandy and the French,0.0737
115,INEX_LD-2009061,bt_bing_korean,French World War II Normandy,0.0712
116,INEX_LD-2009061,bt_bing_swahili,French World War II Normandy,0.0712
117,INEX_LD-2009061,sensedisambiguation.replace,france second worldly concern war normandie,0.0667
118,INEX_LD-2009061,conceptnet.topn3,france second world war normandy country Paris first minute rank battle,0.0645
119,INEX_LD-2009061,bt_nllb_arabic,France World War II Normandy and the French and Indian War,0.0566
120,INEX_LD-2009061,tagmee.topn3.replace,France World War II World War II Operation Overlord,0.0549
121,INEX_LD-2009061,anchor.topn3,france second world war normandy roumier robert rortai isler béguin second destin third first world list pekōrya mou war theori wars jeanlucjosset,0.049
122,INEX_LD-2009061,word2vec.topn3,france second world war normandy germany europe britain third fourth fifth globe country conflict d day stalingrad jutland,0.045
123,INEX_LD-2009061,glove.topn3,france second world war normandy french paris third fourth time ever conflict d day brittany,0.0358
124,INEX_LD-2009061,conceptnet.topn3.replace,country Paris first minute rank world battle normandy,0.0191
125,INEX_LD-2009061,word2vec.topn3.replace,germany europe britain third fourth fifth globe country conflict d day stalingrad jutland,0.016
126,INEX_LD-2009061,anchor.topn3.replace,roumier robert rortai isler béguin second destin third first world list pekōrya mou war theori wars jeanlucjosset normandy,0.0058
127,INEX_LD-2009061,bertqe.topn10.bm25,structur calvado depart transport lower,0.0026
128,INEX_LD-2009061,wordnet.topn3,france second world war normandy Jacques Anatole Francois Thibault French Republic arcsecond instant indorsement human race humans existence warfare state of war,0.0009
129,INEX_LD-2009061,glove.topn3.replace,french paris third fourth time ever conflict d day brittany,0.0002
130,INEX_LD-2009061,stem.lovins,franc secons world war normand,0.0
131,INEX_LD-2009061,stem.trunc4,fran seco worl war norm,0.0
132,INEX_LD-2009061,stem.trunc5,franc secon world war norma,0.0
133,INEX_LD-2009061,wordnet.topn3.replace,Jacques Anatole Francois Thibault Anatole France arcsecond instant secondly populace mankind reality state of war warfare normandy,0.0
134,INEX_LD-2009062,-1,social network group selection,0.0053
135,INEX_LD-2009062,sensedisambiguation.replace,social network group survival,0.0035
136,INEX_LD-2009062,relevancefeedback.topn10.qld,social network group selection lake forum conflict,0.0029
137,INEX_LD-2009062,wiki.topn3,social network group selection network theory complex systems theory collectivintelligence social network evolutionary ecology group selection book unit selection group selection,0.002
138,INEX_LD-2009062,stem.lovins,soc network group select,0.0018
139,INEX_LD-2009062,stem.paicehusk,soc network group select,0.0018
140,INEX_LD-2009062,wordnet.topn3,social network group selection societal sociable meshwork electronic network mathematical group radical pick survival choice,0.0018
141,INEX_LD-2009062,sensedisambiguation,social network group selection survival,0.0011
142,INEX_LD-2009062,word2vec.topn3,social network group selection economic political cultural organization,0.0011
143,INEX_LD-2009062,anchor.topn3,social network group selection dødningen trolley skills soci zimzen octeon networking dns sd plutt group missak carreden paratopolog tboc,0.0008
144,INEX_LD-2009062,wiki.topn3.replace,network theory complex systems theory collectivintelligence social network evolutionary ecology group selection book unit selection group selection,0.0008
145,INEX_LD-2009062,relevancefeedback.topn10.bm25,social network group selection model educ fund connotea public commun european univers,0.0006
146,INEX_LD-2009062,anchor.topn3.replace,dødningen trolley skills soci zimzen octeon networking dns sd plutt group missak carreden paratopolog tboc,0.0
147,INEX_LD-2009062,bertqe.topn10.bm25,pheeg softskil orient train program,0.0
148,INEX_LD-2009062,bertqe.topn10.qld,commun theori complex system theori,0.0
149,INEX_LD-2009062,bt_bing_arabic,Choosing a social network group,0.0
150,INEX_LD-2009062,bt_bing_french,Selecting a Social Media Group,0.0
151,INEX_LD-2009062,bt_bing_korean,Choosing a social network group,0.0
152,INEX_LD-2009062,bt_bing_russian,Choosing a social media group,0.0
153,INEX_LD-2009062,bt_nllb_arabic,Choosing social network groups,0.0
154,INEX_LD-2009062,bt_nllb_korean,Choose a social network group,0.0
155,INEX_LD-2009062,bt_nllb_malay,Choice of social networking group,0.0
156,INEX_LD-2009062,bt_nllb_persian,Choosing a social media group,0.0
157,INEX_LD-2009062,bt_nllb_swahili,Choosing a social networking group,0.0
158,INEX_LD-2009062,conceptnet.topn3,social network group selection party crowd band class,0.0
159,INEX_LD-2009062,conceptnet.topn3.replace,party network crowd band class selection,0.0
160,INEX_LD-2009062,glove.topn3,social network group selection welfare context cable members,0.0
161,INEX_LD-2009062,glove.topn3.replace,welfare context cable members selection,0.0
162,INEX_LD-2009062,stem.trunc4,soci netw grou sele,0.0
163,INEX_LD-2009062,stem.trunc5,socia netwo group selec,0.0
164,INEX_LD-2009062,word2vec.topn3.replace,economic political cultural network organization selection,0.0
165,INEX_LD-2009062,wordnet.topn3.replace,mixer societal sociable mesh meshwork electronic network radical aggroup option survival of the fittest,0.0
166,INEX_LD-2009063,-1,D-Day normandy invasion,0.1125
167,INEX_LD-2009063,wordnet.topn3,d day normandy invasion June encroachment intrusion,0.1017
168,INEX_LD-2009063,tagmee.topn3.replace,Normandy landings Operation Overlord Invasion of Normandy,0.098
169,INEX_LD-2009063,bt_bing_russian,D Day landings in Normandy,0.0769
170,INEX_LD-2009063,bt_bing_chinese_simplified,Normandy landings,0.0683
171,INEX_LD-2009063,bt_bing_french,Normandy landings,0.0683
172,INEX_LD-2009063,bt_nllb_persian,The Normandy attack on D Day,0.0576
173,INEX_LD-2009063,anchor.topn3,d day normandy invasion d day overlord italy salerno elongatopothyn chlorotocella sorosporium,0.056
174,INEX_LD-2009063,glove.topn3,d day normandy invasion normandy landings d day brittany invading invaded,0.0426
175,INEX_LD-2009063,stem.paicehusk,d day normandy invas,0.0358
176,INEX_LD-2009063,stem.porter,d dai normandi invas,0.0358
177,INEX_LD-2009063,stem.porter2,d day normandi invas,0.0358
178,INEX_LD-2009063,word2vec.topn3.replace,normandy DDay stalingrad d day stalingrad jutland invading,0.0345
179,INEX_LD-2009063,anchor.topn3.replace,d day overlord italy salerno normandy elongatopothyn chlorotocella sorosporium,0.0218
180,INEX_LD-2009063,glove.topn3.replace,normandy landings d day brittany invading invaded,0.0117
181,INEX_LD-2009063,wordnet.topn3.replace,June normandy intrusion encroachment,0.0065
182,INEX_LD-2009063,bt_nllb_chinese_yue,The Norman invasion of D Day,0.0023
183,INEX_LD-2009063,bt_nllb_tamil,The D Day Norman invasion,0.0023
184,INEX_LD-2009063,bertqe.topn10.bm25,histori normandi visitor attract lower,0.0007
185,INEX_LD-2009063,stem.lovins,d day normand invas,0.0001
186,INEX_LD-2009063,bertqe.topn10.qld,structur calvado depart transport lower,0.0
187,INEX_LD-2009063,stem.trunc4,d day norm inva,0.0
188,INEX_LD-2009063,stem.trunc5,d day norma invas,0.0
189,INEX_LD-2009074,-1,web ranking scoring algorithm,0.1757
190,INEX_LD-2009074,bt_bing_russian,Web Ranking Evaluation Algorithm,0.1576
191,INEX_LD-2009074,relevancefeedback.topn10.qld,web ranking scoring algorithm rank aim googl browser cluster server search spam learn,0.1563
192,INEX_LD-2009074,bt_nllb_arabic,The algorithm for registering rankings on the Internet,0.1464
193,INEX_LD-2009074,word2vec.topn3,web ranking scoring algorithm internet web based algorith,0.1457
194,INEX_LD-2009074,relevancefeedback.topn10.bm25,web ranking scoring algorithm aim browser cluster speech reput engin rank journal bossam certif,0.1371
195,INEX_LD-2009074,conceptluster.topn5.3.bm25,web ranking scoring algorithm scoring algorithm,0.1063
196,INEX_LD-2009074,conceptluster.topn5.3.qld,web ranking scoring algorithm scoring algorithm,0.1063
197,INEX_LD-2009074,tagmee.topn3,web ranking scoring algorithm Scoring algorithm,0.1063
198,INEX_LD-2009074,conceptnet.topn3,web ranking scoring algorithm spider internet marking playing sport,0.1059
199,INEX_LD-2009074,wordnet.topn3,web ranking scoring algorithm vane network order grade hit grade tally algorithmic program algorithmic rule,0.078
200,INEX_LD-2009074,bt_bing_malay,web position scoring algorithm,0.0664
201,INEX_LD-2009074,wordnet.topn3.replace,vane network World Wide Web order rate higher ranking marking nock hit algorithmic rule algorithmic program,0.0634
202,INEX_LD-2009074,conceptnet.topn3.replace,spider internet ranking marking playing sport algorithm,0.0632
203,INEX_LD-2009074,sensedisambiguation,web world wide web ranking rate scoring grade algorithm,0.0359
204,INEX_LD-2009074,bt_bing_chinese_simplified,Network Ranking Scoring Algorithm,0.0354
205,INEX_LD-2009074,glove.topn3,web ranking scoring algorithm internet online top computation,0.0274
206,INEX_LD-2009074,bertqe.topn10.qld,softwar onlin compani semant web,0.0238
207,INEX_LD-2009074,bt_bing_swahili,Web level scoring algorithm,0.0225
208,INEX_LD-2009074,word2vec.topn3.replace,internet web based ranking scoring algorith,0.0131
209,INEX_LD-2009074,wiki.topn3,web ranking scoring algorithm kent distribution fisher consistency method moments statistics scoring algorithm,0.0044
210,INEX_LD-2009074,sensedisambiguation.replace,world wide web rate grade algorithm,0.003
211,INEX_LD-2009074,tagmee.topn3.replace,Scoring algorithm,0.0025
212,INEX_LD-2009074,bt_nllb_russian,algorithm for rating of websites,0.001
213,INEX_LD-2009074,wiki.topn3.replace,kent distribution fisher consistency method moments statistics scoring algorithm,0.0005
214,INEX_LD-2009074,anchor.topn3,web ranking scoring algorithm wwww design access thumb a mu law lbg log n,0.0
215,INEX_LD-2009074,anchor.topn3.replace,wwww design access thumb a ranking scoring mu law lbg log n,0.0
216,INEX_LD-2009074,bertqe.topn10.bm25,voic qualiti voiceband,0.0
217,INEX_LD-2009074,bt_nllb_german,The following is the list of the categories of users of the service,0.0
218,INEX_LD-2009074,glove.topn3.replace,internet online top scoring computation,0.0
219,INEX_LD-2009074,stem.trunc4,web rank scor algo,0.0
220,INEX_LD-2009074,stem.trunc5,web ranki scori algor,0.0
221,INEX_LD-2009096,-1,Eiffel,0.2587
222,INEX_LD-2009096,wordnet.topn3.replace,Alexandre Gustave Eiffel,0.193
223,INEX_LD-2009096,bt_bing_french,Eiffel tower,0.1429
224,INEX_LD-2009096,glove.topn3,eiffel tower stk,0.1422
225,INEX_LD-2009096,bt_nllb_french,The Eiffel fire,0.0862
226,INEX_LD-2009096,conceptnet.topn3,eiffel Alexandre Gustave Eiffel standardize a pure object oriented programming language,0.0373
227,INEX_LD-2009096,relevancefeedback.topn10.qld,eiffel program softwar copi sexual languag objectori develop,0.027
228,INEX_LD-2009096,relevancefeedback.topn10.bm25,eiffel program softwar notat develop confer sexual objectori link,0.0135
229,INEX_LD-2009096,word2vec.topn3,eiffel hanoi tower martello,0.0088
230,INEX_LD-2009096,conceptnet.topn3.replace,Alexandre Gustave Eiffel standardize a pure object oriented programming language,0.0068
231,INEX_LD-2009096,anchor.topn3,eiffel friedrich clemens gerk aviméta wilshiregrand,0.0008
232,INEX_LD-2009096,glove.topn3.replace,tower stk,0.0003
233,INEX_LD-2009096,anchor.topn3.replace,friedrich clemens gerk aviméta wilshiregrand,0.0
234,INEX_LD-2009096,bertqe.topn10.bm25,categori sexual orient paraphilia similarentitynam,0.0
235,INEX_LD-2009096,bertqe.topn10.qld,objectophil objectophilia objectophilia wed objectum,0.0
236,INEX_LD-2009096,bt_nllb_arabic,I m not,0.0
237,INEX_LD-2009096,bt_nllb_chinese_yue,I m not sure,0.0
238,INEX_LD-2009096,bt_nllb_german,Eggs,0.0
239,INEX_LD-2009096,bt_nllb_korean,The Epel,0.0
240,INEX_LD-2009096,bt_nllb_persian,I m going to the hospital,0.0
241,INEX_LD-2009096,bt_nllb_tamil,the ifel,0.0
242,INEX_LD-2009096,stem.trunc4,eiff,0.0
243,INEX_LD-2009096,stem.trunc5,eiffe,0.0
244,INEX_LD-2009096,tagmee.topn3.replace,,0.0
245,INEX_LD-2009096,wiki.topn3.replace,,0.0
246,INEX_LD-2009096,word2vec.topn3.replace,hanoi tower martello,0.0
247,INEX_LD-2009111,-1,europe solar power facility,0.0582
248,INEX_LD-2009111,bt_nllb_swahili,Europe solar power station,0.0514
249,INEX_LD-2009111,bertqe.topn10.bm25,solar power countri attribut label,0.0398
250,INEX_LD-2009111,bt_bing_korean,Solar power generation facilities in Europe,0.0376
251,INEX_LD-2009111,bt_nllb_tamil,Europe solar powered,0.0354
252,INEX_LD-2009111,tagmee.topn3.replace,Europe Solar power,0.0354
253,INEX_LD-2009111,wiki.topn3.replace,cultural concepts peninsulas asia europe europe solar energy solar power alternative energy solar power,0.0323
254,INEX_LD-2009111,anchor.topn3,europe solar power facility ventotto e u accentr ztj moeba atj schnitzelplatz schnitzelpl leka,0.0319
255,INEX_LD-2009111,wordnet.topn3,europe solar power facility European Economic Community EEC European Union might great power ability installation quickness,0.0206
256,INEX_LD-2009111,glove.topn3.replace,european asia photovoltaic geothermal control addition,0.0172
257,INEX_LD-2009111,stem.lovins,europ sol power facil,0.0065
258,INEX_LD-2009111,wordnet.topn3.replace,Common Market European Economic Community solar index top executive ability adroitness deftness,0.0054
259,INEX_LD-2009111,conceptnet.topn3.replace,a kingdom continent a castle sun energy power arboretum artifact menagerie,0.0013
260,INEX_LD-2009111,anchor.topn3.replace,ventotto e u accentr ztj moeba atj schnitzelplatz schnitzelpl leka facility,0.0
261,INEX_LD-2009111,bertqe.topn10.qld,categori solar power unit state,0.0
262,INEX_LD-2009111,bt_nllb_french,The European Union,0.0
263,INEX_LD-2009111,stem.paicehusk,europ sol pow facil,0.0
264,INEX_LD-2009111,stem.trunc4,euro sola powe faci,0.0
265,INEX_LD-2009115,-1,virtual museums,0.5854
266,INEX_LD-2009115,sensedisambiguation,virtual museums museum,0.5702
267,INEX_LD-2009115,wordnet.topn3,virtual museums practical,0.0771
268,INEX_LD-2009115,relevancefeedback.topn10.qld,virtual museums museum collect carrot art texa,0.0556
269,INEX_LD-2009115,relevancefeedback.topn10.bm25,virtual museums collect museum art carrot exhibit,0.0342
270,INEX_LD-2009115,word2vec.topn3,virtual museums non virtual real musuems,0.0136
271,INEX_LD-2009115,conceptnet.topn3,virtual museums art popular travel destinations,0.0027
272,INEX_LD-2009115,anchor.topn3,virtual museums virtualization implement groups perform virtualization amd,0.0023
273,INEX_LD-2009115,anchor.topn3.replace,virtualization implement groups perform virtualization amd museums,0.0012
274,INEX_LD-2009115,glove.topn3,virtual museums cyberspace allows galleries,0.0004
275,INEX_LD-2009115,word2vec.topn3.replace,non virtual real musuems,0.0002
276,INEX_LD-2009115,bertqe.topn10.bm25,participatori exhibit space fine artist,0.0
277,INEX_LD-2009115,bertqe.topn10.qld,tohelp make art more access,0.0
278,INEX_LD-2009115,bt_nllb_malay,The Mayan Museum,0.0
279,INEX_LD-2009115,conceptnet.topn3.replace,virtual art popular travel destinations,0.0
280,INEX_LD-2009115,glove.topn3.replace,cyberspace allows galleries,0.0
281,INEX_LD-2009115,stem.lovins,virtu museum,0.0
282,INEX_LD-2009115,stem.paicehusk,virt museum,0.0
283,INEX_LD-2009115,stem.trunc4,virt muse,0.0
284,INEX_LD-2009115,stem.trunc5,virtu museu,0.0
285,INEX_LD-2009115,tagmee.topn3.replace,,0.0
286,INEX_LD-2009115,wiki.topn3.replace,,0.0
287,INEX_LD-2009115,wordnet.topn3.replace,practical museums,0.0
288,INEX_LD-2010004,-1,Indian food,0.1679
289,INEX_LD-2010004,bt_bing_chinese_simplified,Indian cuisine,0.1296
290,INEX_LD-2010004,bt_bing_french,Indian Cuisine,0.1296
291,INEX_LD-2010004,bt_bing_russian,Indian Cuisine,0.1296
292,INEX_LD-2010004,relevancefeedback.topn10.bm25,indian food stouffer prayer univers rice kerala aruni banana museum award pharmaci,0.0736
293,INEX_LD-2010004,glove.topn3,indian food india pakistani supplies,0.055
294,INEX_LD-2010004,wordnet.topn3,indian food American Indian language Amerindic Red Indian food for thought solid food nutrient,0.0195
295,INEX_LD-2010004,relevancefeedback.topn10.qld,indian food stouffer rice univers prayer islam,0.0113
296,INEX_LD-2010004,stem.trunc5,india food,0.0099
297,INEX_LD-2010004,wordnet.topn3.replace,Amerindic American Indian language solid food food for thought,0.0078
298,INEX_LD-2010004,conceptnet.topn3,indian food chief native cake plate rice,0.0063
299,INEX_LD-2010004,anchor.topn3,indian food waipawan mangaorapan sah ku me hu wassamasaw neophobia food foods cross solfar,0.0026
300,INEX_LD-2010004,bertqe.topn10.bm25,categori write media indian cultur,0.001
301,INEX_LD-2010004,word2vec.topn3,indian food india non indian foodstuffs,0.001
302,INEX_LD-2010004,conceptnet.topn3.replace,chief native cake plate rice,0.0002
303,INEX_LD-2010004,stem.trunc4,indi food,0.0002
