qid	order	query	qld.recip_rank
10	thesaurus.topn3	cheap internet	0.25
10	thesaurus.topn3.replace	cheap internet	0.25
11	-1	gmat prep classes	0.5
11	anchor.topn3	gmat prep classes al mojzel baico crosswat preparatori prep oahu	1.0
11	bertqe.topn10.bm25	studi guid gmat mathprep corpor	1.0
11	bertqe.topn10.qld	mlic manhattan gmat prep class	1.0
11	bt_bing_malay	GMAT preparatory classes	1.0
11	bt_bing_persian	GMAT Preparatory Classes	1.0
11	bt_bing_russian	GMAT Preparation Classes	1.0
11	bt_bing_tamil	GMAT Preparation Classes	1.0
11	bt_nllb_malay	Gmat preparation class	1.0
11	bt_nllb_swahili	a preparation class for gmat	1.0
11	conceptluster.topn5.3.qld	gmat prep classes preschool graduate management admission test social class git object	1.0
11	docluster.topn10.3.qld	gmat prep classes git object trivia	1.0
11	sensedisambiguation	gmat prep homework classes course	1.0
11	termluster.topn5.3.qld	gmat prep classes git object	1.0
11	wordnet.topn3	gmat prep classes homework preparation form assort separate	1.0
11	bt_bing_arabic	GMAT Prep Classes	0.5
11	bt_bing_chinese_simplified	GMAT Prep Class	0.5
11	bt_bing_korean	GMAT Prep Classes	0.5
11	bt_bing_swahili	GMAT Prep Classes	0.5
11	bt_nllb_korean	Gmat prep class	0.5
11	conceptluster.topn5.3.bm25	gmat prep classes social class preschool graduate management admission test death cellulos carbon restringido video	0.5
11	docluster.topn10.3.bm25	gmat prep classes death cellulos carbon restringido video life trivia obama organ	0.5
11	relevancefeedback.topn10.bm25	gmat prep classes	0.5
11	relevancefeedback.topn10.qld	gmat prep classes	0.5
11	rm3.topn10.10.0.5.bm25	gmat prep classes	0.5
11	rm3.topn10.10.0.5.qld	gmat prep classes	0.5
11	stem.krovetz	gmat prep class	0.5
11	stem.paicehusk	gmat prep class	0.5
11	stem.porter	gmat prep class	0.5
11	stem.porter2	gmat prep class	0.5
11	stem.sstemmer	gmat prep classe	0.5
11	stem.trunc5	gmat prep class	0.5
11	tagmee.topn3	gmat prep classes Graduate Management Admission Test Preschool Social class	0.5
11	termluster.topn5.3.bm25	gmat prep classes death cellulos carbon restringido video	0.5
11	thesaurus.topn3	gmat prep classes	0.5
11	thesaurus.topn3.replace	gmat prep classes	0.5
11	word2vec.topn3	gmat prep classes courses	0.5
12	-1	djs	0.25
12	bt_bing_chinese_simplified	DJ service	0.5
12	conceptnet.topn3	djs deejays	0.5
12	glove.topn3	djs deejays	0.5
12	sensedisambiguation	djs disk jockey	0.5
12	sensedisambiguation.replace	disk jockey	0.5
12	word2vec.topn3	djs deejays	0.5
12	wordnet.topn3	djs disc jockey disk jockey	0.5
12	wordnet.topn3.replace	disc jockey disk jockey	0.5
12	anchor.topn3	djs	0.25
12	anchor.topn3.replace	djs	0.25
12	bt_bing_arabic	Djs	0.25
12	bt_bing_french	Djs	0.25
12	bt_bing_german	Djs	0.25
12	bt_bing_korean	DJ	0.25
12	bt_bing_malay	DJS	0.25
12	bt_bing_persian	Dj	0.25
12	bt_bing_russian	Djs	0.25
12	bt_bing_swahili	DJs	0.25
12	bt_bing_tamil	DJS	0.25
12	bt_nllb_french	DJs	0.25
12	bt_nllb_german	DJs	0.25
12	rm3.topn10.10.0.5.bm25	djs	0.25
12	rm3.topn10.10.0.5.qld	djs	0.25
12	stem.krovetz	djs	0.25
12	stem.lovins	dj	0.25
12	stem.paicehusk	djs	0.25
12	stem.porter	dj	0.25
12	stem.porter2	djs	0.25
12	stem.sstemmer	djs	0.25
12	stem.trunc4	djs	0.25
12	stem.trunc5	djs	0.25
12	tagmee.topn3	djs	0.25
12	thesaurus.topn3	djs	0.25
12	thesaurus.topn3.replace	djs	0.25
12	wiki.topn3	djs	0.25
13	-1	map	0.5
13	bt_bing_arabic	map	0.5
13	bt_bing_chinese_simplified	map	0.5
13	bt_bing_french	map	0.5
13	bt_bing_german	Map	0.5
13	bt_bing_korean	map	0.5
13	bt_bing_malay	Map	0.5
13	bt_bing_persian	Map	0.5
13	bt_bing_russian	map	0.5
13	bt_bing_swahili	Map	0.5
13	bt_bing_tamil	map	0.5
13	bt_nllb_arabic	A map	0.5
13	bt_nllb_chinese_yue	Map	0.5
13	bt_nllb_french	map	0.5
13	bt_nllb_german	Map	0.5
13	bt_nllb_malay	map	0.5
13	bt_nllb_swahili	map	0.5
13	bt_nllb_tamil	map	0.5
13	conceptnet.topn3	map	0.5
13	conceptnet.topn3.replace	map	0.5
13	glove.topn3	map	0.5
13	glove.topn3.replace	map	0.5
13	rm3.topn10.10.0.5.bm25	map	0.5
13	rm3.topn10.10.0.5.qld	map	0.5
13	sensedisambiguation	map	0.5
13	sensedisambiguation.replace	map	0.5
13	stem.krovetz	map	0.5
13	stem.lovins	map	0.5
13	stem.paicehusk	map	0.5
13	stem.porter	map	0.5
13	stem.porter2	map	0.5
13	stem.sstemmer	map	0.5
13	stem.trunc4	map	0.5
13	stem.trunc5	map	0.5
13	tagmee.topn3	map	0.5
13	thesaurus.topn3	map	0.5
13	thesaurus.topn3.replace	map	0.5
13	wiki.topn3	map	0.5
13	word2vec.topn3	map	0.5
13	word2vec.topn3.replace	map	0.5
14	-1	dinosaurs	0.0303
14	conceptnet.topn3	dinosaurs ancient reptiles	1.0
14	glove.topn3	dinosaurs reptiles	0.1429
14	conceptnet.topn3.replace	ancient reptiles	0.125
14	anchor.topn3	dinosaurs	0.0303
14	anchor.topn3.replace	dinosaurs	0.0303
14	bt_bing_arabic	Dinosaurs	0.0303
14	bt_bing_chinese_simplified	dinosaur	0.0303
14	bt_bing_french	Dinosaurs	0.0303
14	bt_bing_german	dinosaur	0.0303
14	bt_bing_korean	dinosaur	0.0303
14	bt_bing_malay	Dinosaurs	0.0303
14	bt_bing_persian	Dinosaurs	0.0303
14	bt_bing_russian	Dinosaurs	0.0303
14	bt_bing_swahili	Dinosaurs	0.0303
14	bt_bing_tamil	Dinosaurs	0.0303
14	bt_nllb_arabic	The dinosaurs	0.0303
14	bt_nllb_chinese_yue	The dinosaurs	0.0303
14	bt_nllb_french	the dinosaurs	0.0303
14	bt_nllb_korean	The dinosaurs	0.0303
14	bt_nllb_malay	The dinosaurs	0.0303
14	bt_nllb_persian	The dinosaurs	0.0303
14	bt_nllb_russian	The dinosaurs	0.0303
14	bt_nllb_swahili	dinosaurs	0.0303
14	bt_nllb_tamil	The Dinosaurs	0.0303
14	rm3.topn10.10.0.5.bm25	dinosaurs	0.0303
14	rm3.topn10.10.0.5.qld	dinosaurs	0.0303
14	sensedisambiguation	dinosaurs dinosaur	0.0303
14	sensedisambiguation.replace	dinosaur	0.0303
14	stem.krovetz	dinosaur	0.0303
14	stem.lovins	dinosaur	0.0303
14	stem.porter	dinosaur	0.0303
14	stem.porter2	dinosaur	0.0303
14	stem.sstemmer	dinosaur	0.0303
14	tagmee.topn3	dinosaurs	0.0303
14	thesaurus.topn3	dinosaurs	0.0303
14	thesaurus.topn3.replace	dinosaurs	0.0303
14	wiki.topn3	dinosaurs	0.0303
14	wordnet.topn3	dinosaurs	0.0303
14	wordnet.topn3.replace	dinosaurs	0.0303
15	-1	espn sports	0.25
15	anchor.topn3	espn sports espnsoccernet espnet nbatv	1.0
15	anchor.topn3.replace	espnsoccernet espnet nbatv sports	1.0
15	conceptluster.topn5.3.qld	espn sports broadcasting sports events espn git object	1.0
15	relevancefeedback.topn10.bm25	espn sports articl john bucher comment you	1.0
15	relevancefeedback.topn10.qld	espn sports classic sport titl	1.0
15	tagmee.topn3	espn sports ESPN Broadcasting of sports events	1.0
15	tagmee.topn3.replace	ESPN Broadcasting of sports events	1.0
15	wiki.topn3	espn sports bristol connecticut television channels stations established sports television networks united states espn sports events works sports out of market sports package broadcasting sports events	1.0
15	wiki.topn3.replace	bristol connecticut television channels stations established sports television networks united states espn sports events works sports out of market sports package broadcasting sports events	1.0
15	conceptluster.topn5.3.bm25	espn sports broadcasting sports events espn death cellulos carbon restringido video	0.5
15	docluster.topn10.3.bm25	espn sports death cellulos carbon restringido video life trivia obama organ	0.5
15	word2vec.topn3	espn sports sportscenter espn com athletics	0.3333
15	bt_bing_arabic	ESPN Sports	0.25
15	bt_bing_chinese_simplified	ESPN Sports	0.25
15	bt_bing_french	ESPN Sports	0.25
15	bt_bing_german	ESPN Sports	0.25
15	bt_bing_korean	ESPN Sports	0.25
15	bt_bing_malay	ESPN Sports	0.25
15	bt_bing_persian	ESPN Sports	0.25
15	bt_bing_russian	ESPN Sports	0.25
15	bt_bing_swahili	ESPN Sports	0.25
15	bt_bing_tamil	ESPN Sports	0.25
15	glove.topn3	espn sports espn telecasts	0.25
15	glove.topn3.replace	espn telecasts sports	0.25
15	rm3.topn10.10.0.5.bm25	espn sports	0.25
15	rm3.topn10.10.0.5.qld	espn sports	0.25
15	sensedisambiguation	espn sports sport	0.25
15	sensedisambiguation.replace	espn sport	0.25
15	stem.krovetz	espn sports	0.25
15	stem.lovins	espn sport	0.25
15	stem.paicehusk	espn sport	0.25
15	stem.porter	espn sport	0.25
15	stem.porter2	espn sport	0.25
15	stem.sstemmer	espn sport	0.25
15	stem.trunc5	espn sport	0.25
15	thesaurus.topn3	espn sports	0.25
15	thesaurus.topn3.replace	espn sports	0.25
16	-1	arizona game and fish	1.0
16	bt_bing_arabic	Game Arizona and fish	1.0
16	bt_bing_chinese_simplified	Arizona Games Fish	1.0
16	bt_bing_german	Arizona Game and Fish	1.0
16	bt_bing_korean	Arizona Game Fish	1.0
16	bt_bing_malay	Arizona Games and Fish	1.0
16	bt_bing_persian	Arizona Game and Fish	1.0
16	bt_bing_russian	Arizona Game Fish	1.0
16	bt_bing_swahili	Arizona Game and Fish	1.0
16	bt_bing_tamil	Arizona Games and Fish	1.0
16	bt_nllb_malay	Arizona games and fish	1.0
16	bt_nllb_persian	Arizona game and fish	1.0
16	bt_nllb_swahili	Arizona game and fish	1.0
16	conceptluster.topn5.3.bm25	arizona game fish fish arizona arizona game fish department death cellulos carbon restringido video	1.0
16	conceptluster.topn5.3.qld	arizona game fish fish arizona game fish department arizona git object	1.0
16	rm3.topn10.10.0.5.bm25	arizona game and fish	1.0
16	rm3.topn10.10.0.5.qld	arizona game and fish	1.0
16	stem.krovetz	arizona game and fish	1.0
16	stem.porter	arizona game and fish	1.0
16	stem.porter2	arizona game and fish	1.0
16	stem.sstemmer	arizona game and fish	1.0
16	tagmee.topn3	arizona game fish Arizona Arizona Game and Fish Department Fish	1.0
16	tagmee.topn3.replace	Arizona Arizona Game and Fish Department Fish	1.0
16	thesaurus.topn3	arizona game fish	1.0
16	thesaurus.topn3.replace	arizona game fish	1.0
16	word2vec.topn3	arizona game fish california nevada utah gameplay player salmon	1.0
17	-1	poker tournaments	0.1429
17	bt_bing_arabic	Poker Tournaments	0.1429
17	bt_bing_chinese_simplified	Poker tournaments	0.1429
17	bt_bing_french	Poker Tournaments	0.1429
17	bt_bing_korean	Poker Tournaments	0.1429
17	bt_bing_malay	Poker Tournament	0.1429
17	bt_bing_persian	Poker Tournament	0.1429
17	bt_bing_russian	Poker Tournaments	0.1429
17	bt_bing_swahili	Poker tournaments	0.1429
17	bt_bing_tamil	Poker Tournaments	0.1429
17	bt_nllb_arabic	The poker tournaments	0.1429
17	bt_nllb_french	poker tournaments	0.1429
17	bt_nllb_german	Poker tournaments	0.1429
17	bt_nllb_korean	The poker tournament	0.1429
17	bt_nllb_malay	poker tournaments	0.1429
17	bt_nllb_persian	Poker tournaments	0.1429
17	bt_nllb_russian	poker tournaments	0.1429
17	bt_nllb_swahili	poker tournaments	0.1429
17	bt_nllb_tamil	Poker tournaments	0.1429
17	conceptluster.topn5.3.qld	poker tournaments poker tournament poker git object	0.1429
17	relevancefeedback.topn10.qld	poker tournaments	0.1429
17	rm3.topn10.10.0.5.bm25	poker tournaments	0.1429
17	rm3.topn10.10.0.5.qld	poker tournaments	0.1429
17	sensedisambiguation.replace	poker tournament	0.1429
17	stem.krovetz	poker tournament	0.1429
17	stem.lovins	poker tournament	0.1429
17	stem.porter	poker tournament	0.1429
17	stem.porter2	poker tournament	0.1429
17	stem.sstemmer	poker tournament	0.1429
17	tagmee.topn3	poker tournaments Poker Poker tournament	0.1429
17	thesaurus.topn3	poker tournaments	0.1429
17	thesaurus.topn3.replace	poker tournaments	0.1429
18	-1	wedding budget calculator	1.0
18	bertqe.topn10.qld	wed plan wed budget planner	1.0
18	bt_bing_arabic	Wedding Budget Calculator	1.0
18	bt_bing_chinese_simplified	Wedding budget calculator	1.0
18	bt_bing_french	Wedding Budget Calculator	1.0
18	bt_bing_german	Wedding Budget Calculator	1.0
18	bt_bing_korean	Wedding Budget Calculator	1.0
18	bt_bing_malay	Wedding budget calculator	1.0
18	bt_bing_persian	Wedding Budget Calculator	1.0
18	bt_bing_russian	Wedding Budget Calculator	1.0
18	bt_bing_swahili	wedding budget calculator	1.0
18	bt_bing_tamil	Wedding Budget Calculator	1.0
18	bt_nllb_arabic	Accounting for the wedding budget	1.0
18	bt_nllb_chinese_yue	A wedding budget is a calculator	1.0
18	bt_nllb_german	Wedding budget calculator	1.0
18	bt_nllb_persian	The wedding budget calculator	1.0
18	bt_nllb_russian	The wedding budget calculator	1.0
18	conceptnet.topn3	wedding budget calculator ring fund adding up numbers	1.0
18	relevancefeedback.topn10.qld	wedding budget calculator calcul expens wed you	1.0
18	rm3.topn10.10.0.5.bm25	wedding budget calculator	1.0
18	rm3.topn10.10.0.5.qld	wedding budget calculator	1.0
18	sensedisambiguation	wedding marry budget calculator	1.0
18	stem.krovetz	wedding budget calculator	1.0
18	stem.porter2	wed budget calcul	1.0
18	stem.sstemmer	wedding budget calculator	1.0
18	thesaurus.topn3	wedding budget calculator	1.0
18	thesaurus.topn3.replace	wedding budget calculator	1.0
18	wordnet.topn3	wedding budget calculator wedding party wedding ceremony hymeneals reckoner estimator calculating machine	1.0
18	wordnet.topn3.replace	wedding party wedding ceremony hymeneals budget reckoner estimator calculating machine	1.0
19	-1	the current	0.0
2	-1	french lick resort and casino	1.0
2	bt_bing_french	French Lick Resort Casino	1.0
2	bt_bing_german	French Lick Resort and Casino	1.0
2	bt_bing_korean	French Lick Resort Casino	1.0
2	bt_bing_malay	France Lick Resorts and Casinos	1.0
2	bt_bing_persian	French Lick Resort and Casino	1.0
2	bt_bing_russian	French Resort Casino Lick	1.0
2	bt_bing_swahili	French lick resort and casino	1.0
2	bt_bing_tamil	French Lick Resort and Casino	1.0
2	bt_nllb_french	French Lick Resort and Casino	1.0
2	bt_nllb_german	French Lick Resort and Casino	1.0
2	bt_nllb_malay	French Lick Resort and Casino	1.0
2	bt_nllb_persian	French resort and casino	1.0
2	bt_nllb_russian	French resort and casino	1.0
2	bt_nllb_swahili	French lick resort and casino	1.0
2	bt_nllb_tamil	French League Resort and Casino	1.0
2	conceptluster.topn5.3.bm25	french lick resort casino casino french lick resort casino french lick indiana	1.0
2	conceptluster.topn5.3.qld	french lick resort casino french lick resort casino casino french lick indiana	1.0
2	conceptnet.topn3	french lick resort casino a language bat holiday resort	1.0
2	docluster.topn10.3.bm25	french lick resort and casino locat credit inform	1.0
2	docluster.topn10.3.qld	french lick resort and casino inform hotel credit	1.0
2	glove.topn3	french lick resort casino france belgian ooooooooooooooooooooooooooooooooooooooo kd seaside gambling	1.0
2	relevancefeedback.topn10.bm25	french lick resort and casino locat credit inform	1.0
2	relevancefeedback.topn10.qld	french lick resort and casino inform hotel credit	1.0
2	rm3.topn10.10.0.5.bm25	french lick resort and casino	1.0
2	rm3.topn10.10.0.5.qld	french lick resort and casino	1.0
2	stem.krovetz	france lick resort and casino	1.0
2	stem.lovins	french lick resort and casin	1.0
2	stem.paicehusk	french lick resort and casino	1.0
2	stem.porter	french lick resort and casino	1.0
2	stem.porter2	french lick resort and casino	1.0
2	stem.sstemmer	french lick resort and casino	1.0
2	tagmee.topn3	french lick resort casino French Lick Indiana French Lick Resort Casino Casino	1.0
2	tagmee.topn3.replace	French Lick Indiana French Lick Resort Casino Casino	1.0
2	termluster.topn5.3.bm25	french lick resort casino	1.0
2	termluster.topn5.3.qld	french lick resort casino	1.0
2	thesaurus.topn3	french lick resort casino	1.0
2	thesaurus.topn3.replace	french lick resort casino	1.0
2	word2vec.topn3	french lick resort casino german english seaside gambling	1.0
2	wordnet.topn3	french lick resort casino French people Daniel Chester French drub biff lap up hangout refuge cassino gambling casino	1.0
20	-1	defender	0.0
21	-1	volvo	0.25
21	bertqe.topn10.qld	s super saloon archiv volvo	1.0
21	wiki.topn3	volvo car manufacturers sweden motor vehicle manufacturers sweden audi volvo	1.0
21	wiki.topn3.replace	car manufacturers sweden motor vehicle manufacturers sweden audi volvo	0.5
21	bt_bing_arabic	Volvo	0.25
21	bt_bing_chinese_simplified	Volvo	0.25
21	bt_bing_french	Volvo	0.25
21	bt_bing_german	Volvo	0.25
21	bt_bing_korean	VOLVO	0.25
21	bt_bing_malay	Volvo	0.25
21	bt_bing_persian	Volvo	0.25
21	bt_bing_russian	Volvo	0.25
21	bt_bing_swahili	Volvo	0.25
21	bt_bing_tamil	Volvo	0.25
21	bt_nllb_malay	volvo	0.25
21	bt_nllb_persian	The Volvo	0.25
21	bt_nllb_russian	Volvo is	0.25
21	bt_nllb_swahili	volvo	0.25
21	bt_nllb_tamil	The Volvo	0.25
21	conceptnet.topn3	volvo	0.25
21	conceptnet.topn3.replace	volvo	0.25
21	rm3.topn10.10.0.5.bm25	volvo	0.25
21	rm3.topn10.10.0.5.qld	volvo	0.25
21	sensedisambiguation	volvo	0.25
21	sensedisambiguation.replace	volvo	0.25
21	stem.krovetz	volvo	0.25
21	stem.paicehusk	volvo	0.25
21	stem.porter	volvo	0.25
21	stem.porter2	volvo	0.25
21	stem.sstemmer	volvo	0.25
21	stem.trunc5	volvo	0.25
21	tagmee.topn3	volvo Volvo	0.25
21	tagmee.topn3.replace	Volvo	0.25
21	thesaurus.topn3	volvo	0.25
21	thesaurus.topn3.replace	volvo	0.25
21	wordnet.topn3	volvo	0.25
21	wordnet.topn3.replace	volvo	0.25
22	-1	rick warren	1.0
22	bt_bing_arabic	Rick Warren	1.0
22	bt_bing_chinese_simplified	Rick Warren	1.0
22	bt_bing_french	Rick Warren	1.0
22	bt_bing_german	Rick Warren	1.0
22	bt_bing_korean	Rick Warren Rick Warren	1.0
22	bt_bing_malay	Rick Warren	1.0
22	bt_bing_persian	Rick Warren	1.0
22	bt_bing_russian	Rick Warren	1.0
22	bt_bing_swahili	Rick Warren	1.0
22	bt_bing_tamil	Rick Warren	1.0
22	bt_nllb_arabic	Rick Warren	1.0
22	bt_nllb_chinese_yue	Rick Warren is the author of	1.0
22	bt_nllb_french	Rick Warren	1.0
22	bt_nllb_german	Rick Warren	1.0
22	bt_nllb_korean	Rick Warren you know what	1.0
22	bt_nllb_malay	Rick Warren is here	1.0
22	bt_nllb_persian	Rick Warren	1.0
22	bt_nllb_russian	Rick Warren	1.0
22	bt_nllb_swahili	Rick Warren	1.0
22	bt_nllb_tamil	Rick Warren	1.0
22	conceptluster.topn5.3.bm25	rick warren rick warren lick casino french	1.0
22	conceptluster.topn5.3.qld	rick warren rick warren lick casino	1.0
22	relevancefeedback.topn10.qld	rick warren obama repli	1.0
22	rm3.topn10.10.0.5.bm25	rick warren	1.0
22	rm3.topn10.10.0.5.qld	rick warren	1.0
22	stem.krovetz	rick warren	1.0
22	stem.porter	rick warren	1.0
22	stem.porter2	rick warren	1.0
22	stem.sstemmer	rick warren	1.0
22	tagmee.topn3	rick warren Rick Warren	1.0
22	tagmee.topn3.replace	Rick Warren	1.0
22	thesaurus.topn3	rick warren	1.0
22	thesaurus.topn3.replace	rick warren	1.0
22	wiki.topn3	rick warren saddleback church thpurposdriven church francis chan rick warren	1.0
22	wiki.topn3.replace	saddleback church thpurposdriven church francis chan rick warren	1.0
23	-1	yahoo	0.0
23	wiki.topn3	yahoo alibaba group websites company companies based sunnyvale california yahoo	1.0
23	wiki.topn3.replace	alibaba group websites company companies based sunnyvale california yahoo	0.5
23	bt_nllb_chinese_yue	Yahoo is a website	0.0345
24	-1	diversity	0.1667
24	anchor.topn3	diversity	0.1667
24	anchor.topn3.replace	diversity	0.1667
24	bt_bing_arabic	diversity	0.1667
24	bt_bing_chinese_simplified	diversity	0.1667
24	bt_bing_french	diversity	0.1667
24	bt_bing_german	Diversity	0.1667
24	bt_bing_korean	diversity	0.1667
24	bt_bing_malay	Diversity	0.1667
24	bt_bing_tamil	Diversity	0.1667
24	bt_nllb_arabic	The diversity	0.1667
24	bt_nllb_french	diversity	0.1667
24	bt_nllb_german	The diversity	0.1667
24	bt_nllb_korean	Diversity	0.1667
24	bt_nllb_malay	The diversity	0.1667
24	bt_nllb_persian	Diversity	0.1667
24	bt_nllb_russian	The diversity	0.1667
24	bt_nllb_tamil	diversity	0.1667
24	conceptnet.topn3	diversity	0.1667
24	conceptnet.topn3.replace	diversity	0.1667
24	rm3.topn10.10.0.5.bm25	diversity	0.1667
24	rm3.topn10.10.0.5.qld	diversity	0.1667
24	sensedisambiguation	diversity	0.1667
24	sensedisambiguation.replace	diversity	0.1667
24	stem.krovetz	diversity	0.1667
24	stem.sstemmer	diversity	0.1667
24	tagmee.topn3	diversity	0.1667
24	thesaurus.topn3	diversity	0.1667
24	thesaurus.topn3.replace	diversity	0.1667
24	wiki.topn3	diversity	0.1667
25	-1	euclid	0.3333
25	relevancefeedback.topn10.bm25	euclid video i geometri	1.0
25	relevancefeedback.topn10.qld	euclid video ey i us tabl	1.0
25	anchor.topn3	euclid evklid efklidi euclidi	0.5
25	wiki.topn3	euclid data euclid diophantus archimedes euclid	0.5
25	wiki.topn3.replace	data euclid diophantus archimedes euclid	0.5
25	bt_bing_arabic	Euclid	0.3333
25	bt_bing_chinese_simplified	Euclid	0.3333
25	bt_bing_french	Euclid	0.3333
25	bt_bing_german	Euclid	0.3333
25	bt_bing_korean	Euclid	0.3333
25	bt_bing_malay	Euclid	0.3333
25	bt_bing_russian	Euclid	0.3333
25	bt_bing_swahili	Euclid	0.3333
25	bt_bing_tamil	Euclid	0.3333
25	bt_nllb_korean	Euclid	0.3333
25	bt_nllb_malay	Euclid	0.3333
25	bt_nllb_russian	Euclid	0.3333
25	bt_nllb_swahili	Euclid	0.3333
25	conceptluster.topn5.3.qld	euclid euclid lick casino	0.3333
25	conceptnet.topn3	euclid	0.3333
25	conceptnet.topn3.replace	euclid	0.3333
25	rm3.topn10.10.0.5.bm25	euclid	0.3333
25	rm3.topn10.10.0.5.qld	euclid	0.3333
25	sensedisambiguation	euclid	0.3333
25	sensedisambiguation.replace	euclid	0.3333
25	stem.krovetz	euclid	0.3333
25	stem.paicehusk	euclid	0.3333
25	stem.porter	euclid	0.3333
25	stem.porter2	euclid	0.3333
25	stem.sstemmer	euclid	0.3333
25	tagmee.topn3	euclid Euclid	0.3333
25	tagmee.topn3.replace	Euclid	0.3333
25	thesaurus.topn3	euclid	0.3333
25	thesaurus.topn3.replace	euclid	0.3333
25	wordnet.topn3	euclid	0.3333
25	wordnet.topn3.replace	euclid	0.3333
26	-1	lower heart rate	0.3333
26	bt_bing_korean	Low heart rate	1.0
26	bt_bing_swahili	Low heart rate	1.0
26	bt_nllb_swahili	low heart rate	1.0
26	tagmee.topn3	lower heart rate Mandible Heart rate	1.0
26	tagmee.topn3.replace	Mandible Heart rate	1.0
26	conceptluster.topn5.3.bm25	lower heart rate mandible heart rate lick casino french	0.5
26	conceptluster.topn5.3.qld	lower heart rate heart rate mandible lick casino	0.5
26	sensedisambiguation	lower low heart kernel rate	0.5
26	bt_bing_arabic	Decreased heart rate	0.3333
26	bt_bing_chinese_simplified	Lowers heart rate	0.3333
26	bt_bing_french	Decreased heart rate	0.3333
26	bt_bing_german	lower heart rate	0.3333
26	bt_bing_malay	lower heart rate	0.3333
26	bt_bing_persian	Lower heart rate	0.3333
26	bt_bing_russian	decreased heart rate	0.3333
26	bt_nllb_arabic	Lower heart rate	0.3333
26	bt_nllb_french	lower heart rate	0.3333
26	bt_nllb_german	lower heart rate	0.3333
26	bt_nllb_korean	And the heart rate is lower	0.3333
26	bt_nllb_malay	lower heart rate	0.3333
26	bt_nllb_persian	Lower heart rate	0.3333
26	bt_nllb_russian	decreased heart rate	0.3333
26	bt_nllb_tamil	Heart rate decreases	0.3333
26	rm3.topn10.10.0.5.bm25	lower heart rate	0.3333
26	rm3.topn10.10.0.5.qld	lower heart rate	0.3333
26	stem.krovetz	lower heart rate	0.3333
26	stem.porter	lower heart rate	0.3333
26	stem.porter2	lower heart rate	0.3333
26	stem.sstemmer	lower heart rate	0.3333
26	stem.trunc5	lower heart rate	0.3333
26	thesaurus.topn3	lower heart rate	0.3333
26	thesaurus.topn3.replace	lower heart rate	0.3333
27	-1	starbucks	0.0556
27	wiki.topn3	starbucks retail companies established burger king pike place market starbucks	0.5
27	word2vec.topn3	starbucks mcdonalds McDs	0.25
27	bt_nllb_malay	Starbucks is a great place to start	0.2
27	relevancefeedback.topn10.bm25	starbucks i starbuck e googl coffe	0.1111
27	bertqe.topn10.qld	wal mart sell starbuck coffe	0.0667
27	anchor.topn3	starbucks	0.0556
27	anchor.topn3.replace	starbucks	0.0556
27	bt_bing_arabic	Starbucks	0.0556
