qid	order	query	qld.recip_rank
116	bt_nllb_russian	California Council on Franchise Taxation	1.0
116	bt_nllb_chinese_yue	The California Franchise Tax Agency	0.1667
116	bt_nllb_persian	The California Franchise Tax Agency	0.1667
117	-1	dangers of asbestos	0.5
117	bt_nllb_chinese_yue	The harm of asbestos	1.0
117	bt_nllb_german	Hazards of asbestos	1.0
117	bt_nllb_malay	Asbestos hazards	1.0
118	-1	poem in your pocket day	1.0
119	-1	interview thank you	0.1111
120	-1	tv on computer	0.0909
121	-1	sit and reach test	0.25
122	-1	culpeper national cemetery	0.0455
123	-1	von willebrand disease	0.3333
123	bt_nllb_chinese_yue	Von Willebrand s disease is the most common	0.5
124	-1	bowflex power pro	0.5
125	-1	butter and margarine	0.5
126	-1	us capitol map	0.0
127	-1	dutchess county tourism	1.0
128	-1	atypical squamous cells	0.125
128	bt_nllb_russian	Atypical flat cells	0.3333
129	-1	iowa food stamp program	0.0109
129	bt_nllb_swahili	Iowa s food hand program	0.0167
130	-1	fact on uranus	1.0
131	-1	equal opportunity employer	0.0217
132	-1	mothers day songs	0.1
132	bt_nllb_arabic	Mother s day songs	0.125
132	bt_nllb_chinese_yue	Mother s Day song	0.125
132	bt_nllb_french	songs for Mother s Day	0.125
132	bt_nllb_german	Mother s day songs	0.125
132	bt_nllb_korean	Mother s day song	0.125
132	bt_nllb_malay	Mother s day song	0.125
132	bt_nllb_persian	Mother s Day songs	0.125
132	bt_nllb_russian	Mother s Day songs	0.125
132	bt_nllb_swahili	Mother s day songs	0.125
132	bt_nllb_tamil	Mother s Day songs	0.125
133	-1	all men are created equal	1.0
134	-1	electronic skeet shoot	0.0
135	-1	source of the nile	0.0
136	-1	american military university	0.0
137	-1	rock and gem shows	1.0
138	-1	jax chemical company	1.0
139	-1	rocky mountain news	0.0323
139	bt_nllb_arabic	News from the Rockies	0.0769
140	-1	east ridge high school	0.0
141	-1	va dmv registration	0.0833
142	-1	illinois state tax	0.25
142	bt_nllb_chinese_yue	Illinois tax rate	1.0
143	-1	arkadelphia health club	0.0
144	-1	trombone for sale	0.2
145	-1	vines for shade	0.2
146	-1	sherwood regional library	0.5
147	-1	tangible personal property tax	1.0
148	-1	martha stewart and imclone	1.0
149	-1	uplift at yellowstone national park	0.1667
150	-1	tn highway patrol	0.0244
151	-1	403b	0.0
152	-1	angular cheilitis	0.0
153	-1	pocono	0.3333
154	-1	figs	0.0909
154	bt_nllb_tamil	The fig trees	1.0
155	-1	last supper painting	1.0
156	-1	university of phoenix	0.5
156	bt_nllb_tamil	The University of Phoenix is a public research university	1.0
157	-1	the beatles rock band	0.1667
158	-1	septic system design	1.0
159	-1	porterville	0.3333
160	-1	grilling	0.0128
161	-1	furniture for small spaces	0.037
162	-1	dnr	0.0833
163	-1	arkansas	0.025
163	bt_nllb_chinese_yue	The state of Arkansas USA	1.0
164	-1	hobby stores	0.0556
164	bt_nllb_korean	It s a hobby shop	0.25
165	-1	blue throated hummingbird	0.0286
166	-1	computer programming	0.0167
167	-1	barbados	0.0294
168	-1	lipoma	0.5
169	-1	battles in the civil war	0.0345
170	-1	scooters	0.0
171	-1	ron howard	1.0
172	-1	becoming a paralegal	0.3333
173	-1	hip fractures	0.25
173	bt_nllb_malay	a broken hip	1.0
174	-1	rock art	0.1111
175	-1	signs of a heartattack	1.0
176	-1	weather strip	0.0
177	-1	best long term care insurance	0.0435
177	bt_nllb_swahili	Best long term insurance service	0.1111
177	bt_nllb_chinese_yue	The best long term insurance	0.0588
178	-1	pork tenderloin	0.0667
179	-1	black history	0.0333
179	bt_nllb_chinese_yue	The history of the Negroes	0.0769
180	-1	newyork hotels	0.125
180	bt_nllb_arabic	The hotels in New York	0.5
180	bt_nllb_french	hotels in New York	0.5
180	bt_nllb_german	Hotels in New York	0.5
180	bt_nllb_korean	The New York Hotel	0.5
180	bt_nllb_malay	hotel in New York	0.5
180	bt_nllb_persian	The hotels in New York	0.5
180	bt_nllb_russian	hotels in New York	0.5
180	bt_nllb_swahili	hotels in New York	0.5
181	-1	old coins	0.1429
182	-1	quit smoking	0.1111
182	bt_nllb_korean	Stop smoking	0.5
182	bt_nllb_malay	Stop smoking	0.5
182	bt_nllb_persian	Stop smoking	0.5
182	bt_nllb_tamil	Stop smoking	0.5
183	-1	kansas city mo	0.0112
184	-1	civil right movement	0.0769
185	-1	credit report	0.0154
186	-1	unc	0.0714
187	-1	vanuatu	0.1667
188	-1	internet phone service	0.0
189	-1	gs pay rate	0.0323
190	-1	brooks brothers clearance	0.2
190	bt_nllb_korean	The Brooks Brothers are promoted	1.0
191	-1	churchill downs	0.1429
192	-1	condos in florida	0.0588
193	-1	dog clean up bags	1.0
194	-1	designer dog breeds	1.0
195	-1	pressure washers	0.0
196	-1	sore throat	0.5
197	-1	idaho state flower	0.5
198	-1	indiana state fairgrounds	0.25
198	bt_nllb_malay	Indiana state fair park	1.0
199	-1	fybromyalgia	0.3333
199	bt_nllb_french	fibromyalgia	0.5
199	bt_nllb_german	Fibromyalgia	0.5
199	bt_nllb_malay	Fibromyalgia	0.5
199	bt_nllb_persian	Fibromyalgia	0.5
199	bt_nllb_russian	Fibromyalgia	0.5
200	-1	ontario california airport	0.1111
