qid	order	query	qld.ndcg
1035857	termluster.topn5.3.qld	liberals quick defend saddam	0.5974
1035857	thesaurus.topn3	liberals quick defend saddam	0.5974
1035857	thesaurus.topn3.replace	liberals quick defend saddam	0.5974
1035857	docluster.topn10.3.bm25	why are liberals so quick to defend saddam	0.5941
1035857	docluster.topn10.3.qld	why are liberals so quick to defend saddam	0.5941
1035857	rm3.topn10.10.0.5.bm25	Why are liberals so quick to defend Saddam?	0.5941
1035857	rm3.topn10.10.0.5.qld	Why are liberals so quick to defend Saddam?	0.5941
1035857	stem.krovetz	why are liberal so quick to defend saddam	0.5941
1035857	stem.sstemmer	why are liberal so quick to defend saddam	0.5941
103830	-1	Why do man Arabs hate the west ?	0.4862
103830	tagmee.topn3	man arabs hate west Tao Human Arabs Hate speech Western world	0.4881
103830	docluster.topn10.3.bm25	why do man arabs hate the west	0.4862
103830	docluster.topn10.3.qld	why do man arabs hate the west	0.4862
103830	rm3.topn10.10.0.5.bm25	Why do man Arabs hate the west ?	0.4862
103830	rm3.topn10.10.0.5.qld	Why do man Arabs hate the west ?	0.4862
103830	stem.krovetz	why do man arab hate the west	0.4862
103830	stem.porter	why do man arab hate the west	0.4862
103830	stem.sstemmer	why do man arab hate the west	0.4862
103830	stem.trunc4	why do man arab hate the west	0.4862
103830	stem.trunc5	why do man arabs hate the west	0.4862
1063812	-1	How do I grow taller?	0.6383
1063812	docluster.topn10.3.bm25	how do i grow taller	0.6383
1063812	docluster.topn10.3.qld	how do i grow taller	0.6383
1063812	rm3.topn10.10.0.5.bm25	How do I grow taller?	0.6383
1063812	rm3.topn10.10.0.5.qld	How do I grow taller?	0.6383
1063812	stem.lovins	how do i grow taller	0.6383
1063812	stem.porter	how do i grow taller	0.6383
1063812	stem.porter2	how do i grow taller	0.6383
1063812	stem.sstemmer	how do i grow taller	0.6383
1077370	-1	Why do only Humans have Finger prints?	0.6154
1077370	termluster.topn5.3.bm25	humans finger prints	0.6343
1077370	termluster.topn5.3.qld	humans finger prints	0.6343
1077370	thesaurus.topn3	humans finger prints	0.6343
1077370	thesaurus.topn3.replace	humans finger prints	0.6343
1077370	docluster.topn10.3.bm25	why do only humans have finger prints	0.6154
1077370	docluster.topn10.3.qld	why do only humans have finger prints	0.6154
1077370	rm3.topn10.10.0.5.bm25	Why do only Humans have Finger prints?	0.6154
1077370	rm3.topn10.10.0.5.qld	Why do only Humans have Finger prints?	0.6154
1077370	stem.krovetz	why do only human have finger print	0.6154
1077370	stem.porter	why do onli human have finger print	0.6154
1077370	stem.sstemmer	why do only human have finger print	0.6154
1082595	-1	what is meant by mobile technology?	0.5169
1082595	sensedisambiguation.replace	what is think of by mobile technology	0.5479
1082595	wordnet.topn3	meant mobile technology signify entail think Mobile River engineering science applied science	0.5413
1082595	conceptluster.topn5.3.bm25	meant mobile technology	0.5202
1082595	conceptluster.topn5.3.qld	meant mobile technology	0.5202
1082595	tagmee.topn3	meant mobile technology	0.5202
1082595	termluster.topn5.3.bm25	meant mobile technology	0.5202
1082595	termluster.topn5.3.qld	meant mobile technology	0.5202
1082595	thesaurus.topn3	meant mobile technology	0.5202
1082595	thesaurus.topn3.replace	meant mobile technology	0.5202
1082595	wiki.topn3	meant mobile technology	0.5202
1082595	relevancefeedback.topn10.bm25	what is meant by mobile technology develop mobil cellular can gsm cingular phone i featur	0.5184
1082595	conceptnet.topn3	meant mobile technology ploughland meaned cell Mobile River automotive technology	0.5176
1082595	docluster.topn10.3.bm25	what is meant by mobile technology	0.5169
1082595	docluster.topn10.3.qld	what is meant by mobile technology	0.5169
1082595	rm3.topn10.10.0.5.bm25	what is meant by mobile technology?	0.5169
1082595	rm3.topn10.10.0.5.qld	what is meant by mobile technology?	0.5169
1082595	stem.krovetz	what is meant by mobile technology	0.5169
1082595	stem.lovins	what is meant by mobil technolog	0.5169
1082595	stem.porter	what is meant by mobil technolog	0.5169
1082595	stem.porter2	what is meant by mobil technolog	0.5169
1082595	stem.sstemmer	what is meant by mobile technology	0.5169
1119420	-1	Well the black light is UV light.So if it is "black" how can it be "light" ?	0.5809
1119420	stem.paicehusk	wel the black light is uv light so if it is black how can it be light	0.5981
1119420	termluster.topn5.3.bm25	well black light uv light so black light	0.596
1119420	termluster.topn5.3.qld	well black light uv light so black light	0.596
1119420	thesaurus.topn3	well black light uv light so black light	0.596
1119420	thesaurus.topn3.replace	well black light uv light so black light	0.596
1119420	rm3.topn10.10.0.5.bm25	Well the black light is UV light.So if it is black how can it be light ?	0.5934
1119420	rm3.topn10.10.0.5.qld	Well the black light is UV light.So if it is black how can it be light ?	0.5934
1119420	stem.lovins	wel th black light is uv light so if it is black how can it be light	0.5817
1119420	docluster.topn10.3.bm25	well the black light is uv light so if it is black how can it be light	0.5809
1119420	docluster.topn10.3.qld	well the black light is uv light so if it is black how can it be light	0.5809
1119420	stem.krovetz	well the black light is uv light so if it is black how can it be light	0.5809
1119420	stem.porter	well the black light is uv light so if it is black how can it be light	0.5809
1119420	stem.porter2	well the black light is uv light so if it is black how can it be light	0.5809
1119420	stem.sstemmer	well the black light is uv light so if it is black how can it be light	0.5809
1119420	stem.trunc5	well the black light is uv light so if it is black how can it be light	0.5809
1152934	-1	Why don't fat people have to pay more for air travel?	0.178
1152934	docluster.topn10.3.bm25	why don t fat people have to pay more for air travel	0.178
1152934	docluster.topn10.3.qld	why don t fat people have to pay more for air travel	0.178
1152934	stem.krovetz	why don t fat people have to pay more for air travel	0.178
1152934	stem.porter	why don t fat peopl have to pai more for air travel	0.178
1152934	stem.sstemmer	why don t fat people have to pay more for air travel	0.178
1167882	-1	What are the different types of sins and how are they caused?	0.207
1167882	docluster.topn10.3.bm25	what are the different types of sins and how are they caused	0.207
1167882	docluster.topn10.3.qld	what are the different types of sins and how are they caused	0.207
1167882	rm3.topn10.10.0.5.bm25	What are the different types of sins and how are they caused?	0.207
1167882	rm3.topn10.10.0.5.qld	What are the different types of sins and how are they caused?	0.207
1167882	stem.krovetz	what are the different type of sin and how are they cause	0.207
1167882	stem.sstemmer	what are the different type of sin and how are they caused	0.207
1199639	-1	How to "LOSE"all body fat ?	0.4726
1199639	conceptluster.topn5.3.bm25	lose body fat	0.4988
1199639	conceptluster.topn5.3.qld	lose body fat	0.4988
1199639	tagmee.topn3	lose body fat	0.4988
1199639	termluster.topn5.3.bm25	lose body fat	0.4988
1199639	termluster.topn5.3.qld	lose body fat	0.4988
1199639	thesaurus.topn3	lose body fat	0.4988
1199639	thesaurus.topn3.replace	lose body fat	0.4988
1199639	wiki.topn3	lose body fat	0.4988
1199639	relevancefeedback.topn10.bm25	how to lose all body fat all you lose	0.4812
1199639	docluster.topn10.3.bm25	how to lose all body fat	0.4726
1199639	docluster.topn10.3.qld	how to lose all body fat	0.4726
1199639	rm3.topn10.10.0.5.bm25	How to LOSEall body fat ?	0.4726
1199639	rm3.topn10.10.0.5.qld	How to LOSEall body fat ?	0.4726
1199639	stem.krovetz	how to lose all body fat	0.4726
1199639	stem.porter	how to lose all bodi fat	0.4726
1199639	stem.porter2	how to lose all bodi fat	0.4726
1199639	stem.sstemmer	how to lose all body fat	0.4726
1199639	stem.trunc4	how to lose all body fat	0.4726
1199639	stem.trunc5	how to lose all body fat	0.4726
1254390	-1	how do i deap fry chicken?	0.5026
1254390	bertqe.topn10.qld	i fry chicken without coat	0.5431
1254390	wiki.topn3	deap fry chicken canadian penning trap mass spectrometer myron l good fermilab e seaquest deap staling deep frying batter cooking frying junglefowls poultry pig chicken	0.5204
1254390	relevancefeedback.topn10.qld	how do i deap fry chicken buncha you chicken breath danger oil	0.5078
1254390	conceptluster.topn5.3.bm25	deap fry chicken chicken deap frying	0.5045
1254390	conceptluster.topn5.3.qld	deap fry chicken deap frying chicken	0.5045
1254390	tagmee.topn3	deap fry chicken DEAP Frying Chicken	0.5045
1254390	tagmee.topn3.replace	DEAP Frying Chicken	0.5045
1254390	termluster.topn5.3.bm25	deap fry chicken	0.5045
1254390	termluster.topn5.3.qld	deap fry chicken	0.5045
1254390	thesaurus.topn3	deap fry chicken	0.5045
1254390	thesaurus.topn3.replace	deap fry chicken	0.5045
1254390	docluster.topn10.3.bm25	how do i deap fry chicken	0.5026
1254390	docluster.topn10.3.qld	how do i deap fry chicken	0.5026
1254390	rm3.topn10.10.0.5.bm25	how do i deap fry chicken?	0.5026
1254390	rm3.topn10.10.0.5.qld	how do i deap fry chicken?	0.5026
1254390	stem.krovetz	how do i deap fry chicken	0.5026
1254390	stem.porter	how do i deap fry chicken	0.5026
1254390	stem.sstemmer	how do i deap fry chicken	0.5026
1262692	-1	How can I get rid of pimples on my back?	0.5267
1262692	termluster.topn5.3.bm25	get rid pimples back	0.5315
1262692	termluster.topn5.3.qld	get rid pimples back	0.5315
1262692	thesaurus.topn3	get rid pimples back	0.5315
1262692	thesaurus.topn3.replace	get rid pimples back	0.5315
1262692	tagmee.topn3	get rid pimples back Can I Get A	0.5301
1262692	conceptluster.topn5.3.bm25	get rid pimples back get	0.53
1262692	conceptluster.topn5.3.qld	get rid pimples back get	0.53
1262692	docluster.topn10.3.bm25	how can i get rid of pimples on my back	0.5267
1262692	docluster.topn10.3.qld	how can i get rid of pimples on my back	0.5267
1262692	rm3.topn10.10.0.5.bm25	How can I get rid of pimples on my back?	0.5267
1262692	rm3.topn10.10.0.5.qld	How can I get rid of pimples on my back?	0.5267
1262692	stem.krovetz	how can i get rid of pimple on my back	0.5267
1262692	stem.paicehusk	how can i get rid of pimpl on my back	0.5267
1262692	stem.porter	how can i get rid of pimpl on my back	0.5267
1262692	stem.porter2	how can i get rid of pimpl on my back	0.5267
1262692	stem.sstemmer	how can i get rid of pimple on my back	0.5267
1262692	stem.trunc5	how can i get rid of pimpl on my back	0.5267
1282199	-1	how can I hide the cuts on my wrists?	0.3086
1282199	conceptluster.topn5.3.bm25	hide cuts wrists	0.4566
1282199	conceptluster.topn5.3.qld	hide cuts wrists	0.4566
1282199	tagmee.topn3	hide cuts wrists	0.4566
1282199	termluster.topn5.3.bm25	hide cuts wrists	0.4566
1282199	termluster.topn5.3.qld	hide cuts wrists	0.4566
1282199	thesaurus.topn3	hide cuts wrists	0.4566
1282199	thesaurus.topn3.replace	hide cuts wrists	0.4566
1282199	wiki.topn3	hide cuts wrists	0.4566
1282199	wordnet.topn3	hide cuts wrists obliterate skin veil swing swerve veer articulatio radiocarpea wrist joint	0.3559
1282199	docluster.topn10.3.bm25	how can i hide the cuts on my wrists	0.3086
1282199	docluster.topn10.3.qld	how can i hide the cuts on my wrists	0.3086
1282199	rm3.topn10.10.0.5.bm25	how can I hide the cuts on my wrists?	0.3086
1282199	rm3.topn10.10.0.5.qld	how can I hide the cuts on my wrists?	0.3086
1282199	stem.krovetz	how can i hide the cut on my wrist	0.3086
1282199	stem.porter	how can i hide the cut on my wrist	0.3086
1282199	stem.porter2	how can i hide the cut on my wrist	0.3086
1282199	stem.sstemmer	how can i hide the cut on my wrist	0.3086
1282199	stem.trunc5	how can i hide the cuts on my wrist	0.3086
1287437	-1	how can i lose 30 pounds by june3?	0.2397
1287437	rm3.topn10.10.0.5.bm25	how can i lose 30 pounds by june3?	0.4642
1287437	rm3.topn10.10.0.5.qld	how can i lose 30 pounds by june3?	0.4642
1287437	sensedisambiguation	how can i lose suffer thirty pounds syrian pound by june	0.2972
1287437	conceptluster.topn5.3.bm25	lose pounds june pound mass canadian dollar	0.2768
1287437	conceptluster.topn5.3.qld	lose pounds june canadian dollar pound mass	0.2768
1287437	tagmee.topn3	lose pounds june Canadian dollar Pound mass	0.2768
1287437	conceptnet.topn3	lose pounds june weight plural of pound	0.2687
1287437	termluster.topn5.3.bm25	lose pounds june	0.2398
1287437	termluster.topn5.3.qld	lose pounds june	0.2398
1287437	thesaurus.topn3	lose pounds june	0.2398
1287437	thesaurus.topn3.replace	lose pounds june	0.2398
1287437	docluster.topn10.3.bm25	how can i lose pounds by june	0.2397
1287437	docluster.topn10.3.qld	how can i lose pounds by june	0.2397
1287437	stem.krovetz	how can i lose pound by june	0.2397
1287437	stem.porter	how can i lose pound by june	0.2397
1287437	stem.porter2	how can i lose pound by june	0.2397
1287437	stem.sstemmer	how can i lose pound by june	0.2397
1287437	stem.trunc5	how can i lose pound by june	0.2397
1290612	-1	why do anxiety and depression seem to coexist?	0.5557
1290612	relevancefeedback.topn10.bm25	why do anxiety and depression seem to coexist don t anxieti anti depress anger	0.6704
1290612	termluster.topn5.3.bm25	anxiety depression seem coexist	0.597
1290612	termluster.topn5.3.qld	anxiety depression seem coexist	0.597
1290612	thesaurus.topn3	anxiety depression seem coexist	0.597
1290612	thesaurus.topn3.replace	anxiety depression seem coexist	0.597
1290612	relevancefeedback.topn10.qld	why do anxiety and depression seem to coexist don t anxieti i depress you social	0.5655
1290612	docluster.topn10.3.bm25	why do anxiety and depression seem to coexist	0.5557
1290612	docluster.topn10.3.qld	why do anxiety and depression seem to coexist	0.5557
1290612	rm3.topn10.10.0.5.bm25	why do anxiety and depression seem to coexist?	0.5557
1290612	rm3.topn10.10.0.5.qld	why do anxiety and depression seem to coexist?	0.5557
1290612	stem.krovetz	why do anxiety and depression seem to coexist	0.5557
1290612	stem.porter	why do anxieti and depress seem to coexist	0.5557
1290612	stem.sstemmer	why do anxiety and depression seem to coexist	0.5557
1292734	-1	what color you like the most and why?	0.0473
1292734	docluster.topn10.3.bm25	what color you like the most and why	0.0473
1292734	docluster.topn10.3.qld	what color you like the most and why	0.0473
1292734	rm3.topn10.10.0.5.bm25	what color you like the most and why?	0.0473
1292734	rm3.topn10.10.0.5.qld	what color you like the most and why?	0.0473
1292734	stem.krovetz	what color you like the most and why	0.0473
1292734	stem.porter	what color you like the most and why	0.0473
1292734	stem.sstemmer	what color you like the most and why	0.0473
1292734	stem.trunc5	what color you like the most and why	0.0473
1340574	-1	Why do some people only go to church on Easter Sunday and never go again until Christmas ?	0.421
1340574	termluster.topn5.3.bm25	people go church easter sunday never go christmas	0.4768
1340574	termluster.topn5.3.qld	people go church easter sunday never go christmas	0.4768
1340574	thesaurus.topn3	people go church easter sunday never go christmas	0.4768
1340574	thesaurus.topn3.replace	people go church easter sunday never go christmas	0.4768
1340574	docluster.topn10.3.bm25	why do some people only go to church on easter sunday and never go again until christmas	0.421
1340574	docluster.topn10.3.qld	why do some people only go to church on easter sunday and never go again until christmas	0.421
1340574	rm3.topn10.10.0.5.bm25	Why do some people only go to church on Easter Sunday and never go again until Christmas ?	0.421
1340574	rm3.topn10.10.0.5.qld	Why do some people only go to church on Easter Sunday and never go again until Christmas ?	0.421
1340574	stem.krovetz	why do some people only go to church on easter sunday and never go again until christmas	0.421
1340574	stem.porter	why do some peopl onli go to church on easter sundai and never go again until christma	0.421
1340574	stem.sstemmer	why do some people only go to church on easter sunday and never go again until christma	0.421
1351675	-1	Why must I have an uncracked winshield in order to for my car to pass a safety inspeciton?	0.3319
1351675	relevancefeedback.topn10.bm25	why must i have an uncracked winshield in order to for my car to pass a safety inspeciton or safeti can you dirt radiat	0.3624
1351675	termluster.topn5.3.bm25	must uncracked winshield order car pass safety inspeciton	0.3393
1351675	termluster.topn5.3.qld	must uncracked winshield order car pass safety inspeciton	0.3393
1351675	thesaurus.topn3	must uncracked winshield order car pass safety inspeciton	0.3393
1351675	thesaurus.topn3.replace	must uncracked winshield order car pass safety inspeciton	0.3393
1351675	docluster.topn10.3.bm25	why must i have an uncracked winshield in order to for my car to pass a safety inspeciton	0.3319
1351675	docluster.topn10.3.qld	why must i have an uncracked winshield in order to for my car to pass a safety inspeciton	0.3319
1351675	rm3.topn10.10.0.5.bm25	Why must I have an uncracked winshield in order to for my car to pass a safety inspeciton?	0.3319
1351675	rm3.topn10.10.0.5.qld	Why must I have an uncracked winshield in order to for my car to pass a safety inspeciton?	0.3319
1351675	stem.krovetz	why must i have an uncracked winshield in order to for my car to pass a safety inspeciton	0.3319
1351675	stem.porter	why must i have an uncrack winshield in order to for my car to pass a safeti inspeciton	0.3319
1351675	stem.sstemmer	why must i have an uncracked winshield in order to for my car to pass a safety inspeciton	0.3319
1364894	-1	Why do we need to tell customer service/operator about our sickness in order to make appointment w/ a doctor?	0.2769
1364894	relevancefeedback.topn10.bm25	why do we need to tell customer service operator about our sickness in order to make appointment w a doctor circumcis doctor i you appoint out custom	0.3685
1364894	termluster.topn5.3.bm25	need tell customer service operator sickness order make appointment w doctor	0.2853
1364894	termluster.topn5.3.qld	need tell customer service operator sickness order make appointment w doctor	0.2853
1364894	thesaurus.topn3	need tell customer service operator sickness order make appointment w doctor	0.2853
1364894	thesaurus.topn3.replace	need tell customer service operator sickness order make appointment w doctor	0.2853
1364894	docluster.topn10.3.bm25	why do we need to tell customer service operator about our sickness in order to make appointment w a doctor	0.2769
1364894	docluster.topn10.3.qld	why do we need to tell customer service operator about our sickness in order to make appointment w a doctor	0.2769
1364894	rm3.topn10.10.0.5.bm25	Why do we need to tell customer service/operator about our sickness in order to make appointment w/ a doctor?	0.2769
1364894	rm3.topn10.10.0.5.qld	Why do we need to tell customer service/operator about our sickness in order to make appointment w/ a doctor?	0.2769
1364894	stem.krovetz	why do we need to tell customer service operator about our sickness in order to make appointment w a doctor	0.2769
1364894	stem.porter	why do we need to tell custom servic oper about our sick in order to make appoint w a doctor	0.2769
1364894	stem.sstemmer	why do we need to tell customer service operator about our sickness in order to make appointment w a doctor	0.2769
1373069	-1	Freedom of Speech - why don't people understand how to use it?	0.1852
1373069	conceptluster.topn5.3.bm25	freedom speech n t people understand use freedom speech	0.3409
1373069	conceptluster.topn5.3.qld	freedom speech n t people understand use freedom speech	0.3409
1373069	tagmee.topn3	freedom speech n t people understand use Freedom of speech	0.3409
1373069	rm3.topn10.10.0.5.bm25	Freedom of Speech - why dont people understand how to use it?	0.328
1373069	rm3.topn10.10.0.5.qld	Freedom of Speech - why dont people understand how to use it?	0.328
1373069	tagmee.topn3.replace	Freedom of speech	0.3121
1373069	sensedisambiguation	Freedom of Speech why do n t people understand how to use it	0.3077
1373069	sensedisambiguation.replace	freedom of speech why do n t people understand how to use it	0.3077
1373069	termluster.topn5.3.bm25	freedom speech n t people understand use	0.2914
1373069	termluster.topn5.3.qld	freedom speech n t people understand use	0.2914
1373069	thesaurus.topn3	freedom speech n t people understand use	0.2914
1373069	thesaurus.topn3.replace	freedom speech n t people understand use	0.2914
1373069	wiki.topn3	freedom speech n t people understand use civil liberties freedom speech freedom assembly freedom speech	0.2739
1373069	anchor.topn3	freedom speech n t people understand use il helsien martin ss misspeak cross speech bucc sør jan anthraconit radujevac judaism empiricism prophylacti d ignam nbsp mhz autonomatron	0.248
1373069	wiki.topn3.replace	civil liberties freedom speech freedom assembly freedom speech	0.2217
1373069	docluster.topn10.3.bm25	freedom of speech why don t people understand how to use it	0.1852
1373069	docluster.topn10.3.qld	freedom of speech why don t people understand how to use it	0.1852
1373069	stem.krovetz	freedom of speech why don t people understand how to use it	0.1852
1373069	stem.lovins	freedom of speech why don t peopl understand how to us it	0.1852
1373069	stem.paicehusk	freedom of speech why don t peopl understand how to us it	0.1852
1373069	stem.porter	freedom of speech why don t peopl understand how to us it	0.1852
1373069	stem.sstemmer	freedom of speech why don t people understand how to use it	0.1852
143833	-1	What is the difference between coolant and anti-freeze?	0.7246
143833	termluster.topn5.3.bm25	difference coolant anti freeze	0.727
143833	termluster.topn5.3.qld	difference coolant anti freeze	0.727
143833	thesaurus.topn3	difference coolant anti freeze	0.727
143833	thesaurus.topn3.replace	difference coolant anti freeze	0.727
143833	docluster.topn10.3.bm25	what is the difference between coolant and anti freeze	0.7246
143833	docluster.topn10.3.qld	what is the difference between coolant and anti freeze	0.7246
143833	rm3.topn10.10.0.5.bm25	What is the difference between coolant and anti-freeze?	0.7246
143833	rm3.topn10.10.0.5.qld	What is the difference between coolant and anti-freeze?	0.7246
143833	stem.krovetz	what is the difference between coolant and anti freeze	0.7246
143833	stem.porter	what is the differ between coolant and anti freez	0.7246
143833	stem.porter2	what is the differ between coolant and anti freez	0.7246
143833	stem.sstemmer	what is the difference between coolant and anti freeze	0.7246
1459749	-1	Why don't I have an asthma attack during sex?	0.3797
1459749	docluster.topn10.3.bm25	why don t i have an asthma attack during sex	0.3797
1459749	docluster.topn10.3.qld	why don t i have an asthma attack during sex	0.3797
1459749	stem.krovetz	why don t i have an asthma attack during sex	0.3797
1459749	stem.porter	why don t i have an asthma attack dure sex	0.3797
1459749	stem.sstemmer	why don t i have an asthma attack during sex	0.3797
1477322	-1	Why do people say Germans are racists?	0.2658
1477322	anchor.topn3	people say germans racists axay 笑說 sadrnezhaad	0.3079
1477322	termluster.topn5.3.bm25	people say germans racists	0.3079
1477322	termluster.topn5.3.qld	people say germans racists	0.3079
1477322	thesaurus.topn3	people say germans racists	0.3079
1477322	thesaurus.topn3.replace	people say germans racists	0.3079
1477322	sensedisambiguation	Why do people say suppose Germans german are racists racist	0.2685
1477322	docluster.topn10.3.bm25	why do people say germans are racists	0.2658
1477322	docluster.topn10.3.qld	why do people say germans are racists	0.2658
1477322	rm3.topn10.10.0.5.bm25	Why do people say Germans are racists?	0.2658
1477322	rm3.topn10.10.0.5.qld	Why do people say Germans are racists?	0.2658
1477322	stem.sstemmer	why do people say german are racist	0.2658
1502604	-1	how do crooks  make  fake   passports  ?	0.351
1502604	termluster.topn5.3.bm25	crooks make fake passports	0.3636
1502604	termluster.topn5.3.qld	crooks make fake passports	0.3636
1502604	thesaurus.topn3	crooks make fake passports	0.3636
1502604	thesaurus.topn3.replace	crooks make fake passports	0.3636
1502604	docluster.topn10.3.bm25	how do crooks make fake passports	0.351
1502604	docluster.topn10.3.qld	how do crooks make fake passports	0.351
1502604	rm3.topn10.10.0.5.bm25	how do crooks  make  fake   passports  ?	0.351
1502604	rm3.topn10.10.0.5.qld	how do crooks  make  fake   passports  ?	0.351
1502604	stem.krovetz	how do crook make fake passport	0.351
1502604	stem.porter	how do crook make fake passport	0.351
1502604	stem.porter2	how do crook make fake passport	0.351
1502604	stem.sstemmer	how do crook make fake passport	0.351
1509982	-1	How is th Chemistry is a basic of Science?	0.7712
1509982	termluster.topn5.3.bm25	th chemistry basic science	0.8109
1509982	termluster.topn5.3.qld	th chemistry basic science	0.8109
1509982	thesaurus.topn3	th chemistry basic science	0.8109
1509982	thesaurus.topn3.replace	th chemistry basic science	0.8109
1509982	conceptluster.topn5.3.bm25	th chemistry basic science base chemistry thorium	0.7815
1509982	conceptluster.topn5.3.qld	th chemistry basic science thorium base chemistry	0.7815
1509982	tagmee.topn3	th chemistry basic science Thorium Chemistry Base chemistry Science	0.7781
1509982	docluster.topn10.3.bm25	how is th chemistry is a basic of science	0.7712
1509982	docluster.topn10.3.qld	how is th chemistry is a basic of science	0.7712
1509982	rm3.topn10.10.0.5.bm25	How is th Chemistry is a basic of Science?	0.7712
1509982	rm3.topn10.10.0.5.qld	How is th Chemistry is a basic of Science?	0.7712
1509982	stem.krovetz	how is th chemistry is a basic of science	0.7712
1509982	stem.porter	how is th chemistri is a basic of scienc	0.7712
1509982	stem.porter2	how is th chemistri is a basic of scienc	0.7712
1509982	stem.sstemmer	how is th chemistry is a basic of science	0.7712
1582877	-1	why do we go to school if in the real world we dont use most of it?	0.1344
1582877	termluster.topn5.3.bm25	go school real world dont use	0.2595
1582877	termluster.topn5.3.qld	go school real world dont use	0.2595
1582877	thesaurus.topn3	go school real world dont use	0.2595
1582877	thesaurus.topn3.replace	go school real world dont use	0.2595
1582877	docluster.topn10.3.bm25	why do we go to school if in the real world we dont use most of it	0.1344
1582877	docluster.topn10.3.qld	why do we go to school if in the real world we dont use most of it	0.1344
1582877	rm3.topn10.10.0.5.bm25	why do we go to school if in the real world we dont use most of it?	0.1344
