qid	order	query	qld.ndcg
2582920	-1	What is the difference in a dried plum and a dried prune?	0.8558
2592121	-1	how to rollover 401k into real estate?	0.3523
2619912	-1	How were you saved from sin-and born again as Jesus says "Except you repent, and be born again..." How didYou?	0.4367
2634143	-1	what is direct borrowing, phonological borrowing, linguistic borrowing, cultural borrowing,intimate borrowing?	0.2996
2643507	-1	why does milk cost more than gas per gallon?	0.5617
2713171	-1	What does the sentence's mean?	0.0799
2722241	-1	why do some animals hide in a dark place b4 they die?	0.2279
2783398	-1	What is a nucleus?	0.573
2785579	-1	If you could be an element of weather, which would you choose, and why?	0.0274
2795030	-1	Why do people drink Cuervo when it tastes the same going down as coming up?	0.4323
2797224	-1	Muslims Are The Happiest People Ever, Why?	0.4854
2799913	-1	What's the proper way to express sorrow at a funeral?	0.3342
2814599	-1	what does the word remission mean when referring to cancer patients?	0.5141
2814722	-1	why is the new jersey smoking ban not considered unconstitutional?	0.3563
2815090	-1	how cloning will affects our community?	0.5059
2838988	-1	How can I get a cork out of, not into, a wine bottle without a corkscrew?	0.816
2847807	-1	How can I get rid of the hicups?	0.4537
2862887	-1	how to care for a spiked dragon and what to feed them?	0.3264
2864267	-1	what exemplifies effective customer service?	0.4606
2892478	-1	what factors cause the Earth to heat unevenly?	0.4222
2956570	-1	What are the words to write the sound of raindrops, moving train & scribbling w/ pencil on paper figuratively?	0.571
2976644	-1	How amoeba catches its prey?	0.5547
3040435	-1	USA have Snow, Hurricanes, Flood, Earthquakes and politicians, Brazil only have politicians, why?	0.5094
3074429	-1	How can we understand Islam and Muslims better?	0.227
3078448	-1	How do you prevent chicken from drying out when you cook it?	0.4436
312215	-1	how good is apple pie when it is cold?	0.6416
3155314	-1	we have pork chops, veal chops, lamb chops, why is there not any beef chops ?	0.3331
3206998	-1	how does disneyland make it snow?	0.4108
3239329	-1	Why do we wee a lot in the cold weather especially at night?	0.1887
3269759	-1	what is artificial intelligence?	0.4812
3278654	-1	Why do Kamikaze pilots wear helmets?	0.6768
3280768	-1	why is islam so hated in america?	0.2648
3295055	-1	What causes skin discoloration, specifically, whitening of the skin between fingers?	0.2895
3301173	-1	how to design road crust for national highways?	0.6254
3313308	-1	how can I enjoy my time alone?	0.1128
3363149	-1	Why do Arabs and Mexicans look alike?	0.6458
3369088	-1	how can we stop the spread of islam?	0.4694
3382736	-1	what is minimalist cubisium?	0.5086
3385681	-1	if red bull is soo bad for people ,then why is it soo popular?	0.0919
3389038	-1	why the media in US and Europe is always attacking the Arabs and Islam without finding the truth about them?	0.3206
3396066	-1	Why do airplanes fly so high?	0.4607
34041	-1	what are the symptoms of strep throat?	0.8693
3411123	-1	Why does'nt America regard foriegn credentials?	0.3217
3496147	-1	Why was I punished for being christlike?	0.209
3499881	-1	Why is Gordon Ramsey so popular?	0.3827
3507491	-1	Why is religious freedom more important today?	0.5096
354733	-1	What are the names of some famous photographers and why do their work stand up?	0.2621
3552010	-1	Why do parent put kids on restriction?	0.2731
3554263	-1	why some people behave so rude without reason,is it due to their own problem?	0.2534
3559048	-1	How do you sell a junk car without a title?	0.7361
3577501	-1	what are some signs that puberty is beginning?	0.6393
3639660	-1	Why do most cigarettes have the yellow filter?	0.5928
3640705	-1	what is the punishment for child molestors?	0.3012
3698636	-1	why do cats headbutt?	0.1313
3714728	-1	Why is the world so shallow?	0.481
3723508	-1	What is the difference between an ox and a bull?	0.7333
3778229	-1	how were the witches tested in the salem witch trials?	0.731
3825386	-1	How can I develop leanbody and muscles?	0.1776
3872395	-1	what are some easy ways to get a toddler to go to sleep without being mean?	0.1822
3874326	-1	How come Compton is only designated for black people?	0.1426
387874	-1	Why does asparugus make your pee stink?	0.6164
3910925	-1	Why is yawning contagious?	0.8467
3960080	-1	Why don't commercial planes fly over the North Pole?	0.6694
3971195	-1	How do i get my pitbull more agressive?	0.4635
3990512	-1	how can we get concentration onsomething?	0.2176
4003223	-1	What are the marketing gimmicks that will attract males?	0.3083
4012558	-1	what is the term milky way?	0.7352
4018891	-1	How do I know if a particular term or phrase is copyrighted?	0.3462
402514	-1	why do my baked potatos never taste near as good as when I get them in a nice restaurant?	0.3992
4126337	-1	Why does my friend buy...?	0.0939
4153592	-1	what can make someones ear's stink?	0.0849
4165406	-1	Why did the founder of Daewoo get a 10-year jail sentence?	0.615
4185395	-1	how can i cure the std or the sexually transmitted disease?	0.6284
4185501	-1	why does the sun shine?	0.6668
4190287	-1	Why is switching schools so depressing?	0.2738
4196421	-1	how can you be more brilliant?	0.3651
4197214	-1	Why my GF feel like pissing during sexual intercourse?	0.1734
421753	-1	how to get rid of a skunk?	0.5824
4250296	-1	What do doctors do when a patient has a Do Nor Resuscitate Order?	0.2871
4256593	-1	How do I remove the SIMM card on a LG VX8300 Cell Phone?	0.6444
4278201	-1	how does Ultraviolet Light Affects Seed Germination and plant growth?	0.7835
4283542	-1	i have had loose stools for a week...how do i make it stop?	0.4768
4288761	-1	How can i stop my husband from exhuming my baby's body for compensation?	0.2801
4311093	-1	Why hot air rises up?	0.6595
4357460	-1	how to make my car faster?	0.2603
4365565	-1	How Does Water Pressure Change?	0.1664
4367654	-1	Why is April 19th important?	0.1727
4372730	-1	Why doesn't the bible make any sense?	0.0316
4377861	-1	how to handsew sequins?	0.9817
4385316	-1	How do I keep black birds out of my bar-b-que grill?	0.3481
4406669	-1	What do you order at Taco Bell?	0.4426
443848	-1	Does anybody know where i could get a free guide on how to train a siberian husky?	0.6845
4448097	-1	what is innate immunity?	0.4855
4462511	-1	How do i know if my gold fish is pregnant?	0.4596
4467100	-1	What does sholomister mean?	0.0
4473137	-1	Causes and effects of the rise of Christanity?	0.4415
4473331	-1	How can I keep my rabit indoors?	0.5218
456214	-1	What is the importance of absolute zero temperature?	0.9193
474417	-1	what does the prefix "cyclo" mean in greek mythology?	0.6477
481173	-1	why live, when your in misery?	0.5577
484496	-1	Why a man float on water when he dies?	0.2629
551239	-1	how do i find out if someone left me a life insurance policy?	0.5269
558570	-1	My city just put a ban on pit bulls, how do we reverse the decision?	0.6552
654124	-1	Why am I not able to concentrate on my studies?	0.4288
667488	-1	how soon can you drive on a newly paved driveway?	0.4355
676028	-1	Why do our elected federal senators and congressmen not have to live on regular S.S. like the rest of us?	0.4669
707303	-1	How do people get hiccups, what are they, and what exactly is the best way to cure them?	0.6784
714612	-1	Why doesn't the water fall off  earth if it's round?	0.0667
746920	-1	How do you get rid of wart on your hand a using home method?	0.6037
761742	-1	How can I become a playa?	0.5335
765138	-1	Why does loving someone hurts like hell?	0.0985
785823	-1	how is the library consider as a heart of university?	0.2548
78762	-1	why do i have pterofobia?	0.0
788976	-1	Why did the Bush Admin cover up 9/11?	0.0564
821387	-1	I have mice.How do I get rid of them humanely?	0.4037
823384	-1	why did the army have personal cuts in the mid 1990's?	0.1658
8293	-1	Why do men fantasized about raping women?	0.6175
849221	-1	when it comes to religion why dont people realize history repeats itself?	0.3091
851124	-1	How is ego a part of our survival instincts?	0.6029
896725	-1	what are some good exercises to get rid of those love handles?	0.4156
922849	-1	why do some people take life so seriously?	0.2873
949154	-1	can anybody tell me what is a butler?	0.6211
953489	-1	Why do I have to dumb myself down all the time though I am highly undereducated?	0.0
