qid	order	query	qld.ndcg
INEX_LD-2010037	bt_nllb_persian	API of social networks	0.5758
INEX_LD-2010037	bt_nllb_swahili	API of social networking	0.5758
INEX_LD-2010037	bt_nllb_tamil	The social networking API	0.5758
INEX_LD-2010043	-1	List of films from the surrealist category	0.4581
INEX_LD-2010043	bt_nllb_persian	List of Surrealist films	0.4785
INEX_LD-2010043	bt_nllb_tamil	List of Surrealist films	0.4785
INEX_LD-2010043	bt_nllb_arabic	List of films of the Surrealist category	0.4646
INEX_LD-2010043	bt_nllb_french	List of films in the Surrealist category	0.4646
INEX_LD-2010043	bt_nllb_german	List of films in the Surrealist category	0.4646
INEX_LD-2010043	bt_nllb_korean	List of films in the surrealist category	0.4646
INEX_LD-2010043	bt_nllb_malay	List of films from the surrealist category	0.4581
INEX_LD-2010043	bt_nllb_russian	List of films from the surrealist category	0.4581
INEX_LD-2010057	-1	Einstein Relativity theory	0.6154
INEX_LD-2010057	bt_nllb_arabic	The theory of relativity Einstein	0.6154
INEX_LD-2010057	bt_nllb_chinese_yue	The theory of relativity of Einstein	0.6154
INEX_LD-2010057	bt_nllb_malay	The theory of relativity of Einstein	0.6154
INEX_LD-2010069	-1	summer flowers	0.0852
INEX_LD-2010069	bt_nllb_arabic	Summer flowers	0.0852
INEX_LD-2010069	bt_nllb_chinese_yue	Summer flowers	0.0852
INEX_LD-2010069	bt_nllb_french	summer flowers	0.0852
INEX_LD-2010069	bt_nllb_german	Summer flowers	0.0852
INEX_LD-2010069	bt_nllb_korean	Summer flowers	0.0852
INEX_LD-2010069	bt_nllb_malay	Summer flowers	0.0852
INEX_LD-2010069	bt_nllb_persian	Summer flowers	0.0852
INEX_LD-2010069	bt_nllb_russian	Summer flowers	0.0852
INEX_LD-2010069	bt_nllb_swahili	summer flowers	0.0852
INEX_LD-2010069	bt_nllb_tamil	Summer flowers	0.0852
INEX_LD-2010100	-1	house concrete wood	0.2998
INEX_LD-2010100	bt_nllb_french	wood of house concrete	0.2998
INEX_LD-2010100	bt_nllb_korean	Concrete wood for the house	0.2998
INEX_LD-2010100	bt_nllb_malay	house concrete wood	0.2998
INEX_LD-2010100	bt_nllb_tamil	The house is concrete wood	0.2998
INEX_LD-2010106	-1	organic food advantages disadvantages	0.0
INEX_LD-2010106	bt_nllb_persian	The benefits of organic food	0.1086
INEX_LD-2010106	bt_nllb_swahili	benefits of organic food loss	0.0656
INEX_LD-2010106	bt_nllb_malay	The excess of organic food weakness	0.0266
INEX_LD-2010106	bt_nllb_french	Benefits of organic food disadvantages	0.0264
INEX_LD-2010106	bt_nllb_german	Benefits of organic food Disadvantages	0.0264
INEX_LD-2010106	bt_nllb_tamil	The benefits of organic food disadvantages	0.0264
INEX_LD-20120111	-1	vietnam war movie	0.5383
INEX_LD-20120111	bt_nllb_german	Vietnam War Film	0.567
INEX_LD-20120111	bt_nllb_tamil	The Vietnam War Film	0.567
INEX_LD-20120111	bt_nllb_arabic	A Vietnam War movie	0.5383
INEX_LD-20120111	bt_nllb_chinese_yue	Vietnam War movies	0.5383
INEX_LD-20120111	bt_nllb_malay	Vietnam War movies	0.5383
INEX_LD-20120111	bt_nllb_persian	The Vietnam War movie	0.5383
INEX_LD-20120112	-1	vietnam war facts	0.3156
INEX_LD-20120112	bt_nllb_arabic	The facts of the Vietnam War	0.3156
INEX_LD-20120112	bt_nllb_chinese_yue	The facts of the Vietnam War	0.3156
INEX_LD-20120112	bt_nllb_french	facts of the Vietnam War	0.3156
INEX_LD-20120112	bt_nllb_malay	Facts of the Vietnam War	0.3156
INEX_LD-20120112	bt_nllb_persian	The facts of the Vietnam War	0.3156
INEX_LD-20120112	bt_nllb_russian	The facts of the Vietnam War	0.3156
INEX_LD-20120121	-1	vietnam food recipes	0.2655
INEX_LD-20120121	bt_nllb_chinese_yue	The Vietnamese food recipe	0.3081
INEX_LD-20120121	bt_nllb_french	Vietnamese food recipes	0.3081
INEX_LD-20120121	bt_nllb_malay	Vietnamese food recipes	0.3081
INEX_LD-20120121	bt_nllb_persian	Vietnamese food recipes	0.3081
INEX_LD-20120121	bt_nllb_swahili	Vietnamese food recipes	0.3081
INEX_LD-20120122	-1	vietnamese food blog	0.2796
INEX_LD-20120122	bt_nllb_arabic	Vietnamese food blog	0.2796
INEX_LD-20120122	bt_nllb_chinese_yue	Vietnamese food blog	0.2796
INEX_LD-20120122	bt_nllb_french	Vietnamese food blog	0.2796
INEX_LD-20120122	bt_nllb_german	Vietnamese food blog	0.2796
INEX_LD-20120122	bt_nllb_korean	Vietnamese food blog	0.2796
INEX_LD-20120122	bt_nllb_malay	Vietnamese food blog	0.2796
INEX_LD-20120122	bt_nllb_persian	Vietnamese food blog	0.2796
INEX_LD-20120122	bt_nllb_russian	Vietnamese food blogs	0.2796
INEX_LD-20120122	bt_nllb_swahili	Vietnamese food blog	0.2796
INEX_LD-20120122	bt_nllb_tamil	Vietnamese food blog	0.2796
INEX_LD-20120131	-1	vietnam travel national park	0.2734
INEX_LD-20120131	bt_nllb_german	Vietnam Travel National Park	0.2734
INEX_LD-20120131	bt_nllb_korean	Vietnam Travel National Park	0.2734
INEX_LD-20120131	bt_nllb_persian	Vietnam National Travel Park	0.2734
INEX_LD-20120131	bt_nllb_russian	Vietnam National Park of Travel	0.2734
INEX_LD-20120131	bt_nllb_swahili	Vietnam Travel National Park	0.2734
INEX_LD-20120131	bt_nllb_tamil	Vietnam Travel National Park	0.2734
INEX_LD-20120132	-1	vietnam travel airports	0.6812
INEX_LD-20120132	bt_nllb_persian	Airports in Vietnam	0.8777
INEX_LD-20120132	bt_nllb_russian	Airports of Vietnam	0.8777
INEX_LD-20120132	bt_nllb_swahili	Airports in Vietnam	0.8777
INEX_LD-20120132	bt_nllb_tamil	Airports in Vietnam	0.8777
INEX_LD-20120132	bt_nllb_arabic	Travel airports in Vietnam	0.6812
INEX_LD-20120132	bt_nllb_french	Travel airports in Vietnam	0.6812
INEX_LD-20120132	bt_nllb_german	Airports for travel in Vietnam	0.6812
INEX_LD-20120132	bt_nllb_korean	Vietnam travel airport	0.6812
INEX_LD-20120132	bt_nllb_malay	Vietnam travel airport	0.6812
INEX_LD-20120211	-1	guitar chord tuning	0.6585
INEX_LD-20120211	bt_nllb_arabic	The tuning on the guitar	0.7066
INEX_LD-20120211	bt_nllb_swahili	chord of the guitar tuning	0.6585
INEX_LD-20120212	-1	guitar chord minor	0.5358
INEX_LD-20120212	bt_nllb_french	minor guitar chord	0.5358
INEX_LD-20120212	bt_nllb_korean	Guitar chord minor	0.5358
INEX_LD-20120212	bt_nllb_malay	minor chord guitar	0.5358
INEX_LD-20120212	bt_nllb_russian	Guitar chord minor	0.5358
INEX_LD-20120221	-1	guitar classical flamenco	0.6115
INEX_LD-20120221	bt_nllb_chinese_yue	Guitar classic flamenco	0.6115
INEX_LD-20120221	bt_nllb_french	The classic flamenco guitar	0.6115
INEX_LD-20120221	bt_nllb_german	Guitar and classical flamenco	0.6115
INEX_LD-20120221	bt_nllb_korean	The classic flamenco guitar	0.6115
INEX_LD-20120221	bt_nllb_malay	classic flamenco guitar	0.6115
INEX_LD-20120221	bt_nllb_persian	The classic flamenco guitar	0.6115
INEX_LD-20120221	bt_nllb_russian	The classic flamenco guitar	0.6115
INEX_LD-20120221	bt_nllb_swahili	classic flamenco guitar	0.6115
INEX_LD-20120221	bt_nllb_tamil	The guitar is a classic flamenco	0.6115
INEX_LD-20120222	-1	guitar classical bach	0.6441
INEX_LD-20120222	bt_nllb_chinese_yue	Bach on classical guitar	0.6441
INEX_LD-20120222	bt_nllb_german	Guitar classical Bach	0.6441
INEX_LD-20120222	bt_nllb_malay	classical guitar bach	0.6441
INEX_LD-20120222	bt_nllb_russian	classical guitar Bach	0.6441
INEX_LD-20120222	bt_nllb_swahili	classic guitar bach	0.6441
INEX_LD-20120222	bt_nllb_tamil	The guitar is classic Bach	0.6441
INEX_LD-20120231	-1	guitar origin Russia	0.216
INEX_LD-20120231	bt_nllb_arabic	The origin of the guitar is Russian	0.4556
INEX_LD-20120231	bt_nllb_malay	Russian guitar origin	0.4556
INEX_LD-20120231	bt_nllb_persian	The origins of the Russian guitar	0.4556
INEX_LD-20120231	bt_nllb_swahili	the origin of the Russian guitar	0.4556
INEX_LD-20120231	bt_nllb_chinese_yue	Guitar is from Russia	0.3648
INEX_LD-20120231	bt_nllb_french	origin of the guitar Russia	0.216
INEX_LD-20120231	bt_nllb_german	Guitars originating in Russia	0.216
INEX_LD-20120231	bt_nllb_russian	The origin of the guitar Russia	0.216
INEX_LD-20120231	bt_nllb_tamil	Guitar origin in Russia	0.216
INEX_LD-20120232	-1	guitar origin blues	0.398
INEX_LD-20120232	bt_nllb_arabic	The origin of the blues guitar	0.398
INEX_LD-20120232	bt_nllb_korean	The origin of the guitar is blues	0.398
INEX_LD-20120232	bt_nllb_swahili	blues origin of the guitar	0.398
INEX_LD-20120232	bt_nllb_tamil	Guitar origin is blues	0.398
INEX_LD-20120311	-1	tango culture movies	0.3664
INEX_LD-20120311	bt_nllb_arabic	The tango culture films	0.6593
INEX_LD-20120311	bt_nllb_chinese_yue	The tango culture film	0.6593
INEX_LD-20120311	bt_nllb_french	films of tango culture	0.6593
INEX_LD-20120311	bt_nllb_korean	The Tango culture film	0.6593
INEX_LD-20120311	bt_nllb_malay	tango culture film	0.6593
INEX_LD-20120311	bt_nllb_russian	The film of tango culture	0.6593
INEX_LD-20120311	bt_nllb_tamil	The film is about the culture of the Tangos	0.59
INEX_LD-20120311	bt_nllb_german	Other films of tango	0.4748
INEX_LD-20120312	-1	tango culture countries	0.5576
INEX_LD-20120312	bt_nllb_arabic	Countries of the tango culture	0.5576
INEX_LD-20120312	bt_nllb_chinese_yue	The country of the tango culture	0.5576
INEX_LD-20120312	bt_nllb_french	country of tango culture	0.5576
INEX_LD-20120312	bt_nllb_malay	Countries of tango culture	0.5576
INEX_LD-20120312	bt_nllb_persian	Countries of the Tango culture	0.5576
INEX_LD-20120312	bt_nllb_russian	country of tango culture	0.5576
INEX_LD-20120321	-1	tango music  composers	0.5574
INEX_LD-20120321	bt_nllb_french	composers of tango	0.6504
INEX_LD-20120321	bt_nllb_german	Tango composers	0.6504
INEX_LD-20120321	bt_nllb_persian	Tangos are composers	0.6504
INEX_LD-20120321	bt_nllb_russian	The composers of the tango	0.6504
INEX_LD-20120321	bt_nllb_chinese_yue	Tango music composer	0.5574
INEX_LD-20120321	bt_nllb_korean	A composer of tango music	0.5574
INEX_LD-20120321	bt_nllb_malay	composer of tango music	0.5574
INEX_LD-20120322	-1	tango music instruments	0.6516
INEX_LD-20120322	bt_nllb_chinese_yue	Tango musical instruments	0.6516
INEX_LD-20120322	bt_nllb_french	instruments of tango music	0.6516
INEX_LD-20120322	bt_nllb_korean	A tango musical instrument	0.6516
INEX_LD-20120322	bt_nllb_persian	Tangos are musical instruments	0.6516
INEX_LD-20120331	-1	tango dance styles	0.7199
INEX_LD-20120331	bt_nllb_french	dance of tango	0.7846
INEX_LD-20120331	bt_nllb_arabic	The tango dance styles	0.7199
INEX_LD-20120331	bt_nllb_chinese_yue	The style of tango dance	0.7199
INEX_LD-20120331	bt_nllb_korean	The style of the tango dance	0.7199
INEX_LD-20120331	bt_nllb_malay	style of tango dance	0.7199
INEX_LD-20120331	bt_nllb_russian	Tangos and dancing styles	0.7199
INEX_LD-20120331	bt_nllb_swahili	styles of the tango dance	0.7199
INEX_LD-20120331	bt_nllb_tamil	The dance styles of tango	0.7199
INEX_LD-20120332	-1	tango dance history	0.6823
INEX_LD-20120332	bt_nllb_arabic	The history of tango dance	0.6823
INEX_LD-20120332	bt_nllb_chinese_yue	The history of tango dance	0.6823
INEX_LD-20120332	bt_nllb_french	history of tango dance	0.6823
INEX_LD-20120332	bt_nllb_korean	The history of tango dance	0.6823
INEX_LD-20120332	bt_nllb_malay	The history of tango dance	0.6823
INEX_LD-20120332	bt_nllb_persian	The history of tango dance	0.6823
INEX_LD-20120332	bt_nllb_tamil	The history of tango dance	0.6823
INEX_LD-20120411	-1	bicycle sport races	0.3798
INEX_LD-20120412	-1	bicycle sport disciplines	0.3957
INEX_LD-20120421	-1	bicycle holiday towns	0.1501
INEX_LD-20120422	-1	bicycle holiday nature	0.154
INEX_LD-20120422	bt_nllb_arabic	The nature of the bike holiday	0.1672
INEX_LD-20120422	bt_nllb_persian	The nature of the bike holiday	0.1672
INEX_LD-20120422	bt_nllb_french	nature of the holiday by bicycle	0.154
INEX_LD-20120422	bt_nllb_korean	The nature of the bicycle holiday	0.154
INEX_LD-20120422	bt_nllb_malay	nature of bicycle holidays	0.154
INEX_LD-20120431	-1	bicycle benefits health	0.1846
INEX_LD-20120431	bt_nllb_arabic	The health benefits of cycling	0.1846
INEX_LD-20120431	bt_nllb_korean	Bicycle Health Benefits	0.1846
INEX_LD-20120431	bt_nllb_malay	health benefits of bicycles	0.1846
INEX_LD-20120431	bt_nllb_swahili	health benefits of bicycles	0.1846
INEX_LD-20120431	bt_nllb_tamil	Bicycle Health Benefits	0.1846
INEX_LD-20120432	-1	bicycle benefits environment	0.4977
INEX_LD-20120432	bt_nllb_german	Bicycle benefits Environment	0.4977
INEX_LD-20120432	bt_nllb_korean	Bicycle Benefits Environment	0.4977
INEX_LD-20120432	bt_nllb_persian	The benefits of bicycling for the environment	0.4977
INEX_LD-20120432	bt_nllb_russian	Bicycle benefits of the environment	0.4977
INEX_LD-20120432	bt_nllb_tamil	Bicycle Benefits Environment	0.4977
INEX_LD-20120511	-1	female rock singers	0.3961
INEX_LD-20120511	bt_nllb_german	female rock singer	0.3961
INEX_LD-20120511	bt_nllb_korean	A female rock singer	0.3961
INEX_LD-20120511	bt_nllb_malay	female rock singer	0.3961
INEX_LD-20120511	bt_nllb_persian	Female rock singers	0.3961
INEX_LD-20120511	bt_nllb_russian	female rock singers	0.3961
INEX_LD-20120511	bt_nllb_tamil	The female rock singer	0.3961
INEX_LD-20120512	-1	south korean girl groups	0.713
INEX_LD-20120512	bt_nllb_chinese_yue	The Korean girl group	0.7159
INEX_LD-20120512	bt_nllb_arabic	South Korean girl groups	0.713
INEX_LD-20120512	bt_nllb_french	South Korean girl groups	0.713
INEX_LD-20120512	bt_nllb_german	South Korean girl groups	0.713
INEX_LD-20120512	bt_nllb_korean	South Korean girl group	0.713
INEX_LD-20120512	bt_nllb_malay	South Korean girl group	0.713
INEX_LD-20120512	bt_nllb_persian	South Korean girl groups	0.713
INEX_LD-20120512	bt_nllb_russian	South Korean girl groups	0.713
INEX_LD-20120512	bt_nllb_swahili	groups of South Korean girls	0.713
INEX_LD-20120512	bt_nllb_tamil	The South Korean girl groups	0.713
INEX_LD-20120521	-1	electronic music genres	0.4225
INEX_LD-20120521	bt_nllb_chinese_yue	Electronic music is a genre of music	0.4303
INEX_LD-20120521	bt_nllb_arabic	Electronic music genres	0.4225
INEX_LD-20120521	bt_nllb_french	Genres of electronic music	0.4225
INEX_LD-20120521	bt_nllb_korean	Electronic music genre	0.4225
INEX_LD-20120521	bt_nllb_malay	genre of electronic music	0.4225
INEX_LD-20120521	bt_nllb_persian	Genres of electronic music	0.4225
INEX_LD-20120521	bt_nllb_russian	electronic music genres	0.4225
INEX_LD-20120521	bt_nllb_tamil	Electronic music genres	0.4225
INEX_LD-20120522	-1	digital music notation formats	0.6069
INEX_LD-20120522	bt_nllb_french	digital music notation formats	0.6069
INEX_LD-20120522	bt_nllb_german	Digital music notation formats	0.6069
INEX_LD-20120522	bt_nllb_malay	digital music notation format	0.6069
INEX_LD-20120522	bt_nllb_persian	The formats of digital music notation	0.6069
INEX_LD-20120522	bt_nllb_russian	format of digital music notation	0.6069
INEX_LD-20120522	bt_nllb_swahili	Music in digital notation format	0.6069
INEX_LD-20120531	-1	music conferences	0.7807
INEX_LD-20120531	bt_nllb_arabic	The music conferences	0.7807
INEX_LD-20120531	bt_nllb_german	Music conferences	0.7807
INEX_LD-20120531	bt_nllb_malay	A music conference	0.7807
INEX_LD-20120531	bt_nllb_persian	Music conferences	0.7807
INEX_LD-20120531	bt_nllb_russian	music conferences	0.7807
INEX_LD-20120532	-1	intellectual property rights lobby	0.3885
INEX_LD-20120532	bt_nllb_tamil	Promotion of intellectual property rights	0.4625
INEX_LD-20120532	bt_nllb_arabic	Lobby for intellectual property rights	0.3885
INEX_LD-20120532	bt_nllb_french	lobby of intellectual property rights	0.3885
INEX_LD-20120532	bt_nllb_german	Lobby for intellectual property rights	0.3885
INEX_LD-20120532	bt_nllb_malay	lobby for intellectual property rights	0.3885
INEX_LD-20120532	bt_nllb_persian	The lobby for intellectual property rights	0.3885
INEX_LD-20120532	bt_nllb_russian	lobby of intellectual property rights	0.3885
INEX_LD-20120532	bt_nllb_swahili	lobby for intellectual property rights	0.3885
INEX_LD-2012301	-1	Niagara falls origin lake	0.6809
INEX_LD-2012301	bt_nllb_persian	Niagara Falls is the main lake	0.699
INEX_LD-2012301	bt_nllb_arabic	Niagara Falls the original lake	0.6809
INEX_LD-2012301	bt_nllb_french	Niagara Falls is a lake of origin	0.6809
INEX_LD-2012301	bt_nllb_german	Lake of origin of Niagara Falls	0.6809
INEX_LD-2012301	bt_nllb_malay	Niagara Falls Lake of Origin	0.6809
INEX_LD-2012301	bt_nllb_russian	Niagara Falls is the lake of origin	0.6809
INEX_LD-2012303	-1	 Valley fever fungal infection San Joaquin	0.507
INEX_LD-2012303	bt_nllb_french	Fungal infestation from San Joaquin Valley fever	0.6039
INEX_LD-2012303	bt_nllb_german	San Joaquin Valley Fever fungal infection	0.507
INEX_LD-2012303	bt_nllb_korean	Valley fever fungal infection San Joaquin	0.507
INEX_LD-2012303	bt_nllb_malay	San Joaquin Valley fever fungal infections	0.507
INEX_LD-2012305	-1	North Dakota's lowest river of another colour	0.1175
INEX_LD-2012305	bt_nllb_chinese_yue	Lower rivers in North Dakota	0.3646
INEX_LD-2012305	bt_nllb_malay	The lower North Dakota River is of a different color	0.3134
INEX_LD-2012305	bt_nllb_arabic	The lowest river in North Dakota is another color	0.2602
INEX_LD-2012305	bt_nllb_french	The lowest river in North Dakota of a different color	0.2535
INEX_LD-2012305	bt_nllb_german	The lowest river in North Dakota of a different color	0.2535
INEX_LD-2012305	bt_nllb_korean	The lowest river in North Dakota of a different color	0.2535
INEX_LD-2012305	bt_nllb_persian	The lowest river in North Dakota of a different color	0.2535
INEX_LD-2012307	-1	 July, 1850  president died Millard Fillmore sworn following day	0.3837
INEX_LD-2012307	bt_nllb_french	The President of the Republic died the day after Millard Fillmore died	0.6305
INEX_LD-2012307	bt_nllb_chinese_yue	In July President Millard Fillmore died	0.5646
INEX_LD-2012307	bt_nllb_tamil	July President Millard Fillmore died and was sworn in the next day	0.4928
INEX_LD-2012309	-1	residents small island city-state  Malay Peninsula Chinese	0.2907
INEX_LD-2012309	bt_nllb_swahili	residents of a small island town in the Malay Peninsula Chinese	0.5813
INEX_LD-2012309	bt_nllb_french	residents of small island city state peninsula malaysia chinese	0.308
INEX_LD-2012309	bt_nllb_persian	Residents of the small island city state of the Chinese Malay Peninsula	0.2907
INEX_LD-2012309	bt_nllb_russian	residents of a small island city state Malay Peninsula Chinese	0.2907
INEX_LD-2012311	-1	John Lennon Yoko Ono album Starting Over	0.7828
INEX_LD-2012311	bt_nllb_german	John Lennon Yoko Ono album starting over	0.7828
INEX_LD-2012313	-1	John Turturro 1991 Coen Brothers film	0.8796
INEX_LD-2012313	bt_nllb_chinese_yue	In John Turturro the Coen brothers film	0.8796
INEX_LD-2012313	bt_nllb_french	John Turturro film by the Coen brothers	0.8796
INEX_LD-2012313	bt_nllb_german	John Turturro film by the Coen Brothers	0.8796
INEX_LD-2012313	bt_nllb_korean	John Turturro film by the Coen brothers	0.8796
INEX_LD-2012313	bt_nllb_malay	John Turturro Coen Brothers film	0.8796
INEX_LD-2012313	bt_nllb_russian	John Turturro film The Coen Brothers	0.8796
INEX_LD-2012313	bt_nllb_swahili	John Turturro Coen Brothers film	0.8796
INEX_LD-2012315	-1	Baguio Quezon City  Manila official independence 1945	0.0854
INEX_LD-2012315	bt_nllb_russian	Baguio Keson City Manila official independence	0.3491
INEX_LD-2012315	bt_nllb_persian	Baguio Cozón City of Manila Official independence	0.0965
INEX_LD-2012315	bt_nllb_chinese_yue	The city of Quezon in Paraguay Manila officially became independent in	0.0957
INEX_LD-2012315	bt_nllb_arabic	Baguio Quezon city of Manila official independence	0.0854
INEX_LD-2012315	bt_nllb_french	Baguio Quezon City Manila official independence	0.0854
INEX_LD-2012315	bt_nllb_german	Baguio Quezon City Manila official independence	0.0854
