qid	order	query	bm25.ndcg
INEX_LD-20120221	tagmee.topn3	guitar classical flamenco Guitar Classical guitar Flamenco	0.6434
INEX_LD-20120222	-1	guitar classical bach	0.5941
INEX_LD-20120231	-1	guitar origin Russia	0.1129
INEX_LD-20120231	tagmee.topn3.replace	Guitar Russia	0.3236
INEX_LD-20120231	conceptnet.topn3	guitar origin russia string instrument chord a country	0.2584
INEX_LD-20120231	glove.topn3	guitar origin russia bass russian ukraine	0.2321
INEX_LD-20120231	word2vec.topn3	guitar origin russia guitarist orgin origin ukraine russians putin	0.196
INEX_LD-20120231	wiki.topn3.replace	spanish musical instruments guitars bass guitar guitar north asian countries russia member states commonwealth independent states russia	0.1563
INEX_LD-20120231	conceptluster.topn5.3.bm25	guitar origin russia guitar	0.1487
INEX_LD-20120231	conceptluster.topn5.3.qld	guitar origin russia guitar	0.1487
INEX_LD-20120231	tagmee.topn3	guitar origin russia Guitar Russia	0.1148
INEX_LD-20120232	-1	guitar origin blues	0.3044
INEX_LD-20120232	relevancefeedback.topn10.qld	guitar origin blues blue	0.352
INEX_LD-20120311	-1	tango culture movies	0.4239
INEX_LD-20120311	tagmee.topn3.replace	Tango Culture Film	0.5439
INEX_LD-20120311	conceptluster.topn5.3.bm25	tango culture movies tango film culture	0.5065
INEX_LD-20120311	conceptluster.topn5.3.qld	tango culture movies culture tango film	0.5065
INEX_LD-20120311	tagmee.topn3	tango culture movies Tango Culture Film	0.5065
INEX_LD-20120312	-1	tango culture countries	0.3045
INEX_LD-20120312	word2vec.topn3	tango culture countries milonga traditions nations countires coutries	0.4589
INEX_LD-20120312	wiki.topn3	tango culture countries tango bandoneon nuevo tango tango music sociology culture society counterculture culture independence nationality society nation	0.4454
INEX_LD-20120312	conceptnet.topn3	tango culture countries dance Kalashnikov culture continent flag war	0.3983
INEX_LD-20120312	conceptluster.topn5.3.bm25	tango culture countries nation tango music culture	0.3808
INEX_LD-20120312	conceptluster.topn5.3.qld	tango culture countries tango music culture nation	0.3808
INEX_LD-20120312	tagmee.topn3	tango culture countries Tango music Culture Nation	0.3808
INEX_LD-20120312	tagmee.topn3.replace	Tango music Culture Nation	0.3497
INEX_LD-20120312	word2vec.topn3.replace	milonga traditions nations countires coutries	0.3104
INEX_LD-20120312	glove.topn3	tango culture countries flamenco dancing nations governments	0.3055
INEX_LD-20120321	-1	tango music  composers	0.6384
INEX_LD-20120321	sensedisambiguation	tango music composers composer	0.651
INEX_LD-20120322	-1	tango music instruments	0.4511
INEX_LD-20120322	sensedisambiguation	tango music instruments musical instrument	0.5038
INEX_LD-20120322	sensedisambiguation.replace	tango music musical instrument	0.453
INEX_LD-20120322	tagmee.topn3.replace	Tango music Musical instrument	0.453
INEX_LD-20120331	-1	tango dance styles	0.6711
INEX_LD-20120331	tagmee.topn3	tango dance styles Tango Tango	0.7639
INEX_LD-20120331	conceptluster.topn5.3.bm25	tango dance styles tango	0.7596
INEX_LD-20120331	conceptluster.topn5.3.qld	tango dance styles tango	0.7596
INEX_LD-20120332	-1	tango dance history	0.6239
INEX_LD-20120332	tagmee.topn3.replace	Tango Tango History of dance	0.6933
INEX_LD-20120332	tagmee.topn3	tango dance history Tango Tango History of dance	0.6635
INEX_LD-20120411	-1	bicycle sport races	0.3153
INEX_LD-20120412	-1	bicycle sport disciplines	0.3257
INEX_LD-20120412	glove.topn3	bicycle sport disciplines bike aforementioned namely	0.4219
INEX_LD-20120412	conceptluster.topn5.3.bm25	bicycle sport disciplines olympic sports sport bicycle	0.4105
INEX_LD-20120412	conceptluster.topn5.3.qld	bicycle sport disciplines sport olympic sports bicycle	0.4105
INEX_LD-20120412	tagmee.topn3	bicycle sport disciplines Bicycle Sport Olympic sports	0.4105
INEX_LD-20120412	tagmee.topn3.replace	Bicycle Sport Olympic sports	0.3536
INEX_LD-20120412	sensedisambiguation	bicycle sport disciplines discipline	0.3445
INEX_LD-20120412	word2vec.topn3	bicycle sport disciplines bike football sub disciplines	0.3369
INEX_LD-20120421	-1	bicycle holiday towns	0.1052
INEX_LD-20120421	word2vec.topn3	bicycle holiday towns bike vacation busman cities villages	0.1629
INEX_LD-20120421	glove.topn3	bicycle holiday towns bike christmas villages cities	0.1528
INEX_LD-20120421	conceptluster.topn5.3.bm25	bicycle holiday towns vacation bicycle	0.1389
INEX_LD-20120421	conceptluster.topn5.3.qld	bicycle holiday towns vacation bicycle	0.1389
INEX_LD-20120421	tagmee.topn3	bicycle holiday towns Bicycle Vacation	0.1389
INEX_LD-20120422	-1	bicycle holiday nature	0.0861
INEX_LD-20120422	wiki.topn3	bicycle holiday nature bicycles cycle types road cycles bicycle harvest festival christmas tree new year holiday nature life biosphere nature	0.1954
INEX_LD-20120422	wiki.topn3.replace	bicycles cycle types road cycles bicycle harvest festival christmas tree new year holiday nature life biosphere nature	0.1873
INEX_LD-20120422	word2vec.topn3	bicycle holiday nature bike vacation busman kind	0.1203
INEX_LD-20120422	stem.lovins	bicycl holida natur	0.1078
INEX_LD-20120422	glove.topn3	bicycle holiday nature bike christmas rather indeed	0.09
INEX_LD-20120431	-1	bicycle benefits health	0.1846
INEX_LD-20120431	wordnet.topn3	bicycle benefits health wheel pedal cycle gain welfare wellness	0.3869
INEX_LD-20120431	wiki.topn3	bicycle benefits health bicycles cycle types road cycles bicycle quality life health promotion nutrition health quality life health promotion nutrition health	0.2372
INEX_LD-20120431	conceptluster.topn5.3.bm25	bicycle benefits health health bicycle	0.1934
INEX_LD-20120431	conceptluster.topn5.3.qld	bicycle benefits health health bicycle	0.1934
INEX_LD-20120431	tagmee.topn3	bicycle benefits health Bicycle Health Health	0.1934
INEX_LD-20120432	-1	bicycle benefits environment	0.468
INEX_LD-20120432	glove.topn3	bicycle benefits environment bike moreover environmental	0.5075
INEX_LD-20120511	-1	female rock singers	0.3539
INEX_LD-20120511	anchor.topn3	female rock singers rock rock cloverdal bròna	0.3594
INEX_LD-20120512	-1	south korean girl groups	0.6451
INEX_LD-20120512	relevancefeedback.topn10.bm25	south korean girl groups music group	0.6936
INEX_LD-20120521	-1	electronic music genres	0.2782
INEX_LD-20120521	word2vec.topn3	electronic music genres non electronic electonic music subgenres sub genres	0.4004
INEX_LD-20120521	word2vec.topn3.replace	non electronic electonic music subgenres sub genres	0.319
INEX_LD-20120521	sensedisambiguation.replace	electronic music music genre	0.2943
INEX_LD-20120521	tagmee.topn3.replace	Electronic music Music genre	0.2943
INEX_LD-20120521	conceptluster.topn5.3.bm25	electronic music genres music genre electronic music	0.2836
INEX_LD-20120521	conceptluster.topn5.3.qld	electronic music genres electronic music music genre	0.2836
INEX_LD-20120521	tagmee.topn3	electronic music genres Electronic music Music genre	0.2836
INEX_LD-20120522	-1	digital music notation formats	0.5499
INEX_LD-20120522	sensedisambiguation	digital music notation note formats format	0.5897
INEX_LD-20120522	bertqe.topn10.bm25	file format midi standard video	0.5791
INEX_LD-20120531	-1	music conferences	0.7866
INEX_LD-20120532	-1	intellectual property rights lobby	0.2515
INEX_LD-20120532	relevancefeedback.topn10.bm25	intellectual property rights lobby direct softwar campaign organ parti treati pilch canada copyright design	0.3578
INEX_LD-20120532	tagmee.topn3	intellectual property rights lobby Intellectual property Intellectual property	0.3565
INEX_LD-20120532	tagmee.topn3.replace	Intellectual property Intellectual property	0.3461
INEX_LD-20120532	relevancefeedback.topn10.qld	intellectual property rights lobby direct treati properti law intellectu organ campaign design	0.3338
INEX_LD-20120532	conceptluster.topn5.3.bm25	intellectual property rights lobby intellectual property	0.3038
INEX_LD-20120532	conceptluster.topn5.3.qld	intellectual property rights lobby intellectual property	0.3038
INEX_LD-2012301	-1	Niagara falls origin lake	0.4303
INEX_LD-2012301	wordnet.topn3	niagara falls origin lake Niagara River Niagara Falls waterfall fall down gloaming stock bloodline inception	0.633
INEX_LD-2012301	word2vec.topn3	niagara falls origin lake sioux roanoke Niagra fell orgin origin pond	0.6026
INEX_LD-2012301	wiki.topn3	niagara falls origin lake geography niagara falls ontario niagara river waterfalls ontario niagara falls evolutionarily significant biological phenomena carbon evolutionary history life abiogenesis lakes bodies water river lake	0.5822
INEX_LD-2012301	wordnet.topn3.replace	Niagara River Niagara Falls downfall pass waterfall pedigree descent blood line lake	0.5568
INEX_LD-2012301	conceptnet.topn3	niagara falls origin lake waterfall water	0.5284
INEX_LD-2012301	sensedisambiguation	Niagara falls precipitate origin lake	0.4822
INEX_LD-2012301	tagmee.topn3.replace	Niagara Falls Abiogenesis Lake	0.4553
INEX_LD-2012301	conceptluster.topn5.3.bm25	niagara falls origin lake niagara falls lake abiogenesis	0.4528
INEX_LD-2012301	conceptluster.topn5.3.qld	niagara falls origin lake niagara falls abiogenesis lake	0.4528
INEX_LD-2012301	tagmee.topn3	niagara falls origin lake Niagara Falls Abiogenesis Lake	0.4528
INEX_LD-2012301	wiki.topn3.replace	geography niagara falls ontario niagara river waterfalls ontario niagara falls evolutionarily significant biological phenomena carbon evolutionary history life abiogenesis lakes bodies water river lake	0.4475
INEX_LD-2012303	-1	 Valley fever fungal infection San Joaquin	0.4557
INEX_LD-2012303	word2vec.topn3	valley fever fungal infection san joaquin hills typhoid bacterial fungi fungus disease virus francisco bernardino diego mateo vicente clemente	0.5779
INEX_LD-2012305	-1	North Dakota's lowest river of another colour	0.0
INEX_LD-2012305	relevancefeedback.topn10.qld	north dakota s lowest river of another colour grand dakota creek	0.1463
INEX_LD-2012305	relevancefeedback.topn10.bm25	north dakota s lowest river of another colour state grand point lake expedit dakota	0.0622
INEX_LD-2012305	bertqe.topn10.qld	categori william counti north dakota	0.0462
INEX_LD-2012305	wiki.topn3	north dakota s lowest river another colour american indian reservations north dakota north dakota south dakota north dakota	0.0383
INEX_LD-2012305	tagmee.topn3.replace	North Dakota	0.0358
INEX_LD-2012305	wiki.topn3.replace	american indian reservations north dakota north dakota south dakota north dakota	0.0334
INEX_LD-2012307	-1	 July, 1850  president died Millard Fillmore sworn following day	0.2935
INEX_LD-2012307	sensedisambiguation.replace	july president of the united states die Millard fillmore trust watch sidereal day	0.531
INEX_LD-2012307	wiki.topn3	july president died millard fillmore sworn following day presidency united states cabinet united states democratiparty vice presidents united states president united states united states vice presidential candidates fillmore family whig party vice presidents united states millard fillmore direct election separation powers electoral college oath office united states commerce court united states commerccourt helen herron taft william r day	0.4507
INEX_LD-2012307	glove.topn3	july president died millard fillmore sworn following day april june vice death killed fillmore hohtz millard kd oath swore after week	0.4274
INEX_LD-2012307	wiki.topn3.replace	presidency united states cabinet united states democratiparty vice presidents united states president united states united states vice presidential candidates fillmore family whig party vice presidents united states millard fillmore direct election separation powers electoral college oath office united states commerce court united states commerccourt helen herron taft william r day	0.3904
INEX_LD-2012307	wordnet.topn3.replace	july chair Chief Executive chairman pass give up the ghost choke millard Millard Fillmore President Fillmore swear swan come after keep abreast watch over Clarence Day twenty four hour period	0.3687
INEX_LD-2012307	relevancefeedback.topn10.bm25	july president died millard fillmore sworn following day district taylor selden fillmor state treati	0.3594
INEX_LD-2012307	relevancefeedback.topn10.qld	july president died millard fillmore sworn following day state taylor district fillmor treati selden	0.3594
INEX_LD-2012307	stem.krovetz	july president die millard fillmore sworn following day	0.3538
INEX_LD-2012307	stem.porter2	juli presid die millard fillmor sworn follow day	0.3538
INEX_LD-2012307	conceptnet.topn3	july president died millard fillmore sworn following day leader cross millard county President Fillmore ventura county kentucky pledged claque birthday morning time	0.3486
INEX_LD-2012307	glove.topn3.replace	april june vice death killed fillmore hohtz millard kd oath swore after week	0.3462
INEX_LD-2012307	rm3.topn10.10.0.5.bm25	 July, 1850  president died Millard Fillmore sworn following day	0.33
INEX_LD-2012307	rm3.topn10.10.0.5.qld	 July, 1850  president died Millard Fillmore sworn following day	0.33
INEX_LD-2012307	wordnet.topn3	july president died millard fillmore sworn following day chairperson prexy Chief Executive choke cash in one s chips kick the bucket President Fillmore Millard Fillmore blaspheme cuss swear accompany pursue abide by hour interval Clarence Shepard Day Jr daylight	0.3118
INEX_LD-2012307	tagmee.topn3	july president died millard fillmore sworn following day President of the United States Millard Fillmore Oath of office William R Day	0.3033
INEX_LD-2012307	stem.lovins	jl presid di millard fillmor sworn follow day	0.3021
INEX_LD-2012309	-1	residents small island city-state  Malay Peninsula Chinese	0.1738
INEX_LD-2012309	wiki.topn3.replace	countries characteristic thalassocracy athenian empire city state landforms thailand regions malaysia peninsular malaysia malay peninsula yue chinese yuchinese hoklo people overseas chinese	0.3815
INEX_LD-2012309	wiki.topn3	residents small island city state malay peninsula chinese countries characteristic thalassocracy athenian empire city state landforms thailand regions malaysia peninsular malaysia malay peninsula yue chinese yuchinese hoklo people overseas chinese	0.331
INEX_LD-2012309	conceptluster.topn5.3.bm25	residents small island city state malay peninsula chinese city state overseas chinese	0.3102
INEX_LD-2012309	conceptluster.topn5.3.qld	residents small island city state malay peninsula chinese overseas chinese city state	0.3102
INEX_LD-2012309	relevancefeedback.topn10.qld	residents small island city state malay peninsula chinese languag malai strait singaporean archipelago singapor riau feder british malaysia	0.2218
INEX_LD-2012309	word2vec.topn3	residents small island city state malay peninsula chinese citizens inhabitants large tiny smaller archipelago city malaysian austronesian peninsular penninsula japanese taiwanese	0.1942
INEX_LD-2012309	sensedisambiguation	residents resident small island city state city state Malay Peninsula Chinese	0.1784
INEX_LD-2012311	-1	John Lennon Yoko Ono album Starting Over	0.7653
INEX_LD-2012313	-1	John Turturro 1991 Coen Brothers film	0.7596
INEX_LD-2012313	rm3.topn10.10.0.5.bm25	John Turturro 1991 Coen Brothers film	0.8788
INEX_LD-2012313	rm3.topn10.10.0.5.qld	John Turturro 1991 Coen Brothers film	0.8788
INEX_LD-2012313	wiki.topn3	john turturro coen brothers film stevbuscemi aida turturro stanley tucci john turturro jonathan demme brian dpalma insidllewyn davis coen brothers film directors film crew screenwriter film director	0.8642
INEX_LD-2012313	wiki.topn3.replace	stevbuscemi aida turturro stanley tucci john turturro jonathan demme brian dpalma insidllewyn davis coen brothers film directors film crew screenwriter film director	0.8158
