qid	order	query	bm25.ndcg
INEX_LD-2012315	bt_nllb_russian	Baguio Keson City Manila official independence	0.0607
INEX_LD-2012315	bt_nllb_chinese_yue	The city of Quezon in Paraguay Manila officially became independent in	0.0386
INEX_LD-2012317	-1	daggeroso inclined to use a dagger novel Sons and Lovers	0.2932
INEX_LD-2012317	bt_nllb_russian	Dageroso is inclined to use the knife of the novel Sons and Lovers	0.405
INEX_LD-2012318	-1	Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space	0.4538
INEX_LD-2012319	-1	 1994 short story collection Alice Munro is Open	0.8803
INEX_LD-2012321	-1	Asian port state-city Sir Stamford Raffles	0.398
INEX_LD-2012321	bt_nllb_swahili	Asia port city city Sir Stamford Raffles	0.5167
INEX_LD-2012321	bt_nllb_german	The port city of Asia Sir Stamford Raffles	0.4834
INEX_LD-2012323	-1	Large glaciers island nation Langjokull Hofsjokull Vatnajokull	0.5587
INEX_LD-2012323	bt_nllb_persian	The great glaciers of the island nation of Langokule Hafzhokule Vatnajökull	0.6002
INEX_LD-2012323	bt_nllb_malay	The largest glacier of the island country is Langjokull Hofsjokull Vatnajokull	0.5798
INEX_LD-2012323	bt_nllb_swahili	The largest island nation glaciers Langjokull Hofsjokull Vatnajokull	0.5783
INEX_LD-2012323	bt_nllb_french	Large glaciers island country Langjokull Hofsjokull Vatnajokull	0.5761
INEX_LD-2012325	-1	successor James G. Blaine studied law	0.5826
INEX_LD-2012327	-1	Beloved author African-American Nobel Prize Literature	0.3385
INEX_LD-2012327	bt_nllb_korean	The beloved African American writer the Nobel Prize for Literature	0.3485
INEX_LD-2012327	bt_nllb_malay	Beloved writer African American Nobel Prize in Literature	0.3485
INEX_LD-2012327	bt_nllb_swahili	Beloved African American writer Nobel Prize in Literature	0.3485
INEX_LD-2012329	-1	Sweden Iceland currency	0.5094
INEX_LD-2012329	bt_nllb_arabic	Swedish currency	0.6245
INEX_LD-2012329	bt_nllb_chinese_yue	Swedish currency	0.6245
INEX_LD-2012329	bt_nllb_korean	Swedish Icelandic currency	0.5842
INEX_LD-2012329	bt_nllb_persian	Swedish currency of Iceland	0.5842
INEX_LD-2012329	bt_nllb_tamil	Swedish currency Iceland	0.5842
INEX_LD-2012331	-1	Seoul Korea river name ethnic group China	0.0
INEX_LD-2012331	bt_nllb_arabic	Seoul Korea is the name of the river	0.3161
INEX_LD-2012331	bt_nllb_persian	Seoul Korea named after the Chinese ethnic group s river	0.0614
INEX_LD-2012333	-1	Prime minister Canada nicknamed Silver-Tongued Laurier longest unbroken term	0.5212
INEX_LD-2012335	-1	U.S. president authorise nuclear weapons against Japan	0.7256
INEX_LD-2012336	-1	1906 territory Papua island Australian	0.2477
INEX_LD-2012336	bt_nllb_french	Territory of the island of Papua	0.3208
INEX_LD-2012336	bt_nllb_german	Territory of Papua Island Australia	0.2828
INEX_LD-2012336	bt_nllb_korean	Territory of the islands of Papua Australia	0.2828
INEX_LD-2012336	bt_nllb_russian	Territory of Papua Island Australia	0.2828
INEX_LD-2012337	-1	Texas city Baylor University tornado 1953	0.1844
INEX_LD-2012337	bt_nllb_korean	Baylor University in Texas located in the city of Tornado Texas in	0.2925
INEX_LD-2012337	bt_nllb_swahili	The Baylor University tornado Texas	0.2442
INEX_LD-2012339	-1	Nelson Mandela John Dube	0.4601
INEX_LD-2012339	bt_nllb_tamil	The first is that of Nelson Mandela	0.5118
INEX_LD-2012341	-1	1997  Houston airport president	0.5973
INEX_LD-2012343	-1	The Heart of a Woman poet's autobiography	0.5587
INEX_LD-2012343	bt_nllb_chinese_yue	The autobiography of the poet The Heart of a Woman	0.8053
INEX_LD-2012343	bt_nllb_german	The Heart of a Woman Autobiography of the Poet	0.8053
INEX_LD-2012343	bt_nllb_russian	Autobiography of the poet The Heart of a Woman	0.8053
INEX_LD-2012343	bt_nllb_swahili	The Heart of a Woman Biography of a poet	0.6911
INEX_LD-2012345	-1	Kennedy assassination governor of Texas seriously injured	0.5569
INEX_LD-2012345	bt_nllb_arabic	The assassination of the governor of Texas Kennedy is seriously wounded	0.6168
INEX_LD-2012345	bt_nllb_malay	Kennedy s assassination the governor of Texas was badly wounded	0.5699
INEX_LD-2012345	bt_nllb_swahili	Kennedy assassinated Texas governor badly wounded	0.5591
INEX_LD-2012347	-1	seat Florida country Dade	0.6245
INEX_LD-2012347	bt_nllb_german	The seat of the Florida Land Dade	0.7031
INEX_LD-2012349	-1	Alexander Nevsky Cathedral Bulgarian city liberation Turks	0.3672
INEX_LD-2012349	bt_nllb_arabic	Alexander Nevsky Cathedral of the Bulgarian Freedom of the Turkish City	0.4269
INEX_LD-2012349	bt_nllb_malay	Alexander Nevsky Cathedral The exodus from the Bulgarian city of Turkey	0.4166
INEX_LD-2012349	bt_nllb_swahili	Alexander Nevsky Cathedral Turkey Bulgaria city of redemption	0.4096
INEX_LD-2012349	bt_nllb_korean	Alexander Nevsky Cathedral Bulgaria city liberation Turkey	0.379
INEX_LD-2012349	bt_nllb_russian	Alexander Nevsky Cathedral The Bulgarian liberation of the city of Turki	0.3752
INEX_LD-2012349	bt_nllb_chinese_yue	Alexander Nevsky Cathedral the liberated city of Bulgaria by the Turks	0.3673
INEX_LD-2012351	-1	Indian Cuisine dish rice dhal vegetables roti papad	0.6954
INEX_LD-2012353	-1	country German language	0.45
INEX_LD-2012353	bt_nllb_french	German language	0.4716
INEX_LD-2012353	bt_nllb_swahili	German language	0.4716
INEX_LD-2012354	-1	greatest guitarist	0.3163
INEX_LD-2012354	bt_nllb_korean	The greatest guitarist of all time	0.3992
INEX_LD-2012355	-1	England football player highest paid	0.3105
INEX_LD-2012357	-1	 prima ballerina Bolshoi Theatre 1960	0.2851
INEX_LD-2012359	-1	 Bob Ricker Executive Director the latest front group for the anti-gun movement	1.0
INEX_LD-2012361	-1	most famous award winning actor singer	0.2517
INEX_LD-2012363	-1	American twins famous  American professional tennis double players	0.7734
INEX_LD-2012363	bt_nllb_russian	American twins famous American professional tennis players in the double game	0.839
INEX_LD-2012363	bt_nllb_persian	The famous American twins professional American tennis doubles	0.7945
INEX_LD-2012365	-1	mathematician computer scientist MIT's six inaugural MacVicar Faculty Fellows	0.3721
INEX_LD-2012365	bt_nllb_swahili	mathematician computer scientist mit six inaugural macvicar college associates	0.4306
INEX_LD-2012365	bt_nllb_russian	Mathematician computer scientist at MIT first six MacVicar faculty fellows	0.4136
INEX_LD-2012367	-1	invented telescope	0.5498
INEX_LD-2012369	-1	most famous civic-military airports	0.0787
INEX_LD-2012369	bt_nllb_arabic	The most famous civil and military airports	0.2681
INEX_LD-2012369	bt_nllb_french	the most famous civil and military airports	0.2681
INEX_LD-2012369	bt_nllb_german	The most famous civil and military airports	0.2681
INEX_LD-2012369	bt_nllb_persian	The most famous civil and military airports	0.2681
INEX_LD-2012369	bt_nllb_russian	The most famous civil military airports	0.2681
INEX_LD-2012369	bt_nllb_tamil	The most famous civil military airports	0.2681
INEX_LD-2012371	-1	most beautiful railway stations world cities located	0.0904
INEX_LD-2012372	-1	famous historical battlefields opponents fought	0.3427
INEX_LD-2012372	bt_nllb_persian	Famous historical battlefields where their opponents fought	0.3621
INEX_LD-2012373	-1	birds cannot fly	0.4552
INEX_LD-2012375	-1	animals lay eggs mammals	0.514
INEX_LD-2012375	bt_nllb_french	animals lay eggs mammals lay eggs	0.515
INEX_LD-2012377	-1	allegedly caused World War I	0.037
INEX_LD-2012377	bt_nllb_french	would have caused World War I	0.1549
INEX_LD-2012377	bt_nllb_russian	It was supposed to have caused World War I	0.0458
INEX_LD-2012381	-1	movie directors directed a block buster	0.3377
INEX_LD-2012383	-1	famous computer scientists disappeared at sea	0.6309
INEX_LD-2012385	-1	famous politicians vegetarians	0.4112
INEX_LD-2012385	bt_nllb_chinese_yue	He was a famous politician a vegetarian	0.4795
INEX_LD-2012387	-1	famous river confluence dam constructed	0.3483
INEX_LD-2012389	-1	frequently visited sharks gulf Indian Ocean	0.3362
INEX_LD-2012389	bt_nllb_german	Common shark in the Indian Ocean	0.4629
INEX_LD-2012389	bt_nllb_tamil	The most frequented sharks are the Indian Ocean Gulf	0.4007
INEX_LD-2012390	-1	baseball player most homeruns national league	0.2231
INEX_LD-2012390	bt_nllb_russian	Major league baseball player with the most home runs in the National League	0.5533
INEX_LD-2012390	bt_nllb_arabic	Baseball player most of the home runs of the National League	0.528
INEX_LD-2012390	bt_nllb_french	baseball player with the most home runs in the national league	0.528
INEX_LD-2012390	bt_nllb_malay	Most home runs by a baseball player in the national league	0.528
INEX_LD-2012390	bt_nllb_swahili	baseball player home runs most of the national league	0.528
INEX_LD-2012390	bt_nllb_tamil	Baseball player with most home runs in the National League	0.528
INEX_LD-2012390	bt_nllb_persian	The most hated baseball player in the National League	0.2621
INEX_XER-100	-1	Operating systems to which Steve Jobs related	0.308
INEX_XER-100	bt_nllb_french	Operating systems associated with Steve Jobs	0.3758
INEX_XER-100	bt_nllb_swahili	Operating systems that Steve Jobs was involved in	0.3707
INEX_XER-100	bt_nllb_malay	The operating system related to Steve Jobs	0.3534
INEX_XER-100	bt_nllb_tamil	Steve Jobs related operating systems	0.3534
INEX_XER-100	bt_nllb_arabic	The operating systems Steve Jobs was connected to	0.3086
INEX_XER-100	bt_nllb_german	Operating systems that Steve Jobs was connected to	0.3086
INEX_XER-100	bt_nllb_persian	The operating systems that Steve Jobs is connected to	0.3086
INEX_XER-100	bt_nllb_russian	The operating systems Steve Jobs is connected to	0.3086
INEX_XER-106	-1	Noble english person from the Hundred Years' War	0.23
INEX_XER-108	-1	State capitals of the United States of America	0.0
INEX_XER-108	bt_nllb_malay	Capital of the United States	0.0646
INEX_XER-108	bt_nllb_swahili	The capital of the United States	0.0646
INEX_XER-108	bt_nllb_tamil	The capitals of the United States	0.0646
INEX_XER-108	bt_nllb_french	Capital cities of the States of the United States of America	0.0458
INEX_XER-108	bt_nllb_german	Capital cities of the United States of America	0.0365
INEX_XER-108	bt_nllb_persian	Capital cities of the United States of America	0.0365
INEX_XER-108	bt_nllb_russian	Capital cities of the United States of America	0.0365
INEX_XER-109	-1	National capitals situated on islands	0.0354
INEX_XER-109	bt_nllb_arabic	National capitals on the islands	0.1053
INEX_XER-109	bt_nllb_chinese_yue	The capital of the island nation	0.1053
INEX_XER-109	bt_nllb_malay	The capital of the island nation	0.1053
INEX_XER-109	bt_nllb_persian	National capitals on the islands	0.1053
INEX_XER-109	bt_nllb_french	National capitals located on islands	0.073
INEX_XER-109	bt_nllb_german	National capitals located in islands	0.073
INEX_XER-109	bt_nllb_russian	National capitals located on the islands	0.073
INEX_XER-109	bt_nllb_tamil	National capitals located on the islands	0.073
INEX_XER-110	-1	Nobel Prize in Literature winners who were also poets	0.3676
INEX_XER-110	bt_nllb_tamil	Nobel Prize winners in literature and poets	0.5311
INEX_XER-110	bt_nllb_malay	Nobel Prize winner in Literature who was also a poet	0.451
INEX_XER-110	bt_nllb_korean	Nobel Prize winner in Literature also a poet	0.439
INEX_XER-113	-1	Formula 1 drivers that won the Monaco Grand Prix	0.3281
INEX_XER-114	-1	Formula one races in Europe	0.2978
INEX_XER-114	bt_nllb_chinese_yue	The European Formula One race	0.4152
INEX_XER-115	-1	Formula One World Constructors' Champions	0.5433
INEX_XER-116	-1	Italian nobel prize winners	0.3977
INEX_XER-116	bt_nllb_russian	Italian Nobel Prize laureates	0.838
INEX_XER-116	bt_nllb_german	Italian Nobel laureates	0.7787
INEX_XER-116	bt_nllb_korean	Italian Nobel laureate	0.7787
INEX_XER-116	bt_nllb_swahili	Italian Nobel laureates	0.7787
INEX_XER-116	bt_nllb_french	Italian Nobel Prize	0.7531
INEX_XER-117	-1	Musicians who appeared in the Blues Brothers movies	0.167
INEX_XER-117	bt_nllb_chinese_yue	Musicians from the Blue Brothers movies	0.2781
INEX_XER-117	bt_nllb_malay	Musicians appearing in the Blues Brothers films	0.1835
INEX_XER-118	-1	French car models in 1960's	0.0634
INEX_XER-119	-1	Swiss cantons where they speak German	0.2013
INEX_XER-119	bt_nllb_german	Swiss cantons where German is spoken	0.2686
INEX_XER-119	bt_nllb_russian	Swiss cantons where German is spoken	0.2686
INEX_XER-119	bt_nllb_persian	Swiss cantons that speak German	0.2476
INEX_XER-119	bt_nllb_tamil	The German speaking Swiss cantons	0.2476
INEX_XER-119	bt_nllb_french	German speaking cantons in Switzerland	0.2316
INEX_XER-119	bt_nllb_korean	German speaking cantons of Switzerland	0.2316
INEX_XER-121	-1	US presidents since 1960	0.0
INEX_XER-121	bt_nllb_arabic	Presidents of the United States since	0.0175
INEX_XER-121	bt_nllb_chinese_yue	President of the United States since	0.0175
INEX_XER-121	bt_nllb_french	Presidents of the United States since	0.0175
INEX_XER-121	bt_nllb_korean	President of the United States since	0.0175
INEX_XER-121	bt_nllb_malay	President of the United States since	0.0175
INEX_XER-121	bt_nllb_persian	President of the United States since	0.0175
INEX_XER-121	bt_nllb_russian	President of the United States since	0.0175
INEX_XER-121	bt_nllb_swahili	Presidents of the United States since	0.0175
INEX_XER-121	bt_nllb_tamil	Presidents of the United States since	0.0175
INEX_XER-122	-1	Movies with eight or more Academy Awards	0.0177
INEX_XER-122	bt_nllb_arabic	Movies that have won eight or more Academy Awards	0.1205
INEX_XER-122	bt_nllb_tamil	Movies that have won eight or more Academy Awards	0.1205
INEX_XER-122	bt_nllb_persian	Films that have won eight or more Academy Awards	0.0343
INEX_XER-123	-1	FIFA world cup national team winners since 1974	0.0744
INEX_XER-124	-1	Novels that won the Booker Prize	0.5599
INEX_XER-125	-1	countries which have won the FIFA world cup	0.1507
INEX_XER-125	bt_nllb_arabic	Countries that have won the FIFA World Cup	0.2269
INEX_XER-125	bt_nllb_french	countries that have won the FIFA World Cup	0.2269
INEX_XER-125	bt_nllb_german	Countries that have won the FIFA World Cup	0.2269
INEX_XER-125	bt_nllb_malay	countries that have won the FIFA World Cup	0.2269
INEX_XER-125	bt_nllb_swahili	countries that have won the FIFA World Cup	0.2269
INEX_XER-126	-1	toy train manufacturers that are still in business	0.4353
INEX_XER-127	-1	german female politicians	0.4639
INEX_XER-128	-1	Bond girls	0.5922
INEX_XER-129	-1	Science fiction book written in the 1980	0.043
INEX_XER-130	-1	Star Trek Captains	0.6955
INEX_XER-132	-1	living nordic classical composers	0.4552
INEX_XER-133	-1	EU countries	0.1792
INEX_XER-134	-1	record-breaking sprinters in male 100-meter sprints	0.2089
INEX_XER-135	-1	professional baseball team in Japan	0.4777
INEX_XER-136	-1	Japanese players in Major League Baseball	0.8356
INEX_XER-138	-1	National Parks East Coast Canada US	0.0831
INEX_XER-138	bt_nllb_russian	National parks of the Eastern coast of Canada	0.2271
INEX_XER-138	bt_nllb_korean	National Park on the east coast of Canada	0.139
INEX_XER-138	bt_nllb_swahili	National Parks on the East Coast of Canada	0.139
INEX_XER-138	bt_nllb_malay	The U S Canadian East Coast National Park	0.1089
INEX_XER-139	-1	Films directed by Akira Kurosawa	0.8795
INEX_XER-139	bt_nllb_arabic	Movies directed by Akira Kurosawa	0.9468
INEX_XER-139	bt_nllb_swahili	Movies directed by Akira Kurosawa	0.9468
INEX_XER-140	-1	Airports in Germany	0.5903
INEX_XER-141	-1	Universities in Catalunya	0.3161
INEX_XER-141	bt_nllb_arabic	Universities in Catalonia	0.5916
INEX_XER-141	bt_nllb_chinese_yue	The University of Catalonia	0.5916
INEX_XER-141	bt_nllb_french	Universities in Catalonia	0.5916
INEX_XER-141	bt_nllb_korean	The University of Catalonia	0.5916
INEX_XER-141	bt_nllb_malay	University of Catalonia	0.5916
INEX_XER-141	bt_nllb_russian	Universities of Catalonia	0.5916
INEX_XER-141	bt_nllb_swahili	Universities in Catalonia	0.5916
INEX_XER-141	bt_nllb_german	Higher education in Catalonia	0.4503
INEX_XER-143	-1	Hanseatic league in Germany in the Netherlands Circle	0.2536
INEX_XER-143	bt_nllb_tamil	The Hanseatic League in Germany in the Netherlands	0.2742
INEX_XER-144	-1	chess world champions	0.5237
INEX_XER-147	-1	Chemical elements that are named after people	0.2347
INEX_XER-60	-1	olympic classes dinghy sailing	0.5685
INEX_XER-62	-1	Neil Gaiman novels	0.8491
INEX_XER-63	-1	Hugo awarded best novels	0.5489
INEX_XER-64	-1	Alan Moore graphic novels adapted to film	0.6559
INEX_XER-65	-1	Pacific navigators Australia explorers	0.4612
INEX_XER-67	-1	Ferris and observation wheels	0.78
INEX_XER-72	-1	films shot in Venice	0.4989
INEX_XER-73	-1	magazines about indie-music	0.0753
INEX_XER-73	bt_nllb_russian	The magazine on indie music	0.3043
INEX_XER-73	bt_nllb_french	magazines about independent music	0.0809
INEX_XER-74	-1	circus mammals	0.1587
INEX_XER-79	-1	Works by Charles Rennie Mackintosh	0.7976
INEX_XER-81	-1	Movies about English hooligans	0.6572
INEX_XER-81	bt_nllb_swahili	A film about British hooligans	0.7976
INEX_XER-81	bt_nllb_french	Films about English hooligans	0.7847
INEX_XER-81	bt_nllb_german	Films about English hooligans	0.7847
INEX_XER-86	-1	List of countries in World War Two	0.0061
INEX_XER-86	bt_nllb_arabic	List of countries in World War II	0.1219
INEX_XER-86	bt_nllb_chinese_yue	List of countries in World War II	0.1219
INEX_XER-86	bt_nllb_french	List of countries of World War II	0.1219
INEX_XER-86	bt_nllb_german	List of countries in World War II	0.1219
INEX_XER-86	bt_nllb_malay	List of countries in World War II	0.1219
INEX_XER-86	bt_nllb_korean	List of countries that fought in World War II	0.0407
INEX_XER-86	bt_nllb_swahili	List of countries that participated in World War II	0.0145
INEX_XER-86	bt_nllb_persian	List of countries involved in World War II	0.0078
INEX_XER-86	bt_nllb_tamil	List of countries involved in World War II	0.0078
INEX_XER-87	-1	Axis powers of World War II	0.3533
INEX_XER-88	-1	Nordic authors who are known for children's literature	0.4056
INEX_XER-88	bt_nllb_arabic	Nordic authors known for children s literature	0.4257
INEX_XER-88	bt_nllb_french	Nordic authors known for their children s literature	0.4257
INEX_XER-88	bt_nllb_german	Nordic authors known for children s literature	0.4257
INEX_XER-88	bt_nllb_malay	Nordic writer known for children s literature	0.4219
INEX_XER-88	bt_nllb_persian	Nordic writers known for children s literature	0.4219
INEX_XER-88	bt_nllb_tamil	Nordic writers known for children s literature	0.4219
INEX_XER-91	-1	Paul Auster novels	0.9285
INEX_XER-94	-1	Hybrid cars sold in Europe	0.5332
INEX_XER-94	bt_nllb_german	Hybrid vehicles sold in Europe	0.559
INEX_XER-94	bt_nllb_tamil	Hybrid vehicles sold in Europe	0.559
INEX_XER-95	-1	Tom Hanks movies where he plays a leading role.	0.2544
INEX_XER-95	bt_nllb_persian	Tom Hanks in the movies he plays	0.3006
INEX_XER-95	bt_nllb_chinese_yue	Tom Hanks is the main character in the movie	0.2807
