,qid,order,query,qld.recip_rank
209,15,anchor.topn3.replace,espnsoccernet espnet nbatv sports,1.0
210,15,conceptluster.topn5.3.qld,espn sports broadcasting sports events espn git object,1.0
211,15,relevancefeedback.topn10.bm25,espn sports articl john bucher comment you,1.0
212,15,relevancefeedback.topn10.qld,espn sports classic sport titl,1.0
213,15,tagmee.topn3,espn sports ESPN Broadcasting of sports events,1.0
214,15,tagmee.topn3.replace,ESPN Broadcasting of sports events,1.0
215,15,wiki.topn3,espn sports bristol connecticut television channels stations established sports television networks united states espn sports events works sports out of market sports package broadcasting sports events,1.0
216,15,wiki.topn3.replace,bristol connecticut television channels stations established sports television networks united states espn sports events works sports out of market sports package broadcasting sports events,1.0
217,15,conceptluster.topn5.3.bm25,espn sports broadcasting sports events espn death cellulos carbon restringido video,0.5
218,15,docluster.topn10.3.bm25,espn sports death cellulos carbon restringido video life trivia obama organ,0.5
219,15,word2vec.topn3,espn sports sportscenter espn com athletics,0.3333
220,15,bt_bing_arabic,ESPN Sports,0.25
221,15,bt_bing_chinese_simplified,ESPN Sports,0.25
222,15,bt_bing_french,ESPN Sports,0.25
223,15,bt_bing_german,ESPN Sports,0.25
224,15,bt_bing_korean,ESPN Sports,0.25
225,15,bt_bing_malay,ESPN Sports,0.25
226,15,bt_bing_persian,ESPN Sports,0.25
227,15,bt_bing_russian,ESPN Sports,0.25
228,15,bt_bing_swahili,ESPN Sports,0.25
229,15,bt_bing_tamil,ESPN Sports,0.25
230,15,glove.topn3,espn sports espn telecasts,0.25
231,15,glove.topn3.replace,espn telecasts sports,0.25
232,15,original,espn sports,0.25
233,15,rm3.topn10.10.0.5.bm25,espn sports,0.25
234,15,rm3.topn10.10.0.5.qld,espn sports,0.25
235,15,sensedisambiguation,espn sports sport,0.25
236,15,sensedisambiguation.replace,espn sport,0.25
237,15,stem.krovetz,espn sports,0.25
238,15,stem.lovins,espn sport,0.25
239,15,stem.paicehusk,espn sport,0.25
240,15,stem.porter,espn sport,0.25
241,15,stem.porter2,espn sport,0.25
242,15,stem.sstemmer,espn sport,0.25
243,15,stem.trunc5,espn sport,0.25
244,15,thesaurus.topn3,espn sports,0.25
245,15,thesaurus.topn3.replace,espn sports,0.25
246,16,-1,arizona game and fish,1.0
247,16,bt_bing_arabic,Game Arizona and fish,1.0
248,16,bt_bing_chinese_simplified,Arizona Games Fish,1.0
249,16,bt_bing_german,Arizona Game and Fish,1.0
250,16,bt_bing_korean,Arizona Game Fish,1.0
251,16,bt_bing_malay,Arizona Games and Fish,1.0
252,16,bt_bing_persian,Arizona Game and Fish,1.0
253,16,bt_bing_russian,Arizona Game Fish,1.0
254,16,bt_bing_swahili,Arizona Game and Fish,1.0
255,16,bt_bing_tamil,Arizona Games and Fish,1.0
256,16,bt_nllb_malay,Arizona games and fish,1.0
257,16,bt_nllb_persian,Arizona game and fish,1.0
258,16,bt_nllb_swahili,Arizona game and fish,1.0
259,16,conceptluster.topn5.3.bm25,arizona game fish fish arizona arizona game fish department death cellulos carbon restringido video,1.0
260,16,conceptluster.topn5.3.qld,arizona game fish fish arizona game fish department arizona git object,1.0
261,16,original,arizona game and fish,1.0
262,16,rm3.topn10.10.0.5.bm25,arizona game and fish,1.0
263,16,rm3.topn10.10.0.5.qld,arizona game and fish,1.0
264,16,stem.krovetz,arizona game and fish,1.0
265,16,stem.porter,arizona game and fish,1.0
266,16,stem.porter2,arizona game and fish,1.0
267,16,stem.sstemmer,arizona game and fish,1.0
268,16,tagmee.topn3,arizona game fish Arizona Arizona Game and Fish Department Fish,1.0
269,16,tagmee.topn3.replace,Arizona Arizona Game and Fish Department Fish,1.0
270,16,thesaurus.topn3,arizona game fish,1.0
271,16,thesaurus.topn3.replace,arizona game fish,1.0
272,16,word2vec.topn3,arizona game fish california nevada utah gameplay player salmon,1.0
273,17,-1,poker tournaments,0.1429
274,17,bt_bing_arabic,Poker Tournaments,0.1429
275,17,bt_bing_chinese_simplified,Poker tournaments,0.1429
276,17,bt_bing_french,Poker Tournaments,0.1429
277,17,bt_bing_korean,Poker Tournaments,0.1429
278,17,bt_bing_malay,Poker Tournament,0.1429
279,17,bt_bing_persian,Poker Tournament,0.1429
280,17,bt_bing_russian,Poker Tournaments,0.1429
281,17,bt_bing_swahili,Poker tournaments,0.1429
282,17,bt_bing_tamil,Poker Tournaments,0.1429
283,17,bt_nllb_arabic,The poker tournaments,0.1429
284,17,bt_nllb_french,poker tournaments,0.1429
285,17,bt_nllb_german,Poker tournaments,0.1429
286,17,bt_nllb_korean,The poker tournament,0.1429
287,17,bt_nllb_malay,poker tournaments,0.1429
288,17,bt_nllb_persian,Poker tournaments,0.1429
289,17,bt_nllb_russian,poker tournaments,0.1429
290,17,bt_nllb_swahili,poker tournaments,0.1429
291,17,bt_nllb_tamil,Poker tournaments,0.1429
292,17,conceptluster.topn5.3.qld,poker tournaments poker tournament poker git object,0.1429
293,17,original,poker tournaments,0.1429
294,17,relevancefeedback.topn10.qld,poker tournaments,0.1429
295,17,rm3.topn10.10.0.5.bm25,poker tournaments,0.1429
296,17,rm3.topn10.10.0.5.qld,poker tournaments,0.1429
297,17,sensedisambiguation.replace,poker tournament,0.1429
298,17,stem.krovetz,poker tournament,0.1429
299,17,stem.lovins,poker tournament,0.1429
300,17,stem.porter,poker tournament,0.1429
301,17,stem.porter2,poker tournament,0.1429
302,17,stem.sstemmer,poker tournament,0.1429
303,17,tagmee.topn3,poker tournaments Poker Poker tournament,0.1429
304,17,thesaurus.topn3,poker tournaments,0.1429
305,17,thesaurus.topn3.replace,poker tournaments,0.1429
306,18,-1,wedding budget calculator,1.0
307,18,bertqe.topn10.qld,wed plan wed budget planner,1.0
308,18,bt_bing_arabic,Wedding Budget Calculator,1.0
309,18,bt_bing_chinese_simplified,Wedding budget calculator,1.0
310,18,bt_bing_french,Wedding Budget Calculator,1.0
311,18,bt_bing_german,Wedding Budget Calculator,1.0
312,18,bt_bing_korean,Wedding Budget Calculator,1.0
313,18,bt_bing_malay,Wedding budget calculator,1.0
314,18,bt_bing_persian,Wedding Budget Calculator,1.0
315,18,bt_bing_russian,Wedding Budget Calculator,1.0
316,18,bt_bing_swahili,wedding budget calculator,1.0
317,18,bt_bing_tamil,Wedding Budget Calculator,1.0
318,18,bt_nllb_arabic,Accounting for the wedding budget,1.0
319,18,bt_nllb_chinese_yue,A wedding budget is a calculator,1.0
320,18,bt_nllb_german,Wedding budget calculator,1.0
321,18,bt_nllb_persian,The wedding budget calculator,1.0
322,18,bt_nllb_russian,The wedding budget calculator,1.0
323,18,conceptnet.topn3,wedding budget calculator ring fund adding up numbers,1.0
324,18,original,wedding budget calculator,1.0
325,18,relevancefeedback.topn10.qld,wedding budget calculator calcul expens wed you,1.0
326,18,rm3.topn10.10.0.5.bm25,wedding budget calculator,1.0
327,18,rm3.topn10.10.0.5.qld,wedding budget calculator,1.0
328,18,sensedisambiguation,wedding marry budget calculator,1.0
329,18,stem.krovetz,wedding budget calculator,1.0
330,18,stem.porter2,wed budget calcul,1.0
331,18,stem.sstemmer,wedding budget calculator,1.0
332,18,thesaurus.topn3,wedding budget calculator,1.0
333,18,thesaurus.topn3.replace,wedding budget calculator,1.0
334,18,wordnet.topn3,wedding budget calculator wedding party wedding ceremony hymeneals reckoner estimator calculating machine,1.0
335,18,wordnet.topn3.replace,wedding party wedding ceremony hymeneals budget reckoner estimator calculating machine,1.0
336,19,-1,the current,0.0
337,2,-1,french lick resort and casino,1.0
338,2,bt_bing_french,French Lick Resort Casino,1.0
339,2,bt_bing_german,French Lick Resort and Casino,1.0
340,2,bt_bing_korean,French Lick Resort Casino,1.0
341,2,bt_bing_malay,France Lick Resorts and Casinos,1.0
342,2,bt_bing_persian,French Lick Resort and Casino,1.0
343,2,bt_bing_russian,French Resort Casino Lick,1.0
344,2,bt_bing_swahili,French lick resort and casino,1.0
345,2,bt_bing_tamil,French Lick Resort and Casino,1.0
346,2,bt_nllb_french,French Lick Resort and Casino,1.0
347,2,bt_nllb_german,French Lick Resort and Casino,1.0
348,2,bt_nllb_malay,French Lick Resort and Casino,1.0
349,2,bt_nllb_persian,French resort and casino,1.0
350,2,bt_nllb_russian,French resort and casino,1.0
351,2,bt_nllb_swahili,French lick resort and casino,1.0
352,2,bt_nllb_tamil,French League Resort and Casino,1.0
353,2,conceptluster.topn5.3.bm25,french lick resort casino casino french lick resort casino french lick indiana,1.0
354,2,conceptluster.topn5.3.qld,french lick resort casino french lick resort casino casino french lick indiana,1.0
355,2,conceptnet.topn3,french lick resort casino a language bat holiday resort,1.0
356,2,docluster.topn10.3.bm25,french lick resort and casino locat credit inform,1.0
357,2,docluster.topn10.3.qld,french lick resort and casino inform hotel credit,1.0
358,2,glove.topn3,french lick resort casino france belgian ooooooooooooooooooooooooooooooooooooooo kd seaside gambling,1.0
359,2,original,french lick resort and casino,1.0
360,2,relevancefeedback.topn10.bm25,french lick resort and casino locat credit inform,1.0
361,2,relevancefeedback.topn10.qld,french lick resort and casino inform hotel credit,1.0
362,2,rm3.topn10.10.0.5.bm25,french lick resort and casino,1.0
363,2,rm3.topn10.10.0.5.qld,french lick resort and casino,1.0
364,2,stem.krovetz,france lick resort and casino,1.0
365,2,stem.lovins,french lick resort and casin,1.0
366,2,stem.paicehusk,french lick resort and casino,1.0
367,2,stem.porter,french lick resort and casino,1.0
368,2,stem.porter2,french lick resort and casino,1.0
369,2,stem.sstemmer,french lick resort and casino,1.0
370,2,tagmee.topn3,french lick resort casino French Lick Indiana French Lick Resort Casino Casino,1.0
371,2,tagmee.topn3.replace,French Lick Indiana French Lick Resort Casino Casino,1.0
372,2,termluster.topn5.3.bm25,french lick resort casino,1.0
373,2,termluster.topn5.3.qld,french lick resort casino,1.0
374,2,thesaurus.topn3,french lick resort casino,1.0
375,2,thesaurus.topn3.replace,french lick resort casino,1.0
376,2,word2vec.topn3,french lick resort casino german english seaside gambling,1.0
377,2,wordnet.topn3,french lick resort casino French people Daniel Chester French drub biff lap up hangout refuge cassino gambling casino,1.0
378,20,-1,defender,0.0
379,21,-1,volvo,0.25
380,21,bertqe.topn10.qld,s super saloon archiv volvo,1.0
381,21,wiki.topn3,volvo car manufacturers sweden motor vehicle manufacturers sweden audi volvo,1.0
382,21,wiki.topn3.replace,car manufacturers sweden motor vehicle manufacturers sweden audi volvo,0.5
383,21,bt_bing_arabic,Volvo,0.25
384,21,bt_bing_chinese_simplified,Volvo,0.25
385,21,bt_bing_french,Volvo,0.25
386,21,bt_bing_german,Volvo,0.25
387,21,bt_bing_korean,VOLVO,0.25
388,21,bt_bing_malay,Volvo,0.25
389,21,bt_bing_persian,Volvo,0.25
390,21,bt_bing_russian,Volvo,0.25
391,21,bt_bing_swahili,Volvo,0.25
392,21,bt_bing_tamil,Volvo,0.25
393,21,bt_nllb_malay,volvo,0.25
394,21,bt_nllb_persian,The Volvo,0.25
395,21,bt_nllb_russian,Volvo is,0.25
396,21,bt_nllb_swahili,volvo,0.25
397,21,bt_nllb_tamil,The Volvo,0.25
398,21,conceptnet.topn3,volvo,0.25
399,21,conceptnet.topn3.replace,volvo,0.25
400,21,original,volvo,0.25
401,21,rm3.topn10.10.0.5.bm25,volvo,0.25
402,21,rm3.topn10.10.0.5.qld,volvo,0.25
403,21,sensedisambiguation,volvo,0.25
404,21,sensedisambiguation.replace,volvo,0.25
405,21,stem.krovetz,volvo,0.25
406,21,stem.paicehusk,volvo,0.25
407,21,stem.porter,volvo,0.25
408,21,stem.porter2,volvo,0.25
409,21,stem.sstemmer,volvo,0.25
410,21,stem.trunc5,volvo,0.25
411,21,tagmee.topn3,volvo Volvo,0.25
412,21,tagmee.topn3.replace,Volvo,0.25
413,21,thesaurus.topn3,volvo,0.25
414,21,thesaurus.topn3.replace,volvo,0.25
415,21,wordnet.topn3,volvo,0.25
416,21,wordnet.topn3.replace,volvo,0.25
417,22,-1,rick warren,1.0
418,22,bt_bing_arabic,Rick Warren,1.0
419,22,bt_bing_chinese_simplified,Rick Warren,1.0
420,22,bt_bing_french,Rick Warren,1.0
421,22,bt_bing_german,Rick Warren,1.0
422,22,bt_bing_korean,Rick Warren Rick Warren,1.0
423,22,bt_bing_malay,Rick Warren,1.0
424,22,bt_bing_persian,Rick Warren,1.0
425,22,bt_bing_russian,Rick Warren,1.0
426,22,bt_bing_swahili,Rick Warren,1.0
427,22,bt_bing_tamil,Rick Warren,1.0
428,22,bt_nllb_arabic,Rick Warren,1.0
429,22,bt_nllb_chinese_yue,Rick Warren is the author of,1.0
430,22,bt_nllb_french,Rick Warren,1.0
431,22,bt_nllb_german,Rick Warren,1.0
432,22,bt_nllb_korean,Rick Warren you know what,1.0
433,22,bt_nllb_malay,Rick Warren is here,1.0
434,22,bt_nllb_persian,Rick Warren,1.0
435,22,bt_nllb_russian,Rick Warren,1.0
436,22,bt_nllb_swahili,Rick Warren,1.0
437,22,bt_nllb_tamil,Rick Warren,1.0
438,22,conceptluster.topn5.3.bm25,rick warren rick warren lick casino french,1.0
439,22,conceptluster.topn5.3.qld,rick warren rick warren lick casino,1.0
440,22,original,rick warren,1.0
441,22,relevancefeedback.topn10.qld,rick warren obama repli,1.0
442,22,rm3.topn10.10.0.5.bm25,rick warren,1.0
443,22,rm3.topn10.10.0.5.qld,rick warren,1.0
444,22,stem.krovetz,rick warren,1.0
445,22,stem.porter,rick warren,1.0
446,22,stem.porter2,rick warren,1.0
447,22,stem.sstemmer,rick warren,1.0
448,22,tagmee.topn3,rick warren Rick Warren,1.0
449,22,tagmee.topn3.replace,Rick Warren,1.0
450,22,thesaurus.topn3,rick warren,1.0
451,22,thesaurus.topn3.replace,rick warren,1.0
452,22,wiki.topn3,rick warren saddleback church thpurposdriven church francis chan rick warren,1.0
453,22,wiki.topn3.replace,saddleback church thpurposdriven church francis chan rick warren,1.0
454,23,-1,yahoo,0.0
455,23,wiki.topn3,yahoo alibaba group websites company companies based sunnyvale california yahoo,1.0
456,23,wiki.topn3.replace,alibaba group websites company companies based sunnyvale california yahoo,0.5
457,23,bt_nllb_chinese_yue,Yahoo is a website,0.0345
458,24,-1,diversity,0.1667
459,24,anchor.topn3,diversity,0.1667
460,24,anchor.topn3.replace,diversity,0.1667
461,24,bt_bing_arabic,diversity,0.1667
462,24,bt_bing_chinese_simplified,diversity,0.1667
463,24,bt_bing_french,diversity,0.1667
464,24,bt_bing_german,Diversity,0.1667
465,24,bt_bing_korean,diversity,0.1667
466,24,bt_bing_malay,Diversity,0.1667
467,24,bt_bing_tamil,Diversity,0.1667
468,24,bt_nllb_arabic,The diversity,0.1667
469,24,bt_nllb_french,diversity,0.1667
470,24,bt_nllb_german,The diversity,0.1667
471,24,bt_nllb_korean,Diversity,0.1667
472,24,bt_nllb_malay,The diversity,0.1667
473,24,bt_nllb_persian,Diversity,0.1667
474,24,bt_nllb_russian,The diversity,0.1667
475,24,bt_nllb_tamil,diversity,0.1667
476,24,conceptnet.topn3,diversity,0.1667
477,24,conceptnet.topn3.replace,diversity,0.1667
478,24,original,diversity,0.1667
479,24,rm3.topn10.10.0.5.bm25,diversity,0.1667
480,24,rm3.topn10.10.0.5.qld,diversity,0.1667
481,24,sensedisambiguation,diversity,0.1667
482,24,sensedisambiguation.replace,diversity,0.1667
483,24,stem.krovetz,diversity,0.1667
484,24,stem.sstemmer,diversity,0.1667
485,24,tagmee.topn3,diversity,0.1667
486,24,thesaurus.topn3,diversity,0.1667
487,24,thesaurus.topn3.replace,diversity,0.1667
488,24,wiki.topn3,diversity,0.1667
489,25,-1,euclid,0.3333
490,25,relevancefeedback.topn10.bm25,euclid video i geometri,1.0
491,25,relevancefeedback.topn10.qld,euclid video ey i us tabl,1.0
492,25,anchor.topn3,euclid evklid efklidi euclidi,0.5
493,25,wiki.topn3,euclid data euclid diophantus archimedes euclid,0.5
494,25,wiki.topn3.replace,data euclid diophantus archimedes euclid,0.5
495,25,bt_bing_arabic,Euclid,0.3333
496,25,bt_bing_chinese_simplified,Euclid,0.3333
497,25,bt_bing_french,Euclid,0.3333
498,25,bt_bing_german,Euclid,0.3333
499,25,bt_bing_korean,Euclid,0.3333
500,25,bt_bing_malay,Euclid,0.3333
501,25,bt_bing_russian,Euclid,0.3333
502,25,bt_bing_swahili,Euclid,0.3333
503,25,bt_bing_tamil,Euclid,0.3333
504,25,bt_nllb_korean,Euclid,0.3333
505,25,bt_nllb_malay,Euclid,0.3333
506,25,bt_nllb_russian,Euclid,0.3333
507,25,bt_nllb_swahili,Euclid,0.3333
508,25,conceptluster.topn5.3.qld,euclid euclid lick casino,0.3333
509,25,conceptnet.topn3,euclid,0.3333
510,25,conceptnet.topn3.replace,euclid,0.3333
511,25,original,euclid,0.3333
512,25,rm3.topn10.10.0.5.bm25,euclid,0.3333
513,25,rm3.topn10.10.0.5.qld,euclid,0.3333
514,25,sensedisambiguation,euclid,0.3333
515,25,sensedisambiguation.replace,euclid,0.3333
516,25,stem.krovetz,euclid,0.3333
517,25,stem.paicehusk,euclid,0.3333
518,25,stem.porter,euclid,0.3333
519,25,stem.porter2,euclid,0.3333
