,qid,order,query,qld.ndcg
56,11,bt_bing_swahili,GMAT Prep Classes,0.4591
57,11,bt_nllb_korean,Gmat prep class,0.4591
58,11,original,gmat prep classes,0.4591
59,11,relevancefeedback.topn10.bm25,gmat prep classes,0.4591
60,11,relevancefeedback.topn10.qld,gmat prep classes,0.4591
61,11,rm3.topn10.10.0.5.bm25,gmat prep classes,0.4591
62,11,rm3.topn10.10.0.5.qld,gmat prep classes,0.4591
63,11,stem.krovetz,gmat prep class,0.4591
64,11,stem.paicehusk,gmat prep class,0.4591
65,11,stem.porter,gmat prep class,0.4591
66,11,stem.porter2,gmat prep class,0.4591
67,11,stem.sstemmer,gmat prep classe,0.4591
68,11,stem.trunc5,gmat prep class,0.4591
69,11,thesaurus.topn3,gmat prep classes,0.4591
70,11,thesaurus.topn3.replace,gmat prep classes,0.4591
71,12,-1,djs,0.1453
72,12,anchor.topn3,djs,0.1453
73,12,anchor.topn3.replace,djs,0.1453
74,12,bt_bing_arabic,Djs,0.1453
75,12,bt_bing_french,Djs,0.1453
76,12,bt_bing_german,Djs,0.1453
77,12,bt_bing_korean,DJ,0.1453
78,12,bt_bing_malay,DJS,0.1453
79,12,bt_bing_persian,Dj,0.1453
80,12,bt_bing_russian,Djs,0.1453
81,12,bt_bing_swahili,DJs,0.1453
82,12,bt_bing_tamil,DJS,0.1453
83,12,bt_nllb_french,DJs,0.1453
84,12,bt_nllb_german,DJs,0.1453
85,12,original,djs,0.1453
86,12,rm3.topn10.10.0.5.bm25,djs,0.1453
87,12,rm3.topn10.10.0.5.qld,djs,0.1453
88,12,stem.krovetz,djs,0.1453
89,12,stem.lovins,dj,0.1453
90,12,stem.paicehusk,djs,0.1453
91,12,stem.porter,dj,0.1453
92,12,stem.porter2,djs,0.1453
93,12,stem.sstemmer,djs,0.1453
94,12,stem.trunc4,djs,0.1453
95,12,stem.trunc5,djs,0.1453
96,12,tagmee.topn3,djs,0.1453
97,12,thesaurus.topn3,djs,0.1453
98,12,thesaurus.topn3.replace,djs,0.1453
99,12,wiki.topn3,djs,0.1453
100,13,-1,map,0.1872
101,13,bt_bing_arabic,map,0.1872
102,13,bt_bing_chinese_simplified,map,0.1872
103,13,bt_bing_french,map,0.1872
104,13,bt_bing_german,Map,0.1872
105,13,bt_bing_korean,map,0.1872
106,13,bt_bing_malay,Map,0.1872
107,13,bt_bing_persian,Map,0.1872
108,13,bt_bing_russian,map,0.1872
109,13,bt_bing_swahili,Map,0.1872
110,13,bt_bing_tamil,map,0.1872
111,13,bt_nllb_arabic,A map,0.1872
112,13,bt_nllb_chinese_yue,Map,0.1872
113,13,bt_nllb_french,map,0.1872
114,13,bt_nllb_german,Map,0.1872
115,13,bt_nllb_malay,map,0.1872
116,13,bt_nllb_swahili,map,0.1872
117,13,bt_nllb_tamil,map,0.1872
118,13,conceptnet.topn3,map,0.1872
119,13,conceptnet.topn3.replace,map,0.1872
120,13,glove.topn3,map,0.1872
121,13,glove.topn3.replace,map,0.1872
122,13,original,map,0.1872
123,13,rm3.topn10.10.0.5.bm25,map,0.1872
124,13,rm3.topn10.10.0.5.qld,map,0.1872
125,13,sensedisambiguation,map,0.1872
126,13,sensedisambiguation.replace,map,0.1872
127,13,stem.krovetz,map,0.1872
128,13,stem.lovins,map,0.1872
129,13,stem.paicehusk,map,0.1872
130,13,stem.porter,map,0.1872
131,13,stem.porter2,map,0.1872
132,13,stem.sstemmer,map,0.1872
133,13,stem.trunc4,map,0.1872
134,13,stem.trunc5,map,0.1872
135,13,tagmee.topn3,map,0.1872
136,13,thesaurus.topn3,map,0.1872
137,13,thesaurus.topn3.replace,map,0.1872
138,13,wiki.topn3,map,0.1872
139,13,word2vec.topn3,map,0.1872
140,13,word2vec.topn3.replace,map,0.1872
141,14,-1,dinosaurs,0.1014
142,14,anchor.topn3,dinosaurs,0.1014
143,14,anchor.topn3.replace,dinosaurs,0.1014
144,14,bt_bing_arabic,Dinosaurs,0.1014
145,14,bt_bing_chinese_simplified,dinosaur,0.1014
146,14,bt_bing_french,Dinosaurs,0.1014
147,14,bt_bing_german,dinosaur,0.1014
148,14,bt_bing_korean,dinosaur,0.1014
149,14,bt_bing_malay,Dinosaurs,0.1014
150,14,bt_bing_persian,Dinosaurs,0.1014
151,14,bt_bing_russian,Dinosaurs,0.1014
152,14,bt_bing_swahili,Dinosaurs,0.1014
153,14,bt_bing_tamil,Dinosaurs,0.1014
154,14,bt_nllb_arabic,The dinosaurs,0.1014
155,14,bt_nllb_chinese_yue,The dinosaurs,0.1014
156,14,bt_nllb_french,the dinosaurs,0.1014
157,14,bt_nllb_korean,The dinosaurs,0.1014
158,14,bt_nllb_malay,The dinosaurs,0.1014
159,14,bt_nllb_persian,The dinosaurs,0.1014
160,14,bt_nllb_russian,The dinosaurs,0.1014
161,14,bt_nllb_swahili,dinosaurs,0.1014
162,14,bt_nllb_tamil,The Dinosaurs,0.1014
163,14,original,dinosaurs,0.1014
164,14,rm3.topn10.10.0.5.bm25,dinosaurs,0.1014
165,14,rm3.topn10.10.0.5.qld,dinosaurs,0.1014
166,14,sensedisambiguation,dinosaurs dinosaur,0.1014
167,14,sensedisambiguation.replace,dinosaur,0.1014
168,14,stem.krovetz,dinosaur,0.1014
169,14,stem.lovins,dinosaur,0.1014
170,14,stem.porter,dinosaur,0.1014
171,14,stem.porter2,dinosaur,0.1014
172,14,stem.sstemmer,dinosaur,0.1014
173,14,tagmee.topn3,dinosaurs,0.1014
174,14,thesaurus.topn3,dinosaurs,0.1014
175,14,thesaurus.topn3.replace,dinosaurs,0.1014
176,14,wiki.topn3,dinosaurs,0.1014
177,14,wordnet.topn3,dinosaurs,0.1014
178,14,wordnet.topn3.replace,dinosaurs,0.1014
179,15,-1,espn sports,0.2573
180,15,bt_bing_arabic,ESPN Sports,0.2573
181,15,bt_bing_chinese_simplified,ESPN Sports,0.2573
182,15,bt_bing_french,ESPN Sports,0.2573
183,15,bt_bing_german,ESPN Sports,0.2573
184,15,bt_bing_korean,ESPN Sports,0.2573
185,15,bt_bing_malay,ESPN Sports,0.2573
186,15,bt_bing_persian,ESPN Sports,0.2573
187,15,bt_bing_russian,ESPN Sports,0.2573
188,15,bt_bing_swahili,ESPN Sports,0.2573
189,15,bt_bing_tamil,ESPN Sports,0.2573
190,15,original,espn sports,0.2573
191,15,rm3.topn10.10.0.5.bm25,espn sports,0.2573
192,15,rm3.topn10.10.0.5.qld,espn sports,0.2573
193,15,sensedisambiguation.replace,espn sport,0.2573
194,15,stem.krovetz,espn sports,0.2573
195,15,stem.lovins,espn sport,0.2573
196,15,stem.paicehusk,espn sport,0.2573
197,15,stem.porter,espn sport,0.2573
198,15,stem.porter2,espn sport,0.2573
199,15,stem.sstemmer,espn sport,0.2573
200,15,stem.trunc5,espn sport,0.2573
201,15,thesaurus.topn3,espn sports,0.2573
202,15,thesaurus.topn3.replace,espn sports,0.2573
203,16,-1,arizona game and fish,0.2218
204,16,tagmee.topn3.replace,Arizona Arizona Game and Fish Department Fish,0.2275
205,16,bt_bing_arabic,Game Arizona and fish,0.2218
206,16,bt_bing_chinese_simplified,Arizona Games Fish,0.2218
207,16,bt_bing_german,Arizona Game and Fish,0.2218
208,16,bt_bing_korean,Arizona Game Fish,0.2218
209,16,bt_bing_malay,Arizona Games and Fish,0.2218
210,16,bt_bing_persian,Arizona Game and Fish,0.2218
211,16,bt_bing_russian,Arizona Game Fish,0.2218
212,16,bt_bing_swahili,Arizona Game and Fish,0.2218
213,16,bt_bing_tamil,Arizona Games and Fish,0.2218
214,16,bt_nllb_malay,Arizona games and fish,0.2218
215,16,bt_nllb_persian,Arizona game and fish,0.2218
216,16,bt_nllb_swahili,Arizona game and fish,0.2218
217,16,original,arizona game and fish,0.2218
218,16,rm3.topn10.10.0.5.bm25,arizona game and fish,0.2218
219,16,rm3.topn10.10.0.5.qld,arizona game and fish,0.2218
220,16,stem.krovetz,arizona game and fish,0.2218
221,16,stem.porter,arizona game and fish,0.2218
222,16,stem.porter2,arizona game and fish,0.2218
223,16,stem.sstemmer,arizona game and fish,0.2218
224,16,thesaurus.topn3,arizona game fish,0.2218
225,16,thesaurus.topn3.replace,arizona game fish,0.2218
226,17,-1,poker tournaments,0.1685
227,17,sensedisambiguation,poker tournaments tournament,0.1723
228,17,bt_bing_arabic,Poker Tournaments,0.1685
229,17,bt_bing_chinese_simplified,Poker tournaments,0.1685
230,17,bt_bing_french,Poker Tournaments,0.1685
231,17,bt_bing_korean,Poker Tournaments,0.1685
232,17,bt_bing_malay,Poker Tournament,0.1685
233,17,bt_bing_persian,Poker Tournament,0.1685
234,17,bt_bing_russian,Poker Tournaments,0.1685
235,17,bt_bing_swahili,Poker tournaments,0.1685
236,17,bt_bing_tamil,Poker Tournaments,0.1685
237,17,bt_nllb_arabic,The poker tournaments,0.1685
238,17,bt_nllb_french,poker tournaments,0.1685
239,17,bt_nllb_german,Poker tournaments,0.1685
240,17,bt_nllb_korean,The poker tournament,0.1685
241,17,bt_nllb_malay,poker tournaments,0.1685
242,17,bt_nllb_persian,Poker tournaments,0.1685
243,17,bt_nllb_russian,poker tournaments,0.1685
244,17,bt_nllb_swahili,poker tournaments,0.1685
245,17,bt_nllb_tamil,Poker tournaments,0.1685
246,17,original,poker tournaments,0.1685
247,17,relevancefeedback.topn10.qld,poker tournaments,0.1685
248,17,rm3.topn10.10.0.5.bm25,poker tournaments,0.1685
249,17,rm3.topn10.10.0.5.qld,poker tournaments,0.1685
250,17,sensedisambiguation.replace,poker tournament,0.1685
251,17,stem.krovetz,poker tournament,0.1685
252,17,stem.lovins,poker tournament,0.1685
253,17,stem.porter,poker tournament,0.1685
254,17,stem.porter2,poker tournament,0.1685
255,17,stem.sstemmer,poker tournament,0.1685
256,17,thesaurus.topn3,poker tournaments,0.1685
257,17,thesaurus.topn3.replace,poker tournaments,0.1685
258,18,-1,wedding budget calculator,0.2013
259,18,bt_bing_arabic,Wedding Budget Calculator,0.2013
260,18,bt_bing_chinese_simplified,Wedding budget calculator,0.2013
261,18,bt_bing_french,Wedding Budget Calculator,0.2013
262,18,bt_bing_german,Wedding Budget Calculator,0.2013
263,18,bt_bing_korean,Wedding Budget Calculator,0.2013
264,18,bt_bing_malay,Wedding budget calculator,0.2013
265,18,bt_bing_persian,Wedding Budget Calculator,0.2013
266,18,bt_bing_russian,Wedding Budget Calculator,0.2013
267,18,bt_bing_swahili,wedding budget calculator,0.2013
268,18,bt_bing_tamil,Wedding Budget Calculator,0.2013
269,18,bt_nllb_chinese_yue,A wedding budget is a calculator,0.2013
270,18,bt_nllb_german,Wedding budget calculator,0.2013
271,18,bt_nllb_persian,The wedding budget calculator,0.2013
272,18,bt_nllb_russian,The wedding budget calculator,0.2013
273,18,original,wedding budget calculator,0.2013
274,18,rm3.topn10.10.0.5.bm25,wedding budget calculator,0.2013
275,18,rm3.topn10.10.0.5.qld,wedding budget calculator,0.2013
276,18,stem.krovetz,wedding budget calculator,0.2013
277,18,stem.porter2,wed budget calcul,0.2013
278,18,stem.sstemmer,wedding budget calculator,0.2013
279,18,thesaurus.topn3,wedding budget calculator,0.2013
280,18,thesaurus.topn3.replace,wedding budget calculator,0.2013
281,19,-1,the current,0.0
282,2,-1,french lick resort and casino,0.3379
283,2,conceptluster.topn5.3.bm25,french lick resort casino casino french lick resort casino french lick indiana,0.3601
284,2,conceptluster.topn5.3.qld,french lick resort casino french lick resort casino casino french lick indiana,0.3601
285,2,tagmee.topn3,french lick resort casino French Lick Indiana French Lick Resort Casino Casino,0.3601
286,2,tagmee.topn3.replace,French Lick Indiana French Lick Resort Casino Casino,0.3576
287,2,bt_bing_french,French Lick Resort Casino,0.3379
288,2,bt_bing_german,French Lick Resort and Casino,0.3379
289,2,bt_bing_korean,French Lick Resort Casino,0.3379
290,2,bt_bing_persian,French Lick Resort and Casino,0.3379
291,2,bt_bing_russian,French Resort Casino Lick,0.3379
292,2,bt_bing_swahili,French lick resort and casino,0.3379
293,2,bt_bing_tamil,French Lick Resort and Casino,0.3379
294,2,bt_nllb_french,French Lick Resort and Casino,0.3379
295,2,bt_nllb_german,French Lick Resort and Casino,0.3379
296,2,bt_nllb_malay,French Lick Resort and Casino,0.3379
297,2,bt_nllb_swahili,French lick resort and casino,0.3379
298,2,original,french lick resort and casino,0.3379
299,2,rm3.topn10.10.0.5.bm25,french lick resort and casino,0.3379
300,2,rm3.topn10.10.0.5.qld,french lick resort and casino,0.3379
301,2,stem.paicehusk,french lick resort and casino,0.3379
302,2,stem.porter,french lick resort and casino,0.3379
303,2,stem.porter2,french lick resort and casino,0.3379
304,2,stem.sstemmer,french lick resort and casino,0.3379
305,2,termluster.topn5.3.bm25,french lick resort casino,0.3379
306,2,termluster.topn5.3.qld,french lick resort casino,0.3379
307,2,thesaurus.topn3,french lick resort casino,0.3379
308,2,thesaurus.topn3.replace,french lick resort casino,0.3379
309,20,-1,defender,0.0
310,21,-1,volvo,0.3279
311,21,conceptluster.topn5.3.bm25,volvo volvo lick casino french,0.3313
312,21,bt_bing_arabic,Volvo,0.3279
313,21,bt_bing_chinese_simplified,Volvo,0.3279
314,21,bt_bing_french,Volvo,0.3279
315,21,bt_bing_german,Volvo,0.3279
316,21,bt_bing_korean,VOLVO,0.3279
317,21,bt_bing_malay,Volvo,0.3279
318,21,bt_bing_persian,Volvo,0.3279
319,21,bt_bing_russian,Volvo,0.3279
320,21,bt_bing_swahili,Volvo,0.3279
321,21,bt_bing_tamil,Volvo,0.3279
322,21,bt_nllb_malay,volvo,0.3279
323,21,bt_nllb_persian,The Volvo,0.3279
324,21,bt_nllb_russian,Volvo is,0.3279
325,21,bt_nllb_swahili,volvo,0.3279
326,21,bt_nllb_tamil,The Volvo,0.3279
327,21,conceptnet.topn3,volvo,0.3279
328,21,conceptnet.topn3.replace,volvo,0.3279
329,21,original,volvo,0.3279
330,21,rm3.topn10.10.0.5.bm25,volvo,0.3279
331,21,rm3.topn10.10.0.5.qld,volvo,0.3279
332,21,sensedisambiguation,volvo,0.3279
333,21,sensedisambiguation.replace,volvo,0.3279
334,21,stem.krovetz,volvo,0.3279
335,21,stem.paicehusk,volvo,0.3279
336,21,stem.porter,volvo,0.3279
337,21,stem.porter2,volvo,0.3279
338,21,stem.sstemmer,volvo,0.3279
339,21,stem.trunc5,volvo,0.3279
340,21,tagmee.topn3,volvo Volvo,0.3279
341,21,tagmee.topn3.replace,Volvo,0.3279
342,21,thesaurus.topn3,volvo,0.3279
343,21,thesaurus.topn3.replace,volvo,0.3279
344,21,wordnet.topn3,volvo,0.3279
345,21,wordnet.topn3.replace,volvo,0.3279
346,22,-1,rick warren,0.4528
347,22,bt_bing_arabic,Rick Warren,0.4528
348,22,bt_bing_chinese_simplified,Rick Warren,0.4528
349,22,bt_bing_french,Rick Warren,0.4528
350,22,bt_bing_german,Rick Warren,0.4528
351,22,bt_bing_korean,Rick Warren Rick Warren,0.4528
352,22,bt_bing_malay,Rick Warren,0.4528
353,22,bt_bing_persian,Rick Warren,0.4528
354,22,bt_bing_russian,Rick Warren,0.4528
355,22,bt_bing_swahili,Rick Warren,0.4528
356,22,bt_bing_tamil,Rick Warren,0.4528
357,22,bt_nllb_arabic,Rick Warren,0.4528
358,22,bt_nllb_french,Rick Warren,0.4528
359,22,bt_nllb_german,Rick Warren,0.4528
360,22,bt_nllb_persian,Rick Warren,0.4528
361,22,bt_nllb_russian,Rick Warren,0.4528
362,22,bt_nllb_swahili,Rick Warren,0.4528
363,22,bt_nllb_tamil,Rick Warren,0.4528
364,22,original,rick warren,0.4528
365,22,rm3.topn10.10.0.5.bm25,rick warren,0.4528
366,22,rm3.topn10.10.0.5.qld,rick warren,0.4528
367,22,stem.krovetz,rick warren,0.4528
368,22,stem.porter,rick warren,0.4528
369,22,stem.porter2,rick warren,0.4528
370,22,stem.sstemmer,rick warren,0.4528
371,22,tagmee.topn3,rick warren Rick Warren,0.4528
372,22,tagmee.topn3.replace,Rick Warren,0.4528
373,22,thesaurus.topn3,rick warren,0.4528
374,22,thesaurus.topn3.replace,rick warren,0.4528
375,23,-1,yahoo,0.0
376,23,wiki.topn3,yahoo alibaba group websites company companies based sunnyvale california yahoo,0.1112
377,23,wiki.topn3.replace,alibaba group websites company companies based sunnyvale california yahoo,0.0955
378,23,bt_nllb_chinese_yue,Yahoo is a website,0.0363
379,24,-1,diversity,0.1965
380,24,anchor.topn3,diversity,0.1965
381,24,anchor.topn3.replace,diversity,0.1965
382,24,bt_bing_arabic,diversity,0.1965
383,24,bt_bing_chinese_simplified,diversity,0.1965
384,24,bt_bing_french,diversity,0.1965
385,24,bt_bing_german,Diversity,0.1965
386,24,bt_bing_korean,diversity,0.1965
387,24,bt_bing_malay,Diversity,0.1965
388,24,bt_bing_tamil,Diversity,0.1965
389,24,bt_nllb_arabic,The diversity,0.1965
390,24,bt_nllb_french,diversity,0.1965
391,24,bt_nllb_german,The diversity,0.1965
392,24,bt_nllb_korean,Diversity,0.1965
393,24,bt_nllb_malay,The diversity,0.1965
394,24,bt_nllb_persian,Diversity,0.1965
395,24,bt_nllb_russian,The diversity,0.1965
396,24,bt_nllb_tamil,diversity,0.1965
397,24,conceptnet.topn3,diversity,0.1965
398,24,conceptnet.topn3.replace,diversity,0.1965
399,24,original,diversity,0.1965
400,24,rm3.topn10.10.0.5.bm25,diversity,0.1965
401,24,rm3.topn10.10.0.5.qld,diversity,0.1965
402,24,sensedisambiguation,diversity,0.1965
403,24,sensedisambiguation.replace,diversity,0.1965
404,24,stem.krovetz,diversity,0.1965
405,24,stem.sstemmer,diversity,0.1965
406,24,tagmee.topn3,diversity,0.1965
407,24,thesaurus.topn3,diversity,0.1965
408,24,thesaurus.topn3.replace,diversity,0.1965
409,24,wiki.topn3,diversity,0.1965
410,25,-1,euclid,0.1898
411,25,bt_bing_arabic,Euclid,0.1898
412,25,bt_bing_chinese_simplified,Euclid,0.1898
413,25,bt_bing_french,Euclid,0.1898
414,25,bt_bing_german,Euclid,0.1898
415,25,bt_bing_korean,Euclid,0.1898
416,25,bt_bing_malay,Euclid,0.1898
417,25,bt_bing_russian,Euclid,0.1898
418,25,bt_bing_swahili,Euclid,0.1898
419,25,bt_bing_tamil,Euclid,0.1898
420,25,bt_nllb_korean,Euclid,0.1898
421,25,bt_nllb_malay,Euclid,0.1898
422,25,bt_nllb_russian,Euclid,0.1898
423,25,bt_nllb_swahili,Euclid,0.1898
424,25,conceptnet.topn3,euclid,0.1898
425,25,conceptnet.topn3.replace,euclid,0.1898
426,25,original,euclid,0.1898
427,25,rm3.topn10.10.0.5.bm25,euclid,0.1898
428,25,rm3.topn10.10.0.5.qld,euclid,0.1898
429,25,sensedisambiguation,euclid,0.1898
430,25,sensedisambiguation.replace,euclid,0.1898
431,25,stem.krovetz,euclid,0.1898
432,25,stem.paicehusk,euclid,0.1898
433,25,stem.porter,euclid,0.1898
434,25,stem.porter2,euclid,0.1898
435,25,stem.sstemmer,euclid,0.1898
436,25,tagmee.topn3,euclid Euclid,0.1898
437,25,tagmee.topn3.replace,Euclid,0.1898
438,25,thesaurus.topn3,euclid,0.1898
439,25,thesaurus.topn3.replace,euclid,0.1898
440,25,wordnet.topn3,euclid,0.1898
441,25,wordnet.topn3.replace,euclid,0.1898
442,26,-1,lower heart rate,0.2568
443,26,tagmee.topn3,lower heart rate Mandible Heart rate,0.2736
444,26,bt_bing_chinese_simplified,Lowers heart rate,0.2568
445,26,bt_bing_german,lower heart rate,0.2568
446,26,bt_bing_malay,lower heart rate,0.2568
447,26,bt_bing_persian,Lower heart rate,0.2568
448,26,bt_nllb_arabic,Lower heart rate,0.2568
449,26,bt_nllb_french,lower heart rate,0.2568
450,26,bt_nllb_german,lower heart rate,0.2568
451,26,bt_nllb_korean,And the heart rate is lower,0.2568
452,26,bt_nllb_malay,lower heart rate,0.2568
453,26,bt_nllb_persian,Lower heart rate,0.2568
454,26,original,lower heart rate,0.2568
455,26,rm3.topn10.10.0.5.bm25,lower heart rate,0.2568
456,26,rm3.topn10.10.0.5.qld,lower heart rate,0.2568
457,26,stem.krovetz,lower heart rate,0.2568
458,26,stem.porter,lower heart rate,0.2568
459,26,stem.porter2,lower heart rate,0.2568
460,26,stem.sstemmer,lower heart rate,0.2568
461,26,stem.trunc5,lower heart rate,0.2568
462,26,thesaurus.topn3,lower heart rate,0.2568
463,26,thesaurus.topn3.replace,lower heart rate,0.2568
464,27,-1,starbucks,0.1816
465,27,anchor.topn3,starbucks,0.1816
466,27,anchor.topn3.replace,starbucks,0.1816
467,27,bt_bing_arabic,Starbucks,0.1816
468,27,bt_bing_chinese_simplified,Starbucks,0.1816
469,27,bt_bing_french,Starbucks,0.1816
470,27,bt_bing_german,Starbucks,0.1816
471,27,bt_bing_korean,Starbucks Starbucks,0.1816
472,27,bt_bing_malay,Starbucks,0.1816
473,27,bt_bing_persian,Starbucks,0.1816
474,27,bt_bing_russian,Starbucks,0.1816
475,27,bt_bing_swahili,Starbucks,0.1816
476,27,bt_bing_tamil,Starbucks,0.1816
477,27,bt_nllb_chinese_yue,This is Starbucks,0.1816
478,27,bt_nllb_russian,The Starbucks,0.1816
479,27,bt_nllb_swahili,Starbucks,0.1816
480,27,bt_nllb_tamil,The Starbucks,0.1816
481,27,conceptnet.topn3,starbucks,0.1816
482,27,conceptnet.topn3.replace,starbucks,0.1816
483,27,original,starbucks,0.1816
484,27,relevancefeedback.topn10.qld,starbucks,0.1816
485,27,rm3.topn10.10.0.5.bm25,starbucks,0.1816
486,27,rm3.topn10.10.0.5.qld,starbucks,0.1816
487,27,sensedisambiguation,starbucks,0.1816
488,27,sensedisambiguation.replace,starbucks,0.1816
489,27,stem.krovetz,starbuck,0.1816
490,27,stem.lovins,starbuck,0.1816
491,27,stem.paicehusk,starbuck,0.1816
492,27,stem.porter,starbuck,0.1816
493,27,stem.porter2,starbuck,0.1816
494,27,stem.sstemmer,starbuck,0.1816
495,27,tagmee.topn3,starbucks Starbucks,0.1816
496,27,tagmee.topn3.replace,Starbucks,0.1816
497,27,thesaurus.topn3,starbucks,0.1816
498,27,thesaurus.topn3.replace,starbucks,0.1816
499,27,wordnet.topn3,starbucks,0.1816
500,27,wordnet.topn3.replace,starbucks,0.1816
501,28,-1,inuyasha,0.1451
502,28,anchor.topn3,inuyasha sesshomaru totosai kikyo,0.1831
503,28,anchor.topn3.replace,sesshomaru totosai kikyo,0.1525
504,28,bt_bing_arabic,Inuyasha,0.1451
505,28,bt_bing_chinese_simplified,Inuyasha,0.1451
506,28,bt_bing_french,Inuyasha,0.1451
507,28,bt_bing_german,Inuyasha,0.1451
508,28,bt_bing_korean,Inuyasha,0.1451
509,28,bt_bing_malay,Inuyasha,0.1451
510,28,bt_bing_persian,Inuyasha,0.1451
511,28,bt_bing_russian,Inuyasha,0.1451
512,28,bt_bing_swahili,Inuyasha,0.1451
513,28,bt_bing_tamil,Inuyasha,0.1451
514,28,bt_nllb_arabic,Inuyasha,0.1451
515,28,bt_nllb_german,inuyasha,0.1451
516,28,bt_nllb_malay,Inuyasha,0.1451
517,28,bt_nllb_persian,Inuyasha,0.1451
518,28,bt_nllb_tamil,Inuyasha,0.1451
519,28,conceptnet.topn3,inuyasha,0.1451
520,28,conceptnet.topn3.replace,inuyasha,0.1451
521,28,original,inuyasha,0.1451
522,28,rm3.topn10.10.0.5.bm25,inuyasha,0.1451
523,28,rm3.topn10.10.0.5.qld,inuyasha,0.1451
524,28,sensedisambiguation,inuyasha,0.1451
525,28,sensedisambiguation.replace,inuyasha,0.1451
526,28,stem.krovetz,inuyasha,0.1451
527,28,stem.porter,inuyasha,0.1451
528,28,stem.porter2,inuyasha,0.1451
529,28,stem.sstemmer,inuyasha,0.1451
530,28,tagmee.topn3,inuyasha Inuyasha,0.1451
531,28,tagmee.topn3.replace,Inuyasha,0.1451
532,28,thesaurus.topn3,inuyasha,0.1451
533,28,thesaurus.topn3.replace,inuyasha,0.1451
534,28,wordnet.topn3,inuyasha,0.1451
535,28,wordnet.topn3.replace,inuyasha,0.1451
536,29,-1,ps 2 games,0.1463
537,29,bt_bing_arabic,PS Games,0.1463
538,29,bt_bing_chinese_simplified,PS games,0.1463
539,29,bt_bing_french,PS Games,0.1463
540,29,bt_bing_german,PS Games,0.1463
541,29,bt_bing_korean,PS Games,0.1463
542,29,bt_bing_malay,PS Game,0.1463
543,29,bt_bing_persian,PS Games,0.1463
