qid	order	query	bm25.map
24	bt_bing_persian	Variety	0.0
24	bt_bing_russian	variety	0.0
24	bt_bing_swahili	Difference	0.0
24	bt_nllb_chinese_yue	Diversity is a big thing	0.0
24	bt_nllb_swahili	difference	0.0
25	-1	euclid	0.0412
25	bt_bing_persian	Udclyde	0.0
25	bt_nllb_arabic	The key	0.0
25	bt_nllb_chinese_yue	Acid	0.0
25	bt_nllb_french	Euclidean	0.0
25	bt_nllb_german	Other	0.0
25	bt_nllb_persian	I m going to take a look	0.0
25	bt_nllb_tamil	Eclidis	0.0
26	-1	lower heart rate	0.0205
26	bt_bing_korean	Low heart rate	0.0072
26	bt_bing_swahili	Low heart rate	0.0072
26	bt_nllb_swahili	low heart rate	0.0072
26	bt_bing_arabic	Decreased heart rate	0.0019
26	bt_bing_french	Decreased heart rate	0.0019
26	bt_bing_russian	decreased heart rate	0.0019
26	bt_nllb_russian	decreased heart rate	0.0019
26	bt_nllb_tamil	Heart rate decreases	0.0019
26	bt_bing_tamil	Reduced heart rate	0.001
26	bt_nllb_chinese_yue	My heart is racing	0.0
27	-1	starbucks	0.0363
27	bt_nllb_malay	Starbucks is a great place to start	0.008
27	bt_nllb_arabic	I m not	0.0
27	bt_nllb_french	the stars	0.0
27	bt_nllb_german	Other articles of heading No	0.0
27	bt_nllb_korean	I m not going to say	0.0
27	bt_nllb_persian	I m going to start	0.0
28	-1	inuyasha	0.0341
28	bt_nllb_chinese_yue	Inouasha	0.0
28	bt_nllb_french	at the same time	0.0
28	bt_nllb_korean	I m not going to lie	0.0
28	bt_nllb_russian	Innuendous	0.0
28	bt_nllb_swahili	It s a fire	0.0
29	-1	ps 2 games	0.0028
3	-1	getting organized	0.1179
3	bt_nllb_tamil	How to Organize	0.0073
3	bt_nllb_chinese_yue	Organize yourself	0.0006
3	bt_bing_arabic	marshalling	0.0
3	bt_bing_chinese_simplified	In order	0.0
3	bt_bing_german	Organize	0.0
3	bt_bing_malay	Orderly	0.0
3	bt_bing_persian	Organized	0.0
3	bt_bing_russian	How to Clean Up	0.0
3	bt_bing_swahili	Organized	0.0
3	bt_nllb_arabic	The organization	0.0
3	bt_nllb_french	get settled	0.0
3	bt_nllb_german	to organize themselves	0.0
3	bt_nllb_malay	organized	0.0
3	bt_nllb_persian	They re organized	0.0
3	bt_nllb_russian	organizing	0.0
3	bt_nllb_swahili	to be organized	0.0
30	-1	diabetes education	0.0994
30	bt_nllb_german	Education in the field of diabetes	0.001
30	bt_nllb_russian	education in the field of diabetes	0.001
31	-1	atari	0.1348
31	bt_nllb_korean	Atari please	0.0025
31	bt_nllb_arabic	I m not going to	0.0
31	bt_nllb_chinese_yue	Itari	0.0
31	bt_nllb_french	the flow rate	0.0
31	bt_nllb_german	Other	0.0
31	bt_nllb_persian	You know you re a father	0.0
31	bt_nllb_russian	The atrium	0.0
31	bt_nllb_swahili	the heavens	0.0
31	bt_nllb_tamil	the battery	0.0
32	-1	website design hosting	0.0268
32	bt_nllb_arabic	Hosting the site design	0.0068
32	bt_bing_arabic	Web Design Hosting	0.003
32	bt_bing_swahili	web design host	0.003
32	bt_bing_tamil	Web Design Hosting	0.003
32	bt_nllb_french	web design hosting	0.003
32	bt_nllb_german	Web design hosting	0.003
32	bt_nllb_korean	Web design hosting	0.003
32	bt_nllb_persian	Web design hosting	0.003
32	bt_nllb_swahili	web design host	0.003
32	bt_nllb_tamil	Web design hosting	0.003
32	bt_nllb_chinese_yue	Design hosting and hosting	0.0029
32	bt_bing_persian	Web Hosting	0.0
32	bt_nllb_russian	Web hosting	0.0
33	-1	elliptical trainer	0.1686
33	bt_bing_chinese_simplified	Elliptical	0.1087
33	bt_bing_french	elliptical cross trainer	0.0969
33	bt_bing_malay	Ellipsed trainer	0.0065
33	bt_nllb_korean	The Eliptic Trainer	0.0012
33	bt_bing_arabic	Elliptical coach	0.0005
33	bt_nllb_russian	The elliptical coach	0.0005
33	bt_bing_tamil	Ellipsis Trainer	0.0
33	bt_nllb_arabic	The purple trainer	0.0
33	bt_nllb_chinese_yue	Form training	0.0
33	bt_nllb_tamil	The elephant training	0.0
34	-1	cell phones	0.0088
34	bt_bing_korean	cellular phone	0.0003
34	bt_bing_arabic	Phones	0.0
34	bt_bing_french	Phones	0.0
34	bt_bing_malay	mobile phone	0.0
34	bt_bing_persian	Mobile	0.0
34	bt_bing_swahili	Mobile phones	0.0
34	bt_nllb_chinese_yue	The phone	0.0
34	bt_nllb_french	mobile phones	0.0
34	bt_nllb_german	Mobile phones	0.0
34	bt_nllb_korean	I m going to use my cell phone	0.0
34	bt_nllb_russian	The mobile phones	0.0
34	bt_nllb_swahili	mobile phones	0.0
35	-1	hoboken	0.0854
35	bt_nllb_arabic	Hopokin	0.0
35	bt_nllb_chinese_yue	It s not	0.0
35	bt_nllb_french	happiness	0.0
35	bt_nllb_german	Keyword	0.0
35	bt_nllb_malay	excited	0.0
35	bt_nllb_russian	The match	0.0
35	bt_nllb_tamil	Hopkone	0.0
36	-1	gps	0.0382
36	bt_bing_chinese_simplified	global positioning system	0.0003
36	bt_bing_korean	Safe Safes	0.0
36	bt_nllb_arabic	The information detectors	0.0
36	bt_nllb_chinese_yue	GPS is the key	0.0
36	bt_nllb_korean	GPS is on the way	0.0
37	-1	pampered chef	0.0505
37	bt_bing_malay	pampered cook	0.0083
37	bt_bing_arabic	Spoiled Chef	0.0
37	bt_bing_german	spoiled chef	0.0
37	bt_bing_persian	Chef Pomperd	0.0
37	bt_bing_russian	Spoiled Chef	0.0
37	bt_bing_swahili	The Chef is a Chef	0.0
37	bt_bing_tamil	Beloved Chef	0.0
37	bt_nllb_arabic	A cooking obsessed	0.0
37	bt_nllb_chinese_yue	The teacher of eating	0.0
37	bt_nllb_french	lazy cook	0.0
37	bt_nllb_german	Nice cook	0.0
37	bt_nllb_korean	A cook	0.0
37	bt_nllb_malay	The series chef	0.0
37	bt_nllb_persian	She s a great cook	0.0
37	bt_nllb_russian	The fat chef	0.0
37	bt_nllb_swahili	A lovely chef	0.0
37	bt_nllb_tamil	The cook is a delightful cook	0.0
38	-1	dogs for adoption	0.037
38	bt_bing_arabic	For adoption	0.0
38	bt_nllb_chinese_yue	Keeping dogs	0.0
38	bt_nllb_persian	Dogs for the well	0.0
38	bt_nllb_swahili	breeding dog	0.0
38	bt_nllb_tamil	Dogs to Be Raised	0.0
39	-1	disneyland hotel	0.0343
4	-1	toilet	0.0301
4	bt_bing_chinese_simplified	lavatory	0.0
4	bt_nllb_korean	The bathroom	0.0
40	-1	michworks	0.0379
40	bt_bing_arabic	MicWorks	0.0
40	bt_bing_korean	MIHIWORKS	0.0
40	bt_bing_persian	Mix	0.0
40	bt_bing_russian	Meechworks	0.0
40	bt_bing_tamil	Misworks	0.0
40	bt_nllb_arabic	Projects	0.0
40	bt_nllb_chinese_yue	The factory	0.0
40	bt_nllb_french	the factories	0.0
40	bt_nllb_german	Meworks	0.0
40	bt_nllb_korean	The Mitchwork	0.0
40	bt_nllb_malay	work	0.0
40	bt_nllb_persian	Industrial workshops	0.0
40	bt_nllb_russian	Michelle	0.0
40	bt_nllb_tamil	The Bible is a source of inspiration	0.0
41	-1	orange county convention center	0.1646
41	bt_nllb_malay	orange district convention center	0.0207
41	bt_nllb_tamil	Orange District Convention Center	0.0207
41	bt_nllb_chinese_yue	The State Convention Center	0.0005
42	-1	the music man	0.0
43	-1	the secret garden	0.1395
44	-1	map of the united states	0.0461
44	bt_bing_russian	Map of the United States of America	0.0248
44	bt_bing_korean	USA Map	0.0157
44	bt_bing_arabic	United States Chart	0.0
45	-1	solar panels	0.1073
45	bt_nllb_tamil	Solar powered boxes	0.0014
45	bt_nllb_german	Solar cells	0.0004
45	bt_nllb_swahili	Sunspots	0.0
46	-1	alexian brothers hospital	0.3073
46	bt_nllb_tamil	The hospital of the Brotherhood of Alexians	0.2955
46	bt_nllb_arabic	The hospital of the Elks Brothers	0.0672
46	bt_bing_chinese_simplified	Blossoms Horspittal Alex County Alex Brothers Hospital	0.0
46	bt_bing_tamil	Alexion Brothers Hospital	0.0
46	bt_nllb_french	the Alexia brothers hospital	0.0
46	bt_nllb_german	The Alexic Brothers Hospital	0.0
46	bt_nllb_persian	The hospital of the Alexins	0.0
46	bt_nllb_swahili	Brother Alexia s hospital	0.0
47	-1	indexed annuity	0.1239
47	bt_nllb_korean	The indexed annual rate	0.0011
47	bt_bing_arabic	Indexed pension	0.0
47	bt_bing_french	Indexed pension	0.0
47	bt_bing_german	Indexed pension	0.0
47	bt_bing_persian	Annual Index	0.0
47	bt_nllb_arabic	The revised annual	0.0
47	bt_nllb_chinese_yue	The indexed pension	0.0
47	bt_nllb_persian	Indicated yearly	0.0
47	bt_nllb_tamil	Indicative annual amount	0.0
48	-1	wilson antenna	0.0423
48	bt_bing_swahili	Antenna ya Wilson	0.0321
48	bt_nllb_tamil	The first is the Wilson antenna	0.021
48	bt_bing_malay	Wilson s antenna	0.011
48	bt_bing_russian	Wilson s antenna	0.011
48	bt_nllb_french	Wilson s antenna	0.011
48	bt_nllb_malay	Wilson s antenna	0.011
48	bt_nllb_arabic	I m a fan of Wilson	0.0
48	bt_nllb_chinese_yue	Wilson s skyline is	0.0
48	bt_nllb_german	Other of a kind used for the manufacture of goods	0.0
48	bt_nllb_persian	It s not like that	0.0
49	-1	flame designs	0.2266
49	bt_bing_french	Flame Drawings	0.0
49	bt_bing_malay	Fire design	0.0
49	bt_bing_russian	Flame Structures	0.0
49	bt_nllb_arabic	Fire designs	0.0
49	bt_nllb_chinese_yue	Design of burning	0.0
49	bt_nllb_malay	fire design	0.0
49	bt_nllb_persian	Fire designs	0.0
49	bt_nllb_russian	flame fuelled structures	0.0
49	bt_nllb_swahili	fire structures	0.0
49	bt_nllb_tamil	The shape of the flame	0.0
5	-1	mitchell college	0.0058
5	bt_bing_swahili	Mitchell University	0.0
5	bt_nllb_tamil	Michael College	0.0
50	-1	dog heat	0.0144
50	bt_bing_arabic	heat	0.0
50	bt_bing_french	Dog Warmth	0.0
50	bt_bing_korean	Dog Hit	0.0
50	bt_bing_persian	The warmth of the dog	0.0
50	bt_nllb_chinese_yue	It s hot	0.0
50	bt_nllb_german	Hot dogs	0.0
50	bt_nllb_korean	Ten dogs	0.0
50	bt_nllb_malay	Hot dog	0.0
50	bt_nllb_swahili	hot dogs	0.0
6	-1	kcs	0.0
7	-1	air travel information	0.1142
7	bt_bing_german	Information about air travel	0.0542
7	bt_nllb_russian	Information about air travel	0.0542
7	bt_nllb_swahili	Air travel news	0.0259
7	bt_bing_russian	Flight Information	0.0011
7	bt_bing_tamil	Flight Information	0.0011
7	bt_bing_swahili	Aviation Information	0.0
8	-1	appraisals	0.0
9	-1	used car parts	0.0535
9	bt_nllb_chinese_yue	With car parts	0.0524
9	bt_nllb_russian	parts for cars	0.0524
9	bt_bing_arabic	Used Auto Parts	0.0329
9	bt_bing_french	Used Auto Parts	0.0329
9	bt_bing_german	Used Auto Parts	0.0329
9	bt_bing_russian	Used Auto Parts	0.0329
9	bt_bing_chinese_simplified	Used car accessories	0.0075
9	bt_bing_persian	Used Machine Parts	0.0
9	bt_nllb_german	Parts of used vehicles	0.0
9	bt_nllb_swahili	used parts of vehicles	0.0
9	bt_nllb_tamil	Used vehicle parts	0.0
51	-1	horse hooves	0.1409
51	bt_bing_german	Horse s hooves	0.1114
51	bt_nllb_persian	Horse shoes	0.0266
51	bt_nllb_swahili	horse shoes	0.0266
51	bt_nllb_korean	The horse s hoof	0.0245
51	bt_nllb_malay	The horse s heel	0.0042
51	bt_nllb_arabic	The horse s horns	0.0007
51	bt_bing_chinese_simplified	horseshoe	0.0
51	bt_bing_korean	Horseshoe	0.0
51	bt_nllb_chinese_yue	The horse	0.0
51	bt_nllb_french	horse knives	0.0
51	bt_nllb_german	Horse collars	0.0
51	bt_nllb_russian	The final cops	0.0
51	bt_nllb_tamil	The horse and the horse	0.0
52	-1	avp	0.1541
52	bt_bing_arabic	AFP	0.0
52	bt_bing_korean	SWIFT	0.0
52	bt_bing_russian	WUAs	0.0
52	bt_nllb_arabic	A B	0.0
52	bt_nllb_chinese_yue	It s not	0.0
52	bt_nllb_french	the	0.0
52	bt_nllb_german	The	0.0
52	bt_nllb_korean	Abby please	0.0
52	bt_nllb_malay	consignment	0.0
52	bt_nllb_persian	Yes I did	0.0
52	bt_nllb_russian	The APP	0.0
52	bt_nllb_swahili	of	0.0
52	bt_nllb_tamil	Abbey	0.0
53	-1	discovery channel store	0.109
53	bt_nllb_french	channel store	0.041
53	bt_nllb_arabic	The Discovery Channel shop	0.0217
53	bt_nllb_german	The discovery channel shop	0.0217
53	bt_nllb_malay	channel discovery shop	0.0217
53	bt_nllb_persian	The Discovery Channel shop	0.0217
53	bt_nllb_tamil	Discovery channel shop	0.0217
53	bt_nllb_chinese_yue	I found the Channel Store	0.0023
53	bt_nllb_korean	Search channel store	0.0014
53	bt_bing_swahili	Discovery Center Store	0.0008
53	bt_bing_chinese_simplified	Diskov Lichanel store	0.0
53	bt_nllb_russian	opening channel shop	0.0
53	bt_nllb_swahili	storage of the discovery center	0.0
54	-1	president of the united states	0.0345
54	bt_bing_korean	President of the United States of America	0.0001
54	bt_bing_russian	President of the United States of America	0.0001
55	-1	iron	0.0008
56	-1	uss yorktown charleston sc	0.002
56	bt_bing_swahili	Charleston SC US	0.0
56	bt_nllb_arabic	We are in Yorktown Charleston SC	0.0
56	bt_nllb_chinese_yue	Charleston SC York U S A	0.0
56	bt_nllb_french	We are in Yorktown Charleston SC	0.0
56	bt_nllb_german	We are in Yorktown Charleston SC	0.0
56	bt_nllb_korean	Yorktown Charleston SC USA	0.0
56	bt_nllb_persian	We are Yorkston S	0.0
56	bt_nllb_russian	We re in Yorktown Charleston SC	0.0
56	bt_nllb_swahili	We are Yorktown Charleston SC	0.0
56	bt_nllb_tamil	The United States is a member of the Charleston S C	0.0
57	-1	ct jobs	0.1843
57	bt_bing_french	CT Job Openings	0.0403
57	bt_bing_persian	CT Work	0.0052
57	bt_bing_swahili	CT work	0.0052
57	bt_nllb_russian	The CT work	0.0052
57	bt_bing_chinese_simplified	CT Positions	0.0048
57	bt_nllb_arabic	The functions of technology	0.0
57	bt_nllb_chinese_yue	work	0.0
57	bt_nllb_french	employment in technology	0.0
57	bt_nllb_german	Employment	0.0
57	bt_nllb_korean	IT work	0.0
57	bt_nllb_malay	The job	0.0
57	bt_nllb_persian	Jobs	0.0
57	bt_nllb_swahili	work activities	0.0
57	bt_nllb_tamil	jobs	0.0
58	-1	penguins	0.0155
58	bt_nllb_chinese_yue	Stand up and be counted	0.0
59	-1	how to build a fence	0.0105
59	bt_bing_korean	How to make a fence	0.0009
59	bt_nllb_chinese_yue	How to do this	0.0
59	bt_nllb_swahili	how to build a yard	0.0
59	bt_nllb_tamil	How to Build a Wall	0.0
60	-1	bellevue	0.0503
60	bt_nllb_russian	I m going to the Bellevue	0.0012
60	bt_bing_tamil	Bellview	0.0
60	bt_nllb_arabic	Belvio please	0.0
60	bt_nllb_chinese_yue	Belvi who is a writer	0.0
60	bt_nllb_persian	Blue you know	0.0
60	bt_nllb_tamil	Belvive	0.0
61	-1	worm	0.0207
61	bt_nllb_german	Other worms	0.0034
61	bt_bing_persian	Cream	0.0
61	bt_nllb_french	see	0.0
61	bt_nllb_korean	I m not sure	0.0
61	bt_nllb_swahili	a butterfly	0.0
61	bt_nllb_tamil	eagle	0.0
62	-1	texas border patrol	0.2949
62	bt_nllb_swahili	Texas border security	0.1957
62	bt_nllb_chinese_yue	Texas Border Patrol is a police force	0.0144
63	-1	flushing	0.0494
63	bt_bing_arabic	Cleaning	0.0
63	bt_bing_chinese_simplified	rinse	0.0
63	bt_bing_german	Rinsing	0.0
63	bt_nllb_arabic	The magic	0.0
63	bt_nllb_chinese_yue	Water	0.0
63	bt_nllb_french	pollution	0.0
63	bt_nllb_german	Shaking	0.0
63	bt_nllb_korean	I m not afraid of you	0.0
63	bt_nllb_malay	Sweating	0.0
63	bt_nllb_persian	Wash it	0.0
63	bt_nllb_russian	washing	0.0
63	bt_nllb_swahili	showering	0.0
63	bt_nllb_tamil	washing	0.0
64	-1	moths	0.0598
64	bt_bing_french	Butterflies	0.0
64	bt_bing_malay	Butterfly	0.0
64	bt_bing_persian	Butterflies	0.0
64	bt_nllb_arabic	The surprises	0.0
64	bt_nllb_chinese_yue	Butterflies	0.0
64	bt_nllb_french	the flies	0.0
64	bt_nllb_german	Weaknesses	0.0
64	bt_nllb_korean	The butterfly	0.0
64	bt_nllb_malay	Waves	0.0
64	bt_nllb_persian	The stars	0.0
64	bt_nllb_russian	The Motels	0.0
64	bt_nllb_swahili	butterflies	0.0
64	bt_nllb_tamil	the beans	0.0
65	-1	korean language	0.0203
65	bt_bing_chinese_simplified	Korean	0.0024
65	bt_bing_korean	Korean	0.0024
65	bt_bing_malay	Korean	0.0024
65	bt_bing_russian	Korean	0.0024
65	bt_nllb_chinese_yue	Korean	0.0024
65	bt_nllb_korean	Korean	0.0024
65	bt_nllb_malay	Korean	0.0024
65	bt_nllb_swahili	Korean	0.0024
66	-1	income tax return online	0.0035
66	bt_nllb_arabic	Tax returns on the Internet	0.0
66	bt_nllb_malay	online income tax declaration	0.0
66	bt_nllb_persian	Pay back your online income tax	0.0
66	bt_nllb_russian	online registration of the tax declaration	0.0
66	bt_nllb_swahili	reporting income tax online	0.0
67	-1	vldl levels	0.1397
67	bt_bing_swahili	VLDL standards	0.0657
67	bt_nllb_arabic	The VLD levels	0.0
67	bt_nllb_russian	The levels	0.0
68	-1	pvc	0.0256
68	bt_bing_chinese_simplified	polyvinyl chloride	0.016
68	bt_bing_french	polyvinyl chloride	0.016
68	bt_bing_korean	Polyvinyl chloride	0.016
68	bt_bing_arabic	Plastic	0.0
68	bt_bing_persian	Poke	0.0
68	bt_nllb_arabic	The equipment	0.0
68	bt_nllb_chinese_yue	It s not	0.0
68	bt_nllb_german	Other	0.0
68	bt_nllb_russian	The PFC	0.0
69	-1	sewing instructions	0.0928
69	bt_nllb_chinese_yue	Follow the instructions	0.0
69	bt_nllb_german	Directives on needle layers	0.0
69	bt_nllb_korean	The line	0.0
69	bt_nllb_persian	The instructions for chewing	0.0
69	bt_nllb_tamil	Sewing methods	0.0
70	-1	to be or not to be that is the question	0.0
71	-1	living in india	0.0003
71	bt_bing_korean	Life in India	0.0
71	bt_bing_persian	Life in India	0.0
71	bt_nllb_persian	Life in India	0.0
71	bt_nllb_russian	residence in India	0.0
72	-1	the sun	0.0
73	-1	neil young	0.1438
73	bt_bing_swahili	Neil the Younger	0.0004
73	bt_nllb_chinese_yue	Neil Young is a great guy	0.0004
73	bt_nllb_arabic	Neal Young	0.0
73	bt_nllb_persian	Young Neal	0.0
73	bt_nllb_russian	Neal Young	0.0
74	-1	kiwi	0.0061
74	bt_nllb_korean	You know Kiwi	0.0017
74	bt_nllb_arabic	The key	0.0
74	bt_nllb_chinese_yue	Kewey	0.0
74	bt_nllb_german	Other	0.0
74	bt_nllb_persian	What	0.0
74	bt_nllb_russian	What s up	0.0
74	bt_nllb_tamil	the key	0.0
75	-1	tornadoes	0.0849
75	bt_nllb_korean	I m going to have a tornado	0.0003
75	bt_bing_arabic	Hurricanes	0.0
75	bt_bing_tamil	Cyclones	0.0
75	bt_nllb_arabic	Hurricanes	0.0
75	bt_nllb_chinese_yue	The wind	0.0
75	bt_nllb_persian	The storm	0.0
75	bt_nllb_swahili	storms	0.0
75	bt_nllb_tamil	storm	0.0
76	-1	raised gardens	0.183
76	bt_bing_french	Raised Beds	0.1427
76	bt_nllb_french	and gardens raised high	0.0568
76	bt_bing_arabic	High Gardens	0.0003
76	bt_bing_chinese_simplified	Elevated garden	0.0002
76	bt_bing_german	Elevated Gardens	0.0002
76	bt_bing_russian	Elevated gardens	0.0002
76	bt_bing_persian	Tall Gardens	0.0
76	bt_nllb_arabic	Gardens of high height	0.0
76	bt_nllb_chinese_yue	The trees	0.0
76	bt_nllb_german	and gardens well groomed	0.0
76	bt_nllb_korean	A magnificent garden	0.0
76	bt_nllb_malay	and gardens planted	0.0
76	bt_nllb_persian	Gardens that have become gardens	0.0
76	bt_nllb_russian	and gardens that are laid out	0.0
76	bt_nllb_swahili	And gardens that are taken away	0.0
76	bt_nllb_tamil	The gardens are grown	0.0
77	-1	bobcat	0.0309
77	bt_bing_french	lynx	0.0
77	bt_bing_russian	lynx	0.0
77	bt_nllb_arabic	The popcorn	0.0
77	bt_nllb_chinese_yue	Fish	0.0
77	bt_nllb_french	the toolbox	0.0
77	bt_nllb_german	Other of a thickness of less than mm	0.0
77	bt_nllb_korean	Oh my God	0.0
77	bt_nllb_malay	unemployment	0.0
77	bt_nllb_persian	The club	0.0
77	bt_nllb_swahili	grey	0.0
77	bt_nllb_tamil	the beans	0.0
78	-1	dieting	0.0007
78	bt_bing_french	Regime	0.0
78	bt_nllb_chinese_yue	Food	0.0
78	bt_nllb_french	dietary	0.0
78	bt_nllb_swahili	eating food	0.0
78	bt_nllb_tamil	food	0.0
79	-1	voyager	0.001
79	bt_bing_chinese_simplified	seafarer	0.0
79	bt_bing_french	The Traveller	0.0
79	bt_bing_german	Traveller	0.0
79	bt_bing_russian	traveller	0.0
79	bt_nllb_arabic	The traveler	0.0
79	bt_nllb_chinese_yue	Travelers	0.0
79	bt_nllb_french	traveller	0.0
79	bt_nllb_german	Travellers	0.0
79	bt_nllb_korean	Travelers	0.0
79	bt_nllb_malay	tourists	0.0
79	bt_nllb_persian	The trip	0.0
79	bt_nllb_russian	The traveller	0.0
79	bt_nllb_swahili	traveler	0.0
79	bt_nllb_tamil	traveler	0.0
80	-1	keyboard reviews	0.1222
80	bt_bing_chinese_simplified	Keyboard comments	0.0024
80	bt_bing_persian	Keyboard Checker	0.0
80	bt_nllb_french	revision of the keyboard	0.0
80	bt_nllb_german	Key parts ratings	0.0
80	bt_nllb_persian	Check the keypad	0.0
81	-1	afghanistan	0.0029
81	bt_nllb_german	The situation in Afghanistan	0.0
82	-1	joints	0.0002
82	bt_bing_german	fugues	0.0
82	bt_bing_swahili	Links	0.0
82	bt_nllb_chinese_yue	We are united	0.0
82	bt_nllb_german	Other including	0.0
82	bt_nllb_swahili	the organs	0.0
83	-1	memory	0.0
84	-1	continental plates	0.2208
84	bt_bing_malay	Continent plate	0.0095
84	bt_nllb_persian	Continental pages	0.0
85	-1	milwaukee journal sentinel	0.0655
85	bt_bing_chinese_simplified	Milwaukee Sentinel Magazine	0.0482
85	bt_nllb_russian	Milwaukee Sentinel magazine	0.0482
85	bt_nllb_german	The Milwaukee Journal Sentinel is the first of its kind	0.0162
85	bt_nllb_korean	The Milwaukee Journal Sentinel is the first of its kind	0.0162
85	bt_nllb_malay	The Milwaukee Journal Sentinel is the first of its kind	0.0162
85	bt_nllb_french	The Milwaukee Sentinel newspaper	0.0123
85	bt_nllb_swahili	Milwaukee newspaper sentinel	0.0123
85	bt_nllb_tamil	The Milwaukee Journal of the Sun	0.0025
85	bt_nllb_chinese_yue	Milwaukee Diary the Watchman	0.0
86	-1	bart sf	0.3556
86	bt_bing_arabic	Part S F	0.0
86	bt_bing_german	Beard SF	0.0
86	bt_bing_tamil	Bard SF	0.0
86	bt_nllb_arabic	Bart Sword	0.0
86	bt_nllb_french	the barf	0.0
