qid	order	query	bm25.recip_rank
719	bt_nllb_tamil	The impact of marine life	0.0
720	-1	Federal welfare reform	0.2
720	bt_bing_german	Confederation Welfare Reform	0.0556
720	bt_nllb_russian	Federal reform of social security	0.0
721	-1	Census data applications	0.1111
721	bt_nllb_chinese_yue	The census data request	0.0769
721	bt_nllb_persian	Request for census data	0.0769
721	bt_nllb_swahili	Request for census data	0.0769
721	bt_nllb_arabic	Requests for statistical data	0.0
721	bt_nllb_malay	Applications for survey data	0.0
722	-1	Iran terrorism	1.0
722	bt_bing_arabic	Iran s terrorism	0.5
722	bt_nllb_chinese_yue	Iran s terrorism	0.5
722	bt_nllb_french	Iran s terrorism	0.5
722	bt_nllb_malay	Iran s terrorism	0.5
722	bt_nllb_swahili	Iran s Terrorism	0.5
722	bt_nllb_tamil	Iran s terrorism	0.5
722	bt_bing_chinese_simplified	Iranian terrorism	0.125
722	bt_bing_korean	Iranian Terrorism	0.125
722	bt_bing_malay	Iranian terrorism	0.125
722	bt_bing_swahili	Iranian terrorism	0.125
722	bt_nllb_arabic	Iranian terrorism	0.125
723	-1	Executive privilege	1.0
723	bt_bing_russian	Manager s Privilege	0.0
723	bt_nllb_german	Leadership privileges	0.0
723	bt_nllb_malay	Executive power	0.0
723	bt_nllb_persian	Executive credit	0.0
723	bt_nllb_swahili	Leadership Freedom	0.0
723	bt_nllb_tamil	The administrative right	0.0
724	-1	Iran Contra	0.1667
724	bt_bing_chinese_simplified	Iranian opposition	0.0
724	bt_nllb_arabic	Iran counter	0.0
724	bt_nllb_chinese_yue	Iranian rebellion	0.0
724	bt_nllb_french	Iran against	0.0
724	bt_nllb_korean	The Iranian revolt	0.0
724	bt_nllb_persian	Iran is in control	0.0
724	bt_nllb_russian	Iran is a country	0.0
724	bt_nllb_tamil	Iran counter	0.0
725	-1	Low white blood cell count	0.3333
725	bt_nllb_arabic	Reduced white blood cell count	0.1429
725	bt_nllb_tamil	The number of white blooded chickens is low	0.0
726	-1	Hubble telescope repairs	1.0
727	-1	Church arson	1.0
727	bt_bing_persian	The church fire	0.25
727	bt_nllb_french	The Church Fire	0.25
727	bt_nllb_german	Church fire	0.25
727	bt_nllb_persian	The church fire	0.25
727	bt_nllb_russian	Fire in the church	0.25
727	bt_nllb_tamil	The Church Fire	0.25
727	bt_nllb_swahili	Lighting a fire in a church	0.1429
728	-1	whales save endangered	1.0
728	bt_nllb_french	wild whales are threatened	0.5
728	bt_nllb_swahili	whales save those in danger	0.5
728	bt_nllb_persian	Whales are a dangerous escape	0.1429
729	-1	Whistle blower department of defense	0.0
730	-1	Gastric bypass complications	1.0
730	bt_nllb_russian	Conditions of bypass of the stomach	0.5
730	bt_nllb_persian	The effects of gastric embolism	0.2
730	bt_nllb_german	Complications of the stomach circulation	0.0213
730	bt_nllb_korean	I have complications of the stomach and urethra	0.013
730	bt_nllb_arabic	The complexities of metal planning	0.0
730	bt_nllb_chinese_yue	complications of the gastrointestinal tract	0.0
730	bt_nllb_tamil	The disease of the stomach	0.0
731	-1	Kurds history	0.0833
732	-1	U.S. cheese production	1.0
732	bt_bing_swahili	American cheese production	0.5
732	bt_nllb_russian	Cheese production in the US	0.3333
732	bt_nllb_chinese_yue	Made in the US	0.0
732	bt_nllb_tamil	The production of briane in the United States	0.0
733	-1	Airline overbooking	1.0
733	bt_nllb_tamil	Maximum booking by airlines	0.2
733	bt_nllb_arabic	Too many reservations for airlines	0.0556
733	bt_nllb_korean	Airline overhead reservation	0.0192
733	bt_bing_swahili	Flight planning	0.0
733	bt_bing_tamil	Flight Over Booking	0.0
733	bt_nllb_russian	Transfer of airlines	0.0
733	bt_nllb_swahili	Passing the space of an airplane	0.0
734	-1	Recycling successes	0.5
734	bt_bing_chinese_simplified	Recycling success stories	0.3333
734	bt_bing_korean	Recycling Success Stories	0.3333
734	bt_bing_russian	Advances in Recycling	0.0116
734	bt_nllb_russian	Success in Utilization	0.0106
734	bt_nllb_german	Recycling sequence	0.0
734	bt_nllb_malay	Successful Cycles	0.0
734	bt_nllb_swahili	The Success of Order	0.0
735	-1	Afghan women condition	0.3333
735	bt_bing_korean	Conditions of women in Afghanistan	0.2
735	bt_nllb_korean	The state of women in Afghanistan	0.1111
735	bt_bing_french	Status of Afghan women	0.0714
735	bt_bing_swahili	Status of Afghan women	0.0714
735	bt_bing_tamil	Status of Afghan Women	0.0714
735	bt_nllb_russian	The state of Afghan women	0.0526
735	bt_nllb_german	Afghan women	0.05
736	-1	location BSE infections	1.0
736	bt_bing_swahili	Local BSE transmission	0.2
736	bt_nllb_arabic	Location Beez infection	0.0
736	bt_nllb_french	localisation of infections at the ESB	0.0
737	-1	Enron California energy crisis	1.0
737	bt_nllb_arabic	The energy crisis in California	0.1667
737	bt_nllb_chinese_yue	The energy crisis in California	0.1667
737	bt_nllb_persian	The California Inron Energy Crisis	0.1667
737	bt_nllb_russian	The energy crisis in California	0.1667
738	-1	Anthrax hoaxes	1.0
738	bt_nllb_tamil	The Anthrax Lies	0.1429
738	bt_nllb_german	Counterfeit anthrax	0.0769
738	bt_bing_malay	Anthrax fraud	0.0333
738	bt_bing_korean	Anthrax scam	0.0227
738	bt_nllb_malay	Antrax is a fraud	0.0185
738	bt_nllb_korean	The Antrax Trick	0.0182
738	bt_bing_arabic	Anthrax tricks	0.0
738	bt_nllb_arabic	Tricks about the Andrax	0.0
738	bt_nllb_chinese_yue	The charcoal fraud	0.0
738	bt_nllb_french	The Lies Against Anthrax	0.0
738	bt_nllb_persian	The tricks of the Anterx	0.0
738	bt_nllb_russian	The Anthrax Deception	0.0
738	bt_nllb_swahili	The Tricks of Anthrax	0.0
739	-1	Habitat for Humanity	0.3333
739	bt_bing_tamil	The habitat of mankind	0.0
739	bt_nllb_arabic	The home of mankind	0.0
739	bt_nllb_french	A Home for Mankind	0.0
739	bt_nllb_german	A Home for Mankind	0.0
739	bt_nllb_korean	The Residence for Mankind	0.0
739	bt_nllb_russian	A Dwelling Place for Mankind	0.0
739	bt_nllb_swahili	The Place of Human Dwelling	0.0
739	bt_nllb_tamil	The Bible says that the earth is the home of the living God	0.0
740	-1	regulate assisted living Maryland	1.0
740	bt_bing_swahili	Managing assisted living in Maryland	0.3333
740	bt_bing_tamil	Help Discipline Living Maryland	0.1667
740	bt_bing_malay	Regulating Maryland s assisted living	0.1429
740	bt_nllb_arabic	Living aid in Maryland	0.0667
740	bt_nllb_russian	regulate aid to residents of Maryland	0.0667
740	bt_bing_persian	Maryland Life Assistance Adjustment	0.0104
740	bt_nllb_chinese_yue	I m a life coach in Maryland	0.0
740	bt_nllb_malay	Organizing life support in Maryland	0.0
740	bt_nllb_persian	Set up a helping life in Maryland	0.0
740	bt_nllb_tamil	The following is a list of some of the most common types of cancer in the United States	0.0
741	-1	Artificial Intelligence	0.04
741	bt_nllb_chinese_yue	AI is the answer	0.0161
741	bt_nllb_korean	AI	0.0
741	bt_nllb_persian	The AI	0.0
741	bt_nllb_swahili	A Craftsman s Mind	0.0
742	-1	hedge funds fraud protection	1.0
742	bt_bing_korean	Hedge Fund Fraud Prevention	0.5
742	bt_nllb_arabic	Securities fraud protection	0.0
742	bt_nllb_chinese_yue	The protection of pension funds	0.0
742	bt_nllb_french	protection against fraud of investment funds	0.0
743	-1	Freighter ship registration	0.0357
743	bt_nllb_malay	Registering of cargo vessels	0.0238
743	bt_nllb_russian	Registration of cargo vessels	0.0208
743	bt_bing_arabic	Cargo Ship Registration	0.0204
743	bt_bing_chinese_simplified	Cargo ship registration	0.0204
743	bt_bing_french	Registration of a cargo ship	0.0204
743	bt_bing_german	Registration of cargo ships	0.0204
743	bt_bing_korean	Cargo Ship Registration	0.0204
743	bt_bing_persian	Registration of cargo ships	0.0204
743	bt_bing_russian	Cargo Ship Registration	0.0204
743	bt_bing_swahili	Registration of cargo ship	0.0204
743	bt_bing_tamil	Cargo Ship Registration	0.0204
743	bt_nllb_korean	Registering the freighter	0.0125
743	bt_nllb_swahili	Register of freight ships	0.0118
743	bt_bing_malay	Registration of carriers	0.0
743	bt_nllb_arabic	Record of shipping	0.0
743	bt_nllb_german	Registration of freight vehicles	0.0
744	-1	Counterfeit ID punishments	0.0115
744	bt_bing_swahili	Counter identification penalty	0.0111
744	bt_bing_arabic	Penalties for identity fraud	0.0
744	bt_bing_chinese_simplified	Penalties for forging identity documents	0.0
744	bt_bing_german	Penalties for forged IDs	0.0
744	bt_bing_malay	False ID punishment	0.0
744	bt_bing_persian	Fraudulent punishments	0.0
744	bt_nllb_malay	The punishment for false ID	0.0
744	bt_nllb_persian	The penalties for false identity	0.0
744	bt_nllb_swahili	False identity judgments	0.0
745	-1	Doomsday cults	0.1429
745	bt_nllb_malay	Religions of the Last Days	0.0149
745	bt_bing_persian	Sects of the Day of Judgment	0.0
745	bt_bing_tamil	Doomsday Liturgy	0.0
745	bt_nllb_german	The Meaning of the Hereafter	0.0
745	bt_nllb_korean	The Day of Judgment	0.0
745	bt_nllb_persian	The worship of the Day of Resurrection	0.0
745	bt_nllb_swahili	Religions of Judgment Day	0.0
745	bt_nllb_tamil	The final day of worship	0.0
746	-1	Outsource job India	1.0
746	bt_bing_swahili	Overseas work in India	0.5
746	bt_nllb_persian	Jobs outside India	0.0667
746	bt_nllb_russian	Work in India	0.05
746	bt_nllb_arabic	Foreign work of India	0.0323
746	bt_nllb_swahili	Foreign work in India	0.0323
746	bt_nllb_french	Employment outside India	0.0118
746	bt_nllb_malay	Employment outside India	0.0118
746	bt_nllb_german	Exploitation of labour in India	0.0115
747	-1	Library computer oversight	1.0
747	bt_nllb_korean	Director of the library computer	0.0323
747	bt_bing_swahili	Library computer management	0.0286
747	bt_nllb_swahili	The management of library computers	0.0286
747	bt_bing_arabic	Computer supervision in the library	0.013
747	bt_bing_chinese_simplified	Library computer supervision	0.013
747	bt_bing_german	Supervision of the library computer	0.013
747	bt_bing_korean	Library Computer Supervision	0.013
747	bt_bing_russian	Computer Supervision of the Library	0.013
747	bt_nllb_arabic	Supervise the library on the computer	0.013
747	bt_bing_malay	Library computer surveillance	0.0
747	bt_bing_tamil	Library Computer Overview	0.0
747	bt_nllb_chinese_yue	Library computer control	0.0
748	-1	Nuclear reactor types	0.5
748	bt_nllb_chinese_yue	The type of nuclear reaction	0.1
748	bt_bing_korean	Reactor Type	0.0714
749	-1	Puerto Rico state	1.0
749	bt_bing_korean	Puerto Rico	0.0833
749	bt_nllb_korean	Puerto Rico	0.0833
750	-1	John Edwards womens issues	0.3333
750	bt_nllb_swahili	John Edwards Matters of Women	0.1111
750	bt_bing_tamil	John Edwards cricketer Women s issues	0.037
750	bt_nllb_chinese_yue	John Edwards is a woman s issue	0.0119
750	bt_bing_korean	John Eduard Women s Issues	0.0
750	bt_nllb_german	The Commission has also adopted a number of proposals	0.0
751	-1	Scrabble Players	1.0
751	bt_nllb_chinese_yue	Players	0.0
751	bt_nllb_german	Scrabblers	0.0
751	bt_nllb_persian	The Scribell players	0.0
752	-1	Dam removal	1.0
752	bt_bing_chinese_simplified	Dam demolition	0.3333
752	bt_bing_french	Dismantling of dams	0.2
752	bt_bing_russian	Dam dismantling	0.2
752	bt_nllb_korean	Remove the drain	0.0278
752	bt_nllb_chinese_yue	It was demolished	0.0
753	-1	bullying prevention programs	0.5
753	bt_bing_korean	Anti Bullying Program	0.1429
753	bt_nllb_french	the prevention of bullying programmes	0.0909
753	bt_nllb_german	The Commission has also adopted a number of measures to combat the situation in the Member States	0.0
753	bt_nllb_persian	The program is designed to prevent harassment	0.0
753	bt_nllb_swahili	measures to prevent oppression	0.0
754	-1	domestic adoption laws	1.0
754	bt_bing_chinese_simplified	Domestic Adoption Act	0.5
754	bt_bing_french	National Adoption Laws	0.5
754	bt_nllb_french	national laws on adoption	0.5
754	bt_nllb_german	National adoption laws	0.5
754	bt_nllb_russian	national laws on adoption	0.5
754	bt_nllb_tamil	The adoption laws are the same as the national laws	0.25
754	bt_nllb_chinese_yue	The National Adoption Act	0.1667
754	bt_nllb_persian	The rules of domestic adoption	0.0417
754	bt_bing_arabic	Local Adoption Laws	0.0222
754	bt_nllb_arabic	Local adoption laws	0.0222
754	bt_bing_persian	Internal Adoption Rules	0.0
754	bt_bing_russian	National Legislation on Adoption Parole	0.0
755	-1	Scottish Highland Games	1.0
755	bt_nllb_chinese_yue	Scottish Highland Movement	0.5
755	bt_nllb_malay	Highland Scotland game	0.5
755	bt_bing_malay	Scottish Highlands Sport	0.3333
755	bt_nllb_russian	Scottish skiing games	0.3333
756	-1	Volcanic Activity	0.1429
757	-1	Murals	0.25
757	bt_bing_russian	Frescoes	0.0667
757	bt_nllb_arabic	Wall paintings	0.0455
757	bt_nllb_chinese_yue	Wall paintings	0.0455
757	bt_nllb_french	Wall paintings	0.0455
757	bt_nllb_german	Wall paintings	0.0455
757	bt_nllb_malay	Wall painting	0.0455
757	bt_nllb_persian	Wall paintings	0.0455
757	bt_nllb_tamil	Wall paintings	0.0455
757	bt_nllb_russian	The walls	0.0
757	bt_nllb_swahili	Flowers	0.0
758	-1	Embryonic stem cells	1.0
758	bt_nllb_swahili	The embryos of the blood cell	0.2
758	bt_nllb_tamil	The molecules of the embryo	0.0714
758	bt_nllb_german	The following information is provided for in the Annex to this Regulation	0.0
759	-1	civil war battle reenactments	1.0
759	bt_bing_chinese_simplified	Civil War battles repeated	0.3333
759	bt_nllb_chinese_yue	The Civil War is happening again	0.1429
759	bt_nllb_french	recreation of civil war battles	0.125
759	bt_nllb_german	Repeats of civil war	0.04
759	bt_nllb_persian	Civil War actors	0.04
759	bt_nllb_arabic	The battles of the Civil War	0.0244
759	bt_bing_tamil	Civil War War Reforms	0.0179
759	bt_nllb_malay	Resistance to the Civil War	0.0167
759	bt_nllb_russian	Reproduction of the Civil War	0.0139
759	bt_bing_persian	Rebuilding the Civil War	0.0
759	bt_nllb_swahili	Exhibits of civil war	0.0
759	bt_nllb_tamil	The Civil War Revived the Wars	0.0
760	-1	american muslim mosques schools	1.0
760	bt_nllb_swahili	American Muslim Masjid school	0.5
760	bt_bing_arabic	American Islamic Mosque Schools	0.25
760	bt_nllb_french	Muslim mosques in the US schools	0.25
760	bt_nllb_korean	The Islamic Social School of America	0.1667
761	-1	Problems of Hmong Immigrants	1.0
761	bt_bing_persian	The problems of Hmong migrants	0.3333
761	bt_nllb_persian	The problems of the Hmong migrants	0.3333
761	bt_nllb_arabic	The problems of the Mongol immigrants	0.0
761	bt_nllb_chinese_yue	The issue of immigration	0.0
762	-1	History of Physicians in America	0.1667
762	bt_bing_chinese_simplified	History of American Doctors	0.0385
762	bt_bing_arabic	History of doctors in America	0.0167
762	bt_bing_french	History of Doctors in America	0.0167
762	bt_bing_german	History of Doctors in America	0.0167
762	bt_bing_persian	History of Doctors in America	0.0167
762	bt_nllb_arabic	The history of doctors in America	0.0167
762	bt_nllb_french	The history of doctors in America	0.0167
762	bt_nllb_german	The History of Doctors in America	0.0167
762	bt_nllb_malay	The History of the Doctor in America	0.0167
762	bt_nllb_russian	The history of doctors in America	0.0167
762	bt_bing_korean	History of American Physicians	0.01
762	bt_bing_swahili	History of physicians in the United States	0.0
762	bt_bing_tamil	History of Physicians in the United States	0.0
762	bt_nllb_chinese_yue	The history of doctors in the United States	0.0
762	bt_nllb_korean	The history of doctors in the United States	0.0
762	bt_nllb_persian	The history of doctors in the United States	0.0
762	bt_nllb_swahili	The History of Doctors in the United States	0.0
762	bt_nllb_tamil	The history of doctors in the United States	0.0
763	-1	Hunting deaths	1.0
763	bt_nllb_arabic	The deaths from hunting	0.25
763	bt_nllb_german	The number of deaths in hunting	0.25
763	bt_nllb_korean	Deaths from Hunting	0.25
763	bt_nllb_malay	The death of the hunter	0.25
763	bt_nllb_russian	Death from Hunting	0.25
763	bt_nllb_swahili	The Death of Hunters	0.25
763	bt_nllb_chinese_yue	The hunt is dead	0.0625
763	bt_bing_tamil	Predatory Deaths	0.0
763	bt_nllb_tamil	The deaths of poachers	0.0
764	-1	Increase mass transit use	1.0
764	bt_bing_tamil	Increase mass transit usage	0.3333
764	bt_nllb_russian	Increasing the use of mass transport	0.3333
764	bt_bing_chinese_simplified	Increase the use of public transport	0.0345
764	bt_bing_french	Increase the use of public transport	0.0345
764	bt_bing_german	Increasing the use of public transport	0.0345
764	bt_bing_korean	Increased use of public transport	0.0345
764	bt_bing_persian	Increased use of public transport	0.0345
764	bt_bing_russian	Increase the use of public transport	0.0345
764	bt_nllb_arabic	Increased use of public transport	0.0345
764	bt_nllb_chinese_yue	Increased use of public transportation	0.0345
764	bt_nllb_french	Increased use of public transport	0.0345
764	bt_nllb_korean	Increase the use of public transportation	0.0345
764	bt_nllb_malay	Increasing use of public transport	0.0345
764	bt_nllb_persian	Increased use of public transport	0.0345
764	bt_nllb_swahili	Increase the use of public transportation	0.0345
764	bt_nllb_tamil	Increasing the use of public transport	0.0345
764	bt_nllb_german	The Commission has also adopted a number of proposals for a new directive on the protection of workers rights	0.0
765	-1	ephedra ma huang deaths	1.0
765	bt_nllb_malay	Efedra Ma Huang is dead	0.5
765	bt_bing_tamil	Deaths of Epertra Ma Huang	0.3333
765	bt_nllb_arabic	The death of Efedra Ma Huang	0.3333
765	bt_nllb_korean	The death of Ephdrow Ma Huang	0.3333
765	bt_nllb_persian	The death of our father Huang	0.25
765	bt_nllb_russian	Ma Huang s death	0.25
765	bt_bing_chinese_simplified	Ephedra yellow horse died	0.2
765	bt_nllb_german	The Commission has also adopted a number of measures to combat the spread of the virus	0.0
766	-1	diamond smuggling	1.0
766	bt_nllb_swahili	The sale of diamonds	0.5
767	-1	Pharmacist License requirements	1.0
767	bt_nllb_arabic	The requirements for pharmacy licensure	0.3333
767	bt_nllb_tamil	Pharmacy license requirements	0.3333
767	bt_nllb_persian	The conditions of the pharmaceutical license	0.0769
767	bt_nllb_swahili	License Requirements for Medicinal Products	0.0182
767	bt_nllb_french	Requirements for a pharmacist s licence	0.0111
767	bt_nllb_german	Requirements for the licence of a pharmacist	0.0
767	bt_nllb_korean	Licensing requirements	0.0
768	-1	Women in state legislatures	1.0
768	bt_nllb_tamil	Women in state assemblies	0.5
768	bt_nllb_russian	Women in the legislative bodies of the States	0.3333
768	bt_nllb_french	Women in state legislation	0.0769
768	bt_nllb_malay	Women in state law	0.0204
768	bt_nllb_arabic	Women in the legislative provinces	0.0
768	bt_nllb_swahili	Women in the state parliament	0.0
769	-1	Kroll Associates Employees	0.0333
769	bt_bing_chinese_simplified	Kroll Athosiate employees	0.0238
769	bt_nllb_arabic	The staff associates	0.0
769	bt_nllb_chinese_yue	I work for Crowl	0.0
769	bt_nllb_korean	Crowl Co op staff	0.0
769	bt_nllb_persian	Crowley s staff	0.0
770	-1	Kyrgyzstan-United States relations	1.0
770	bt_bing_arabic	Kyrgyz American Relations	0.1429
770	bt_nllb_tamil	The Kyrgyz American relations	0.1429
770	bt_bing_russian	Kyrgyz U S relations	0.0769
771	-1	deformed leopard frogs	1.0
771	bt_bing_french	misshapen leopard frogs	0.5
771	bt_bing_malay	Disabled leopard frog	0.3333
771	bt_bing_swahili	Spoiled leopard frog	0.3333
771	bt_nllb_korean	A modified tiger frog	0.0556
771	bt_nllb_malay	A defective lion frog	0.0385
771	bt_nllb_arabic	The turning tiger frogs	0.0294
771	bt_nllb_chinese_yue	It s deformed	0.0
771	bt_nllb_tamil	The red colored lion frog	0.0
772	-1	flag display rules	1.0
772	bt_nllb_korean	Flag sign rules	0.1111
772	bt_nllb_malay	the rules of appearance of the flag	0.0667
772	bt_bing_korean	Flagging rules	0.05
772	bt_nllb_arabic	The rules of flagging	0.05
772	bt_nllb_swahili	rules for flags	0.05
772	bt_bing_chinese_simplified	Tag display rules	0.0
773	-1	Pennsylvania slot machine gambling	1.0
773	bt_nllb_chinese_yue	Gambling in Pennsylvania	0.3333
773	bt_bing_persian	Gambling Slot Machine Penguin	0.0714
773	bt_nllb_arabic	The gambling projects in the Forex gaming projects	0.0
774	-1	Causes of Homelessness	1.0
774	bt_nllb_tamil	Why are homeless people so vulnerable	0.5
774	bt_nllb_chinese_yue	Why they re homeless	0.3333
774	bt_bing_persian	Reasons for homelessness	0.25
774	bt_nllb_persian	The reasons for homelessness	0.25
774	bt_nllb_swahili	Reasons for Homelessness	0.25
774	bt_nllb_french	The Causes of Poverty	0.0769
774	bt_nllb_malay	Causes of Housing Emptiness	0.0204
774	bt_nllb_korean	Why I Have No Home	0.0
775	-1	Commercial candy makers	0.5
775	bt_bing_chinese_simplified	Commercial confectionery manufacturer	0.3333
775	bt_bing_german	Commercial Confectionery Manufacturers	0.3333
775	bt_bing_french	Commercial Candy Manufacturers	0.1111
775	bt_bing_korean	Commercial Candy Manufacturers	0.1111
775	bt_bing_russian	Commercial Candy Manufacturers	0.1111
775	bt_bing_swahili	Commercial candy manufacturers	0.1111
775	bt_nllb_chinese_yue	Commercial candy manufacturers	0.1111
775	bt_nllb_korean	Commercial candy manufacturers	0.1111
775	bt_nllb_malay	Commercial candy manufacturers	0.1111
775	bt_nllb_russian	Commercial candy manufacturers	0.1111
775	bt_nllb_french	Manufacturers of commercial sweets	0.0286
775	bt_nllb_german	Manufacturers of commercial sweets	0.0286
775	bt_nllb_persian	Commercial sweets manufacturers	0.0286
775	bt_nllb_swahili	Commercial sugar producers	0.0
776	-1	Magnet schools success	1.0
776	bt_nllb_korean	Success at Your School	0.0
777	-1	hybrid alternative fuel cars	0.25
777	bt_nllb_swahili	hybrid fuel vehicles	0.1
777	bt_nllb_malay	hybrid alternative fuels	0.0833
777	bt_bing_arabic	Hybrid Alternative Fuel Vehicles	0.0714
777	bt_bing_chinese_simplified	Hybrid alternative fuel vehicles	0.0714
777	bt_bing_korean	Hybrid Alternative Fuel Vehicles	0.0714
777	bt_bing_persian	Hybrid Vehicles with Alternative Fuel	0.0714
777	bt_bing_russian	Hybrid Vehicles on Alternative Fuels	0.0714
777	bt_bing_swahili	Alternative hybrid fuel vehicles	0.0714
777	bt_nllb_chinese_yue	Hybrid alternative fuel vehicles	0.0714
777	bt_nllb_french	hybrid alternative fuel vehicles	0.0714
