qid	order	query	bm25.map
2643507	-1	why does milk cost more than gas per gallon?	0.5352
2713171	-1	What does the sentence's mean?	0.1163
2722241	-1	why do some animals hide in a dark place b4 they die?	0.1159
2722241	bt_nllb_german	Why are animals hiding in a dark place	0.2229
2722241	bt_nllb_arabic	Why are some animals hiding in a dark place	0.1677
2783398	-1	What is a nucleus?	0.4464
2785579	-1	If you could be an element of weather, which would you choose, and why?	0.0379
2795030	-1	Why do people drink Cuervo when it tastes the same going down as coming up?	0.2073
2797224	-1	Muslims Are The Happiest People Ever, Why?	0.4378
2797224	bt_nllb_russian	Muslims are the happiest people why	0.4997
2797224	bt_nllb_swahili	Muslims Are the Happiest People Why	0.4997
2799913	-1	What's the proper way to express sorrow at a funeral?	0.4542
2814599	-1	what does the word remission mean when referring to cancer patients?	0.4946
2814599	bt_nllb_german	What does the word remission mean in cancer patients	0.5975
2814599	bt_nllb_russian	What does the word remission mean for cancer patients	0.5975
2814722	-1	why is the new jersey smoking ban not considered unconstitutional?	0.5512
2815090	-1	how cloning will affects our community?	0.1651
2838988	-1	How can I get a cork out of, not into, a wine bottle without a corkscrew?	0.789
2847807	-1	How can I get rid of the hicups?	0.0778
2862887	-1	how to care for a spiked dragon and what to feed them?	0.2353
2864267	-1	what exemplifies effective customer service?	0.5884
2892478	-1	what factors cause the Earth to heat unevenly?	0.5136
2956570	-1	What are the words to write the sound of raindrops, moving train & scribbling w/ pencil on paper figuratively?	0.5676
2976644	-1	How amoeba catches its prey?	0.5193
3040435	-1	USA have Snow, Hurricanes, Flood, Earthquakes and politicians, Brazil only have politicians, why?	0.3211
3040435	bt_nllb_arabic	America has snow hurricanes floods earthquakes and politicians Brazil has only politicians why	0.4055
3040435	bt_nllb_german	The U S has snow hurricanes floods earthquakes and politicians Brazil has only politicians why	0.3636
3074429	-1	How can we understand Islam and Muslims better?	0.431
3078448	-1	How do you prevent chicken from drying out when you cook it?	0.1918
3078448	bt_nllb_chinese_yue	How do you prevent chicken drying when you cook	0.2376
3078448	bt_nllb_arabic	How do you avoid drying chicken when you re cooking it	0.2239
3078448	bt_nllb_russian	How can you prevent chicken from drying up when it s cooked	0.1994
312215	-1	how good is apple pie when it is cold?	0.549
3155314	-1	we have pork chops, veal chops, lamb chops, why is there not any beef chops ?	0.2726
3155314	bt_nllb_german	We have pork veal lamb why is there no beef	0.2824
3155314	bt_nllb_swahili	We have pork veal lamb why not beef	0.2824
3206998	-1	how does disneyland make it snow?	0.323
3239329	-1	Why do we wee a lot in the cold weather especially at night?	0.2408
3269759	-1	what is artificial intelligence?	0.3545
3278654	-1	Why do Kamikaze pilots wear helmets?	0.5068
3278654	bt_nllb_malay	Why is a Kamikaze pilot wearing a helmet	0.5262
3278654	bt_nllb_russian	Why are the Kamikaze pilots wearing helmets	0.5262
3280768	-1	why is islam so hated in america?	0.2491
3295055	-1	What causes skin discoloration, specifically, whitening of the skin between fingers?	0.2945
3301173	-1	how to design road crust for national highways?	0.4962
3313308	-1	how can I enjoy my time alone?	0.0581
3363149	-1	Why do Arabs and Mexicans look alike?	0.5147
3369088	-1	how can we stop the spread of islam?	0.3561
3382736	-1	what is minimalist cubisium?	0.5704
3382736	bt_nllb_german	What is a minimalist cubism	0.6657
3382736	bt_nllb_russian	What is minimalist cubism	0.6657
3382736	bt_nllb_swahili	What is a minimalist cubism	0.6657
3385681	-1	if red bull is soo bad for people ,then why is it soo popular?	0.1206
3385681	bt_nllb_chinese_yue	If red bulls are bad for people why is it so popular	0.2663
3385681	bt_nllb_korean	If red bulls are bad for people why are they so popular	0.2663
3385681	bt_nllb_french	If Red Bull is so bad for people why is it so popular	0.2017
3385681	bt_nllb_malay	If Red Bull is so bad for people why is it so popular	0.2017
3385681	bt_nllb_persian	If Red Bull is so bad for people why is it so popular	0.2017
3385681	bt_nllb_russian	If Red Bull is so bad for people why is it so popular	0.2017
3385681	bt_nllb_swahili	If Red Bull is so bad for people then why is it so popular	0.2017
3385681	bt_nllb_tamil	If Red Bull is so bad for humans why is it so popular	0.1908
3385681	bt_nllb_arabic	If Red Bull is so bad for people why is he so popular	0.1815
3385681	bt_nllb_german	If Red Bull is so bad for people why is he so popular	0.1815
3389038	-1	why the media in US and Europe is always attacking the Arabs and Islam without finding the truth about them?	0.2886
3396066	-1	Why do airplanes fly so high?	0.3748
34041	-1	what are the symptoms of strep throat?	0.7152
3411123	-1	Why does'nt America regard foriegn credentials?	0.2719
3496147	-1	Why was I punished for being christlike?	0.1554
3499881	-1	Why is Gordon Ramsey so popular?	0.2488
3507491	-1	Why is religious freedom more important today?	0.4721
354733	-1	What are the names of some famous photographers and why do their work stand up?	0.1527
354733	bt_nllb_korean	What are the names of famous photographers and why is their work remarkable	0.192
354733	bt_nllb_tamil	What are the names of famous photographers and why is their work so high	0.1741
354733	bt_nllb_french	What are the names of some famous photographers and why is their work so important	0.1587
354733	bt_nllb_russian	What are the names of some famous photographers and why are their works so prominent	0.1551
354733	bt_nllb_arabic	What are the names of some famous photographers and why is their work so powerful	0.1549
354733	bt_nllb_german	What are the names of some famous photographers and why are their works noted	0.1547
3552010	-1	Why do parent put kids on restriction?	0.2344
3554263	-1	why some people behave so rude without reason,is it due to their own problem?	0.1529
3559048	-1	How do you sell a junk car without a title?	0.6106
3577501	-1	what are some signs that puberty is beginning?	0.4717
3577501	bt_nllb_french	What are the signs that puberty is beginning	0.4783
3639660	-1	Why do most cigarettes have the yellow filter?	0.5496
3640705	-1	what is the punishment for child molestors?	0.2341
3640705	bt_nllb_persian	What is the punishment for child molestation	0.288
3640705	bt_nllb_swahili	What is the punishment for child molestation	0.288
3698636	-1	why do cats headbutt?	0.0376
3714728	-1	Why is the world so shallow?	0.2136
3723508	-1	What is the difference between an ox and a bull?	0.5896
3778229	-1	how were the witches tested in the salem witch trials?	0.7907
3825386	-1	How can I develop leanbody and muscles?	0.1963
3872395	-1	what are some easy ways to get a toddler to go to sleep without being mean?	0.0299
3874326	-1	How come Compton is only designated for black people?	0.1337
3874326	bt_nllb_arabic	How come Compton was only for black people	0.1812
387874	-1	Why does asparugus make your pee stink?	0.5775
3910925	-1	Why is yawning contagious?	0.5871
3960080	-1	Why don't commercial planes fly over the North Pole?	0.5165
3960080	bt_nllb_tamil	Why do commercial planes not fly over the North Pole	0.5268
3960080	bt_nllb_french	Why aren t commercial planes flying over the North Pole	0.5259
3960080	bt_nllb_german	Why aren t commercial planes flying over the North Pole	0.5259
3960080	bt_nllb_malay	Why aren t commercial planes flying over the North Pole	0.5259
3960080	bt_nllb_russian	Why aren t commercial planes flying over the North Pole	0.5259
3971195	-1	How do i get my pitbull more agressive?	0.2462
3990512	-1	how can we get concentration onsomething?	0.006
4003223	-1	What are the marketing gimmicks that will attract males?	0.5479
4012558	-1	what is the term milky way?	0.7187
4012558	bt_nllb_french	What is the end of the Milky Way	0.7487
4012558	bt_nllb_russian	What is the Milky Way	0.7387
4012558	bt_nllb_swahili	What is the Milky Way	0.7387
4018891	-1	How do I know if a particular term or phrase is copyrighted?	0.1708
4018891	bt_nllb_french	How do you know if a particular term or phrase is copyrighted	0.1919
4018891	bt_nllb_tamil	How do I know if a particular word or phrase is copyrighted	0.1885
4018891	bt_nllb_german	How do I know if a particular term or phrase is protected by copyright	0.1761
402514	-1	why do my baked potatos never taste near as good as when I get them in a nice restaurant?	0.4149
4126337	-1	Why does my friend buy...?	0.1932
4126337	bt_nllb_french	Why is my friend buying	0.2555
4126337	bt_nllb_german	Why is my friend buying	0.2555
4126337	bt_nllb_russian	Why is my friend buying	0.2555
4153592	-1	what can make someones ear's stink?	0.1527
4165406	-1	Why did the founder of Daewoo get a 10-year jail sentence?	0.4724
4185395	-1	how can i cure the std or the sexually transmitted disease?	0.7035
4185501	-1	why does the sun shine?	0.354
4185501	bt_nllb_french	Why is the sun shining	0.3554
4185501	bt_nllb_german	Why is the sun shining	0.3554
4185501	bt_nllb_korean	Why is the sun shining	0.3554
4185501	bt_nllb_malay	Why is the sun shining	0.3554
4185501	bt_nllb_russian	Why is the sun shining	0.3554
4185501	bt_nllb_tamil	Why is the sun shining	0.3554
4190287	-1	Why is switching schools so depressing?	0.2237
4196421	-1	how can you be more brilliant?	0.3265
4197214	-1	Why my GF feel like pissing during sexual intercourse?	0.3492
421753	-1	how to get rid of a skunk?	0.2016
421753	bt_nllb_swahili	how to remove skunk	0.2521
4250296	-1	What do doctors do when a patient has a Do Nor Resuscitate Order?	0.0562
4250296	bt_nllb_tamil	What would doctors do if a patient was ordered not to be re admitted	0.1834
4250296	bt_nllb_french	What do doctors do when a patient is ordered not to be resuscitated	0.1547
4250296	bt_nllb_malay	What do doctors do when patients have no or Resuscitate orders	0.1238
4250296	bt_nllb_persian	What do doctors do when a patient has a no live order	0.0912
4250296	bt_nllb_swahili	What do doctors do when a patient has an order to Do or Resuscitate	0.0692
4250296	bt_nllb_chinese_yue	What happens when the patient is unable to do or restore order to life	0.0641
4256593	-1	How do I remove the SIMM card on a LG VX8300 Cell Phone?	0.6193
4256593	bt_nllb_korean	How do you remove SIMM cards from your LG VX phone	0.7029
4278201	-1	how does Ultraviolet Light Affects Seed Germination and plant growth?	0.8442
4278201	bt_nllb_tamil	How does UV light affect seed germination and plant growth	0.8816
4283542	-1	i have had loose stools for a week...how do i make it stop?	0.1468
4288761	-1	How can i stop my husband from exhuming my baby's body for compensation?	0.1004
4311093	-1	Why hot air rises up?	0.6436
4357460	-1	how to make my car faster?	0.1671
4365565	-1	How Does Water Pressure Change?	0.2017
4367654	-1	Why is April 19th important?	0.1702
4367654	bt_nllb_swahili	Why is April special	0.3543
4367654	bt_nllb_arabic	Why is April important	0.2838
4367654	bt_nllb_french	Why is April important	0.2838
4367654	bt_nllb_german	Why is April important	0.2838
4367654	bt_nllb_persian	Why is April important	0.2838
4367654	bt_nllb_russian	Why is April important	0.2838
4367654	bt_nllb_tamil	Why April is Important	0.2838
4367654	bt_nllb_chinese_yue	Why is April so important	0.1766
4367654	bt_nllb_korean	Why is April so important	0.1766
4367654	bt_nllb_malay	Why is April so important	0.1766
4372730	-1	Why doesn't the bible make any sense?	0.0479
4372730	bt_nllb_malay	Why does the Bible make sense	0.145
4377861	-1	how to handsew sequins?	0.8889
4385316	-1	How do I keep black birds out of my bar-b-que grill?	0.3992
4406669	-1	What do you order at Taco Bell?	0.3503
4406669	bt_nllb_russian	What to order at Taco Bell	0.3657
4406669	bt_nllb_malay	What are you ordering at Taco Bell	0.3632
443848	-1	Does anybody know where i could get a free guide on how to train a siberian husky?	0.6368
443848	bt_nllb_german	Does anyone know where I can find a free guide to training a Siberian Husky	0.6747
443848	bt_nllb_arabic	Does anyone know where I can get a free guide on how to train a Siberian Husky	0.6647
443848	bt_nllb_malay	Does anyone know where I can get a free guide on how to train a Siberian Husky	0.6647
443848	bt_nllb_tamil	Does anyone know where I can get a free guide on how to train a Siberian Husky	0.6647
4448097	-1	what is innate immunity?	0.5177
4462511	-1	How do i know if my gold fish is pregnant?	0.5676
4467100	-1	What does sholomister mean?	0.0
4467100	bt_nllb_arabic	What do you mean Scholemster	0.1115
4467100	bt_nllb_russian	What do you mean Scholemister	0.1115
4473137	-1	Causes and effects of the rise of Christanity?	0.3043
4473331	-1	How can I keep my rabit indoors?	0.2676
456214	-1	What is the importance of absolute zero temperature?	0.8442
456214	bt_nllb_chinese_yue	How important is absolute zero temperature	0.8758
456214	bt_nllb_german	How important is absolute zero temperature	0.8758
456214	bt_nllb_tamil	How important is absolute zero temperature	0.8758
474417	-1	what does the prefix "cyclo" mean in greek mythology?	0.6423
474417	bt_nllb_tamil	What is the meaning of the prefix Cyclops in Greek mythology	0.6836
481173	-1	why live, when your in misery?	0.3268
484496	-1	Why a man float on water when he dies?	0.2054
484496	bt_nllb_swahili	Why does a person float on water when he dies	0.2185
551239	-1	how do i find out if someone left me a life insurance policy?	0.6543
558570	-1	My city just put a ban on pit bulls, how do we reverse the decision?	0.5217
654124	-1	Why am I not able to concentrate on my studies?	0.2403
667488	-1	how soon can you drive on a newly paved driveway?	0.5577
676028	-1	Why do our elected federal senators and congressmen not have to live on regular S.S. like the rest of us?	0.3134
676028	bt_nllb_french	Why shouldn t our elected senators and congressmen live on SS like the rest of us	0.4043
676028	bt_nllb_russian	Why shouldn t our federal senators and congressmen live in the regular SS like the rest of us	0.3737
707303	-1	How do people get hiccups, what are they, and what exactly is the best way to cure them?	0.3135
714612	-1	Why doesn't the water fall off  earth if it's round?	0.2223
714612	bt_nllb_tamil	If it is round why does water not fall from the earth	0.33
746920	-1	How do you get rid of wart on your hand a using home method?	0.3787
746920	bt_nllb_french	How to get rid of warts on the hand using a method at home	0.5248
761742	-1	How can I become a playa?	0.385
765138	-1	Why does loving someone hurts like hell?	0.3233
785823	-1	how is the library consider as a heart of university?	0.3208
785823	bt_nllb_chinese_yue	Library is the heart of the university	0.4177
78762	-1	why do i have pterofobia?	0.0
788976	-1	Why did the Bush Admin cover up 9/11?	0.0387
821387	-1	I have mice.How do I get rid of them humanely?	0.1253
821387	bt_nllb_french	I have mice how can we get rid of them humanely	0.1662
821387	bt_nllb_chinese_yue	I have mice How can I get rid of them humanely	0.1346
821387	bt_nllb_russian	I have mice how can I get rid of them humanely	0.1346
823384	-1	why did the army have personal cuts in the mid 1990's?	0.267
8293	-1	Why do men fantasized about raping women?	0.5076
849221	-1	when it comes to religion why dont people realize history repeats itself?	0.3593
851124	-1	How is ego a part of our survival instincts?	0.4561
896725	-1	what are some good exercises to get rid of those love handles?	0.1969
922849	-1	why do some people take life so seriously?	0.145
922849	bt_nllb_tamil	Why do some take life so seriously	0.1454
949154	-1	can anybody tell me what is a butler?	0.1911
953489	-1	Why do I have to dumb myself down all the time though I am highly undereducated?	0.0588
