qid	order	query	bm25.map
1880028	-1	What does "see Leaflet" mean on Ept Pregnancy test?	0.6156
1937374	-1	how to get 277 V AC ?	0.3178
1944018	-1	Why can't teenagers vote?	0.1495
1957887	-1	How can I hunt down and punch the people that keep spamming me?	0.2304
1964316	-1	What do you mean by "weed"?	0.1772
1968489	-1	Which auto insurance do you use and why?	0.4287
1971899	-1	what is masturbat***?	0.1667
1977054	-1	Couscous is a food from what origin?	0.2547
2008017	-1	why do black people like fried chicken somuch?	0.4648
2018562	-1	Why does my Black Lab howl to "Law and Order" theme song?	0.6164
204633	-1	Why do you have memories?	0.0636
204963	-1	what does 5 by 5 mean?	0.0
2142044	-1	What do you speculate happened to Natalie Holloway in Aruba?	0.557
2180086	-1	what are mormens?	0.1429
2182052	-1	why is lemonade at restaurants sometimes different?	0.5532
2192891	-1	how are braces put on and do they hurt a lot?	0.4126
224109	-1	what is citriscidal?	0.0
225575	-1	what does 'wet behind the ears' mean?	0.5396
2290758	-1	Why do people ask questions they know?	0.0312
2291272	-1	How is Catholicism not Christianity?	0.4187
229303	-1	Why  is  the   war continuing  in  Afghanistan?	0.5295
2307305	-1	Why do man rape little girls?	0.2896
2309774	-1	Why do I keep seeing people on here 'dissing' on the soldiers in Iraq?	0.32
23464	-1	why girls are beautiful?	0.6181
2380990	-1	Why am I alive?	0.1013
2382487	-1	what do i do if i have not started my period in like almost 6 months?	0.0337
2418598	-1	why do wisdom varies from person to person?	0.3546
2443586	-1	What is a Bro?	0.3302
2446614	-1	how could u get success?	0.1839
2452795	-1	How can I heat the water within a 150 gal tank that's open to the atmosphere in Feb.?	0.4543
2479423	-1	Why is there brail on the keypads at drive up ATM's?	0.7194
2484180	-1	why do people judge a dog by what he looks like?	0.1521
2528767	-1	How do I determine the charge of the iron ion in FeCl3?	0.3915
2529114	-1	since i have premature ejaculation problem, how to satisfy my girl?	0.4487
2539741	-1	what cause the car to have white smoke coming from the muffler and making a kicking or knocking sounds?	0.4476
2551845	-1	Why is GW dogged for not getting OBL yet killing Zarkawi is a non-event?	0.1638
2582920	-1	What is the difference in a dried plum and a dried prune?	0.7544
2592121	-1	how to rollover 401k into real estate?	0.456
2619912	-1	How were you saved from sin-and born again as Jesus says "Except you repent, and be born again..." How didYou?	0.5684
2634143	-1	what is direct borrowing, phonological borrowing, linguistic borrowing, cultural borrowing,intimate borrowing?	0.1185
2643507	-1	why does milk cost more than gas per gallon?	0.5352
2713171	-1	What does the sentence's mean?	0.1163
2722241	-1	why do some animals hide in a dark place b4 they die?	0.1159
2783398	-1	What is a nucleus?	0.4464
2785579	-1	If you could be an element of weather, which would you choose, and why?	0.0379
2795030	-1	Why do people drink Cuervo when it tastes the same going down as coming up?	0.2073
2797224	-1	Muslims Are The Happiest People Ever, Why?	0.4378
2799913	-1	What's the proper way to express sorrow at a funeral?	0.4542
2814599	-1	what does the word remission mean when referring to cancer patients?	0.4946
2814722	-1	why is the new jersey smoking ban not considered unconstitutional?	0.5512
2815090	-1	how cloning will affects our community?	0.1651
2838988	-1	How can I get a cork out of, not into, a wine bottle without a corkscrew?	0.789
2847807	-1	How can I get rid of the hicups?	0.0778
2862887	-1	how to care for a spiked dragon and what to feed them?	0.2353
2864267	-1	what exemplifies effective customer service?	0.5884
2892478	-1	what factors cause the Earth to heat unevenly?	0.5136
2956570	-1	What are the words to write the sound of raindrops, moving train & scribbling w/ pencil on paper figuratively?	0.5676
2976644	-1	How amoeba catches its prey?	0.5193
3040435	-1	USA have Snow, Hurricanes, Flood, Earthquakes and politicians, Brazil only have politicians, why?	0.3211
3074429	-1	How can we understand Islam and Muslims better?	0.431
3078448	-1	How do you prevent chicken from drying out when you cook it?	0.1918
312215	-1	how good is apple pie when it is cold?	0.549
3155314	-1	we have pork chops, veal chops, lamb chops, why is there not any beef chops ?	0.2726
3206998	-1	how does disneyland make it snow?	0.323
3239329	-1	Why do we wee a lot in the cold weather especially at night?	0.2408
3269759	-1	what is artificial intelligence?	0.3545
3278654	-1	Why do Kamikaze pilots wear helmets?	0.5068
3280768	-1	why is islam so hated in america?	0.2491
3295055	-1	What causes skin discoloration, specifically, whitening of the skin between fingers?	0.2945
3301173	-1	how to design road crust for national highways?	0.4962
3313308	-1	how can I enjoy my time alone?	0.0581
3363149	-1	Why do Arabs and Mexicans look alike?	0.5147
3369088	-1	how can we stop the spread of islam?	0.3561
3382736	-1	what is minimalist cubisium?	0.5704
3385681	-1	if red bull is soo bad for people ,then why is it soo popular?	0.1206
3389038	-1	why the media in US and Europe is always attacking the Arabs and Islam without finding the truth about them?	0.2886
3396066	-1	Why do airplanes fly so high?	0.3748
34041	-1	what are the symptoms of strep throat?	0.7152
3411123	-1	Why does'nt America regard foriegn credentials?	0.2719
3496147	-1	Why was I punished for being christlike?	0.1554
3499881	-1	Why is Gordon Ramsey so popular?	0.2488
3507491	-1	Why is religious freedom more important today?	0.4721
354733	-1	What are the names of some famous photographers and why do their work stand up?	0.1527
3552010	-1	Why do parent put kids on restriction?	0.2344
3554263	-1	why some people behave so rude without reason,is it due to their own problem?	0.1529
3559048	-1	How do you sell a junk car without a title?	0.6106
3577501	-1	what are some signs that puberty is beginning?	0.4717
3639660	-1	Why do most cigarettes have the yellow filter?	0.5496
3640705	-1	what is the punishment for child molestors?	0.2341
3698636	-1	why do cats headbutt?	0.0376
3714728	-1	Why is the world so shallow?	0.2136
3723508	-1	What is the difference between an ox and a bull?	0.5896
3778229	-1	how were the witches tested in the salem witch trials?	0.7907
3825386	-1	How can I develop leanbody and muscles?	0.1963
3872395	-1	what are some easy ways to get a toddler to go to sleep without being mean?	0.0299
3874326	-1	How come Compton is only designated for black people?	0.1337
387874	-1	Why does asparugus make your pee stink?	0.5775
3910925	-1	Why is yawning contagious?	0.5871
3960080	-1	Why don't commercial planes fly over the North Pole?	0.5165
3971195	-1	How do i get my pitbull more agressive?	0.2462
3990512	-1	how can we get concentration onsomething?	0.006
4003223	-1	What are the marketing gimmicks that will attract males?	0.5479
4012558	-1	what is the term milky way?	0.7187
4018891	-1	How do I know if a particular term or phrase is copyrighted?	0.1708
402514	-1	why do my baked potatos never taste near as good as when I get them in a nice restaurant?	0.4149
4126337	-1	Why does my friend buy...?	0.1932
4153592	-1	what can make someones ear's stink?	0.1527
4165406	-1	Why did the founder of Daewoo get a 10-year jail sentence?	0.4724
4185395	-1	how can i cure the std or the sexually transmitted disease?	0.7035
4185501	-1	why does the sun shine?	0.354
4190287	-1	Why is switching schools so depressing?	0.2237
4196421	-1	how can you be more brilliant?	0.3265
4197214	-1	Why my GF feel like pissing during sexual intercourse?	0.3492
421753	-1	how to get rid of a skunk?	0.2016
4250296	-1	What do doctors do when a patient has a Do Nor Resuscitate Order?	0.0562
4256593	-1	How do I remove the SIMM card on a LG VX8300 Cell Phone?	0.6193
4278201	-1	how does Ultraviolet Light Affects Seed Germination and plant growth?	0.8442
4283542	-1	i have had loose stools for a week...how do i make it stop?	0.1468
4288761	-1	How can i stop my husband from exhuming my baby's body for compensation?	0.1004
4311093	-1	Why hot air rises up?	0.6436
4357460	-1	how to make my car faster?	0.1671
4365565	-1	How Does Water Pressure Change?	0.2017
4367654	-1	Why is April 19th important?	0.1702
4372730	-1	Why doesn't the bible make any sense?	0.0479
4377861	-1	how to handsew sequins?	0.8889
4385316	-1	How do I keep black birds out of my bar-b-que grill?	0.3992
4406669	-1	What do you order at Taco Bell?	0.3503
443848	-1	Does anybody know where i could get a free guide on how to train a siberian husky?	0.6368
4448097	-1	what is innate immunity?	0.5177
4462511	-1	How do i know if my gold fish is pregnant?	0.5676
4467100	-1	What does sholomister mean?	0.0
4473137	-1	Causes and effects of the rise of Christanity?	0.3043
4473331	-1	How can I keep my rabit indoors?	0.2676
456214	-1	What is the importance of absolute zero temperature?	0.8442
474417	-1	what does the prefix "cyclo" mean in greek mythology?	0.6423
481173	-1	why live, when your in misery?	0.3268
484496	-1	Why a man float on water when he dies?	0.2054
551239	-1	how do i find out if someone left me a life insurance policy?	0.6543
558570	-1	My city just put a ban on pit bulls, how do we reverse the decision?	0.5217
654124	-1	Why am I not able to concentrate on my studies?	0.2403
667488	-1	how soon can you drive on a newly paved driveway?	0.5577
676028	-1	Why do our elected federal senators and congressmen not have to live on regular S.S. like the rest of us?	0.3134
707303	-1	How do people get hiccups, what are they, and what exactly is the best way to cure them?	0.3135
714612	-1	Why doesn't the water fall off  earth if it's round?	0.2223
746920	-1	How do you get rid of wart on your hand a using home method?	0.3787
761742	-1	How can I become a playa?	0.385
765138	-1	Why does loving someone hurts like hell?	0.3233
785823	-1	how is the library consider as a heart of university?	0.3208
78762	-1	why do i have pterofobia?	0.0
788976	-1	Why did the Bush Admin cover up 9/11?	0.0387
821387	-1	I have mice.How do I get rid of them humanely?	0.1253
823384	-1	why did the army have personal cuts in the mid 1990's?	0.267
8293	-1	Why do men fantasized about raping women?	0.5076
849221	-1	when it comes to religion why dont people realize history repeats itself?	0.3593
851124	-1	How is ego a part of our survival instincts?	0.4561
896725	-1	what are some good exercises to get rid of those love handles?	0.1969
922849	-1	why do some people take life so seriously?	0.145
949154	-1	can anybody tell me what is a butler?	0.1911
953489	-1	Why do I have to dumb myself down all the time though I am highly undereducated?	0.0588
