qid	order	query	bm25.map
100653	pred.bt.5	go getting copies letters commendation prsented city san diego	0.5367
100653	pred.bt.6	go getting copies letters commendation prsented city san diego	0.5367
100653	pred.bt.7	go getting copies letters commendation prsented city san diego	0.5367
100653	pred.bt.8	go getting copies letters commendation prsented city san diego	0.5367
100653	pred.bt.9	go getting copies letters commendation prsented city san diego	0.5367
103830	-1	why do man arabs hate the west ?	0.496
103830	pred.bt.1	man arabs hate west	0.674
103830	pred.bt.10	man arabs hate west	0.674
103830	pred.bt.2	man arabs hate west	0.674
103830	pred.bt.3	man arabs hate west	0.674
103830	pred.bt.4	man arabs hate west	0.674
103830	pred.bt.5	man arabs hate west	0.674
103830	pred.bt.6	man arabs hate west	0.674
103830	pred.bt.7	man arabs hate west	0.674
103830	pred.bt.8	man arabs hate west	0.674
103830	pred.bt.9	man arabs hate west	0.674
143833	-1	what is the difference between coolant and anti-freeze?	0.6399
143833	pred.bt.1	difference coolant anti freeze	0.7813
143833	pred.bt.10	difference coolant anti freeze	0.7813
143833	pred.bt.2	difference coolant anti freeze	0.7813
143833	pred.bt.3	difference coolant anti freeze	0.7813
143833	pred.bt.4	difference coolant anti freeze	0.7813
143833	pred.bt.5	difference coolant anti freeze	0.7813
143833	pred.bt.6	difference coolant anti freeze	0.7813
143833	pred.bt.7	difference coolant anti freeze	0.7813
143833	pred.bt.8	difference coolant anti freeze	0.7813
143833	pred.bt.9	difference coolant anti freeze	0.7813
159716	-1	how do i find an inmate at southwest detention center 30755 auld rd., murrieta, ca 92563?	0.3735
159716	pred.bt.1	find inmate southwest detention center auld rd murrieta ca	0.5809
159716	pred.bt.10	find inmate southwest detention center auld rd murrieta ca	0.5809
159716	pred.bt.2	find inmate southwest detention center auld rd murrieta ca	0.5809
159716	pred.bt.3	find inmate southwest detention center auld rd murrieta ca	0.5809
159716	pred.bt.4	find inmate southwest detention center auld rd murrieta ca	0.5809
159716	pred.bt.5	find inmate southwest detention center auld rd murrieta ca	0.5809
159716	pred.bt.6	find inmate southwest detention center auld rd murrieta ca	0.5809
159716	pred.bt.7	find inmate southwest detention center auld rd murrieta ca	0.5809
159716	pred.bt.8	find inmate southwest detention center auld rd murrieta ca	0.5809
159716	pred.bt.9	find inmate southwest detention center auld rd murrieta ca	0.5809
172731	-1	how for is saturn from the sun?	0.3674
172731	pred.bt.1	saturn sun sun saturn	0.444
172731	pred.bt.10	saturn sun sun saturn	0.444
172731	pred.bt.2	saturn sun sun saturn	0.444
172731	pred.bt.3	saturn sun sun saturn	0.444
172731	pred.bt.4	saturn sun sun saturn	0.444
172731	pred.bt.5	saturn sun sun saturn	0.444
172731	pred.bt.6	saturn sun sun saturn	0.444
172731	pred.bt.7	saturn sun sun saturn	0.444
172731	pred.bt.8	saturn sun sun saturn	0.444
172731	pred.bt.9	saturn sun sun saturn	0.444
204633	-1	why do you have memories?	0.0636
204633	pred.bt.1	memories	0.6574
204633	pred.bt.10	memories	0.6574
204633	pred.bt.2	memories	0.6574
204633	pred.bt.3	memories	0.6574
204633	pred.bt.4	memories	0.6574
204633	pred.bt.5	memories	0.6574
204633	pred.bt.6	memories	0.6574
204633	pred.bt.7	memories	0.6574
204633	pred.bt.8	memories	0.6574
204633	pred.bt.9	memories	0.6574
204963	-1	what does 5 by 5 mean?	0.2952
204963	pred.bt.1	what does 5 by 5 mean?	0.2952
204963	pred.bt.10	what does 5 by 5 mean?	0.2952
204963	pred.bt.2	what does 5 by 5 mean?	0.2952
204963	pred.bt.3	what does 5 by 5 mean?	0.2952
204963	pred.bt.4	what does 5 by 5 mean?	0.2952
204963	pred.bt.5	what does 5 by 5 mean?	0.2952
204963	pred.bt.6	what does 5 by 5 mean?	0.2952
204963	pred.bt.7	what does 5 by 5 mean?	0.2952
204963	pred.bt.8	what does 5 by 5 mean?	0.2952
204963	pred.bt.9	what does 5 by 5 mean?	0.2952
224109	-1	what is citriscidal?	0.0
224109	pred.bt.1	what is citriscidal?	0.0
224109	pred.bt.10	what is citriscidal?	0.0
224109	pred.bt.2	what is citriscidal?	0.0
224109	pred.bt.3	what is citriscidal?	0.0
224109	pred.bt.4	what is citriscidal?	0.0
224109	pred.bt.5	what is citriscidal?	0.0
224109	pred.bt.6	what is citriscidal?	0.0
224109	pred.bt.7	what is citriscidal?	0.0
224109	pred.bt.8	what is citriscidal?	0.0
224109	pred.bt.9	what is citriscidal?	0.0
225575	-1	what does 'wet behind the ears' mean?	0.5396
225575	pred.bt.1	wet behind ears mean	0.562
225575	pred.bt.10	wet behind ears mean	0.562
225575	pred.bt.2	wet behind ears mean	0.562
225575	pred.bt.3	wet behind ears mean	0.562
225575	pred.bt.4	wet behind ears mean	0.562
225575	pred.bt.5	wet behind ears mean	0.562
225575	pred.bt.6	wet behind ears mean	0.562
225575	pred.bt.7	wet behind ears mean	0.562
225575	pred.bt.8	wet behind ears mean	0.562
225575	pred.bt.9	wet behind ears mean	0.562
229303	-1	why  is  the   war continuing  in  afghanistan?	0.5295
229303	pred.bt.1	war continuing afghanistan	0.5886
229303	pred.bt.10	war continuing afghanistan	0.5886
229303	pred.bt.2	war continuing afghanistan	0.5886
229303	pred.bt.3	war continuing afghanistan	0.5886
229303	pred.bt.4	war continuing afghanistan	0.5886
229303	pred.bt.5	war continuing afghanistan	0.5886
229303	pred.bt.6	war continuing afghanistan	0.5886
229303	pred.bt.7	war continuing afghanistan	0.5886
229303	pred.bt.8	war continuing afghanistan	0.5886
229303	pred.bt.9	war continuing afghanistan	0.5886
312215	-1	how good is apple pie when it is cold?	0.549
312215	pred.bt.1	how good is apple pie when it is cold cold appl	0.5563
312215	pred.bt.10	how good is apple pie when it is cold cold appl	0.5563
312215	pred.bt.2	how good is apple pie when it is cold cold appl	0.5563
312215	pred.bt.3	how good is apple pie when it is cold cold appl	0.5563
312215	pred.bt.4	how good is apple pie when it is cold cold appl	0.5563
312215	pred.bt.5	how good is apple pie when it is cold cold appl	0.5563
312215	pred.bt.6	how good is apple pie when it is cold cold appl	0.5563
312215	pred.bt.7	how good is apple pie when it is cold cold appl	0.5563
312215	pred.bt.8	how good is apple pie when it is cold cold appl	0.5563
312215	pred.bt.9	how good is apple pie when it is cold cold appl	0.5563
354733	-1	what are the names of some famous photographers and why do their work stand up?	0.1527
354733	pred.bt.1	names famous photographers work stand	0.311
354733	pred.bt.10	names famous photographers work stand	0.311
354733	pred.bt.2	names famous photographers work stand	0.311
354733	pred.bt.3	names famous photographers work stand	0.311
354733	pred.bt.4	names famous photographers work stand	0.311
354733	pred.bt.5	names famous photographers work stand	0.311
354733	pred.bt.6	names famous photographers work stand	0.311
354733	pred.bt.7	names famous photographers work stand	0.311
354733	pred.bt.8	names famous photographers work stand	0.311
354733	pred.bt.9	names famous photographers work stand	0.311
387874	-1	why does asparugus make your pee stink?	0.5775
387874	pred.bt.1	asparugus make pee stink	0.6316
387874	pred.bt.10	asparugus make pee stink	0.6316
387874	pred.bt.2	asparugus make pee stink	0.6316
387874	pred.bt.3	asparugus make pee stink	0.6316
387874	pred.bt.4	asparugus make pee stink	0.6316
387874	pred.bt.5	asparugus make pee stink	0.6316
387874	pred.bt.6	asparugus make pee stink	0.6316
387874	pred.bt.7	asparugus make pee stink	0.6316
387874	pred.bt.8	asparugus make pee stink	0.6316
387874	pred.bt.9	asparugus make pee stink	0.6316
402514	-1	why do my baked potatos never taste near as good as when i get them in a nice restaurant?	0.4149
402514	pred.bt.1	baked potatos never taste near good get nice restaurant	0.5715
402514	pred.bt.10	baked potatos never taste near good get nice restaurant	0.5715
402514	pred.bt.2	baked potatos never taste near good get nice restaurant	0.5715
402514	pred.bt.3	baked potatos never taste near good get nice restaurant	0.5715
402514	pred.bt.4	baked potatos never taste near good get nice restaurant	0.5715
402514	pred.bt.5	baked potatos never taste near good get nice restaurant	0.5715
402514	pred.bt.6	baked potatos never taste near good get nice restaurant	0.5715
402514	pred.bt.7	baked potatos never taste near good get nice restaurant	0.5715
402514	pred.bt.8	baked potatos never taste near good get nice restaurant	0.5715
402514	pred.bt.9	baked potatos never taste near good get nice restaurant	0.5715
421753	-1	how to get rid of a skunk?	0.2016
421753	pred.bt.1	get rid skunk skunk	0.4092
421753	pred.bt.10	get rid skunk skunk	0.4092
421753	pred.bt.2	get rid skunk skunk	0.4092
421753	pred.bt.3	get rid skunk skunk	0.4092
421753	pred.bt.4	get rid skunk skunk	0.4092
421753	pred.bt.5	get rid skunk skunk	0.4092
421753	pred.bt.6	get rid skunk skunk	0.4092
421753	pred.bt.7	get rid skunk skunk	0.4092
421753	pred.bt.8	get rid skunk skunk	0.4092
421753	pred.bt.9	get rid skunk skunk	0.4092
443848	-1	does anybody know where i could get a free guide on how to train a siberian husky?	0.6368
443848	pred.bt.1	anybody know could get free guide train siberian husky	0.6798
443848	pred.bt.10	anybody know could get free guide train siberian husky	0.6798
443848	pred.bt.2	anybody know could get free guide train siberian husky	0.6798
443848	pred.bt.3	anybody know could get free guide train siberian husky	0.6798
443848	pred.bt.4	anybody know could get free guide train siberian husky	0.6798
443848	pred.bt.5	anybody know could get free guide train siberian husky	0.6798
443848	pred.bt.6	anybody know could get free guide train siberian husky	0.6798
443848	pred.bt.7	anybody know could get free guide train siberian husky	0.6798
443848	pred.bt.8	anybody know could get free guide train siberian husky	0.6798
443848	pred.bt.9	anybody know could get free guide train siberian husky	0.6798
456214	-1	what is the importance of absolute zero temperature?	0.8442
456214	pred.bt.1	importance absolute zero temperature	0.8584
456214	pred.bt.10	importance absolute zero temperature	0.8584
456214	pred.bt.2	importance absolute zero temperature	0.8584
456214	pred.bt.3	importance absolute zero temperature	0.8584
456214	pred.bt.4	importance absolute zero temperature	0.8584
456214	pred.bt.5	importance absolute zero temperature	0.8584
456214	pred.bt.6	importance absolute zero temperature	0.8584
456214	pred.bt.7	importance absolute zero temperature	0.8584
456214	pred.bt.8	importance absolute zero temperature	0.8584
456214	pred.bt.9	importance absolute zero temperature	0.8584
474417	-1	what does the prefix "cyclo" mean in greek mythology?	0.6423
474417	pred.bt.1	prefix cyclo mean greek mythology	0.7044
474417	pred.bt.10	prefix cyclo mean greek mythology	0.7044
474417	pred.bt.2	prefix cyclo mean greek mythology	0.7044
474417	pred.bt.3	prefix cyclo mean greek mythology	0.7044
474417	pred.bt.4	prefix cyclo mean greek mythology	0.7044
474417	pred.bt.5	prefix cyclo mean greek mythology	0.7044
474417	pred.bt.6	prefix cyclo mean greek mythology	0.7044
474417	pred.bt.7	prefix cyclo mean greek mythology	0.7044
474417	pred.bt.8	prefix cyclo mean greek mythology	0.7044
474417	pred.bt.9	prefix cyclo mean greek mythology	0.7044
481173	-1	why live, when your in misery?	0.3268
481173	pred.bt.1	live misery	0.5664
481173	pred.bt.10	live misery	0.5664
481173	pred.bt.2	live misery	0.5664
481173	pred.bt.3	live misery	0.5664
481173	pred.bt.4	live misery	0.5664
481173	pred.bt.5	live misery	0.5664
481173	pred.bt.6	live misery	0.5664
481173	pred.bt.7	live misery	0.5664
481173	pred.bt.8	live misery	0.5664
481173	pred.bt.9	live misery	0.5664
484496	-1	why a man float on water when he dies?	0.2054
484496	pred.bt.1	man float water dies	0.442
484496	pred.bt.10	man float water dies	0.442
484496	pred.bt.2	man float water dies	0.442
484496	pred.bt.3	man float water dies	0.442
484496	pred.bt.4	man float water dies	0.442
484496	pred.bt.5	man float water dies	0.442
484496	pred.bt.6	man float water dies	0.442
484496	pred.bt.7	man float water dies	0.442
484496	pred.bt.8	man float water dies	0.442
484496	pred.bt.9	man float water dies	0.442
551239	-1	how do i find out if someone left me a life insurance policy?	0.6543
551239	pred.bt.1	find someone left life insurance policy	0.6915
551239	pred.bt.10	find someone left life insurance policy	0.6915
551239	pred.bt.2	find someone left life insurance policy	0.6915
551239	pred.bt.3	find someone left life insurance policy	0.6915
551239	pred.bt.4	find someone left life insurance policy	0.6915
551239	pred.bt.5	find someone left life insurance policy	0.6915
551239	pred.bt.6	find someone left life insurance policy	0.6915
551239	pred.bt.7	find someone left life insurance policy	0.6915
551239	pred.bt.8	find someone left life insurance policy	0.6915
551239	pred.bt.9	find someone left life insurance policy	0.6915
558570	-1	my city just put a ban on pit bulls, how do we reverse the decision?	0.5217
558570	pred.bt.1	city put ban pit bulls reverse decision	0.5553
558570	pred.bt.10	city put ban pit bulls reverse decision	0.5553
558570	pred.bt.2	city put ban pit bulls reverse decision	0.5553
558570	pred.bt.3	city put ban pit bulls reverse decision	0.5553
558570	pred.bt.4	city put ban pit bulls reverse decision	0.5553
558570	pred.bt.5	city put ban pit bulls reverse decision	0.5553
558570	pred.bt.6	city put ban pit bulls reverse decision	0.5553
558570	pred.bt.7	city put ban pit bulls reverse decision	0.5553
558570	pred.bt.8	city put ban pit bulls reverse decision	0.5553
558570	pred.bt.9	city put ban pit bulls reverse decision	0.5553
654124	-1	why am i not able to concentrate on my studies?	0.2403
654124	pred.bt.1	able concentrate studies	0.5477
654124	pred.bt.10	able concentrate studies	0.5477
654124	pred.bt.2	able concentrate studies	0.5477
654124	pred.bt.3	able concentrate studies	0.5477
654124	pred.bt.4	able concentrate studies	0.5477
654124	pred.bt.5	able concentrate studies	0.5477
654124	pred.bt.6	able concentrate studies	0.5477
654124	pred.bt.7	able concentrate studies	0.5477
654124	pred.bt.8	able concentrate studies	0.5477
654124	pred.bt.9	able concentrate studies	0.5477
667488	-1	how soon can you drive on a newly paved driveway?	0.5577
667488	pred.bt.1	soon drive newly paved driveway	0.7154
667488	pred.bt.10	soon drive newly paved driveway	0.7154
667488	pred.bt.2	soon drive newly paved driveway	0.7154
667488	pred.bt.3	soon drive newly paved driveway	0.7154
667488	pred.bt.4	soon drive newly paved driveway	0.7154
667488	pred.bt.5	soon drive newly paved driveway	0.7154
667488	pred.bt.6	soon drive newly paved driveway	0.7154
667488	pred.bt.7	soon drive newly paved driveway	0.7154
667488	pred.bt.8	soon drive newly paved driveway	0.7154
667488	pred.bt.9	soon drive newly paved driveway	0.7154
676028	-1	why do our elected federal senators and congressmen not have to live on regular s.s. like the rest of us?	0.5732
676028	pred.bt.1	why do our elected federal senators and congressmen not have to live on regular s.s. like the rest of us?	0.5732
676028	pred.bt.10	why do our elected federal senators and congressmen not have to live on regular s.s. like the rest of us?	0.5732
676028	pred.bt.2	why do our elected federal senators and congressmen not have to live on regular s.s. like the rest of us?	0.5732
676028	pred.bt.3	why do our elected federal senators and congressmen not have to live on regular s.s. like the rest of us?	0.5732
676028	pred.bt.4	why do our elected federal senators and congressmen not have to live on regular s.s. like the rest of us?	0.5732
676028	pred.bt.5	why do our elected federal senators and congressmen not have to live on regular s.s. like the rest of us?	0.5732
676028	pred.bt.6	why do our elected federal senators and congressmen not have to live on regular s.s. like the rest of us?	0.5732
676028	pred.bt.7	why do our elected federal senators and congressmen not have to live on regular s.s. like the rest of us?	0.5732
676028	pred.bt.8	why do our elected federal senators and congressmen not have to live on regular s.s. like the rest of us?	0.5732
676028	pred.bt.9	why do our elected federal senators and congressmen not have to live on regular s.s. like the rest of us?	0.5732
707303	-1	how do people get hiccups, what are they, and what exactly is the best way to cure them?	0.3135
707303	pred.bt.1	people get hiccups exactly best way cure	0.6922
707303	pred.bt.10	people get hiccups exactly best way cure	0.6922
707303	pred.bt.2	people get hiccups exactly best way cure	0.6922
707303	pred.bt.3	people get hiccups exactly best way cure	0.6922
707303	pred.bt.4	people get hiccups exactly best way cure	0.6922
707303	pred.bt.5	people get hiccups exactly best way cure	0.6922
707303	pred.bt.6	people get hiccups exactly best way cure	0.6922
707303	pred.bt.7	people get hiccups exactly best way cure	0.6922
707303	pred.bt.8	people get hiccups exactly best way cure	0.6922
707303	pred.bt.9	people get hiccups exactly best way cure	0.6922
714612	-1	why doesn't the water fall off  earth if it's round?	0.4496
714612	pred.bt.1	why doesnt the water fall off earth if its round?	0.3465
714612	pred.bt.10	why doesnt the water fall off earth if its round?	0.3465
714612	pred.bt.2	why doesnt the water fall off earth if its round?	0.3465
714612	pred.bt.3	why doesnt the water fall off earth if its round?	0.3465
714612	pred.bt.4	why doesnt the water fall off earth if its round?	0.3465
714612	pred.bt.5	why doesnt the water fall off earth if its round?	0.3465
714612	pred.bt.6	why doesnt the water fall off earth if its round?	0.3465
714612	pred.bt.7	why doesnt the water fall off earth if its round?	0.3465
714612	pred.bt.8	why doesnt the water fall off earth if its round?	0.3465
714612	pred.bt.9	why doesnt the water fall off earth if its round?	0.3465
746920	-1	how do you get rid of wart on your hand a using home method?	0.3787
746920	pred.bt.1	get rid wart hand using home method	0.5313
746920	pred.bt.10	get rid wart hand using home method	0.5313
746920	pred.bt.2	get rid wart hand using home method	0.5313
746920	pred.bt.3	get rid wart hand using home method	0.5313
746920	pred.bt.4	get rid wart hand using home method	0.5313
746920	pred.bt.5	get rid wart hand using home method	0.5313
746920	pred.bt.6	get rid wart hand using home method	0.5313
746920	pred.bt.7	get rid wart hand using home method	0.5313
746920	pred.bt.8	get rid wart hand using home method	0.5313
746920	pred.bt.9	get rid wart hand using home method	0.5313
761742	-1	how can i become a playa?	0.385
761742	pred.bt.1	become playa	0.7333
761742	pred.bt.10	become playa	0.7333
761742	pred.bt.2	become playa	0.7333
761742	pred.bt.3	become playa	0.7333
761742	pred.bt.4	become playa	0.7333
761742	pred.bt.5	become playa	0.7333
761742	pred.bt.6	become playa	0.7333
761742	pred.bt.7	become playa	0.7333
761742	pred.bt.8	become playa	0.7333
761742	pred.bt.9	become playa	0.7333
765138	-1	why does loving someone hurts like hell?	0.3233
765138	pred.bt.1	loving someone hurts like hell	0.4288
765138	pred.bt.10	loving someone hurts like hell	0.4288
765138	pred.bt.2	loving someone hurts like hell	0.4288
765138	pred.bt.3	loving someone hurts like hell	0.4288
765138	pred.bt.4	loving someone hurts like hell	0.4288
765138	pred.bt.5	loving someone hurts like hell	0.4288
765138	pred.bt.6	loving someone hurts like hell	0.4288
765138	pred.bt.7	loving someone hurts like hell	0.4288
765138	pred.bt.8	loving someone hurts like hell	0.4288
765138	pred.bt.9	loving someone hurts like hell	0.4288
785823	-1	how is the library consider as a heart of university?	0.3208
785823	pred.bt.1	library consider heart university	0.4316
785823	pred.bt.10	library consider heart university	0.4316
785823	pred.bt.2	library consider heart university	0.4316
785823	pred.bt.3	library consider heart university	0.4316
785823	pred.bt.4	library consider heart university	0.4316
785823	pred.bt.5	library consider heart university	0.4316
785823	pred.bt.6	library consider heart university	0.4316
785823	pred.bt.7	library consider heart university	0.4316
785823	pred.bt.8	library consider heart university	0.4316
785823	pred.bt.9	library consider heart university	0.4316
788976	-1	why did the bush admin cover up 9/11?	0.4631
788976	pred.bt.1	why did the bush admin cover up 9/11?	0.4631
788976	pred.bt.10	why did the bush admin cover up 9/11?	0.4631
788976	pred.bt.2	why did the bush admin cover up 9/11?	0.4631
788976	pred.bt.3	why did the bush admin cover up 9/11?	0.4631
788976	pred.bt.4	why did the bush admin cover up 9/11?	0.4631
788976	pred.bt.5	why did the bush admin cover up 9/11?	0.4631
788976	pred.bt.6	why did the bush admin cover up 9/11?	0.4631
788976	pred.bt.7	why did the bush admin cover up 9/11?	0.4631
788976	pred.bt.8	why did the bush admin cover up 9/11?	0.4631
788976	pred.bt.9	why did the bush admin cover up 9/11?	0.4631
821387	-1	i have mice.how do i get rid of them humanely?	0.012
821387	pred.bt.1	mice how get rid humanely	0.192
821387	pred.bt.10	mice how get rid humanely	0.192
821387	pred.bt.2	mice how get rid humanely	0.192
821387	pred.bt.3	mice how get rid humanely	0.192
821387	pred.bt.4	mice how get rid humanely	0.192
821387	pred.bt.5	mice how get rid humanely	0.192
821387	pred.bt.6	mice how get rid humanely	0.192
821387	pred.bt.7	mice how get rid humanely	0.192
821387	pred.bt.8	mice how get rid humanely	0.192
821387	pred.bt.9	mice how get rid humanely	0.192
823384	-1	why did the army have personal cuts in the mid 1990's?	0.2212
823384	pred.bt.1	army personal cuts mid s	0.2955
823384	pred.bt.10	army personal cuts mid s	0.2955
823384	pred.bt.2	army personal cuts mid s	0.2955
823384	pred.bt.3	army personal cuts mid s	0.2955
823384	pred.bt.4	army personal cuts mid s	0.2955
823384	pred.bt.5	army personal cuts mid s	0.2955
823384	pred.bt.6	army personal cuts mid s	0.2955
823384	pred.bt.7	army personal cuts mid s	0.2955
823384	pred.bt.8	army personal cuts mid s	0.2955
823384	pred.bt.9	army personal cuts mid s	0.2955
849221	-1	when it comes to religion why dont people realize history repeats itself?	0.3593
849221	pred.bt.1	when it comes to religion why dont people realize history repeats itself histori anymor tsk bibl chang repeat doe	0.387
849221	pred.bt.10	when it comes to religion why dont people realize history repeats itself histori anymor tsk bibl chang repeat doe	0.387
849221	pred.bt.2	when it comes to religion why dont people realize history repeats itself histori anymor tsk bibl chang repeat doe	0.387
849221	pred.bt.3	when it comes to religion why dont people realize history repeats itself histori anymor tsk bibl chang repeat doe	0.387
849221	pred.bt.4	when it comes to religion why dont people realize history repeats itself histori anymor tsk bibl chang repeat doe	0.387
849221	pred.bt.5	when it comes to religion why dont people realize history repeats itself histori anymor tsk bibl chang repeat doe	0.387
849221	pred.bt.6	when it comes to religion why dont people realize history repeats itself histori anymor tsk bibl chang repeat doe	0.387
849221	pred.bt.7	when it comes to religion why dont people realize history repeats itself histori anymor tsk bibl chang repeat doe	0.387
849221	pred.bt.8	when it comes to religion why dont people realize history repeats itself histori anymor tsk bibl chang repeat doe	0.387
849221	pred.bt.9	when it comes to religion why dont people realize history repeats itself histori anymor tsk bibl chang repeat doe	0.387
851124	-1	how is ego a part of our survival instincts?	0.4561
851124	pred.bt.1	ego part survival instincts	0.591
851124	pred.bt.10	ego part survival instincts	0.591
851124	pred.bt.2	ego part survival instincts	0.591
851124	pred.bt.3	ego part survival instincts	0.591
851124	pred.bt.4	ego part survival instincts	0.591
851124	pred.bt.5	ego part survival instincts	0.591
851124	pred.bt.6	ego part survival instincts	0.591
851124	pred.bt.7	ego part survival instincts	0.591
851124	pred.bt.8	ego part survival instincts	0.591
851124	pred.bt.9	ego part survival instincts	0.591
896725	-1	what are some good exercises to get rid of those love handles?	0.1969
896725	pred.bt.1	good exercises get rid love handles	0.3553
896725	pred.bt.10	good exercises get rid love handles	0.3553
896725	pred.bt.2	good exercises get rid love handles	0.3553
896725	pred.bt.3	good exercises get rid love handles	0.3553
896725	pred.bt.4	good exercises get rid love handles	0.3553
896725	pred.bt.5	good exercises get rid love handles	0.3553
896725	pred.bt.6	good exercises get rid love handles	0.3553
896725	pred.bt.7	good exercises get rid love handles	0.3553
896725	pred.bt.8	good exercises get rid love handles	0.3553
896725	pred.bt.9	good exercises get rid love handles	0.3553
922849	-1	why do some people take life so seriously?	0.145
922849	pred.bt.1	people take life seriously	0.3671
922849	pred.bt.10	people take life seriously	0.3671
922849	pred.bt.2	people take life seriously	0.3671
922849	pred.bt.3	people take life seriously	0.3671
922849	pred.bt.4	people take life seriously	0.3671
922849	pred.bt.5	people take life seriously	0.3671
922849	pred.bt.6	people take life seriously	0.3671
922849	pred.bt.7	people take life seriously	0.3671
922849	pred.bt.8	people take life seriously	0.3671
922849	pred.bt.9	people take life seriously	0.3671
949154	-1	can anybody tell me what is a butler?	0.1911
949154	pred.bt.1	can anybody tell me what is a butler butler law you war alfr	0.4965
949154	pred.bt.10	can anybody tell me what is a butler butler law you war alfr	0.4965
949154	pred.bt.2	can anybody tell me what is a butler butler law you war alfr	0.4965
949154	pred.bt.3	can anybody tell me what is a butler butler law you war alfr	0.4965
949154	pred.bt.4	can anybody tell me what is a butler butler law you war alfr	0.4965
949154	pred.bt.5	can anybody tell me what is a butler butler law you war alfr	0.4965
949154	pred.bt.6	can anybody tell me what is a butler butler law you war alfr	0.4965
949154	pred.bt.7	can anybody tell me what is a butler butler law you war alfr	0.4965
949154	pred.bt.8	can anybody tell me what is a butler butler law you war alfr	0.4965
949154	pred.bt.9	can anybody tell me what is a butler butler law you war alfr	0.4965
953489	-1	why do i have to dumb myself down all the time though i am highly undereducated?	0.0588
953489	pred.bt.1	dumb time though highly undereducated time magazine	0.0
953489	pred.bt.10	dumb time though highly undereducated time magazine	0.0
953489	pred.bt.2	dumb time though highly undereducated time magazine	0.0
953489	pred.bt.3	dumb time though highly undereducated time magazine	0.0
953489	pred.bt.4	dumb time though highly undereducated time magazine	0.0
953489	pred.bt.5	dumb time though highly undereducated time magazine	0.0
953489	pred.bt.6	dumb time though highly undereducated time magazine	0.0
953489	pred.bt.7	dumb time though highly undereducated time magazine	0.0
953489	pred.bt.8	dumb time though highly undereducated time magazine	0.0
953489	pred.bt.9	dumb time though highly undereducated time magazine	0.0
1015624	-1	what's the definition of a bloody mary?	0.7319
1015624	pred.bt.1	whats the definition of a bloody mary?	0.7319
1015624	pred.bt.10	whats the definition of a bloody mary?	0.7319
1015624	pred.bt.2	whats the definition of a bloody mary?	0.7319
1015624	pred.bt.3	whats the definition of a bloody mary?	0.7319
1015624	pred.bt.4	whats the definition of a bloody mary?	0.7319
1015624	pred.bt.5	whats the definition of a bloody mary?	0.7319
1015624	pred.bt.6	whats the definition of a bloody mary?	0.7319
1015624	pred.bt.7	whats the definition of a bloody mary?	0.7319
