qid	order	query	bm25.ndcg
729	-1	Whistle blower department of defense	0.0
729	bt_nllb_korean	The Department of Defense is blowing a whistle	0.2385
730	-1	Gastric bypass complications	0.6458
731	-1	Kurds history	0.121
731	bt_nllb_chinese_yue	Kurdish history	0.2188
731	bt_nllb_german	Kurdish history	0.2188
731	bt_nllb_malay	Kurdish history	0.2188
732	-1	U.S. cheese production	0.0374
732	bt_nllb_arabic	Cheese production in the United States	0.0998
732	bt_nllb_french	Cheese production in the United States	0.0998
732	bt_nllb_korean	The production of cheese in the United States	0.0998
732	bt_nllb_persian	The production of cheese in the United States	0.0998
732	bt_nllb_swahili	Cheese production in the United States	0.0998
732	bt_nllb_russian	Cheese production in the US	0.0665
732	bt_nllb_malay	U S manufacturing of cheese	0.0504
732	bt_nllb_german	The production of cheese in the USA	0.0425
733	-1	Airline overbooking	0.424
733	bt_nllb_malay	Overbooking of airline tickets	0.457
734	-1	Recycling successes	0.1656
735	-1	Afghan women condition	0.214
736	-1	location BSE infections	0.285
737	-1	Enron California energy crisis	0.4216
738	-1	Anthrax hoaxes	0.5801
739	-1	Habitat for Humanity	0.2258
740	-1	regulate assisted living Maryland	0.4069
740	bt_nllb_korean	Assistant living in Maryland	0.4287
741	-1	Artificial Intelligence	0.0776
742	-1	hedge funds fraud protection	0.3937
742	bt_nllb_german	Protection against hedge fund fraud	0.4971
742	bt_nllb_malay	protection against hedge fund fraud	0.4971
742	bt_nllb_persian	Protecting against hedge fund fraud	0.4971
742	bt_nllb_russian	protection against hedge funds fraud	0.4971
742	bt_nllb_swahili	protection against hedge funds fraud	0.4971
743	-1	Freighter ship registration	0.0251
743	bt_nllb_persian	Register of ships	0.079
743	bt_nllb_chinese_yue	The cargo ship is registered	0.071
743	bt_nllb_french	Register of freight vessels	0.0619
743	bt_nllb_tamil	Freight shipping registration	0.0323
743	bt_nllb_russian	Registration of cargo vessels	0.0256
744	-1	Counterfeit ID punishments	0.0169
744	bt_nllb_russian	Penalties for counterfeiting identity card	0.096
744	bt_nllb_arabic	The penalties for a fake identity	0.0616
744	bt_nllb_german	Penalties for counterfeit identification	0.0418
744	bt_nllb_chinese_yue	The punishment for fake ID	0.0284
744	bt_nllb_korean	The punishment for fake ID	0.0284
744	bt_nllb_tamil	The punishment for counterfeiting identifiers	0.0189
745	-1	Doomsday cults	0.3729
746	-1	Outsource job India	0.4034
746	bt_nllb_tamil	Outsourced work India	0.4198
747	-1	Library computer oversight	0.1373
748	-1	Nuclear reactor types	0.3351
749	-1	Puerto Rico state	0.4631
750	-1	John Edwards womens issues	0.3014
750	bt_nllb_french	John Edwards women s problems	0.374
751	-1	Scrabble Players	0.4644
752	-1	Dam removal	0.382
753	-1	bullying prevention programs	0.2951
753	bt_nllb_arabic	Prevention of bullying	0.2952
753	bt_nllb_tamil	Prevention of bullying	0.2952
754	-1	domestic adoption laws	0.1136
755	-1	Scottish Highland Games	0.7084
756	-1	Volcanic Activity	0.1013
756	bt_nllb_swahili	The Activity of the Volcano	0.1115
757	-1	Murals	0.1277
758	-1	Embryonic stem cells	0.3214
759	-1	civil war battle reenactments	0.5008
760	-1	american muslim mosques schools	0.299
761	-1	Problems of Hmong Immigrants	0.3853
762	-1	History of Physicians in America	0.0913
763	-1	Hunting deaths	0.2146
764	-1	Increase mass transit use	0.1439
765	-1	ephedra ma huang deaths	0.4186
765	bt_nllb_chinese_yue	The death of Ephedra Ma Juan	0.5291
766	-1	diamond smuggling	0.3965
766	bt_nllb_malay	The diamond trade	0.477
767	-1	Pharmacist License requirements	0.235
768	-1	Women in state legislatures	0.2604
769	-1	Kroll Associates Employees	0.0364
770	-1	Kyrgyzstan-United States relations	0.3277
770	bt_nllb_korean	Kyrgyzstan and the United States	0.3352
770	bt_nllb_french	Relations between Kyrgyzstan and the United States	0.3309
770	bt_nllb_german	Relations between Kyrgyzstan and the United States	0.3309
770	bt_nllb_persian	Relations between Kyrgyzstan and the United States	0.3309
770	bt_nllb_russian	Relations between Kyrgyzstan and the United States	0.3309
770	bt_nllb_swahili	Relations between Kyrgyzstan and the United States	0.3309
771	-1	deformed leopard frogs	0.5151
772	-1	flag display rules	0.4109
773	-1	Pennsylvania slot machine gambling	0.6378
773	bt_nllb_russian	Gambling at the Pennsylvania machines	0.902
774	-1	Causes of Homelessness	0.1458
775	-1	Commercial candy makers	0.0848
776	-1	Magnet schools success	0.3438
777	-1	hybrid alternative fuel cars	0.202
778	-1	golden ratio	0.3475
779	-1	Javelinas range and description	0.4186
780	-1	Arable land	0.1466
781	-1	Squirrel control and protections	0.2599
782	-1	Orange varieties seasons	0.4709
783	-1	school mercury poisoning	0.1372
784	-1	mersenne primes	0.8051
784	bt_nllb_malay	number of mersenne primes	0.8566
785	-1	Ivory-billed woodpecker	0.4207
785	bt_nllb_french	The species of ivory ball woodpeckers	0.4224
786	-1	Yew trees	0.2924
787	-1	Sunflower Cultivation	0.3787
788	-1	Reverse mortgages	0.5672
788	bt_nllb_french	Reverse mortgage loans	0.5782
788	bt_nllb_malay	Reverse mortgage loans	0.5782
789	-1	abandoned mine reclamation	0.1902
790	-1	women's rights in Saudi Arabia	0.6419
790	bt_nllb_chinese_yue	The rights of women in Saudi Arabia	0.6578
791	-1	Gullah geechee language culture	0.5997
792	-1	Social Security means test	0.2726
792	bt_nllb_chinese_yue	Social Security is a test	0.2991
792	bt_nllb_persian	Social Security is a test	0.2991
792	bt_nllb_tamil	Social security testing	0.2991
793	-1	Bagpipe Bands	0.3378
794	-1	pet therapy	0.3324
795	-1	notable cocker spaniels	0.1182
795	bt_nllb_korean	A remarkable Coker Spaniel	0.2466
795	bt_nllb_malay	The famous spaniel cocker	0.1904
795	bt_nllb_swahili	The famous cocker Spaniels	0.1904
795	bt_nllb_french	the remarkable cocker Spaniels	0.1882
795	bt_nllb_arabic	Cockroaches are remarkable Spaniels	0.188
796	-1	Blue Grass Music Festival history	0.2924
797	-1	reintroduction of gray wolves	0.402
798	-1	Massachusetts textile mills	0.3214
798	bt_nllb_arabic	Textile factories in Massachusetts	0.3668
798	bt_nllb_german	Textile factories in Massachusetts	0.3668
798	bt_nllb_korean	Massachusetts textile factory	0.3668
798	bt_nllb_persian	The textile factories of Massachusetts	0.3668
798	bt_nllb_russian	Textile factories in Massachusetts	0.3668
799	-1	Animals in Alzheimer's research	0.1684
799	bt_nllb_chinese_yue	Animals in the Alzheimer s study	0.2651
799	bt_nllb_korean	The animals in the Alzheimer s study	0.2651
799	bt_nllb_russian	Animals in the Alzheimer s disease studies	0.2636
799	bt_nllb_tamil	The animals involved in Alzheimer s disease research	0.2419
800	-1	Ovarian Cancer Treatment	0.2047
801	-1	Kudzu Pueraria lobata	0.3719
802	-1	Volcano eruptions global temperature	0.4645
802	bt_nllb_german	Volcanic eruptions global temperature	0.5285
802	bt_nllb_malay	Global temperature volcanic eruption	0.5285
802	bt_nllb_russian	Volcanic eruptions global temperature	0.5285
802	bt_nllb_arabic	Volcanic eruptions Global warming	0.4978
802	bt_nllb_french	Volcanic eruptions and global warming	0.4978
802	bt_nllb_korean	Volcanic eruptions are global warming	0.4978
802	bt_nllb_tamil	Volcanic eruptions global warming	0.4978
802	bt_nllb_persian	The eruption of a global warming volcano	0.4755
803	-1	May Day	0.0
804	-1	ban on human cloning	0.4039
804	bt_nllb_arabic	Prohibit human cloning	0.4299
804	bt_nllb_french	prohibition on cloning humans	0.4299
804	bt_nllb_german	Prohibition of cloning of humans	0.4299
804	bt_nllb_malay	Prohibition of human cloning	0.4299
805	-1	Identity Theft Passport	0.2704
806	-1	Doctors Without Borders	0.3462
807	-1	Sugar tariff-rate quotas	0.5616
808	-1	North Korean Counterfeiting	0.7013
809	-1	wetlands wastewater treatment	0.3311
810	-1	timeshare resales	0.5225
811	-1	handwriting recognition	0.426
812	-1	total knee replacement surgery	0.5661
813	-1	Atlantic Intracoastal Waterway	0.3632
814	-1	Johnstown flood	0.4739
815	-1	Coast Guard rescues	0.2543
815	bt_nllb_korean	Coast Guard rescued him	0.2768
816	-1	USAID assistance to Galapagos	0.9033
816	bt_nllb_korean	USAID support for the Galapagos region	0.9231
816	bt_nllb_tamil	USAID assistance to the Galapagos area	0.907
816	bt_nllb_chinese_yue	USAID is helping Galapagos	0.9052
817	-1	sports stadium naming rights	0.4718
817	bt_nllb_chinese_yue	The naming rights of the stadium	0.5166
817	bt_nllb_swahili	right to the name of the stadium	0.5166
817	bt_nllb_tamil	Naming rights of the stadium	0.5166
818	-1	Chaco Culture National Park	0.4551
818	bt_nllb_malay	The Chaco Cultural Park	0.4602
819	-1	1890 Census	0.005
820	-1	imported fire ants	0.4091
821	-1	Internet work-at-home scams	0.3581
821	bt_nllb_french	Internet scams at work from home	0.371
822	-1	Custer's Last Stand	0.1437
822	bt_nllb_malay	Custer s last defense	0.3752
822	bt_nllb_russian	Custer s last shot	0.2537
822	bt_nllb_german	Custer s final point of view	0.2374
822	bt_nllb_swahili	Custer s Final Victory	0.159
823	-1	Continuing care retirement communities	0.3129
824	-1	Civil Air Patrol	0.2065
825	-1	National Guard Involvement in Iraq	0.0974
826	-1	Florida Seminole Indians	0.2732
827	-1	Hidden Markov Modeling HMM	0.4681
827	bt_nllb_korean	HMM hidden maquette modeling	0.5648
827	bt_nllb_chinese_yue	The hidden Malkov simulates HMM	0.5072
827	bt_nllb_persian	The secret modeling of Markov HMM	0.4909
827	bt_nllb_swahili	Secret Markov Modeling HMM	0.4909
828	-1	secret shoppers	0.3413
829	-1	Spanish Civil War support	0.2682
830	-1	model railroads	0.1992
831	-1	Dulles Airport security	0.4823
832	-1	labor union activity	0.1245
833	-1	Iceland government	0.5459
834	-1	Global positioning system earthquakes	0.2779
835	-1	Big Dig pork	0.2368
836	-1	illegal immigrant wages	0.4707
837	-1	Eskimo History	0.1036
838	-1	urban suburban coyotes	0.5015
838	bt_nllb_russian	urban coyotes	0.6333
838	bt_nllb_swahili	urban coyotes	0.6333
839	-1	textile dyeing techniques	0.4075
840	-1	Geysers	0.2412
840	bt_nllb_german	Other geysers	0.3468
841	-1	camel North America	0.4542
842	-1	David McCullough	0.1933
842	bt_nllb_persian	I m going to see David McCullough	0.2674
843	-1	Pol Pot	0.5417
844	-1	segmental duplications	0.2292
845	-1	New Jersey tomato	0.3181
845	bt_nllb_french	Tomatoes from New Jersey	0.3611
845	bt_nllb_german	Tomatoes from New Jersey	0.3611
845	bt_nllb_russian	Tomatoes from New Jersey	0.3611
846	-1	heredity and obesity	0.2559
847	-1	Portugal World War II	0.3536
847	bt_nllb_chinese_yue	Portugal during the Second World War	0.3966
847	bt_nllb_korean	Portugal during the Second World War	0.3966
847	bt_nllb_persian	Portugal during World War II	0.3568
847	bt_nllb_swahili	Portugal during World War II	0.3568
847	bt_nllb_tamil	Portugal during World War II	0.3568
848	-1	radio station call letters	0.2253
849	-1	Scalable Vector Graphics	0.4082
850	-1	Mississippi River flood	0.2457
