,qid,order,query,bm25.ndcg
38,1015624,docluster.topn10.3.qld,what s the definition of a bloody mary,0.735
39,1015624,original,What s the Definition of a bloody mary,0.735
40,1015624,sensedisambiguation,What s the Definition of a bloody mary,0.735
41,1015624,sensedisambiguation.replace,What s the definition of a bloody mary,0.735
42,1015624,stem.krovetz,what s the definition of a bloody mary,0.735
43,1015624,stem.paicehusk,what s the definit of a bloody mary,0.735
44,1015624,stem.porter,what s the definit of a bloodi mari,0.735
45,1015624,stem.porter2,what s the definit of a bloodi mari,0.735
46,1015624,stem.sstemmer,what s the definition of a bloody mary,0.735
47,1017690,-1,what is the history of indian music?,0.6874
48,1017690,conceptluster.topn5.3.bm25,history indian music,0.729
49,1017690,conceptluster.topn5.3.qld,history indian music,0.729
50,1017690,tagmee.topn3,history indian music,0.729
51,1017690,termluster.topn5.3.bm25,history indian music,0.729
52,1017690,termluster.topn5.3.qld,history indian music,0.729
53,1017690,thesaurus.topn3,history indian music,0.729
54,1017690,thesaurus.topn3.replace,history indian music,0.729
55,1017690,wiki.topn3,history indian music,0.729
56,1017690,bt_bing_arabic,What is the history of Indian music,0.6874
57,1017690,bt_bing_chinese_simplified,What is the history of Indian music,0.6874
58,1017690,bt_bing_french,What is the history of Indian music,0.6874
59,1017690,bt_bing_german,What is the history of Indian music,0.6874
60,1017690,bt_bing_korean,What is the history of Indian music,0.6874
61,1017690,bt_bing_malay,What is the history of Indian music,0.6874
62,1017690,bt_bing_russian,What is the history of Indian music,0.6874
63,1017690,bt_bing_swahili,What is the history of Indian music,0.6874
64,1017690,bt_bing_tamil,What is the history of Indian music,0.6874
65,1017690,bt_nllb_arabic,What is the history of Indian music,0.6874
66,1017690,bt_nllb_chinese_yue,What is the history of Indian music,0.6874
67,1017690,bt_nllb_french,What is the history of Indian music,0.6874
68,1017690,bt_nllb_german,What is the history of Indian music,0.6874
69,1017690,bt_nllb_korean,What is the history of Indian music,0.6874
70,1017690,bt_nllb_malay,What is the history of Indian music,0.6874
71,1017690,bt_nllb_persian,What is the history of Indian music,0.6874
72,1017690,bt_nllb_russian,What is the history of Indian music,0.6874
73,1017690,bt_nllb_swahili,What is the history of Indian music,0.6874
74,1017690,bt_nllb_tamil,What is the history of Indian music,0.6874
75,1017690,docluster.topn10.3.bm25,what is the history of indian music,0.6874
76,1017690,docluster.topn10.3.qld,what is the history of indian music,0.6874
77,1017690,original,what is the history of indian music,0.6874
78,1017690,rm3.topn10.10.0.5.bm25,what is the history of indian music?,0.6874
79,1017690,rm3.topn10.10.0.5.qld,what is the history of indian music?,0.6874
80,1017690,sensedisambiguation,what is the history of indian music,0.6874
81,1017690,sensedisambiguation.replace,what is the history of indian music,0.6874
82,1017690,stem.krovetz,what is the history of indian music,0.6874
83,1017690,stem.porter,what is the histori of indian music,0.6874
84,1017690,stem.porter2,what is the histori of indian music,0.6874
85,1017690,stem.sstemmer,what is the history of indian music,0.6874
86,1035857,-1,Why are liberals so quick to defend Saddam?,0.544
87,1035857,termluster.topn5.3.bm25,liberals quick defend saddam,0.6313
88,1035857,termluster.topn5.3.qld,liberals quick defend saddam,0.6313
89,1035857,thesaurus.topn3,liberals quick defend saddam,0.6313
90,1035857,thesaurus.topn3.replace,liberals quick defend saddam,0.6313
91,1035857,stem.porter2,whi are liber so quick to defend saddam,0.5695
92,1035857,bt_bing_chinese_simplified,Why were liberals so quick to defend Saddam,0.5463
93,1035857,bt_bing_french,Why are liberals so quick to defend Saddam,0.544
94,1035857,bt_bing_german,Why are liberals so quick to defend Saddam,0.544
95,1035857,bt_bing_malay,Why are liberals so quick to defend Saddam,0.544
96,1035857,bt_bing_russian,Why are liberals so quick to defend Saddam,0.544
97,1035857,bt_bing_swahili,Why are liberals so quick to defend Saddam,0.544
98,1035857,bt_nllb_arabic,Why are liberals so quick to defend Saddam,0.544
99,1035857,bt_nllb_german,Why are the liberals so quick to defend Saddam,0.544
100,1035857,bt_nllb_korean,Why are liberals so quick to defend Saddam,0.544
101,1035857,bt_nllb_malay,Why are liberals so quick to defend Saddam,0.544
102,1035857,bt_nllb_swahili,Why are liberals so quick to defend Saddam,0.544
103,1035857,bt_nllb_tamil,Why are liberals so quick to defend Saddam,0.544
104,1035857,docluster.topn10.3.bm25,why are liberals so quick to defend saddam,0.544
105,1035857,docluster.topn10.3.qld,why are liberals so quick to defend saddam,0.544
106,1035857,original,Why are liberals so quick to defend Saddam,0.544
107,1035857,rm3.topn10.10.0.5.bm25,Why are liberals so quick to defend Saddam?,0.544
108,1035857,rm3.topn10.10.0.5.qld,Why are liberals so quick to defend Saddam?,0.544
109,1035857,stem.krovetz,why are liberal so quick to defend saddam,0.544
110,1035857,stem.sstemmer,why are liberal so quick to defend saddam,0.544
111,103830,-1,Why do man Arabs hate the west ?,0.6497
112,103830,termluster.topn5.3.bm25,man arabs hate west,0.7359
113,103830,termluster.topn5.3.qld,man arabs hate west,0.7359
114,103830,thesaurus.topn3,man arabs hate west,0.7359
115,103830,thesaurus.topn3.replace,man arabs hate west,0.7359
116,103830,stem.porter2,whi do man arab hate the west,0.6976
117,103830,bt_bing_arabic,Why do Arabs hate the West,0.6519
118,103830,bt_bing_chinese_simplified,Why do Arabs hate the West,0.6519
119,103830,bt_bing_french,Why do Arabs hate the West,0.6519
120,103830,bt_bing_german,Why do Arabs hate the West,0.6519
121,103830,bt_bing_korean,Why do Arabs hate the West,0.6519
122,103830,bt_bing_malay,Why do Arabs hate the west,0.6519
123,103830,bt_bing_persian,Why do Arabs hate the West,0.6519
124,103830,bt_bing_russian,Why do Arabs hate the West,0.6519
125,103830,bt_bing_swahili,Why do Arabs hate the West,0.6519
126,103830,bt_nllb_chinese_yue,Why do Arabs hate the West,0.6519
127,103830,bt_nllb_french,Why do the Arabs hate the West,0.6519
128,103830,bt_nllb_german,Why do the Arabs hate the West,0.6519
129,103830,bt_nllb_korean,Why do Arabs hate the West,0.6519
130,103830,bt_nllb_malay,Why do Arabs hate the West,0.6519
131,103830,bt_nllb_persian,Why do Arabs hate the West,0.6519
132,103830,bt_nllb_russian,Why do the Arabs hate the West,0.6519
133,103830,bt_nllb_swahili,Why do the Arabs hate the West,0.6519
134,103830,bt_nllb_tamil,Why do the Arabs hate the West,0.6519
135,103830,bt_bing_tamil,Man Why do Arabs hate the West,0.6497
136,103830,docluster.topn10.3.bm25,why do man arabs hate the west,0.6497
137,103830,docluster.topn10.3.qld,why do man arabs hate the west,0.6497
138,103830,original,Why do man Arabs hate the west,0.6497
139,103830,rm3.topn10.10.0.5.bm25,Why do man Arabs hate the west ?,0.6497
140,103830,rm3.topn10.10.0.5.qld,Why do man Arabs hate the west ?,0.6497
141,103830,stem.krovetz,why do man arab hate the west,0.6497
142,103830,stem.porter,why do man arab hate the west,0.6497
143,103830,stem.sstemmer,why do man arab hate the west,0.6497
144,103830,stem.trunc4,why do man arab hate the west,0.6497
145,103830,stem.trunc5,why do man arabs hate the west,0.6497
146,1063812,-1,How do I grow taller?,0.5694
147,1063812,bt_nllb_korean,How can you grow taller,0.6378
148,1063812,bt_bing_russian,How do you grow taller,0.6115
149,1063812,relevancefeedback.topn10.qld,how do i grow taller bright you my taller u,0.5703
150,1063812,bt_bing_chinese_simplified,How do I grow taller,0.5694
151,1063812,bt_bing_tamil,How do I grow taller,0.5694
152,1063812,bt_nllb_chinese_yue,How do I grow taller,0.5694
153,1063812,docluster.topn10.3.bm25,how do i grow taller,0.5694
154,1063812,docluster.topn10.3.qld,how do i grow taller,0.5694
155,1063812,original,How do I grow taller,0.5694
156,1063812,rm3.topn10.10.0.5.bm25,How do I grow taller?,0.5694
157,1063812,rm3.topn10.10.0.5.qld,How do I grow taller?,0.5694
158,1063812,stem.lovins,how do i grow taller,0.5694
159,1063812,stem.porter,how do i grow taller,0.5694
160,1063812,stem.porter2,how do i grow taller,0.5694
161,1063812,stem.sstemmer,how do i grow taller,0.5694
162,1077370,-1,Why do only Humans have Finger prints?,0.6868
163,1077370,termluster.topn5.3.bm25,humans finger prints,0.7206
164,1077370,termluster.topn5.3.qld,humans finger prints,0.7206
165,1077370,thesaurus.topn3,humans finger prints,0.7206
166,1077370,thesaurus.topn3.replace,humans finger prints,0.7206
167,1077370,sensedisambiguation,Why do only Humans homo have Finger prints print,0.6965
168,1077370,bt_bing_malay,Why do only Humans have finger prints,0.6868
169,1077370,docluster.topn10.3.bm25,why do only humans have finger prints,0.6868
170,1077370,docluster.topn10.3.qld,why do only humans have finger prints,0.6868
171,1077370,original,Why do only Humans have Finger prints,0.6868
172,1077370,rm3.topn10.10.0.5.bm25,Why do only Humans have Finger prints?,0.6868
173,1077370,rm3.topn10.10.0.5.qld,Why do only Humans have Finger prints?,0.6868
174,1077370,stem.krovetz,why do only human have finger print,0.6868
175,1077370,stem.porter,why do onli human have finger print,0.6868
176,1077370,stem.sstemmer,why do only human have finger print,0.6868
177,1082595,-1,what is meant by mobile technology?,0.5763
178,1082595,bt_bing_arabic,What is mobile technology,0.6975
179,1082595,bt_bing_french,What is mobile technology,0.6975
180,1082595,bt_bing_german,What is mobile technology,0.6975
181,1082595,bt_bing_tamil,What is mobile technology,0.6975
182,1082595,bt_nllb_korean,What is mobile technology,0.6975
183,1082595,bt_nllb_swahili,what is mobile technology,0.6975
184,1082595,bt_nllb_tamil,What is mobile technology,0.6975
185,1082595,conceptnet.topn3,meant mobile technology ploughland meaned cell Mobile River automotive technology,0.6975
186,1082595,sensedisambiguation.replace,what is think of by mobile technology,0.6926
187,1082595,conceptnet.topn3.replace,ploughland meaned cell Mobile River automotive technology,0.6834
188,1082595,conceptluster.topn5.3.bm25,meant mobile technology,0.6683
189,1082595,conceptluster.topn5.3.qld,meant mobile technology,0.6683
190,1082595,tagmee.topn3,meant mobile technology,0.6683
191,1082595,termluster.topn5.3.bm25,meant mobile technology,0.6683
192,1082595,termluster.topn5.3.qld,meant mobile technology,0.6683
193,1082595,thesaurus.topn3,meant mobile technology,0.6683
194,1082595,thesaurus.topn3.replace,meant mobile technology,0.6683
195,1082595,wiki.topn3,meant mobile technology,0.6683
196,1082595,bt_bing_swahili,What is the point of mobile technology,0.6677
197,1082595,bt_bing_chinese_simplified,What does mobile technology mean,0.647
198,1082595,bt_bing_malay,What does mobile technology mean,0.647
199,1082595,bt_bing_persian,What does mobile technology mean,0.647
200,1082595,bt_nllb_arabic,What does mobile technology mean,0.647
201,1082595,bt_nllb_chinese_yue,What does mobile technology mean,0.647
202,1082595,bt_nllb_french,What does mobile technology mean,0.647
203,1082595,bt_nllb_german,What does mobile technology mean,0.647
204,1082595,bt_nllb_malay,What does mobile technology mean,0.647
205,1082595,bt_nllb_persian,What does mobile technology mean,0.647
206,1082595,bt_nllb_russian,What does mobile technology mean,0.647
207,1082595,relevancefeedback.topn10.bm25,what is meant by mobile technology develop mobil cellular can gsm cingular phone i featur,0.6344
208,1082595,bt_bing_korean,What do you mean by mobile technology,0.6013
209,1082595,relevancefeedback.topn10.qld,what is meant by mobile technology develop commerc bluetooth phone can gsm oil data cingular,0.5772
210,1082595,bt_bing_russian,What is meant by mobile technology,0.5763
211,1082595,docluster.topn10.3.bm25,what is meant by mobile technology,0.5763
212,1082595,docluster.topn10.3.qld,what is meant by mobile technology,0.5763
213,1082595,original,what is meant by mobile technology,0.5763
214,1082595,rm3.topn10.10.0.5.bm25,what is meant by mobile technology?,0.5763
215,1082595,rm3.topn10.10.0.5.qld,what is meant by mobile technology?,0.5763
216,1082595,stem.krovetz,what is meant by mobile technology,0.5763
217,1082595,stem.lovins,what is meant by mobil technolog,0.5763
218,1082595,stem.porter,what is meant by mobil technolog,0.5763
219,1082595,stem.porter2,what is meant by mobil technolog,0.5763
220,1082595,stem.sstemmer,what is meant by mobile technology,0.5763
221,1119420,-1,"Well the black light is UV light.So if it is ""black"" how can it be ""light"" ?",0.7277
222,1119420,sensedisambiguation,Well the black light sparkle is UV ultraviolet light So if it is black how can it be light unaccented,0.747
223,1119420,termluster.topn5.3.bm25,well black light uv light so black light,0.7382
224,1119420,termluster.topn5.3.qld,well black light uv light so black light,0.7382
225,1119420,thesaurus.topn3,well black light uv light so black light,0.7382
226,1119420,thesaurus.topn3.replace,well black light uv light so black light,0.7382
227,1119420,bt_nllb_arabic,Well black light is UV light so if black is how can it be light,0.7277
228,1119420,docluster.topn10.3.bm25,well the black light is uv light so if it is black how can it be light,0.7277
229,1119420,docluster.topn10.3.qld,well the black light is uv light so if it is black how can it be light,0.7277
230,1119420,original,Well the black light is UV light So if it is black how can it be light,0.7277
231,1119420,stem.krovetz,well the black light is uv light so if it is black how can it be light,0.7277
232,1119420,stem.porter,well the black light is uv light so if it is black how can it be light,0.7277
233,1119420,stem.porter2,well the black light is uv light so if it is black how can it be light,0.7277
234,1119420,stem.sstemmer,well the black light is uv light so if it is black how can it be light,0.7277
235,1119420,stem.trunc5,well the black light is uv light so if it is black how can it be light,0.7277
236,1152934,-1,Why don't fat people have to pay more for air travel?,0.479
237,1152934,bt_nllb_malay,Why don t fat people pay more for air travel,0.5172
238,1152934,bt_nllb_russian,Why don t fat people pay more for air travel,0.5172
239,1152934,bt_nllb_german,Why don t fat people pay for air travel anymore,0.5119
240,1152934,stem.lovins,why don t fat peopl hav to pay mor for air travel,0.4814
241,1152934,stem.paicehusk,why don t fat peopl hav to pay mor for air travel,0.4814
242,1152934,bt_bing_chinese_simplified,Why don t fat people have to pay more for air travel,0.479
243,1152934,bt_bing_german,Why don t fat people have to pay more for air travel,0.479
244,1152934,bt_bing_malay,Why don t fat people have to pay more for air travel,0.479
245,1152934,bt_bing_russian,Why don t fat people have to pay more for air travel,0.479
246,1152934,docluster.topn10.3.bm25,why don t fat people have to pay more for air travel,0.479
247,1152934,docluster.topn10.3.qld,why don t fat people have to pay more for air travel,0.479
248,1152934,original,Why don t fat people have to pay more for air travel,0.479
249,1152934,stem.krovetz,why don t fat people have to pay more for air travel,0.479
250,1152934,stem.porter,why don t fat peopl have to pai more for air travel,0.479
251,1152934,stem.sstemmer,why don t fat people have to pay more for air travel,0.479
252,1167882,-1,What are the different types of sins and how are they caused?,0.3019
253,1167882,termluster.topn5.3.bm25,different types sins caused,0.4919
254,1167882,termluster.topn5.3.qld,different types sins caused,0.4919
255,1167882,thesaurus.topn3,different types sins caused,0.4919
256,1167882,thesaurus.topn3.replace,different types sins caused,0.4919
257,1167882,conceptluster.topn5.3.bm25,different types sins caused typology theology sin,0.4456
258,1167882,conceptluster.topn5.3.qld,different types sins caused typology theology sin,0.4456
259,1167882,tagmee.topn3,different types sins caused Typology theology Sin,0.4456
260,1167882,wiki.topn3,different types sins caused fivdiscourses matthew johanninliterature parousia typology theology evil salvation ritual entertainment games sin,0.3109
261,1167882,bt_bing_chinese_simplified,What are the different types of sin and how are they caused,0.3019
262,1167882,bt_bing_french,What are the different types of sins and how are they caused,0.3019
263,1167882,bt_bing_german,What are the different types of sins and how are they caused,0.3019
264,1167882,bt_bing_malay,What are the different types of sins and how are they caused,0.3019
265,1167882,bt_bing_russian,What are the different types of sins and how are they caused,0.3019
266,1167882,bt_bing_swahili,What are the different types of sin and how are they caused,0.3019
267,1167882,bt_nllb_malay,What are the different types of sin and how are they caused,0.3019
268,1167882,docluster.topn10.3.bm25,what are the different types of sins and how are they caused,0.3019
269,1167882,docluster.topn10.3.qld,what are the different types of sins and how are they caused,0.3019
270,1167882,original,What are the different types of sins and how are they caused,0.3019
271,1167882,rm3.topn10.10.0.5.bm25,What are the different types of sins and how are they caused?,0.3019
272,1167882,rm3.topn10.10.0.5.qld,What are the different types of sins and how are they caused?,0.3019
273,1167882,stem.krovetz,what are the different type of sin and how are they cause,0.3019
274,1167882,stem.sstemmer,what are the different type of sin and how are they caused,0.3019
275,1199639,-1,"How to ""LOSE""all body fat ?",0.6702
276,1199639,conceptluster.topn5.3.bm25,lose body fat,0.7661
277,1199639,conceptluster.topn5.3.qld,lose body fat,0.7661
278,1199639,tagmee.topn3,lose body fat,0.7661
279,1199639,termluster.topn5.3.bm25,lose body fat,0.7661
280,1199639,termluster.topn5.3.qld,lose body fat,0.7661
281,1199639,thesaurus.topn3,lose body fat,0.7661
282,1199639,thesaurus.topn3.replace,lose body fat,0.7661
283,1199639,wiki.topn3,lose body fat,0.7661
284,1199639,conceptnet.topn3,lose body fat human head hand animal fat endomorphic,0.722
285,1199639,bt_bing_chinese_simplified,How to lose body fat,0.713
286,1199639,bt_nllb_chinese_yue,How do you lose body fat,0.6743
287,1199639,bt_nllb_french,How do you lose all the body fat,0.6711
288,1199639,bt_nllb_russian,How do you lose all the body fat,0.6711
289,1199639,bt_bing_arabic,How to lose all body fat,0.6702
290,1199639,bt_bing_french,How to LOSE all body fat,0.6702
291,1199639,bt_bing_german,How to LOSE all body fat,0.6702
292,1199639,bt_bing_korean,How to lose all body fat,0.6702
293,1199639,bt_bing_persian,How to lose all body fat,0.6702
294,1199639,bt_bing_swahili,How to lose all body fat,0.6702
295,1199639,bt_bing_tamil,How to lose all of body fat,0.6702
296,1199639,docluster.topn10.3.bm25,how to lose all body fat,0.6702
297,1199639,docluster.topn10.3.qld,how to lose all body fat,0.6702
298,1199639,original,How to LOSE all body fat,0.6702
299,1199639,rm3.topn10.10.0.5.bm25,How to LOSEall body fat ?,0.6702
300,1199639,rm3.topn10.10.0.5.qld,How to LOSEall body fat ?,0.6702
301,1199639,stem.krovetz,how to lose all body fat,0.6702
302,1199639,stem.porter,how to lose all bodi fat,0.6702
303,1199639,stem.porter2,how to lose all bodi fat,0.6702
304,1199639,stem.sstemmer,how to lose all body fat,0.6702
305,1199639,stem.trunc4,how to lose all body fat,0.6702
306,1199639,stem.trunc5,how to lose all body fat,0.6702
307,1254390,-1,how do i deap fry chicken?,0.4707
308,1254390,wiki.topn3,deap fry chicken canadian penning trap mass spectrometer myron l good fermilab e seaquest deap staling deep frying batter cooking frying junglefowls poultry pig chicken,0.5469
309,1254390,bertqe.topn10.qld,i fry chicken without coat,0.5416
310,1254390,relevancefeedback.topn10.qld,how do i deap fry chicken buncha you chicken breath danger oil,0.5351
311,1254390,conceptluster.topn5.3.bm25,deap fry chicken chicken deap frying,0.5163
312,1254390,conceptluster.topn5.3.qld,deap fry chicken deap frying chicken,0.5163
313,1254390,tagmee.topn3,deap fry chicken DEAP Frying Chicken,0.5163
314,1254390,tagmee.topn3.replace,DEAP Frying Chicken,0.5163
315,1254390,termluster.topn5.3.bm25,deap fry chicken,0.5163
316,1254390,termluster.topn5.3.qld,deap fry chicken,0.5163
317,1254390,thesaurus.topn3,deap fry chicken,0.5163
318,1254390,thesaurus.topn3.replace,deap fry chicken,0.5163
319,1254390,bt_bing_arabic,How can I fry chicken,0.5085
320,1254390,bt_nllb_malay,How can I fry chicken,0.5085
321,1254390,relevancefeedback.topn10.bm25,how do i deap fry chicken buncha chicken good bean you,0.5006
322,1254390,anchor.topn3,deap fry chicken nirgal shalbatana reull santandereana masala hồ,0.4764
323,1254390,docluster.topn10.3.bm25,how do i deap fry chicken,0.4707
324,1254390,docluster.topn10.3.qld,how do i deap fry chicken,0.4707
325,1254390,original,how do i deap fry chicken,0.4707
326,1254390,rm3.topn10.10.0.5.bm25,how do i deap fry chicken?,0.4707
327,1254390,rm3.topn10.10.0.5.qld,how do i deap fry chicken?,0.4707
328,1254390,stem.krovetz,how do i deap fry chicken,0.4707
329,1254390,stem.porter,how do i deap fry chicken,0.4707
330,1254390,stem.sstemmer,how do i deap fry chicken,0.4707
331,1262692,-1,How can I get rid of pimples on my back?,0.4722
332,1262692,sensedisambiguation,How can I get rid of pimples pimple on my back spinal column,0.6002
333,1262692,termluster.topn5.3.bm25,get rid pimples back,0.5933
334,1262692,termluster.topn5.3.qld,get rid pimples back,0.5933
335,1262692,thesaurus.topn3,get rid pimples back,0.5933
336,1262692,thesaurus.topn3.replace,get rid pimples back,0.5933
337,1262692,relevancefeedback.topn10.bm25,how can i get rid of pimples on my back dont pimpl benzyl back,0.585
338,1262692,relevancefeedback.topn10.qld,how can i get rid of pimples on my back your you pimpl dont make,0.5845
339,1262692,conceptluster.topn5.3.bm25,get rid pimples back get,0.5645
340,1262692,conceptluster.topn5.3.qld,get rid pimples back get,0.5645
341,1262692,bt_bing_chinese_simplified,How do you get rid of pimples on your back,0.5457
342,1262692,conceptnet.topn3,get rid pimples back receive a person return reply front,0.5405
343,1262692,tagmee.topn3,get rid pimples back Can I Get A,0.5353
344,1262692,anchor.topn3,get rid pimples back drive differences chak chak stojkovićevo okruglica stojkovićeva kristma ever clos morefar,0.5327
345,1262692,glove.topn3,get rid pimples back got eliminate unfortunately js ooooooooooooooooooooooooooooooooooooooo coming then,0.5081
346,1262692,stem.lovins,how can i ges rid of pimpl on my back,0.4927
347,1262692,bt_bing_arabic,How can I get rid of pimples on my back,0.4722
348,1262692,bt_bing_german,How can I get rid of pimples on my back,0.4722
349,1262692,bt_bing_korean,How can I get rid of pimples on my back,0.4722
350,1262692,bt_bing_persian,How can I get rid of my back pimples,0.4722
351,1262692,bt_nllb_german,How can I get rid of pimples on my back,0.4722
352,1262692,docluster.topn10.3.bm25,how can i get rid of pimples on my back,0.4722
353,1262692,docluster.topn10.3.qld,how can i get rid of pimples on my back,0.4722
354,1262692,original,How can I get rid of pimples on my back,0.4722
355,1262692,rm3.topn10.10.0.5.bm25,How can I get rid of pimples on my back?,0.4722
356,1262692,rm3.topn10.10.0.5.qld,How can I get rid of pimples on my back?,0.4722
357,1262692,stem.krovetz,how can i get rid of pimple on my back,0.4722
358,1262692,stem.paicehusk,how can i get rid of pimpl on my back,0.4722
359,1262692,stem.porter,how can i get rid of pimpl on my back,0.4722
360,1262692,stem.porter2,how can i get rid of pimpl on my back,0.4722
361,1262692,stem.sstemmer,how can i get rid of pimple on my back,0.4722
362,1262692,stem.trunc5,how can i get rid of pimpl on my back,0.4722
363,1282199,-1,how can I hide the cuts on my wrists?,0.3831
364,1282199,conceptluster.topn5.3.bm25,hide cuts wrists,0.561
365,1282199,conceptluster.topn5.3.qld,hide cuts wrists,0.561
366,1282199,tagmee.topn3,hide cuts wrists,0.561
367,1282199,termluster.topn5.3.bm25,hide cuts wrists,0.561
368,1282199,termluster.topn5.3.qld,hide cuts wrists,0.561
369,1282199,thesaurus.topn3,hide cuts wrists,0.561
370,1282199,thesaurus.topn3.replace,hide cuts wrists,0.561
371,1282199,wiki.topn3,hide cuts wrists,0.561
372,1282199,wordnet.topn3,hide cuts wrists obliterate skin veil swing swerve veer articulatio radiocarpea wrist joint,0.5023
373,1282199,sensedisambiguation,how can I hide shroud the cuts stinger on my wrists wrist,0.4547
374,1282199,bt_bing_french,How can I hide cuts on my wrists,0.3831
375,1282199,bt_bing_german,How can I hide the cuts on my wrists,0.3831
376,1282199,bt_bing_persian,How can I hide my wrist cuts,0.3831
377,1282199,bt_nllb_german,How can I hide the cuts on my wrists,0.3831
378,1282199,bt_nllb_russian,How can I hide the cuts on my wrists,0.3831
379,1282199,bt_nllb_tamil,How can I hide the cuts on my wrists,0.3831
380,1282199,docluster.topn10.3.bm25,how can i hide the cuts on my wrists,0.3831
381,1282199,docluster.topn10.3.qld,how can i hide the cuts on my wrists,0.3831
382,1282199,original,how can I hide the cuts on my wrists,0.3831
383,1282199,rm3.topn10.10.0.5.bm25,how can I hide the cuts on my wrists?,0.3831
384,1282199,rm3.topn10.10.0.5.qld,how can I hide the cuts on my wrists?,0.3831
385,1282199,stem.krovetz,how can i hide the cut on my wrist,0.3831
386,1282199,stem.porter,how can i hide the cut on my wrist,0.3831
387,1282199,stem.porter2,how can i hide the cut on my wrist,0.3831
388,1282199,stem.sstemmer,how can i hide the cut on my wrist,0.3831
389,1282199,stem.trunc5,how can i hide the cuts on my wrist,0.3831
390,1287437,-1,how can i lose 30 pounds by june3?,0.3099
391,1287437,rm3.topn10.10.0.5.bm25,how can i lose 30 pounds by june3?,0.5614
392,1287437,rm3.topn10.10.0.5.qld,how can i lose 30 pounds by june3?,0.5614
393,1287437,relevancefeedback.topn10.bm25,how can i lose pounds by june control you good your,0.383
394,1287437,termluster.topn5.3.bm25,lose pounds june,0.3572
395,1287437,termluster.topn5.3.qld,lose pounds june,0.3572
396,1287437,thesaurus.topn3,lose pounds june,0.3572
397,1287437,thesaurus.topn3.replace,lose pounds june,0.3572
398,1287437,bt_bing_german,How can I lose pounds by June,0.3099
399,1287437,bt_bing_korean,How can I lose pounds by June,0.3099
400,1287437,bt_bing_persian,How can I lose pounds by June,0.3099
401,1287437,bt_bing_swahili,How can I lose pounds by June,0.3099
402,1287437,bt_bing_tamil,How can I lose pounds by June,0.3099
403,1287437,bt_nllb_arabic,How can I lose pounds on June,0.3099
404,1287437,bt_nllb_german,How can I lose pounds by June,0.3099
405,1287437,bt_nllb_malay,How can I lose pounds on June,0.3099
