,qid,order,query,bm25.recip_rank
33,100653,tagmee.topn3.replace,Go film Getting In Ignatius of Antioch Commendation ceremony San Diego San Diego,1.0
34,100653,termluster.topn5.3.bm25,go getting copies letters commendation prsented city san diego,1.0
35,100653,termluster.topn5.3.qld,go getting copies letters commendation prsented city san diego,1.0
36,100653,thesaurus.topn3,go getting copies letters commendation prsented city san diego,1.0
37,100653,thesaurus.topn3.replace,go getting copies letters commendation prsented city san diego,1.0
38,100653,wiki.topn3,go getting copies letters commendation prsented city san diego thguest film suddenly film sicario film go film thphotographer film wheri leavyou straight thheart film getting polycarp irenaeus epistlto titus ignatius antioch france pragmatic sanction bourges parens scientiarum commendation ceremony san diego county california san diego metropolitan area san diego california san diego san diego county california san diego metropolitan area san diego california san diego,1.0
39,100653,wiki.topn3.replace,thguest film suddenly film sicario film go film thphotographer film wheri leavyou straight thheart film getting polycarp irenaeus epistlto titus ignatius antioch france pragmatic sanction bourges parens scientiarum commendation ceremony san diego county california san diego metropolitan area san diego california san diego san diego county california san diego metropolitan area san diego california san diego,1.0
40,100653,wordnet.topn3.replace,hold up live on hug drug fuck off incur buzz off written matter imitate transcript varsity letter missive citation approval prsented metropolis urban center san diego,1.0
41,1015624,-1,What's the Definition of a bloody mary?,1.0
42,1015624,bertqe.topn10.bm25,yeah what said now get,1.0
43,1015624,bertqe.topn10.qld,she known bloodi mari drink,1.0
44,1015624,bt_bing_arabic,What is the definition of Bloody Mary,1.0
45,1015624,bt_bing_chinese_simplified,What is the definition of a Bloody Mary,1.0
46,1015624,bt_bing_french,What is the definition of a bloody mary,1.0
47,1015624,bt_bing_german,What is the definition of a Bloody Mary,1.0
48,1015624,bt_bing_korean,What is the definition of a Bloody Mary,1.0
49,1015624,bt_bing_malay,What is the definition of bloody mary,1.0
50,1015624,bt_bing_persian,What is the definition of the Bloody Mary,1.0
51,1015624,bt_bing_russian,What is the definition of a Bloody Mary,1.0
52,1015624,bt_bing_tamil,What is the definition of Bloody Mary,1.0
53,1015624,bt_nllb_arabic,What is the definition of Bloody Mary,1.0
54,1015624,bt_nllb_korean,What is the definition of a bloody Mary,1.0
55,1015624,bt_nllb_malay,What s the definition of bloody Mary,1.0
56,1015624,bt_nllb_persian,What is the definition of bloody Mary,1.0
57,1015624,bt_nllb_russian,What s the definition of Bloody Mary,1.0
58,1015624,bt_nllb_swahili,What is the definition of bloody Mary,1.0
59,1015624,bt_nllb_tamil,What is the definition of a bloody Mary,1.0
60,1015624,conceptluster.topn5.3.bm25,s definition bloody mary papal infallibility mary england,1.0
61,1015624,conceptluster.topn5.3.qld,s definition bloody mary papal infallibility mary england,1.0
62,1015624,docluster.topn10.3.bm25,what s the definition of a bloody mary,1.0
63,1015624,docluster.topn10.3.qld,what s the definition of a bloody mary,1.0
64,1015624,original,What s the Definition of a bloody mary,1.0
65,1015624,relevancefeedback.topn10.bm25,what s the definition of a bloody mary bloodi mari benedict england becaus,1.0
66,1015624,relevancefeedback.topn10.qld,what s the definition of a bloody mary mari bloodi england,1.0
67,1015624,rm3.topn10.10.0.5.bm25,Whats the Definition of a bloody mary?,1.0
68,1015624,rm3.topn10.10.0.5.qld,Whats the Definition of a bloody mary?,1.0
69,1015624,sensedisambiguation,What s the Definition of a bloody mary,1.0
70,1015624,sensedisambiguation.replace,What s the definition of a bloody mary,1.0
71,1015624,stem.krovetz,what s the definition of a bloody mary,1.0
72,1015624,stem.paicehusk,what s the definit of a bloody mary,1.0
73,1015624,stem.porter,what s the definit of a bloodi mari,1.0
74,1015624,stem.porter2,what s the definit of a bloodi mari,1.0
75,1015624,stem.sstemmer,what s the definition of a bloody mary,1.0
76,1015624,tagmee.topn3,s definition bloody mary Papal infallibility Mary I of England,1.0
77,1015624,termluster.topn5.3.bm25,s definition bloody mary,1.0
78,1015624,termluster.topn5.3.qld,s definition bloody mary,1.0
79,1015624,thesaurus.topn3,s definition bloody mary,1.0
80,1015624,thesaurus.topn3.replace,s definition bloody mary,1.0
81,1017690,-1,what is the history of indian music?,1.0
82,1017690,anchor.topn3,history indian music recuyel seeg théodrat waipawan mangaorapan sah ku me hu wassamasaw music arr o swapo laqi,1.0
83,1017690,bt_bing_arabic,What is the history of Indian music,1.0
84,1017690,bt_bing_chinese_simplified,What is the history of Indian music,1.0
85,1017690,bt_bing_french,What is the history of Indian music,1.0
86,1017690,bt_bing_german,What is the history of Indian music,1.0
87,1017690,bt_bing_korean,What is the history of Indian music,1.0
88,1017690,bt_bing_malay,What is the history of Indian music,1.0
89,1017690,bt_bing_russian,What is the history of Indian music,1.0
90,1017690,bt_bing_swahili,What is the history of Indian music,1.0
91,1017690,bt_bing_tamil,What is the history of Indian music,1.0
92,1017690,bt_nllb_arabic,What is the history of Indian music,1.0
93,1017690,bt_nllb_chinese_yue,What is the history of Indian music,1.0
94,1017690,bt_nllb_french,What is the history of Indian music,1.0
95,1017690,bt_nllb_german,What is the history of Indian music,1.0
96,1017690,bt_nllb_korean,What is the history of Indian music,1.0
97,1017690,bt_nllb_malay,What is the history of Indian music,1.0
98,1017690,bt_nllb_persian,What is the history of Indian music,1.0
99,1017690,bt_nllb_russian,What is the history of Indian music,1.0
100,1017690,bt_nllb_swahili,What is the history of Indian music,1.0
101,1017690,bt_nllb_tamil,What is the history of Indian music,1.0
102,1017690,conceptluster.topn5.3.bm25,history indian music,1.0
103,1017690,conceptluster.topn5.3.qld,history indian music,1.0
104,1017690,docluster.topn10.3.bm25,what is the history of indian music,1.0
105,1017690,docluster.topn10.3.qld,what is the history of indian music,1.0
106,1017690,original,what is the history of indian music,1.0
107,1017690,relevancefeedback.topn10.bm25,what is the history of indian music music myth th can i,1.0
108,1017690,relevancefeedback.topn10.qld,what is the history of indian music i can tribe muscoota music india have,1.0
109,1017690,rm3.topn10.10.0.5.bm25,what is the history of indian music?,1.0
110,1017690,rm3.topn10.10.0.5.qld,what is the history of indian music?,1.0
111,1017690,sensedisambiguation,what is the history of indian music,1.0
112,1017690,sensedisambiguation.replace,what is the history of indian music,1.0
113,1017690,stem.krovetz,what is the history of indian music,1.0
114,1017690,stem.porter,what is the histori of indian music,1.0
115,1017690,stem.porter2,what is the histori of indian music,1.0
116,1017690,stem.sstemmer,what is the history of indian music,1.0
117,1017690,stem.trunc5,what is the histo of india music,1.0
118,1017690,tagmee.topn3,history indian music,1.0
119,1017690,termluster.topn5.3.bm25,history indian music,1.0
120,1017690,termluster.topn5.3.qld,history indian music,1.0
121,1017690,thesaurus.topn3,history indian music,1.0
122,1017690,thesaurus.topn3.replace,history indian music,1.0
123,1017690,wiki.topn3,history indian music,1.0
124,1017690,word2vec.topn3,history indian music history india non indian music,1.0
125,1017690,word2vec.topn3.replace,history india non indian music,1.0
126,1017690,wordnet.topn3,history indian music account story Native American Amerindic medicine euphony,1.0
127,1035857,-1,Why are liberals so quick to defend Saddam?,1.0
128,1035857,anchor.topn3,liberals quick defend saddam ascat quicke quick libero midfield present ngasanya ngasanja iloumi,1.0
129,1035857,anchor.topn3.replace,liberals ascat quicke quick libero midfield present ngasanya ngasanja iloumi,1.0
130,1035857,bt_bing_arabic,Why are liberals rushing to defend Saddam,1.0
131,1035857,bt_bing_chinese_simplified,Why were liberals so quick to defend Saddam,1.0
132,1035857,bt_bing_french,Why are liberals so quick to defend Saddam,1.0
133,1035857,bt_bing_german,Why are liberals so quick to defend Saddam,1.0
134,1035857,bt_bing_korean,Why are liberals so quick to defend Saddam Hussein,1.0
135,1035857,bt_bing_malay,Why are liberals so quick to defend Saddam,1.0
136,1035857,bt_bing_persian,Why are liberals defending Saddam so quickly,1.0
137,1035857,bt_bing_russian,Why are liberals so quick to defend Saddam,1.0
138,1035857,bt_bing_swahili,Why are liberals so quick to defend Saddam,1.0
139,1035857,bt_bing_tamil,Why are liberals in such a hurry to defend Saddam,1.0
140,1035857,bt_nllb_arabic,Why are liberals so quick to defend Saddam,1.0
141,1035857,bt_nllb_chinese_yue,Why did liberals defend Saddam so quickly,1.0
142,1035857,bt_nllb_french,Why are the Liberals defending Saddam so fast,1.0
143,1035857,bt_nllb_german,Why are the liberals so quick to defend Saddam,1.0
144,1035857,bt_nllb_korean,Why are liberals so quick to defend Saddam,1.0
145,1035857,bt_nllb_malay,Why are liberals so quick to defend Saddam,1.0
146,1035857,bt_nllb_russian,Why are the liberals protecting Saddam so quickly,1.0
147,1035857,bt_nllb_swahili,Why are liberals so quick to defend Saddam,1.0
148,1035857,bt_nllb_tamil,Why are liberals so quick to defend Saddam,1.0
149,1035857,conceptluster.topn5.3.bm25,liberals quick defend saddam modern liberalism united states,1.0
150,1035857,conceptluster.topn5.3.qld,liberals quick defend saddam modern liberalism united states,1.0
151,1035857,docluster.topn10.3.bm25,why are liberals so quick to defend saddam,1.0
152,1035857,docluster.topn10.3.qld,why are liberals so quick to defend saddam,1.0
153,1035857,glove.topn3,liberals quick defend saddam conservatives easy fast protect hussein iraqi,1.0
154,1035857,original,Why are liberals so quick to defend Saddam,1.0
155,1035857,relevancefeedback.topn10.bm25,why are liberals so quick to defend saddam actual i left aclu french liber america answer,1.0
156,1035857,relevancefeedback.topn10.qld,why are liberals so quick to defend saddam actual answer i we he liber,1.0
157,1035857,rm3.topn10.10.0.5.bm25,Why are liberals so quick to defend Saddam?,1.0
158,1035857,rm3.topn10.10.0.5.qld,Why are liberals so quick to defend Saddam?,1.0
159,1035857,sensedisambiguation,Why are liberals liberal so quick to defend maintain Saddam hussein,1.0
160,1035857,sensedisambiguation.replace,Why are liberal so quick to maintain hussein,1.0
161,1035857,stem.krovetz,why are liberal so quick to defend saddam,1.0
162,1035857,stem.lovins,why ar liber so quick to defens saddam,1.0
163,1035857,stem.paicehusk,why ar lib so quick to defend saddam,1.0
164,1035857,stem.porter,why ar liber so quick to defend saddam,1.0
165,1035857,stem.porter2,whi are liber so quick to defend saddam,1.0
166,1035857,stem.sstemmer,why are liberal so quick to defend saddam,1.0
167,1035857,tagmee.topn3,liberals quick defend saddam Modern liberalism in the United States,1.0
168,1035857,tagmee.topn3.replace,Modern liberalism in the United States,1.0
169,1035857,termluster.topn5.3.bm25,liberals quick defend saddam,1.0
170,1035857,termluster.topn5.3.qld,liberals quick defend saddam,1.0
171,1035857,thesaurus.topn3,liberals quick defend saddam,1.0
172,1035857,thesaurus.topn3.replace,liberals quick defend saddam,1.0
173,1035857,wiki.topn3,liberals quick defend saddam social liberalism liberalism thunited states coalition freand open elections modern liberalism united states,1.0
174,1035857,word2vec.topn3,liberals quick defend saddam conservatives progressives democrats easy swift rapid protect uphold Sadaam sadam hussein,1.0
175,103830,-1,Why do man Arabs hate the west ?,1.0
176,103830,anchor.topn3,man arabs hate west man controversi man releas a concepts psychoanalyt hakō west discographi east wjpw cd,1.0
177,103830,anchor.topn3.replace,man controversi man releas a arabs concepts psychoanalyt hakō west discographi east wjpw cd,1.0
178,103830,bt_bing_arabic,Why do Arabs hate the West,1.0
179,103830,bt_bing_chinese_simplified,Why do Arabs hate the West,1.0
180,103830,bt_bing_french,Why do Arabs hate the West,1.0
181,103830,bt_bing_german,Why do Arabs hate the West,1.0
182,103830,bt_bing_korean,Why do Arabs hate the West,1.0
183,103830,bt_bing_malay,Why do Arabs hate the west,1.0
184,103830,bt_bing_persian,Why do Arabs hate the West,1.0
185,103830,bt_bing_russian,Why do Arabs hate the West,1.0
186,103830,bt_bing_swahili,Why do Arabs hate the West,1.0
187,103830,bt_bing_tamil,Man Why do Arabs hate the West,1.0
188,103830,bt_nllb_arabic,Why are Arabs turning to the West,1.0
189,103830,bt_nllb_chinese_yue,Why do Arabs hate the West,1.0
190,103830,bt_nllb_french,Why do the Arabs hate the West,1.0
191,103830,bt_nllb_german,Why do the Arabs hate the West,1.0
192,103830,bt_nllb_korean,Why do Arabs hate the West,1.0
193,103830,bt_nllb_malay,Why do Arabs hate the West,1.0
194,103830,bt_nllb_persian,Why do Arabs hate the West,1.0
195,103830,bt_nllb_russian,Why do the Arabs hate the West,1.0
196,103830,bt_nllb_swahili,Why do the Arabs hate the West,1.0
197,103830,bt_nllb_tamil,Why do the Arabs hate the West,1.0
198,103830,conceptluster.topn5.3.bm25,man arabs hate west tao western world hate speech human,1.0
199,103830,conceptluster.topn5.3.qld,man arabs hate west hate speech tao human western world,1.0
200,103830,conceptnet.topn3,man arabs hate west boy person arabophobia arab people an emotion destroy your enemy a strong emotion,1.0
201,103830,docluster.topn10.3.bm25,why do man arabs hate the west,1.0
202,103830,docluster.topn10.3.qld,why do man arabs hate the west,1.0
203,103830,glove.topn3,man arabs hate west woman person egyptians hatred indeed east north,1.0
204,103830,original,Why do man Arabs hate the west,1.0
205,103830,relevancefeedback.topn10.bm25,why do man arabs hate the west all you i arab east iraq,1.0
206,103830,rm3.topn10.10.0.5.bm25,Why do man Arabs hate the west ?,1.0
207,103830,rm3.topn10.10.0.5.qld,Why do man Arabs hate the west ?,1.0
208,103830,sensedisambiguation,Why do man world Arabs arabian hate the west,1.0
209,103830,stem.krovetz,why do man arab hate the west,1.0
210,103830,stem.lovins,why do man arab hat th west,1.0
211,103830,stem.paicehusk,why do man arab hat the west,1.0
212,103830,stem.porter,why do man arab hate the west,1.0
213,103830,stem.porter2,whi do man arab hate the west,1.0
214,103830,stem.sstemmer,why do man arab hate the west,1.0
215,103830,stem.trunc4,why do man arab hate the west,1.0
216,103830,stem.trunc5,why do man arabs hate the west,1.0
217,103830,tagmee.topn3,man arabs hate west Tao Human Arabs Hate speech Western world,1.0
218,103830,tagmee.topn3.replace,Tao Human Arabs Hate speech Western world,1.0
219,103830,termluster.topn5.3.bm25,man arabs hate west,1.0
220,103830,termluster.topn5.3.qld,man arabs hate west,1.0
221,103830,thesaurus.topn3,man arabs hate west,1.0
222,103830,thesaurus.topn3.replace,man arabs hate west,1.0
223,103830,wiki.topn3,man arabs hate west zhuang zhou confucianism confucius tao apes humans tool using species human muslim communities asia dhimmi druze arabs hatcrime coercion lgbt social movements hate speech eurocentrism eastern world hegemony western world,1.0
224,103830,wordnet.topn3,man arabs hate west military man serviceman humankind Arabian hatred detest Dame Rebecca West Mae West Cicily Isabel Fairfield,1.0
225,1063812,-1,How do I grow taller?,1.0
226,1063812,anchor.topn3,grow taller critically gross herbland escalada remedio serigrafia,1.0
227,1063812,bt_bing_chinese_simplified,How do I grow taller,1.0
228,1063812,bt_bing_malay,How can I get taller,1.0
229,1063812,bt_bing_persian,How to get taller,1.0
230,1063812,bt_bing_russian,How do you grow taller,1.0
231,1063812,bt_bing_swahili,How can I grow taller,1.0
232,1063812,bt_bing_tamil,How do I grow taller,1.0
233,1063812,bt_nllb_chinese_yue,How do I grow taller,1.0
234,1063812,bt_nllb_korean,How can you grow taller,1.0
235,1063812,bt_nllb_persian,How can I get taller,1.0
236,1063812,conceptluster.topn5.3.bm25,grow taller,1.0
237,1063812,conceptluster.topn5.3.qld,grow taller,1.0
238,1063812,docluster.topn10.3.bm25,how do i grow taller,1.0
239,1063812,docluster.topn10.3.qld,how do i grow taller,1.0
240,1063812,glove.topn3,grow taller grown tall bulkier,1.0
241,1063812,original,How do I grow taller,1.0
242,1063812,relevancefeedback.topn10.qld,how do i grow taller bright you my taller u,1.0
243,1063812,rm3.topn10.10.0.5.bm25,How do I grow taller?,1.0
244,1063812,rm3.topn10.10.0.5.qld,How do I grow taller?,1.0
245,1063812,sensedisambiguation,How do I grow turn taller tall,1.0
246,1063812,stem.krovetz,how do i grow tall,1.0
247,1063812,stem.lovins,how do i grow taller,1.0
248,1063812,stem.porter,how do i grow taller,1.0
249,1063812,stem.porter2,how do i grow taller,1.0
250,1063812,stem.sstemmer,how do i grow taller,1.0
251,1063812,stem.trunc4,how do i grow tall,1.0
252,1063812,stem.trunc5,how do i grow talle,1.0
253,1063812,tagmee.topn3,grow taller,1.0
254,1063812,termluster.topn5.3.bm25,grow taller,1.0
255,1063812,termluster.topn5.3.qld,grow taller,1.0
256,1063812,thesaurus.topn3,grow taller,1.0
257,1063812,thesaurus.topn3.replace,grow taller,1.0
258,1063812,wiki.topn3,grow taller,1.0
259,1063812,word2vec.topn3,grow taller evolve develop tall skinnier stockier,1.0
260,1063812,wordnet.topn3,grow taller arise spring up grandiloquent tall marvellous,1.0
261,1077370,-1,Why do only Humans have Finger prints?,1.0
262,1077370,anchor.topn3,humans finger prints nightbug zfi death small,1.0
263,1077370,bt_bing_arabic,Why do only humans have fingerprints,1.0
264,1077370,bt_bing_chinese_simplified,Why do only humans have fingerprints,1.0
265,1077370,bt_bing_french,Why do only humans have fingerprints,1.0
266,1077370,bt_bing_german,Why do only humans have fingerprints,1.0
267,1077370,bt_bing_korean,Why do only humans have fingerprints,1.0
268,1077370,bt_bing_malay,Why do only Humans have finger prints,1.0
269,1077370,bt_bing_persian,Why do only humans have fingerprints,1.0
270,1077370,bt_bing_russian,Why do only humans have fingerprints,1.0
271,1077370,bt_bing_swahili,Why do only humans have fingerprints,1.0
272,1077370,bt_bing_tamil,Why do only humans have fingerprints,1.0
273,1077370,bt_nllb_arabic,Why do only humans have fingerprints,1.0
274,1077370,bt_nllb_chinese_yue,Why are only humans fingerprinted,1.0
275,1077370,bt_nllb_french,Why are only humans fingerprinted,1.0
276,1077370,bt_nllb_malay,Why are only humans fingerprinted,1.0
277,1077370,bt_nllb_swahili,Why are only humans fingerprinted,1.0
278,1077370,bt_nllb_tamil,Why do only humans have fingerprints,1.0
279,1077370,docluster.topn10.3.bm25,why do only humans have finger prints,1.0
280,1077370,docluster.topn10.3.qld,why do only humans have finger prints,1.0
281,1077370,original,Why do only Humans have Finger prints,1.0
282,1077370,relevancefeedback.topn10.bm25,why do only humans have finger prints print all ap don t human differ,1.0
283,1077370,relevancefeedback.topn10.qld,why do only humans have finger prints fingerprint print hand all human you paper,1.0
284,1077370,rm3.topn10.10.0.5.bm25,Why do only Humans have Finger prints?,1.0
285,1077370,rm3.topn10.10.0.5.qld,Why do only Humans have Finger prints?,1.0
286,1077370,sensedisambiguation,Why do only Humans homo have Finger prints print,1.0
287,1077370,sensedisambiguation.replace,Why do only homo have finger print,1.0
288,1077370,stem.krovetz,why do only human have finger print,1.0
289,1077370,stem.lovins,why do onl human hav finger print,1.0
290,1077370,stem.porter,why do onli human have finger print,1.0
291,1077370,stem.porter2,whi do onli human have finger print,1.0
292,1077370,stem.sstemmer,why do only human have finger print,1.0
293,1077370,tagmee.topn3.replace,Human body Fingerprint,1.0
294,1077370,termluster.topn5.3.bm25,humans finger prints,1.0
295,1077370,termluster.topn5.3.qld,humans finger prints,1.0
296,1077370,thesaurus.topn3,humans finger prints,1.0
297,1077370,thesaurus.topn3.replace,humans finger prints,1.0
298,1077370,word2vec.topn3,humans finger prints animals beings forefinger pinkie lithographs,1.0
299,1077370,wordnet.topn3,humans finger prints mankind digit feel finger s breadth impress publish mark,1.0
300,1082595,-1,what is meant by mobile technology?,0.5
301,1082595,bertqe.topn10.qld,differ techlog than t mobil,1.0
302,1082595,bt_bing_arabic,What is mobile technology,1.0
303,1082595,bt_bing_chinese_simplified,What does mobile technology mean,1.0
304,1082595,bt_bing_french,What is mobile technology,1.0
305,1082595,bt_bing_german,What is mobile technology,1.0
306,1082595,bt_bing_korean,What do you mean by mobile technology,1.0
307,1082595,bt_bing_malay,What does mobile technology mean,1.0
308,1082595,bt_bing_persian,What does mobile technology mean,1.0
309,1082595,bt_bing_swahili,What is the point of mobile technology,1.0
310,1082595,bt_bing_tamil,What is mobile technology,1.0
311,1082595,bt_nllb_arabic,What does mobile technology mean,1.0
312,1082595,bt_nllb_chinese_yue,What does mobile technology mean,1.0
313,1082595,bt_nllb_french,What does mobile technology mean,1.0
314,1082595,bt_nllb_german,What does mobile technology mean,1.0
315,1082595,bt_nllb_korean,What is mobile technology,1.0
316,1082595,bt_nllb_malay,What does mobile technology mean,1.0
317,1082595,bt_nllb_persian,What does mobile technology mean,1.0
318,1082595,bt_nllb_russian,What does mobile technology mean,1.0
319,1082595,bt_nllb_swahili,what is mobile technology,1.0
320,1082595,bt_nllb_tamil,What is mobile technology,1.0
321,1082595,conceptnet.topn3.replace,ploughland meaned cell Mobile River automotive technology,1.0
322,1082595,glove.topn3,meant mobile technology intended merely phones phone tech,1.0
323,1082595,relevancefeedback.topn10.bm25,what is meant by mobile technology develop mobil cellular can gsm cingular phone i featur,1.0
324,1082595,relevancefeedback.topn10.qld,what is meant by mobile technology develop commerc bluetooth phone can gsm oil data cingular,1.0
325,1082595,sensedisambiguation.replace,what is think of by mobile technology,1.0
326,1082595,anchor.topn3,meant mobile technology be television nice petey kyōrinrin harh,0.5
327,1082595,bt_bing_russian,What is meant by mobile technology,0.5
328,1082595,conceptluster.topn5.3.bm25,meant mobile technology,0.5
329,1082595,conceptluster.topn5.3.qld,meant mobile technology,0.5
330,1082595,conceptnet.topn3,meant mobile technology ploughland meaned cell Mobile River automotive technology,0.5
331,1082595,docluster.topn10.3.bm25,what is meant by mobile technology,0.5
332,1082595,docluster.topn10.3.qld,what is meant by mobile technology,0.5
333,1082595,original,what is meant by mobile technology,0.5
334,1082595,rm3.topn10.10.0.5.bm25,what is meant by mobile technology?,0.5
335,1082595,rm3.topn10.10.0.5.qld,what is meant by mobile technology?,0.5
336,1082595,sensedisambiguation,what is meant think of by mobile technology,0.5
337,1082595,stem.krovetz,what is meant by mobile technology,0.5
338,1082595,stem.lovins,what is meant by mobil technolog,0.5
339,1082595,stem.porter,what is meant by mobil technolog,0.5
340,1082595,stem.porter2,what is meant by mobil technolog,0.5
341,1082595,stem.sstemmer,what is meant by mobile technology,0.5
342,1082595,stem.trunc5,what is meant by mobil techn,0.5
343,1082595,tagmee.topn3,meant mobile technology,0.5
344,1082595,termluster.topn5.3.bm25,meant mobile technology,0.5
345,1082595,termluster.topn5.3.qld,meant mobile technology,0.5
346,1082595,thesaurus.topn3,meant mobile technology,0.5
347,1082595,thesaurus.topn3.replace,meant mobile technology,0.5
348,1082595,wiki.topn3,meant mobile technology,0.5
349,1082595,word2vec.topn3,meant mobile technology intended means mean non mobile portable science,0.5
350,1082595,word2vec.topn3.replace,intended means mean non mobile portable science,0.5
351,1082595,wordnet.topn3,meant mobile technology signify entail think Mobile River engineering science applied science,0.5
352,1119420,-1,"Well the black light is UV light.So if it is ""black"" how can it be ""light"" ?",1.0
353,1119420,anchor.topn3,well black light uv light so black light ekenasio odoptu op kvinnen triplewart black cockatoo well h bredenbury photocycl irradiation ultraviolet kvinnen triplewart black cockatoo amphion paladino well h bredenbury amphion paladino,1.0
354,1119420,bt_bing_arabic,Well black light is UV light So if it s black how can it be light,1.0
355,1119420,bt_bing_chinese_simplified,Well black light is ultraviolet light So how can it be light if it s black,1.0
356,1119420,bt_bing_french,Well black light is UV light So if it s black how can it be clear,1.0
357,1119420,bt_bing_german,Well the black light is UV light So if it s black how can it be bright,1.0
358,1119420,bt_bing_korean,Well black light is UV light So if it s black how can it be light,1.0
359,1119420,bt_bing_malay,Well black light is UV light So if it s black how can it be light,1.0
360,1119420,bt_bing_persian,Good black light is UV light So if it s black how can it be light,1.0
361,1119420,bt_bing_russian,Well black light is ultraviolet light So if it s black then how can it be light,1.0
362,1119420,bt_bing_swahili,Black light is UV light So if it is black how can it be light,1.0
363,1119420,bt_bing_tamil,Well black light UV light How can it be light if it s black,1.0
364,1119420,bt_nllb_arabic,Well black light is UV light so if black is how can it be light,1.0
365,1119420,bt_nllb_chinese_yue,Black light is ultraviolet light so if it s black why is it light,1.0
366,1119420,bt_nllb_french,Black light is UV If it s black how can it be light,1.0
367,1119420,bt_nllb_german,The black light is UV light so if it s black how can it be light,1.0
368,1119420,bt_nllb_persian,So black light is UV light so if it s black how can it be light,1.0
369,1119420,bt_nllb_russian,Well black light is ultraviolet light so if it s black how can it be light,1.0
370,1119420,bt_nllb_swahili,Well black light is UV light So if it s black how can it be light,1.0
371,1119420,conceptluster.topn5.3.bm25,well black light uv light so black light ultraviolet black light intermediate frequency,1.0
372,1119420,conceptluster.topn5.3.qld,well black light uv light so black light black light ultraviolet intermediate frequency,1.0
373,1119420,conceptnet.topn3,well black light uv light so black light famous health oil coal color mist lantern energy ultraviolet black light,1.0
374,1119420,conceptnet.topn3.replace,famous health oil coal color mist lantern energy ultraviolet black light light so black light,1.0
375,1119420,docluster.topn10.3.bm25,well the black light is uv light so if it is black how can it be light,1.0
376,1119420,docluster.topn10.3.qld,well the black light is uv light so if it is black how can it be light,1.0
377,1119420,original,Well the black light is UV light So if it is black how can it be light,1.0
378,1119420,relevancefeedback.topn10.bm25,well the black light is uv light so if it is black how can it be light have energi,1.0
