,qid,order,query,qld.recip_rank
43,1082595,conceptnet.topn3.replace,ploughland meaned cell Mobile River automotive technology,0.5
44,1082595,glove.topn3,meant mobile technology intended merely phones phone tech,0.5
45,1082595,bt_bing_arabic,What is mobile technology,0.3333
46,1082595,bt_bing_french,What is mobile technology,0.3333
47,1082595,bt_bing_german,What is mobile technology,0.3333
48,1082595,bt_bing_korean,What do you mean by mobile technology,0.3333
49,1082595,bt_bing_swahili,What is the point of mobile technology,0.3333
50,1082595,bt_bing_tamil,What is mobile technology,0.3333
51,1082595,bt_nllb_korean,What is mobile technology,0.3333
52,1082595,bt_nllb_swahili,what is mobile technology,0.3333
53,1082595,bt_nllb_tamil,What is mobile technology,0.3333
54,1082595,conceptnet.topn3,meant mobile technology ploughland meaned cell Mobile River automotive technology,0.3333
55,1082595,sensedisambiguation.replace,what is think of by mobile technology,0.3333
56,1119420,-1,"Well the black light is UV light.So if it is ""black"" how can it be ""light"" ?",1.0
57,1152934,-1,Why don't fat people have to pay more for air travel?,1.0
58,1167882,-1,What are the different types of sins and how are they caused?,0.25
59,1167882,bt_nllb_tamil,What is sin and how does it occur,1.0
60,1167882,bt_nllb_korean,What kind of sin is it and how does it occur,0.5
61,1167882,bt_nllb_russian,What are the different sins and how do they occur,0.5
62,1199639,-1,"How to ""LOSE""all body fat ?",1.0
63,1254390,-1,how do i deap fry chicken?,1.0
64,1262692,-1,How can I get rid of pimples on my back?,1.0
65,1282199,-1,how can I hide the cuts on my wrists?,0.5
66,1282199,bertqe.topn10.qld,your wrist consist two bone,1.0
67,1282199,conceptluster.topn5.3.bm25,hide cuts wrists,1.0
68,1282199,conceptluster.topn5.3.qld,hide cuts wrists,1.0
69,1282199,glove.topn3,hide cuts wrists conceal ankles forearms,1.0
70,1282199,tagmee.topn3,hide cuts wrists,1.0
71,1282199,termluster.topn5.3.bm25,hide cuts wrists,1.0
72,1282199,termluster.topn5.3.qld,hide cuts wrists,1.0
73,1282199,thesaurus.topn3,hide cuts wrists,1.0
74,1282199,thesaurus.topn3.replace,hide cuts wrists,1.0
75,1282199,wiki.topn3,hide cuts wrists,1.0
76,1287437,-1,how can i lose 30 pounds by june3?,1.0
77,1290612,-1,why do anxiety and depression seem to coexist?,1.0
78,1292734,-1,what color you like the most and why?,0.5
79,1292734,bt_bing_arabic,What color do you like the most and why,1.0
80,1292734,bt_bing_french,Which color do you like the most and why,1.0
81,1292734,bt_bing_german,Which color do you like best and why,1.0
82,1292734,bt_bing_korean,Which color do you like the most and why,1.0
83,1292734,bt_bing_malay,What color do you like the most and why,1.0
84,1292734,bt_bing_persian,What color do you like most and why,1.0
85,1292734,bt_bing_russian,Which color do you like the most and why,1.0
86,1292734,bt_bing_tamil,Which color do you like the most and why,1.0
87,1292734,bt_nllb_arabic,What color do you like best and why,1.0
88,1292734,bt_nllb_chinese_yue,What color do you like best Why,1.0
89,1292734,bt_nllb_german,What color do you like best and why,1.0
90,1292734,bt_nllb_korean,What color do you like best Why,1.0
91,1292734,bt_nllb_malay,What color do you like and why,1.0
92,1292734,bt_nllb_persian,What color do you like and why,1.0
93,1292734,bt_nllb_russian,What color do you like best and why,1.0
94,1292734,bt_nllb_swahili,What color do you like best and why,1.0
95,1340574,-1,Why do some people only go to church on Easter Sunday and never go again until Christmas ?,1.0
96,1351675,-1,Why must I have an uncracked winshield in order to for my car to pass a safety inspeciton?,1.0
97,1364894,-1,Why do we need to tell customer service/operator about our sickness in order to make appointment w/ a doctor?,0.3333
98,1364894,bt_bing_malay,Why do we need to tell the customer operator service about our illness to make an appointment with a doctor,1.0
99,1364894,bt_bing_tamil,Why should we tell customer service operator about our illness for an appointment with a doctor,1.0
100,1364894,bt_nllb_arabic,Why do we need to tell customer service about our illness for a doctor appointment,1.0
101,1364894,bt_nllb_malay,Why do we have to tell the customer service about our illness to make an appointment with a doctor,1.0
102,1364894,bt_bing_arabic,Why do we need to tell the customer service operator about our illness in order to make an appointment with a doctor,0.5
103,1364894,bt_bing_chinese_simplified,Why do we need to tell the customer service operator about our illness in order to make a doctor s appointment,0.5
104,1364894,bt_bing_korean,Why do I need to tell the customer service operator about my illness in order to make an appointment with my doctor,0.5
105,1364894,bt_bing_persian,Why do we need customer service operator regarding our illness in order to make a w doctor appointment,0.5
106,1364894,bt_bing_swahili,Why do we need to tell customer service operator about our illness in order to make an appointment w a doctor,0.5
107,1364894,bt_nllb_german,Why do we have to tell the customer service operator about our illness to make an appointment with a doctor,0.5
108,1364894,bt_nllb_korean,Why should we tell a customer service businessman about the disease to make an appointment with a doctor,0.5
109,1364894,bt_nllb_persian,Why should we inform the customer service operator about our illness before we see a doctor,0.5
110,1364894,bt_nllb_tamil,Why should we inform the customer service operator about our illness to arrange an appointment with the doctor,0.5
111,1373069,-1,Freedom of Speech - why don't people understand how to use it?,0.5
112,1373069,bt_bing_malay,Freedom of Voice why don t people understand how to use it,1.0
113,1373069,stem.trunc5,freed of speec why don t peopl under how to use it,1.0
114,143833,-1,What is the difference between coolant and anti-freeze?,1.0
115,1459749,-1,Why don't I have an asthma attack during sex?,1.0
116,1477322,-1,Why do people say Germans are racists?,1.0
117,1502604,-1,how do crooks  make  fake   passports  ?,1.0
118,1509982,-1,How is th Chemistry is a basic of Science?,1.0
119,1582877,-1,why do we go to school if in the real world we dont use most of it?,0.3333
120,1582877,termluster.topn5.3.bm25,go school real world dont use,1.0
121,1582877,termluster.topn5.3.qld,go school real world dont use,1.0
122,1582877,thesaurus.topn3,go school real world dont use,1.0
123,1582877,thesaurus.topn3.replace,go school real world dont use,1.0
124,159716,-1,"How do I find an Inmate at Southwest Detention Center 30755 Auld Rd., Murrieta, CA 92563?",0.5
125,159716,bt_bing_chinese_simplified,How do I locate inmates at Southwest Detention Center Auld Rd Murrieta CA,1.0
126,159716,bt_nllb_korean,How do we find the inmates at Murrieta CA in Southwest Prison Wood,1.0
127,159716,bt_nllb_swahili,How can I find a prisoner at the Southwest Correctional Center Auld Rd Murrieta CA,1.0
128,159716,conceptnet.topn3,find inmate southwest detention center auld rd murrieta ca discover search southwesterly middle capital old calcium,1.0
129,159716,glove.topn3,find inmate southwest detention center auld rd murrieta ca able prisoner northwest northeast custody detainees centre syne lang oly box temecula fahnt n t know,1.0
130,159716,glove.topn3.replace,able prisoner northwest northeast custody detainees centre syne lang oly box temecula fahnt n t know,1.0
131,159716,relevancefeedback.topn10.qld,how do i find an inmate at southwest detention center auld rd murrieta ca illeg georgia on watch court we song nine,1.0
132,159716,sensedisambiguation,How do I find witness an Inmate inpatient at Southwest Detention Center plaza Auld Rd Murrieta CA california,1.0
133,159716,sensedisambiguation.replace,How do I witness an inpatient at southwest detention plaza auld Rd Murrieta california,1.0
134,159716,stem.lovins,how do i find an inm at southwest detens center auld rd murries ca,1.0
135,1607728,-1,what causes gray facial hair in men?,1.0
136,1623623,-1,"How do you improve fuel efficiency of a 2004, Ford Ikon?",0.5
137,1663853,-1,what is a wet dream?,1.0
138,1702151,-1,How patient a driver are you?,0.3333
139,1702151,bt_nllb_french,Are you a patient driver,0.5
140,172731,-1,how for is saturn from the sun?,1.0
141,1783010,-1,What is Blaphsemy?,1.0
142,1794677,-1,How can I treat my Acne Scars?,1.0
143,1821193,-1,"Why do people feed poison (sugar) to their kids on Easter, and why are there no chocolate Jesuses?",1.0
144,1844896,-1,How to cook Angus burgers?,1.0
145,1850323,-1,Why some men never wash their hands after using the Urinal/Toilet?,1.0
146,1862795,-1,How does spending prolonged time in microgravity affect the bodies of astronauts?,1.0
147,1866981,-1,"I know how I got here, but how did you?",0.02
148,1866981,termluster.topn5.3.bm25,know got,0.1667
149,1866981,termluster.topn5.3.qld,know got,0.1667
150,1866981,thesaurus.topn3,know got,0.1667
151,1866981,thesaurus.topn3.replace,know got,0.1667
152,1866981,glove.topn3,know got why think get getting,0.0588
153,1866981,relevancefeedback.topn10.bm25,i know how i got here but how did you you acn,0.04
154,1866981,wordnet.topn3.replace,get laid recognise bed arrive bring forth bugger off,0.0222
155,1866981,stem.lovins,i know how i got hes but how did you,0.0217
156,1880028,-1,"What does ""see Leaflet"" mean on Ept Pregnancy test?",1.0
157,1937374,-1,how to get 277 V AC ?,1.0
158,1944018,-1,Why can't teenagers vote?,0.5
159,1944018,bertqe.topn10.bm25,began draw up countri want,1.0
160,1944018,bt_bing_arabic,Why can t teens vote,1.0
161,1944018,bt_bing_chinese_simplified,Why can t teens vote,1.0
162,1944018,bt_bing_french,Why can t teens vote,1.0
163,1944018,bt_bing_german,Why can t teens vote,1.0
164,1944018,bt_bing_russian,Why can t teens vote,1.0
165,1944018,rm3.topn10.10.0.5.bm25,Why cant teenagers vote?,1.0
166,1944018,rm3.topn10.10.0.5.qld,Why cant teenagers vote?,1.0
167,1944018,stem.trunc4,why can t teen vote,1.0
168,1957887,-1,How can I hunt down and punch the people that keep spamming me?,1.0
169,1964316,-1,"What do you mean by ""weed""?",0.3333
170,1964316,relevancefeedback.topn10.bm25,what do you mean by weed sfc alwai object legal,1.0
171,1964316,relevancefeedback.topn10.qld,what do you mean by weed weed illeg g sfc smoke i bipolar,1.0
172,1964316,conceptluster.topn5.3.bm25,mean weed mean,0.5
173,1964316,conceptluster.topn5.3.qld,mean weed mean,0.5
174,1964316,tagmee.topn3,mean weed What Do You Mean,0.5
175,1964316,wiki.topn3,mean weed mean,0.5
176,1968489,-1,Which auto insurance do you use and why?,0.5
177,1968489,bertqe.topn10.bm25,you must have auto insur,1.0
178,1968489,bertqe.topn10.qld,insur you refer commerci auto,1.0
179,1968489,conceptnet.topn3,auto insurance use car expensive health insurance employment call writing,1.0
180,1968489,glove.topn3,auto insurance use automobile automotive premiums,1.0
181,1968489,termluster.topn5.3.bm25,auto insurance use,1.0
182,1968489,termluster.topn5.3.qld,auto insurance use,1.0
183,1968489,thesaurus.topn3,auto insurance use,1.0
184,1968489,thesaurus.topn3.replace,auto insurance use,1.0
185,1968489,word2vec.topn3,auto insurance use automotive automobile premiums utilize employ,1.0
186,1971899,-1,what is masturbat***?,1.0
187,1977054,-1,Couscous is a food from what origin?,1.0
188,2008017,-1,why do black people like fried chicken somuch?,1.0
189,2018562,-1,"Why does my Black Lab howl to ""Law and Order"" theme song?",1.0
190,204633,-1,Why do you have memories?,0.5
191,204963,-1,what does 5 by 5 mean?,0.025
192,204963,bertqe.topn10.bm25,your town would whole rang,1.0
193,204963,bertqe.topn10.qld,you collect data about height,1.0
194,204963,relevancefeedback.topn10.bm25,what does by mean side i median you,1.0
195,204963,relevancefeedback.topn10.qld,what does by mean deviat mass resolut minut sin number,1.0
196,204963,rm3.topn10.10.0.5.bm25,what does 5 by 5 mean?,1.0
197,204963,rm3.topn10.10.0.5.qld,what does 5 by 5 mean?,1.0
198,204963,conceptluster.topn5.3.bm25,mean,0.0909
199,204963,conceptluster.topn5.3.qld,mean,0.0909
200,204963,tagmee.topn3,mean,0.0909
201,204963,termluster.topn5.3.bm25,mean,0.0909
202,204963,termluster.topn5.3.qld,mean,0.0909
203,204963,thesaurus.topn3,mean,0.0909
204,204963,thesaurus.topn3.replace,mean,0.0909
205,204963,wiki.topn3,mean,0.0909
206,204963,bt_nllb_german,What does out of mean,0.0303
207,2142044,-1,What do you speculate happened to Natalie Holloway in Aruba?,1.0
208,2180086,-1,what are mormens?,1.0
209,2182052,-1,why is lemonade at restaurants sometimes different?,1.0
210,2192891,-1,how are braces put on and do they hurt a lot?,1.0
211,224109,-1,what is citriscidal?,0.0
212,224109,bt_bing_russian,What is Citricidal,1.0
213,224109,bt_nllb_persian,What is citricidal,1.0
214,224109,bt_nllb_russian,What is citricidal,1.0
215,225575,-1,what does 'wet behind the ears' mean?,1.0
216,2290758,-1,Why do people ask questions they know?,0.0238
217,2290758,conceptluster.topn5.3.bm25,people ask questions know,0.0588
218,2290758,conceptluster.topn5.3.qld,people ask questions know,0.0588
219,2290758,tagmee.topn3,people ask questions know,0.0588
220,2290758,termluster.topn5.3.bm25,people ask questions know,0.0588
221,2290758,termluster.topn5.3.qld,people ask questions know,0.0588
222,2290758,thesaurus.topn3,people ask questions know,0.0588
223,2290758,thesaurus.topn3.replace,people ask questions know,0.0588
224,2290758,wiki.topn3,people ask questions know,0.0588
225,2290758,sensedisambiguation,Why do people ask questions question they know,0.037
226,2290758,stem.porter2,whi do peopl ask question they know,0.0345
227,2291272,-1,How is Catholicism not Christianity?,1.0
228,229303,-1,Why  is  the   war continuing  in  Afghanistan?,1.0
229,2307305,-1,Why do man rape little girls?,1.0
230,2309774,-1,Why do I keep seeing people on here 'dissing' on the soldiers in Iraq?,1.0
231,23464,-1,why girls are beautiful?,0.5
232,23464,bertqe.topn10.qld,depend what thick you some,1.0
233,23464,conceptnet.topn3,girls beautiful doll dress pretty,1.0
234,23464,glove.topn3,girls beautiful boys lovely gorgeous,1.0
235,23464,relevancefeedback.topn10.qld,why girls are beautiful beauti girl more god thick fit,1.0
236,23464,sensedisambiguation,why girls girlfriend are beautiful,1.0
237,23464,word2vec.topn3,girls beautiful boys gorgeous lovely charming,1.0
238,2380990,-1,Why am I alive?,0.1667
239,2380990,anchor.topn3,alive,1.0
240,2380990,anchor.topn3.replace,alive,1.0
241,2380990,bt_nllb_korean,Why are you alive,1.0
242,2380990,conceptnet.topn3,alive An animal dead,1.0
243,2380990,glove.topn3,alive dead dying,1.0
244,2380990,relevancefeedback.topn10.bm25,why am i alive aliv afraid,1.0
245,2380990,termluster.topn5.3.bm25,alive,1.0
246,2380990,termluster.topn5.3.qld,alive,1.0
247,2380990,thesaurus.topn3,alive,1.0
248,2380990,thesaurus.topn3.replace,alive,1.0
249,2380990,word2vec.topn3,alive dead alive alive,1.0
250,2380990,word2vec.topn3.replace,dead alive alive,1.0
251,2380990,conceptnet.topn3.replace,An animal dead,0.3333
252,2382487,-1,what do i do if i have not started my period in like almost 6 months?,1.0
253,2418598,-1,why do wisdom varies from person to person?,1.0
254,2443586,-1,What is a Bro?,0.3333
255,2443586,anchor.topn3,bro brö brös zadoù,1.0
256,2443586,conceptluster.topn5.3.bm25,bro,1.0
257,2443586,conceptluster.topn5.3.qld,bro,1.0
258,2443586,conceptnet.topn3,bro,1.0
259,2443586,conceptnet.topn3.replace,bro,1.0
260,2443586,relevancefeedback.topn10.qld,what is a bro ur you graviti bro dont bra about,1.0
261,2443586,tagmee.topn3,bro,1.0
262,2443586,termluster.topn5.3.bm25,bro,1.0
263,2443586,termluster.topn5.3.qld,bro,1.0
264,2443586,thesaurus.topn3,bro,1.0
265,2443586,thesaurus.topn3.replace,bro,1.0
266,2443586,wiki.topn3,bro,1.0
267,2443586,wordnet.topn3,bro,1.0
268,2443586,wordnet.topn3.replace,bro,1.0
269,2446614,-1,how could u get success?,1.0
270,2452795,-1,How can I heat the water within a 150 gal tank that's open to the atmosphere in Feb.?,1.0
271,2479423,-1,Why is there brail on the keypads at drive up ATM's?,1.0
272,2484180,-1,why do people judge a dog by what he looks like?,1.0
273,2528767,-1,How do I determine the charge of the iron ion in FeCl3?,0.2
274,2528767,bertqe.topn10.bm25,charg so you have fe cl,1.0
275,2528767,rm3.topn10.10.0.5.bm25,How do I determine the charge of the iron ion in FeCl3?,0.5
276,2528767,rm3.topn10.10.0.5.qld,How do I determine the charge of the iron ion in FeCl3?,0.5
277,2528767,wordnet.topn3,determine charge iron ion fecl regulate find out influence billing turn on excite branding iron press Fe,0.5
278,2528767,bt_nllb_swahili,How do I determine the load of iron ions in FeCl,0.3333
279,2528767,sensedisambiguation.replace,How do I determine the mission of the iron ion in FeCl,0.3333
280,2528767,stem.trunc4,how do i dete the char of the iron ion in fecl,0.3333
281,2528767,bt_nllb_arabic,How do I find the iron ion charge in Fickle,0.25
282,2528767,bt_nllb_persian,How do I determine the iron ion content in FeCl,0.25
283,2528767,conceptluster.topn5.3.bm25,determine charge iron ion fecl iron iii chloride iron ion,0.25
284,2528767,conceptluster.topn5.3.qld,determine charge iron ion fecl iron iii chloride iron ion,0.25
285,2528767,relevancefeedback.topn10.bm25,how do i determine the charge of the iron ion in fecl electron you atom charg ha form,0.25
286,2528767,stem.paicehusk,how do i determin the charg of the iron ion in fec,0.25
287,2528767,tagmee.topn3,determine charge iron ion fecl Ion Iron Ion Iron III chloride,0.25
288,2529114,-1,"since i have premature ejaculation problem, how to satisfy my girl?",1.0
289,2539741,-1,what cause the car to have white smoke coming from the muffler and making a kicking or knocking sounds?,0.3333
290,2539741,bt_bing_russian,What causes the muffler to make white smoke from the muffler and make kicking or knocking sounds,1.0
291,2539741,bt_nllb_chinese_yue,Why is there white smoke in cars and sound,1.0
292,2539741,bt_nllb_malay,What causes a car to have white smoke coming out of the packaging and making a kick or a knocking noise,1.0
293,2539741,bt_nllb_swahili,what causes the car to have white smoke from the cover and make knocking or knocking sounds,1.0
294,2539741,bertqe.topn10.bm25,wai make sound like piss,0.5
295,2539741,bt_bing_chinese_simplified,What causes a car muffler to emit white smoke and make a kicking or tapping sound,0.5
296,2539741,bt_nllb_german,What causes white smoke to come out of the jewellery and make a knock or a knock,0.5
297,2539741,bt_nllb_tamil,What causes the white smoke of a car to come out of the fog and make a knocking or knocking noise,0.5
298,2539741,relevancefeedback.topn10.qld,what cause the car to have white smoke coming from the muffler and making a kicking or knocking sounds your i you exhaust,0.5
299,2539741,stem.lovins,what caus th car to hav whit smok com from th muffler and mak a kick or knock sound,0.5
300,2551845,-1,Why is GW dogged for not getting OBL yet killing Zarkawi is a non-event?,1.0
301,2582920,-1,What is the difference in a dried plum and a dried prune?,1.0
302,2592121,-1,how to rollover 401k into real estate?,0.1429
303,2592121,bertqe.topn10.bm25,plan ira you cash out,1.0
304,2592121,bt_bing_korean,How do you roll over a K to real estate,1.0
305,2592121,bt_bing_russian,How do you roll over a K in real estate,1.0
306,2592121,bt_bing_tamil,How to roll K in real estate,1.0
307,2592121,bt_nllb_chinese_yue,How do you turn your k into real estate,0.25
308,2592121,bt_nllb_german,How can I turn k into real estate,0.25
309,2592121,bt_nllb_malay,How do you turn your k into real estate,0.25
310,2592121,bt_nllb_russian,How do you transfer your k to real estate,0.25
311,2592121,rm3.topn10.10.0.5.bm25,how to rollover 401k into real estate?,0.25
312,2592121,rm3.topn10.10.0.5.qld,how to rollover 401k into real estate?,0.25
313,2592121,bt_bing_arabic,How to turn k into real estate,0.2
314,2592121,bt_bing_chinese_simplified,How do I transfer a k to real estate,0.2
315,2592121,bt_bing_french,How do I transfer K into real estate,0.2
316,2592121,bt_bing_german,How to transfer k in real estate,0.2
317,2592121,bt_bing_malay,How to launch k into real estate,0.2
318,2592121,bt_bing_persian,How to turn k into real estate,0.2
319,2592121,bt_bing_swahili,How to move k to real estate,0.2
320,2592121,bt_nllb_arabic,How do you get your k back to real estate,0.2
321,2592121,bt_nllb_french,How do you get k into real estate,0.2
322,2592121,bt_nllb_korean,How do you convert into real estate,0.2
323,2592121,bt_nllb_persian,How do I turn k into real estate,0.2
324,2592121,bt_nllb_swahili,How to turn k into real estate,0.2
325,2592121,bt_nllb_tamil,How to turn k into real estate,0.2
326,2592121,conceptluster.topn5.3.bm25,rollover k real estate k real estate,0.2
327,2592121,conceptluster.topn5.3.qld,rollover k real estate k real estate,0.2
328,2592121,tagmee.topn3,rollover k real estate k Real estate,0.2
329,2592121,tagmee.topn3.replace,k Real estate,0.2
330,2592121,anchor.topn3,rollover k real estate demisay pension l nonsuffici reales cina upi mancha,0.1667
331,2592121,relevancefeedback.topn10.bm25,how to rollover k into real estate invest estat call agent you,0.1667
332,2619912,-1,"How were you saved from sin-and born again as Jesus says ""Except you repent, and be born again..."" How didYou?",0.3333
333,2619912,bt_nllb_arabic,How could you be saved from sin and born again as Jesus says unless you were born again and how could you,1.0
334,2619912,sensedisambiguation.replace,How were you write from sin and born again as jesus suppose exclude you repent and be give birth again How didYou,1.0
335,2619912,stem.lovins,how wer you sav from sin and born again as jesus say except you repens and be born again how didyou,1.0
336,2619912,stem.paicehusk,how wer you sav from sin and born again as jes say exceiv you rep and be born again how didyou,1.0
337,2619912,stem.trunc5,how were you saved from sin and born again as jesus says excep you repen and be born again how didyo,1.0
338,2619912,bt_bing_arabic,How I was saved from sin and born again as Jesus says unless you repent and are born again How did you,0.5
339,2619912,bt_bing_french,How were you saved from sin and born again as Jesus says Unless ye repent not and be born again How did you do it,0.5
340,2619912,bt_bing_german,How were you saved from sin and born again as Jesus says Unless you repent and be born again How did you do,0.5
341,2619912,bt_bing_malay,How are you saved from sin and born again as Jesus said Unless you repent and are born again How are you,0.5
342,2619912,bt_bing_swahili,How you were saved from sin and born again as Jesus says Unless you repent and be born again What did you do,0.5
343,2619912,bt_bing_tamil,How You Were Saved from Sin As Jesus says Unless you repent and be born again How did you do it,0.5
344,2619912,bt_nllb_french,How did you get saved from sin and be born again as Jesus said unless you repent and be born again How did you do it,0.5
345,2619912,bt_nllb_german,How did you get saved from sin and be born again as Jesus says unless you repent and be born again How did you do that,0.5
346,2619912,bt_nllb_korean,And then after being born again Jesus said Unless you repent and be born again,0.5
347,2619912,bt_nllb_malay,How can you be saved from sin and born again as Jesus said unless you repent and be born again How are you,0.5
348,2619912,bt_nllb_russian,How were you saved from sin and born again as Jesus says Unless you repent and be born again How did you do that,0.5
349,2619912,bt_nllb_swahili,How are you saved from sin and born again as Jesus says unless you repent and be born again How are you,0.5
350,2619912,bt_nllb_tamil,How were you saved from sin and born again as Jesus says Unless you repent you must be born again How are you,0.5
351,2619912,sensedisambiguation,How were you saved write from sin and born again as Jesus says suppose Except exclude you repent and be born give birth again How didYou,0.5
352,2634143,-1,"what is direct borrowing, phonological borrowing, linguistic borrowing, cultural borrowing,intimate borrowing?",0.25
353,2634143,stem.lovins,what is direct borrow phonolog borrow lingu borrow cultur borrow intim borrow,0.3333
354,2634143,stem.paicehusk,what is direct borrow phonolog borrow lingu borrow cult borrow intim borrow,0.3333
355,2634143,wiki.topn3,direct borrowing phonological borrowing linguistic borrowing cultural borrowing intimate borrowing auxiliary verb dependent clause complement linguistics object grammar allophone accusativcase declension loanword morphology linguistics historical linguistics phoneme phonology genetic relationship linguistics applicativvoice apophony language contact xenocentrism youth subculture labelling cultural appropriation,0.3333
356,2643507,-1,why does milk cost more than gas per gallon?,1.0
357,2713171,-1,What does the sentence's mean?,0.3333
358,2713171,glove.topn3,sentence s mean jail s whose necessarily,1.0
359,2713171,stem.krovetz,what do the sentence s mean,0.5
360,2713171,termluster.topn5.3.bm25,sentence s mean,0.5
361,2713171,termluster.topn5.3.qld,sentence s mean,0.5
362,2713171,thesaurus.topn3,sentence s mean,0.5
363,2713171,thesaurus.topn3.replace,sentence s mean,0.5
364,2722241,-1,why do some animals hide in a dark place b4 they die?,0.5
365,2722241,bertqe.topn10.qld,revert back wild die alon,1.0
366,2722241,termluster.topn5.3.bm25,animals hide dark place b die,1.0
367,2722241,termluster.topn5.3.qld,animals hide dark place b die,1.0
368,2722241,thesaurus.topn3,animals hide dark place b die,1.0
369,2722241,thesaurus.topn3.replace,animals hide dark place b die,1.0
370,2783398,-1,What is a nucleus?,1.0
371,2785579,-1,"If you could be an element of weather, which would you choose, and why?",0.0833
372,2785579,bt_bing_russian,If you could be a weather element what would you choose and why,0.2
373,2785579,bt_nllb_swahili,If you could be a weather creature what would you choose and why,0.1111
374,2795030,-1,Why do people drink Cuervo when it tastes the same going down as coming up?,1.0
375,2797224,-1,"Muslims Are The Happiest People Ever, Why?",1.0
376,2799913,-1,What's the proper way to express sorrow at a funeral?,0.25
377,2799913,relevancefeedback.topn10.bm25,what s the proper way to express sorrow at a funeral burial conduct becaus feel do all object also where last,1.0
378,2799913,bt_bing_arabic,What is the correct way to express grief at a funeral,0.5
379,2799913,bt_bing_chinese_simplified,What is the right way to express grief at a funeral,0.5
380,2799913,bt_bing_french,What is the right way to express grief at a funeral,0.5
381,2799913,bt_bing_german,What is the right way to express grief at a funeral,0.5
382,2799913,bt_bing_korean,What is the proper way to express grief at a funeral,0.5
383,2799913,bt_bing_malay,What is the correct way to express grief at a funeral,0.5
384,2799913,bt_bing_persian,What is the right way to express grief at a funeral,0.5
385,2799913,bt_bing_russian,What is the right way to express grief at a funeral,0.5
386,2799913,bt_bing_swahili,What is the correct way to express grief at a funeral,0.5
387,2799913,bt_bing_tamil,What is the right way to express grief at a funeral,0.5
388,2799913,bt_nllb_arabic,What is the proper way to express grief at a funeral,0.5
389,2799913,bt_nllb_chinese_yue,How do you express your grief at a funeral,0.5
390,2799913,bt_nllb_french,What s the right way to express your grief at a funeral,0.5
391,2799913,bt_nllb_german,How can one express his grief at a funeral,0.5
392,2799913,bt_nllb_korean,What is the way to express grief at a funeral,0.5
393,2799913,bt_nllb_malay,What s the right way to express your grief at a funeral,0.5
394,2799913,bt_nllb_persian,What is the proper way to express grief at a funeral,0.5
395,2799913,bt_nllb_russian,What is the right way to express grief at a funeral,0.5
396,2799913,relevancefeedback.topn10.qld,what s the proper way to express sorrow at a funeral i we feel suffer burial film what do,0.5
