,qid,order,query,qld.ndcg
24,100653,conceptnet.topn3,go getting copies letters commendation prsented city san diego drop leave turn grow printing copyist trisomic the mail box the mail capital town ϻ,0.2461
25,100653,stem.trunc4,how do i go abou gett copi of lett of comm prse to me from city of san dieg,0.1729
26,100653,wordnet.topn3,go getting copies letters commendation prsented city san diego hold up live on hug drug fuck off incur buzz off written matter imitate transcript varsity letter missive citation approval metropolis urban center,0.1715
27,100653,glove.topn3.replace,come got sold correspondence meritorious prsented town francisco diego san francisco,0.0983
28,100653,word2vec.topn3.replace,come goes proceed obtaining having got originals correspondence praise presnted soruced rebuted town metropolis francisco bernardino diego francisco mateo joaquin,0.0693
29,100653,anchor.topn3.replace,c yalag noise a go teeley pyszczynski hnatiw copies letters commendation prsented city royal san baghdatí srisamart vahinetua,0.0668
30,100653,bertqe.topn10.bm25,what tour i should go,0.0613
31,100653,stem.lovins,how do i go about ges cop of letter of commens prsens to me from cit of san dieg,0.0576
32,100653,conceptnet.topn3.replace,drop leave turn grow printing copyist trisomic the mail box the mail commendation prsented capital town ϻ diego,0.0443
33,100653,bertqe.topn10.qld,declin ani,0.0284
34,1015624,-1,What's the Definition of a bloody mary?,0.7924
35,1015624,relevancefeedback.topn10.bm25,what s the definition of a bloody mary bloodi mari benedict england becaus,0.7905
36,1015624,conceptluster.topn5.3.bm25,s definition bloody mary papal infallibility mary england,0.7414
37,1015624,conceptluster.topn5.3.qld,s definition bloody mary papal infallibility mary england,0.7414
38,1015624,tagmee.topn3,s definition bloody mary Papal infallibility Mary I of England,0.7401
39,1015624,conceptnet.topn3,s definition bloody mary fucking all firedly Blessed Virgin,0.7267
40,1015624,bt_bing_swahili,What is the meaning of the blood mary,0.6339
41,1015624,glove.topn3,s definition bloody mary s whose defined brutal bloodshed elizabeth ann,0.6299
42,1015624,wordnet.topn3,s definition bloody mary fucking crashing all fired The Virgin Virgin Mary Madonna,0.5158
43,1015624,wiki.topn3,s definition bloody mary mirari vos qui pluribus codof canon law papal infallibility catherine aragon counts habsburg catherinof aragon mary england,0.5033
44,1015624,stem.trunc5,what s the defin of a blood mary,0.484
45,1015624,word2vec.topn3,s definition bloody mary s of s s defintion definiton brutal ghastly sarah elizabeth,0.3305
46,1015624,tagmee.topn3.replace,Papal infallibility Mary I of England,0.3085
47,1015624,anchor.topn3,s definition bloody mary b v v s pop up ad wiki wiki yimam lusaria crockett stark,0.2867
48,1015624,bt_nllb_german,What s the definition of a fucking Mary,0.2494
49,1015624,wiki.topn3.replace,mirari vos qui pluribus codof canon law papal infallibility catherine aragon counts habsburg catherinof aragon mary england,0.2021
50,1015624,bt_nllb_french,What s the definition of a holy Mary,0.1538
51,1015624,stem.trunc4,what s the defi of a bloo mary,0.1458
52,1015624,wordnet.topn3.replace,s definition fucking crashing all fired The Virgin Virgin Mary Madonna,0.0721
53,1015624,bt_nllb_chinese_yue,What is the definition of a virgin,0.0326
54,1015624,bertqe.topn10.bm25,yeah what said now get,0.0264
55,1015624,glove.topn3.replace,s whose defined brutal bloodshed elizabeth ann,0.014
56,1015624,anchor.topn3.replace,b v v s pop up ad wiki wiki bloody yimam lusaria crockett stark,0.0
57,1015624,conceptnet.topn3.replace,s definition fucking all firedly Blessed Virgin,0.0
58,1015624,stem.lovins,what s th definit of a blood mar,0.0
59,1015624,word2vec.topn3.replace,s of s s defintion definiton brutal ghastly sarah elizabeth,0.0
60,1017690,-1,what is the history of indian music?,0.5123
61,1017690,word2vec.topn3,history indian music history india non indian music,0.3381
62,1017690,relevancefeedback.topn10.bm25,what is the history of indian music music myth th can i,0.2401
63,1017690,relevancefeedback.topn10.qld,what is the history of indian music i can tribe muscoota music india have,0.1847
64,1017690,word2vec.topn3.replace,history india non indian music,0.178
65,1017690,anchor.topn3,history indian music recuyel seeg théodrat waipawan mangaorapan sah ku me hu wassamasaw music arr o swapo laqi,0.161
66,1017690,wordnet.topn3,history indian music account story Native American Amerindic medicine euphony,0.1435
67,1017690,bt_bing_persian,What is India s music history,0.1377
68,1017690,glove.topn3,history indian music historical ever india pakistani songs,0.1204
69,1017690,conceptnet.topn3,history indian music past subject school chief native dance record rock,0.0626
70,1017690,stem.trunc5,what is the histo of india music,0.0596
71,1017690,glove.topn3.replace,historical ever india pakistani songs,0.0284
72,1017690,anchor.topn3.replace,recuyel seeg théodrat waipawan mangaorapan sah ku me hu wassamasaw music arr o swapo laqi,0.0
73,1017690,bertqe.topn10.bm25,build lesson around treat artifact,0.0
74,1017690,bertqe.topn10.qld,build lesson around treat artifact,0.0
75,1017690,conceptnet.topn3.replace,past subject school chief native dance record rock,0.0
76,1017690,stem.lovins,what is th histor of ind mus,0.0
77,1017690,stem.paicehusk,what is the hist of ind mus,0.0
78,1017690,stem.trunc4,what is the hist of indi musi,0.0
79,1017690,tagmee.topn3.replace,,0.0
80,1017690,wiki.topn3.replace,,0.0
81,1017690,wordnet.topn3.replace,account story Native American Amerindic medicine euphony,0.0
82,1035857,-1,Why are liberals so quick to defend Saddam?,0.5941
83,1035857,bt_bing_chinese_simplified,Why were liberals so quick to defend Saddam,0.5939
84,1035857,bt_bing_persian,Why are liberals defending Saddam so quickly,0.5753
85,1035857,bt_nllb_french,Why are the Liberals defending Saddam so fast,0.5698
86,1035857,stem.porter2,whi are liber so quick to defend saddam,0.5609
87,1035857,bt_bing_tamil,Why are liberals in such a hurry to defend Saddam,0.5427
88,1035857,bt_bing_arabic,Why are liberals rushing to defend Saddam,0.5188
89,1035857,stem.porter,why ar liber so quick to defend saddam,0.5138
90,1035857,bt_nllb_chinese_yue,Why did liberals defend Saddam so quickly,0.4744
91,1035857,relevancefeedback.topn10.qld,why are liberals so quick to defend saddam actual answer i we he liber,0.4644
92,1035857,conceptluster.topn5.3.bm25,liberals quick defend saddam modern liberalism united states,0.376
93,1035857,conceptluster.topn5.3.qld,liberals quick defend saddam modern liberalism united states,0.376
94,1035857,tagmee.topn3,liberals quick defend saddam Modern liberalism in the United States,0.376
95,1035857,bt_nllb_russian,Why are the liberals protecting Saddam so quickly,0.3072
96,1035857,relevancefeedback.topn10.bm25,why are liberals so quick to defend saddam actual i left aclu french liber america answer,0.3016
97,1035857,stem.paicehusk,why ar lib so quick to defend saddam,0.2897
98,1035857,word2vec.topn3,liberals quick defend saddam conservatives progressives democrats easy swift rapid protect uphold Sadaam sadam hussein,0.2845
99,1035857,stem.lovins,why ar liber so quick to defens saddam,0.2689
100,1035857,sensedisambiguation,Why are liberals liberal so quick to defend maintain Saddam hussein,0.2545
101,1035857,bt_nllb_persian,Why are the liberals defending my voice so quickly,0.218
102,1035857,bt_bing_korean,Why are liberals so quick to defend Saddam Hussein,0.1983
103,1035857,anchor.topn3,liberals quick defend saddam ascat quicke quick libero midfield present ngasanya ngasanja iloumi,0.1757
104,1035857,glove.topn3,liberals quick defend saddam conservatives easy fast protect hussein iraqi,0.1752
105,1035857,word2vec.topn3.replace,conservatives progressives democrats easy swift rapid protect uphold Sadaam sadam hussein,0.1603
106,1035857,wiki.topn3,liberals quick defend saddam social liberalism liberalism thunited states coalition freand open elections modern liberalism united states,0.1575
107,1035857,conceptnet.topn3,liberals quick defend saddam left wing fast Saddam bin Hussein at Takriti leader of Iraq,0.1311
108,1035857,wordnet.topn3,liberals quick defend saddam progressive liberalist flying nimble prompt maintain fight Husain Saddam bin Hussein at Takriti Hussein,0.092
109,1035857,conceptnet.topn3.replace,left wing fast defend Saddam bin Hussein at Takriti leader of Iraq,0.0621
110,1035857,stem.trunc5,why are liber so quick to defen sadda,0.0522
111,1035857,anchor.topn3.replace,liberals ascat quicke quick libero midfield present ngasanya ngasanja iloumi,0.042
112,1035857,wordnet.topn3.replace,progressive liberalist flying nimble prompt maintain fight Husain Saddam bin Hussein at Takriti Hussein,0.04
113,1035857,sensedisambiguation.replace,Why are liberal so quick to maintain hussein,0.0393
114,1035857,tagmee.topn3.replace,Modern liberalism in the United States,0.0117
115,1035857,wiki.topn3.replace,social liberalism liberalism thunited states coalition freand open elections modern liberalism united states,0.0112
116,1035857,bertqe.topn10.qld,doesn t object saddam be hang,0.0107
117,1035857,glove.topn3.replace,conservatives easy fast protect hussein iraqi,0.0104
118,1035857,bertqe.topn10.bm25,charg war crime doesn t object,0.0
119,1035857,stem.trunc4,why are libe so quic to defe sadd,0.0
120,103830,-1,Why do man Arabs hate the west ?,0.4862
121,103830,termluster.topn5.3.bm25,man arabs hate west,0.4822
122,103830,termluster.topn5.3.qld,man arabs hate west,0.4822
123,103830,thesaurus.topn3,man arabs hate west,0.4822
124,103830,thesaurus.topn3.replace,man arabs hate west,0.4822
125,103830,conceptluster.topn5.3.bm25,man arabs hate west tao western world hate speech human,0.4189
126,103830,conceptluster.topn5.3.qld,man arabs hate west hate speech tao human western world,0.4189
127,103830,stem.porter2,whi do man arab hate the west,0.4184
128,103830,relevancefeedback.topn10.bm25,why do man arabs hate the west all you i arab east iraq,0.3937
129,103830,sensedisambiguation,Why do man world Arabs arabian hate the west,0.3378
130,103830,conceptnet.topn3,man arabs hate west boy person arabophobia arab people an emotion destroy your enemy a strong emotion,0.328
131,103830,wordnet.topn3,man arabs hate west military man serviceman humankind Arabian hatred detest Dame Rebecca West Mae West Cicily Isabel Fairfield,0.3196
132,103830,bt_nllb_arabic,Why are Arabs turning to the West,0.2932
133,103830,anchor.topn3,man arabs hate west man controversi man releas a concepts psychoanalyt hakō west discographi east wjpw cd,0.2814
134,103830,stem.paicehusk,why do man arab hat the west,0.2755
135,103830,stem.lovins,why do man arab hat th west,0.2567
136,103830,relevancefeedback.topn10.qld,why do man arabs hate the west were god all jew south arab israel iraq muslim,0.2304
137,103830,wiki.topn3,man arabs hate west zhuang zhou confucianism confucius tao apes humans tool using species human muslim communities asia dhimmi druze arabs hatcrime coercion lgbt social movements hate speech eurocentrism eastern world hegemony western world,0.2275
138,103830,tagmee.topn3.replace,Tao Human Arabs Hate speech Western world,0.2269
139,103830,sensedisambiguation.replace,Why do world arabian hate the west,0.1761
140,103830,glove.topn3,man arabs hate west woman person egyptians hatred indeed east north,0.1652
141,103830,word2vec.topn3,man arabs hate west woman guy men palestinians jews hatred despise east north south,0.1516
142,103830,anchor.topn3.replace,man controversi man releas a arabs concepts psychoanalyt hakō west discographi east wjpw cd,0.1266
143,103830,wordnet.topn3.replace,military man serviceman humankind Arabian hatred detest Dame Rebecca West Mae West Cicily Isabel Fairfield,0.0836
144,103830,wiki.topn3.replace,zhuang zhou confucianism confucius tao apes humans tool using species human muslim communities asia dhimmi druze arabs hatcrime coercion lgbt social movements hate speech eurocentrism eastern world hegemony western world,0.0533
145,103830,word2vec.topn3.replace,woman guy men palestinians jews hatred despise east north south,0.0386
146,103830,glove.topn3.replace,woman person egyptians hatred indeed east north,0.0275
147,103830,bertqe.topn10.bm25,simpli observ consecut night compar,0.0
148,103830,bertqe.topn10.qld,conflict west refus acknowledg even,0.0
149,103830,conceptnet.topn3.replace,boy person arabophobia arab people an emotion destroy your enemy a strong emotion west,0.0
150,1063812,-1,How do I grow taller?,0.6383
151,1063812,bt_nllb_korean,How can you grow taller,0.6343
152,1063812,bt_bing_swahili,How can I grow taller,0.6265
153,1063812,conceptluster.topn5.3.bm25,grow taller,0.6202
154,1063812,conceptluster.topn5.3.qld,grow taller,0.6202
155,1063812,tagmee.topn3,grow taller,0.6202
156,1063812,termluster.topn5.3.bm25,grow taller,0.6202
157,1063812,termluster.topn5.3.qld,grow taller,0.6202
158,1063812,thesaurus.topn3,grow taller,0.6202
159,1063812,thesaurus.topn3.replace,grow taller,0.6202
160,1063812,wiki.topn3,grow taller,0.6202
161,1063812,anchor.topn3,grow taller critically gross herbland escalada remedio serigrafia,0.604
162,1063812,sensedisambiguation,How do I grow turn taller tall,0.6014
163,1063812,relevancefeedback.topn10.qld,how do i grow taller bright you my taller u,0.5498
164,1063812,wordnet.topn3,grow taller arise spring up grandiloquent tall marvellous,0.5353
165,1063812,relevancefeedback.topn10.bm25,how do i grow taller your bright you longer about,0.5198
166,1063812,glove.topn3,grow taller grown tall bulkier,0.5119
167,1063812,word2vec.topn3,grow taller evolve develop tall skinnier stockier,0.5009
168,1063812,bt_bing_arabic,How do I get taller,0.4363
169,1063812,bt_bing_german,How do I get taller,0.4363
170,1063812,bt_bing_korean,How do I get taller,0.4363
171,1063812,conceptnet.topn3,grow taller a tree bigger tallen,0.4273
172,1063812,bt_bing_persian,How to get taller,0.4195
173,1063812,bt_bing_malay,How can I get taller,0.4129
174,1063812,bt_nllb_persian,How can I get taller,0.4129
175,1063812,bt_nllb_malay,How can I be taller,0.4085
176,1063812,bt_nllb_swahili,How can I be taller,0.4085
177,1063812,stem.krovetz,how do i grow tall,0.2755
178,1063812,stem.trunc4,how do i grow tall,0.2755
179,1063812,stem.trunc5,how do i grow talle,0.2755
180,1063812,sensedisambiguation.replace,How do I turn tall,0.2063
181,1063812,glove.topn3.replace,grown tall bulkier,0.1684
182,1063812,bertqe.topn10.bm25,year grow depend how,0.0943
183,1063812,bt_bing_french,How can I grow,0.077
184,1063812,bt_nllb_arabic,How do I get to the height,0.0681
185,1063812,word2vec.topn3.replace,evolve develop tall skinnier stockier,0.0658
186,1063812,stem.paicehusk,how do i grow tal,0.0583
187,1063812,bt_nllb_russian,How can I grow up,0.0511
188,1063812,wordnet.topn3.replace,arise spring up grandiloquent tall marvellous,0.0245
189,1063812,anchor.topn3.replace,critically gross herbland escalada remedio serigrafia,0.0
190,1063812,bertqe.topn10.qld,your growth proper do get,0.0
191,1063812,bt_nllb_french,How can I get bigger,0.0
192,1063812,bt_nllb_german,How do I get bigger,0.0
193,1063812,bt_nllb_tamil,How can I get high,0.0
194,1063812,conceptnet.topn3.replace,a tree bigger grow tallen,0.0
195,1063812,tagmee.topn3.replace,,0.0
196,1063812,wiki.topn3.replace,,0.0
197,1077370,-1,Why do only Humans have Finger prints?,0.6154
198,1077370,anchor.topn3,humans finger prints nightbug zfi death small,0.5744
199,1077370,sensedisambiguation,Why do only Humans homo have Finger prints print,0.5355
200,1077370,stem.porter2,whi do onli human have finger print,0.4837
201,1077370,relevancefeedback.topn10.bm25,why do only humans have finger prints print all ap don t human differ,0.4741
202,1077370,sensedisambiguation.replace,Why do only homo have finger print,0.42
203,1077370,stem.lovins,why do onl human hav finger print,0.3955
204,1077370,relevancefeedback.topn10.qld,why do only humans have finger prints fingerprint print hand all human you paper,0.3792
205,1077370,conceptluster.topn5.3.bm25,humans finger prints human body fingerprint,0.3496
206,1077370,conceptluster.topn5.3.qld,humans finger prints human body fingerprint,0.3496
207,1077370,tagmee.topn3,humans finger prints Human body Fingerprint,0.3496
208,1077370,wordnet.topn3,humans finger prints mankind digit feel finger s breadth impress publish mark,0.3313
209,1077370,conceptnet.topn3,humans finger prints die only once a country brains ring hand,0.3176
210,1077370,word2vec.topn3,humans finger prints animals beings forefinger pinkie lithographs,0.292
211,1077370,glove.topn3,humans finger prints beings animals thumb reproductions,0.2286
212,1077370,anchor.topn3.replace,humans nightbug zfi death small prints,0.2186
213,1077370,wiki.topn3,humans finger prints navel forehead healing human body identification fingerprints polygraph fingerprint,0.2176
214,1077370,bt_bing_arabic,Why do only humans have fingerprints,0.1937
215,1077370,bt_bing_chinese_simplified,Why do only humans have fingerprints,0.1937
216,1077370,bt_bing_french,Why do only humans have fingerprints,0.1937
217,1077370,bt_bing_german,Why do only humans have fingerprints,0.1937
218,1077370,bt_bing_korean,Why do only humans have fingerprints,0.1937
219,1077370,bt_bing_persian,Why do only humans have fingerprints,0.1937
220,1077370,bt_bing_russian,Why do only humans have fingerprints,0.1937
221,1077370,bt_bing_swahili,Why do only humans have fingerprints,0.1937
222,1077370,bt_bing_tamil,Why do only humans have fingerprints,0.1937
223,1077370,bt_nllb_arabic,Why do only humans have fingerprints,0.1937
224,1077370,bt_nllb_tamil,Why do only humans have fingerprints,0.1937
225,1077370,bt_nllb_chinese_yue,Why are only humans fingerprinted,0.1933
226,1077370,bt_nllb_french,Why are only humans fingerprinted,0.1933
227,1077370,bt_nllb_malay,Why are only humans fingerprinted,0.1933
228,1077370,bt_nllb_swahili,Why are only humans fingerprinted,0.1933
229,1077370,bt_nllb_korean,Why is it that only humans have fingerprints,0.1923
230,1077370,tagmee.topn3.replace,Human body Fingerprint,0.1884
231,1077370,bt_nllb_german,Why are only people fingerprinted,0.1569
232,1077370,bt_nllb_russian,Why are only people having fingerprints,0.1544
233,1077370,wiki.topn3.replace,navel forehead healing human body identification fingerprints polygraph fingerprint,0.1471
234,1077370,stem.trunc5,why do only human have finge print,0.1016
235,1077370,bt_nllb_persian,Why do only humans have fingers,0.0717
236,1077370,conceptnet.topn3.replace,die only once a country brains ring hand prints,0.0657
237,1077370,bertqe.topn10.bm25,all grow differ profession newspap,0.0
238,1077370,bertqe.topn10.qld,against edg paper which thicker,0.0
239,1077370,glove.topn3.replace,beings animals thumb reproductions,0.0
240,1077370,stem.paicehusk,why do on hum hav fing print,0.0
241,1077370,stem.trunc4,why do only huma have fing prin,0.0
242,1077370,word2vec.topn3.replace,animals beings forefinger pinkie lithographs,0.0
243,1077370,wordnet.topn3.replace,mankind digit feel finger s breadth impress publish mark,0.0
244,1082595,-1,what is meant by mobile technology?,0.5169
245,1082595,sensedisambiguation,what is meant think of by mobile technology,0.516
246,1082595,conceptnet.topn3.replace,ploughland meaned cell Mobile River automotive technology,0.448
247,1082595,word2vec.topn3,meant mobile technology intended means mean non mobile portable science,0.4367
248,1082595,anchor.topn3,meant mobile technology be television nice petey kyōrinrin harh,0.4267
249,1082595,glove.topn3,meant mobile technology intended merely phones phone tech,0.3719
250,1082595,relevancefeedback.topn10.qld,what is meant by mobile technology develop commerc bluetooth phone can gsm oil data cingular,0.3495
251,1082595,bertqe.topn10.qld,differ techlog than t mobil,0.2466
252,1082595,stem.trunc5,what is meant by mobil techn,0.2031
253,1082595,wordnet.topn3.replace,signify entail think Mobile River engineering science applied science,0.049
254,1082595,glove.topn3.replace,intended merely phones phone tech,0.0288
255,1082595,word2vec.topn3.replace,intended means mean non mobile portable science,0.0179
256,1082595,stem.paicehusk,what is meant by mobl technolog,0.0149
257,1082595,anchor.topn3.replace,be television nice petey kyōrinrin harh technology,0.0
258,1082595,bertqe.topn10.bm25,altern layer hot cool air,0.0
259,1082595,stem.trunc4,what is mean by mobi tech,0.0
260,1082595,tagmee.topn3.replace,,0.0
261,1082595,wiki.topn3.replace,,0.0
262,1119420,-1,"Well the black light is UV light.So if it is ""black"" how can it be ""light"" ?",0.5809
263,1119420,bt_bing_persian,Good black light is UV light So if it s black how can it be light,0.5762
264,1119420,bt_bing_tamil,Well black light UV light How can it be light if it s black,0.5734
265,1119420,bt_bing_arabic,Well black light is UV light So if it s black how can it be light,0.5729
266,1119420,bt_bing_korean,Well black light is UV light So if it s black how can it be light,0.5729
267,1119420,bt_bing_malay,Well black light is UV light So if it s black how can it be light,0.5729
268,1119420,bt_nllb_swahili,Well black light is UV light So if it s black how can it be light,0.5729
269,1119420,relevancefeedback.topn10.bm25,well the black light is uv light so if it is black how can it be light have energi,0.5485
270,1119420,sensedisambiguation,Well the black light sparkle is UV ultraviolet light So if it is black how can it be light unaccented,0.5121
271,1119420,conceptluster.topn5.3.bm25,well black light uv light so black light ultraviolet black light intermediate frequency,0.49
272,1119420,conceptluster.topn5.3.qld,well black light uv light so black light black light ultraviolet intermediate frequency,0.49
273,1119420,tagmee.topn3,well black light uv light so black light Black light Ultraviolet Intermediate frequency,0.49
274,1119420,wiki.topn3,well black light uv light so black light paint thinner hair dryer blacklight paint black light fluorescence ion helium ultraviolet doppler radar superheterodynreceiver sideband intermediate frequency,0.4736
275,1119420,bt_bing_german,Well the black light is UV light So if it s black how can it be bright,0.4565
276,1119420,relevancefeedback.topn10.qld,well the black light is uv light so if it is black how can it be light you curv milk colour,0.4053
277,1119420,conceptnet.topn3,well black light uv light so black light famous health oil coal color mist lantern energy ultraviolet black light,0.366
278,1119420,anchor.topn3,well black light uv light so black light ekenasio odoptu op kvinnen triplewart black cockatoo well h bredenbury photocycl irradiation ultraviolet kvinnen triplewart black cockatoo amphion paladino well h bredenbury amphion paladino,0.3371
279,1119420,bt_nllb_chinese_yue,Black light is ultraviolet light so if it s black why is it light,0.2864
280,1119420,bt_bing_chinese_simplified,Well black light is ultraviolet light So how can it be light if it s black,0.2848
281,1119420,bt_bing_russian,Well black light is ultraviolet light So if it s black then how can it be light,0.2848
282,1119420,bt_nllb_russian,Well black light is ultraviolet light so if it s black how can it be light,0.2848
283,1119420,stem.trunc4,well the blac ligh is uv ligh so if it is blac how can it be ligh,0.2587
284,1119420,bt_nllb_korean,So black light is ultraviolet so if it s black how can it be light,0.2559
285,1119420,conceptnet.topn3.replace,famous health oil coal color mist lantern energy ultraviolet black light light so black light,0.2396
286,1119420,sensedisambiguation.replace,well the black sparkle is ultraviolet light So if it is black how can it be unaccented,0.2024
287,1119420,glove.topn3,well black light uv light so black light both and white dark bright ultraviolet sunlight white dark bright,0.1491
288,1119420,wordnet.topn3,well black light uv light so black light intimately considerably advantageously mordant total darkness fatal unaccented illuminate ultraviolet radiation ultraviolet mordant total darkness fatal unaccented illuminate,0.1225
289,1119420,bt_nllb_malay,So if it s black how can it be light,0.1192
290,1119420,bt_nllb_tamil,So if it s black how can it be light,0.1192
291,1119420,tagmee.topn3.replace,Black light Ultraviolet Intermediate frequency,0.1103
292,1119420,word2vec.topn3,well black light uv light so black light well nicely poorly white non black dark darkness ultra violet ultraviolet white non black dark darkness,0.1074
293,1119420,wiki.topn3.replace,paint thinner hair dryer blacklight paint black light fluorescence ion helium ultraviolet doppler radar superheterodynreceiver sideband intermediate frequency,0.0891
294,1119420,bertqe.topn10.bm25,interpret your brain be black,0.0561
295,1119420,wordnet.topn3.replace,intimately considerably advantageously mordant total darkness fatal unaccented illuminate ultraviolet radiation ultraviolet light so mordant total darkness fatal unaccented illuminate,0.0507
296,1119420,glove.topn3.replace,both and white dark bright ultraviolet sunlight light so white dark bright,0.0358
297,1119420,anchor.topn3.replace,ekenasio odoptu op kvinnen triplewart black cockatoo well h bredenbury photocycl irradiation ultraviolet light so kvinnen triplewart black cockatoo amphion paladino well h bredenbury amphion paladino,0.0296
298,1119420,word2vec.topn3.replace,well nicely poorly white non black dark darkness ultra violet ultraviolet light so white non black dark darkness,0.0227
299,1119420,bertqe.topn10.qld,photometri can mean sever thing,0.0
300,1152934,-1,Why don't fat people have to pay more for air travel?,0.178
301,1152934,bt_nllb_persian,Why don t fat people have to pay so much for air travel,0.1537
302,1152934,bt_bing_persian,Why don t overweight people have to pay more for air travel,0.1506
303,1152934,bt_bing_swahili,Why don t oil people pay more for air travel,0.1502
304,1152934,bt_bing_arabic,Why don t obese people have to pay more for air travel,0.1497
305,1152934,bt_bing_french,Why don t obese people have to pay more for air travel,0.1497
306,1152934,bt_bing_korean,Why don t obese people have to pay more for air travel,0.1497
307,1152934,bt_bing_tamil,Why don t obese people have to pay more for air travel,0.1497
308,1152934,bt_nllb_german,Why don t fat people pay for air travel anymore,0.1489
309,1152934,stem.porter2,whi don t fat peopl have to pay more for air travel,0.1474
310,1152934,bt_nllb_korean,Why don t obese people pay more for airplanes,0.1365
311,1152934,stem.trunc5,why don t fat peopl have to pay more for air trave,0.1272
312,1152934,stem.trunc4,why don t fat peop have to pay more for air trav,0.1181
313,1152934,bt_nllb_french,Why don t the big guys pay more for the thefts,0.1129
314,1152934,bt_nllb_chinese_yue,Why don t obese people spend more on planes,0.1067
315,1152934,stem.lovins,why don t fat peopl hav to pay mor for air travel,0.0994
316,1152934,stem.paicehusk,why don t fat peopl hav to pay mor for air travel,0.0994
317,1152934,bt_nllb_tamil,Why do fat people not have to pay more for air travel,0.0931
318,1152934,rm3.topn10.10.0.5.bm25,Why dont fat people have to pay more for air travel?,0.093
319,1152934,rm3.topn10.10.0.5.qld,Why dont fat people have to pay more for air travel?,0.093
320,1152934,relevancefeedback.topn10.bm25,why don t fat people have to pay more for air travel extra speed wing dont monei curv we,0.06
321,1152934,relevancefeedback.topn10.qld,why don t fat people have to pay more for air travel light mass parallax plain curv wing extra,0.0586
322,1152934,sensedisambiguation,Why do n t fat fatten people have to pay give more for air air travel travel,0.0538
323,1152934,word2vec.topn3,n t fat people pay air travel fatty skinny poeple peole persons paid air water,0.0459
324,1152934,bt_nllb_swahili,Why should older people not pay more for air travel,0.0458
325,1152934,termluster.topn5.3.bm25,n t fat people pay air travel,0.0414
326,1152934,termluster.topn5.3.qld,n t fat people pay air travel,0.0414
327,1152934,thesaurus.topn3,n t fat people pay air travel,0.0414
328,1152934,thesaurus.topn3.replace,n t fat people pay air travel,0.0414
329,1152934,conceptluster.topn5.3.bm25,n t fat people pay air travel boss crime obesity,0.0279
330,1152934,conceptluster.topn5.3.qld,n t fat people pay air travel obesity boss crime,0.0279
