,qid,order,query,qld.map
32,1015624,bt_nllb_persian,What is the definition of bloody Mary,0.6854
33,1015624,bt_nllb_swahili,What is the definition of bloody Mary,0.6854
34,1015624,bt_nllb_tamil,What is the definition of a bloody Mary,0.6854
35,1015624,rm3.topn10.10.0.5.bm25,Whats the Definition of a bloody mary?,0.6854
36,1015624,rm3.topn10.10.0.5.qld,Whats the Definition of a bloody mary?,0.6854
37,1015624,relevancefeedback.topn10.qld,what s the definition of a bloody mary mari bloodi england,0.6788
38,1015624,relevancefeedback.topn10.bm25,what s the definition of a bloody mary bloodi mari benedict england becaus,0.6782
39,1017690,-1,what is the history of indian music?,0.2875
40,1017690,conceptluster.topn5.3.bm25,history indian music,0.3028
41,1017690,conceptluster.topn5.3.qld,history indian music,0.3028
42,1017690,tagmee.topn3,history indian music,0.3028
43,1017690,termluster.topn5.3.bm25,history indian music,0.3028
44,1017690,termluster.topn5.3.qld,history indian music,0.3028
45,1017690,thesaurus.topn3,history indian music,0.3028
46,1017690,thesaurus.topn3.replace,history indian music,0.3028
47,1017690,wiki.topn3,history indian music,0.3028
48,1035857,-1,Why are liberals so quick to defend Saddam?,0.3345
49,1035857,termluster.topn5.3.bm25,liberals quick defend saddam,0.3362
50,1035857,termluster.topn5.3.qld,liberals quick defend saddam,0.3362
51,1035857,thesaurus.topn3,liberals quick defend saddam,0.3362
52,1035857,thesaurus.topn3.replace,liberals quick defend saddam,0.3362
53,103830,-1,Why do man Arabs hate the west ?,0.2134
54,103830,bt_bing_arabic,Why do Arabs hate the West,0.2308
55,103830,bt_bing_chinese_simplified,Why do Arabs hate the West,0.2308
56,103830,bt_bing_french,Why do Arabs hate the West,0.2308
57,103830,bt_bing_german,Why do Arabs hate the West,0.2308
58,103830,bt_bing_korean,Why do Arabs hate the West,0.2308
59,103830,bt_bing_malay,Why do Arabs hate the west,0.2308
60,103830,bt_bing_persian,Why do Arabs hate the West,0.2308
61,103830,bt_bing_russian,Why do Arabs hate the West,0.2308
62,103830,bt_bing_swahili,Why do Arabs hate the West,0.2308
63,103830,bt_nllb_chinese_yue,Why do Arabs hate the West,0.2308
64,103830,bt_nllb_french,Why do the Arabs hate the West,0.2308
65,103830,bt_nllb_german,Why do the Arabs hate the West,0.2308
66,103830,bt_nllb_korean,Why do Arabs hate the West,0.2308
67,103830,bt_nllb_malay,Why do Arabs hate the West,0.2308
68,103830,bt_nllb_persian,Why do Arabs hate the West,0.2308
69,103830,bt_nllb_russian,Why do the Arabs hate the West,0.2308
70,103830,bt_nllb_swahili,Why do the Arabs hate the West,0.2308
71,103830,bt_nllb_tamil,Why do the Arabs hate the West,0.2308
72,1063812,-1,How do I grow taller?,0.4047
73,1063812,bt_bing_russian,How do you grow taller,0.4295
74,1063812,conceptluster.topn5.3.bm25,grow taller,0.4171
75,1063812,conceptluster.topn5.3.qld,grow taller,0.4171
76,1063812,tagmee.topn3,grow taller,0.4171
77,1063812,termluster.topn5.3.bm25,grow taller,0.4171
78,1063812,termluster.topn5.3.qld,grow taller,0.4171
79,1063812,thesaurus.topn3,grow taller,0.4171
80,1063812,thesaurus.topn3.replace,grow taller,0.4171
81,1063812,wiki.topn3,grow taller,0.4171
82,1077370,-1,Why do only Humans have Finger prints?,0.4929
83,1077370,termluster.topn5.3.bm25,humans finger prints,0.5363
84,1077370,termluster.topn5.3.qld,humans finger prints,0.5363
85,1077370,thesaurus.topn3,humans finger prints,0.5363
86,1077370,thesaurus.topn3.replace,humans finger prints,0.5363
87,1082595,-1,what is meant by mobile technology?,0.3446
88,1082595,bt_bing_chinese_simplified,What does mobile technology mean,0.3957
89,1082595,bt_bing_malay,What does mobile technology mean,0.3957
90,1082595,bt_bing_persian,What does mobile technology mean,0.3957
91,1082595,bt_nllb_arabic,What does mobile technology mean,0.3957
92,1082595,bt_nllb_chinese_yue,What does mobile technology mean,0.3957
93,1082595,bt_nllb_french,What does mobile technology mean,0.3957
94,1082595,bt_nllb_german,What does mobile technology mean,0.3957
95,1082595,bt_nllb_malay,What does mobile technology mean,0.3957
96,1082595,bt_nllb_persian,What does mobile technology mean,0.3957
97,1082595,bt_nllb_russian,What does mobile technology mean,0.3957
98,1082595,bt_bing_arabic,What is mobile technology,0.3732
99,1082595,bt_bing_french,What is mobile technology,0.3732
100,1082595,bt_bing_german,What is mobile technology,0.3732
101,1082595,bt_bing_tamil,What is mobile technology,0.3732
102,1082595,bt_nllb_korean,What is mobile technology,0.3732
103,1082595,bt_nllb_swahili,what is mobile technology,0.3732
104,1082595,bt_nllb_tamil,What is mobile technology,0.3732
105,1082595,sensedisambiguation.replace,what is think of by mobile technology,0.372
106,1082595,bt_bing_swahili,What is the point of mobile technology,0.369
107,1082595,bt_bing_korean,What do you mean by mobile technology,0.3603
108,1082595,conceptluster.topn5.3.bm25,meant mobile technology,0.3522
109,1082595,conceptluster.topn5.3.qld,meant mobile technology,0.3522
110,1082595,tagmee.topn3,meant mobile technology,0.3522
111,1082595,termluster.topn5.3.bm25,meant mobile technology,0.3522
112,1082595,termluster.topn5.3.qld,meant mobile technology,0.3522
113,1082595,thesaurus.topn3,meant mobile technology,0.3522
114,1082595,thesaurus.topn3.replace,meant mobile technology,0.3522
115,1082595,wiki.topn3,meant mobile technology,0.3522
116,1119420,-1,"Well the black light is UV light.So if it is ""black"" how can it be ""light"" ?",0.2704
117,1119420,bt_nllb_french,Black light is UV If it s black how can it be light,0.2909
118,1119420,termluster.topn5.3.bm25,well black light uv light so black light,0.2846
119,1119420,termluster.topn5.3.qld,well black light uv light so black light,0.2846
120,1119420,thesaurus.topn3,well black light uv light so black light,0.2846
121,1119420,thesaurus.topn3.replace,well black light uv light so black light,0.2846
122,1119420,rm3.topn10.10.0.5.bm25,Well the black light is UV light.So if it is black how can it be light ?,0.2831
123,1119420,rm3.topn10.10.0.5.qld,Well the black light is UV light.So if it is black how can it be light ?,0.2831
124,1119420,bt_bing_swahili,Black light is UV light So if it is black how can it be light,0.2814
125,1119420,stem.paicehusk,wel the black light is uv light so if it is black how can it be light,0.2814
126,1152934,-1,Why don't fat people have to pay more for air travel?,0.0854
127,1152934,bt_nllb_malay,Why don t fat people pay more for air travel,0.0871
128,1152934,bt_nllb_russian,Why don t fat people pay more for air travel,0.0871
129,1167882,-1,What are the different types of sins and how are they caused?,0.0431
130,1167882,termluster.topn5.3.bm25,different types sins caused,0.0488
131,1167882,termluster.topn5.3.qld,different types sins caused,0.0488
132,1167882,thesaurus.topn3,different types sins caused,0.0488
133,1167882,thesaurus.topn3.replace,different types sins caused,0.0488
134,1199639,-1,"How to ""LOSE""all body fat ?",0.1819
135,1199639,conceptluster.topn5.3.bm25,lose body fat,0.2057
136,1199639,conceptluster.topn5.3.qld,lose body fat,0.2057
137,1199639,tagmee.topn3,lose body fat,0.2057
138,1199639,termluster.topn5.3.bm25,lose body fat,0.2057
139,1199639,termluster.topn5.3.qld,lose body fat,0.2057
140,1199639,thesaurus.topn3,lose body fat,0.2057
141,1199639,thesaurus.topn3.replace,lose body fat,0.2057
142,1199639,wiki.topn3,lose body fat,0.2057
143,1199639,relevancefeedback.topn10.bm25,how to lose all body fat all you lose,0.194
144,1254390,-1,how do i deap fry chicken?,0.2191
145,1254390,bt_bing_persian,How to fry chicken,0.2359
146,1254390,bt_bing_arabic,How can I fry chicken,0.232
147,1254390,bt_nllb_malay,How can I fry chicken,0.232
148,1254390,bt_bing_malay,How do I fry chicken,0.2278
149,1254390,bt_nllb_persian,How do I fry chicken,0.2278
150,1254390,conceptluster.topn5.3.bm25,deap fry chicken chicken deap frying,0.2213
151,1254390,conceptluster.topn5.3.qld,deap fry chicken deap frying chicken,0.2213
152,1254390,tagmee.topn3,deap fry chicken DEAP Frying Chicken,0.2213
153,1254390,tagmee.topn3.replace,DEAP Frying Chicken,0.2213
154,1254390,termluster.topn5.3.bm25,deap fry chicken,0.2213
155,1254390,termluster.topn5.3.qld,deap fry chicken,0.2213
156,1254390,thesaurus.topn3,deap fry chicken,0.2213
157,1254390,thesaurus.topn3.replace,deap fry chicken,0.2213
158,1254390,bertqe.topn10.qld,i fry chicken without coat,0.2202
159,1262692,-1,How can I get rid of pimples on my back?,0.3384
160,1262692,tagmee.topn3,get rid pimples back Can I Get A,0.3643
161,1262692,termluster.topn5.3.bm25,get rid pimples back,0.3642
162,1262692,termluster.topn5.3.qld,get rid pimples back,0.3642
163,1262692,thesaurus.topn3,get rid pimples back,0.3642
164,1262692,thesaurus.topn3.replace,get rid pimples back,0.3642
165,1262692,conceptluster.topn5.3.bm25,get rid pimples back get,0.3604
166,1262692,conceptluster.topn5.3.qld,get rid pimples back get,0.3604
167,1262692,bt_bing_french,How do I get rid of pimples on my back,0.3387
168,1262692,bt_bing_tamil,How do I get rid of pimples on my back,0.3387
169,1282199,-1,how can I hide the cuts on my wrists?,0.173
170,1282199,conceptluster.topn5.3.bm25,hide cuts wrists,0.2944
171,1282199,conceptluster.topn5.3.qld,hide cuts wrists,0.2944
172,1282199,tagmee.topn3,hide cuts wrists,0.2944
173,1282199,termluster.topn5.3.bm25,hide cuts wrists,0.2944
174,1282199,termluster.topn5.3.qld,hide cuts wrists,0.2944
175,1282199,thesaurus.topn3,hide cuts wrists,0.2944
176,1282199,thesaurus.topn3.replace,hide cuts wrists,0.2944
177,1282199,wiki.topn3,hide cuts wrists,0.2944
178,1282199,bt_bing_tamil,How do I cover cuts on my wrist,0.1749
179,1282199,bt_bing_russian,How do I hide cuts on my wrists,0.1736
180,1282199,bt_nllb_french,How do I hide the cuts on my wrists,0.1736
181,1287437,-1,how can i lose 30 pounds by june3?,0.0849
182,1287437,rm3.topn10.10.0.5.bm25,how can i lose 30 pounds by june3?,0.216
183,1287437,rm3.topn10.10.0.5.qld,how can i lose 30 pounds by june3?,0.216
184,1287437,conceptluster.topn5.3.bm25,lose pounds june pound mass canadian dollar,0.1643
185,1287437,conceptluster.topn5.3.qld,lose pounds june canadian dollar pound mass,0.1643
186,1287437,tagmee.topn3,lose pounds june Canadian dollar Pound mass,0.1643
187,1287437,conceptnet.topn3,lose pounds june weight plural of pound,0.1481
188,1287437,conceptnet.topn3.replace,lose weight plural of pound june,0.1309
189,1287437,sensedisambiguation,how can i lose suffer thirty pounds syrian pound by june,0.1197
190,1287437,bt_bing_arabic,How do I lose pounds by June,0.0879
191,1287437,termluster.topn5.3.bm25,lose pounds june,0.0867
192,1287437,termluster.topn5.3.qld,lose pounds june,0.0867
193,1287437,thesaurus.topn3,lose pounds june,0.0867
194,1287437,thesaurus.topn3.replace,lose pounds june,0.0867
195,1290612,-1,why do anxiety and depression seem to coexist?,0.2337
196,1290612,relevancefeedback.topn10.bm25,why do anxiety and depression seem to coexist don t anxieti anti depress anger,0.3559
197,1290612,bt_nllb_korean,Why do you think anxiety and depression exist together,0.3462
198,1290612,bt_nllb_swahili,why anxiety and depression seem to be linked,0.3427
199,1290612,bt_nllb_chinese_yue,Why does anxiety and depression seem to be the same thing,0.3421
200,1290612,bt_nllb_malay,Why do anxiety and depression seem to migrate,0.3133
201,1290612,relevancefeedback.topn10.qld,why do anxiety and depression seem to coexist don t anxieti i depress you social,0.3116
202,1290612,termluster.topn5.3.bm25,anxiety depression seem coexist,0.2734
203,1290612,termluster.topn5.3.qld,anxiety depression seem coexist,0.2734
204,1290612,thesaurus.topn3,anxiety depression seem coexist,0.2734
205,1290612,thesaurus.topn3.replace,anxiety depression seem coexist,0.2734
206,1290612,bt_nllb_russian,Why do anxiety and depression go hand in hand,0.2614
207,1290612,bt_nllb_tamil,Why do anxiety and depression go hand in hand,0.2614
208,1290612,bt_bing_persian,Why do anxiety and depression coexist,0.2548
209,1290612,bt_bing_russian,Why do anxiety and depression coexist,0.2548
210,1290612,sensedisambiguation,why do anxiety and depression natural depression seem to coexist,0.2498
211,1290612,bt_nllb_arabic,Why do anxiety and depression seem to go hand in hand,0.2354
212,1292734,-1,what color you like the most and why?,0.0138
213,1292734,bt_bing_arabic,What color do you like the most and why,0.0221
214,1292734,bt_bing_malay,What color do you like the most and why,0.0221
215,1292734,bt_bing_persian,What color do you like most and why,0.0221
216,1292734,bt_bing_french,Which color do you like the most and why,0.0212
217,1292734,bt_bing_korean,Which color do you like the most and why,0.0212
218,1292734,bt_bing_russian,Which color do you like the most and why,0.0212
219,1292734,bt_bing_tamil,Which color do you like the most and why,0.0212
220,1292734,bt_nllb_malay,What color do you like and why,0.0205
221,1292734,bt_nllb_persian,What color do you like and why,0.0205
222,1292734,bt_bing_german,Which color do you like best and why,0.0195
223,1292734,bt_nllb_arabic,What color do you like best and why,0.0194
224,1292734,bt_nllb_chinese_yue,What color do you like best Why,0.0194
225,1292734,bt_nllb_german,What color do you like best and why,0.0194
226,1292734,bt_nllb_korean,What color do you like best Why,0.0194
227,1292734,bt_nllb_russian,What color do you like best and why,0.0194
228,1292734,bt_nllb_swahili,What color do you like best and why,0.0194
229,1340574,-1,Why do some people only go to church on Easter Sunday and never go again until Christmas ?,0.2446
230,1340574,termluster.topn5.3.bm25,people go church easter sunday never go christmas,0.298
231,1340574,termluster.topn5.3.qld,people go church easter sunday never go christmas,0.298
232,1340574,thesaurus.topn3,people go church easter sunday never go christmas,0.298
233,1340574,thesaurus.topn3.replace,people go church easter sunday never go christmas,0.298
234,1340574,bt_nllb_russian,Why do some people go to church only on Easter Sunday and never go back to church before Christmas,0.2663
235,1340574,conceptluster.topn5.3.bm25,people go church easter sunday never go christmas go,0.2593
236,1340574,conceptluster.topn5.3.qld,people go church easter sunday never go christmas go,0.2593
237,1340574,bt_nllb_french,Why do some people only go to church on Easter Sunday and never go back before Christmas,0.259
238,1340574,bt_bing_persian,Why do some people just go to church on Easter Sunday and never go again until Christmas,0.2522
239,1340574,bt_bing_german,Why do some people only go to church on Easter Sunday and never go back until Christmas,0.2481
240,1340574,bt_bing_korean,Why do some people only go to church on Easter Sunday and never go back until Christmas,0.2481
241,1340574,bt_bing_tamil,Why do some people only go to church on Easter Sunday and never go back until Christmas,0.2481
242,1340574,bt_nllb_korean,Why do some people go to church on Easter Sunday and not go back until Christmas,0.248
243,1340574,bt_bing_swahili,Why do some people go to church on Easter Sunday and never go again until Christmas,0.245
244,1351675,-1,Why must I have an uncracked winshield in order to for my car to pass a safety inspeciton?,0.171
245,1351675,bt_bing_swahili,Why should I have an uncracked winshield so that my car passes the safety inspeciton,0.2353
246,1351675,bt_bing_persian,Why would I need an uncracked winshield in order for my car to pass safety inspeciton,0.225
247,1351675,termluster.topn5.3.bm25,must uncracked winshield order car pass safety inspeciton,0.1853
248,1351675,termluster.topn5.3.qld,must uncracked winshield order car pass safety inspeciton,0.1853
249,1351675,thesaurus.topn3,must uncracked winshield order car pass safety inspeciton,0.1853
250,1351675,thesaurus.topn3.replace,must uncracked winshield order car pass safety inspeciton,0.1853
251,1364894,-1,Why do we need to tell customer service/operator about our sickness in order to make appointment w/ a doctor?,0.1042
252,1364894,bt_nllb_malay,Why do we have to tell the customer service about our illness to make an appointment with a doctor,0.1666
253,1364894,relevancefeedback.topn10.bm25,why do we need to tell customer service operator about our sickness in order to make appointment w a doctor circumcis doctor i you appoint out custom,0.15
254,1364894,bt_nllb_arabic,Why do we need to tell customer service about our illness for a doctor appointment,0.1315
255,1364894,bt_bing_malay,Why do we need to tell the customer operator service about our illness to make an appointment with a doctor,0.1266
256,1364894,bt_bing_tamil,Why should we tell customer service operator about our illness for an appointment with a doctor,0.1245
257,1364894,bt_nllb_german,Why do we have to tell the customer service operator about our illness to make an appointment with a doctor,0.1185
258,1364894,bt_bing_korean,Why do I need to tell the customer service operator about my illness in order to make an appointment with my doctor,0.118
259,1364894,bt_bing_arabic,Why do we need to tell the customer service operator about our illness in order to make an appointment with a doctor,0.1169
260,1364894,termluster.topn5.3.bm25,need tell customer service operator sickness order make appointment w doctor,0.1111
261,1364894,termluster.topn5.3.qld,need tell customer service operator sickness order make appointment w doctor,0.1111
262,1364894,thesaurus.topn3,need tell customer service operator sickness order make appointment w doctor,0.1111
263,1364894,thesaurus.topn3.replace,need tell customer service operator sickness order make appointment w doctor,0.1111
264,1364894,bt_nllb_korean,Why should we tell a customer service businessman about the disease to make an appointment with a doctor,0.1087
265,1373069,-1,Freedom of Speech - why don't people understand how to use it?,0.0475
266,1373069,tagmee.topn3.replace,Freedom of speech,0.0836
267,1373069,conceptluster.topn5.3.bm25,freedom speech n t people understand use freedom speech,0.0822
268,1373069,conceptluster.topn5.3.qld,freedom speech n t people understand use freedom speech,0.0822
269,1373069,tagmee.topn3,freedom speech n t people understand use Freedom of speech,0.0822
270,1373069,rm3.topn10.10.0.5.bm25,Freedom of Speech - why dont people understand how to use it?,0.0754
271,1373069,rm3.topn10.10.0.5.qld,Freedom of Speech - why dont people understand how to use it?,0.0754
272,1373069,bt_nllb_french,Freedom of speech Why do people not understand how to use it,0.0747
273,1373069,bt_nllb_swahili,Freedom of Speech why do people not understand how to use it,0.0747
274,1373069,bt_nllb_tamil,Freedom of speech Why do people not understand how to use it,0.0747
275,1373069,termluster.topn5.3.bm25,freedom speech n t people understand use,0.0625
276,1373069,termluster.topn5.3.qld,freedom speech n t people understand use,0.0625
277,1373069,thesaurus.topn3,freedom speech n t people understand use,0.0625
278,1373069,thesaurus.topn3.replace,freedom speech n t people understand use,0.0625
279,1373069,sensedisambiguation,Freedom of Speech why do n t people understand how to use it,0.0616
280,1373069,sensedisambiguation.replace,freedom of speech why do n t people understand how to use it,0.0616
281,1373069,bt_nllb_chinese_yue,Freedom of speech Why can t people use it,0.0589
282,1373069,wiki.topn3,freedom speech n t people understand use civil liberties freedom speech freedom assembly freedom speech,0.0545
283,143833,-1,What is the difference between coolant and anti-freeze?,0.5617
284,143833,termluster.topn5.3.bm25,difference coolant anti freeze,0.5732
285,143833,termluster.topn5.3.qld,difference coolant anti freeze,0.5732
286,143833,thesaurus.topn3,difference coolant anti freeze,0.5732
287,143833,thesaurus.topn3.replace,difference coolant anti freeze,0.5732
288,1459749,-1,Why don't I have an asthma attack during sex?,0.1432
289,1459749,bt_nllb_tamil,Why don t I have an asthma attack while having sex,0.1673
290,1459749,bt_nllb_korean,Why don t you have an asthma attack during sex,0.1433
291,1477322,-1,Why do people say Germans are racists?,0.1085
292,1477322,anchor.topn3,people say germans racists axay 笑說 sadrnezhaad,0.1394
293,1477322,termluster.topn5.3.bm25,people say germans racists,0.1394
294,1477322,termluster.topn5.3.qld,people say germans racists,0.1394
295,1477322,thesaurus.topn3,people say germans racists,0.1394
296,1477322,thesaurus.topn3.replace,people say germans racists,0.1394
297,1477322,sensedisambiguation,Why do people say suppose Germans german are racists racist,0.1114
298,1502604,-1,how do crooks  make  fake   passports  ?,0.1471
299,1502604,conceptluster.topn5.3.bm25,crooks make fake passports make fake,0.1733
300,1502604,conceptluster.topn5.3.qld,crooks make fake passports make fake,0.1733
301,1502604,tagmee.topn3,crooks make fake passports Make a Fake,0.1733
302,1502604,wiki.topn3,crooks make fake passports make fake,0.1733
303,1502604,bt_nllb_chinese_yue,How do you make a fake passport,0.1726
304,1502604,termluster.topn5.3.bm25,crooks make fake passports,0.1697
305,1502604,termluster.topn5.3.qld,crooks make fake passports,0.1697
306,1502604,thesaurus.topn3,crooks make fake passports,0.1697
307,1502604,thesaurus.topn3.replace,crooks make fake passports,0.1697
308,1509982,-1,How is th Chemistry is a basic of Science?,0.602
309,1509982,termluster.topn5.3.bm25,th chemistry basic science,0.6267
310,1509982,termluster.topn5.3.qld,th chemistry basic science,0.6267
311,1509982,thesaurus.topn3,th chemistry basic science,0.6267
312,1509982,thesaurus.topn3.replace,th chemistry basic science,0.6267
313,1509982,bt_bing_arabic,How is chemistry a science basic,0.606
314,1582877,-1,why do we go to school if in the real world we dont use most of it?,0.0194
315,1582877,termluster.topn5.3.bm25,go school real world dont use,0.055
316,1582877,termluster.topn5.3.qld,go school real world dont use,0.055
317,1582877,thesaurus.topn3,go school real world dont use,0.055
318,1582877,thesaurus.topn3.replace,go school real world dont use,0.055
319,159716,-1,"How do I find an Inmate at Southwest Detention Center 30755 Auld Rd., Murrieta, CA 92563?",0.219
320,159716,termluster.topn5.3.bm25,find inmate southwest detention center auld rd murrieta ca,0.249
321,159716,termluster.topn5.3.qld,find inmate southwest detention center auld rd murrieta ca,0.249
322,159716,thesaurus.topn3,find inmate southwest detention center auld rd murrieta ca,0.249
323,159716,thesaurus.topn3.replace,find inmate southwest detention center auld rd murrieta ca,0.249
324,159716,bt_bing_swahili,How can I get an inmate into the Southwest Detention Center Auld Rd Murrieta CA,0.2269
325,1607728,-1,what causes gray facial hair in men?,0.4215
326,1607728,termluster.topn5.3.bm25,causes gray facial hair men,0.4303
327,1607728,termluster.topn5.3.qld,causes gray facial hair men,0.4303
328,1607728,thesaurus.topn3,causes gray facial hair men,0.4303
329,1607728,thesaurus.topn3.replace,causes gray facial hair men,0.4303
330,1623623,-1,"How do you improve fuel efficiency of a 2004, Ford Ikon?",0.121
331,1623623,tagmee.topn3,improve fuel efficiency ford ikon Fuel efficiency Ford Ikon,0.16
332,1623623,tagmee.topn3.replace,Fuel efficiency Ford Ikon,0.1512
333,1623623,conceptluster.topn5.3.bm25,improve fuel efficiency ford ikon fuel efficiency,0.1373
334,1623623,conceptluster.topn5.3.qld,improve fuel efficiency ford ikon fuel efficiency,0.1373
335,1623623,termluster.topn5.3.bm25,improve fuel efficiency ford ikon,0.1372
336,1623623,termluster.topn5.3.qld,improve fuel efficiency ford ikon,0.1372
337,1623623,thesaurus.topn3,improve fuel efficiency ford ikon,0.1372
338,1623623,thesaurus.topn3.replace,improve fuel efficiency ford ikon,0.1372
339,1623623,bt_bing_russian,How to improve the fuel efficiency of the Ford Ikon,0.1305
340,1623623,rm3.topn10.10.0.5.bm25,"How do you improve fuel efficiency of a 2004, Ford Ikon?",0.1289
341,1623623,rm3.topn10.10.0.5.qld,"How do you improve fuel efficiency of a 2004, Ford Ikon?",0.1289
342,1623623,bt_bing_swahili,How did you improve the fuel efficiency of the Ford Ikon,0.126
343,1623623,bt_nllb_swahili,How can you improve the fuel efficiency of the Ford Ikon,0.1254
344,1663853,-1,what is a wet dream?,0.3507
345,1663853,termluster.topn5.3.bm25,wet dream,0.3789
346,1663853,termluster.topn5.3.qld,wet dream,0.3789
347,1663853,thesaurus.topn3,wet dream,0.3789
348,1663853,thesaurus.topn3.replace,wet dream,0.3789
349,1663853,bertqe.topn10.bm25,have wet dream wet dream,0.3618
350,1702151,-1,How patient a driver are you?,0.0175
351,1702151,bt_nllb_french,Are you a patient driver,0.0246
352,1702151,conceptluster.topn5.3.bm25,patient driver,0.0198
353,1702151,conceptluster.topn5.3.qld,patient driver,0.0198
354,1702151,tagmee.topn3,patient driver,0.0198
355,1702151,termluster.topn5.3.bm25,patient driver,0.0198
356,1702151,termluster.topn5.3.qld,patient driver,0.0198
357,1702151,thesaurus.topn3,patient driver,0.0198
358,1702151,thesaurus.topn3.replace,patient driver,0.0198
359,1702151,wiki.topn3,patient driver,0.0198
360,1702151,bt_bing_chinese_simplified,How patient are your drivers,0.0182
361,1702151,bt_bing_malay,How patient is your driver,0.0182
362,1702151,bt_nllb_malay,How patient is your driver,0.0182
363,172731,-1,how for is saturn from the sun?,0.2676
364,172731,conceptluster.topn5.3.bm25,saturn sun sun saturn,0.2829
365,172731,conceptluster.topn5.3.qld,saturn sun sun saturn,0.2829
366,172731,tagmee.topn3,saturn sun Saturn Sun,0.2829
367,172731,tagmee.topn3.replace,Saturn Sun,0.2829
368,172731,termluster.topn5.3.bm25,saturn sun,0.2829
369,172731,termluster.topn5.3.qld,saturn sun,0.2829
370,172731,thesaurus.topn3,saturn sun,0.2829
371,172731,thesaurus.topn3.replace,saturn sun,0.2829
372,172731,bt_bing_swahili,What is Saturn from the sun,0.2746
373,172731,bt_bing_russian,Why is Saturn from the Sun,0.2726
374,1783010,-1,What is Blaphsemy?,0.0556
375,1794677,-1,How can I treat my Acne Scars?,0.4557
376,1794677,bt_bing_russian,How to treat acne scars,0.5006
377,1794677,termluster.topn5.3.bm25,treat acne scars,0.4964
378,1794677,termluster.topn5.3.qld,treat acne scars,0.4964
379,1794677,thesaurus.topn3,treat acne scars,0.4964
380,1794677,thesaurus.topn3.replace,treat acne scars,0.4964
381,1794677,bt_bing_korean,How can acne scars be treated,0.4809
382,1794677,bt_bing_arabic,How can I treat acne scars,0.4798
383,1794677,bt_nllb_arabic,How can I treat acne scars,0.4798
384,1794677,bt_bing_chinese_simplified,How do I treat my acne scars,0.4628
385,1794677,bt_bing_tamil,How do I treat my acne scars,0.4628
386,1794677,bt_nllb_french,How do I treat my acne scars,0.4628
387,1821193,-1,"Why do people feed poison (sugar) to their kids on Easter, and why are there no chocolate Jesuses?",0.0845
388,1821193,stem.krovetz,why do people feed poison sugar to their kid on easter and why are there no chocolate jesus,0.0873
389,1844896,-1,How to cook Angus burgers?,0.517
390,1844896,termluster.topn5.3.bm25,cook angus burgers,0.5305
391,1844896,termluster.topn5.3.qld,cook angus burgers,0.5305
392,1844896,thesaurus.topn3,cook angus burgers,0.5305
