qid	order	query	bm25.map
319	pred.base.10	<extra_id_0> new fuel sources <extra_id_1> more efficient fuel sources, and more fuel sources. 2 = 46 Mg/Bpc/Mini, 5 = 20 mCi/LNG.	0.0433
319	pred.base.5	<extra_id_0> fuel options, needs and application methods. <extra_id_1> common fuels <extra_id_2> new fuel sources, new fuel sources, and fuel formation techniques.	0.0404
319	pred.base.3	<extra_id_0> new fuel source, more or less. <extra_id_1> of future fuels <extra_id_2> new fuel sources. Golden internet, more fuel-efficient alternatives. Consideraging new fuel sources. Creating new fuel sources.	0.0393
320	-1	undersea fiber optic cable	0.0301
320	pred.base.3	<extra_id_0> optical cable running undersea <extra_id_1> optic cable mounted in sea to aboard a soft stilleak fibre optic cable (microcenterial cable).	0.0553
320	pred.base.10	<extra_id_0> over an undersea fiber optic cable waiting 400,000 feet below sea behavior?	0.0478
320	pred.base.6	<extra_id_0> to undersea fiber optic cable submerged in undersea fiber optic cable.	0.0301
321	-1	women in parliaments	0.1742
321	pred.base.5	<extra_id_0> parliaments <extra_id_1> seats. Implications for <extra_id_2> in parliaments and women in parliaments as women are in government. Lets be realistic about how many women speak in the parliaments and womens positions in parliaments their district really deserves.	0.1925
321	pred.base.8	<extra_id_0> in parliaments) representations of women in parliaments. These women are also mostly female in parliament, with 56% of women in parliaments represented in parliament.	0.1913
322	-1	international art crime	0.0004
323	-1	literary/journalistic plagiarism	0.217
323	pred.base.10	<extra_id_0>/journalists/literature/journalistic plagiarism. <extra_id_1>/lyrical/journalistic plagiarism. (parlaying is written/gnawing is a form of plagiarism that includes plagiarism (lapic) or literary/journalistic plagiarism (meredith/journalism, spelling, grammar),	0.3262
323	pred.base.3	<extra_id_0>/journalistic more blatant plagiarism then plagiarism. Literary/journalistic and literary/journalistic plagiarism is a common treat.	0.2779
323	pred.base.8	<extra_id_0>/journalism/literature/journalistic plagiarism. Literary/journalistic plagiarism.	0.2443
323	pred.base.7	<extra_id_0> and reflective accomplishments, editorial/journalism plagiarism and literary/journalistic plagiarism – literarys/journalistic plagiarism (literature/journalism, literature,/it’s plagiarism) – equipment/literature.	0.2243
323	pred.base.6	<extra_id_0>/journalism) and academic blogging. According to literary and/or journalism plagiarism guidelines, literary/journalistic plagiarism is literary/journalistic plagiarism.	0.2173
324	-1	argentine/british relations	0.3428
324	pred.base.4	<extra_id_0> argentine/british relations in the argentine/british/argentine/britainal/chinese and argentine/argentine/cebuliens relations. argentin/britain argentine/british relations. argentine/argent	0.3436
325	-1	cult lifestyles	0.0495
325	pred.base.1	<extra_id_0> as well. Other trends include <extra_id_1>, <extra_id_2> and one of them is living <extra_id_3>. click here to budweiser.com. cult lifestyles are cult classic lifes. cult lifestyles with unique cult lifestyles. cult lifestyles lead to cult	0.1019
325	pred.base.7	<extra_id_0>. cult lifestyles <extra_id_1>. cult lifestyles. cult lifestyles. cult lifestyles. cult lifestyles. cult <extra_id_5>. cult <extra_id_6>. lifestyles. <extra_id_7>. cult fashions. cult lifestyles. cult lifestyle	0.0597
326	-1	ferry sinkings	0.5265
326	pred.base.10	<extra_id_0> turn gears controlled by mariners, sinkings of ferry sinkings left 20 people dead and a ferry sinkings ferry fastwater sinkings caused ferry sinkings to sink piers that flown a maritime ferry landing on one of western europes cities which arrived	0.5888
326	pred.base.2	<extra_id_0> ferry sinkings. <extra_id_1> ferry sinkings leaving crew members dead at sea <extra_id_2> ferry sinking: Meanwhile, ferry sinkings at rear of yacht sinkings ferry sinkings.	0.5456
326	pred.base.4	<extra_id_0>s crashs <extra_id_1> ferry sinkings. 243 euro ferry sinking <extra_id_2>s by ferry sinkings. --- (Today New Zealand ferry captain drumblings witness on television sinkings from ferry sinkings at 800 meters off the berth of Mudd in Saxon	0.5391
326	pred.base.3	<extra_id_0>ings <extra_id_1> ferry sinkings <extra_id_2> ferry attachments <extra_id_3> ferry sinkings by ferry sinkings another ferry sinking <extra_id_4>s by ferry sunkings Newstile <extra_id_5>s youtube account sinkings <extra_id_6>s <extra_id_7>/ <extra_id_8>s areas of the ferry and, worse yet, ferry sinkingan	0.5371
326	pred.base.9	<extra_id_0> and is now closed. <extra_id_1> ferry sinkings – by ferry sinkings, sinkings can then the problem graver any maiden ferry sinking. The tragic sinkings arent a remote phenomenon, says ferry engineer Jonathan Dorfman, owner.	0.5357
326	pred.base.7	<extra_id_0>s sinkings <extra_id_1>s <extra_id_2>s <extra_id_3> as part of a ferry sinking window repairs, <extra_id_4>s by <extra_id_5>s <extra_id_6>s along two ferryings or later. Bulletin board 66SETS • Three sinkings on Tel Aviv, European Ferries: ferry sinkings and sinking	0.5318
327	-1	modern slavery	0.1376
327	pred.base.8	<extra_id_0> fearsome <extra_id_1>s <extra_id_2> new slavery. Modern slavery <extra_id_3> new slavery claim <extra_id_4> modern slavery <extra_id_5>. Modern slavery is a form of modern slavery.	0.1795
327	pred.base.10	<extra_id_0> reservatz-led slavery. Modern slavery forced modern slavery and modern slavery and modern slavery processes constitute modern slavery.	0.1572
327	pred.base.4	<extra_id_0> the trouble is <extra_id_1> a firearm. <extra_id_2> modern slavery. Modern slavery <extra_id_3> modern slavery <extra_id_4> sind. Modern slavery is a modern slavery. <extra_id_5> slavery is modern slavery.	0.1448
328	-1	pope beatifications	0.6158
328	pred.base.9	<extra_id_0> beatifications <extra_id_1>s melody beatifications. Poem beatifications stamps political beatifications pope beatifications half-de-saison beatifications pope beatifications pope beatifications pope beatifications pope beatifications pope beatifications pope	0.6481
328	pred.base.7	<extra_id_0> beatifications are <extra_id_1>s <extra_id_2>s. Pop pop beatifications are pope beatifications. Mimics pope beatifications REINVESTS ELEMENTALS.	0.6214
328	pred.base.2	<extra_id_0>s songs pope beatifications <extra_id_1>s dance beatifications pope beatifications pop pope beatifications pope beatifications beatifications pop pope beatifications pope beatifications pop pope beatifications pope beatifications pope beatifications pope beatification	0.6158
328	pred.base.5	<extra_id_0> beatups <extra_id_1>s or pope beatifications youtube beatifications pope beatifications pope beatifications pope beatifications pop pope beatifications. pope beatifications pope beatifications pope beatifications pop pope beatifications pope beatification	0.6158
328	pred.base.6	<extra_id_0> beatifications, pope beatifications, pope beatifications, pop pope beatifications sumitation, pope beatifications pope beatifications pope beatifications pope beatifications pope beatifications pope beatifications pope beatifications pope	0.6158
329	-1	mexican air pollution	0.2746
329	pred.base.4	<extra_id_0> air debris <extra_id_1> mexico <extra_id_2> mexican air pollution in Mexico city <extra_id_3> mexican air pollution mexican air pollution IKOs/LTOM in Mexico city mexican air pollution mexican air pollution mexican air pollution mexican air pollutants me	0.3982
329	pred.base.8	<extra_id_0> mexican workplace air pollution <extra_id_1> mexico is not a mexican word for pollution in mexico.	0.3872
329	pred.base.2	<extra_id_0> in surface air motors and <extra_id_1>. <extra_id_2> mexico air pollution mexican government.	0.3717
329	pred.base.9	<extra_id_0> to the airways <extra_id_1> mexican <extra_id_2> mexican air pollution <extra_id_3> besides air pollution from <extra_id_4>. <extra_id_5> or mexican air pollution. <extra_id_6>. mexican air pollution. and mexican air pollutants. in MExican mexican air pollution.	0.2938
330	-1	iran-iraq cooperation	0.0267
331	-1	world bank criticism	0.1867
331	pred.base.1	<extra_id_0> Romania banks <extra_id_1> watch logo Star Banc II. World Bank World Bank criticism of world bank world bank criticism by world bank criticism by world bank World Bank criticism by world bank World bank criticism from world bank critic Arthur B. Smith claims world bank has reverted 123.	0.201
332	-1	income tax evasion	0.0348
332	pred.base.10	<extra_id_0> tax evasion and defrauding.	0.0858
332	pred.base.4	<extra_id_0>sion fraud <extra_id_1> from income tax evasion. State and local income tax evasion.	0.0712
332	pred.base.3	<extra_id_0>s. <extra_id_1> evasion disclosure fraud. <extra_id_2> income evasion on taxable income. evasion income tax evasion iraq and iraq. fisc. effects income tax evasion escape tax evasion.	0.062
332	pred.base.5	<extra_id_0>; Los Angeles <extra_id_1> scam and exempt income tax evasion class action evasion; and income tax evasion for charitable agencies worldwide.	0.0521
332	pred.base.8	<extra_id_0>sion. Income tax evasion and income tax evasion (IPV) evasion: income tax evasion.	0.0426
332	pred.base.6	<extra_id_0>ure. <extra_id_1>sion. Income tax evasion vs income tax evasion. income tax evasion. income tax evasion. d. D. Income tax evasion.	0.0363
332	pred.base.1	<extra_id_0> evasion <extra_id_1> - thus, income tax evasion - appears substantially immunized with use of income tax crooks in supporting tax evasion for income tax evasion and evasion .	0.036
333	-1	antibiotics bacteria disease	0.2255
334	-1	export controls cryptography	0.1111
334	pred.base.1	<extra_id_0> decomposition cryptography tunnel cryptography cryptography Microsofts supporting cryptography will measure the encryption used to enhance the export controls cryptography Cryptography cryptography Cryptography of export controls cryptography Cryptography cryptography is used to legitimate the cryptographic verification of export controls cryptography cryptography cryptography crypto	0.1691
334	pred.base.5	<extra_id_0>ation cryptography <extra_id_1> public declaration of export control <extra_id_2> cryptgraphy encryption export controls cryptography cryptographic cryptography export controls controls export controls cryptography cryptography controls cryptography controls controls cryptography cryptography controls e-export controls cryptography authorisation encryption miner budgets controls cryptography controls cryptography movements	0.1358
334	pred.base.10	<extra_id_0> cryptography pionitechtical export controls - Export Control Cryptography Cryptography - Export Control cryptography Regulations to cryptography - Unbelegless export controls cryptography Cryptography - export controls cryptography cryptography cryptgraphy cryptography - Secure export controls cryptography Secure export	0.1111
334	pred.base.2	<extra_id_0> cryptography <extra_id_1>graphy cryptography Ref Performing cryptography confirmation <extra_id_3> cryptography for export controls cryptography), 5g-ips exclude money embargo bypass cryptography cryptography cryptography cryptography cryptography went into effect on the export - controls Cryptography plot operation cryptography cryptography cryptography export controls	0.1111
334	pred.base.3	<extra_id_0> inside control cryptography cryptography <extra_id_1>graphics Export Control cryptography free transport controls regulated fencing cryptography keycryptgraphy (XD) controls controls cryptography (CS) cryptography cryptography cryptography cryptography cryptography controls cryptography cryptography cryptography cryptography cryptography controls cryptography cryptography controls crypto	0.1111
334	pred.base.4	<extra_id_0> cryptography analysis transportation control cryptography cryptographic control. Export controls cryptography import control keys best Export RCS cryptography ungenogramgraphic export controls cryptography control control cryptography ungeocroates multicopy Cryptography cryptography cryptography cryptography cryptography export controls cryptography cryptography cryptography	0.1111
334	pred.base.6	<extra_id_0> form is cryptographicgraphy <extra_id_1> all controls cryptography elevating controls cryptography cryptography cryptography Visit controls port controls controls cryptography	0.1111
334	pred.base.7	<extra_id_0> cryptography legally. Incredible cryptography controls all controls cryptography export controls market concealies exclude control servers cryptography Export control cryptography controls cryptography cryptography export controls cryptography cryptography export controls cryptography cryptography export controls cryptography cryptography export control cryptography cryptography cryptography cryptography cryptography export controls	0.1111
334	pred.base.8	<extra_id_0> control cryptography related to export controls cryptography Volume cryptography for export controls cryptography cryptography cryptography export controls cryptography cryptography cryptography dotarm load cryptography cryptography cryptography cryptographic cryptography cryptography cryptography cryptography cryptography cryptographic cryptography cryptography cryptography cryptographic cryptography	0.1111
334	pred.base.9	<extra_id_0> cryptography <extra_id_1> signaling cryptography is the most common cryptography industry standard your export products Export control cryptography export controls cryptography cryptography export controls cryptography control cryptography export controls cryptography control cryptography cryptography export controls export controls export controls cryptography cryptography export controls controls cryptography export controls cryptography	0.1111
335	-1	adoptive biological parents	0.2591
336	-1	black bear attacks	0.033
336	pred.base.5	<extra_id_0>. With most bears worldwide sleeping on their necks, the black bear attacks grey worst into black bear territory. Black bear attacks black bears and bears that live on the black bear are breached by black bear here incidentally.	0.1051
336	pred.base.4	<extra_id_0>. <extra_id_1> bears took to the speaking arena at the Atlanta Black Bear Festival and attacked Black Bear carcasses. Black bear attacks targeting black bears.	0.1003
336	pred.base.7	<extra_id_0> and black bear attacks to kill animals. Black bear attacks polar bears when the black bears are attacked. Black bear attacks east.	0.0594
336	pred.base.2	<extra_id_0> bear attacks one black bear targeted	0.059
336	pred.base.8	<extra_id_0> Bear attacks black bears on bears. Black bear attacks black bears tagged with tiger according to Black Bear ICE attack.	0.0582
336	pred.base.6	<extra_id_0> bear attacks relentless black bear attacks, black bear black bear attacks and assaults black bears in natural patterns.	0.0462
336	pred.base.3	<extra_id_0> path matching the different ethnicities <extra_id_1> black bears attacks the Black Bear namely black bears, black bears, and wolves. Black bear attacks are frequent and the black bears family is attacked by the Black Bears in the Black Bear Sights area. Several black bear attacks are planned during	0.0457
337	-1	viral hepatitis	0.1614
337	pred.base.8	<extra_id_0> + HIV: Hepatitis B is a viral hepatitis of type A. Hepatitis B virus hepatitis C is a vessel of negative hepatitis (VHD) virus HCV.	0.2741
337	pred.base.4	<extra_id_0>. Virus hepatitis b hepatitis is a viral infection caused by a viral virus spread through an idiopathic hepatitis (IVC) strain hepatitis-b.	0.2356
337	pred.base.5	<extra_id_0> hepatitis A virus infectious liver diseaseVhepatitis B virus A1 viral hepatitis A2 viral hepatitis C virus (0 PSPR) Immunization with positive hepatitis B virus hepatitis A infection HCV hepatit	0.2143
337	pred.base.7	<extra_id_0>. From what I can tell no virus-Hepatitis B hepatitis C virus virus, the virus yellow blood cells prohibit hepatitis and children infected with hepatitis B through leukemia virus are hepatitis aureus.	0.1952
337	pred.base.9	<extra_id_0> hepatitis b% viral hepatitis c virus hepatitis b3 virulence-associated histopathogenes (erbstam) virus infection (rhV) personal infected by viral hepatitis (r	0.1849
338	-1	risk of aspirin	0.375
338	pred.base.10	<extra_id_0> for five years (quartile of aspirin) has increased. To reduce risk, aspirin is another aspirin-related drug disease.	0.5
338	pred.base.3	<extra_id_0>. The risk of aspirin is much higher than the risk of aspirin alone, so risk management is key for aspirin use and, in some cases, the risks associated with it.	0.5
338	pred.base.7	<extra_id_0> tablet <extra_id_1> in <extra_id_2>pirin <extra_id_3>pirin. Aspirin. <extra_id_4> aspirin increases the potential for aspirin reaction. Aspirin increases the risk of aspirin in women between 12 and 3 months after the aspirin side effects.	0.5
