qid	order	query	bm25.recip_rank
302	pred.base.4	<extra_id_0> and post-poliomyelitis. Post-polio and post-polio myelitis poliomyelitis.	1.0
302	pred.base.5	<extra_id_0> and post-poliomyelitis, aggressively poliomyelitis and post-polio status.	1.0
302	pred.base.6	<extra_id_0> and post-polio stops. Both poliomyelitis and post-polio, and post-polio myelitis are now progressing like slowline and silent life.	1.0
302	pred.base.7	<extra_id_0>, poliomyelitis eczema, polio-myelitis, Polio polio, post-poliomyelitis, post-poliomyelitis amyelitis, poliomyelitis, poliopoliomyelitis	1.0
302	pred.base.8	<extra_id_0> and poliomyelitis. Poliomyelitis is a chronic childhood infection, including poliogenesis, plutonium and polioblastoma. Liver damage, may also occur post poliomyelitis.	1.0
302	pred.base.9	<extra_id_0> and post-poliomyelitis. Poliomyelitis, depoliomyelitis and post-polio myelitis have varying degrees of recovery whether primary or secondary.	1.0
303	-1	hubble telescope achievements	0.5
303	pred.base.9	<extra_id_0> telescope, telescope, hubble telescope and hubble telescope astronomy achievements! hubble telescope telescope achievements Hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope accomplishments hubble telescope achievements hubble telescope accomplishments hubble telescope achievements hubble telescope achievements hubble telescope accomplishments hubble telescope	1.0
303	pred.base.1	<extra_id_0> telescope <extra_id_1> hubble telescope telescope achievements <extra_id_2> hubble telescope telescope achievements hubble telescope telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hub	0.5
303	pred.base.10	<extra_id_0> ; <extra_id_1> hubble telescope telescope achievements hubble telescope telescope achievements hubble telescope achievement hubble telescope achievements hubble telescope achievement hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble	0.5
303	pred.base.2	<extra_id_0> telescope <extra_id_1> hubble telescope telescope achievements hubble telescope telescope achievements hubble telescope telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble	0.5
303	pred.base.3	<extra_id_0> telescope telescope achievements steady pop! screen telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope accomplishments hubble telescope achievements hubble telescope achievements hubble telescope accomplishments hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements	0.5
303	pred.base.4	<extra_id_0> telescope wonderful results, hubble telescope telescope achievements hubble telescope telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements results hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements	0.5
303	pred.base.5	<extra_id_0> telescope tech achievements hubble telescope telescope achievements hubble telescope telescope achievements hubble telescope telescope achievements hubble telescope achievements mechanics hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope	0.5
303	pred.base.6	<extra_id_0> telescope telescope achievements hubble telescope telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope	0.5
303	pred.base.7	<extra_id_0> telescope telescope achievements the hubble telescope telescope achievements hubble telescope telescope accomplishments telescope telescope successes hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements no	0.5
303	pred.base.8	<extra_id_0> telescope telescope achievements vuhtoscope geax telescope accomplishments vuhtoscope telescope achievements nouru telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope achievements hubble telescope	0.5
304	-1	endangered species (mammals)	1.0
304	pred.base.10	<extra_id_0> (mammals) and menacésarea & endangered species (mammals) (mammals)	1.0
304	pred.base.2	<extra_id_0> (mammals); and Muses (others) currently threatened (episodes) (mammal) are threatened (gempalae) and are threatened (episode).	1.0
304	pred.base.5	<extra_id_0> (mammals) and 27 threatened species (mammals) are listed in the World Conservation Trusts endangered species list (enlargement of south americas endangered species list).	1.0
304	pred.base.6	<extra_id_0> (mammals) and are threatened (1,749 species) with extinction (mammals) due to illness and death (mammalian), managing the endangered species programme (mammals).	1.0
304	pred.base.8	<extra_id_0> (mammals)] (Producer of endangered species (mammals) through sustainable management and management - endangered individuals, endangered and endangered species (mammals) and threatened and endangered species (mammals)	1.0
304	pred.base.9	<extra_id_0> (mammals) are threatened (mammals) or are considered species of geological or biological importance (mammals).	1.0
305	-1	most dangerous vehicles	0.0154
305	pred.base.3	<extra_id_0> the most dangerous car to drive. <extra_id_1> cars. <extra_id_2>. <extra_id_3> Mrs. Kennedy. The safest vehicle in the world. The <extra_id_4>. The <extra_id_5>. The greenest vehicles.1 <extra_id_6>. The <extra_id_7>.2 - The <extra_id_8>.3 - The <extra_id_9>.5 The dirtiest vehicles.The	0.5
305	pred.base.1	<extra_id_0> road traffic <extra_id_1> crash hazard <extra_id_2> worst cars – selection choice; Ram 1500, fully-loaded 2016 Rolls-Royce RS550, S240M, far-flower vehicles – have become the most dangerous vehicles, highly likely due to their unique and difficult driving skills.	0.3333
305	pred.base.10	<extra_id_0> the <extra_id_1> 26+ <extra_id_2>. The most dangerous vehicles are still in operation, causing even more deadly collisions.	0.0417
305	pred.base.7	<extra_id_0> vehicles <extra_id_1>. Cars the most dangerous vehicles - the cargo cars esters! Being the most deadly vehicle in the world.	0.0417
305	pred.base.8	<extra_id_0> vehicles <extra_id_1> incapacitated. Most dangerous vehicles are more dangerous vehicles and personals have the most dangerous vehicles.	0.0357
305	pred.base.9	<extra_id_0> your vehicle which is most likely to cause auto traffic jams. Vegas safety rules – vehicles always require the safety of occupants, wear helmets and become the most dangerous for pedestrians.	0.0357
305	pred.base.2	<extra_id_0>. The car videos will show you ICANNs absolute safest and most dangerous vehicles.	0.0333
305	pred.base.6	<extra_id_0> theft, especially when it arises while driving. The most dangerous vehicles are those traveling in a vehicle viewed below below zero degree Celsius.	0.0192
306	-1	african civilian deaths	1.0
306	pred.base.1	<extra_id_0> Nigeria <extra_id_1> some civilians have been killed in civil war. <extra_id_2> of <extra_id_3> african civilian deaths affecting africa. Zimbabwean civilian deaths . Vigilance by civility laments millions of population in 2011.	1.0
306	pred.base.10	<extra_id_0> civilian, the death of almost 400 African civilians before the 2009 census. There are more than 1000 deaths for African civilians in Africa to date, mostly in civil wars – healthy mongur civilians per capita.	1.0
306	pred.base.2	<extra_id_0> civilian deaths in Africa and Malawi. over 50% of deaths in africa occurred during the same period during violence against African civilians.	1.0
306	pred.base.4	<extra_id_0> SA audited premeditated <extra_id_1> population in the south - associated with the era <extra_id_26> Civilian deaths occur in african civilians and five benefit their environment. Young african millionaires are among the highest recorded deaths in 1970, figures released by the 24th Africann civilian death rates	1.0
306	pred.base.5	<extra_id_0> african civilian deaths; almost all civilian deaths caused by civil war in africa are overwhelmingly civilian incidents. civil war in african cities has an estimated 26 000 to 300,000 are also a year lang.	1.0
306	pred.base.6	<extra_id_0>African civilian deaths, civilian deaths, and death of african civiles. At least eighteen African civilian deaths a year in rural and suburban africa.	1.0
306	pred.base.7	<extra_id_0> civilian deaths of african civilians in african civil war, including 116 African civilian deaths during the last 20 years in Africa. 57 african civilian deaths, mostly in sub-Saharan Africa, killed by civilians and african civil wars in 2014-15 in 11 countries.	1.0
306	pred.base.8	<extra_id_0> black civilian deaths. South african civilian deaths February 2009 Conzahl - 62 Anse <extra_id_6>. There have been 43,804 deaths in African civil civil North-South people since 1984, many of which are refugees. represents more than 4 incidences of city in general deaths in africa.	1.0
307	-1	new hydroelectric projects	1.0
307	pred.base.1	<extra_id_0> design to support new hydroelectric projects. <extra_id_1> hydroelectric projects are under development and has enormous economic potential.	1.0
307	pred.base.2	<extra_id_0> hydroelectric projects led by de Bogotá-Mekilen geyserei and Regicicen, generate hydroelectric power by passing seasons.5000 1kVA total hydroelectric capacity with hydro power generation capacity of 2.5 MW, hydroelectric days and long-term hydropower projects 3.0	1.0
307	pred.base.3	<extra_id_0>s hydroelectric projects. <extra_id_1> projects. Or, there may be several hydroelectric projects of very low cost, while another hydroelectric project would completely recover old hydroproject hydroelectric effects of their expropriation.	1.0
307	pred.base.4	<extra_id_0> hydroelectric projects <extra_id_1> hydroelectric projects that are the culmination of several successful and important hydroelectric projects recently completed.	1.0
307	pred.base.5	<extra_id_0> hydroelectric projects or new hydroelectric projects in the Philippines. This new hydroelectric project will add further hydroelectric projects in the Philippines.	1.0
307	pred.base.6	<extra_id_0> new hydroelectric projects. new small hydroelectric projects. <extra_id_1>.	1.0
307	pred.base.8	<extra_id_0> hit new hydroelectric projects.	1.0
307	pred.base.9	<extra_id_0> projects <extra_id_1> projects - new hydroelectric projects, hydroelectric projects, hydroelectric projects. As of 2017, new hydroelectric hydroelectric projects were announced.	1.0
308	-1	implant dentistry	1.0
308	pred.base.1	<extra_id_0> implant dentistry to a patient <extra_id_1> full smile over implant dentistry results.	1.0
308	pred.base.10	<extra_id_0> implant dentistry <extra_id_1> care teeth on popular implant dentistry patients. Dental implants are an important part of implant dentistry.	1.0
308	pred.base.2	<extra_id_0> implant dentistry dentistry <extra_id_1> implant dentistry <extra_id_2> Retinaplasty.com makes implant dentistry as advanced as dental implants.	1.0
308	pred.base.3	<extra_id_0> implant dentistry. <extra_id_1> refer to implant dentistry as just the dentistry they use. Implant dentistry incorporates implants in dentistry and spent time in the removable patient dentistry.	1.0
308	pred.base.4	<extra_id_0> procedure dentistry. Implant dentistry is an implant dentistry procedure used for implant dentistry.	1.0
308	pred.base.5	<extra_id_0> dental implants. Dog implants are considered of special quality and are certainly recognized for long term dental implants. Implant dentistry may prevent implant teeth from falling into dental implants.	1.0
308	pred.base.6	<extra_id_0> implant dentistry doctor.	1.0
308	pred.base.7	<extra_id_0> porcelain implant dentistry.	1.0
308	pred.base.8	<extra_id_0> dentistry aims to help patients experiencing dental implants.	1.0
308	pred.base.9	<extra_id_0> implant dentistry. <extra_id_1> implant dentistry. <extra_id_2> Implant dentistry. Implant Dentists. implant dentistry. dental implant dentistry. implant dentistry.	1.0
309	-1	rap and crime	0.0
310	-1	radio waves and brain cancer	1.0
310	pred.base.1	<extra_id_0> national dcx radio waves - <extra_id_1> fluorescence and brain cancer <extra_id_2> - hypercitation functions in brain cancer, <extra_id_3> and a blood cancer. Chemotherapy for stage 2 Wake Heart or Capillary Brain Cancer: links between radio waves and brain cancer. Convert radio waves and brain	1.0
310	pred.base.10	<extra_id_0> have a prime cause in the relation to brain cancer. Exponential exposure to radio waves in vitro and brain cancer treaties will reduce the impact of radio waves and brain cancer.	1.0
310	pred.base.2	<extra_id_0> and brain cancer. Radio wave and the brain cancer site of 2/3rd brain tumour. Radio waves and brain cancer: the causal interaction of brain radiation, radio waves and brain cancer.	1.0
310	pred.base.3	<extra_id_0> healing effects, radio waves and brain cancer? Radio waves and brain tumor radio waves and brain cancer radio waves and brain cancer research, Cambridge University Press, 2006.	1.0
310	pred.base.4	<extra_id_0>; men’s interactions with radio waves and brain cancer; radio waves and brain cancer; and brain cancer: radio waves and and brain cancer.	1.0
310	pred.base.5	<extra_id_0> that trigger brain cancer. Radio waves and brain cancer: emissaries and radio waves . Along with radio waves, iodine and radiation contain a link between the iodine waves and radio waves.	1.0
310	pred.base.6	<extra_id_0> incorporate radio waves and brain cancer. Radio waves and brain tumor radio waves and brain cancer. Ex-radio waves and brain radiation on radio waves and night vision, Radio waves and cancer photos for brain cancer.	1.0
310	pred.base.7	<extra_id_0> with breast cancer. Radio waves and brain cancer. Blood after brain cancer. From radio waves appearing on part of the human brain and radio waves from what are radio waves, images of brain tumor [21, 22].	1.0
310	pred.base.8	<extra_id_0> and brain cancer as brain cancer <extra_id_1> and cell disease radio waves and brain cancer <extra_id_2> pulse <extra_id_3>, <extra_id_4> brain cancer <extra_id_5> radio waves, radio waves and french radio waves on brain cancer: Effect of radio waves on brain cancer in the family? Radio waves and brain cancer: radio waves and brain cancer in radical brain tumors	1.0
310	pred.base.9	<extra_id_0> and <extra_id_1> and brain cancer. Smoke radio waves and brain cancer: relationship to brain cancer, radio waves and radio waves (neodymium), brain cancer, and radio waves.	1.0
311	-1	industrial espionage	1.0
311	pred.base.1	<extra_id_0>. As analysis firm CEO, I believe computer espionage has transformed government bureaucracy into a trove of latest espionage techniques for industrial espionage.	1.0
311	pred.base.10	<extra_id_0> and industrial cyber espionage combined with industrial espionage are the targets of espionage in the industrial espionage.	1.0
311	pred.base.3	<extra_id_0> and industrial espionage. Industrial espionage.	1.0
311	pred.base.4	<extra_id_0> and hacking, amongst other things, is software espionage and espionage to fraudulent exports and paid professional activities.	1.0
311	pred.base.5	<extra_id_0> as industrial espionage used for <extra_id_1>. PROTECTION SYSTEM: Use of coordinates and signals in industrial espionage. Violations: Vehicle electrolysis routing.	1.0
311	pred.base.7	<extra_id_0> and haves_of <extra_id_1> and espionage May espionage for military and <extra_id_2> and <extra_id_3>. <extra_id_4> espionage <extra_id_5>. Wireless surveillance transport. Industrial espionage. <extra_id_6>. Industrial espionage. Ex-Spionage. <extra_id_10>. <extra_id_11>.	1.0
311	pred.base.8	<extra_id_0>, which lead to <extra_id_1>, industrial cyber-espionage, and <extra_id_2> espionage. <extra_id_3>. <extra_id_4>. <extra_id_5> espionage. <extra_id_6>. <extra_id_7>. <extra_id_8>. <extra_id_9>. <extra_id_10>. Industrial espionage. <extra_id_11>. <extra_id_12>. <extra_id_13>. Industrial espionage.	1.0
311	pred.base.9	<extra_id_0> big or small <extra_id_1> is routine in the pharmaceutical industry and criminal acts are perpetrated by <extra_id_2>. <extra_id_3>. <extra_id_4> is a form of <extra_id_5> or <extra_id_6>. <extra_id_7>. <extra_id_8>. ...industrial espionage. Industrial espionage. Industrial espionage. Industrial es	1.0
312	-1	hydroponics	1.0
312	pred.base.1	<extra_id_0> hydroponics. <extra_id_1>ability to growing water voles uses hybrids as an alternative to participating community growers, hydroponics to dribble streams, or use as a building material.	1.0
312	pred.base.10	<extra_id_0> with <extra_id_1> and <extra_id_2>ponics <extra_id_3>? <extra_id_4> tablets, happy <extra_id_5>s, aquaponics, <extra_id_6>, <extra_id_7>, the creation of small-scale hydroponics systems, hydroponics (hydroponics) systems, etc. A truly innovative work of hydroponics technology.	1.0
312	pred.base.2	<extra_id_0>. <extra_id_1>es <extra_id_2>ix processing plant to make hydroponics. Hydroponics combines technorecycling, hydroponics with traditional hydronics methods.	1.0
312	pred.base.3	<extra_id_0>. If <extra_id_1> systems are rich multimedia systems, hydroponics methods provide the stabilized flow of large regions using bioreactors, organic slip-water harvesters, etc. hydroponics is basically multiple tubes and thus production and marketing of a hydroponic vegetable based hydroponic system	1.0
312	pred.base.4	<extra_id_0> utilising algae or low nitrogen hydroponics vs. eoponics. The hydroponics method involves incorporate electronic surface heating and shortening of water molecules to form a hydroponic system.	1.0
312	pred.base.6	<extra_id_0> is <extra_id_1> aquaponics <extra_id_2>onics with controlled shrimp as a hydroponics radical introduced into the water by makoliko scripts. The use of hydroponics in hydroponics isotopes is a method of hydrotherapy.	1.0
312	pred.base.7	<extra_id_0>); see the link below for details about <extra_id_1>. Generosity piloted using hydroponics to environment and maintainer light.	1.0
312	pred.base.8	<extra_id_0> plants permit efficiently processing -- 4 different types of hydroponics in bloom, rowdyhydronic farming), microorganism hydroponics will be used to create hydroponic systems.	1.0
313	-1	magnetic levitation-maglev	1.0
313	pred.base.1	<extra_id_0>-maglevation density-halo <extra_id_1>ation-maglevation-maglevation magnet levitation-maglevation-maglevation -maglevation-maglevation. Magnetic inpulsion levitation-maglevation-maglevation-maglevation storage machine levitation	1.0
313	pred.base.10	<extra_id_0> element <extra_id_1> elements or magnetic transmission <extra_id_2> http://maglevalvitation.gl/maglev <extra_id_3>-maglevation-maglevation-maglevation Red-se dor-maglevative CombiMaglevation Maglevation = magnetic levitation-maglevation Ar	1.0
313	pred.base.2	<extra_id_0>-maglevation and  <extra_id_1>levation-maglevation-maglevation use-maglevation method. Homonic levitation-maglevation-maglevation change-maglevation-maglevation-maglevation.	1.0
313	pred.base.3	<extra_id_0>-maglevation-maglevation-maglevation contingency-maglevation-maglevation-maglevation hevitation-maglevation-maglevation-maglevation–maglevation-maglevation-maglevation-maglevation-maglevation	1.0
313	pred.base.4	<extra_id_0> certificate <extra_id_1> levitation-maglevation device. Magnetic learning-maglevation-maglevation-maglevation-maglevation-maglevation-maglevation -maglevation-maglevation -maglevation.kv-maglevation-maglevation law	1.0
313	pred.base.5	<extra_id_0>-maglevation durchgeführt <extra_id_1>-maglevation-maglevation-maglevation-maglevation-maglevation-maglevation fusion. Magnetic levation-maglevation-maglevation-maglevation-magl evitation-maglevation-maglev	1.0
313	pred.base.6	<extra_id_0> levitation ⁇ maglevation with magnet levation-maglevation -maglevation bei magnet-lvitation maglevation-maglevation/maglevation -maglevation-maglevation–maglevation-maglevation-maglevation-maglevation	1.0
313	pred.base.7	<extra_id_0>-maglevation-maglevation-maglevation Magnetrebitation-maglevation-maglevition -maglevation-maglevation-maglevation-maglevation-maglevation-maglevation-maglevation-Maglevation-maglevation-mag	1.0
313	pred.base.8	<extra_id_0>-maglevation-maglevation. Magnet-magnetic levitation-maglevation-maglevation victoration-maglevation magnet levitation/maglevation-maglevation-maglevation-maglevation-maglevation–maglevation-mag	1.0
313	pred.base.9	<extra_id_0> levitation-maglevation-maglevation-maglevation, magnet-ultromagnetisation. Magnet levitation-maglevation-maglevation-maglevation.	1.0
314	-1	marine vegetation	0.0312
314	pred.base.2	<extra_id_0> websites that are viewed online or offline, when available, often replace them with marine vegetation throughout the year. Plant species include coral reef coral plants and marine birds, due to the remote marine vegetation.	1.0
314	pred.base.3	<extra_id_0> marine vegetation, marine vegetation and coral reef vegetation <extra_id_1> marine vegetation by altitude. Tropical vegetation thrives in heavily bewirtschafted areas such as in the Caribbean Sea.	0.5
314	pred.base.5	<extra_id_0> plants. Thoughtful management, which is a clear, unfavorable staff statement. Coral reef vegetation is exceptionally fertile form fresh marine vegetation mainly found and cultivated in the greater Vancouver area.	0.25
314	pred.base.8	<extra_id_0> plants. Accessed 5 May 2015. <extra_id_1> marine vegetation, marine foliage , marine vegetation etc...	0.1111
314	pred.base.4	<extra_id_0> vegetation along marine reefs arid areas. (Manatee] Marine vegetation marine vegetation is marine vegetation that grows aquatically.	0.0833
314	pred.base.7	<extra_id_0> rock systems and <extra_id_1> coral reefs. <extra_id_2> marine vegetation. Marine vegetation. Marine vegetation. Vegetation marine vegetation. Marine vegetation. marine vegetation. Vegetation marine vegetation.	0.0476
314	pred.base.1	<extra_id_0> to accommodate <extra_id_1> marine vegetation. marine vegetation marine vegetation marine vegetation marine vegetation marine vegetation marine vegetation marine vegetation marine vegetation marine vegetation vegetation marine vegetation vegetation marine vegetation vegetation marine vegetation vegetation marine vegetation vegetation vegetation florifera ethiopia osprey vegetation marine vegetation vegetation marine vegetation vegetation marine vegetation	0.0417
314	pred.base.6	<extra_id_0> marine vegetation <extra_id_1> marine marine vegetation <extra_id_2> marine vegetation marine vegetation area <extra_id_3> coral reef vegetation and marine vegetation. Another marine vegetation zone that is east of the origins of many maritime vegetation, especially marine vegetation, as well as marine animals.	0.0333
315	-1	unexplained highway accidents	0.1429
315	pred.base.1	<extra_id_0> terrible, and <extra_id_1> unconstitutional Grenz accidents, not to mention frequently times bike-riding motorists ejection at the speed limit, or light-speedingway accidents in these age old, and unexplained highway accidents .6 Thousands of unaccounted for unreported fatal	1.0
315	pred.base.7	<extra_id_0> often occur on unrelated costs of driving. Many could be treated as serious accidents due to unexecuted, unreported injuries, relatively mild injuries or complications attributed to concentrated traffic on the danger area.	0.5
315	pred.base.3	<extra_id_0> are frequent <extra_id_1> occurred time and again until 1997. <extra_id_20> 811 unexplained <extra_id_22> unexplained highway accidents. In Colorado, the death toll for 2006 has almost tripled since 1999. The primary cause of this killing is unknown, yet an unknown number applies to all 2001 unexplored	0.1429
316	-1	polygamy polyandry polygyny	1.0
316	pred.base.10	<extra_id_0> polygamy polyofomy polygamy pygyny polygamy polygyny polygamy polygamy polygamy polygamy polyonic polygamy polygyny polygroupry polygyny polygony polygyny	1.0
316	pred.base.3	<extra_id_0> polygamy polygamy polygamency polygamia polygamy polyochny polygamy polygamy polycy-is poly-andry polygamy polygamy polypolygamy polyylation polyfoundation polyamie polypigy natural polyprimarily polyand	1.0
316	pred.base.4	<extra_id_0> polygamy polyandry polygynyy polyandry polygamy polygamy polygyny polyandry polygyny polygamy polygamy polybaby polygony polyandry polygyny polygyny polygyn	1.0
316	pred.base.8	<extra_id_0> polygamy polycyny polygyny polygamy polygamy polygamy polyhygiene polygamy polysex polygony polygamy polyhygia polyandry polygamy polyandry polygyny polyandry poly	1.0
316	pred.base.9	<extra_id_0> polygamy polygyny polyandry polygamy polyandry polygamy polyandry polytellary polygyny polygamy polycystymia polygamy polygyny polygeny polygyny polyinteraction poly	1.0
317	-1	unsolicited faxes	1.0
317	pred.base.1	<extra_id_0> unsolicited faxes, uninformed faxes, unsolicited faxes. UPS accepts unsolicited faxes.	1.0
317	pred.base.10	<extra_id_0>less desmediate fax requests. unsubscribing unsolicited faxes. unsolicited calls to check email again.	1.0
317	pred.base.2	<extra_id_0> unsolicited faxes and unsolicited callers. Unauthorized faxes and unsolicited faxes are routinely sent to us by fax companies, e-mails and even hypertext messages.	1.0
317	pred.base.4	<extra_id_0>s, unwelcome faxes, and unsolicited faxes.	1.0
317	pred.base.5	<extra_id_0> and unsolicited faxes. faxes.un, receiving unsolicited faxes.	1.0
317	pred.base.6	<extra_id_0> again, platforms. <extra_id_3> faxes <extra_id_4> or <extra_id_5> or <extra_id_6> and <extra_id_7> and unsolicited faxes or unsolicited e-mails. * Our server receives 1 A–z® deadline for unintended faxes and unsolicited email from multiple clients.	1.0
317	pred.base.7	<extra_id_0> recent attempts to fax unsolicited faxes to subscribers. Please ensure you do not send unsolicited faxes. These are to be treated the same as non-free-Facebook faxes and forwarded to recipients.	1.0
317	pred.base.9	<extra_id_0> unsolicited faxes . Unsponsored faxes . unsolicited faxes . unsolicited faxes unsolicited faxes unsolicited faxes unsolicited faxes unsolicited faxes Ihnene	1.0
318	-1	best retirement country	0.1111
318	pred.base.2	<extra_id_0> best retirement world. Germany is the best retirement country for retirees who are quick to retire. ... <extra_id_1> retirement country you can choose between great retirement interest country and country that suits you.	1.0
318	pred.base.7	<extra_id_0> retirement country for retirement . best retirement country for retirement . best retirement country best retirement country for retirement . best retirement country for retirement . last place you will be choosing .	0.3333
318	pred.base.8	<extra_id_0> best retirement country. The worlds best retirement country for retirement.	0.3333
318	pred.base.4	<extra_id_0> best retirement age – the best retirement country.	0.2
318	pred.base.6	<extra_id_0> best retirement country for retirement <extra_id_1> best retirement country to retire to; worlds best retirement country to retire best entertainment country for best retirement country for the best retirement company for best retirement country for best retirement country for most 85 years the United States.	0.1667
318	pred.base.9	<extra_id_0> best retirement country. <extra_id_1> best retirement country for retirement - the best retirement country for best retirement country.	0.1667
318	pred.base.1	<extra_id_0> best retirement countries home in the mai best retirement country in the world for good retirement years.	0.125
318	pred.base.3	<extra_id_0> field guide to <extra_id_1> best retirement country to be retired best retirement country best retirement home country to retire best retirement country the best retirement country best retirement country best retirement country.	0.1111
319	-1	new fuel sources	1.0
319	pred.base.10	<extra_id_0> new fuel sources <extra_id_1> more efficient fuel sources, and more fuel sources. 2 = 46 Mg/Bpc/Mini, 5 = 20 mCi/LNG.	1.0
320	-1	undersea fiber optic cable	0.0312
320	pred.base.3	<extra_id_0> optical cable running undersea <extra_id_1> optic cable mounted in sea to aboard a soft stilleak fibre optic cable (microcenterial cable).	0.25
320	pred.base.10	<extra_id_0> over an undersea fiber optic cable waiting 400,000 feet below sea behavior?	0.1429
320	pred.base.1	<extra_id_0> optic cable <extra_id_1> together can be submerged under Indian Ocean fiber optic cable (UNIF), fiber optic cable underneathsea fiber optic cable, undersea cable fiber optic cable, Fiber optics link hidden undersea fiber optic cable in an artificial reefed environment . Cable fiber optic cable	0.0455
320	pred.base.5	<extra_id_0> (subsea fiber optic cable) oversea fiber optic cable with 215 lux octane/htm undersea fiber optic cable delivering 1500 tone Bafia layer positive EEPROM cable is stranded between ocean bottom and subs	0.0455
320	pred.base.2	<extra_id_0> fiber optic cable start Porta-Floride optical cable undersea fiber optic cable underwater subsea fiber optic cable undersea fiber optic cable undersea fiber optic cable undersea cable.	0.0385
