qid	order	query	qld.ndcg
731	wiki.topn3	kurds history kurdistan mahabad mahabad kurds history academidisciplines literature history	0.128
731	anchor.topn3.replace	kurds recuyel seeg théodrat	0.1222
732	-1	U.S. cheese production	0.0524
732	wordnet.topn3	u s cheese production United States government USA US cheeseflower high mallow output yield	0.1288
732	glove.topn3	u s cheese production us u s cheddar producing produced	0.1001
732	rm3.topn10.10.0.5.qld	u s cheese production product dairi export import milk u cooper	0.0997
732	word2vec.topn3.replace	usa u s american cheddar producing	0.0899
732	rm3.topn10.10.0.5.bm25	u s cheese production product milk dairi import export	0.0845
732	glove.topn3.replace	us u s cheddar producing produced	0.0795
732	word2vec.topn3	u s cheese production usa u s american cheddar producing	0.0746
733	-1	Airline overbooking	0.5038
733	termluster.topn5.3.qld	airline overbooking ticket overbook flight ticket flight airlin	0.5994
733	rm3.topn10.10.0.5.bm25	airline overbooking airlin consum your you	0.5684
733	docluster.topn10.3.qld	airline overbooking airlin consum you	0.567
733	relevancefeedback.topn10.qld	airline overbooking airlin consum you	0.567
733	rm3.topn10.10.0.5.qld	airline overbooking airlin you consum	0.567
733	tagmee.topn3	airline overbooking Airline Overselling	0.5071
734	-1	Recycling successes	0.1898
735	-1	Afghan women condition	0.24
735	wiki.topn3	afghan women condition states territories established territories military occupation education afghanistan afghanistan women afghanistan afghan peacjirga afghan presidential election women s rights afghanistan	0.2951
735	wiki.topn3.replace	states territories established territories military occupation education afghanistan afghanistan women afghanistan afghan peacjirga afghan presidential election women s rights afghanistan	0.252
735	glove.topn3	afghan women condition afghanistan men girls although anonymity	0.2507
736	-1	location BSE infections	0.286
736	docluster.topn10.3.qld	location bse infections cattl	0.288
737	-1	Enron California energy crisis	0.4636
738	-1	Anthrax hoaxes	0.5177
738	docluster.topn10.3.qld	anthrax hoaxes hoax	0.5902
738	termluster.topn5.3.qld	anthrax hoaxes emerg feder hoax year would threat	0.5641
739	-1	Habitat for Humanity	0.1258
740	-1	regulate assisted living Maryland	0.3945
741	-1	Artificial Intelligence	0.1405
741	conceptnet.topn3.replace	artificial learning United States intelligence agency	0.1729
741	conceptnet.topn3	artificial intelligence learning United States intelligence agency	0.1529
742	-1	hedge funds fraud protection	0.4497
742	stem.trunc5	hedge funds fraud prote	0.5158
742	conceptluster.topn5.3.qld	hedge funds fraud protection security finance hedge fund fraud	0.4864
742	tagmee.topn3	hedge funds fraud protection Hedge fund Fraud Security finance	0.4864
742	docluster.topn10.3.qld	hedge funds fraud protection fund	0.4604
742	rm3.topn10.10.0.5.qld	hedge funds fraud protection fund	0.4604
742	tagmee.topn3.replace	Hedge fund Fraud Security finance	0.4514
742	relevancefeedback.topn10.qld	hedge funds fraud protection fund invest	0.4504
743	-1	Freighter ship registration	0.1065
743	conceptluster.topn5.3.qld	freighter ship registration ship registration cargo ship	0.2457
743	tagmee.topn3	freighter ship registration Cargo ship Cargo ship Ship registration	0.2242
743	termluster.topn5.3.qld	freighter ship registration vessel	0.2132
743	glove.topn3	freighter ship registration ship vessel voter identification	0.1927
743	word2vec.topn3	freighter ship registration cargo tanker vessel warship registering	0.1733
743	bertqe.topn10.bm25	under flag conveni nation secur	0.167
743	wordnet.topn3	freighter ship registration merchantman bottom merchant ship transport embark enrolment adjustment readjustment	0.1482
743	stem.lovins	freighter ship register	0.1284
743	anchor.topn3	freighter ship registration d cl a improv kommuna cunnari communa	0.1235
744	-1	Counterfeit ID punishments	0.0
744	glove.topn3	counterfeit id punishments fake identification meted	0.1486
744	glove.topn3.replace	fake identification meted	0.0602
744	stem.paicehusk	counterfeit id pun	0.0128
744	conceptnet.topn3	counterfeit id punishments Idaho buying a beer Sentences	0.0115
744	sensedisambiguation.replace	counterfeit idaho punishment	0.0114
744	wiki.topn3	counterfeit id punishments counterfeiters forgery theft counterfeit transactional analysis brief reactivpsychosis neurosis id ego super ego necessity retributivjustice mobbing punishment	0.0114
744	wiki.topn3.replace	counterfeiters forgery theft counterfeit transactional analysis brief reactivpsychosis neurosis id ego super ego necessity retributivjustice mobbing punishment	0.0113
744	conceptnet.topn3.replace	counterfeit Idaho buying a beer Sentences	0.0059
745	-1	Doomsday cults	0.7025
745	rm3.topn10.10.0.5.qld	doomsday cults cult religion biolog	0.729
746	-1	Outsource job India	0.5215
747	-1	Library computer oversight	0.1652
747	tagmee.topn3	library computer oversight Library Computer Regulation	0.1908
747	docluster.topn10.3.qld	library computer oversight librari comput cost	0.1743
747	rm3.topn10.10.0.5.qld	library computer oversight librari cost comput	0.1743
748	-1	Nuclear reactor types	0.1649
749	-1	Puerto Rico state	0.3127
749	glove.topn3	puerto rico state rico rican puerto pwehr federal	0.4359
749	glove.topn3.replace	rico rican puerto pwehr federal	0.3973
749	word2vec.topn3	puerto rico state rican rico ricans puerto ricans rican federal	0.3311
750	-1	John Edwards womens issues	0.1858
751	-1	Scrabble Players	0.4385
752	-1	Dam removal	0.3754
753	-1	bullying prevention programs	0.5286
753	rm3.topn10.10.0.5.qld	bullying prevention programs bulli program school	0.602
753	rm3.topn10.10.0.5.bm25	bullying prevention programs bulli school	0.5476
753	relevancefeedback.topn10.qld	bullying prevention programs bulli program	0.5337
754	-1	domestic adoption laws	0.0987
754	rm3.topn10.10.0.5.qld	domestic adoption laws adopt	0.1403
754	rm3.topn10.10.0.5.bm25	domestic adoption laws visit adopt section court shall	0.1221
754	docluster.topn10.3.qld	domestic adoption laws law adopt	0.1136
755	-1	Scottish Highland Games	0.7368
755	tagmee.topn3	scottish highland games Scottish people Highland games Highland games	0.7559
756	-1	Volcanic Activity	0.1704
756	glove.topn3	volcanic activity eruptions lava suggesting	0.2256
756	relevancefeedback.topn10.qld	volcanic activity volcan volcano lake erupt activ	0.2162
756	rm3.topn10.10.0.5.qld	volcanic activity volcano volcan mount lake lassen	0.1854
756	rm3.topn10.10.0.5.bm25	volcanic activity volcano lake helen mount lassen baker volcan	0.1832
757	-1	Murals	0.1331
757	docluster.topn10.3.qld	murals mural your	0.1462
757	termluster.topn5.3.qld	murals panel artist	0.1428
758	-1	Embryonic stem cells	0.3776
758	glove.topn3	embryonic stem cells stem embryo embryonic tissues	0.413
758	bertqe.topn10.qld	iii what embryon stem cell	0.3865
758	glove.topn3.replace	stem embryo embryonic tissues	0.3831
758	docluster.topn10.3.qld	embryonic stem cells cell	0.3797
758	relevancefeedback.topn10.qld	embryonic stem cells cell	0.3797
758	rm3.topn10.10.0.5.bm25	embryonic stem cells cell	0.3797
758	rm3.topn10.10.0.5.qld	embryonic stem cells cell	0.3797
759	-1	civil war battle reenactments	0.391
759	word2vec.topn3	civil war battle reenactments rights era civl conflict skirmish re enactments re enactment	0.4784
759	rm3.topn10.10.0.5.qld	civil war battle reenactments park reenact program florida	0.4739
759	sensedisambiguation	civil war battle conflict reenactments reenactment	0.3978
760	-1	american muslim mosques schools	0.3111
760	stem.krovetz	america muslim mosque school	0.3933
760	wiki.topn3	american muslim mosques schools american people immigration united states ethnigroups united states americans muslim american society thmosqucares islam washington d c islam united states quraniwords phrases muslims islam muslim mosques mosque architecture islamiculture mosque athari hanbali muwatta imam malik madhhab	0.3645
760	conceptluster.topn5.3.qld	american muslim mosques schools americans islam united states mosque muslim madhhab	0.3627
760	tagmee.topn3	american muslim mosques schools Americans Islam in the United States Muslim Mosque Madhhab	0.3627
760	conceptnet.topn3	american muslim mosques schools dollar an eraser places to learn things classrooms	0.3524
760	wiki.topn3.replace	american people immigration united states ethnigroups united states americans muslim american society thmosqucares islam washington d c islam united states quraniwords phrases muslims islam muslim mosques mosque architecture islamiculture mosque athari hanbali muwatta imam malik madhhab	0.3498
760	conceptnet.topn3.replace	dollar muslim mosques an eraser places to learn things classrooms	0.3448
760	tagmee.topn3.replace	Americans Islam in the United States Muslim Mosque Madhhab	0.3363
760	termluster.topn5.3.qld	american muslim mosques schools also america commun also america american york year washington york year washington	0.3215
761	-1	Problems of Hmong Immigrants	0.3527
762	-1	History of Physicians in America	0.0801
763	-1	Hunting deaths	0.1789
763	glove.topn3	hunting deaths hunters fatalities	0.4517
763	glove.topn3.replace	hunters fatalities	0.2605
764	-1	Increase mass transit use	0.1615
765	-1	ephedra ma huang deaths	0.4896
765	glove.topn3	ephedra huang deaths ephedrine supplements cheng yu fatalities	0.5793
765	rm3.topn10.10.0.5.qld	ephedra ma huang deaths ephedrin heart supplement	0.5606
765	docluster.topn10.3.qld	ephedra ma huang deaths ephedrin	0.5561
765	rm3.topn10.10.0.5.bm25	ephedra ma huang deaths ephedrin supplement heart drug	0.5372
765	relevancefeedback.topn10.qld	ephedra ma huang deaths ephedrin heart drug product supplement	0.5292
765	thesaurus.topn3	ephedra huang deaths	0.504
765	thesaurus.topn3.replace	ephedra huang deaths	0.504
765	termluster.topn5.3.qld	ephedra huang deaths advers case contain advers case contain supplement public product	0.4998
766	-1	diamond smuggling	0.4568
766	tagmee.topn3.replace	Diamond Blood diamond Smuggling	0.4766
766	conceptluster.topn5.3.qld	diamond smuggling blood diamond diamond smuggling	0.4603
766	tagmee.topn3	diamond smuggling Diamond Blood diamond Smuggling	0.4603
767	-1	Pharmacist License requirements	0.2332
767	rm3.topn10.10.0.5.bm25	pharmacist license requirements shall drug board pharmaci	0.2389
767	tagmee.topn3	pharmacist license requirements Pharmacist License	0.2348
768	-1	Women in state legislatures	0.2851
769	-1	Kroll Associates Employees	0.0566
769	relevancefeedback.topn10.qld	kroll associates employees train mr wage illinoi law fraser gepner	0.0853
769	wiki.topn3	kroll associates employees general atlantic wilson sonsini goodrich rosati asia kroll inc	0.0803
769	wiki.topn3.replace	general atlantic wilson sonsini goodrich rosati asia kroll inc	0.0803
769	conceptnet.topn3.replace	kroll associates a company the office company	0.079
769	conceptnet.topn3	kroll associates employees a company the office company	0.0592
770	-1	Kyrgyzstan-United States relations	0.2419
770	termluster.topn5.3.qld	kyrgyzstan united states relations unit kyrgyzstan	0.2926
771	-1	deformed leopard frogs	0.4412
771	rm3.topn10.10.0.5.bm25	deformed leopard frogs frog hind rana malform	0.6605
771	anchor.topn3.replace	deformed v g leopard nimrs frogs	0.4644
771	sensedisambiguation	deformed flex leopard frogs frog	0.4571
772	-1	flag display rules	0.4948
772	termluster.topn5.3.qld	flag display rules abov alwai america weather wai vertic	0.574
772	word2vec.topn3	flag display rules flag regulations laws	0.5419
772	word2vec.topn3.replace	flag display regulations laws	0.498
773	-1	Pennsylvania slot machine gambling	0.6115
773	termluster.topn5.3.qld	pennsylvania slot machine gambling citat code enforc bureau control credit video three suprem video three suprem	0.8262
773	anchor.topn3	pennsylvania slot machine gambling pennsybania pennsylvania histori pennsylvania fourth nordskov jensk fowler typ	0.7933
773	sensedisambiguation	Pennsylvania university of pennsylvania slot machine gambling gamble	0.7059
773	anchor.topn3.replace	pennsybania pennsylvania histori pennsylvania fourth nordskov jensk fowler typ machine gambling	0.6763
773	docluster.topn10.3.qld	pennsylvania slot machine gambling machin license	0.6533
774	-1	Causes of Homelessness	0.1873
774	wiki.topn3	causes homelessness arthritis sepsis symptoms signs vascular paralysis homelessness homeless shelters homeless shelter homelessness	0.2234
774	wiki.topn3.replace	arthritis sepsis symptoms signs vascular paralysis homelessness homeless shelters homeless shelter homelessness	0.2027
775	-1	Commercial candy makers	0.144
775	conceptnet.topn3	commercial candy makers commercialised chocolate sugar the movies	0.1591
775	conceptluster.topn5.3.qld	commercial candy makers candy	0.1583
775	docluster.topn10.3.qld	commercial candy makers candi	0.1583
775	tagmee.topn3	commercial candy makers Candy	0.1583
775	rm3.topn10.10.0.5.qld	commercial candy makers candi all shall industri chocol	0.158
775	wiki.topn3	commercial candy makers marshmallow caramel snack food candy	0.1495
775	rm3.topn10.10.0.5.bm25	commercial candy makers candi shall chocol u industri	0.1491
776	-1	Magnet schools success	0.261
777	-1	hybrid alternative fuel cars	0.2391
777	wiki.topn3	hybrid alternative fuel cars powertrain ac propulsion automotivaerodynamics hybrid vehicle alternative fuels miles per gallon gasolinequivalent hybrid vehicldrivetrain alternative fuel vehicle	0.2692
777	rm3.topn10.10.0.5.qld	hybrid alternative fuel cars hydrogen vehicl	0.2561
777	glove.topn3	hybrid alternative fuel cars concept preferable gasoline vehicles	0.2526
778	-1	golden ratio	0.3346
778	rm3.topn10.10.0.5.bm25	golden ratio mathemat face similar dr	0.3995
778	termluster.topn5.3.qld	golden ratio number ratio golden number	0.3575
778	bertqe.topn10.bm25	titl divin ratio studi fibonacci	0.3353
778	bertqe.topn10.qld	titl divin ratio studi fibonacci	0.3353
779	-1	Javelinas range and description	0.4432
779	stem.paicehusk	javelina rang and describ	0.446
780	-1	Arable land	0.1301
780	docluster.topn10.3.qld	arable land perman or claim	0.198
780	relevancefeedback.topn10.qld	arable land perman or claim	0.198
780	rm3.topn10.10.0.5.qld	arable land perman or claim	0.198
780	termluster.topn5.3.qld	arable land world unit south arabl south forest	0.1494
780	anchor.topn3.replace	arable technohub marinefährprahm	0.1469
781	-1	Squirrel control and protections	0.2328
781	rm3.topn10.10.0.5.bm25	squirrel control and protections ground	0.2381
782	-1	Orange varieties seasons	0.4516
782	rm3.topn10.10.0.5.bm25	orange varieties seasons crop fruit box	0.4811
782	relevancefeedback.topn10.qld	orange varieties seasons crop orang fruit box	0.4803
782	rm3.topn10.10.0.5.qld	orange varieties seasons fruit season box	0.471
782	docluster.topn10.3.qld	orange varieties seasons fruit box	0.4665
783	-1	school mercury poisoning	0.3076
783	termluster.topn5.3.qld	school mercury poisoning also mercuri program work school program work school program	0.4356
783	glove.topn3	school mercury poisoning students piyanart srivalo contamination	0.398
783	conceptluster.topn5.3.qld	school mercury poisoning shoaling schooling mercury poisoning	0.3511
783	tagmee.topn3	school mercury poisoning Shoaling and schooling Mercury poisoning	0.3511
783	tagmee.topn3.replace	Shoaling and schooling Mercury poisoning	0.3507
784	-1	mersenne primes	0.7294
784	docluster.topn10.3.qld	mersenne primes prime number gener	0.7526
784	glove.topn3	mersenne primes proth frahd reciprocals nasdaq	0.7488
784	termluster.topn5.3.qld	mersenne primes prime number number mersenn	0.7341
784	relevancefeedback.topn10.qld	mersenne primes prime student gener number mersenn	0.731
784	rm3.topn10.10.0.5.bm25	mersenne primes prime gener student number mersenn	0.731
785	-1	Ivory-billed woodpecker	0.347
785	termluster.topn5.3.qld	ivory billed woodpecker wood tree speci	0.3756
786	-1	Yew trees	0.2559
786	conceptnet.topn3	yew trees wood Pacific yew leaves squirrel	0.2793
786	sensedisambiguation	Yew trees tree	0.2575
787	-1	Sunflower Cultivation	0.3809
787	bertqe.topn10.qld	cultiv sunflow tektran wild sunflow	0.3957
787	docluster.topn10.3.qld	sunflower cultivation sunflow	0.3816
788	-1	Reverse mortgages	0.5377
789	-1	abandoned mine reclamation	0.1984
789	termluster.topn5.3.qld	abandoned mine reclamation site reclam project abandon coal reclam site project pennsylvania	0.2969
789	glove.topn3	abandoned mine reclamation leaving reclaimed dredging	0.2178
789	conceptluster.topn5.3.qld	abandoned mine reclamation mining mine reclamation	0.2124
789	tagmee.topn3	abandoned mine reclamation Mining Mine reclamation	0.2124
790	-1	women's rights in Saudi Arabia	0.6584
791	-1	Gullah geechee language culture	0.6118
791	stem.porter	gullah geeche languag cultur	0.6726
791	stem.porter2	gullah geeche languag cultur	0.6726
791	tagmee.topn3.replace	Gullah Gullah Gullah language Culture	0.6533
791	termluster.topn5.3.qld	gullah geechee language culture countri geeche nation site nation gullah studi special public	0.6442
791	anchor.topn3.replace	gullah island binyah ambelau geechee language culture	0.6431
791	wiki.topn3	gullah geechee language culture gullah language igbo landing africanisms gullah gullah language igbo landing africanisms gullah languages african diaspora liberian english merico language gullah language sociology culture society counterculture culture	0.6415
791	anchor.topn3	gullah geechee language culture gullah island binyah ambelau	0.6383
791	word2vec.topn3.replace	gullah geechee langauge traditions	0.6381
791	tagmee.topn3	gullah geechee language culture Gullah Gullah Gullah language Culture	0.632
791	conceptluster.topn5.3.qld	gullah geechee language culture culture gullah language	0.6269
791	rm3.topn10.10.0.5.qld	gullah geechee language culture studi cultur peopl african comment award altern	0.6136
792	-1	Social Security means test	0.1804
792	docluster.topn10.3.qld	social security means test secur earn benefit	0.2028
793	-1	Bagpipe Bands	0.2552
793	termluster.topn5.3.qld	bagpipe bands pipe	0.3499
793	wiki.topn3	bagpipe bands tin whistle great highland bagpipe chanter bagpipes military bands bugle military tattoo military band	0.2882
793	docluster.topn10.3.qld	bagpipe bands band	0.28
793	tagmee.topn3.replace	Bagpipes Military band	0.2709
793	relevancefeedback.topn10.qld	bagpipe bands band i irish hazard	0.2606
793	conceptluster.topn5.3.qld	bagpipe bands bagpipes military band	0.2599
793	tagmee.topn3	bagpipe bands Bagpipes Military band	0.2599
794	-1	pet therapy	0.1857
794	conceptluster.topn5.3.qld	pet therapy animal assisted therapy	0.3712
794	tagmee.topn3	pet therapy Animal assisted therapy	0.3712
794	glove.topn3	pet therapy dog treatments	0.2819
794	conceptnet.topn3	pet therapy dog a dog	0.2404
795	-1	notable cocker spaniels	0.1126
795	conceptnet.topn3.replace	luminary noteworthy far famed pamper cocker spaniel indulge spaniels	0.2609
795	conceptnet.topn3	notable cocker spaniels luminary noteworthy far famed pamper cocker spaniel indulge	0.2528
795	termluster.topn5.3.qld	notable cocker spaniels english spaniel english cocker	0.1396
795	rm3.topn10.10.0.5.bm25	notable cocker spaniels terrier ye dog	0.1376
795	rm3.topn10.10.0.5.qld	notable cocker spaniels terrier ye dog	0.1376
795	wiki.topn3.replace	labradoodle pointer dog breed show dog cocker spaniel foxhound basset fauvdbretagne welsh springer spaniel spaniel	0.1351
795	wordnet.topn3.replace	leading light noteworthy famous mollycoddle English cocker spaniel cocker spaniel spaniels	0.1339
795	word2vec.topn3	notable cocker spaniels noteworthy noteable note worthy spaniel spaniels	0.1239
795	relevancefeedback.topn10.qld	notable cocker spaniels terrier p dog ye	0.1221
795	wordnet.topn3	notable cocker spaniels noteworthy luminary English cocker spaniel mollycoddle indulge	0.121
795	stem.paicehusk	not cock spaniel	0.1187
795	stem.lovins	not cocker spaniel	0.1154
795	conceptluster.topn5.3.qld	notable cocker spaniels cocker spaniel spaniel	0.1149
795	tagmee.topn3	notable cocker spaniels Cocker Spaniel Spaniel	0.1149
795	tagmee.topn3.replace	Cocker Spaniel Spaniel	0.1147
795	sensedisambiguation	notable noteworthy cocker cocker spaniel spaniels spaniel	0.1142
795	sensedisambiguation.replace	noteworthy cocker spaniel spaniel	0.114
796	-1	Blue Grass Music Festival history	0.2037
796	conceptluster.topn5.3.qld	blue grass music festival history bluegrass music	0.413
796	tagmee.topn3	blue grass music festival history Bluegrass music	0.413
796	wiki.topn3	blue grass music festival history old time music bluegrass music americana music bluegrass music	0.3663
796	tagmee.topn3.replace	Bluegrass music	0.2891
796	wiki.topn3.replace	old time music bluegrass music americana music bluegrass music	0.2636
796	rm3.topn10.10.0.5.bm25	blue grass music festival history festiv	0.2529
796	glove.topn3	blue grass music festival history red bright lawn pasture songs fest historical ever	0.2277
797	-1	reintroduction of gray wolves	0.4819
797	termluster.topn5.3.qld	reintroduction gray wolves yellowston wolv wolf yellowston wolf wildlif	0.4872
798	-1	Massachusetts textile mills	0.3436
798	rm3.topn10.10.0.5.qld	massachusetts textile mills lowel mill	0.4971
798	relevancefeedback.topn10.qld	massachusetts textile mills mill lowel us theater	0.4883
798	docluster.topn10.3.qld	massachusetts textile mills theater lowel	0.4524
798	rm3.topn10.10.0.5.bm25	massachusetts textile mills lowel mill fiction	0.4487
799	-1	Animals in Alzheimer's research	0.1601
799	rm3.topn10.10.0.5.bm25	animals in alzheimer s research ad ag tau	0.3951
799	rm3.topn10.10.0.5.qld	animals in alzheimer s research ag	0.2395
799	glove.topn3	animals alzheimer s research humans dementia parkinson s whose study institute	0.2204
799	docluster.topn10.3.qld	animals in alzheimer s research ag alzheim	0.1735
800	-1	Ovarian Cancer Treatment	0.2261
800	rm3.topn10.10.0.5.bm25	ovarian cancer treatment tumor	0.2546
800	rm3.topn10.10.0.5.qld	ovarian cancer treatment tumor	0.2546
801	-1	Kudzu Pueraria lobata	0.4372
801	tagmee.topn3.replace	Kudzu Kudzu	0.6131
801	stem.lovins	kudzu puerar lob	0.5516
801	tagmee.topn3	kudzu pueraria lobata Kudzu Kudzu	0.4898
