qid	order	query	qld.ndcg
715	bt_nllb_german	Schizophrenia medicines	0.0615
715	bt_nllb_malay	Schizophrenia medicines	0.0615
715	bt_nllb_russian	Medicines for schizophrenia	0.0615
715	bt_nllb_tamil	The following table shows the results of the study	0.01
715	bt_nllb_korean	The cure for psychosis	0.0064
715	bt_nllb_arabic	The cramping medication	0.0
715	bt_nllb_swahili	Medications for mental illness	0.0
716	-1	Spammer arrest sue	0.2265
716	bt_nllb_french	Spammer stopped the prosecution	0.0976
716	bt_nllb_persian	Spammers got him	0.0765
716	bt_nllb_malay	Spammer caught the claim	0.024
716	bt_nllb_arabic	The race arrest case	0.0
716	bt_nllb_russian	Families of detainees	0.0
717	-1	Gifted talented student programs	0.21
717	bt_nllb_swahili	Programs for gifted students	0.2052
717	bt_nllb_arabic	Talented student programs	0.192
717	bt_nllb_french	Programs for talented students	0.192
717	bt_nllb_korean	A program for talented students	0.192
717	bt_nllb_malay	Talented student program	0.192
717	bt_nllb_persian	Talented student programs	0.192
717	bt_nllb_russian	Program for talented students	0.192
717	bt_nllb_tamil	Talented student programs	0.192
717	bt_nllb_german	Talented students	0.1891
717	bt_nllb_chinese_yue	A great student project	0.0
718	-1	Controlling acid rain	0.197
718	bt_nllb_malay	Managing acid rain	0.1511
718	bt_nllb_korean	How to Control the Waves	0.0
718	bt_nllb_tamil	The water is not so hot	0.0
719	-1	Cruise ship damage sea life	0.1314
719	bt_nllb_arabic	Damage to freighter ships	0.0365
719	bt_nllb_swahili	Ships of the sea destroying marine life	0.0236
719	bt_nllb_tamil	The impact of marine life	0.0026
720	-1	Federal welfare reform	0.1376
720	bt_nllb_russian	Federal reform of social security	0.0
721	-1	Census data applications	0.0605
721	bt_nllb_russian	Applications for the population census data	0.0586
721	bt_nllb_chinese_yue	The census data request	0.0392
721	bt_nllb_persian	Request for census data	0.0392
721	bt_nllb_swahili	Request for census data	0.0392
721	bt_nllb_arabic	Requests for statistical data	0.0029
721	bt_nllb_malay	Applications for survey data	0.0
722	-1	Iran terrorism	0.513
722	bt_nllb_arabic	Iranian terrorism	0.4446
722	bt_nllb_chinese_yue	Iran s terrorism	0.438
722	bt_nllb_french	Iran s terrorism	0.438
722	bt_nllb_malay	Iran s terrorism	0.438
722	bt_nllb_swahili	Iran s Terrorism	0.438
722	bt_nllb_tamil	Iran s terrorism	0.438
723	-1	Executive privilege	0.27
723	bt_nllb_german	Leadership privileges	0.0104
723	bt_nllb_malay	Executive power	0.0
723	bt_nllb_persian	Executive credit	0.0
723	bt_nllb_swahili	Leadership Freedom	0.0
723	bt_nllb_tamil	The administrative right	0.0
724	-1	Iran Contra	0.4552
724	bt_nllb_korean	The Iranian revolt	0.0264
724	bt_nllb_chinese_yue	Iranian rebellion	0.015
724	bt_nllb_arabic	Iran counter	0.0
724	bt_nllb_french	Iran against	0.0
724	bt_nllb_persian	Iran is in control	0.0
724	bt_nllb_russian	Iran is a country	0.0
724	bt_nllb_tamil	Iran counter	0.0
725	-1	Low white blood cell count	0.2408
725	bt_nllb_swahili	The number of white blood cells is low	0.1779
725	bt_nllb_french	Low white blood cell content	0.1698
725	bt_nllb_arabic	Reduced white blood cell count	0.1535
725	bt_nllb_german	Low blood protein counts	0.1296
725	bt_nllb_tamil	The number of white blooded chickens is low	0.0044
726	-1	Hubble telescope repairs	0.3459
727	-1	Church arson	0.5945
727	bt_nllb_arabic	Burn the church	0.4976
727	bt_nllb_chinese_yue	Burn the church	0.4976
727	bt_nllb_korean	The Church Burning	0.4976
727	bt_nllb_malay	Burning the church	0.4976
727	bt_nllb_french	The Church Fire	0.3976
727	bt_nllb_german	Church fire	0.3976
727	bt_nllb_persian	The church fire	0.3976
727	bt_nllb_russian	Fire in the church	0.3976
727	bt_nllb_tamil	The Church Fire	0.3976
727	bt_nllb_swahili	Lighting a fire in a church	0.2301
728	-1	whales save endangered	0.2191
728	bt_nllb_arabic	The whales protect the endangered	0.2036
728	bt_nllb_chinese_yue	Whales protect endangered animals	0.1898
728	bt_nllb_russian	whales rescue endangered whales	0.1846
728	bt_nllb_malay	The whale rescues endangered	0.153
728	bt_nllb_german	Whales in danger	0.1386
728	bt_nllb_korean	Whales are rescuing endangered animals	0.1319
728	bt_nllb_swahili	whales save those in danger	0.1215
728	bt_nllb_tamil	The whale s life is threatened by the threat of extinction	0.1106
728	bt_nllb_french	wild whales are threatened	0.0966
728	bt_nllb_persian	Whales are a dangerous escape	0.0682
729	-1	Whistle blower department of defense	0.0289
729	bt_nllb_arabic	Signal to defense	0.0
729	bt_nllb_chinese_yue	Alert Defense Department	0.0
729	bt_nllb_french	Department of Defence	0.0
729	bt_nllb_german	The Department of Defence	0.0
729	bt_nllb_malay	Notice of the call from the Department of Defense	0.0
729	bt_nllb_persian	The Department of Defense	0.0
729	bt_nllb_russian	Murder in Response	0.0
729	bt_nllb_tamil	The Vishal Blowers to the Defense Department	0.0
730	-1	Gastric bypass complications	0.5788
730	bt_nllb_swahili	Problems with gastric surgery	0.5675
730	bt_nllb_russian	Conditions of bypass of the stomach	0.2847
730	bt_nllb_persian	The effects of gastric embolism	0.1119
730	bt_nllb_german	Complications of the stomach circulation	0.0333
730	bt_nllb_chinese_yue	complications of the gastrointestinal tract	0.0233
730	bt_nllb_arabic	The complexities of metal planning	0.0
730	bt_nllb_korean	I have complications of the stomach and urethra	0.0
730	bt_nllb_tamil	The disease of the stomach	0.0
731	-1	Kurds history	0.0953
731	bt_nllb_persian	The history of Kurdistan	0.0636
732	-1	U.S. cheese production	0.0524
732	bt_nllb_malay	U S manufacturing of cheese	0.0473
732	bt_nllb_german	The production of cheese in the USA	0.0422
732	bt_nllb_chinese_yue	Made in the US	0.0
732	bt_nllb_tamil	The production of briane in the United States	0.0
733	-1	Airline overbooking	0.5038
733	bt_nllb_arabic	Too many reservations for airlines	0.1936
733	bt_nllb_korean	Airline overhead reservation	0.0892
733	bt_nllb_tamil	Maximum booking by airlines	0.0598
733	bt_nllb_russian	Transfer of airlines	0.0
733	bt_nllb_swahili	Passing the space of an airplane	0.0
734	-1	Recycling successes	0.1898
734	bt_nllb_german	Recycling sequence	0.0026
734	bt_nllb_malay	Successful Cycles	0.0
734	bt_nllb_russian	Success in Utilization	0.0
734	bt_nllb_swahili	The Success of Order	0.0
735	-1	Afghan women condition	0.24
735	bt_nllb_arabic	The situation of Afghan women	0.2353
735	bt_nllb_chinese_yue	The situation of Afghan women	0.2353
735	bt_nllb_french	The situation of Afghan women	0.2353
735	bt_nllb_persian	The situation of Afghan women	0.2353
735	bt_nllb_swahili	The situation of Afghan women	0.2353
735	bt_nllb_tamil	The situation of Afghan women	0.2353
735	bt_nllb_german	Afghan women	0.1975
735	bt_nllb_russian	The state of Afghan women	0.1665
735	bt_nllb_korean	The state of women in Afghanistan	0.1641
736	-1	location BSE infections	0.286
736	bt_nllb_arabic	Location Beez infection	0.0
736	bt_nllb_french	localisation of infections at the ESB	0.0
737	-1	Enron California energy crisis	0.4636
737	bt_nllb_arabic	The energy crisis in California	0.089
737	bt_nllb_chinese_yue	The energy crisis in California	0.089
737	bt_nllb_russian	The energy crisis in California	0.089
737	bt_nllb_persian	The California Inron Energy Crisis	0.0767
738	-1	Anthrax hoaxes	0.5177
738	bt_nllb_tamil	The Anthrax Lies	0.121
738	bt_nllb_french	The Lies Against Anthrax	0.0422
738	bt_nllb_german	Counterfeit anthrax	0.0103
738	bt_nllb_korean	The Antrax Trick	0.0073
738	bt_nllb_malay	Antrax is a fraud	0.0073
738	bt_nllb_arabic	Tricks about the Andrax	0.0
738	bt_nllb_chinese_yue	The charcoal fraud	0.0
738	bt_nllb_persian	The tricks of the Anterx	0.0
738	bt_nllb_russian	The Anthrax Deception	0.0
738	bt_nllb_swahili	The Tricks of Anthrax	0.0
739	-1	Habitat for Humanity	0.1258
739	bt_nllb_chinese_yue	The human home	0.0375
739	bt_nllb_arabic	The home of mankind	0.0
739	bt_nllb_french	A Home for Mankind	0.0
739	bt_nllb_german	A Home for Mankind	0.0
739	bt_nllb_korean	The Residence for Mankind	0.0
739	bt_nllb_russian	A Dwelling Place for Mankind	0.0
739	bt_nllb_swahili	The Place of Human Dwelling	0.0
739	bt_nllb_tamil	The Bible says that the earth is the home of the living God	0.0
740	-1	regulate assisted living Maryland	0.3945
740	bt_nllb_russian	regulate aid to residents of Maryland	0.1569
740	bt_nllb_swahili	control support live in maryland	0.1263
740	bt_nllb_arabic	Living aid in Maryland	0.1174
740	bt_nllb_chinese_yue	I m a life coach in Maryland	0.0
740	bt_nllb_malay	Organizing life support in Maryland	0.0
740	bt_nllb_persian	Set up a helping life in Maryland	0.0
740	bt_nllb_tamil	The following is a list of some of the most common types of cancer in the United States	0.0
741	-1	Artificial Intelligence	0.1405
741	bt_nllb_chinese_yue	AI is the answer	0.0139
741	bt_nllb_korean	AI	0.0138
741	bt_nllb_persian	The AI	0.0138
741	bt_nllb_swahili	A Craftsman s Mind	0.0
742	-1	hedge funds fraud protection	0.4497
742	bt_nllb_french	protection against fraud of investment funds	0.1057
742	bt_nllb_arabic	Securities fraud protection	0.0
742	bt_nllb_chinese_yue	The protection of pension funds	0.0
743	-1	Freighter ship registration	0.1065
743	bt_nllb_persian	Register of ships	0.0714
743	bt_nllb_chinese_yue	The cargo ship is registered	0.0709
743	bt_nllb_russian	Registration of cargo vessels	0.0671
743	bt_nllb_malay	Registering of cargo vessels	0.054
743	bt_nllb_tamil	Freight shipping registration	0.02
743	bt_nllb_korean	Registering the freighter	0.0161
743	bt_nllb_arabic	Record of shipping	0.0
743	bt_nllb_german	Registration of freight vehicles	0.0
743	bt_nllb_swahili	Register of freight ships	0.0
744	-1	Counterfeit ID punishments	0.0
745	-1	Doomsday cults	0.7025
745	bt_nllb_arabic	The Day of Judgment cult	0.1104
745	bt_nllb_russian	The Day of Judgment cult	0.1104
745	bt_nllb_chinese_yue	The cult of the last days	0.0977
745	bt_nllb_french	The cults of the Last Judgment Day	0.0971
745	bt_nllb_german	The Meaning of the Hereafter	0.0
745	bt_nllb_korean	The Day of Judgment	0.0
745	bt_nllb_malay	Religions of the Last Days	0.0
745	bt_nllb_persian	The worship of the Day of Resurrection	0.0
745	bt_nllb_swahili	Religions of Judgment Day	0.0
745	bt_nllb_tamil	The final day of worship	0.0
746	-1	Outsource job India	0.5215
746	bt_nllb_tamil	Outsourced work India	0.4861
746	bt_nllb_chinese_yue	Get outsourced work in India	0.4848
746	bt_nllb_arabic	Foreign work of India	0.0999
746	bt_nllb_swahili	Foreign work in India	0.0999
746	bt_nllb_persian	Jobs outside India	0.087
746	bt_nllb_russian	Work in India	0.0802
746	bt_nllb_french	Employment outside India	0.0135
746	bt_nllb_malay	Employment outside India	0.0135
746	bt_nllb_german	Exploitation of labour in India	0.0083
747	-1	Library computer oversight	0.1652
747	bt_nllb_french	Monitoring of the library computer	0.1132
747	bt_nllb_german	Computer monitoring of libraries	0.1132
747	bt_nllb_malay	Computer monitoring of the library	0.1132
747	bt_nllb_persian	Monitoring the library computer	0.1132
747	bt_nllb_swahili	The management of library computers	0.0537
747	bt_nllb_arabic	Supervise the library on the computer	0.0517
747	bt_nllb_chinese_yue	Library computer control	0.0295
747	bt_nllb_korean	Director of the library computer	0.0268
748	-1	Nuclear reactor types	0.1649
748	bt_nllb_tamil	Types of nuclear power plants	0.0574
748	bt_nllb_chinese_yue	The type of nuclear reaction	0.0467
749	-1	Puerto Rico state	0.3127
749	bt_nllb_korean	Puerto Rico	0.2218
750	-1	John Edwards womens issues	0.1858
750	bt_nllb_french	John Edwards women s problems	0.1152
750	bt_nllb_arabic	The women s issues of John Edwards	0.0986
750	bt_nllb_korean	John Edwards the women s issue	0.0986
750	bt_nllb_malay	John Edwards women s issues	0.0986
750	bt_nllb_persian	John Edwards on women s issues	0.0986
750	bt_nllb_russian	John Edwards women s issues	0.0986
750	bt_nllb_tamil	John Edwards women s issues	0.0986
750	bt_nllb_swahili	John Edwards Matters of Women	0.0552
750	bt_nllb_chinese_yue	John Edwards is a woman s issue	0.0
750	bt_nllb_german	The Commission has also adopted a number of proposals	0.0
751	-1	Scrabble Players	0.4385
751	bt_nllb_chinese_yue	Players	0.0
751	bt_nllb_german	Scrabblers	0.0
751	bt_nllb_persian	The Scribell players	0.0
752	-1	Dam removal	0.3754
752	bt_nllb_korean	Remove the drain	0.0177
752	bt_nllb_chinese_yue	It was demolished	0.0
753	-1	bullying prevention programs	0.5286
753	bt_nllb_arabic	Prevention of bullying	0.4434
753	bt_nllb_tamil	Prevention of bullying	0.4434
753	bt_nllb_french	the prevention of bullying programmes	0.2817
753	bt_nllb_persian	The program is designed to prevent harassment	0.0301
753	bt_nllb_swahili	measures to prevent oppression	0.0134
753	bt_nllb_german	The Commission has also adopted a number of measures to combat the situation in the Member States	0.0
754	-1	domestic adoption laws	0.0987
754	bt_nllb_french	national laws on adoption	0.0567
754	bt_nllb_german	National adoption laws	0.0567
754	bt_nllb_russian	national laws on adoption	0.0567
754	bt_nllb_chinese_yue	The National Adoption Act	0.0385
754	bt_nllb_tamil	The adoption laws are the same as the national laws	0.0365
754	bt_nllb_korean	Adoption laws in the country	0.0347
754	bt_nllb_persian	The rules of domestic adoption	0.0245
754	bt_nllb_arabic	Local adoption laws	0.0052
755	-1	Scottish Highland Games	0.7368
755	bt_nllb_chinese_yue	Scottish Highland Movement	0.4386
755	bt_nllb_malay	Highland Scotland game	0.3968
755	bt_nllb_russian	Scottish skiing games	0.3487
756	-1	Volcanic Activity	0.1704
756	bt_nllb_swahili	The Activity of the Volcano	0.17
757	-1	Murals	0.1331
757	bt_nllb_arabic	Wall paintings	0.006
757	bt_nllb_chinese_yue	Wall paintings	0.006
757	bt_nllb_french	Wall paintings	0.006
757	bt_nllb_german	Wall paintings	0.006
757	bt_nllb_malay	Wall painting	0.006
757	bt_nllb_persian	Wall paintings	0.006
757	bt_nllb_tamil	Wall paintings	0.006
757	bt_nllb_russian	The walls	0.0
757	bt_nllb_swahili	Flowers	0.0
758	-1	Embryonic stem cells	0.3776
758	bt_nllb_malay	The embryo s stem cells	0.3146
758	bt_nllb_swahili	The embryos of the blood cell	0.1748
758	bt_nllb_tamil	The molecules of the embryo	0.0039
758	bt_nllb_german	The following information is provided for in the Annex to this Regulation	0.0
759	-1	civil war battle reenactments	0.391
759	bt_nllb_korean	A reenactment of the Civil War	0.3119
759	bt_nllb_german	Repeats of civil war	0.0284
759	bt_nllb_arabic	The battles of the Civil War	0.0192
759	bt_nllb_french	recreation of civil war battles	0.0191
759	bt_nllb_russian	Reproduction of the Civil War	0.0144
759	bt_nllb_chinese_yue	The Civil War is happening again	0.0122
759	bt_nllb_persian	Civil War actors	0.0071
759	bt_nllb_tamil	The Civil War Revived the Wars	0.0068
759	bt_nllb_malay	Resistance to the Civil War	0.0
759	bt_nllb_swahili	Exhibits of civil war	0.0
760	-1	american muslim mosques schools	0.3111
760	bt_nllb_chinese_yue	Muslim Mosque Schools in the United States	0.2397
760	bt_nllb_swahili	American Muslim Masjid school	0.183
760	bt_nllb_french	Muslim mosques in the US schools	0.1498
760	bt_nllb_korean	The Islamic Social School of America	0.1274
761	-1	Problems of Hmong Immigrants	0.3527
761	bt_nllb_persian	The problems of the Hmong migrants	0.1384
761	bt_nllb_russian	The problems of immigrants Mongs	0.1125
761	bt_nllb_chinese_yue	The issue of immigration	0.0074
761	bt_nllb_arabic	The problems of the Mongol immigrants	0.0
762	-1	History of Physicians in America	0.0801
762	bt_nllb_arabic	The history of doctors in America	0.0091
762	bt_nllb_french	The history of doctors in America	0.0091
762	bt_nllb_german	The History of Doctors in America	0.0091
762	bt_nllb_malay	The History of the Doctor in America	0.0091
762	bt_nllb_russian	The history of doctors in America	0.0091
762	bt_nllb_chinese_yue	The history of doctors in the United States	0.0
762	bt_nllb_korean	The history of doctors in the United States	0.0
762	bt_nllb_persian	The history of doctors in the United States	0.0
762	bt_nllb_swahili	The History of Doctors in the United States	0.0
762	bt_nllb_tamil	The history of doctors in the United States	0.0
763	-1	Hunting deaths	0.1789
763	bt_nllb_arabic	The deaths from hunting	0.1638
763	bt_nllb_korean	Deaths from Hunting	0.1638
763	bt_nllb_russian	Death from Hunting	0.1638
763	bt_nllb_malay	The death of the hunter	0.1482
763	bt_nllb_swahili	The Death of Hunters	0.1482
763	bt_nllb_german	The number of deaths in hunting	0.0405
763	bt_nllb_chinese_yue	The hunt is dead	0.0161
763	bt_nllb_tamil	The deaths of poachers	0.0119
764	-1	Increase mass transit use	0.1615
764	bt_nllb_russian	Increasing the use of mass transport	0.0631
764	bt_nllb_arabic	Increased use of public transport	0.0532
764	bt_nllb_chinese_yue	Increased use of public transportation	0.0532
764	bt_nllb_french	Increased use of public transport	0.0532
764	bt_nllb_korean	Increase the use of public transportation	0.0532
764	bt_nllb_malay	Increasing use of public transport	0.0532
764	bt_nllb_persian	Increased use of public transport	0.0532
764	bt_nllb_swahili	Increase the use of public transportation	0.0532
764	bt_nllb_tamil	Increasing the use of public transport	0.0532
764	bt_nllb_german	The Commission has also adopted a number of proposals for a new directive on the protection of workers rights	0.0
765	-1	ephedra ma huang deaths	0.4896
765	bt_nllb_french	Ephedra Ma Huang has died	0.463
765	bt_nllb_tamil	Ephedra Ma Huang died	0.4337
765	bt_nllb_swahili	Ephedra Ma Huang is dead	0.4158
765	bt_nllb_korean	The death of Ephdrow Ma Huang	0.326
765	bt_nllb_russian	Ma Huang s death	0.3016
765	bt_nllb_arabic	The death of Efedra Ma Huang	0.2185
765	bt_nllb_malay	Efedra Ma Huang is dead	0.0842
765	bt_nllb_persian	The death of our father Huang	0.0227
765	bt_nllb_german	The Commission has also adopted a number of measures to combat the spread of the virus	0.0
766	-1	diamond smuggling	0.4568
766	bt_nllb_swahili	The sale of diamonds	0.2036
766	bt_nllb_korean	The diamond smuggler	0.1358
767	-1	Pharmacist License requirements	0.2332
767	bt_nllb_chinese_yue	A pharmacist s license is required	0.2247
767	bt_nllb_russian	Requirements for pharmacist s license	0.2247
767	bt_nllb_tamil	Pharmacy license requirements	0.1898
767	bt_nllb_arabic	The requirements for pharmacy licensure	0.1449
767	bt_nllb_malay	Licensing requirements for pharmaceuticals	0.085
767	bt_nllb_persian	The conditions of the pharmaceutical license	0.0397
767	bt_nllb_french	Requirements for a pharmacist s licence	0.0139
767	bt_nllb_korean	Licensing requirements	0.0049
767	bt_nllb_german	Requirements for the licence of a pharmacist	0.0041
767	bt_nllb_swahili	License Requirements for Medicinal Products	0.0
768	-1	Women in state legislatures	0.2851
768	bt_nllb_korean	A woman in the State House of Representatives	0.0862
768	bt_nllb_tamil	Women in state assemblies	0.0765
768	bt_nllb_french	Women in state legislation	0.0725
768	bt_nllb_russian	Women in the legislative bodies of the States	0.0341
768	bt_nllb_malay	Women in state law	0.0138
768	bt_nllb_arabic	Women in the legislative provinces	0.0
768	bt_nllb_swahili	Women in the state parliament	0.0
769	-1	Kroll Associates Employees	0.0566
769	bt_nllb_tamil	The staff of Kroll Associates	0.0526
769	bt_nllb_arabic	The staff associates	0.0
769	bt_nllb_chinese_yue	I work for Crowl	0.0
769	bt_nllb_korean	Crowl Co op staff	0.0
769	bt_nllb_persian	Crowley s staff	0.0
770	-1	Kyrgyzstan-United States relations	0.2419
770	bt_nllb_chinese_yue	Kyrgyzstan s relations with the United States	0.2267
770	bt_nllb_arabic	Kyrgyzstan U S relations	0.1045
770	bt_nllb_malay	Kyrgyzstan U S relations	0.1045
770	bt_nllb_tamil	The Kyrgyz American relations	0.0852
771	-1	deformed leopard frogs	0.4412
771	bt_nllb_persian	Leopard frogs are perverse	0.2113
771	bt_nllb_swahili	Defective leopards	0.1855
771	bt_nllb_malay	A defective lion frog	0.0425
771	bt_nllb_korean	A modified tiger frog	0.0184
771	bt_nllb_arabic	The turning tiger frogs	0.0167
771	bt_nllb_chinese_yue	It s deformed	0.0
771	bt_nllb_tamil	The red colored lion frog	0.0
772	-1	flag display rules	0.4948
772	bt_nllb_arabic	The rules of flagging	0.1932
772	bt_nllb_swahili	rules for flags	0.1932
772	bt_nllb_chinese_yue	The flag shows the rules	0.1567
772	bt_nllb_malay	the rules of appearance of the flag	0.1376
772	bt_nllb_korean	Flag sign rules	0.1125
773	-1	Pennsylvania slot machine gambling	0.6115
773	bt_nllb_chinese_yue	Gambling in Pennsylvania	0.5875
773	bt_nllb_persian	Playing in the Pennsylvania slot machine	0.5773
773	bt_nllb_french	Pennsylvania slot machines	0.4335
773	bt_nllb_swahili	Pennsylvania gaming machine	0.4154
773	bt_nllb_arabic	The gambling projects in the Forex gaming projects	0.0
774	-1	Causes of Homelessness	0.1873
774	bt_nllb_tamil	Why are homeless people so vulnerable	0.1555
774	bt_nllb_persian	The reasons for homelessness	0.1234
774	bt_nllb_swahili	Reasons for Homelessness	0.1234
774	bt_nllb_chinese_yue	Why they re homeless	0.0122
774	bt_nllb_french	The Causes of Poverty	0.0056
774	bt_nllb_malay	Causes of Housing Emptiness	0.0024
774	bt_nllb_korean	Why I Have No Home	0.0
775	-1	Commercial candy makers	0.144
775	bt_nllb_arabic	The commercial confectioners	0.052
775	bt_nllb_tamil	Commercial sweets makers	0.0398
775	bt_nllb_chinese_yue	Commercial candy manufacturers	0.0258
775	bt_nllb_korean	Commercial candy manufacturers	0.0258
775	bt_nllb_malay	Commercial candy manufacturers	0.0258
775	bt_nllb_russian	Commercial candy manufacturers	0.0258
775	bt_nllb_swahili	Commercial sugar producers	0.0017
775	bt_nllb_french	Manufacturers of commercial sweets	0.0
775	bt_nllb_german	Manufacturers of commercial sweets	0.0
775	bt_nllb_persian	Commercial sweets manufacturers	0.0
776	-1	Magnet schools success	0.261
776	bt_nllb_korean	Success at Your School	0.005
777	-1	hybrid alternative fuel cars	0.2391
777	bt_nllb_persian	Hybrid fuel cars are replacing them	0.1929
777	bt_nllb_malay	hybrid alternative fuels	0.147
777	bt_nllb_chinese_yue	Hybrid alternative fuel vehicles	0.1179
777	bt_nllb_french	hybrid alternative fuel vehicles	0.1179
777	bt_nllb_german	Hybrid alternative fuel vehicles	0.1179
777	bt_nllb_russian	hybrid vehicles with alternative fuel	0.1179
777	bt_nllb_tamil	Hybrid alternative fuel vehicles	0.1179
777	bt_nllb_swahili	hybrid fuel vehicles	0.0973
778	-1	golden ratio	0.3346
778	bt_nllb_chinese_yue	The gold ratio	0.0245
778	bt_nllb_french	gold ratio	0.0245
778	bt_nllb_german	Gold ratio	0.0245
778	bt_nllb_korean	Gold ratio	0.0245
778	bt_nllb_malay	gold ratio	0.0245
778	bt_nllb_persian	The gold ratio	0.0245
778	bt_nllb_swahili	gold ratio	0.0245
778	bt_nllb_tamil	Gold Rate	0.0
779	-1	Javelinas range and description	0.4432
779	bt_nllb_tamil	The description and classification of Javelina	0.3479
779	bt_nllb_german	Selection and description of Javelinas	0.322
779	bt_nllb_swahili	Types and descriptions of javelinas	0.2925
779	bt_nllb_russian	Assortment and description of hawks	0.0053
779	bt_nllb_arabic	The collection and description of the javelins	0.0
779	bt_nllb_chinese_yue	The knife series and description	0.0
779	bt_nllb_french	Region and description of the javelins	0.0
779	bt_nllb_korean	The range and description of the javelin	0.0
779	bt_nllb_persian	The range and description of Javins	0.0
780	-1	Arable land	0.1301
780	bt_nllb_chinese_yue	The land	0.0082
780	bt_nllb_korean	Farming land	0.0041
780	bt_nllb_french	Agricultural land	0.0012
780	bt_nllb_german	Agricultural land	0.0012
780	bt_nllb_tamil	agricultural land	0.0012
780	bt_nllb_arabic	The cultivated land	0.0
780	bt_nllb_malay	Farmland	0.0
780	bt_nllb_persian	The slaughterhouses	0.0
780	bt_nllb_russian	Soil	0.0
780	bt_nllb_swahili	The Harvest	0.0
781	-1	Squirrel control and protections	0.2328
781	bt_nllb_arabic	Counter squirrel and protective slugs	0.0382
781	bt_nllb_tamil	Ant control and protection	0.0119
