qid	order	query	qld.ndcg
803	-1	May Day	0.0
804	-1	ban on human cloning	0.3658
805	-1	Identity Theft Passport	0.1992
806	-1	Doctors Without Borders	0.2734
807	-1	Sugar tariff-rate quotas	0.5079
808	-1	North Korean Counterfeiting	0.7719
809	-1	wetlands wastewater treatment	0.3281
810	-1	timeshare resales	0.5455
811	-1	handwriting recognition	0.4388
812	-1	total knee replacement surgery	0.5436
813	-1	Atlantic Intracoastal Waterway	0.4247
814	-1	Johnstown flood	0.5444
815	-1	Coast Guard rescues	0.1884
816	-1	USAID assistance to Galapagos	0.8718
817	-1	sports stadium naming rights	0.4256
818	-1	Chaco Culture National Park	0.3008
819	-1	1890 Census	0.0155
820	-1	imported fire ants	0.4099
821	-1	Internet work-at-home scams	0.3645
822	-1	Custer's Last Stand	0.1533
823	-1	Continuing care retirement communities	0.4303
824	-1	Civil Air Patrol	0.2276
825	-1	National Guard Involvement in Iraq	0.1414
826	-1	Florida Seminole Indians	0.3311
827	-1	Hidden Markov Modeling HMM	0.694
828	-1	secret shoppers	0.3435
829	-1	Spanish Civil War support	0.2169
830	-1	model railroads	0.1802
831	-1	Dulles Airport security	0.8153
832	-1	labor union activity	0.1387
833	-1	Iceland government	0.6889
834	-1	Global positioning system earthquakes	0.1942
835	-1	Big Dig pork	0.2127
836	-1	illegal immigrant wages	0.4335
837	-1	Eskimo History	0.1465
838	-1	urban suburban coyotes	0.4257
839	-1	textile dyeing techniques	0.4265
840	-1	Geysers	0.1673
841	-1	camel North America	0.3855
842	-1	David McCullough	0.1895
843	-1	Pol Pot	0.5706
844	-1	segmental duplications	0.1691
845	-1	New Jersey tomato	0.4089
846	-1	heredity and obesity	0.3291
847	-1	Portugal World War II	0.3573
848	-1	radio station call letters	0.1751
849	-1	Scalable Vector Graphics	0.4526
850	-1	Mississippi River flood	0.318
