qid	order	query	qld.ndcg
713	bt_nllb_russian	The clean Chesapeake Bay of Maryland	0.2295
713	bt_nllb_swahili	Chesapeake Bay Maryland clean	0.2295
714	-1	License restrictions older drivers	0.3261
714	bt_nllb_arabic	The restrictions on older drivers licenses	0.3261
714	bt_nllb_persian	Restrictions on older drivers licenses	0.3261
715	-1	Schizophrenia drugs	0.2424
715	bt_nllb_chinese_yue	Schizophrenia drugs	0.2424
715	bt_nllb_french	Drugs for schizophrenia	0.2424
715	bt_nllb_persian	The schizophrenia drugs	0.2424
716	-1	Spammer arrest sue	0.2265
716	bt_nllb_german	Spammer arrest lawsuit	0.3857
716	bt_nllb_korean	Spammers arresting lawsuit	0.3857
716	bt_nllb_tamil	The case of the arrest of the spammers	0.2925
716	bt_nllb_swahili	Spammer arrested trial	0.26
716	bt_nllb_chinese_yue	Arrest and prosecution of spam	0.2388
717	-1	Gifted talented student programs	0.21
718	-1	Controlling acid rain	0.197
718	bt_nllb_arabic	Control of acid rain	0.197
718	bt_nllb_chinese_yue	Control the acid rain	0.197
718	bt_nllb_french	Control of acid rain	0.197
718	bt_nllb_german	Control of acid rain	0.197
718	bt_nllb_persian	Acid rain control	0.197
718	bt_nllb_russian	Control of acid rain	0.197
718	bt_nllb_swahili	Control of acid rain	0.197
719	-1	Cruise ship damage sea life	0.1314
719	bt_nllb_chinese_yue	Cruising ships are damaging marine life	0.2234
719	bt_nllb_french	Cruise ships are damaging marine life	0.2234
719	bt_nllb_korean	The damage to marine life on cruise ships	0.2234
719	bt_nllb_malay	Damage to the marine life cruise ship	0.2234
719	bt_nllb_persian	Cruise ships are damaging marine life	0.2234
719	bt_nllb_russian	Damage to marine life on cruise ships	0.2234
719	bt_nllb_german	Damage to marine structures of cruise ships	0.2183
720	-1	Federal welfare reform	0.1376
720	bt_nllb_arabic	Federal welfare reform	0.1376
720	bt_nllb_chinese_yue	Federal welfare reform	0.1376
720	bt_nllb_french	Federal welfare reform	0.1376
720	bt_nllb_german	Federal welfare reform	0.1376
720	bt_nllb_korean	Federal welfare reforms	0.1376
720	bt_nllb_malay	Federal Welfare Reform	0.1376
720	bt_nllb_persian	Federal welfare reforms	0.1376
720	bt_nllb_swahili	Reforms to federal welfare	0.1376
720	bt_nllb_tamil	Federal welfare reform	0.1376
721	-1	Census data applications	0.0605
721	bt_nllb_korean	Apply for census data	0.0986
721	bt_nllb_french	Applications of census data	0.0605
721	bt_nllb_german	Applications for census data	0.0605
721	bt_nllb_tamil	Applications for census data	0.0605
722	-1	Iran terrorism	0.513
722	bt_nllb_german	Terrorism in Iran	0.513
722	bt_nllb_korean	Terrorism in Iran	0.513
722	bt_nllb_persian	Terrorism in Iran	0.513
722	bt_nllb_russian	Terrorism in Iran	0.513
723	-1	Executive privilege	0.27
723	bt_nllb_arabic	Executive privileges	0.27
723	bt_nllb_chinese_yue	The executive privilege	0.27
723	bt_nllb_french	Executive privilege	0.27
723	bt_nllb_korean	The privilege of the executive	0.27
723	bt_nllb_russian	The executive privilege	0.27
724	-1	Iran Contra	0.4552
724	bt_nllb_german	Iran Contra	0.4552
724	bt_nllb_malay	Iran Contra	0.4552
724	bt_nllb_swahili	Iran Contra	0.4552
725	-1	Low white blood cell count	0.2408
725	bt_nllb_chinese_yue	Low blood cell count	0.246
725	bt_nllb_korean	Low white blood cell count	0.2408
725	bt_nllb_malay	Low white blood cell count	0.2408
725	bt_nllb_persian	Low white blood cell count	0.2408
725	bt_nllb_russian	Low white blood cell count	0.2408
726	-1	Hubble telescope repairs	0.3459
726	bt_nllb_arabic	Repairs to the Hubble Telescope	0.3459
726	bt_nllb_chinese_yue	The Hubble Telescope is repairing	0.3459
726	bt_nllb_french	Repairs of the Hubble Telescope	0.3459
726	bt_nllb_german	Repairs of the Hubble Telescope	0.3459
726	bt_nllb_korean	Repair of the Hubble Telescope	0.3459
726	bt_nllb_malay	Repair of the Hubble telescope	0.3459
726	bt_nllb_persian	Repair of the Hubble Telescope	0.3459
726	bt_nllb_russian	Repair of the Hubble telescope	0.3459
726	bt_nllb_swahili	Repairing the Hubble telescope	0.3459
726	bt_nllb_tamil	Hubble telescope repair	0.3459
727	-1	Church arson	0.5945
728	-1	whales save endangered	0.2191
729	-1	Whistle blower department of defense	0.0289
729	bt_nllb_korean	The Department of Defense is blowing a whistle	0.2169
729	bt_nllb_swahili	Whistle blower defense department	0.0289
730	-1	Gastric bypass complications	0.5788
730	bt_nllb_french	Complications of gastric bypass	0.5788
730	bt_nllb_malay	Gastric bypass complications	0.5788
731	-1	Kurds history	0.0953
731	bt_nllb_chinese_yue	Kurdish history	0.1925
731	bt_nllb_german	Kurdish history	0.1925
731	bt_nllb_malay	Kurdish history	0.1925
731	bt_nllb_arabic	The history of the Kurds	0.0953
731	bt_nllb_french	The history of the Kurds	0.0953
731	bt_nllb_korean	The history of the Kurds	0.0953
731	bt_nllb_russian	The history of the Kurds	0.0953
731	bt_nllb_swahili	The History of the Kurds	0.0953
731	bt_nllb_tamil	The history of the Kurds	0.0953
732	-1	U.S. cheese production	0.0524
732	bt_nllb_arabic	Cheese production in the United States	0.0872
732	bt_nllb_french	Cheese production in the United States	0.0872
732	bt_nllb_korean	The production of cheese in the United States	0.0872
732	bt_nllb_persian	The production of cheese in the United States	0.0872
732	bt_nllb_swahili	Cheese production in the United States	0.0872
732	bt_nllb_russian	Cheese production in the US	0.0709
733	-1	Airline overbooking	0.5038
733	bt_nllb_malay	Overbooking of airline tickets	0.5686
733	bt_nllb_chinese_yue	The airline is overbooking	0.5038
733	bt_nllb_french	Overbooking of airlines	0.5038
733	bt_nllb_german	Overbooking of airlines	0.5038
733	bt_nllb_persian	Overbooking airlines	0.5038
734	-1	Recycling successes	0.1898
734	bt_nllb_arabic	Recycling successes	0.1898
734	bt_nllb_chinese_yue	Recycling is successful	0.1898
734	bt_nllb_french	Success in recycling	0.1898
734	bt_nllb_korean	Recycling Success	0.1898
734	bt_nllb_persian	Recycling successes	0.1898
734	bt_nllb_tamil	Recycling Successes	0.1898
735	-1	Afghan women condition	0.24
735	bt_nllb_malay	The condition of Afghan women	0.24
736	-1	location BSE infections	0.286
736	bt_nllb_swahili	The environment of BSE transmission	0.3047
736	bt_nllb_chinese_yue	BSE infection is located	0.286
736	bt_nllb_german	Location of BSE infections	0.286
736	bt_nllb_korean	Location of BSE infection	0.286
736	bt_nllb_malay	location of BSE infection	0.286
736	bt_nllb_persian	Location of BSE infections	0.286
736	bt_nllb_russian	location of the BSE infection	0.286
736	bt_nllb_tamil	Location of BSE infection	0.286
737	-1	Enron California energy crisis	0.4636
737	bt_nllb_french	Enron California energy crisis	0.4636
737	bt_nllb_german	Enron California energy crisis	0.4636
737	bt_nllb_korean	Enron California the energy crisis	0.4636
737	bt_nllb_malay	The California Enron energy crisis	0.4636
737	bt_nllb_swahili	Enron California energy crisis	0.4636
737	bt_nllb_tamil	Enron California energy crisis	0.4636
738	-1	Anthrax hoaxes	0.5177
739	-1	Habitat for Humanity	0.1258
739	bt_nllb_malay	Habitat for the Human	0.1258
739	bt_nllb_persian	Habitat for Humanity	0.1258
740	-1	regulate assisted living Maryland	0.3945
740	bt_nllb_korean	Assistant living in Maryland	0.4571
740	bt_nllb_french	regulating assisted living in Maryland	0.3945
740	bt_nllb_german	Regulate Assisted Living in Maryland	0.3945
741	-1	Artificial Intelligence	0.1405
741	bt_nllb_arabic	Artificial intelligence	0.1405
741	bt_nllb_french	Artificial intelligence	0.1405
741	bt_nllb_german	Artificial intelligence	0.1405
741	bt_nllb_malay	Artificial intelligence	0.1405
741	bt_nllb_russian	Artificial intelligence	0.1405
741	bt_nllb_tamil	Artificial intelligence	0.1405
742	-1	hedge funds fraud protection	0.4497
742	bt_nllb_german	Protection against hedge fund fraud	0.5252
742	bt_nllb_malay	protection against hedge fund fraud	0.5252
742	bt_nllb_persian	Protecting against hedge fund fraud	0.5252
742	bt_nllb_russian	protection against hedge funds fraud	0.5252
742	bt_nllb_swahili	protection against hedge funds fraud	0.5252
742	bt_nllb_korean	Hedge fund fraud protection	0.4497
742	bt_nllb_tamil	Hedge fund fraud protection	0.4497
743	-1	Freighter ship registration	0.1065
743	bt_nllb_french	Register of freight vessels	0.1529
744	-1	Counterfeit ID punishments	0.0
744	bt_nllb_russian	Penalties for counterfeiting identity card	0.0975
744	bt_nllb_arabic	The penalties for a fake identity	0.068
744	bt_nllb_chinese_yue	The punishment for fake ID	0.0234
744	bt_nllb_korean	The punishment for fake ID	0.0234
744	bt_nllb_german	Penalties for counterfeit identification	0.0189
744	bt_nllb_swahili	False identity judgments	0.0183
744	bt_nllb_persian	The penalties for false identity	0.0067
745	-1	Doomsday cults	0.7025
746	-1	Outsource job India	0.5215
746	bt_nllb_korean	Outsourcing jobs in India	0.5215
747	-1	Library computer oversight	0.1652
747	bt_nllb_russian	Computer oversight of the library	0.1652
747	bt_nllb_tamil	Library computer oversight	0.1652
748	-1	Nuclear reactor types	0.1649
748	bt_nllb_arabic	Types of nuclear reactors	0.1649
748	bt_nllb_french	Types of nuclear reactors	0.1649
748	bt_nllb_german	Types of nuclear reactors	0.1649
748	bt_nllb_korean	Type of nuclear reactor	0.1649
748	bt_nllb_malay	Type of nuclear reactor	0.1649
748	bt_nllb_persian	Types of nuclear reactors	0.1649
748	bt_nllb_russian	Types of nuclear reactors	0.1649
748	bt_nllb_swahili	Types of nuclear reactors	0.1649
749	-1	Puerto Rico state	0.3127
749	bt_nllb_arabic	The state of Puerto Rico	0.3127
749	bt_nllb_chinese_yue	Puerto Rico is a state	0.3127
749	bt_nllb_french	State of Puerto Rico	0.3127
749	bt_nllb_german	State of Puerto Rico	0.3127
749	bt_nllb_malay	State of Puerto Rico	0.3127
749	bt_nllb_persian	The state of Puerto Rico	0.3127
749	bt_nllb_russian	The State of Puerto Rico	0.3127
749	bt_nllb_swahili	The State of Puerto Rico	0.3127
749	bt_nllb_tamil	The State of Puerto Rico	0.3127
750	-1	John Edwards womens issues	0.1858
751	-1	Scrabble Players	0.4385
751	bt_nllb_arabic	The scrabble players	0.4385
751	bt_nllb_french	The Scrabble Players	0.4385
751	bt_nllb_korean	Scrabble player	0.4385
751	bt_nllb_malay	Scrabble player	0.4385
751	bt_nllb_russian	Scrabble players	0.4385
751	bt_nllb_swahili	Scrabble players	0.4385
751	bt_nllb_tamil	The Scrabble Players	0.4385
752	-1	Dam removal	0.3754
752	bt_nllb_arabic	Remove the dam	0.3754
752	bt_nllb_french	Removal of the dam	0.3754
752	bt_nllb_german	Removal of the dam	0.3754
752	bt_nllb_malay	Removal of the dam	0.3754
752	bt_nllb_persian	Remove the dam	0.3754
752	bt_nllb_russian	Removing the dam	0.3754
752	bt_nllb_swahili	Removing the dam	0.3754
752	bt_nllb_tamil	Removal of dam	0.3754
753	-1	bullying prevention programs	0.5286
753	bt_nllb_chinese_yue	The bullying prevention program	0.5286
753	bt_nllb_korean	The bullying prevention program	0.5286
753	bt_nllb_malay	The bullying prevention program	0.5286
753	bt_nllb_russian	The program for prevention of bullying	0.5286
754	-1	domestic adoption laws	0.0987
754	bt_nllb_malay	domestic adoption law	0.0987
754	bt_nllb_swahili	domestic adoption laws	0.0987
755	-1	Scottish Highland Games	0.7368
755	bt_nllb_arabic	The Scottish Highland Games	0.7368
755	bt_nllb_french	The Scottish Highlands Games	0.7368
755	bt_nllb_german	Scottish Highland Games	0.7368
755	bt_nllb_korean	The Scottish Highland Games	0.7368
755	bt_nllb_persian	The Scottish Highland Games	0.7368
755	bt_nllb_swahili	The Scottish Highland Games	0.7368
755	bt_nllb_tamil	The Scottish Highlands Games	0.7368
756	-1	Volcanic Activity	0.1704
756	bt_nllb_arabic	Volcanic activity	0.1704
756	bt_nllb_chinese_yue	Volcanic activity	0.1704
756	bt_nllb_french	Volcanic activity	0.1704
756	bt_nllb_german	Volcanic activity	0.1704
756	bt_nllb_korean	Volcanic activity	0.1704
756	bt_nllb_malay	Volcanic activity	0.1704
756	bt_nllb_persian	Volcanic activity	0.1704
756	bt_nllb_russian	Volcanic activity	0.1704
756	bt_nllb_tamil	Volcanic activity	0.1704
757	-1	Murals	0.1331
757	bt_nllb_korean	The murals	0.1331
758	-1	Embryonic stem cells	0.3776
758	bt_nllb_arabic	The embryonic stem cells	0.3776
758	bt_nllb_chinese_yue	embryonic stem cells	0.3776
758	bt_nllb_french	The embryonic stem cells	0.3776
758	bt_nllb_korean	The embryonic stem cell	0.3776
758	bt_nllb_persian	The embryonic stem cells	0.3776
758	bt_nllb_russian	The embryonic stem cells	0.3776
759	-1	civil war battle reenactments	0.391
760	-1	american muslim mosques schools	0.3111
760	bt_nllb_arabic	American Muslim mosques and schools	0.3111
760	bt_nllb_german	American Muslim mosques schools	0.3111
760	bt_nllb_malay	mosque muslim american school	0.3111
760	bt_nllb_persian	American Muslim mosques and schools	0.3111
760	bt_nllb_russian	American Muslim mosques of the school	0.3111
760	bt_nllb_tamil	American Muslim mosques schools	0.3111
761	-1	Problems of Hmong Immigrants	0.3527
761	bt_nllb_french	Hmong immigrant problems	0.3527
761	bt_nllb_german	The problems of Hmong immigrants	0.3527
761	bt_nllb_korean	The Hmong immigrants are a problem	0.3527
761	bt_nllb_malay	Hmong immigrant problem	0.3527
761	bt_nllb_swahili	The Problems of Hmong Immigrants	0.3527
761	bt_nllb_tamil	The problems of the Hmong immigrants	0.3527
762	-1	History of Physicians in America	0.0801
763	-1	Hunting deaths	0.1789
763	bt_nllb_french	The Deaths of Hunting	0.1789
763	bt_nllb_persian	The death of the hunt	0.1789
764	-1	Increase mass transit use	0.1615
765	-1	ephedra ma huang deaths	0.4896
765	bt_nllb_chinese_yue	The death of Ephedra Ma Juan	0.606
766	-1	diamond smuggling	0.4568
766	bt_nllb_malay	The diamond trade	0.5021
766	bt_nllb_arabic	The diamond smuggling	0.4568
766	bt_nllb_chinese_yue	Diamond smuggling	0.4568
766	bt_nllb_french	smuggling of diamonds	0.4568
766	bt_nllb_german	Smuggling of diamonds	0.4568
766	bt_nllb_persian	The diamond smuggling	0.4568
766	bt_nllb_russian	smuggling of diamonds	0.4568
766	bt_nllb_tamil	The smuggling of diamonds	0.4568
767	-1	Pharmacist License requirements	0.2332
768	-1	Women in state legislatures	0.2851
768	bt_nllb_chinese_yue	Women in the state legislature	0.2851
768	bt_nllb_german	Women in state legislatures	0.2851
768	bt_nllb_persian	Women in the state legislature	0.2851
769	-1	Kroll Associates Employees	0.0566
769	bt_nllb_french	The employees of Kroll Associates	0.0566
769	bt_nllb_german	Employees of Kroll Associates	0.0566
769	bt_nllb_malay	Employee of Kroll Associates	0.0566
769	bt_nllb_russian	Employees of Kroll Associates	0.0566
769	bt_nllb_swahili	The employees of Kroll Associates	0.0566
770	-1	Kyrgyzstan-United States relations	0.2419
770	bt_nllb_french	Relations between Kyrgyzstan and the United States	0.2687
770	bt_nllb_german	Relations between Kyrgyzstan and the United States	0.2687
770	bt_nllb_persian	Relations between Kyrgyzstan and the United States	0.2687
770	bt_nllb_russian	Relations between Kyrgyzstan and the United States	0.2687
770	bt_nllb_swahili	Relations between Kyrgyzstan and the United States	0.2687
770	bt_nllb_korean	Kyrgyzstan and the United States	0.2599
771	-1	deformed leopard frogs	0.4412
771	bt_nllb_french	deformed leopard frogs	0.4412
771	bt_nllb_german	Deformed leopard frogs	0.4412
771	bt_nllb_russian	deformed frogs of the leopard	0.4412
772	-1	flag display rules	0.4948
772	bt_nllb_french	rules for displaying the flag	0.4948
772	bt_nllb_german	Rules for displaying the flag	0.4948
772	bt_nllb_persian	The flag display rules	0.4948
772	bt_nllb_russian	The flag display rules	0.4948
772	bt_nllb_tamil	Flag display rules	0.4948
773	-1	Pennsylvania slot machine gambling	0.6115
773	bt_nllb_russian	Gambling at the Pennsylvania machines	0.8624
773	bt_nllb_german	Pennsylvania slot machines gambling	0.6115
773	bt_nllb_korean	Pennsylvania slot machine gambling	0.6115
773	bt_nllb_malay	Pennsylvania slot machine gambling	0.6115
773	bt_nllb_tamil	Pennsylvania slot machine gambling	0.6115
774	-1	Causes of Homelessness	0.1873
774	bt_nllb_arabic	The causes of homelessness	0.1873
774	bt_nllb_german	Causes of Homelessness	0.1873
774	bt_nllb_russian	The Causes of Homelessness	0.1873
775	-1	Commercial candy makers	0.144
776	-1	Magnet schools success	0.261
776	bt_nllb_arabic	The success of magnet schools	0.261
776	bt_nllb_chinese_yue	The success of the magnet school	0.261
776	bt_nllb_french	The Success of Magnetic Schools	0.261
776	bt_nllb_german	Success of magnet schools	0.261
776	bt_nllb_malay	Success of magnet school	0.261
776	bt_nllb_persian	The Success of Magnetic Schools	0.261
776	bt_nllb_russian	The success of magnet schools	0.261
776	bt_nllb_swahili	The success of magnetic schools	0.261
776	bt_nllb_tamil	The success of the magnetic schools	0.261
777	-1	hybrid alternative fuel cars	0.2391
777	bt_nllb_arabic	Hybrid alternative fuel cars	0.2391
777	bt_nllb_korean	Hybrid alternative fuel cars	0.2391
778	-1	golden ratio	0.3346
778	bt_nllb_arabic	The golden ratio	0.3346
778	bt_nllb_russian	The golden ratio	0.3346
779	-1	Javelinas range and description	0.4432
779	bt_nllb_malay	Range and description of Javelinas	0.4432
780	-1	Arable land	0.1301
781	-1	Squirrel control and protections	0.2328
781	bt_nllb_french	Control and protection of squirrels	0.2328
781	bt_nllb_german	Control and protection of squirrels	0.2328
781	bt_nllb_malay	Squirrel control and protection	0.2328
781	bt_nllb_persian	Control and protection of squirrels	0.2328
782	-1	Orange varieties seasons	0.4516
782	bt_nllb_french	Seasonal orange varieties	0.4516
782	bt_nllb_german	Orange varieties of seasons	0.4516
782	bt_nllb_russian	Orange varieties of the season	0.4516
782	bt_nllb_tamil	Orange varieties seasons	0.4516
783	-1	school mercury poisoning	0.3076
783	bt_nllb_arabic	Mercury poisoning at school	0.3076
783	bt_nllb_german	School mercury poisoning	0.3076
783	bt_nllb_malay	Mercury poisoning in schools	0.3076
783	bt_nllb_russian	school mercury poisoning	0.3076
783	bt_nllb_tamil	Mercury poisoning in schools	0.3076
784	-1	mersenne primes	0.7294
784	bt_nllb_malay	number of mersenne primes	0.7341
784	bt_nllb_swahili	mersenne primes	0.7294
785	-1	Ivory-billed woodpecker	0.347
785	bt_nllb_french	The species of ivory ball woodpeckers	0.4497
785	bt_nllb_malay	Ivory bodied woodpecker	0.4051
786	-1	Yew trees	0.2559
786	bt_nllb_swahili	The Yew Trees	0.2559
787	-1	Sunflower Cultivation	0.3809
787	bt_nllb_french	The cultivation of sunflower	0.3809
787	bt_nllb_malay	Cultivation of Sunflowers	0.3809
787	bt_nllb_tamil	The cultivation of sunflower	0.3809
788	-1	Reverse mortgages	0.5377
788	bt_nllb_arabic	The reverse mortgage	0.5377
788	bt_nllb_chinese_yue	Reverse mortgages	0.5377
788	bt_nllb_persian	Reverse mortgages	0.5377
789	-1	abandoned mine reclamation	0.1984
790	-1	women's rights in Saudi Arabia	0.6584
790	bt_nllb_chinese_yue	The rights of women in Saudi Arabia	0.6724
790	bt_nllb_arabic	Women s rights in Saudi Arabia	0.6584
790	bt_nllb_french	Women s rights in Saudi Arabia	0.6584
790	bt_nllb_german	Women s rights in Saudi Arabia	0.6584
790	bt_nllb_korean	Women s rights in Saudi Arabia	0.6584
790	bt_nllb_malay	Women s rights in Saudi Arabia	0.6584
790	bt_nllb_persian	Women s rights in Saudi Arabia	0.6584
790	bt_nllb_russian	Women s rights in Saudi Arabia	0.6584
790	bt_nllb_swahili	Women s rights in Saudi Arabia	0.6584
790	bt_nllb_tamil	Women s rights in Saudi Arabia	0.6584
791	-1	Gullah geechee language culture	0.6118
791	bt_nllb_chinese_yue	Gullah geechee language and culture	0.6118
791	bt_nllb_french	The culture of the Gullah Geechee language	0.6118
791	bt_nllb_malay	The culture of the Gullah geechee language	0.6118
792	-1	Social Security means test	0.1804
792	bt_nllb_chinese_yue	Social Security is a test	0.1987
792	bt_nllb_persian	Social Security is a test	0.1987
792	bt_nllb_tamil	Social security testing	0.1987
792	bt_nllb_arabic	Social security means a test	0.1804
792	bt_nllb_french	Social security means testing	0.1804
792	bt_nllb_german	Social security means testing	0.1804
792	bt_nllb_malay	Social Security means testing	0.1804
792	bt_nllb_russian	Social security means a test	0.1804
792	bt_nllb_swahili	Social Security means the test	0.1804
793	-1	Bagpipe Bands	0.2552
794	-1	pet therapy	0.1857
794	bt_nllb_chinese_yue	Pet therapy	0.1857
794	bt_nllb_french	therapy for pets	0.1857
794	bt_nllb_malay	pet therapy	0.1857
794	bt_nllb_tamil	Pet therapy	0.1857
795	-1	notable cocker spaniels	0.1126
795	bt_nllb_korean	A remarkable Coker Spaniel	0.2443
795	bt_nllb_arabic	Cockroaches are remarkable Spaniels	0.1891
795	bt_nllb_malay	The famous spaniel cocker	0.132
795	bt_nllb_swahili	The famous cocker Spaniels	0.132
795	bt_nllb_french	the remarkable cocker Spaniels	0.1278
795	bt_nllb_german	Notable Cocker Spaniels	0.1126
796	-1	Blue Grass Music Festival history	0.2037
796	bt_nllb_arabic	The history of the Blue Grass Music Festival	0.2037
796	bt_nllb_french	The history of the Blue Grass Music Festival	0.2037
796	bt_nllb_german	History of the Blue Grass music festival	0.2037
796	bt_nllb_korean	The history of the Blue Grass Music Festival	0.2037
796	bt_nllb_malay	The history of the Blue Grass Music Festival	0.2037
796	bt_nllb_persian	The history of the Blue Grass Music Festival	0.2037
796	bt_nllb_russian	The history of the Blue Grass music festival	0.2037
796	bt_nllb_swahili	The history of the Blue Grass Music Festival	0.2037
797	-1	reintroduction of gray wolves	0.4819
798	-1	Massachusetts textile mills	0.3436
798	bt_nllb_chinese_yue	The Massachusetts textile mill	0.3436
798	bt_nllb_malay	Massachusetts textile mill	0.3436
798	bt_nllb_tamil	Massachusetts textile mills	0.3436
799	-1	Animals in Alzheimer's research	0.1601
799	bt_nllb_russian	Animals in the Alzheimer s disease studies	0.254
799	bt_nllb_chinese_yue	Animals in the Alzheimer s study	0.2199
799	bt_nllb_korean	The animals in the Alzheimer s study	0.2199
799	bt_nllb_tamil	The animals involved in Alzheimer s disease research	0.218
799	bt_nllb_arabic	Animals in Alzheimer s research	0.1601
799	bt_nllb_french	Animals in research on Alzheimer s	0.1601
799	bt_nllb_german	Animals in Alzheimer s research	0.1601
799	bt_nllb_malay	Animals in Alzheimer s research	0.1601
799	bt_nllb_persian	Animals in Alzheimer s research	0.1601
799	bt_nllb_swahili	Animals in Alzheimer s research	0.1601
800	-1	Ovarian Cancer Treatment	0.2261
800	bt_nllb_arabic	Treatment for ovarian cancer	0.2261
800	bt_nllb_chinese_yue	Treatment for ovarian cancer	0.2261
800	bt_nllb_french	Treatment of ovarian cancer	0.2261
800	bt_nllb_german	Treatment of ovarian cancer	0.2261
800	bt_nllb_korean	Treatment for ovarian cancer	0.2261
800	bt_nllb_malay	Treatment for Ovarian Cancer	0.2261
800	bt_nllb_persian	Treatment for ovarian cancer	0.2261
800	bt_nllb_russian	Treatment of ovarian cancer	0.2261
801	-1	Kudzu Pueraria lobata	0.4372
801	bt_nllb_malay	Kudzu Pueraria lobata	0.4372
802	-1	Volcano eruptions global temperature	0.3842
802	bt_nllb_german	Volcanic eruptions global temperature	0.4938
802	bt_nllb_malay	Global temperature volcanic eruption	0.4938
802	bt_nllb_russian	Volcanic eruptions global temperature	0.4938
802	bt_nllb_arabic	Volcanic eruptions Global warming	0.4858
802	bt_nllb_french	Volcanic eruptions and global warming	0.4858
